ID;Afvalsoort;RegioS;Perioden;HoeveelheidHuishoudelijkAfval_1
8458;Totaal huishoudelijk afval;Ooststellingwerf;2018;631.2
8459;Totaal huishoudelijk afval;Ooststellingwerf;2019;634.4
8460;Totaal huishoudelijk afval;Ooststellingwerf;2020;679.8
8461;Totaal huishoudelijk afval;Ooststellingwerf;2021;679.9
8462;Totaal huishoudelijk afval;Ooststellingwerf;2022;619.6
8463;Totaal huishoudelijk afval;Ooststellingwerf;2023;665.0
8464;Totaal huishoudelijk afval;Oostzaan;2001;336.2
8465;Totaal huishoudelijk afval;Oostzaan;2002;386.2
8466;Totaal huishoudelijk afval;Oostzaan;2003;382.8
8467;Totaal huishoudelijk afval;Oostzaan;2004;378.8
8468;Totaal huishoudelijk afval;Oostzaan;2005;349.4
8469;Totaal huishoudelijk afval;Oostzaan;2006;395.9
8470;Totaal huishoudelijk afval;Oostzaan;2007;397.7
8471;Totaal huishoudelijk afval;Oostzaan;2008;410.8
8472;Totaal huishoudelijk afval;Oostzaan;2009;421.1
8473;Totaal huishoudelijk afval;Oostzaan;2010;403.3
8474;Totaal huishoudelijk afval;Oostzaan;2011;375.0
8475;Totaal huishoudelijk afval;Oostzaan;2012;388.1
8476;Totaal huishoudelijk afval;Oostzaan;2013;
8477;Totaal huishoudelijk afval;Oostzaan;2014;520.0
8478;Totaal huishoudelijk afval;Oostzaan;2015;490.5
8479;Totaal huishoudelijk afval;Oostzaan;2016;
8480;Totaal huishoudelijk afval;Oostzaan;2017;
8481;Totaal huishoudelijk afval;Oostzaan;2018;
8482;Totaal huishoudelijk afval;Oostzaan;2019;528.1
8483;Totaal huishoudelijk afval;Oostzaan;2020;520.3
8484;Totaal huishoudelijk afval;Oostzaan;2021;496.6
8485;Totaal huishoudelijk afval;Oostzaan;2022;448.3
8486;Totaal huishoudelijk afval;Oostzaan;2023;436.7
8487;Totaal huishoudelijk afval;Opmeer;2001;651.5
8488;Totaal huishoudelijk afval;Opmeer;2002;678.5
8489;Totaal huishoudelijk afval;Opmeer;2003;636.7
8490;Totaal huishoudelijk afval;Opmeer;2004;650.6
8491;Totaal huishoudelijk afval;Opmeer;2005;647.3
8492;Totaal huishoudelijk afval;Opmeer;2006;671.1
8493;Totaal huishoudelijk afval;Opmeer;2007;670.1
8494;Totaal huishoudelijk afval;Opmeer;2008;664.7
8495;Totaal huishoudelijk afval;Opmeer;2009;670.3
8496;Totaal huishoudelijk afval;Opmeer;2010;636.4
8497;Totaal huishoudelijk afval;Opmeer;2011;636.8
8498;Totaal huishoudelijk afval;Opmeer;2012;576.7
8499;Totaal huishoudelijk afval;Opmeer;2013;556.8
8500;Totaal huishoudelijk afval;Opmeer;2014;565.1
8501;Totaal huishoudelijk afval;Opmeer;2015;587.9
8502;Totaal huishoudelijk afval;Opmeer;2016;571.2
8503;Totaal huishoudelijk afval;Opmeer;2017;580.3
8504;Totaal huishoudelijk afval;Opmeer;2018;576.8
8505;Totaal huishoudelijk afval;Opmeer;2019;590.2
8506;Totaal huishoudelijk afval;Opmeer;2020;
8507;Totaal huishoudelijk afval;Opmeer;2021;636.9
8508;Totaal huishoudelijk afval;Opmeer;2022;585.7
8509;Totaal huishoudelijk afval;Opmeer;2023;
8510;Totaal huishoudelijk afval;Opsterland;2001;667.0
8511;Totaal huishoudelijk afval;Opsterland;2002;618.0
8512;Totaal huishoudelijk afval;Opsterland;2003;579.9
8513;Totaal huishoudelijk afval;Opsterland;2004;620.8
8514;Totaal huishoudelijk afval;Opsterland;2005;
8515;Totaal huishoudelijk afval;Opsterland;2006;
8516;Totaal huishoudelijk afval;Opsterland;2007;
8517;Totaal huishoudelijk afval;Opsterland;2008;
8518;Totaal huishoudelijk afval;Opsterland;2009;
8519;Totaal huishoudelijk afval;Opsterland;2010;
8520;Totaal huishoudelijk afval;Opsterland;2011;637.7
8521;Totaal huishoudelijk afval;Opsterland;2012;637.2
8522;Totaal huishoudelijk afval;Opsterland;2013;599.3
8523;Totaal huishoudelijk afval;Opsterland;2014;578.8
8524;Totaal huishoudelijk afval;Opsterland;2015;591.6
8525;Totaal huishoudelijk afval;Opsterland;2016;589.7
8526;Totaal huishoudelijk afval;Opsterland;2017;605.2
8527;Totaal huishoudelijk afval;Opsterland;2018;590.7
8528;Totaal huishoudelijk afval;Opsterland;2019;621.5
8529;Totaal huishoudelijk afval;Opsterland;2020;676.7
8530;Totaal huishoudelijk afval;Opsterland;2021;645.8
8531;Totaal huishoudelijk afval;Opsterland;2022;597.1
8532;Totaal huishoudelijk afval;Opsterland;2023;616.0
8533;Totaal huishoudelijk afval;Oss;2001;673.5
8534;Totaal huishoudelijk afval;Oss;2002;654.5
8535;Totaal huishoudelijk afval;Oss;2003;639.2
8536;Totaal huishoudelijk afval;Oss;2004;650.1
8537;Totaal huishoudelijk afval;Oss;2005;671.5
8538;Totaal huishoudelijk afval;Oss;2006;651.2
8539;Totaal huishoudelijk afval;Oss;2007;664.7
8540;Totaal huishoudelijk afval;Oss;2008;658.0
8541;Totaal huishoudelijk afval;Oss;2009;682.8
8542;Totaal huishoudelijk afval;Oss;2010;659.4
8543;Totaal huishoudelijk afval;Oss;2011;642.7
8544;Totaal huishoudelijk afval;Oss;2012;641.6
8545;Totaal huishoudelijk afval;Oss;2013;630.2
8546;Totaal huishoudelijk afval;Oss;2014;626.5
8547;Totaal huishoudelijk afval;Oss;2015;598.2
8548;Totaal huishoudelijk afval;Oss;2016;602.6
8549;Totaal huishoudelijk afval;Oss;2017;598.6
8550;Totaal huishoudelijk afval;Oss;2018;631.3
8551;Totaal huishoudelijk afval;Oss;2019;675.4
8552;Totaal huishoudelijk afval;Oss;2020;720.4
8553;Totaal huishoudelijk afval;Oss;2021;561.3
8554;Totaal huishoudelijk afval;Oss;2022;518.6
8555;Totaal huishoudelijk afval;Oss;2023;510.8
8556;Totaal huishoudelijk afval;Oud-Beijerland;2001;584.2
8557;Totaal huishoudelijk afval;Oud-Beijerland;2002;612.3
8558;Totaal huishoudelijk afval;Oud-Beijerland;2003;596.3
8559;Totaal huishoudelijk afval;Oud-Beijerland;2004;600.4
8560;Totaal huishoudelijk afval;Oud-Beijerland;2005;598.8
8561;Totaal huishoudelijk afval;Oud-Beijerland;2006;605.4
8562;Totaal huishoudelijk afval;Oud-Beijerland;2007;580.6
8563;Totaal huishoudelijk afval;Oud-Beijerland;2008;623.4
8564;Totaal huishoudelijk afval;Oud-Beijerland;2009;577.6
8565;Totaal huishoudelijk afval;Oud-Beijerland;2010;546.5
8566;Totaal huishoudelijk afval;Oud-Beijerland;2011;564.8
8567;Totaal huishoudelijk afval;Oud-Beijerland;2012;572.8
8568;Totaal huishoudelijk afval;Oud-Beijerland;2013;558.9
8569;Totaal huishoudelijk afval;Oud-Beijerland;2014;568.7
8570;Totaal huishoudelijk afval;Oud-Beijerland;2015;572.6
8571;Totaal huishoudelijk afval;Oud-Beijerland;2016;542.6
8572;Totaal huishoudelijk afval;Oud-Beijerland;2017;561.3
8573;Totaal huishoudelijk afval;Oud-Beijerland;2018;551.0
8574;Totaal huishoudelijk afval;Oud-Beijerland;2019;
8575;Totaal huishoudelijk afval;Oud-Beijerland;2020;
8576;Totaal huishoudelijk afval;Oud-Beijerland;2021;
8577;Totaal huishoudelijk afval;Oud-Beijerland;2022;
8578;Totaal huishoudelijk afval;Oud-Beijerland;2023;
8579;Totaal huishoudelijk afval;Oude IJsselstreek;2001;
8580;Totaal huishoudelijk afval;Oude IJsselstreek;2002;
8581;Totaal huishoudelijk afval;Oude IJsselstreek;2003;
8582;Totaal huishoudelijk afval;Oude IJsselstreek;2004;
8583;Totaal huishoudelijk afval;Oude IJsselstreek;2005;543.2
8584;Totaal huishoudelijk afval;Oude IJsselstreek;2006;541.0
8585;Totaal huishoudelijk afval;Oude IJsselstreek;2007;546.3
8586;Totaal huishoudelijk afval;Oude IJsselstreek;2008;544.5
8587;Totaal huishoudelijk afval;Oude IJsselstreek;2009;536.9
8588;Totaal huishoudelijk afval;Oude IJsselstreek;2010;516.4
8589;Totaal huishoudelijk afval;Oude IJsselstreek;2011;533.3
8590;Totaal huishoudelijk afval;Oude IJsselstreek;2012;524.8
8591;Totaal huishoudelijk afval;Oude IJsselstreek;2013;519.2
8592;Totaal huishoudelijk afval;Oude IJsselstreek;2014;531.3
8593;Totaal huishoudelijk afval;Oude IJsselstreek;2015;530.3
8594;Totaal huishoudelijk afval;Oude IJsselstreek;2016;537.5
8595;Totaal huishoudelijk afval;Oude IJsselstreek;2017;490.2
8596;Totaal huishoudelijk afval;Oude IJsselstreek;2018;475.2
8597;Totaal huishoudelijk afval;Oude IJsselstreek;2019;488.8
8598;Totaal huishoudelijk afval;Oude IJsselstreek;2020;510.6
8599;Totaal huishoudelijk afval;Oude IJsselstreek;2021;509.1
8600;Totaal huishoudelijk afval;Oude IJsselstreek;2022;473.6
8601;Totaal huishoudelijk afval;Oude IJsselstreek;2023;488.4
8602;Totaal huishoudelijk afval;Ouder-Amstel;2001;517.1
8603;Totaal huishoudelijk afval;Ouder-Amstel;2002;536.6
8604;Totaal huishoudelijk afval;Ouder-Amstel;2003;511.9
8605;Totaal huishoudelijk afval;Ouder-Amstel;2004;
8606;Totaal huishoudelijk afval;Ouder-Amstel;2005;492.3
8607;Totaal huishoudelijk afval;Ouder-Amstel;2006;519.3
8608;Totaal huishoudelijk afval;Ouder-Amstel;2007;523.6
8609;Totaal huishoudelijk afval;Ouder-Amstel;2008;505.0
8610;Totaal huishoudelijk afval;Ouder-Amstel;2009;479.8
8611;Totaal huishoudelijk afval;Ouder-Amstel;2010;468.2
8612;Totaal huishoudelijk afval;Ouder-Amstel;2011;469.0
8613;Totaal huishoudelijk afval;Ouder-Amstel;2012;487.9
8614;Totaal huishoudelijk afval;Ouder-Amstel;2013;469.3
8615;Totaal huishoudelijk afval;Ouder-Amstel;2014;
8616;Totaal huishoudelijk afval;Ouder-Amstel;2015;
8617;Totaal huishoudelijk afval;Ouder-Amstel;2016;473.5
8618;Totaal huishoudelijk afval;Ouder-Amstel;2017;457.1
8619;Totaal huishoudelijk afval;Ouder-Amstel;2018;453.7
8620;Totaal huishoudelijk afval;Ouder-Amstel;2019;452.6
8621;Totaal huishoudelijk afval;Ouder-Amstel;2020;
8622;Totaal huishoudelijk afval;Ouder-Amstel;2021;
8623;Totaal huishoudelijk afval;Ouder-Amstel;2022;423.6
8624;Totaal huishoudelijk afval;Ouder-Amstel;2023;408.6
8625;Totaal huishoudelijk afval;Ouderkerk;2001;507.7
8626;Totaal huishoudelijk afval;Ouderkerk;2002;528.4
8627;Totaal huishoudelijk afval;Ouderkerk;2003;506.7
8628;Totaal huishoudelijk afval;Ouderkerk;2004;
8629;Totaal huishoudelijk afval;Ouderkerk;2005;609.8
8630;Totaal huishoudelijk afval;Ouderkerk;2006;
8631;Totaal huishoudelijk afval;Ouderkerk;2007;452.9
8632;Totaal huishoudelijk afval;Ouderkerk;2008;669.2
8633;Totaal huishoudelijk afval;Ouderkerk;2009;606.6
8634;Totaal huishoudelijk afval;Ouderkerk;2010;582.7
8635;Totaal huishoudelijk afval;Ouderkerk;2011;572.8
8636;Totaal huishoudelijk afval;Ouderkerk;2012;553.2
8637;Totaal huishoudelijk afval;Ouderkerk;2013;529.0
8638;Totaal huishoudelijk afval;Ouderkerk;2014;
8639;Totaal huishoudelijk afval;Ouderkerk;2015;
8640;Totaal huishoudelijk afval;Ouderkerk;2016;
8641;Totaal huishoudelijk afval;Ouderkerk;2017;
8642;Totaal huishoudelijk afval;Ouderkerk;2018;
8643;Totaal huishoudelijk afval;Ouderkerk;2019;
8644;Totaal huishoudelijk afval;Ouderkerk;2020;
8645;Totaal huishoudelijk afval;Ouderkerk;2021;
8646;Totaal huishoudelijk afval;Ouderkerk;2022;
8647;Totaal huishoudelijk afval;Ouderkerk;2023;
8648;Totaal huishoudelijk afval;Oudewater;2001;510.5
8649;Totaal huishoudelijk afval;Oudewater;2002;504.6
8650;Totaal huishoudelijk afval;Oudewater;2003;496.1
8651;Totaal huishoudelijk afval;Oudewater;2004;564.8
8652;Totaal huishoudelijk afval;Oudewater;2005;
8653;Totaal huishoudelijk afval;Oudewater;2006;
8654;Totaal huishoudelijk afval;Oudewater;2007;
8655;Totaal huishoudelijk afval;Oudewater;2008;
8656;Totaal huishoudelijk afval;Oudewater;2009;
8657;Totaal huishoudelijk afval;Oudewater;2010;529.0
8658;Totaal huishoudelijk afval;Oudewater;2011;558.3
8659;Totaal huishoudelijk afval;Oudewater;2012;538.9
8660;Totaal huishoudelijk afval;Oudewater;2013;513.5
8661;Totaal huishoudelijk afval;Oudewater;2014;526.4
8662;Totaal huishoudelijk afval;Oudewater;2015;514.6
8663;Totaal huishoudelijk afval;Oudewater;2016;508.2
8664;Totaal huishoudelijk afval;Oudewater;2017;494.2
8665;Totaal huishoudelijk afval;Oudewater;2018;496.8
8666;Totaal huishoudelijk afval;Oudewater;2019;478.9
8667;Totaal huishoudelijk afval;Oudewater;2020;475.5
8668;Totaal huishoudelijk afval;Oudewater;2021;463.4
8669;Totaal huishoudelijk afval;Oudewater;2022;427.6
8670;Totaal huishoudelijk afval;Oudewater;2023;421.3
8671;Totaal huishoudelijk afval;Overbetuwe;2001;622.4
8672;Totaal huishoudelijk afval;Overbetuwe;2002;618.7
8673;Totaal huishoudelijk afval;Overbetuwe;2003;655.4
8674;Totaal huishoudelijk afval;Overbetuwe;2004;666.3
8675;Totaal huishoudelijk afval;Overbetuwe;2005;831.8
8676;Totaal huishoudelijk afval;Overbetuwe;2006;643.3
8677;Totaal huishoudelijk afval;Overbetuwe;2007;740.1
8678;Totaal huishoudelijk afval;Overbetuwe;2008;767.1
8679;Totaal huishoudelijk afval;Overbetuwe;2009;624.0
8680;Totaal huishoudelijk afval;Overbetuwe;2010;566.1
8681;Totaal huishoudelijk afval;Overbetuwe;2011;593.3
8682;Totaal huishoudelijk afval;Overbetuwe;2012;600.7
8683;Totaal huishoudelijk afval;Overbetuwe;2013;573.8
8684;Totaal huishoudelijk afval;Overbetuwe;2014;627.9
8685;Totaal huishoudelijk afval;Overbetuwe;2015;636.1
8686;Totaal huishoudelijk afval;Overbetuwe;2016;633.1
8687;Totaal huishoudelijk afval;Overbetuwe;2017;576.5
8688;Totaal huishoudelijk afval;Overbetuwe;2018;595.4
8689;Totaal huishoudelijk afval;Overbetuwe;2019;573.0
8690;Totaal huishoudelijk afval;Overbetuwe;2020;608.3
8691;Totaal huishoudelijk afval;Overbetuwe;2021;563.4
8692;Totaal huishoudelijk afval;Overbetuwe;2022;516.0
8693;Totaal huishoudelijk afval;Overbetuwe;2023;507.3
8694;Totaal huishoudelijk afval;Papendrecht;2001;638.3
8695;Totaal huishoudelijk afval;Papendrecht;2002;626.9
8696;Totaal huishoudelijk afval;Papendrecht;2003;604.2
8697;Totaal huishoudelijk afval;Papendrecht;2004;592.9
8698;Totaal huishoudelijk afval;Papendrecht;2005;622.9
8699;Totaal huishoudelijk afval;Papendrecht;2006;634.5
8700;Totaal huishoudelijk afval;Papendrecht;2007;632.0
8701;Totaal huishoudelijk afval;Papendrecht;2008;577.3
8702;Totaal huishoudelijk afval;Papendrecht;2009;580.5
8703;Totaal huishoudelijk afval;Papendrecht;2010;543.0
8704;Totaal huishoudelijk afval;Papendrecht;2011;535.1
8705;Totaal huishoudelijk afval;Papendrecht;2012;521.7
8706;Totaal huishoudelijk afval;Papendrecht;2013;512.0
8707;Totaal huishoudelijk afval;Papendrecht;2014;517.5
8708;Totaal huishoudelijk afval;Papendrecht;2015;518.9
8709;Totaal huishoudelijk afval;Papendrecht;2016;488.8
8710;Totaal huishoudelijk afval;Papendrecht;2017;551.9
8711;Totaal huishoudelijk afval;Papendrecht;2018;510.5
8712;Totaal huishoudelijk afval;Papendrecht;2019;501.5
8713;Totaal huishoudelijk afval;Papendrecht;2020;602.0
8714;Totaal huishoudelijk afval;Papendrecht;2021;610.4
8715;Totaal huishoudelijk afval;Papendrecht;2022;539.1
8716;Totaal huishoudelijk afval;Papendrecht;2023;506.4
8717;Totaal huishoudelijk afval;Peel en Maas;2001;
8718;Totaal huishoudelijk afval;Peel en Maas;2002;
8719;Totaal huishoudelijk afval;Peel en Maas;2003;
8720;Totaal huishoudelijk afval;Peel en Maas;2004;
8721;Totaal huishoudelijk afval;Peel en Maas;2005;
8722;Totaal huishoudelijk afval;Peel en Maas;2006;
8723;Totaal huishoudelijk afval;Peel en Maas;2007;
8724;Totaal huishoudelijk afval;Peel en Maas;2008;
8725;Totaal huishoudelijk afval;Peel en Maas;2009;
8726;Totaal huishoudelijk afval;Peel en Maas;2010;508.2
8727;Totaal huishoudelijk afval;Peel en Maas;2011;505.8
8728;Totaal huishoudelijk afval;Peel en Maas;2012;500.3
8729;Totaal huishoudelijk afval;Peel en Maas;2013;538.4
8730;Totaal huishoudelijk afval;Peel en Maas;2014;577.5
8731;Totaal huishoudelijk afval;Peel en Maas;2015;604.4
8732;Totaal huishoudelijk afval;Peel en Maas;2016;646.4
8733;Totaal huishoudelijk afval;Peel en Maas;2017;616.6
8734;Totaal huishoudelijk afval;Peel en Maas;2018;644.2
8735;Totaal huishoudelijk afval;Peel en Maas;2019;674.8
8736;Totaal huishoudelijk afval;Peel en Maas;2020;659.4
8737;Totaal huishoudelijk afval;Peel en Maas;2021;638.1
8738;Totaal huishoudelijk afval;Peel en Maas;2022;
8739;Totaal huishoudelijk afval;Peel en Maas;2023;561.0
8740;Totaal huishoudelijk afval;Pekela;2001;737.1
8741;Totaal huishoudelijk afval;Pekela;2002;693.0
8742;Totaal huishoudelijk afval;Pekela;2003;627.0
8743;Totaal huishoudelijk afval;Pekela;2004;651.3
8744;Totaal huishoudelijk afval;Pekela;2005;650.3
8745;Totaal huishoudelijk afval;Pekela;2006;617.3
8746;Totaal huishoudelijk afval;Pekela;2007;659.3
8747;Totaal huishoudelijk afval;Pekela;2008;654.9
8748;Totaal huishoudelijk afval;Pekela;2009;655.9
8749;Totaal huishoudelijk afval;Pekela;2010;619.0
8750;Totaal huishoudelijk afval;Pekela;2011;
8751;Totaal huishoudelijk afval;Pekela;2012;
8752;Totaal huishoudelijk afval;Pekela;2013;
8753;Totaal huishoudelijk afval;Pekela;2014;
8754;Totaal huishoudelijk afval;Pekela;2015;674.4
8755;Totaal huishoudelijk afval;Pekela;2016;708.2
8756;Totaal huishoudelijk afval;Pekela;2017;632.9
8757;Totaal huishoudelijk afval;Pekela;2018;619.7
8758;Totaal huishoudelijk afval;Pekela;2019;643.4
8759;Totaal huishoudelijk afval;Pekela;2020;736.4
8760;Totaal huishoudelijk afval;Pekela;2021;713.9
8761;Totaal huishoudelijk afval;Pekela;2022;
8762;Totaal huishoudelijk afval;Pekela;2023;
8763;Totaal huishoudelijk afval;Pijnacker;2001;518.9
8764;Totaal huishoudelijk afval;Pijnacker;2002;
8765;Totaal huishoudelijk afval;Pijnacker;2003;
8766;Totaal huishoudelijk afval;Pijnacker;2004;
8767;Totaal huishoudelijk afval;Pijnacker;2005;
8768;Totaal huishoudelijk afval;Pijnacker;2006;
8769;Totaal huishoudelijk afval;Pijnacker;2007;
8770;Totaal huishoudelijk afval;Pijnacker;2008;
8771;Totaal huishoudelijk afval;Pijnacker;2009;
8772;Totaal huishoudelijk afval;Pijnacker;2010;
8773;Totaal huishoudelijk afval;Pijnacker;2011;
8774;Totaal huishoudelijk afval;Pijnacker;2012;
8775;Totaal huishoudelijk afval;Pijnacker;2013;
8776;Totaal huishoudelijk afval;Pijnacker;2014;
8777;Totaal huishoudelijk afval;Pijnacker;2015;
8778;Totaal huishoudelijk afval;Pijnacker;2016;
8779;Totaal huishoudelijk afval;Pijnacker;2017;
8780;Totaal huishoudelijk afval;Pijnacker;2018;
8781;Totaal huishoudelijk afval;Pijnacker;2019;
8782;Totaal huishoudelijk afval;Pijnacker;2020;
8783;Totaal huishoudelijk afval;Pijnacker;2021;
8784;Totaal huishoudelijk afval;Pijnacker;2022;
8785;Totaal huishoudelijk afval;Pijnacker;2023;
8786;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2001;
8787;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2002;504.9
8788;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2003;553.5
8789;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2004;514.2
8790;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2005;515.2
8791;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2006;508.3
8792;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2007;515.3
8793;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2008;536.7
8794;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2009;493.6
8795;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2010;490.2
8796;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2011;484.9
8797;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2012;479.0
8798;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2013;432.1
8799;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2014;438.3
8800;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2015;417.6
8801;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2016;408.9
8802;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2017;416.7
8803;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2018;426.9
8804;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2019;428.1
8805;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2020;474.2
8806;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2021;431.5
8807;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2022;389.8
8808;Totaal huishoudelijk afval;Pijnacker-Nootdorp;2023;384.4
8809;Totaal huishoudelijk afval;Purmerend;2001;570.0
8810;Totaal huishoudelijk afval;Purmerend;2002;572.1
8811;Totaal huishoudelijk afval;Purmerend;2003;
8812;Totaal huishoudelijk afval;Purmerend;2004;
8813;Totaal huishoudelijk afval;Purmerend;2005;601.8
8814;Totaal huishoudelijk afval;Purmerend;2006;597.6
8815;Totaal huishoudelijk afval;Purmerend;2007;617.9
8816;Totaal huishoudelijk afval;Purmerend;2008;619.9
8817;Totaal huishoudelijk afval;Purmerend;2009;602.5
8818;Totaal huishoudelijk afval;Purmerend;2010;599.6
8819;Totaal huishoudelijk afval;Purmerend;2011;
8820;Totaal huishoudelijk afval;Purmerend;2012;
8821;Totaal huishoudelijk afval;Purmerend;2013;539.2
8822;Totaal huishoudelijk afval;Purmerend;2014;543.8
8823;Totaal huishoudelijk afval;Purmerend;2015;552.2
8824;Totaal huishoudelijk afval;Purmerend;2016;539.4
8825;Totaal huishoudelijk afval;Purmerend;2017;526.9
8826;Totaal huishoudelijk afval;Purmerend;2018;526.2
8827;Totaal huishoudelijk afval;Purmerend;2019;547.1
8828;Totaal huishoudelijk afval;Purmerend;2020;565.8
8829;Totaal huishoudelijk afval;Purmerend;2021;552.4
8830;Totaal huishoudelijk afval;Purmerend;2022;518.1
8831;Totaal huishoudelijk afval;Purmerend;2023;500.8
8832;Totaal huishoudelijk afval;Putten;2001;326.1
8833;Totaal huishoudelijk afval;Putten;2002;328.9
8834;Totaal huishoudelijk afval;Putten;2003;298.7
8835;Totaal huishoudelijk afval;Putten;2004;294.8
8836;Totaal huishoudelijk afval;Putten;2005;288.2
8837;Totaal huishoudelijk afval;Putten;2006;298.8
8838;Totaal huishoudelijk afval;Putten;2007;328.2
8839;Totaal huishoudelijk afval;Putten;2008;321.3
8840;Totaal huishoudelijk afval;Putten;2009;319.2
8841;Totaal huishoudelijk afval;Putten;2010;315.4
8842;Totaal huishoudelijk afval;Putten;2011;312.2
8843;Totaal huishoudelijk afval;Putten;2012;301.0
8844;Totaal huishoudelijk afval;Putten;2013;302.1
8845;Totaal huishoudelijk afval;Putten;2014;301.3
8846;Totaal huishoudelijk afval;Putten;2015;294.6
8847;Totaal huishoudelijk afval;Putten;2016;392.8
8848;Totaal huishoudelijk afval;Putten;2017;402.9
8849;Totaal huishoudelijk afval;Putten;2018;423.3
8850;Totaal huishoudelijk afval;Putten;2019;444.6
8851;Totaal huishoudelijk afval;Putten;2020;
8852;Totaal huishoudelijk afval;Putten;2021;391.9
8853;Totaal huishoudelijk afval;Putten;2022;412.8
8854;Totaal huishoudelijk afval;Putten;2023;365.9
8855;Totaal huishoudelijk afval;Raalte;2001;379.4
8856;Totaal huishoudelijk afval;Raalte;2002;
8857;Totaal huishoudelijk afval;Raalte;2003;384.1
8858;Totaal huishoudelijk afval;Raalte;2004;404.9
8859;Totaal huishoudelijk afval;Raalte;2005;401.3
8860;Totaal huishoudelijk afval;Raalte;2006;402.1
