ID;ArableCrops;Regions;Periods;AreaUnderCultivation_1;HarvestedArea_2;GrossYieldPerHa_3;GrossYieldTotal_4
4922;Grain maize;Groningen (PV);2018;169.0;169.0;10.6;1797.0
4923;Grain maize;Groningen (PV);2019;172.0;156.0;9.0;1394.0
4924;Grain maize;Groningen (PV);2020;177.0;177.0;12.0;2119.0
4925;Grain maize;Groningen (PV);2021;145.0;145.0;15.0;2175.0
4926;Grain maize;Groningen (PV);2022;121.0;111.0;9.9;1091.0
4927;Grain maize;Groningen (PV);2023;90.0;89.0;13.4;1193.0
4928;Grain maize;Groningen (PV);2024;93.0;93.0;15.2;1408.0
4929;Grain maize;Fryslân (PV);1994;0.0;0.0;;0.0
4930;Grain maize;Fryslân (PV);1995;16.0;;;
4931;Grain maize;Fryslân (PV);1996;38.0;;;
4932;Grain maize;Fryslân (PV);1997;114.0;;;
4933;Grain maize;Fryslân (PV);1998;80.0;;;
4934;Grain maize;Fryslân (PV);1999;110.0;;;
4935;Grain maize;Fryslân (PV);2000;117.0;;;
4936;Grain maize;Fryslân (PV);2001;113.0;;;
4937;Grain maize;Fryslân (PV);2002;42.0;;;
4938;Grain maize;Fryslân (PV);2003;32.0;;;
4939;Grain maize;Fryslân (PV);2004;45.0;;;
4940;Grain maize;Fryslân (PV);2005;63.0;;;
4941;Grain maize;Fryslân (PV);2006;161.0;;;
4942;Grain maize;Fryslân (PV);2007;408.0;;;
4943;Grain maize;Fryslân (PV);2008;641.0;641.0;6.2;3978.0
4944;Grain maize;Fryslân (PV);2009;360.0;360.0;12.7;4564.0
4945;Grain maize;Fryslân (PV);2010;218.0;218.0;10.7;2333.0
4946;Grain maize;Fryslân (PV);2011;151.0;151.0;10.1;1520.0
4947;Grain maize;Fryslân (PV);2012;181.0;181.0;11.4;2063.0
4948;Grain maize;Fryslân (PV);2013;178.0;178.0;12.1;2165.0
4949;Grain maize;Fryslân (PV);2014;89.0;89.0;9.0;797.0
4950;Grain maize;Fryslân (PV);2015;27.0;27.0;10.4;285.0
4951;Grain maize;Fryslân (PV);2016;27.0;27.0;12.3;333.0
4952;Grain maize;Fryslân (PV);2017;17.0;17.0;11.5;192.0
4953;Grain maize;Fryslân (PV);2018;51.0;51.0;10.6;538.0
4954;Grain maize;Fryslân (PV);2019;70.0;63.0;9.0;563.0
4955;Grain maize;Fryslân (PV);2020;40.0;40.0;12.0;474.0
4956;Grain maize;Fryslân (PV);2021;14.0;14.0;15.0;204.0
4957;Grain maize;Fryslân (PV);2022;53.0;48.0;9.9;478.0
4958;Grain maize;Fryslân (PV);2023;36.0;35.0;13.5;478.0
4959;Grain maize;Fryslân (PV);2024;13.0;13.0;15.2;195.0
4960;Grain maize;Drenthe (PV);1994;207.0;;;
4961;Grain maize;Drenthe (PV);1995;165.0;;;
4962;Grain maize;Drenthe (PV);1996;148.0;;;
4963;Grain maize;Drenthe (PV);1997;181.0;;;
4964;Grain maize;Drenthe (PV);1998;214.0;;;
4965;Grain maize;Drenthe (PV);1999;291.0;;;
4966;Grain maize;Drenthe (PV);2000;243.0;;;
4967;Grain maize;Drenthe (PV);2001;327.0;;;
4968;Grain maize;Drenthe (PV);2002;383.0;;;
4969;Grain maize;Drenthe (PV);2003;427.0;;;
4970;Grain maize;Drenthe (PV);2004;490.0;;;
4971;Grain maize;Drenthe (PV);2005;531.0;;;
4972;Grain maize;Drenthe (PV);2006;626.0;;;
4973;Grain maize;Drenthe (PV);2007;1419.0;;;
4974;Grain maize;Drenthe (PV);2008;1768.0;1768.0;12.6;22249.0
4975;Grain maize;Drenthe (PV);2009;1291.0;1277.0;13.1;16711.0
4976;Grain maize;Drenthe (PV);2010;1161.0;1161.0;11.5;13352.0
4977;Grain maize;Drenthe (PV);2011;1001.0;1001.0;11.4;11392.0
4978;Grain maize;Drenthe (PV);2012;928.0;928.0;12.2;11340.0
4979;Grain maize;Drenthe (PV);2013;921.0;921.0;11.0;10134.0
4980;Grain maize;Drenthe (PV);2014;781.0;781.0;12.9;10053.0
4981;Grain maize;Drenthe (PV);2015;784.0;784.0;7.6;5930.0
4982;Grain maize;Drenthe (PV);2016;526.0;526.0;13.0;6838.0
4983;Grain maize;Drenthe (PV);2017;607.0;607.0;11.5;7007.0
4984;Grain maize;Drenthe (PV);2018;718.0;718.0;10.6;7613.0
4985;Grain maize;Drenthe (PV);2019;706.0;638.0;9.0;5713.0
4986;Grain maize;Drenthe (PV);2020;771.0;771.0;12.0;9222.0
4987;Grain maize;Drenthe (PV);2021;694.0;694.0;15.0;10418.0
4988;Grain maize;Drenthe (PV);2022;960.0;877.0;9.9;8652.0
4989;Grain maize;Drenthe (PV);2023;472.0;468.0;13.4;6278.0
4990;Grain maize;Drenthe (PV);2024;533.0;533.0;15.2;8084.0
4991;Grain maize;Overijssel (PV);1994;607.0;;;
4992;Grain maize;Overijssel (PV);1995;540.0;;;
4993;Grain maize;Overijssel (PV);1996;1018.0;;;
4994;Grain maize;Overijssel (PV);1997;840.0;;;
4995;Grain maize;Overijssel (PV);1998;1212.0;;;
4996;Grain maize;Overijssel (PV);1999;991.0;;;
4997;Grain maize;Overijssel (PV);2000;1443.0;;;
4998;Grain maize;Overijssel (PV);2001;2004.0;;;
4999;Grain maize;Overijssel (PV);2002;1368.0;;;
5000;Grain maize;Overijssel (PV);2003;1653.0;;;
5001;Grain maize;Overijssel (PV);2004;1259.0;;;
5002;Grain maize;Overijssel (PV);2005;1295.0;;;
5003;Grain maize;Overijssel (PV);2006;1189.0;;;
5004;Grain maize;Overijssel (PV);2007;1261.0;;;
5005;Grain maize;Overijssel (PV);2008;1338.0;1338.0;9.8;13116.0
5006;Grain maize;Overijssel (PV);2009;1081.0;1081.0;12.7;13687.0
5007;Grain maize;Overijssel (PV);2010;910.0;910.0;9.9;9037.0
5008;Grain maize;Overijssel (PV);2011;809.0;809.0;11.1;8953.0
5009;Grain maize;Overijssel (PV);2012;839.0;839.0;11.7;9840.0
5010;Grain maize;Overijssel (PV);2013;943.0;943.0;11.3;10679.0
5011;Grain maize;Overijssel (PV);2014;655.0;655.0;11.6;7617.0
5012;Grain maize;Overijssel (PV);2015;495.0;495.0;10.4;5152.0
5013;Grain maize;Overijssel (PV);2016;366.0;366.0;13.3;4849.0
5014;Grain maize;Overijssel (PV);2017;425.0;422.0;13.4;5662.0
5015;Grain maize;Overijssel (PV);2018;509.0;509.0;8.8;4478.0
5016;Grain maize;Overijssel (PV);2019;772.0;770.0;9.4;7223.0
5017;Grain maize;Overijssel (PV);2020;849.0;849.0;12.9;10964.0
5018;Grain maize;Overijssel (PV);2021;800.0;800.0;12.5;9969.0
5019;Grain maize;Overijssel (PV);2022;993.0;993.0;13.8;13718.0
5020;Grain maize;Overijssel (PV);2023;816.0;816.0;13.2;10795.0
5021;Grain maize;Overijssel (PV);2024;787.0;769.0;11.3;8862.0
5022;Grain maize;Flevoland (PV);1994;55.0;;;
5023;Grain maize;Flevoland (PV);1995;70.0;;;
5024;Grain maize;Flevoland (PV);1996;47.0;;;
5025;Grain maize;Flevoland (PV);1997;139.0;;;
5026;Grain maize;Flevoland (PV);1998;166.0;;;
5027;Grain maize;Flevoland (PV);1999;213.0;;;
5028;Grain maize;Flevoland (PV);2000;118.0;;;
5029;Grain maize;Flevoland (PV);2001;139.0;;;
5030;Grain maize;Flevoland (PV);2002;91.0;;;
5031;Grain maize;Flevoland (PV);2003;88.0;;;
5032;Grain maize;Flevoland (PV);2004;131.0;;;
5033;Grain maize;Flevoland (PV);2005;155.0;;;
5034;Grain maize;Flevoland (PV);2006;14.0;;;
5035;Grain maize;Flevoland (PV);2007;21.0;;;
5036;Grain maize;Flevoland (PV);2008;16.0;16.0;11.8;186.0
5037;Grain maize;Flevoland (PV);2009;42.0;42.0;12.7;535.0
5038;Grain maize;Flevoland (PV);2010;43.0;43.0;8.8;383.0
5039;Grain maize;Flevoland (PV);2011;47.0;47.0;12.4;584.0
5040;Grain maize;Flevoland (PV);2012;51.0;51.0;12.4;628.0
5041;Grain maize;Flevoland (PV);2013;61.0;61.0;12.2;746.0
5042;Grain maize;Flevoland (PV);2014;18.0;18.0;17.3;317.0
5043;Grain maize;Flevoland (PV);2015;31.0;31.0;13.4;409.0
5044;Grain maize;Flevoland (PV);2016;20.0;20.0;13.3;269.0
5045;Grain maize;Flevoland (PV);2017;12.0;12.0;13.8;162.0
5046;Grain maize;Flevoland (PV);2018;15.0;15.0;8.8;131.0
5047;Grain maize;Flevoland (PV);2019;12.0;12.0;9.4;110.0
5048;Grain maize;Flevoland (PV);2020;19.0;19.0;12.3;237.0
5049;Grain maize;Flevoland (PV);2021;3.0;3.0;11.1;31.0
5050;Grain maize;Flevoland (PV);2022;3.0;3.0;13.8;47.0
5051;Grain maize;Flevoland (PV);2023;12.0;12.0;12.8;149.0
5052;Grain maize;Flevoland (PV);2024;37.0;36.0;11.1;408.0
5053;Grain maize;Gelderland (PV);1994;1420.0;;;
5054;Grain maize;Gelderland (PV);1995;1115.0;;;
5055;Grain maize;Gelderland (PV);1996;1301.0;;;
5056;Grain maize;Gelderland (PV);1997;1564.0;;;
5057;Grain maize;Gelderland (PV);1998;1772.0;;;
5058;Grain maize;Gelderland (PV);1999;2156.0;;;
5059;Grain maize;Gelderland (PV);2000;2868.0;;;
5060;Grain maize;Gelderland (PV);2001;3556.0;;;
5061;Grain maize;Gelderland (PV);2002;2904.0;;;
5062;Grain maize;Gelderland (PV);2003;2797.0;;;
5063;Grain maize;Gelderland (PV);2004;2623.0;;;
5064;Grain maize;Gelderland (PV);2005;2401.0;;;
5065;Grain maize;Gelderland (PV);2006;2577.0;;;
5066;Grain maize;Gelderland (PV);2007;2516.0;;;
5067;Grain maize;Gelderland (PV);2008;3065.0;3065.0;11.5;35144.0
5068;Grain maize;Gelderland (PV);2009;2475.0;2435.0;13.2;32115.0
5069;Grain maize;Gelderland (PV);2010;2570.0;2240.0;11.4;25551.0
5070;Grain maize;Gelderland (PV);2011;2514.0;2514.0;12.1;30399.0
5071;Grain maize;Gelderland (PV);2012;2302.0;2302.0;12.2;28026.0
5072;Grain maize;Gelderland (PV);2013;2517.0;2517.0;12.6;31812.0
5073;Grain maize;Gelderland (PV);2014;2003.0;2003.0;13.8;27606.0
5074;Grain maize;Gelderland (PV);2015;1718.0;1718.0;11.9;20426.0
5075;Grain maize;Gelderland (PV);2016;1525.0;1525.0;12.4;18842.0
5076;Grain maize;Gelderland (PV);2017;1199.0;1194.0;14.1;16849.0
5077;Grain maize;Gelderland (PV);2018;1523.0;1503.0;8.7;13045.0
5078;Grain maize;Gelderland (PV);2019;1904.0;1900.0;9.0;17041.0
5079;Grain maize;Gelderland (PV);2020;1908.0;1908.0;11.8;22490.0
5080;Grain maize;Gelderland (PV);2021;1805.0;1805.0;10.7;19240.0
5081;Grain maize;Gelderland (PV);2022;2269.0;2269.0;14.1;31891.0
5082;Grain maize;Gelderland (PV);2023;1497.0;1497.0;13.2;19739.0
5083;Grain maize;Gelderland (PV);2024;1331.0;1306.0;11.0;14666.0
5084;Grain maize;Utrecht (PV);1994;28.0;;;
5085;Grain maize;Utrecht (PV);1995;19.0;;;
5086;Grain maize;Utrecht (PV);1996;69.0;;;
5087;Grain maize;Utrecht (PV);1997;49.0;;;
5088;Grain maize;Utrecht (PV);1998;79.0;;;
5089;Grain maize;Utrecht (PV);1999;35.0;;;
5090;Grain maize;Utrecht (PV);2000;121.0;;;
5091;Grain maize;Utrecht (PV);2001;99.0;;;
5092;Grain maize;Utrecht (PV);2002;70.0;;;
5093;Grain maize;Utrecht (PV);2003;50.0;;;
5094;Grain maize;Utrecht (PV);2004;65.0;;;
5095;Grain maize;Utrecht (PV);2005;93.0;;;
5096;Grain maize;Utrecht (PV);2006;63.0;;;
5097;Grain maize;Utrecht (PV);2007;71.0;;;
5098;Grain maize;Utrecht (PV);2008;39.0;39.0;10.8;420.0
5099;Grain maize;Utrecht (PV);2009;15.0;15.0;12.9;193.0
5100;Grain maize;Utrecht (PV);2010;16.0;16.0;13.2;214.0
5101;Grain maize;Utrecht (PV);2011;20.0;20.0;12.1;239.0
5102;Grain maize;Utrecht (PV);2012;11.0;11.0;11.8;125.0
5103;Grain maize;Utrecht (PV);2013;46.0;46.0;12.0;549.0
5104;Grain maize;Utrecht (PV);2014;32.0;32.0;12.2;392.0
5105;Grain maize;Utrecht (PV);2015;13.0;13.0;10.4;139.0
5106;Grain maize;Utrecht (PV);2016;14.0;14.0;10.5;145.0
5107;Grain maize;Utrecht (PV);2017;12.0;12.0;12.6;149.0
5108;Grain maize;Utrecht (PV);2018;19.0;19.0;11.2;208.0
5109;Grain maize;Utrecht (PV);2019;30.0;30.0;14.5;432.0
5110;Grain maize;Utrecht (PV);2020;21.0;21.0;6.7;143.0
5111;Grain maize;Utrecht (PV);2021;13.0;13.0;12.1;161.0
5112;Grain maize;Utrecht (PV);2022;9.0;9.0;11.7;110.0
5113;Grain maize;Utrecht (PV);2023;38.0;38.0;10.3;388.0
5114;Grain maize;Utrecht (PV);2024;4.0;4.0;12.0;45.0
5115;Grain maize;Noord-Holland (PV);1994;21.0;;;
5116;Grain maize;Noord-Holland (PV);1995;10.0;;;
5117;Grain maize;Noord-Holland (PV);1996;32.0;;;
5118;Grain maize;Noord-Holland (PV);1997;61.0;;;
5119;Grain maize;Noord-Holland (PV);1998;55.0;;;
5120;Grain maize;Noord-Holland (PV);1999;103.0;;;
5121;Grain maize;Noord-Holland (PV);2000;53.0;;;
5122;Grain maize;Noord-Holland (PV);2001;36.0;;;
5123;Grain maize;Noord-Holland (PV);2002;53.0;;;
5124;Grain maize;Noord-Holland (PV);2003;45.0;;;
5125;Grain maize;Noord-Holland (PV);2004;36.0;;;
5126;Grain maize;Noord-Holland (PV);2005;45.0;;;
5127;Grain maize;Noord-Holland (PV);2006;41.0;;;
5128;Grain maize;Noord-Holland (PV);2007;78.0;;;
5129;Grain maize;Noord-Holland (PV);2008;66.0;66.0;9.6;638.0
5130;Grain maize;Noord-Holland (PV);2009;43.0;43.0;13.0;559.0
5131;Grain maize;Noord-Holland (PV);2010;56.0;56.0;12.0;673.0
5132;Grain maize;Noord-Holland (PV);2011;25.0;25.0;12.4;313.0
5133;Grain maize;Noord-Holland (PV);2012;5.0;5.0;12.4;59.0
5134;Grain maize;Noord-Holland (PV);2013;11.0;11.0;12.2;134.0
5135;Grain maize;Noord-Holland (PV);2014;9.0;9.0;13.3;120.0
5136;Grain maize;Noord-Holland (PV);2015;5.0;5.0;13.4;67.0
5137;Grain maize;Noord-Holland (PV);2016;9.0;9.0;10.5;91.0
5138;Grain maize;Noord-Holland (PV);2017;0.0;0.0;;0.0
5139;Grain maize;Noord-Holland (PV);2018;0.0;0.0;;0.0
5140;Grain maize;Noord-Holland (PV);2019;0.0;0.0;;0.0
5141;Grain maize;Noord-Holland (PV);2020;3.0;3.0;6.7;19.0
5142;Grain maize;Noord-Holland (PV);2021;0.0;0.0;;0.0
5143;Grain maize;Noord-Holland (PV);2022;38.0;38.0;11.7;445.0
5144;Grain maize;Noord-Holland (PV);2023;22.0;22.0;7.3;158.0
5145;Grain maize;Noord-Holland (PV);2024;0.0;0.0;;0.0
5146;Grain maize;Zuid-Holland (PV);1994;145.0;;;
5147;Grain maize;Zuid-Holland (PV);1995;81.0;;;
5148;Grain maize;Zuid-Holland (PV);1996;138.0;;;
5149;Grain maize;Zuid-Holland (PV);1997;124.0;;;
5150;Grain maize;Zuid-Holland (PV);1998;102.0;;;
5151;Grain maize;Zuid-Holland (PV);1999;139.0;;;
5152;Grain maize;Zuid-Holland (PV);2000;137.0;;;
5153;Grain maize;Zuid-Holland (PV);2001;138.0;;;
5154;Grain maize;Zuid-Holland (PV);2002;29.0;;;
5155;Grain maize;Zuid-Holland (PV);2003;28.0;;;
5156;Grain maize;Zuid-Holland (PV);2004;105.0;;;
5157;Grain maize;Zuid-Holland (PV);2005;102.0;;;
5158;Grain maize;Zuid-Holland (PV);2006;139.0;;;
5159;Grain maize;Zuid-Holland (PV);2007;223.0;;;
5160;Grain maize;Zuid-Holland (PV);2008;201.0;201.0;10.9;2196.0
5161;Grain maize;Zuid-Holland (PV);2009;97.0;97.0;12.4;1203.0
5162;Grain maize;Zuid-Holland (PV);2010;115.0;115.0;12.7;1465.0
5163;Grain maize;Zuid-Holland (PV);2011;95.0;95.0;12.2;1151.0
5164;Grain maize;Zuid-Holland (PV);2012;12.0;12.0;11.2;136.0
5165;Grain maize;Zuid-Holland (PV);2013;25.0;25.0;11.2;278.0
5166;Grain maize;Zuid-Holland (PV);2014;44.0;44.0;13.1;584.0
5167;Grain maize;Zuid-Holland (PV);2015;13.0;13.0;14.3;187.0
5168;Grain maize;Zuid-Holland (PV);2016;4.0;4.0;10.5;37.0
5169;Grain maize;Zuid-Holland (PV);2017;19.0;19.0;12.6;245.0
5170;Grain maize;Zuid-Holland (PV);2018;9.0;9.0;11.2;98.0
5171;Grain maize;Zuid-Holland (PV);2019;0.0;0.0;;0.0
5172;Grain maize;Zuid-Holland (PV);2020;3.0;3.0;6.7;20.0
5173;Grain maize;Zuid-Holland (PV);2021;11.0;11.0;12.1;132.0
5174;Grain maize;Zuid-Holland (PV);2022;10.0;10.0;11.7;118.0
5175;Grain maize;Zuid-Holland (PV);2023;2.0;2.0;10.5;21.0
5176;Grain maize;Zuid-Holland (PV);2024;0.0;0.0;;0.0
5177;Grain maize;Zeeland (PV);1994;581.0;;;
5178;Grain maize;Zeeland (PV);1995;309.0;;;
5179;Grain maize;Zeeland (PV);1996;355.0;;;
5180;Grain maize;Zeeland (PV);1997;325.0;;;
5181;Grain maize;Zeeland (PV);1998;371.0;;;
5182;Grain maize;Zeeland (PV);1999;622.0;;;
5183;Grain maize;Zeeland (PV);2000;506.0;;;
5184;Grain maize;Zeeland (PV);2001;627.0;;;
5185;Grain maize;Zeeland (PV);2002;442.0;;;
5186;Grain maize;Zeeland (PV);2003;439.0;;;
5187;Grain maize;Zeeland (PV);2004;378.0;;;
5188;Grain maize;Zeeland (PV);2005;420.0;;;
5189;Grain maize;Zeeland (PV);2006;505.0;;;
5190;Grain maize;Zeeland (PV);2007;607.0;;;
5191;Grain maize;Zeeland (PV);2008;740.0;740.0;10.7;7917.0
5192;Grain maize;Zeeland (PV);2009;608.0;608.0;12.0;7310.0
5193;Grain maize;Zeeland (PV);2010;538.0;538.0;11.3;6090.0
5194;Grain maize;Zeeland (PV);2011;966.0;966.0;12.1;11718.0
5195;Grain maize;Zeeland (PV);2012;882.0;882.0;11.1;9803.0
5196;Grain maize;Zeeland (PV);2013;1002.0;1002.0;10.9;10892.0
5197;Grain maize;Zeeland (PV);2014;697.0;697.0;13.2;9227.0
5198;Grain maize;Zeeland (PV);2015;771.0;771.0;13.6;10462.0
5199;Grain maize;Zeeland (PV);2016;642.0;642.0;10.5;6718.0
5200;Grain maize;Zeeland (PV);2017;713.0;713.0;12.6;9009.0
5201;Grain maize;Zeeland (PV);2018;844.0;834.0;11.2;9363.0
5202;Grain maize;Zeeland (PV);2019;672.0;657.0;14.7;9653.0
5203;Grain maize;Zeeland (PV);2020;826.0;826.0;6.7;5546.0
5204;Grain maize;Zeeland (PV);2021;728.0;728.0;12.1;8817.0
5205;Grain maize;Zeeland (PV);2022;885.0;885.0;11.7;10389.0
5206;Grain maize;Zeeland (PV);2023;617.0;616.0;10.7;6594.0
5207;Grain maize;Zeeland (PV);2024;1350.0;1350.0;11.6;15622.0
5208;Grain maize;Noord-Brabant (PV);1994;4672.0;;;
5209;Grain maize;Noord-Brabant (PV);1995;3937.0;;;
5210;Grain maize;Noord-Brabant (PV);1996;5018.0;;;
5211;Grain maize;Noord-Brabant (PV);1997;6291.0;;;
5212;Grain maize;Noord-Brabant (PV);1998;6652.0;;;
5213;Grain maize;Noord-Brabant (PV);1999;7407.0;;;
5214;Grain maize;Noord-Brabant (PV);2000;9551.0;;;
5215;Grain maize;Noord-Brabant (PV);2001;13131.0;;;
5216;Grain maize;Noord-Brabant (PV);2002;11693.0;;;
5217;Grain maize;Noord-Brabant (PV);2003;11948.0;;;
5218;Grain maize;Noord-Brabant (PV);2004;10709.0;;;
5219;Grain maize;Noord-Brabant (PV);2005;8985.0;;;
5220;Grain maize;Noord-Brabant (PV);2006;8441.0;;;
5221;Grain maize;Noord-Brabant (PV);2007;7591.0;;;
5222;Grain maize;Noord-Brabant (PV);2008;7611.0;7611.0;11.0;83446.0
5223;Grain maize;Noord-Brabant (PV);2009;6769.0;6769.0;13.0;88213.0
5224;Grain maize;Noord-Brabant (PV);2010;6044.0;6044.0;11.8;71418.0
5225;Grain maize;Noord-Brabant (PV);2011;5616.0;5616.0;12.0;67634.0
5226;Grain maize;Noord-Brabant (PV);2012;4994.0;4994.0;12.2;61101.0
5227;Grain maize;Noord-Brabant (PV);2013;4665.0;4665.0;12.0;55965.0
5228;Grain maize;Noord-Brabant (PV);2014;3795.0;3795.0;13.2;50033.0
5229;Grain maize;Noord-Brabant (PV);2015;3165.0;3165.0;9.9;31374.0
5230;Grain maize;Noord-Brabant (PV);2016;2686.0;2150.0;6.8;14538.0
5231;Grain maize;Noord-Brabant (PV);2017;2494.0;2492.0;13.8;34307.0
5232;Grain maize;Noord-Brabant (PV);2018;2685.0;2642.0;9.9;26226.0
5233;Grain maize;Noord-Brabant (PV);2019;4758.0;4697.0;10.6;49609.0
5234;Grain maize;Noord-Brabant (PV);2020;4553.0;4482.0;13.0;58220.0
5235;Grain maize;Noord-Brabant (PV);2021;4038.0;4011.0;13.1;52622.0
5236;Grain maize;Noord-Brabant (PV);2022;4689.0;4688.0;12.1;56925.0
5237;Grain maize;Noord-Brabant (PV);2023;3245.0;3171.0;14.1;44791.0
5238;Grain maize;Noord-Brabant (PV);2024;2956.0;2919.0;11.0;32641.0
5239;Grain maize;Limburg (PV);1994;3804.0;;;
5240;Grain maize;Limburg (PV);1995;2737.0;;;
5241;Grain maize;Limburg (PV);1996;2493.0;;;
5242;Grain maize;Limburg (PV);1997;2843.0;;;
5243;Grain maize;Limburg (PV);1998;2879.0;;;
5244;Grain maize;Limburg (PV);1999;3844.0;;;
5245;Grain maize;Limburg (PV);2000;4998.0;;;
5246;Grain maize;Limburg (PV);2001;6882.0;;;
5247;Grain maize;Limburg (PV);2002;6529.0;;;
5248;Grain maize;Limburg (PV);2003;6984.0;;;
5249;Grain maize;Limburg (PV);2004;6389.0;;;
5250;Grain maize;Limburg (PV);2005;6570.0;;;
5251;Grain maize;Limburg (PV);2006;5886.0;;;
5252;Grain maize;Limburg (PV);2007;4771.0;;;
5253;Grain maize;Limburg (PV);2008;5841.0;5841.0;12.6;73639.0
5254;Grain maize;Limburg (PV);2009;5695.0;5695.0;13.1;74452.0
5255;Grain maize;Limburg (PV);2010;5015.0;5015.0;12.4;62162.0
5256;Grain maize;Limburg (PV);2011;4983.0;4983.0;13.4;66697.0
5257;Grain maize;Limburg (PV);2012;4836.0;4836.0;12.8;61961.0
5258;Grain maize;Limburg (PV);2013;4918.0;4918.0;12.1;59455.0
5259;Grain maize;Limburg (PV);2014;4329.0;4329.0;14.9;64488.0
5260;Grain maize;Limburg (PV);2015;3969.0;3969.0;11.2;44391.0
5261;Grain maize;Limburg (PV);2016;3201.0;3039.0;10.1;30725.0
5262;Grain maize;Limburg (PV);2017;3076.0;3068.0;13.6;41800.0
5263;Grain maize;Limburg (PV);2018;3194.0;2947.0;7.2;21290.0
5264;Grain maize;Limburg (PV);2019;3572.0;3502.0;10.2;35652.0
5265;Grain maize;Limburg (PV);2020;3648.0;3633.0;10.4;37753.0
5266;Grain maize;Limburg (PV);2021;3349.0;3004.0;13.3;40011.0
5267;Grain maize;Limburg (PV);2022;3711.0;3710.0;11.0;40994.0
5268;Grain maize;Limburg (PV);2023;2537.0;2532.0;13.4;33877.0
5269;Grain maize;Limburg (PV);2024;2793.0;2754.0;10.2;28447.0
5270;Green maize;Nederland;1994;228508.0;228508.0;34.0;7769272.0
5271;Green maize;Nederland;1995;219217.0;219217.0;33.1;7265478.0
5272;Green maize;Nederland;1996;222872.0;222872.0;34.6;7705003.0
5273;Green maize;Nederland;1997;231985.0;231985.0;42.9;9942214.0
5274;Green maize;Nederland;1998;219940.0;219940.0;37.7;8294880.0
5275;Green maize;Nederland;1999;230746.0;230746.0;42.3;9757259.0
5276;Green maize;Nederland;2000;205321.0;205321.0;39.7;8154177.0
5277;Green maize;Nederland;2001;203874.0;203874.0;40.9;8329709.0
5278;Green maize;Nederland;2002;214403.0;214403.0;40.6;8698636.0
5279;Green maize;Nederland;2003;216897.0;216897.0;41.1;8923762.0
5280;Green maize;Nederland;2004;224468.0;224468.0;40.0;8978720.0
5281;Green maize;Nederland;2005;235088.0;235088.0;41.1;9672192.0
5282;Green maize;Nederland;2006;218036.0;218036.0;41.1;8970624.0
5283;Green maize;Nederland;2007;221554.0;221554.0;42.9;9495171.0
5284;Green maize;Nederland;2008;241727.0;241727.0;46.0;11123399.0
5285;Green maize;Nederland;2009;240222.0;240205.0;46.3;11122267.0
5286;Green maize;Nederland;2010;228889.0;228889.0;45.2;10341149.0
5287;Green maize;Nederland;2011;229637.0;228741.0;46.2;10558587.0
5288;Green maize;Nederland;2012;231811.0;231811.0;46.0;10670262.0
5289;Green maize;Nederland;2013;229739.0;229739.0;44.7;10268138.0
5290;Green maize;Nederland;2014;226151.0;226151.0;47.7;10787993.0
5291;Green maize;Nederland;2015;223855.0;223855.0;35.6;7975511.0
5292;Green maize;Nederland;2016;206868.0;203814.0;40.3;8218040.0
5293;Green maize;Nederland;2017;205249.0;203511.0;48.9;9955458.0
5294;Green maize;Nederland;2018;205574.0;203220.0;39.9;8103000.0
5295;Green maize;Nederland;2019;187400.0;186226.0;43.0;8014566.0
5296;Green maize;Nederland;2020;195756.0;194654.0;44.9;8747475.0
5297;Green maize;Nederland;2021;186123.0;183255.0;45.5;8339527.0
5298;Green maize;Nederland;2022;183274.0;182803.0;45.0;8230047.0
5299;Green maize;Nederland;2023;180592.0;179915.0;48.0;8642778.0
5300;Green maize;Nederland;2024;188777.0;187236.0;40.3;7602092.0
5301;Green maize;Noord-Nederland (LD);1994;30445.0;;;
5302;Green maize;Noord-Nederland (LD);1995;29841.0;;;
5303;Green maize;Noord-Nederland (LD);1996;31641.0;;;
5304;Green maize;Noord-Nederland (LD);1997;33864.0;;;
5305;Green maize;Noord-Nederland (LD);1998;32567.0;;;
5306;Green maize;Noord-Nederland (LD);1999;37351.0;;;
5307;Green maize;Noord-Nederland (LD);2000;33498.0;;;
5308;Green maize;Noord-Nederland (LD);2001;34425.0;;;
5309;Green maize;Noord-Nederland (LD);2002;37573.0;;;
5310;Green maize;Noord-Nederland (LD);2003;38842.0;;;
5311;Green maize;Noord-Nederland (LD);2004;41902.0;;;
5312;Green maize;Noord-Nederland (LD);2005;44545.0;;;
5313;Green maize;Noord-Nederland (LD);2006;43728.0;;;
5314;Green maize;Noord-Nederland (LD);2007;47272.0;;;
5315;Green maize;Noord-Nederland (LD);2008;52158.0;52158.0;43.4;2266067.0
5316;Green maize;Noord-Nederland (LD);2009;51766.0;51766.0;44.5;2301341.0
5317;Green maize;Noord-Nederland (LD);2010;48415.0;48415.0;45.3;2193216.0
5318;Green maize;Noord-Nederland (LD);2011;48644.0;48513.0;43.3;2100286.0
5319;Green maize;Noord-Nederland (LD);2012;48782.0;48782.0;44.0;2145877.0
5320;Green maize;Noord-Nederland (LD);2013;45106.0;45106.0;42.4;1912597.0
5321;Green maize;Noord-Nederland (LD);2014;44107.0;44107.0;44.7;1969862.0
5322;Green maize;Noord-Nederland (LD);2015;43817.0;43817.0;37.3;1634108.0
5323;Green maize;Noord-Nederland (LD);2016;40692.0;40023.0;39.8;1594880.0
