ID;SectorBranchesSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
8836;C Manufacturing;Fryslân (PV);2012;;-2.8
8837;C Manufacturing;Fryslân (PV);2013;;-4.3
8838;C Manufacturing;Fryslân (PV);2014;;5.8
8839;C Manufacturing;Fryslân (PV);2015;;8.7
8840;C Manufacturing;Fryslân (PV);2016;;0.3
8841;C Manufacturing;Fryslân (PV);2017;;5.9
8842;C Manufacturing;Fryslân (PV);2018;;0.3
8843;C Manufacturing;Fryslân (PV);2019;;4.5
8844;C Manufacturing;Fryslân (PV);2020;;0.7
8845;C Manufacturing;Fryslân (PV);2021;;7.3
8846;C Manufacturing;Fryslân (PV);2022;;6.0
8847;C Manufacturing;Fryslân (PV);2023;;-1.3
8848;C Manufacturing;Drenthe (PV);1996;;0.7
8849;C Manufacturing;Drenthe (PV);1997;;-0.3
8850;C Manufacturing;Drenthe (PV);1998;;9.1
8851;C Manufacturing;Drenthe (PV);1999;;3.3
8852;C Manufacturing;Drenthe (PV);2000;;-3.3
8853;C Manufacturing;Drenthe (PV);2001;;5.4
8854;C Manufacturing;Drenthe (PV);2002;;4.1
8855;C Manufacturing;Drenthe (PV);2003;;2.0
8856;C Manufacturing;Drenthe (PV);2004;;-5.6
8857;C Manufacturing;Drenthe (PV);2005;;6.4
8858;C Manufacturing;Drenthe (PV);2006;;6.6
8859;C Manufacturing;Drenthe (PV);2007;;2.5
8860;C Manufacturing;Drenthe (PV);2008;;-6.1
8861;C Manufacturing;Drenthe (PV);2009;;-7.6
8862;C Manufacturing;Drenthe (PV);2010;;2.7
8863;C Manufacturing;Drenthe (PV);2011;;6.5
8864;C Manufacturing;Drenthe (PV);2012;;-4.9
8865;C Manufacturing;Drenthe (PV);2013;;2.0
8866;C Manufacturing;Drenthe (PV);2014;;4.9
8867;C Manufacturing;Drenthe (PV);2015;;-2.4
8868;C Manufacturing;Drenthe (PV);2016;;4.1
8869;C Manufacturing;Drenthe (PV);2017;;7.9
8870;C Manufacturing;Drenthe (PV);2018;;4.2
8871;C Manufacturing;Drenthe (PV);2019;;-0.6
8872;C Manufacturing;Drenthe (PV);2020;;-3.2
8873;C Manufacturing;Drenthe (PV);2021;;8.9
8874;C Manufacturing;Drenthe (PV);2022;;2.0
8875;C Manufacturing;Drenthe (PV);2023;;0.4
8876;C Manufacturing;Overijssel (PV);1996;;4.3
8877;C Manufacturing;Overijssel (PV);1997;;2.3
8878;C Manufacturing;Overijssel (PV);1998;;2.6
8879;C Manufacturing;Overijssel (PV);1999;;4.4
8880;C Manufacturing;Overijssel (PV);2000;;3.3
8881;C Manufacturing;Overijssel (PV);2001;;6.3
8882;C Manufacturing;Overijssel (PV);2002;;-1.5
8883;C Manufacturing;Overijssel (PV);2003;;3.6
8884;C Manufacturing;Overijssel (PV);2004;;3.3
8885;C Manufacturing;Overijssel (PV);2005;;2.9
8886;C Manufacturing;Overijssel (PV);2006;;2.2
8887;C Manufacturing;Overijssel (PV);2007;;4.3
8888;C Manufacturing;Overijssel (PV);2008;;4.7
8889;C Manufacturing;Overijssel (PV);2009;;-8.1
8890;C Manufacturing;Overijssel (PV);2010;;0.5
8891;C Manufacturing;Overijssel (PV);2011;;8.2
8892;C Manufacturing;Overijssel (PV);2012;;-3.9
8893;C Manufacturing;Overijssel (PV);2013;;-0.2
8894;C Manufacturing;Overijssel (PV);2014;;1.4
8895;C Manufacturing;Overijssel (PV);2015;;2.1
8896;C Manufacturing;Overijssel (PV);2016;;1.8
8897;C Manufacturing;Overijssel (PV);2017;;6.8
8898;C Manufacturing;Overijssel (PV);2018;;3.1
8899;C Manufacturing;Overijssel (PV);2019;;1.1
8900;C Manufacturing;Overijssel (PV);2020;;-1.5
8901;C Manufacturing;Overijssel (PV);2021;;9.8
8902;C Manufacturing;Overijssel (PV);2022;;4.7
8903;C Manufacturing;Overijssel (PV);2023;;-3.6
8904;C Manufacturing;Flevoland (PV);1996;;2.7
8905;C Manufacturing;Flevoland (PV);1997;;13.0
8906;C Manufacturing;Flevoland (PV);1998;;8.0
8907;C Manufacturing;Flevoland (PV);1999;;12.0
8908;C Manufacturing;Flevoland (PV);2000;;4.5
8909;C Manufacturing;Flevoland (PV);2001;;5.6
8910;C Manufacturing;Flevoland (PV);2002;;7.4
8911;C Manufacturing;Flevoland (PV);2003;;2.7
8912;C Manufacturing;Flevoland (PV);2004;;10.6
8913;C Manufacturing;Flevoland (PV);2005;;7.7
8914;C Manufacturing;Flevoland (PV);2006;;6.3
8915;C Manufacturing;Flevoland (PV);2007;;9.6
8916;C Manufacturing;Flevoland (PV);2008;;-3.7
8917;C Manufacturing;Flevoland (PV);2009;;2.2
8918;C Manufacturing;Flevoland (PV);2010;;1.7
8919;C Manufacturing;Flevoland (PV);2011;;3.7
8920;C Manufacturing;Flevoland (PV);2012;;-10.8
8921;C Manufacturing;Flevoland (PV);2013;;-2.3
8922;C Manufacturing;Flevoland (PV);2014;;3.0
8923;C Manufacturing;Flevoland (PV);2015;;0.5
8924;C Manufacturing;Flevoland (PV);2016;;2.6
8925;C Manufacturing;Flevoland (PV);2017;;11.8
8926;C Manufacturing;Flevoland (PV);2018;;0.9
8927;C Manufacturing;Flevoland (PV);2019;;2.8
8928;C Manufacturing;Flevoland (PV);2020;;-5.3
8929;C Manufacturing;Flevoland (PV);2021;;21.2
8930;C Manufacturing;Flevoland (PV);2022;;9.1
8931;C Manufacturing;Flevoland (PV);2023;;1.1
8932;C Manufacturing;Gelderland (PV);1996;;2.5
8933;C Manufacturing;Gelderland (PV);1997;;2.0
8934;C Manufacturing;Gelderland (PV);1998;;5.8
8935;C Manufacturing;Gelderland (PV);1999;;4.2
8936;C Manufacturing;Gelderland (PV);2000;;4.0
8937;C Manufacturing;Gelderland (PV);2001;;4.9
8938;C Manufacturing;Gelderland (PV);2002;;-1.1
8939;C Manufacturing;Gelderland (PV);2003;;-1.5
8940;C Manufacturing;Gelderland (PV);2004;;0.3
8941;C Manufacturing;Gelderland (PV);2005;;-1.5
8942;C Manufacturing;Gelderland (PV);2006;;4.0
8943;C Manufacturing;Gelderland (PV);2007;;4.2
8944;C Manufacturing;Gelderland (PV);2008;;-2.7
8945;C Manufacturing;Gelderland (PV);2009;;-2.2
8946;C Manufacturing;Gelderland (PV);2010;;-0.1
8947;C Manufacturing;Gelderland (PV);2011;;6.5
8948;C Manufacturing;Gelderland (PV);2012;;-3.6
8949;C Manufacturing;Gelderland (PV);2013;;0.6
8950;C Manufacturing;Gelderland (PV);2014;;3.6
8951;C Manufacturing;Gelderland (PV);2015;;3.2
8952;C Manufacturing;Gelderland (PV);2016;;2.8
8953;C Manufacturing;Gelderland (PV);2017;;4.7
8954;C Manufacturing;Gelderland (PV);2018;;8.9
8955;C Manufacturing;Gelderland (PV);2019;;4.2
8956;C Manufacturing;Gelderland (PV);2020;;-2.8
8957;C Manufacturing;Gelderland (PV);2021;;13.6
8958;C Manufacturing;Gelderland (PV);2022;;9.3
8959;C Manufacturing;Gelderland (PV);2023;;-2.2
8960;C Manufacturing;Utrecht (PV);1996;;2.1
8961;C Manufacturing;Utrecht (PV);1997;;2.2
8962;C Manufacturing;Utrecht (PV);1998;;0.6
8963;C Manufacturing;Utrecht (PV);1999;;12.3
8964;C Manufacturing;Utrecht (PV);2000;;0.8
8965;C Manufacturing;Utrecht (PV);2001;;4.2
8966;C Manufacturing;Utrecht (PV);2002;;-0.7
8967;C Manufacturing;Utrecht (PV);2003;;-3.1
8968;C Manufacturing;Utrecht (PV);2004;;-0.6
8969;C Manufacturing;Utrecht (PV);2005;;0.7
8970;C Manufacturing;Utrecht (PV);2006;;5.5
8971;C Manufacturing;Utrecht (PV);2007;;5.6
8972;C Manufacturing;Utrecht (PV);2008;;0.9
8973;C Manufacturing;Utrecht (PV);2009;;-2.1
8974;C Manufacturing;Utrecht (PV);2010;;-2.7
8975;C Manufacturing;Utrecht (PV);2011;;8.1
8976;C Manufacturing;Utrecht (PV);2012;;-5.3
8977;C Manufacturing;Utrecht (PV);2013;;2.0
8978;C Manufacturing;Utrecht (PV);2014;;2.0
8979;C Manufacturing;Utrecht (PV);2015;;8.8
8980;C Manufacturing;Utrecht (PV);2016;;2.4
8981;C Manufacturing;Utrecht (PV);2017;;5.2
8982;C Manufacturing;Utrecht (PV);2018;;4.7
8983;C Manufacturing;Utrecht (PV);2019;;7.6
8984;C Manufacturing;Utrecht (PV);2020;;-3.2
8985;C Manufacturing;Utrecht (PV);2021;;8.5
8986;C Manufacturing;Utrecht (PV);2022;;4.2
8987;C Manufacturing;Utrecht (PV);2023;;-1.3
8988;C Manufacturing;Noord-Holland (PV);1996;;-1.5
8989;C Manufacturing;Noord-Holland (PV);1997;;3.1
8990;C Manufacturing;Noord-Holland (PV);1998;;2.5
8991;C Manufacturing;Noord-Holland (PV);1999;;-1.7
8992;C Manufacturing;Noord-Holland (PV);2000;;6.8
8993;C Manufacturing;Noord-Holland (PV);2001;;-4.8
8994;C Manufacturing;Noord-Holland (PV);2002;;-1.8
8995;C Manufacturing;Noord-Holland (PV);2003;;-2.7
8996;C Manufacturing;Noord-Holland (PV);2004;;6.3
8997;C Manufacturing;Noord-Holland (PV);2005;;2.1
8998;C Manufacturing;Noord-Holland (PV);2006;;2.2
8999;C Manufacturing;Noord-Holland (PV);2007;;10.8
9000;C Manufacturing;Noord-Holland (PV);2008;;-3.4
9001;C Manufacturing;Noord-Holland (PV);2009;;-9.2
9002;C Manufacturing;Noord-Holland (PV);2010;;-0.5
9003;C Manufacturing;Noord-Holland (PV);2011;;2.3
9004;C Manufacturing;Noord-Holland (PV);2012;;13.0
9005;C Manufacturing;Noord-Holland (PV);2013;;4.8
9006;C Manufacturing;Noord-Holland (PV);2014;;5.6
9007;C Manufacturing;Noord-Holland (PV);2015;;-5.4
9008;C Manufacturing;Noord-Holland (PV);2016;;-0.9
9009;C Manufacturing;Noord-Holland (PV);2017;;10.9
9010;C Manufacturing;Noord-Holland (PV);2018;;-0.2
9011;C Manufacturing;Noord-Holland (PV);2019;;-0.8
9012;C Manufacturing;Noord-Holland (PV);2020;;-1.6
9013;C Manufacturing;Noord-Holland (PV);2021;;9.4
9014;C Manufacturing;Noord-Holland (PV);2022;;5.3
9015;C Manufacturing;Noord-Holland (PV);2023;;-2.9
9016;C Manufacturing;Zuid-Holland (PV);1996;;0.5
9017;C Manufacturing;Zuid-Holland (PV);1997;;-0.8
9018;C Manufacturing;Zuid-Holland (PV);1998;;7.6
9019;C Manufacturing;Zuid-Holland (PV);1999;;2.3
9020;C Manufacturing;Zuid-Holland (PV);2000;;8.5
9021;C Manufacturing;Zuid-Holland (PV);2001;;9.6
9022;C Manufacturing;Zuid-Holland (PV);2002;;-0.1
9023;C Manufacturing;Zuid-Holland (PV);2003;;1.3
9024;C Manufacturing;Zuid-Holland (PV);2004;;5.2
9025;C Manufacturing;Zuid-Holland (PV);2005;;6.8
9026;C Manufacturing;Zuid-Holland (PV);2006;;1.9
9027;C Manufacturing;Zuid-Holland (PV);2007;;8.2
9028;C Manufacturing;Zuid-Holland (PV);2008;;0.8
9029;C Manufacturing;Zuid-Holland (PV);2009;;-17.8
9030;C Manufacturing;Zuid-Holland (PV);2010;;7.2
9031;C Manufacturing;Zuid-Holland (PV);2011;;4.3
9032;C Manufacturing;Zuid-Holland (PV);2012;;0.0
9033;C Manufacturing;Zuid-Holland (PV);2013;;-2.7
9034;C Manufacturing;Zuid-Holland (PV);2014;;-0.2
9035;C Manufacturing;Zuid-Holland (PV);2015;;5.3
9036;C Manufacturing;Zuid-Holland (PV);2016;;1.3
9037;C Manufacturing;Zuid-Holland (PV);2017;;5.3
9038;C Manufacturing;Zuid-Holland (PV);2018;;3.6
9039;C Manufacturing;Zuid-Holland (PV);2019;;-1.2
9040;C Manufacturing;Zuid-Holland (PV);2020;;-3.8
9041;C Manufacturing;Zuid-Holland (PV);2021;;8.9
9042;C Manufacturing;Zuid-Holland (PV);2022;;4.1
9043;C Manufacturing;Zuid-Holland (PV);2023;;-0.3
9044;C Manufacturing;Zeeland (PV);1996;;-8.0
9045;C Manufacturing;Zeeland (PV);1997;;-3.8
9046;C Manufacturing;Zeeland (PV);1998;;5.8
9047;C Manufacturing;Zeeland (PV);1999;;-1.2
9048;C Manufacturing;Zeeland (PV);2000;;11.7
9049;C Manufacturing;Zeeland (PV);2001;;5.9
9050;C Manufacturing;Zeeland (PV);2002;;12.8
9051;C Manufacturing;Zeeland (PV);2003;;-2.8
9052;C Manufacturing;Zeeland (PV);2004;;11.2
9053;C Manufacturing;Zeeland (PV);2005;;1.2
9054;C Manufacturing;Zeeland (PV);2006;;-4.6
9055;C Manufacturing;Zeeland (PV);2007;;22.1
9056;C Manufacturing;Zeeland (PV);2008;;12.4
9057;C Manufacturing;Zeeland (PV);2009;;-33.5
9058;C Manufacturing;Zeeland (PV);2010;;22.8
9059;C Manufacturing;Zeeland (PV);2011;;4.9
9060;C Manufacturing;Zeeland (PV);2012;;-5.2
9061;C Manufacturing;Zeeland (PV);2013;;-2.7
9062;C Manufacturing;Zeeland (PV);2014;;1.8
9063;C Manufacturing;Zeeland (PV);2015;;5.2
9064;C Manufacturing;Zeeland (PV);2016;;3.5
9065;C Manufacturing;Zeeland (PV);2017;;4.4
9066;C Manufacturing;Zeeland (PV);2018;;6.0
9067;C Manufacturing;Zeeland (PV);2019;;-11.3
9068;C Manufacturing;Zeeland (PV);2020;;8.8
9069;C Manufacturing;Zeeland (PV);2021;;1.1
9070;C Manufacturing;Zeeland (PV);2022;;13.7
9071;C Manufacturing;Zeeland (PV);2023;;-3.9
9072;C Manufacturing;Noord-Brabant (PV);1996;;5.0
9073;C Manufacturing;Noord-Brabant (PV);1997;;4.6
9074;C Manufacturing;Noord-Brabant (PV);1998;;3.3
9075;C Manufacturing;Noord-Brabant (PV);1999;;8.6
9076;C Manufacturing;Noord-Brabant (PV);2000;;6.9
9077;C Manufacturing;Noord-Brabant (PV);2001;;0.7
9078;C Manufacturing;Noord-Brabant (PV);2002;;-3.9
9079;C Manufacturing;Noord-Brabant (PV);2003;;-2.3
9080;C Manufacturing;Noord-Brabant (PV);2004;;4.8
9081;C Manufacturing;Noord-Brabant (PV);2005;;6.0
9082;C Manufacturing;Noord-Brabant (PV);2006;;4.4
9083;C Manufacturing;Noord-Brabant (PV);2007;;1.8
9084;C Manufacturing;Noord-Brabant (PV);2008;;0.0
9085;C Manufacturing;Noord-Brabant (PV);2009;;-11.6
9086;C Manufacturing;Noord-Brabant (PV);2010;;8.3
9087;C Manufacturing;Noord-Brabant (PV);2011;;6.3
9088;C Manufacturing;Noord-Brabant (PV);2012;;-0.1
9089;C Manufacturing;Noord-Brabant (PV);2013;;-1.3
9090;C Manufacturing;Noord-Brabant (PV);2014;;1.1
9091;C Manufacturing;Noord-Brabant (PV);2015;;0.2
9092;C Manufacturing;Noord-Brabant (PV);2016;;4.0
9093;C Manufacturing;Noord-Brabant (PV);2017;;10.2
9094;C Manufacturing;Noord-Brabant (PV);2018;;8.4
9095;C Manufacturing;Noord-Brabant (PV);2019;;3.4
9096;C Manufacturing;Noord-Brabant (PV);2020;;0.9
9097;C Manufacturing;Noord-Brabant (PV);2021;;15.3
9098;C Manufacturing;Noord-Brabant (PV);2022;;5.2
9099;C Manufacturing;Noord-Brabant (PV);2023;;2.1
9100;C Manufacturing;Limburg (PV);1996;;0.7
9101;C Manufacturing;Limburg (PV);1997;;6.8
9102;C Manufacturing;Limburg (PV);1998;;9.4
9103;C Manufacturing;Limburg (PV);1999;;3.7
9104;C Manufacturing;Limburg (PV);2000;;3.6
9105;C Manufacturing;Limburg (PV);2001;;1.5
9106;C Manufacturing;Limburg (PV);2002;;2.4
9107;C Manufacturing;Limburg (PV);2003;;-7.4
9108;C Manufacturing;Limburg (PV);2004;;6.4
9109;C Manufacturing;Limburg (PV);2005;;0.9
9110;C Manufacturing;Limburg (PV);2006;;1.5
9111;C Manufacturing;Limburg (PV);2007;;7.0
9112;C Manufacturing;Limburg (PV);2008;;-4.0
9113;C Manufacturing;Limburg (PV);2009;;-13.3
9114;C Manufacturing;Limburg (PV);2010;;8.0
9115;C Manufacturing;Limburg (PV);2011;;3.2
9116;C Manufacturing;Limburg (PV);2012;;-4.5
9117;C Manufacturing;Limburg (PV);2013;;-2.1
9118;C Manufacturing;Limburg (PV);2014;;0.0
9119;C Manufacturing;Limburg (PV);2015;;-3.6
9120;C Manufacturing;Limburg (PV);2016;;9.8
9121;C Manufacturing;Limburg (PV);2017;;1.2
9122;C Manufacturing;Limburg (PV);2018;;3.6
9123;C Manufacturing;Limburg (PV);2019;;-3.7
9124;C Manufacturing;Limburg (PV);2020;;-8.4
9125;C Manufacturing;Limburg (PV);2021;;12.1
9126;C Manufacturing;Limburg (PV);2022;;-5.0
9127;C Manufacturing;Limburg (PV);2023;;-2.1
9128;C Manufacturing;Oost-Groningen (CR);1996;;13.2
9129;C Manufacturing;Oost-Groningen (CR);1997;;-4.5
9130;C Manufacturing;Oost-Groningen (CR);1998;;1.5
9131;C Manufacturing;Oost-Groningen (CR);1999;;7.3
9132;C Manufacturing;Oost-Groningen (CR);2000;;6.6
9133;C Manufacturing;Oost-Groningen (CR);2001;;5.0
9134;C Manufacturing;Oost-Groningen (CR);2002;;3.6
9135;C Manufacturing;Oost-Groningen (CR);2003;;-9.1
9136;C Manufacturing;Oost-Groningen (CR);2004;;-2.4
9137;C Manufacturing;Oost-Groningen (CR);2005;;5.2
9138;C Manufacturing;Oost-Groningen (CR);2006;;-7.2
9139;C Manufacturing;Oost-Groningen (CR);2007;;-0.8
9140;C Manufacturing;Oost-Groningen (CR);2008;;-1.0
9141;C Manufacturing;Oost-Groningen (CR);2009;;3.0
9142;C Manufacturing;Oost-Groningen (CR);2010;;-14.4
9143;C Manufacturing;Oost-Groningen (CR);2011;;9.7
9144;C Manufacturing;Oost-Groningen (CR);2012;;-0.5
9145;C Manufacturing;Oost-Groningen (CR);2013;;-1.4
9146;C Manufacturing;Oost-Groningen (CR);2014;;5.8
9147;C Manufacturing;Oost-Groningen (CR);2015;;3.7
9148;C Manufacturing;Oost-Groningen (CR);2016;;4.3
9149;C Manufacturing;Oost-Groningen (CR);2017;;1.9
9150;C Manufacturing;Oost-Groningen (CR);2018;;2.2
9151;C Manufacturing;Oost-Groningen (CR);2019;;4.9
9152;C Manufacturing;Oost-Groningen (CR);2020;;-6.7
9153;C Manufacturing;Oost-Groningen (CR);2021;;6.3
9154;C Manufacturing;Oost-Groningen (CR);2022;;1.5
9155;C Manufacturing;Oost-Groningen (CR);2023;;-9.2
9156;C Manufacturing;Delfzijl en omgeving (CR);1996;;14.2
9157;C Manufacturing;Delfzijl en omgeving (CR);1997;;3.6
9158;C Manufacturing;Delfzijl en omgeving (CR);1998;;-4.2
9159;C Manufacturing;Delfzijl en omgeving (CR);1999;;3.4
9160;C Manufacturing;Delfzijl en omgeving (CR);2000;;12.5
9161;C Manufacturing;Delfzijl en omgeving (CR);2001;;-29.5
9162;C Manufacturing;Delfzijl en omgeving (CR);2002;;-0.5
9163;C Manufacturing;Delfzijl en omgeving (CR);2003;;3.3
9164;C Manufacturing;Delfzijl en omgeving (CR);2004;;-9.4
9165;C Manufacturing;Delfzijl en omgeving (CR);2005;;19.2
9166;C Manufacturing;Delfzijl en omgeving (CR);2006;;-10.0
9167;C Manufacturing;Delfzijl en omgeving (CR);2007;;-3.2
9168;C Manufacturing;Delfzijl en omgeving (CR);2008;;2.6
9169;C Manufacturing;Delfzijl en omgeving (CR);2009;;-37.0
9170;C Manufacturing;Delfzijl en omgeving (CR);2010;;14.7
9171;C Manufacturing;Delfzijl en omgeving (CR);2011;;-2.9
9172;C Manufacturing;Delfzijl en omgeving (CR);2012;;4.5
9173;C Manufacturing;Delfzijl en omgeving (CR);2013;;-5.8
9174;C Manufacturing;Delfzijl en omgeving (CR);2014;;3.8
9175;C Manufacturing;Delfzijl en omgeving (CR);2015;;0.5
9176;C Manufacturing;Delfzijl en omgeving (CR);2016;;2.7
9177;C Manufacturing;Delfzijl en omgeving (CR);2017;;23.3
9178;C Manufacturing;Delfzijl en omgeving (CR);2018;;-7.5
9179;C Manufacturing;Delfzijl en omgeving (CR);2019;;-3.0
9180;C Manufacturing;Delfzijl en omgeving (CR);2020;;3.1
9181;C Manufacturing;Delfzijl en omgeving (CR);2021;;-8.0
9182;C Manufacturing;Delfzijl en omgeving (CR);2022;;24.1
9183;C Manufacturing;Delfzijl en omgeving (CR);2023;;-19.0
9184;C Manufacturing;Overig Groningen (CR);1996;;-0.4
9185;C Manufacturing;Overig Groningen (CR);1997;;-2.9
9186;C Manufacturing;Overig Groningen (CR);1998;;8.4
9187;C Manufacturing;Overig Groningen (CR);1999;;7.3
9188;C Manufacturing;Overig Groningen (CR);2000;;3.5
9189;C Manufacturing;Overig Groningen (CR);2001;;8.2
9190;C Manufacturing;Overig Groningen (CR);2002;;4.9
9191;C Manufacturing;Overig Groningen (CR);2003;;-8.8
9192;C Manufacturing;Overig Groningen (CR);2004;;4.8
9193;C Manufacturing;Overig Groningen (CR);2005;;0.1
9194;C Manufacturing;Overig Groningen (CR);2006;;0.0
9195;C Manufacturing;Overig Groningen (CR);2007;;1.1
9196;C Manufacturing;Overig Groningen (CR);2008;;-5.9
9197;C Manufacturing;Overig Groningen (CR);2009;;-5.7
9198;C Manufacturing;Overig Groningen (CR);2010;;4.9
9199;C Manufacturing;Overig Groningen (CR);2011;;-4.1
9200;C Manufacturing;Overig Groningen (CR);2012;;-1.4
9201;C Manufacturing;Overig Groningen (CR);2013;;-3.9
9202;C Manufacturing;Overig Groningen (CR);2014;;3.9
9203;C Manufacturing;Overig Groningen (CR);2015;;-0.3
9204;C Manufacturing;Overig Groningen (CR);2016;;-0.6
9205;C Manufacturing;Overig Groningen (CR);2017;;5.7
9206;C Manufacturing;Overig Groningen (CR);2018;;4.2
9207;C Manufacturing;Overig Groningen (CR);2019;;-0.2
9208;C Manufacturing;Overig Groningen (CR);2020;;0.9
9209;C Manufacturing;Overig Groningen (CR);2021;;0.0
9210;C Manufacturing;Overig Groningen (CR);2022;;3.3
9211;C Manufacturing;Overig Groningen (CR);2023;;-3.1
9212;C Manufacturing;Noord-Friesland (CR);1996;;1.4
9213;C Manufacturing;Noord-Friesland (CR);1997;;-2.7
9214;C Manufacturing;Noord-Friesland (CR);1998;;3.6
9215;C Manufacturing;Noord-Friesland (CR);1999;;12.7
9216;C Manufacturing;Noord-Friesland (CR);2000;;3.0
9217;C Manufacturing;Noord-Friesland (CR);2001;;7.2
9218;C Manufacturing;Noord-Friesland (CR);2002;;4.5
9219;C Manufacturing;Noord-Friesland (CR);2003;;-2.5
9220;C Manufacturing;Noord-Friesland (CR);2004;;2.0
9221;C Manufacturing;Noord-Friesland (CR);2005;;2.5
9222;C Manufacturing;Noord-Friesland (CR);2006;;3.1
9223;C Manufacturing;Noord-Friesland (CR);2007;;2.5
9224;C Manufacturing;Noord-Friesland (CR);2008;;-7.4
9225;C Manufacturing;Noord-Friesland (CR);2009;;13.5
9226;C Manufacturing;Noord-Friesland (CR);2010;;-0.3
9227;C Manufacturing;Noord-Friesland (CR);2011;;3.7
9228;C Manufacturing;Noord-Friesland (CR);2012;;-10.5
9229;C Manufacturing;Noord-Friesland (CR);2013;;-5.1
9230;C Manufacturing;Noord-Friesland (CR);2014;;1.6
9231;C Manufacturing;Noord-Friesland (CR);2015;;15.0
9232;C Manufacturing;Noord-Friesland (CR);2016;;-0.9
9233;C Manufacturing;Noord-Friesland (CR);2017;;3.4
9234;C Manufacturing;Noord-Friesland (CR);2018;;-0.2
9235;C Manufacturing;Noord-Friesland (CR);2019;;3.7
9236;C Manufacturing;Noord-Friesland (CR);2020;;-2.3
