ID;Geslacht;LeeftijdPartnerOp31December;HuwelijksduurOp31December;Perioden;OverledenenGehuwden_1
8500;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2012;0.0
8501;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2013;0.0
8502;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2014;0.0
8503;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2015;0.0
8504;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2016;0.0
8505;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2017;0.0
8506;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2018;0.0
8507;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2019;0.0
8508;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2020;0.0
8509;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2021;0.0
8510;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2022;0.0
8511;Totaal mannen en vrouwen;25 tot 30 jaar;14 jaar gehuwd geweest;2023;0.0
8512;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;1996;0.0
8513;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;1997;0.0
8514;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;1998;0.0
8515;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;1999;0.0
8516;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2000;0.0
8517;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2001;0.0
8518;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2002;1.0
8519;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2003;0.0
8520;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2004;0.0
8521;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2005;0.0
8522;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2006;0.0
8523;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2007;0.0
8524;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2008;0.0
8525;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2009;0.0
8526;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2010;0.0
8527;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2011;0.0
8528;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2012;0.0
8529;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2013;0.0
8530;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2014;0.0
8531;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2015;0.0
8532;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2016;0.0
8533;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2017;0.0
8534;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2018;0.0
8535;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2019;0.0
8536;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2020;0.0
8537;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2021;0.0
8538;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2022;0.0
8539;Totaal mannen en vrouwen;25 tot 30 jaar;15 jaar gehuwd geweest;2023;0.0
8540;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;1996;0.0
8541;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;1997;0.0
8542;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;1998;0.0
8543;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;1999;0.0
8544;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2000;0.0
8545;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2001;0.0
8546;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2002;0.0
8547;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2003;0.0
8548;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2004;0.0
8549;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2005;0.0
8550;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2006;0.0
8551;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2007;0.0
8552;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2008;0.0
8553;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2009;0.0
8554;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2010;0.0
8555;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2011;0.0
8556;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2012;0.0
8557;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2013;0.0
8558;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2014;0.0
8559;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2015;0.0
8560;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2016;0.0
8561;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2017;0.0
8562;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2018;0.0
8563;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2019;0.0
8564;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2020;0.0
8565;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2021;0.0
8566;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2022;0.0
8567;Totaal mannen en vrouwen;25 tot 30 jaar;16 jaar gehuwd geweest;2023;0.0
8568;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;1996;0.0
8569;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;1997;0.0
8570;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;1998;0.0
8571;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;1999;0.0
8572;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2000;0.0
8573;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2001;0.0
8574;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2002;0.0
8575;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2003;0.0
8576;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2004;0.0
8577;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2005;0.0
8578;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2006;0.0
8579;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2007;0.0
8580;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2008;0.0
8581;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2009;0.0
8582;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2010;0.0
8583;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2011;0.0
8584;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2012;0.0
8585;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2013;0.0
8586;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2014;0.0
8587;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2015;0.0
8588;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2016;0.0
8589;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2017;0.0
8590;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2018;0.0
8591;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2019;0.0
8592;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2020;0.0
8593;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2021;0.0
8594;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2022;0.0
8595;Totaal mannen en vrouwen;25 tot 30 jaar;17 jaar gehuwd geweest;2023;0.0
8596;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;1996;0.0
8597;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;1997;0.0
8598;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;1998;0.0
8599;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;1999;0.0
8600;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2000;0.0
8601;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2001;0.0
8602;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2002;0.0
8603;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2003;0.0
8604;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2004;0.0
8605;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2005;0.0
8606;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2006;0.0
8607;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2007;0.0
8608;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2008;0.0
8609;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2009;0.0
8610;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2010;0.0
8611;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2011;0.0
8612;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2012;0.0
8613;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2013;0.0
8614;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2014;0.0
8615;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2015;0.0
8616;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2016;0.0
8617;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2017;0.0
8618;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2018;0.0
8619;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2019;0.0
8620;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2020;0.0
8621;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2021;0.0
8622;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2022;0.0
8623;Totaal mannen en vrouwen;25 tot 30 jaar;18 jaar gehuwd geweest;2023;0.0
8624;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;1996;
8625;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;1997;
8626;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;1998;
8627;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;1999;
8628;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2000;
8629;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2001;
8630;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2002;
8631;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2003;
8632;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2004;
8633;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2005;
8634;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2006;
8635;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2007;
8636;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2008;
8637;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2009;
8638;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2010;
8639;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2011;
8640;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2012;
8641;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2013;
8642;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2014;
8643;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2015;
8644;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2016;
8645;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2017;
8646;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2018;
8647;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2019;
8648;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2020;
8649;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2021;
8650;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2022;
8651;Totaal mannen en vrouwen;25 tot 30 jaar;19 jaar gehuwd geweest;2023;
8652;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;1996;
8653;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;1997;
8654;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;1998;
8655;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;1999;
8656;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2000;
8657;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2001;
8658;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2002;
8659;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2003;
8660;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2004;
8661;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2005;
8662;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2006;
8663;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2007;
8664;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2008;
8665;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2009;
8666;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2010;
8667;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2011;
8668;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2012;
8669;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2013;
8670;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2014;
8671;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2015;
8672;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2016;
8673;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2017;
8674;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2018;
8675;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2019;
8676;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2020;
8677;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2021;
8678;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2022;
8679;Totaal mannen en vrouwen;25 tot 30 jaar;20 jaar gehuwd geweest;2023;
8680;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;1996;
8681;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;1997;
8682;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;1998;
8683;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;1999;
8684;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2000;
8685;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2001;
8686;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2002;
8687;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2003;
8688;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2004;
8689;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2005;
8690;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2006;
8691;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2007;
8692;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2008;
8693;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2009;
8694;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2010;
8695;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2011;
8696;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2012;
8697;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2013;
8698;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2014;
8699;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2015;
8700;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2016;
8701;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2017;
8702;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2018;
8703;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2019;
8704;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2020;
8705;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2021;
8706;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2022;
8707;Totaal mannen en vrouwen;25 tot 30 jaar;21 jaar gehuwd geweest;2023;
8708;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;1996;
8709;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;1997;
8710;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;1998;
8711;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;1999;
8712;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2000;
8713;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2001;
8714;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2002;
8715;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2003;
8716;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2004;
8717;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2005;
8718;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2006;
8719;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2007;
8720;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2008;
8721;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2009;
8722;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2010;
8723;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2011;
8724;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2012;
8725;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2013;
8726;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2014;
8727;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2015;
8728;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2016;
8729;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2017;
8730;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2018;
8731;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2019;
8732;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2020;
8733;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2021;
8734;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2022;
8735;Totaal mannen en vrouwen;25 tot 30 jaar;22 jaar gehuwd geweest;2023;
8736;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;1996;
8737;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;1997;
8738;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;1998;
8739;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;1999;
8740;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2000;
8741;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2001;
8742;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2002;
8743;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2003;
8744;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2004;
8745;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2005;
8746;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2006;
8747;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2007;
8748;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2008;
8749;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2009;
8750;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2010;
8751;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2011;
8752;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2012;
8753;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2013;
8754;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2014;
8755;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2015;
8756;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2016;
8757;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2017;
8758;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2018;
8759;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2019;
8760;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2020;
8761;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2021;
8762;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2022;
8763;Totaal mannen en vrouwen;25 tot 30 jaar;23 jaar gehuwd geweest;2023;
8764;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;1996;
8765;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;1997;
8766;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;1998;
8767;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;1999;
8768;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2000;
8769;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2001;
8770;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2002;
8771;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2003;
8772;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2004;
8773;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2005;
8774;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2006;
8775;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2007;
8776;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2008;
8777;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2009;
8778;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2010;
8779;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2011;
8780;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2012;
8781;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2013;
8782;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2014;
8783;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2015;
8784;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2016;
8785;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2017;
8786;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2018;
8787;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2019;
8788;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2020;
8789;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2021;
8790;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2022;
8791;Totaal mannen en vrouwen;25 tot 30 jaar;24 jaar gehuwd geweest;2023;
8792;Totaal mannen en vrouwen;25 tot 30 jaar;25 jaar gehuwd geweest;1996;
8793;Totaal mannen en vrouwen;25 tot 30 jaar;25 jaar gehuwd geweest;1997;
8794;Totaal mannen en vrouwen;25 tot 30 jaar;25 jaar gehuwd geweest;1998;
