ID;RegioS2007;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
8611;Veghel;2015;15.6;4.9;9.7;0.9;0.1;13.0;4.1;8.2;0.6;0.0;1.4;0.4;0.8;0.2;0.0;1.2;0.4;0.7;0.1;0.0;860
8612;Veghel;2016;15.7;5.0;9.7;0.9;0.1;13.0;4.2;8.2;0.6;0.0;1.5;0.4;0.8;0.2;0.0;1.2;0.4;0.7;0.1;0.0;860
8613;Veghel;2017;15.8;5.1;9.7;0.9;0.1;13.1;4.2;8.2;0.6;0.0;1.5;0.5;0.8;0.2;0.0;1.2;0.4;0.7;0.1;0.0;860
8614;Veghel;2018;16.0;5.3;9.7;0.9;0.1;13.2;4.4;8.2;0.6;0.0;1.6;0.5;0.8;0.2;0.0;1.2;0.4;0.7;0.1;0.0;860
8615;Veghel;2019;16.1;5.4;9.7;0.9;0.1;13.2;4.4;8.2;0.6;0.0;1.7;0.5;0.9;0.3;0.0;1.2;0.4;0.7;0.1;0.0;860
8616;Veghel;2020;16.2;5.4;9.7;0.9;0.1;13.3;4.5;8.2;0.6;0.1;1.7;0.5;0.9;0.3;0.0;1.2;0.5;0.7;0.1;0.0;860
8617;Veghel;2021;16.3;5.5;9.7;1.0;0.1;13.3;4.5;8.1;0.6;0.1;1.8;0.6;0.9;0.3;0.0;1.2;0.5;0.7;0.1;0.0;860
8618;Veghel;2022;16.4;5.6;9.7;1.0;0.1;13.3;4.6;8.1;0.6;0.0;1.8;0.6;1.0;0.3;0.0;1.3;0.5;0.7;0.1;0.0;860
8619;Veghel;2023;16.5;5.8;9.7;1.0;0.1;13.3;4.7;8.0;0.6;0.0;1.9;0.6;1.0;0.3;0.0;1.3;0.5;0.7;0.1;0.0;860
8620;Veghel;2024;16.6;5.9;9.7;1.0;0.1;13.4;4.7;8.0;0.6;0.0;1.9;0.6;1.0;0.3;0.0;1.3;0.5;0.7;0.1;0.0;860
8621;Veghel;2025;16.7;5.9;9.7;1.0;0.1;13.4;4.8;8.0;0.6;0.0;2.0;0.6;1.0;0.3;0.0;1.3;0.5;0.7;0.1;0.0;860
8622;Veldhoven;2008;18.3;5.2;12.0;1.0;0.1;15.5;4.3;10.4;0.7;0.1;1.0;0.4;0.4;0.1;0.0;1.8;0.5;1.2;0.1;0.0;861
8623;Veldhoven;2009;18.4;5.4;12.0;1.0;0.1;15.5;4.4;10.3;0.7;0.1;1.0;0.4;0.5;0.1;0.0;1.8;0.6;1.2;0.1;0.0;861
8624;Veldhoven;2010;18.5;5.4;11.9;1.0;0.1;15.6;4.5;10.3;0.8;0.1;1.1;0.4;0.5;0.1;0.0;1.9;0.6;1.2;0.1;0.0;861
8625;Veldhoven;2011;18.6;5.5;11.9;1.0;0.1;15.6;4.5;10.2;0.8;0.1;1.1;0.4;0.5;0.1;0.0;1.9;0.6;1.2;0.1;0.0;861
8626;Veldhoven;2012;18.7;5.7;11.9;1.0;0.1;15.6;4.6;10.2;0.8;0.0;1.2;0.4;0.6;0.2;0.0;1.9;0.6;1.1;0.1;0.0;861
8627;Veldhoven;2013;18.9;5.8;11.9;1.0;0.1;15.7;4.7;10.1;0.8;0.1;1.3;0.5;0.6;0.2;0.0;1.9;0.7;1.2;0.1;0.0;861
8628;Veldhoven;2014;19.0;5.9;11.9;1.0;0.1;15.7;4.8;10.1;0.8;0.1;1.3;0.5;0.6;0.2;0.0;1.9;0.6;1.2;0.1;0.0;861
8629;Veldhoven;2015;19.1;6.1;11.9;1.1;0.1;15.8;4.9;10.0;0.8;0.0;1.4;0.5;0.7;0.2;0.0;1.9;0.7;1.2;0.1;0.0;861
8630;Veldhoven;2016;19.2;6.2;11.9;1.0;0.1;15.8;5.0;10.0;0.7;0.0;1.5;0.5;0.7;0.2;0.0;1.9;0.7;1.1;0.1;0.0;861
8631;Veldhoven;2017;19.3;6.3;11.9;1.1;0.1;15.8;5.1;9.9;0.7;0.1;1.6;0.5;0.8;0.2;0.0;1.9;0.7;1.1;0.1;0.0;861
8632;Veldhoven;2018;19.4;6.4;11.9;1.0;0.1;15.8;5.2;9.9;0.7;0.1;1.6;0.6;0.8;0.2;0.0;2.0;0.7;1.2;0.1;0.0;861
8633;Veldhoven;2019;19.5;6.6;11.8;1.0;0.1;15.8;5.2;9.8;0.7;0.1;1.7;0.6;0.9;0.2;0.0;2.0;0.7;1.1;0.1;0.0;861
8634;Veldhoven;2020;19.6;6.6;11.8;1.1;0.1;15.9;5.3;9.8;0.7;0.1;1.7;0.6;0.9;0.2;0.0;2.0;0.7;1.1;0.1;0.0;861
8635;Veldhoven;2021;19.7;6.7;11.8;1.1;0.1;15.9;5.4;9.7;0.7;0.1;1.8;0.6;1.0;0.2;0.0;2.0;0.7;1.1;0.1;0.0;861
8636;Veldhoven;2022;19.8;6.8;11.8;1.1;0.1;15.9;5.5;9.7;0.7;0.1;1.9;0.6;1.0;0.2;0.0;2.0;0.7;1.1;0.1;0.0;861
8637;Veldhoven;2023;19.8;6.9;11.8;1.1;0.1;15.8;5.5;9.6;0.7;0.1;2.0;0.7;1.1;0.2;0.0;2.0;0.7;1.1;0.1;0.0;861
8638;Veldhoven;2024;19.9;7.0;11.7;1.1;0.1;15.8;5.6;9.5;0.7;0.1;2.1;0.7;1.1;0.2;0.0;2.0;0.7;1.1;0.1;0.0;861
8639;Veldhoven;2025;19.9;7.0;11.7;1.1;0.1;15.8;5.6;9.4;0.7;0.1;2.1;0.7;1.1;0.3;0.0;2.0;0.7;1.1;0.1;0.0;861
8640;Velsen;2008;29.3;9.9;17.3;1.9;0.2;24.9;8.4;14.8;1.5;0.1;1.7;0.5;0.9;0.2;0.0;2.8;1.0;1.6;0.2;0.0;453
8641;Velsen;2009;29.4;10.1;17.2;1.9;0.1;24.8;8.5;14.7;1.5;0.1;1.8;0.6;0.9;0.2;0.0;2.8;1.0;1.6;0.2;0.0;453
8642;Velsen;2010;29.5;10.3;17.2;1.9;0.2;24.8;8.6;14.6;1.5;0.1;1.9;0.6;1.0;0.3;0.0;2.8;1.0;1.6;0.2;0.0;453
8643;Velsen;2011;29.6;10.4;17.1;1.9;0.2;24.7;8.7;14.5;1.5;0.1;2.0;0.7;1.0;0.3;0.0;2.9;1.0;1.6;0.2;0.0;453
8644;Velsen;2012;29.7;10.5;17.1;2.0;0.2;24.7;8.7;14.4;1.5;0.1;2.1;0.7;1.0;0.3;0.0;2.9;1.1;1.6;0.2;0.0;453
8645;Velsen;2013;29.7;10.6;17.0;2.0;0.2;24.6;8.8;14.3;1.5;0.1;2.2;0.7;1.1;0.3;0.0;2.9;1.1;1.6;0.2;0.0;453
8646;Velsen;2014;29.8;10.7;17.0;1.9;0.2;24.7;8.9;14.3;1.4;0.1;2.2;0.8;1.1;0.3;0.0;3.0;1.1;1.6;0.2;0.0;453
8647;Velsen;2015;29.9;10.9;16.9;1.9;0.2;24.6;8.9;14.2;1.4;0.1;2.3;0.8;1.1;0.3;0.0;3.0;1.1;1.6;0.2;0.0;453
8648;Velsen;2016;30.0;11.0;16.9;1.9;0.2;24.6;9.0;14.2;1.4;0.1;2.4;0.8;1.1;0.3;0.0;3.0;1.2;1.6;0.2;0.0;453
8649;Velsen;2017;30.1;11.1;16.9;1.9;0.2;24.6;9.1;14.1;1.4;0.1;2.5;0.9;1.2;0.3;0.0;3.0;1.2;1.6;0.2;0.0;453
8650;Velsen;2018;30.2;11.3;16.8;1.9;0.2;24.6;9.1;14.0;1.3;0.1;2.6;1.0;1.2;0.3;0.0;3.0;1.2;1.6;0.2;0.0;453
8651;Velsen;2019;30.3;11.4;16.8;1.9;0.2;24.6;9.2;14.0;1.3;0.1;2.6;1.0;1.3;0.3;0.1;3.0;1.2;1.6;0.2;0.0;453
8652;Velsen;2020;30.3;11.5;16.8;1.9;0.2;24.6;9.3;13.9;1.3;0.1;2.7;1.0;1.3;0.3;0.1;3.1;1.2;1.6;0.2;0.0;453
8653;Velsen;2021;30.4;11.6;16.7;1.9;0.2;24.5;9.3;13.8;1.3;0.1;2.8;1.1;1.3;0.4;0.1;3.1;1.3;1.6;0.2;0.0;453
8654;Velsen;2022;30.5;11.8;16.7;1.8;0.2;24.5;9.4;13.7;1.3;0.1;2.9;1.1;1.4;0.4;0.1;3.1;1.2;1.6;0.2;0.0;453
8655;Velsen;2023;30.6;11.9;16.7;1.8;0.2;24.5;9.5;13.6;1.3;0.1;3.0;1.1;1.4;0.4;0.1;3.1;1.3;1.6;0.2;0.0;453
8656;Velsen;2024;30.6;12.0;16.6;1.8;0.2;24.4;9.5;13.6;1.2;0.1;3.1;1.2;1.5;0.4;0.1;3.1;1.3;1.6;0.2;0.0;453
8657;Velsen;2025;30.7;12.2;16.5;1.8;0.2;24.4;9.6;13.5;1.2;0.1;3.2;1.2;1.5;0.4;0.1;3.1;1.3;1.6;0.2;0.0;453
8658;Venlo;2008;41.0;14.4;23.7;2.6;0.3;30.6;10.9;17.9;1.7;0.1;3.7;1.1;2.1;0.5;0.1;6.6;2.4;3.7;0.5;0.0;983
8659;Venlo;2009;41.1;14.6;23.6;2.7;0.3;30.6;11.1;17.7;1.7;0.1;3.8;1.1;2.1;0.5;0.1;6.6;2.4;3.7;0.5;0.1;983
8660;Venlo;2010;41.3;14.8;23.5;2.7;0.3;30.7;11.3;17.6;1.7;0.1;4.0;1.2;2.2;0.5;0.1;6.6;2.3;3.7;0.5;0.0;983
8661;Venlo;2011;41.5;15.1;23.3;2.8;0.2;30.8;11.5;17.4;1.7;0.1;4.1;1.3;2.2;0.5;0.1;6.6;2.3;3.7;0.5;0.0;983
8662;Venlo;2012;41.6;15.3;23.2;2.8;0.2;30.7;11.6;17.3;1.8;0.1;4.2;1.3;2.3;0.6;0.1;6.6;2.4;3.7;0.5;0.1;983
8663;Venlo;2013;41.8;15.6;23.1;2.9;0.2;30.8;11.7;17.1;1.8;0.1;4.4;1.4;2.3;0.6;0.1;6.6;2.4;3.7;0.5;0.0;983
8664;Venlo;2014;41.9;15.8;23.0;2.9;0.2;30.8;11.9;17.0;1.8;0.1;4.5;1.4;2.4;0.6;0.1;6.6;2.5;3.7;0.5;0.1;983
8665;Venlo;2015;42.0;16.0;22.9;2.9;0.2;30.7;12.0;16.8;1.8;0.1;4.7;1.5;2.4;0.6;0.1;6.6;2.5;3.6;0.5;0.0;983
8666;Venlo;2016;42.1;16.1;22.8;2.9;0.3;30.7;12.1;16.7;1.7;0.1;4.8;1.6;2.5;0.7;0.1;6.6;2.5;3.6;0.5;0.0;983
8667;Venlo;2017;42.2;16.4;22.7;2.9;0.2;30.6;12.2;16.6;1.7;0.1;5.0;1.7;2.5;0.7;0.1;6.6;2.5;3.6;0.5;0.0;983
8668;Venlo;2018;42.2;16.5;22.6;2.8;0.2;30.5;12.3;16.4;1.7;0.1;5.1;1.7;2.6;0.7;0.1;6.6;2.5;3.6;0.5;0.0;983
8669;Venlo;2019;42.2;16.7;22.5;2.8;0.2;30.5;12.4;16.3;1.7;0.1;5.1;1.7;2.7;0.7;0.1;6.6;2.5;3.6;0.4;0.0;983
8670;Venlo;2020;42.3;16.8;22.4;2.8;0.2;30.4;12.5;16.2;1.7;0.1;5.3;1.8;2.7;0.7;0.1;6.6;2.6;3.6;0.5;0.0;983
8671;Venlo;2021;42.3;16.9;22.3;2.7;0.2;30.3;12.5;16.1;1.6;0.1;5.3;1.9;2.7;0.7;0.1;6.6;2.6;3.6;0.4;0.0;983
8672;Venlo;2022;42.3;17.0;22.3;2.7;0.2;30.3;12.6;15.9;1.6;0.1;5.4;1.9;2.8;0.7;0.1;6.6;2.5;3.6;0.4;0.0;983
8673;Venlo;2023;42.3;17.2;22.2;2.7;0.2;30.2;12.6;15.8;1.6;0.1;5.7;2.0;2.9;0.7;0.1;6.5;2.5;3.5;0.4;0.1;983
8674;Venlo;2024;42.3;17.3;22.1;2.7;0.2;30.0;12.7;15.7;1.5;0.1;5.7;2.1;2.9;0.7;0.1;6.6;2.6;3.5;0.4;0.1;983
8675;Venlo;2025;42.3;17.4;22.0;2.7;0.2;29.9;12.7;15.6;1.5;0.1;5.8;2.1;3.0;0.7;0.1;6.5;2.5;3.5;0.4;0.1;983
8676;Venray;2008;16.0;4.8;10.2;0.9;0.1;13.3;4.0;8.6;0.7;0.1;1.2;0.3;0.7;0.2;0.0;1.5;0.5;0.9;0.1;0.0;984
8677;Venray;2009;16.1;4.9;10.1;1.0;0.1;13.3;4.1;8.5;0.7;0.1;1.2;0.4;0.7;0.2;0.0;1.6;0.5;0.9;0.1;0.0;984
8678;Venray;2010;16.2;5.1;10.0;1.0;0.1;13.4;4.2;8.5;0.7;0.1;1.3;0.4;0.7;0.2;0.0;1.6;0.5;0.9;0.1;0.0;984
8679;Venray;2011;16.3;5.2;10.0;1.0;0.1;13.4;4.3;8.4;0.7;0.1;1.3;0.4;0.7;0.2;0.0;1.6;0.6;0.9;0.1;0.0;984
8680;Venray;2012;16.4;5.4;9.9;1.0;0.1;13.5;4.4;8.4;0.7;0.1;1.4;0.4;0.7;0.2;0.0;1.6;0.6;0.9;0.1;0.0;984
8681;Venray;2013;16.6;5.5;9.9;1.0;0.1;13.6;4.5;8.3;0.7;0.1;1.4;0.4;0.7;0.2;0.0;1.6;0.6;0.9;0.1;0.0;984
8682;Venray;2014;16.7;5.6;9.9;1.0;0.1;13.6;4.6;8.3;0.7;0.1;1.5;0.5;0.7;0.3;0.0;1.6;0.6;0.9;0.1;0.0;984
8683;Venray;2015;16.8;5.8;9.8;1.0;0.1;13.7;4.7;8.2;0.7;0.1;1.5;0.5;0.7;0.3;0.0;1.6;0.6;0.9;0.1;0.0;984
8684;Venray;2016;16.9;5.9;9.8;1.0;0.1;13.8;4.8;8.2;0.7;0.1;1.6;0.5;0.8;0.3;0.0;1.6;0.6;0.8;0.1;0.0;984
8685;Venray;2017;17.0;6.1;9.8;1.1;0.1;13.9;4.9;8.2;0.7;0.1;1.6;0.5;0.8;0.3;0.0;1.6;0.6;0.8;0.1;0.0;984
8686;Venray;2018;17.2;6.2;9.8;1.1;0.1;13.9;5.0;8.2;0.7;0.1;1.7;0.5;0.8;0.3;0.0;1.6;0.6;0.8;0.1;0.0;984
8687;Venray;2019;17.3;6.2;9.8;1.1;0.1;14.0;5.0;8.2;0.7;0.1;1.7;0.6;0.8;0.3;0.0;1.6;0.6;0.8;0.1;0.0;984
8688;Venray;2020;17.4;6.4;9.8;1.1;0.1;14.0;5.1;8.2;0.7;0.1;1.8;0.6;0.8;0.3;0.0;1.6;0.7;0.8;0.1;0.0;984
8689;Venray;2021;17.5;6.5;9.8;1.1;0.1;14.1;5.2;8.2;0.6;0.1;1.8;0.6;0.8;0.3;0.0;1.6;0.7;0.8;0.1;0.0;984
8690;Venray;2022;17.6;6.5;9.8;1.1;0.1;14.1;5.2;8.1;0.6;0.1;1.9;0.6;0.9;0.3;0.0;1.6;0.7;0.8;0.1;0.0;984
8691;Venray;2023;17.6;6.6;9.8;1.1;0.1;14.1;5.3;8.1;0.6;0.1;1.9;0.7;0.9;0.4;0.0;1.6;0.7;0.8;0.1;0.0;984
8692;Venray;2024;17.7;6.7;9.8;1.1;0.1;14.1;5.4;8.1;0.6;0.1;2.0;0.7;0.9;0.4;0.0;1.6;0.7;0.8;0.1;0.0;984
8693;Venray;2025;17.8;6.8;9.8;1.1;0.1;14.2;5.4;8.1;0.6;0.1;2.0;0.7;0.9;0.3;0.0;1.6;0.7;0.8;0.1;0.0;984
8694;Vianen;2008;7.9;2.1;5.3;0.5;0.0;6.8;1.8;4.6;0.4;0.0;0.5;0.1;0.3;0.1;0.0;0.6;0.2;0.4;0.1;0.0;620
8695;Vianen;2009;8.0;2.2;5.2;0.5;0.0;6.8;1.9;4.5;0.4;0.0;0.6;0.1;0.3;0.1;0.0;0.6;0.2;0.4;0.1;0.0;620
8696;Vianen;2010;8.0;2.3;5.2;0.5;0.0;6.8;2.0;4.5;0.4;0.0;0.6;0.1;0.3;0.1;0.0;0.6;0.2;0.4;0.1;0.0;620
8697;Vianen;2011;8.1;2.3;5.2;0.5;0.0;6.8;2.0;4.5;0.4;0.0;0.6;0.2;0.3;0.1;0.0;0.6;0.2;0.4;0.1;0.0;620
8698;Vianen;2012;8.1;2.4;5.2;0.5;0.0;6.9;2.0;4.5;0.4;0.0;0.6;0.2;0.3;0.1;0.0;0.6;0.2;0.4;0.1;0.0;620
8699;Vianen;2013;8.2;2.4;5.2;0.5;0.0;6.9;2.0;4.5;0.4;0.0;0.6;0.2;0.3;0.1;0.0;0.6;0.2;0.4;0.0;0.0;620
8700;Vianen;2014;8.2;2.5;5.1;0.5;0.0;6.9;2.1;4.4;0.4;0.0;0.6;0.2;0.4;0.1;0.0;0.6;0.2;0.4;0.0;0.0;620
8701;Vianen;2015;8.2;2.5;5.1;0.5;0.0;6.9;2.1;4.4;0.4;0.0;0.7;0.2;0.4;0.1;0.0;0.6;0.2;0.4;0.0;0.0;620
8702;Vianen;2016;8.3;2.6;5.1;0.5;0.0;6.9;2.2;4.3;0.4;0.0;0.7;0.2;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;620
8703;Vianen;2017;8.3;2.7;5.1;0.5;0.0;7.0;2.2;4.3;0.4;0.0;0.7;0.2;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;620
8704;Vianen;2018;8.3;2.7;5.0;0.5;0.0;7.0;2.3;4.3;0.4;0.0;0.7;0.2;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;620
8705;Vianen;2019;8.4;2.8;5.0;0.5;0.0;7.0;2.3;4.3;0.4;0.0;0.8;0.2;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;620
8706;Vianen;2020;8.4;2.8;5.0;0.5;0.0;7.0;2.3;4.2;0.4;0.0;0.8;0.2;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;620
8707;Vianen;2021;8.4;2.9;5.0;0.5;0.0;7.0;2.4;4.3;0.4;0.0;0.8;0.2;0.4;0.1;0.0;0.7;0.3;0.3;0.0;0.0;620
8708;Vianen;2022;8.4;2.9;5.0;0.5;0.1;7.0;2.4;4.2;0.4;0.0;0.8;0.3;0.4;0.1;0.0;0.6;0.2;0.3;0.1;0.0;620
8709;Vianen;2023;8.5;2.9;5.0;0.5;0.0;7.0;2.4;4.2;0.4;0.0;0.8;0.3;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;620
8710;Vianen;2024;8.5;2.9;5.0;0.5;0.1;7.0;2.4;4.2;0.4;0.0;0.9;0.3;0.4;0.1;0.0;0.7;0.3;0.3;0.0;0.0;620
8711;Vianen;2025;8.5;3.0;4.9;0.5;0.0;6.9;2.4;4.1;0.4;0.0;0.9;0.3;0.5;0.1;0.0;0.7;0.3;0.4;0.0;0.0;620
8712;Vlaardingen;2008;33.9;13.1;18.0;2.7;0.2;26.0;10.2;14.2;1.5;0.1;5.1;1.8;2.3;0.9;0.1;2.8;1.1;1.4;0.2;0.0;622
8713;Vlaardingen;2009;34.0;13.2;17.9;2.7;0.2;25.8;10.1;14.1;1.5;0.1;5.3;1.9;2.4;1.0;0.1;2.9;1.2;1.4;0.3;0.0;622
8714;Vlaardingen;2010;34.1;13.3;17.9;2.7;0.2;25.6;10.1;13.9;1.5;0.1;5.7;2.0;2.6;1.0;0.1;2.9;1.2;1.4;0.2;0.0;622
8715;Vlaardingen;2011;34.2;13.4;17.9;2.7;0.2;25.5;10.2;13.8;1.4;0.1;5.8;2.0;2.7;1.0;0.1;2.9;1.2;1.4;0.3;0.0;622
8716;Vlaardingen;2012;34.4;13.5;18.0;2.7;0.2;25.4;10.2;13.7;1.4;0.1;6.0;2.1;2.8;1.0;0.1;2.9;1.2;1.4;0.2;0.0;622
8717;Vlaardingen;2013;34.5;13.6;18.0;2.7;0.2;25.4;10.2;13.6;1.4;0.1;6.3;2.2;2.9;1.1;0.1;2.9;1.2;1.4;0.2;0.0;622
8718;Vlaardingen;2014;34.7;13.7;18.0;2.8;0.2;25.3;10.2;13.5;1.4;0.1;6.5;2.3;3.0;1.1;0.1;3.0;1.3;1.4;0.3;0.0;622
8719;Vlaardingen;2015;34.8;13.9;18.0;2.8;0.2;25.2;10.2;13.5;1.4;0.1;6.6;2.3;3.1;1.1;0.1;3.0;1.3;1.4;0.3;0.0;622
8720;Vlaardingen;2016;35.0;14.0;18.0;2.8;0.2;25.2;10.3;13.4;1.4;0.1;6.8;2.4;3.2;1.1;0.1;3.0;1.3;1.4;0.3;0.0;622
8721;Vlaardingen;2017;35.1;14.1;18.0;2.8;0.2;25.1;10.3;13.3;1.4;0.1;7.0;2.5;3.3;1.1;0.1;3.0;1.3;1.4;0.3;0.0;622
8722;Vlaardingen;2018;35.3;14.2;18.0;2.8;0.2;25.0;10.3;13.2;1.4;0.1;7.2;2.5;3.4;1.1;0.1;3.0;1.3;1.4;0.3;0.0;622
8723;Vlaardingen;2019;35.4;14.3;18.0;2.8;0.2;25.0;10.4;13.1;1.4;0.1;7.4;2.6;3.5;1.2;0.1;3.0;1.3;1.4;0.3;0.0;622
8724;Vlaardingen;2020;35.5;14.4;18.0;2.9;0.2;24.9;10.4;13.1;1.4;0.1;7.6;2.7;3.6;1.2;0.1;3.0;1.4;1.4;0.3;0.0;622
8725;Vlaardingen;2021;35.6;14.5;18.0;2.9;0.2;24.8;10.4;13.0;1.4;0.1;7.7;2.8;3.7;1.2;0.1;3.1;1.4;1.4;0.3;0.0;622
8726;Vlaardingen;2022;35.7;14.7;17.9;2.9;0.2;24.7;10.4;12.8;1.4;0.1;7.9;2.8;3.7;1.3;0.1;3.1;1.4;1.4;0.3;0.0;622
8727;Vlaardingen;2023;35.8;14.8;17.9;2.9;0.2;24.6;10.4;12.7;1.4;0.1;8.1;3.0;3.8;1.2;0.1;3.1;1.4;1.4;0.3;0.0;622
8728;Vlaardingen;2024;35.9;14.9;17.9;2.9;0.2;24.6;10.5;12.6;1.4;0.1;8.2;3.0;3.9;1.3;0.1;3.1;1.4;1.4;0.3;0.0;622
8729;Vlaardingen;2025;36.0;15.0;17.9;2.9;0.2;24.5;10.6;12.5;1.3;0.1;8.3;3.0;4.0;1.2;0.1;3.2;1.5;1.4;0.3;0.0;622
8730;Vlagtwedde;2008;7.1;2.1;4.7;0.4;0.0;6.4;1.8;4.3;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.5;0.1;0.3;0.0;0.0;48
8731;Vlagtwedde;2009;7.1;2.1;4.7;0.4;0.0;6.4;1.8;4.3;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.5;0.1;0.3;0.0;0.0;48
8732;Vlagtwedde;2010;7.1;2.1;4.7;0.4;0.0;6.4;1.8;4.3;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.5;0.1;0.3;0.0;0.0;48
8733;Vlagtwedde;2011;7.1;2.1;4.6;0.4;0.0;6.3;1.8;4.2;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.1;0.3;0.0;0.0;48
8734;Vlagtwedde;2012;7.1;2.1;4.7;0.3;0.0;6.3;1.8;4.2;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;48
8735;Vlagtwedde;2013;7.1;2.1;4.6;0.3;0.0;6.3;1.9;4.2;0.2;0.0;0.3;0.1;0.2;0.0;0.0;0.5;0.2;0.3;0.0;0.0;48
8736;Vlagtwedde;2014;7.1;2.2;4.6;0.3;0.0;6.3;1.9;4.1;0.2;0.0;0.3;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8737;Vlagtwedde;2015;7.1;2.2;4.6;0.3;0.0;6.3;1.9;4.1;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8738;Vlagtwedde;2016;7.1;2.2;4.6;0.3;0.0;6.2;1.9;4.1;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8739;Vlagtwedde;2017;7.1;2.2;4.5;0.3;0.0;6.2;1.9;4.0;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8740;Vlagtwedde;2018;7.1;2.2;4.5;0.3;0.0;6.2;1.9;4.0;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8741;Vlagtwedde;2019;7.1;2.2;4.5;0.3;0.0;6.1;1.9;4.0;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8742;Vlagtwedde;2020;7.1;2.2;4.5;0.3;0.0;6.1;1.9;4.0;0.2;0.0;0.5;0.1;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8743;Vlagtwedde;2021;7.0;2.2;4.5;0.3;0.0;6.1;1.9;3.9;0.2;0.0;0.5;0.1;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8744;Vlagtwedde;2022;7.0;2.2;4.5;0.3;0.0;6.0;1.9;3.9;0.2;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8745;Vlagtwedde;2023;7.0;2.2;4.5;0.3;0.0;6.0;1.9;3.9;0.2;0.0;0.5;0.1;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8746;Vlagtwedde;2024;7.0;2.2;4.4;0.3;0.0;6.0;1.9;3.9;0.2;0.0;0.5;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8747;Vlagtwedde;2025;7.0;2.2;4.4;0.3;0.0;5.9;1.9;3.8;0.2;0.0;0.5;0.1;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;48
8748;Vlieland;2008;0.5;0.2;0.2;0.0;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;96
8749;Vlieland;2009;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8750;Vlieland;2010;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8751;Vlieland;2011;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8752;Vlieland;2012;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8753;Vlieland;2013;0.5;0.2;0.2;0.0;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8754;Vlieland;2014;0.5;0.2;0.2;0.0;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8755;Vlieland;2015;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
8756;Vlieland;2016;0.5;0.2;0.2;0.0;0.0;0.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96
