ID;RegioS2005;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20
4736;Goirle;2022;9577;3057;5935;532;53;7958;2407;5081;420;50;702;310;344;0;0;917;340;510;64;0
4737;Goirle;2023;9595;3085;5903;554;53;7935;2419;5033;432;51;736;318;364;54;0;924;348;506;68;0
4738;Goirle;2024;9620;3126;5886;562;0;7908;2440;4986;438;0;775;336;384;55;0;937;350;516;69;0
4739;Goirle;2025;9635;3154;5862;571;0;7874;2452;4935;441;0;812;347;409;56;0;949;355;518;74;0
4740;Gorinchem;2006;15099;5462;8579;914;144;11883;4342;6834;628;79;1795;631;936;179;0;1421;489;809;107;0
4741;Gorinchem;2007;15031;5485;8496;916;134;11823;4363;6749;634;77;1817;638;956;179;0;1391;484;791;103;0
4742;Gorinchem;2008;14952;5497;8400;924;131;11781;4389;6670;648;74;1804;638;950;172;0;1367;470;780;104;0
4743;Gorinchem;2009;14891;5526;8313;923;129;11739;4416;6596;649;78;1800;644;943;174;0;1352;466;774;100;0
4744;Gorinchem;2010;14840;5562;8221;931;126;11715;4452;6528;658;77;1785;642;932;170;0;1340;468;761;103;0
4745;Gorinchem;2011;14814;5610;8148;932;124;11664;4468;6454;665;77;1809;665;936;172;0;1341;477;758;95;0
4746;Gorinchem;2012;14762;5616;8074;951;121;11630;4492;6383;676;79;1794;651;937;176;0;1338;473;754;99;0
4747;Gorinchem;2013;14726;5664;7984;960;118;11588;4515;6312;684;77;1802;663;931;177;0;1336;486;741;99;0
4748;Gorinchem;2014;14646;5660;7919;951;116;11559;4540;6255;686;78;1781;653;927;172;0;1306;467;737;93;0
4749;Gorinchem;2015;14625;5705;7853;956;111;11524;4564;6189;695;76;1807;665;943;172;0;1294;476;721;89;0
4750;Gorinchem;2016;14573;5719;7790;958;106;11489;4584;6131;699;75;1800;657;949;172;0;1284;478;710;87;0
4751;Gorinchem;2017;14537;5751;7718;970;98;11444;4601;6070;704;69;1808;670;943;175;0;1285;480;705;91;0
4752;Gorinchem;2018;14485;5784;7644;966;91;11428;4636;6020;705;67;1782;667;929;169;0;1275;481;695;92;0
4753;Gorinchem;2019;14505;5849;7597;965;94;11416;4669;5973;706;68;1811;691;934;169;0;1278;489;690;90;0
4754;Gorinchem;2020;14480;5872;7554;963;91;11409;4692;5935;715;67;1823;702;942;163;0;1248;478;677;85;0
4755;Gorinchem;2021;14447;5899;7504;957;87;11374;4710;5880;717;67;1815;703;941;158;0;1258;486;683;82;0
4756;Gorinchem;2022;14388;5903;7434;960;91;11314;4713;5814;721;66;1809;695;941;156;0;1265;495;679;83;0
4757;Gorinchem;2023;14357;5926;7377;967;87;11272;4723;5762;720;67;1813;708;935;157;0;1272;495;680;90;0
4758;Gorinchem;2024;14397;5988;7342;982;85;11248;4743;5713;726;66;1876;743;953;166;0;1273;502;676;90;0
4759;Gorinchem;2025;14382;6005;7312;979;86;11204;4746;5661;730;67;1920;766;980;161;0;1258;493;671;88;0
4760;Gouda;2006;30361;10722;17569;1867;203;24618;8766;14382;1361;109;3314;1065;1841;339;69;2429;891;1346;167;0
4761;Gouda;2007;30418;10848;17471;1889;210;24616;8870;14256;1377;113;3409;1100;1890;347;72;2393;878;1325;165;0
4762;Gouda;2008;30431;10995;17328;1908;200;24609;8984;14130;1390;105;3462;1135;1901;353;73;2360;876;1297;165;0
4763;Gouda;2009;30486;11134;17217;1934;201;24636;9091;14023;1411;111;3510;1170;1911;362;67;2340;873;1283;161;0
4764;Gouda;2010;30582;11285;17126;1964;207;24683;9221;13917;1433;112;3574;1197;1935;371;71;2325;867;1274;160;0
4765;Gouda;2011;30641;11429;17041;1966;205;24688;9320;13809;1445;114;3631;1237;1965;362;67;2322;872;1267;159;0
4766;Gouda;2012;30711;11567;16949;1991;204;24698;9421;13698;1466;113;3698;1269;1991;368;70;2315;877;1260;157;0
4767;Gouda;2013;30871;11726;16919;2024;202;24707;9509;13605;1483;110;3823;1326;2042;384;71;2341;891;1272;157;0
4768;Gouda;2014;30900;11838;16834;2023;205;24684;9593;13497;1482;112;3887;1350;2084;385;68;2329;895;1253;156;0
4769;Gouda;2015;31020;11977;16792;2057;194;24700;9671;13420;1502;107;3972;1393;2118;393;68;2348;913;1254;162;0
4770;Gouda;2016;31158;12141;16744;2072;201;24726;9768;13334;1514;110;4069;1446;2161;395;67;2363;927;1249;163;0
4771;Gouda;2017;31282;12282;16707;2094;199;24766;9866;13260;1524;116;4135;1481;2191;401;62;2381;935;1256;169;0
4772;Gouda;2018;31403;12425;16679;2104;195;24807;9966;13194;1534;113;4230;1526;2234;408;62;2366;933;1251;162;0
4773;Gouda;2019;31504;12563;16646;2111;184;24817;10056;13111;1540;110;4316;1566;2285;408;57;2371;941;1250;163;0
4774;Gouda;2020;31599;12680;16597;2132;190;24824;10137;13026;1543;118;4388;1594;2319;422;53;2387;949;1252;167;0
4775;Gouda;2021;31692;12789;16563;2142;198;24825;10215;12948;1545;117;4470;1613;2368;433;56;2397;961;1247;164;0
4776;Gouda;2022;31802;12925;16530;2153;194;24829;10294;12872;1546;117;4563;1668;2402;438;55;2410;963;1256;169;0
4777;Gouda;2023;31896;13041;16488;2174;193;24826;10366;12785;1558;117;4631;1695;2435;448;53;2439;980;1268;168;0
4778;Gouda;2024;31961;13148;16444;2181;188;24817;10444;12697;1559;117;4714;1724;2485;454;51;2430;980;1262;168;0
4779;Gouda;2025;32059;13268;16398;2207;186;24804;10514;12603;1568;119;4800;1753;2531;469;0;2455;1001;1264;170;0
4780;Graafstroom;2006;3339;682;2480;157;0;3191;618;2399;154;0;0;0;0;0;0;110;0;64;0;0
4781;Graafstroom;2007;3358;705;2470;158;0;3189;630;2378;156;0;0;0;0;0;0;121;52;69;0;0
4782;Graafstroom;2008;3387;734;2461;167;0;3203;648;2366;164;0;55;0;0;0;0;129;58;71;0;0
4783;Graafstroom;2009;3403;763;2453;166;0;3203;670;2348;164;0;58;0;0;0;0;142;64;78;0;0
4784;Graafstroom;2010;3421;788;2439;171;0;3199;683;2325;168;0;68;0;0;0;0;154;71;83;0;0
4785;Graafstroom;2011;3470;816;2451;179;0;3210;700;2311;175;0;80;0;0;0;0;180;79;101;0;0
4786;Graafstroom;2012;3490;836;2447;184;0;3211;714;2294;180;0;88;0;0;0;0;191;82;109;0;0
4787;Graafstroom;2013;3516;862;2447;184;0;3215;729;2285;178;0;100;0;0;0;0;201;85;115;0;0
4788;Graafstroom;2014;3535;891;2434;183;0;3221;749;2267;178;0;108;50;54;0;0;206;92;113;0;0
4789;Graafstroom;2015;3563;915;2427;195;0;3221;762;2244;189;0;121;56;60;0;0;221;97;123;0;0
4790;Graafstroom;2016;3571;930;2412;202;0;3213;776;2218;192;0;128;58;63;0;0;230;96;131;0;0
4791;Graafstroom;2017;3577;949;2396;204;0;3188;779;2189;192;0;145;66;71;0;0;244;104;136;0;0
4792;Graafstroom;2018;3585;963;2384;214;0;3177;785;2169;199;0;157;69;78;0;0;251;109;137;0;0
4793;Graafstroom;2019;3612;1006;2362;220;0;3169;804;2137;204;0;169;81;79;0;0;274;121;146;0;0
4794;Graafstroom;2020;3601;1015;2343;219;0;3141;807;2106;204;0;183;85;89;0;0;277;123;148;0;0
4795;Graafstroom;2021;3618;1035;2338;222;0;3135;821;2086;205;0;193;85;97;0;0;290;129;155;0;0
4796;Graafstroom;2022;3612;1046;2313;230;0;3113;823;2056;211;0;192;86;96;0;0;307;137;161;0;0
4797;Graafstroom;2023;3611;1072;2293;223;0;3085;839;2017;206;0;201;89;104;0;0;325;144;172;0;0
4798;Graafstroom;2024;3611;1083;2274;231;0;3068;847;1985;213;0;217;94;114;0;0;326;142;175;0;0
4799;Graafstroom;2025;3632;1108;2266;237;0;3052;858;1960;213;0;234;99;122;0;0;346;151;184;0;0
4800;Graft-De Rijp;2006;2566;692;1740;121;0;2373;612;1630;118;0;0;0;0;0;0;166;66;97;0;0
4801;Graft-De Rijp;2007;2594;727;1730;123;0;2371;627;1610;120;0;0;0;0;0;0;184;78;103;0;0
4802;Graft-De Rijp;2008;2594;740;1713;127;0;2360;639;1584;123;0;0;0;0;0;0;188;77;107;0;0
4803;Graft-De Rijp;2009;2614;771;1701;127;0;2358;657;1563;123;0;65;0;0;0;0;191;79;108;0;0
4804;Graft-De Rijp;2010;2642;807;1695;126;0;2364;682;1545;123;0;72;0;0;0;0;206;88;115;0;0
4805;Graft-De Rijp;2011;2645;825;1680;125;0;2341;688;1517;121;0;85;0;0;0;0;219;92;123;0;0
4806;Graft-De Rijp;2012;2676;862;1673;125;0;2349;711;1502;120;0;91;51;0;0;0;236;100;132;0;0
4807;Graft-De Rijp;2013;2691;881;1668;126;0;2335;713;1484;122;0;108;59;0;0;0;248;109;136;0;0
4808;Graft-De Rijp;2014;2703;897;1661;128;0;2324;720;1466;121;0;115;57;55;0;0;264;120;140;0;0
4809;Graft-De Rijp;2015;2713;917;1650;130;0;2321;734;1448;123;0;118;59;55;0;0;274;124;147;0;0
4810;Graft-De Rijp;2016;2724;942;1635;128;0;2312;745;1425;123;0;131;66;62;0;0;281;131;148;0;0
4811;Graft-De Rijp;2017;2738;953;1637;129;0;2304;751;1411;123;0;141;67;70;0;0;293;135;156;0;0
4812;Graft-De Rijp;2018;2748;971;1630;129;0;2293;759;1391;125;0;143;67;73;0;0;312;145;166;0;0
4813;Graft-De Rijp;2019;2767;995;1624;129;0;2279;765;1372;123;0;162;74;83;0;0;326;156;169;0;0
4814;Graft-De Rijp;2020;2769;1007;1606;135;0;2267;770;1349;127;0;169;81;82;0;0;333;156;175;0;0
4815;Graft-De Rijp;2021;2766;1021;1591;134;0;2244;770;1326;128;0;176;84;87;0;0;346;167;178;0;0
4816;Graft-De Rijp;2022;2776;1037;1584;135;0;2233;778;1308;127;0;180;87;87;0;0;363;172;189;0;0
4817;Graft-De Rijp;2023;2780;1041;1582;137;0;2219;778;1294;127;0;190;87;97;0;0;371;176;191;0;0
4818;Graft-De Rijp;2024;2782;1053;1564;146;0;2197;780;1266;132;0;202;92;102;0;0;383;181;196;0;0
4819;Graft-De Rijp;2025;2773;1048;1561;146;0;2168;775;1244;131;0;215;95;112;0;0;390;178;205;0;0
4820;Grave;2006;5101;1343;3442;283;0;4365;1055;3054;226;0;209;90;91;0;0;527;198;297;0;0
4821;Grave;2007;5092;1371;3409;281;0;4338;1071;3013;225;0;227;98;99;0;0;527;202;297;0;0
4822;Grave;2008;5074;1392;3366;286;0;4309;1078;2972;229;0;217;96;95;0;0;548;218;299;0;0
4823;Grave;2009;5038;1402;3325;280;0;4288;1087;2940;230;0;208;95;91;0;0;542;220;294;0;0
4824;Grave;2010;5027;1418;3288;292;0;4259;1100;2897;233;0;213;96;94;0;0;555;222;297;0;0
4825;Grave;2011;5004;1435;3256;283;0;4235;1114;2862;230;0;211;93;94;0;0;558;228;300;0;0
4826;Grave;2012;5003;1461;3229;281;0;4210;1127;2824;228;0;209;90;96;0;0;584;244;309;0;0
4827;Grave;2013;4963;1460;3192;280;0;4176;1127;2790;230;0;205;89;96;0;0;582;244;306;0;0
4828;Grave;2014;4960;1485;3167;279;0;4167;1148;2762;230;0;194;84;93;0;0;599;253;312;0;0
4829;Grave;2015;4930;1491;3125;283;0;4146;1163;2722;232;0;200;84;97;0;0;584;244;306;0;0
4830;Grave;2016;4910;1505;3089;286;0;4109;1167;2681;233;0;202;83;97;0;0;599;255;311;0;0
4831;Grave;2017;4895;1520;3060;286;0;4090;1179;2650;233;0;205;88;98;0;0;600;253;312;0;0
4832;Grave;2018;4880;1535;3035;282;0;4059;1185;2612;235;0;212;87;107;0;0;609;263;316;0;0
4833;Grave;2019;4865;1545;3009;282;0;4038;1197;2582;231;0;213;89;106;0;0;614;259;321;0;0
4834;Grave;2020;4818;1541;2969;281;0;4002;1196;2549;232;0;222;91;112;0;0;594;254;308;0;0
4835;Grave;2021;4790;1538;2940;283;0;3956;1188;2507;233;0;238;103;118;0;0;596;247;315;0;0
4836;Grave;2022;4770;1552;2908;284;0;3920;1194;2467;233;0;239;103;121;0;0;611;255;320;0;0
4837;Grave;2023;4755;1559;2880;288;0;3896;1198;2434;236;0;250;105;131;0;0;609;256;315;0;0
4838;Grave;2024;4723;1550;2860;285;0;3864;1193;2409;234;0;253;104;135;0;0;606;253;316;0;0
4839;Grave;2025;4692;1542;2830;291;0;3839;1190;2380;240;0;256;105;137;0;0;597;247;313;0;0
4840;'s-Gravendeel;2006;3643;930;2536;161;0;3399;826;2401;156;0;70;0;0;0;0;174;71;101;0;0
4841;'s-Gravendeel;2007;3656;942;2527;169;0;3381;827;2377;159;0;83;0;0;0;0;192;78;109;0;0
4842;'s-Gravendeel;2008;3671;971;2509;174;0;3371;849;2343;162;0;92;0;0;0;0;208;80;121;0;0
4843;'s-Gravendeel;2009;3691;995;2497;181;0;3349;852;2313;166;0;109;0;53;0;0;233;94;131;0;0
4844;'s-Gravendeel;2010;3695;1012;2485;180;0;3327;856;2289;164;0;123;58;57;0;0;245;98;139;0;0
4845;'s-Gravendeel;2011;3694;1036;2457;183;0;3311;872;2255;166;0;131;62;60;0;0;252;102;142;0;0
4846;'s-Gravendeel;2012;3713;1066;2438;190;0;3303;886;2226;172;0;139;66;64;0;0;271;114;148;0;0
4847;'s-Gravendeel;2013;3736;1101;2426;190;0;3288;900;2197;172;0;152;74;70;0;0;296;127;159;0;0
4848;'s-Gravendeel;2014;3720;1105;2403;193;0;3254;899;2161;175;0;164;78;76;0;0;302;128;166;0;0
4849;'s-Gravendeel;2015;3731;1131;2379;200;0;3243;911;2132;179;0;175;85;78;0;0;313;135;169;0;0
4850;'s-Gravendeel;2016;3745;1153;2374;200;0;3217;915;2106;178;0;195;95;88;0;0;333;143;180;0;0
4851;'s-Gravendeel;2017;3742;1163;2358;202;0;3190;915;2076;180;0;209;98;99;0;0;343;150;183;0;0
4852;'s-Gravendeel;2018;3730;1176;2330;207;0;3162;925;2037;183;0;220;101;105;0;0;348;150;188;0;0
4853;'s-Gravendeel;2019;3725;1186;2314;205;0;3136;927;2009;180;0;233;106;113;0;0;356;153;192;0;0
4854;'s-Gravendeel;2020;3749;1220;2301;207;0;3119;940;1979;179;0;250;112;123;0;0;380;168;199;0;0
4855;'s-Gravendeel;2021;3766;1232;2298;216;0;3094;944;1947;183;0;275;117;139;0;0;397;171;212;0;0
4856;'s-Gravendeel;2022;3747;1244;2264;221;0;3055;944;1911;182;0;268;113;134;0;0;424;187;219;0;0
4857;'s-Gravendeel;2023;3739;1259;2242;221;0;3031;953;1879;182;0;291;125;146;0;0;417;181;217;0;0
4858;'s-Gravendeel;2024;3738;1268;2227;223;0;3005;952;1847;186;0;309;131;158;0;0;424;185;222;0;0
4859;'s-Gravendeel;2025;3711;1272;2200;219;0;2979;954;1820;185;0;312;132;162;0;0;420;186;218;0;0
4860;'s-Gravenhage (gemeente);2006;240001;117272;99217;21504;2008;141424;71457;60399;9218;350;64546;27839;25468;9985;1254;34031;17976;13350;2301;404
4861;'s-Gravenhage (gemeente);2007;241628;118540;99402;21667;2019;142360;72356;60194;9454;356;64748;27957;25663;9875;1253;34520;18227;13545;2338;410
4862;'s-Gravenhage (gemeente);2008;243183;119751;99535;21871;2026;142994;73059;59880;9697;358;65060;28132;25878;9787;1263;35129;18560;13777;2387;405
4863;'s-Gravenhage (gemeente);2009;244593;120960;99610;22048;1975;143364;73661;59453;9902;348;65391;28330;26097;9706;1258;35838;18969;14060;2440;369
4864;'s-Gravenhage (gemeente);2010;246123;122190;99765;22143;2025;143616;74175;59045;10041;355;65675;28513;26318;9583;1261;36832;19502;14402;2519;409
4865;'s-Gravenhage (gemeente);2011;247600;123386;99943;22302;1969;143687;74586;58567;10185;349;65995;28676;26550;9519;1250;37918;20124;14826;2598;370
4866;'s-Gravenhage (gemeente);2012;249188;124615;100154;22442;1977;143707;74934;58092;10331;350;66367;28892;26787;9438;1250;39114;20789;15275;2673;377
4867;'s-Gravenhage (gemeente);2013;250692;125797;100382;22514;1999;143584;75232;57581;10417;354;66607;29052;26992;9328;1235;40501;21513;15809;2769;410
4868;'s-Gravenhage (gemeente);2014;252272;126962;100676;22662;1972;143408;75489;57040;10531;348;66974;29226;27266;9253;1229;41890;22247;16370;2878;395
4869;'s-Gravenhage (gemeente);2015;253832;128114;100978;22723;2017;143228;75758;56522;10610;338;67253;29348;27516;9144;1245;43351;23008;16940;2969;434
4870;'s-Gravenhage (gemeente);2016;255311;129202;101305;22825;1979;142979;75956;56000;10685;338;67671;29554;27825;9070;1222;44661;23692;17480;3070;419
4871;'s-Gravenhage (gemeente);2017;256951;130438;101673;22892;1948;142765;76205;55505;10722;333;68144;29806;28131;8999;1208;46042;24427;18037;3171;407
4872;'s-Gravenhage (gemeente);2018;258735;131715;102066;22991;1963;142587;76451;55022;10757;357;68701;30090;28458;8957;1196;47447;25174;18586;3277;410
4873;'s-Gravenhage (gemeente);2019;260533;132980;102462;23097;1994;142452;76723;54558;10817;354;69187;30329;28767;8891;1200;48894;25928;19137;3389;440
4874;'s-Gravenhage (gemeente);2020;262379;134278;102896;23168;2037;142299;77006;54081;10837;375;69740;30587;29111;8838;1204;50340;26685;19704;3493;458
4875;'s-Gravenhage (gemeente);2021;264175;135546;103343;23254;2032;142143;77285;53608;10871;379;70272;30820;29472;8786;1194;51760;27441;20263;3597;459
4876;'s-Gravenhage (gemeente);2022;266001;136753;103869;23324;2055;142004;77557;53150;10886;411;70784;31039;29848;8733;1164;53213;28157;20871;3705;480
4877;'s-Gravenhage (gemeente);2023;267668;137829;104378;23403;2058;141728;77756;52690;10888;394;71325;31236;30224;8706;1159;54615;28837;21464;3809;505
4878;'s-Gravenhage (gemeente);2024;269246;138778;104931;23543;1994;141582;77974;52267;10931;410;71790;31384;30588;8673;1145;55874;29420;22076;3939;439
4879;'s-Gravenhage (gemeente);2025;270687;139550;105462;23643;2032;141294;78118;51830;10930;416;72196;31475;30944;8648;1129;57197;29957;22688;4065;487
4880;Groenlo;2006;11709;2915;8198;508;88;10561;2474;7574;427;86;326;143;154;0;0;822;298;470;53;0
4881;Groenlo;2007;11700;2968;8128;513;91;10538;2513;7502;434;89;334;147;161;0;0;828;308;465;54;0
4882;Groenlo;2008;11722;3031;8066;532;93;10519;2556;7424;448;91;360;164;168;0;0;843;311;474;57;0
4883;Groenlo;2009;11756;3098;8018;544;96;10508;2598;7358;459;93;390;176;185;0;0;858;324;475;57;0
4884;Groenlo;2010;11782;3158;7972;554;98;10503;2640;7301;467;95;409;178;196;0;0;870;340;475;53;0
4885;Groenlo;2011;11829;3219;7946;566;98;10507;2682;7253;475;97;433;187;210;0;0;889;350;483;56;0
4886;Groenlo;2012;11869;3289;7905;574;101;10515;2724;7205;487;99;450;198;218;0;0;904;367;482;53;0
4887;Groenlo;2013;11899;3345;7853;597;104;10503;2758;7146;497;102;474;208;226;0;0;922;379;481;61;0
4888;Groenlo;2014;11912;3387;7817;602;106;10498;2797;7093;507;101;490;214;238;0;0;924;376;486;58;0
4889;Groenlo;2015;11913;3429;7768;615;101;10480;2830;7038;514;98;500;218;245;0;0;933;381;485;64;0
4890;Groenlo;2016;11958;3475;7747;631;105;10476;2863;6987;526;100;511;217;256;0;0;971;395;504;67;0
4891;Groenlo;2017;11974;3514;7721;640;99;10461;2885;6947;532;97;535;227;268;0;0;978;402;506;68;0
4892;Groenlo;2018;11977;3541;7684;650;102;10462;2917;6901;544;100;550;236;275;0;0;965;388;508;67;0
4893;Groenlo;2019;11972;3589;7629;657;97;10426;2944;6839;548;95;575;250;283;0;0;971;395;507;67;0
4894;Groenlo;2020;11956;3614;7578;667;97;10406;2968;6785;558;95;576;250;283;0;0;974;396;510;66;0
4895;Groenlo;2021;11957;3644;7538;678;97;10381;2992;6729;565;95;598;256;298;0;0;978;396;511;69;0
4896;Groenlo;2022;11964;3686;7495;688;95;10353;3014;6672;572;95;624;270;305;0;0;987;402;518;67;0
4897;Groenlo;2023;11926;3704;7434;696;92;10308;3035;6606;576;91;649;281;320;0;0;969;388;508;72;0
4898;Groenlo;2024;11903;3714;7400;695;94;10263;3046;6550;575;92;670;285;338;0;0;970;383;512;73;0
4899;Groenlo;2025;11915;3762;7358;701;94;10222;3063;6485;581;93;706;301;357;0;0;987;398;516;72;0
4900;Groesbeek;2006;7497;2043;5008;392;54;6467;1666;4419;328;54;117;58;51;0;0;913;319;538;56;0
4901;Groesbeek;2007;7502;2070;4979;401;52;6465;1688;4389;336;52;128;62;58;0;0;909;320;532;57;0
4902;Groesbeek;2008;7544;2126;4961;407;50;6481;1724;4368;340;0;155;79;67;0;0;908;323;526;58;0
4903;Groesbeek;2009;7610;2182;4960;413;55;6513;1760;4357;341;55;185;87;81;0;0;912;335;522;55;0
4904;Groesbeek;2010;7658;2231;4952;420;55;6521;1786;4332;349;54;207;103;86;0;0;930;342;534;53;0
4905;Groesbeek;2011;7709;2276;4939;437;57;6544;1821;4309;358;56;223;110;92;0;0;942;345;538;58;0
4906;Groesbeek;2012;7737;2318;4921;438;60;6562;1856;4287;361;58;227;109;99;0;0;948;353;535;58;0
4907;Groesbeek;2013;7787;2370;4911;448;58;6593;1894;4276;368;55;242;117;104;0;0;952;359;531;59;0
4908;Groesbeek;2014;7804;2391;4900;451;62;6596;1911;4253;372;60;248;125;106;0;0;960;355;541;62;0
4909;Groesbeek;2015;7853;2436;4893;461;63;6611;1942;4234;376;59;262;127;115;0;0;980;367;544;66;0
4910;Groesbeek;2016;7882;2472;4880;469;61;6630;1973;4214;384;59;273;130;124;0;0;979;369;542;66;0
4911;Groesbeek;2017;7911;2498;4871;482;60;6645;1996;4200;390;59;291;140;130;0;0;975;362;541;71;0
4912;Groesbeek;2018;7920;2523;4855;486;56;6639;2013;4177;393;56;308;145;142;0;0;973;365;536;72;0
4913;Groesbeek;2019;7937;2541;4844;490;62;6647;2026;4158;402;61;316;147;152;0;0;974;368;534;71;0
4914;Groesbeek;2020;7947;2553;4840;497;57;6658;2044;4148;409;57;315;143;155;0;0;974;366;537;71;0
4915;Groesbeek;2021;7948;2565;4827;499;57;6644;2046;4129;412;57;333;152;162;0;0;971;367;536;68;0
4916;Groesbeek;2022;7957;2592;4798;510;57;6646;2066;4103;421;56;333;149;164;0;0;978;377;531;69;0
4917;Groesbeek;2023;7926;2596;4756;522;52;6614;2072;4066;425;51;366;158;181;0;0;946;366;509;70;0
4918;Groesbeek;2024;7941;2608;4750;530;53;6593;2073;4037;432;51;399;172;199;0;0;949;363;514;70;0
4919;Groesbeek;2025;7907;2615;4708;532;52;6576;2092;4001;432;51;396;170;199;0;0;935;353;508;73;0
4920;Groningen (gemeente);2006;105149;59477;38665;6252;755;87261;49953;32457;4525;326;7921;4056;2603;1007;255;9967;5468;3605;720;174
4921;Groningen (gemeente);2007;105828;59540;38947;6450;891;87807;49997;32637;4721;452;7974;4058;2655;997;264;10047;5485;3655;732;175
4922;Groningen (gemeente);2008;106455;59589;39302;6673;891;88176;49949;32855;4910;462;8073;4097;2706;1017;253;10206;5543;3741;746;176
4923;Groningen (gemeente);2009;106803;59406;39721;6870;806;88119;49562;33084;5096;377;8256;4198;2799;1011;248;10428;5646;3838;763;181
4924;Groningen (gemeente);2010;108149;60036;40125;7083;905;89025;49993;33291;5271;470;8453;4286;2891;1027;249;10671;5757;3943;785;186
4925;Groningen (gemeente);2011;109092;60412;40487;7282;911;89491;50132;33457;5427;475;8664;4395;2981;1040;248;10937;5885;4049;815;188
4926;Groningen (gemeente);2012;110510;61268;40850;7476;916;90386;50747;33579;5582;478;8852;4464;3090;1053;245;11272;6057;4181;841;193
4927;Groningen (gemeente);2013;111977;62183;41196;7660;938;91377;51438;33713;5730;496;8980;4524;3160;1056;240;11620;6221;4323;874;202
4928;Groningen (gemeente);2014;113287;62935;41538;7849;965;92238;52002;33844;5879;513;9160;4596;3258;1061;245;11889;6337;4436;909;207
4929;Groningen (gemeente);2015;114261;63424;41895;8036;906;92747;52295;33982;6012;458;9392;4693;3371;1085;243;12122;6436;4542;939;205
4930;Groningen (gemeente);2016;115876;64462;42248;8208;958;93890;53147;34104;6138;501;9613;4790;3480;1097;246;12373;6525;4664;973;211
4931;Groningen (gemeente);2017;116987;65037;42576;8380;994;94529;53503;34228;6266;532;9847;4904;3580;1115;248;12611;6630;4768;999;214
4932;Groningen (gemeente);2018;117971;65527;42916;8533;995;95156;53849;34385;6388;534;10029;4989;3680;1113;247;12786;6689;4851;1032;214
4933;Groningen (gemeente);2019;119283;66375;43245;8679;984;96009;54480;34509;6488;532;10278;5110;3801;1129;238;12996;6785;4935;1062;214
4934;Groningen (gemeente);2020;120614;67157;43573;8837;1047;96871;55074;34627;6596;574;10584;5221;3954;1159;250;13159;6862;4992;1082;223
4935;Groningen (gemeente);2021;121920;67955;43911;9001;1053;97629;55634;34732;6694;569;10931;5381;4109;1180;261;13360;6940;5070;1127;223
4936;Groningen (gemeente);2022;123138;68689;44233;9160;1056;98319;56157;34820;6777;565;11289;5533;4273;1215;268;13530;6999;5140;1168;223
4937;Groningen (gemeente);2023;124266;69365;44533;9287;1081;98998;56641;34909;6862;586;11631;5692;4439;1231;269;13637;7032;5185;1194;226
4938;Groningen (gemeente);2024;125462;70037;44851;9442;1132;99641;57076;34988;6955;622;12009;5853;4617;1264;275;13812;7108;5246;1223;235
4939;Groningen (gemeente);2025;126530;70684;45126;9572;1148;100125;57431;35039;7035;620;12372;6027;4784;1282;279;14033;7226;5303;1255;249
4940;Grootegast;2006;4509;1067;3183;222;0;4355;996;3100;222;0;0;0;0;0;0;117;0;68;0;0
4941;Grootegast;2007;4494;1090;3143;223;0;4313;1006;3046;223;0;52;0;0;0;0;129;55;74;0;0
4942;Grootegast;2008;4492;1121;3106;230;0;4288;1027;2997;229;0;62;0;0;0;0;142;61;81;0;0
4943;Grootegast;2009;4469;1130;3074;227;0;4249;1029;2956;226;0;74;0;0;0;0;146;61;85;0;0
4944;Grootegast;2010;4462;1159;3030;236;0;4218;1044;2906;231;0;84;0;0;0;0;160;71;88;0;0
4945;Grootegast;2011;4445;1178;2990;242;0;4183;1051;2859;238;0;92;0;0;0;0;170;79;90;0;0
4946;Grootegast;2012;4431;1197;2952;245;0;4156;1060;2819;240;0;93;50;0;0;0;182;87;94;0;0
4947;Grootegast;2013;4416;1214;2919;248;0;4122;1071;2775;241;0;110;57;0;0;0;184;86;97;0;0
4948;Grootegast;2014;4398;1221;2893;248;0;4098;1074;2747;241;0;115;60;0;0;0;185;87;98;0;0
4949;Grootegast;2015;4416;1242;2886;252;0;4096;1090;2725;245;0;121;57;57;0;0;199;95;104;0;0
4950;Grootegast;2016;4407;1266;2853;254;0;4071;1103;2687;247;0;126;62;57;0;0;210;101;109;0;0
4951;Grootegast;2017;4369;1266;2815;252;0;4038;1106;2650;246;0;116;58;52;0;0;215;102;113;0;0
4952;Grootegast;2018;4360;1284;2790;252;0;4012;1112;2617;249;0;124;63;58;0;0;224;109;115;0;0
