ID;Geslacht;Leeftijd;WijzeVanDeelname;Perioden;Verkeersdoden_1
2079;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2016;3
2080;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2017;5
2081;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2018;5
2082;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2019;7
2083;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2020;6
2084;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2021;6
2085;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2022;7
2086;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2023;9
2087;Totaal mannen en vrouwen;60 tot 70 jaar;Voetganger;2024;4
2088;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;1996;28
2089;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;1997;31
2090;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;1998;46
2091;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;1999;30
2092;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2000;34
2093;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2001;28
2094;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2002;24
2095;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2003;41
2096;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2004;24
2097;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2005;23
2098;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2006;39
2099;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2007;19
2100;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2008;28
2101;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2009;33
2102;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2010;23
2103;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2011;32
2104;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2012;35
2105;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2013;28
2106;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2014;27
2107;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2015;36
2108;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2016;27
2109;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2017;34
2110;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2018;32
2111;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2019;27
2112;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2020;38
2113;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2021;34
2114;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2022;40
2115;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2023;35
2116;Totaal mannen en vrouwen;60 tot 70 jaar;Fiets;2024;47
2117;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;1996;2
2118;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;1997;8
2119;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;1998;3
2120;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;1999;7
2121;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2000;8
2122;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2001;7
2123;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2002;6
2124;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2003;7
2125;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2004;5
2126;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2005;2
2127;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2006;9
2128;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2007;6
2129;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2008;4
2130;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2009;4
2131;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2010;9
2132;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2011;4
2133;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2012;7
2134;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2013;6
2135;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2014;6
2136;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2015;5
2137;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2016;2
2138;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2017;8
2139;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2018;7
2140;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2019;10
2141;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2020;9
2142;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2021;10
2143;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2022;8
2144;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2023;3
2145;Totaal mannen en vrouwen;60 tot 70 jaar;Brom- en snorfiets en brommobiel;2024;3
2146;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;1996;1
2147;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;1997;3
2148;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;1998;1
2149;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;1999;2
2150;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2000;0
2151;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2001;1
2152;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2002;4
2153;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2003;0
2154;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2004;5
2155;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2005;4
2156;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2006;0
2157;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2007;1
2158;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2008;0
2159;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2009;2
2160;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2010;5
2161;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2011;3
2162;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2012;4
2163;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2013;3
2164;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2014;2
2165;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2015;4
2166;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2016;7
2167;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2017;0
2168;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2018;3
2169;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2019;1
2170;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2020;2
2171;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2021;2
2172;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2022;3
2173;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2023;5
2174;Totaal mannen en vrouwen;60 tot 70 jaar;Gemotoriseerd invalidenvoertuig ...;2024;5
2175;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;1996;1
2176;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;1997;1
2177;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;1998;1
2178;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;1999;1
2179;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2000;1
2180;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2001;2
2181;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2002;3
2182;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2003;1
2183;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2004;2
2184;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2005;3
2185;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2006;5
2186;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2007;1
2187;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2008;2
2188;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2009;5
2189;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2010;2
2190;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2011;2
2191;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2012;1
2192;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2013;1
2193;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2014;3
2194;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2015;4
2195;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2016;5
2196;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2017;9
2197;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2018;4
2198;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2019;5
2199;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2020;6
2200;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2021;6
2201;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2022;4
2202;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2023;4
2203;Totaal mannen en vrouwen;60 tot 70 jaar;Motorfiets;2024;7
2204;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;1996;40
2205;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;1997;33
2206;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;1998;45
2207;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;1999;42
2208;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2000;38
2209;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2001;40
2210;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2002;23
2211;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2003;41
2212;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2004;31
2213;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2005;26
2214;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2006;27
2215;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2007;25
2216;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2008;22
2217;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2009;21
2218;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2010;17
2219;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2011;20
2220;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2012;20
2221;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2013;11
2222;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2014;15
2223;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2015;23
2224;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2016;28
2225;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2017;17
2226;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2018;21
2227;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2019;23
2228;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2020;15
2229;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2021;11
2230;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2022;19
2231;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2023;17
2232;Totaal mannen en vrouwen;60 tot 70 jaar;Personenauto;2024;13
2233;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;1996;3
2234;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;1997;2
2235;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;1998;1
2236;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;1999;3
2237;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2000;0
2238;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2001;4
2239;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2002;1
2240;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2003;4
2241;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2004;1
2242;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2005;1
2243;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2006;1
2244;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2007;4
2245;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2008;3
2246;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2009;3
2247;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2010;4
2248;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2011;5
2249;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2012;3
2250;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2013;1
2251;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2014;2
2252;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2015;0
2253;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2016;3
2254;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2017;1
2255;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2018;3
2256;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2019;2
2257;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2020;4
2258;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2021;1
2259;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2022;2
2260;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2023;4
2261;Totaal mannen en vrouwen;60 tot 70 jaar;Bestelauto, vrachtwagen;2024;0
2262;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";1996;0
2263;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";1997;1
2264;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";1998;0
2265;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";1999;0
2266;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2000;0
2267;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2001;0
2268;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2002;1
2269;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2003;2
2270;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2004;1
2271;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2005;0
2272;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2006;0
2273;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2007;1
2274;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2008;2
2275;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2009;0
2276;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2010;1
2277;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2011;2
2278;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2012;0
2279;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2013;0
2280;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2014;0
2281;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2015;0
2282;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2016;0
2283;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2017;0
2284;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2018;3
2285;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2019;0
2286;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2020;1
2287;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2021;4
2288;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2022;2
2289;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2023;0
2290;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; overig";2024;0
2291;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";1996;2
2292;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";1997;0
2293;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";1998;2
2294;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";1999;3
2295;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2000;0
2296;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2001;0
2297;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2002;0
2298;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2003;0
2299;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2004;0
2300;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2005;0
2301;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2006;0
2302;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2007;1
2303;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2008;1
2304;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2009;1
2305;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2010;0
2306;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2011;0
2307;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2012;0
2308;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2013;0
2309;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2014;0
2310;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2015;0
2311;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2016;0
2312;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2017;0
2313;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2018;0
2314;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2019;0
2315;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2020;0
2316;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2021;0
2317;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2022;0
2318;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2023;0
2319;Totaal mannen en vrouwen;60 tot 70 jaar;"Wijze van deelname; onbekend";2024;0
2320;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;1996;161
2321;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;1997;149
2322;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;1998;134
2323;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;1999;144
2324;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2000;134
2325;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2001;124
2326;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2002;109
2327;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2003;105
2328;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2004;104
2329;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2005;110
2330;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2006;101
2331;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2007;99
2332;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2008;101
2333;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2009;91
2334;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2010;83
2335;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2011;100
2336;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2012;107
2337;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2013;99
2338;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2014;106
2339;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2015;93
2340;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2016;93
2341;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2017;92
2342;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2018;129
2343;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2019;123
2344;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2020;117
2345;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2021;103
2346;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2022;138
2347;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2023;143
2348;Totaal mannen en vrouwen;70 tot 80 jaar;Totaal wijze van deelname;2024;115
2349;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;1996;29
2350;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;1997;22
2351;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;1998;25
2352;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;1999;25
2353;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2000;13
2354;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2001;18
2355;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2002;19
2356;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2003;14
2357;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2004;13
2358;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2005;17
2359;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2006;11
2360;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2007;15
2361;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2008;11
2362;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2009;10
2363;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2010;10
2364;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2011;14
2365;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2012;13
2366;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2013;14
2367;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2014;5
2368;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2015;8
2369;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2016;10
2370;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2017;9
2371;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2018;16
2372;Totaal mannen en vrouwen;70 tot 80 jaar;Voetganger;2019;8
