ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
2104;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2013;2448;31.9;13022.0
2105;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2014;2852;37.2;13030.0
2106;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2015;3042;39.7;13052.0
2107;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2016;3121;40.7;13028.0
2108;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2017;3307;43.4;13122.0
2109;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2018;3655;48.9;13387.0
2110;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2019;3721;48.4;12996.0
2111;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2020;3840;42.5;11068.0
2112;Q Gezondheids- en welzijnszorg;Totaal;2009;9032;138.8;15369.0
2113;Q Gezondheids- en welzijnszorg;Totaal;2010;9499;151.8;15979.0
2114;Q Gezondheids- en welzijnszorg;Totaal;2011;9500;152.6;16067.0
2115;Q Gezondheids- en welzijnszorg;Totaal;2012;9615;155.6;16179.0
2116;Q Gezondheids- en welzijnszorg;Totaal;2013;9563;154.9;16193.0
2117;Q Gezondheids- en welzijnszorg;Totaal;2014;9729;153.9;15815.0
2118;Q Gezondheids- en welzijnszorg;Totaal;2015;9627;151.7;15753.0
2119;Q Gezondheids- en welzijnszorg;Totaal;2016;9862;154.7;15683.0
2120;Q Gezondheids- en welzijnszorg;Totaal;2017;10128;157.7;15574.0
2121;Q Gezondheids- en welzijnszorg;Totaal;2018;10745;166.1;15454.0
2122;Q Gezondheids- en welzijnszorg;Totaal;2019;11158;173.8;15578.0
2123;Q Gezondheids- en welzijnszorg;Totaal;2020;11469;165.8;14458.0
2124;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;4059;65.5;16129.0
2125;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;4432;74.6;16829.0
2126;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;4574;75.5;16499.0
2127;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;4514;74.9;16597.0
2128;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;4886;78.7;16100.0
2129;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;5001;78.7;15740.0
2130;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;5407;85.1;15737.0
2131;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;5625;89.9;15982.0
2132;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;5788;91.5;15803.0
2133;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;6176;97.4;15771.0
2134;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;6425;102.0;15876.0
2135;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;6734;95.6;14191.0
2136;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;956;17.7;18502.0
2137;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;884;13.2;14972.0
2138;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1000;17.4;17385.0
2139;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;965;15.2;15704.0
2140;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;970;16.0;16503.0
2141;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;955;15.0;15725.0
2142;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;878;13.3;15204.0
2143;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;898;13.9;15484.0
2144;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;1012;15.2;15013.0
2145;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1021;15.4;15107.0
2146;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1104;15.9;14394.0
2147;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1100;14.5;13165.0
2148;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2009;4017;55.7;13854.0
2149;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2010;4183;64.0;15292.0
2150;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2011;3926;59.8;15227.0
2151;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2012;4136;65.5;15833.0
2152;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2013;3707;60.2;16234.0
2153;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2014;3773;60.1;15938.0
2154;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2015;3342;53.2;15924.0
2155;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2016;3339;50.9;15233.0
2156;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2017;3328;51.1;15348.0
2157;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2018;3548;53.2;15004.0
2158;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2019;3629;55.9;15411.0
2159;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: >= 100 werkzame pers.;2020;3635;55.8;15346.0
2160;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
2161;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
2162;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
2163;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
2164;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
2165;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
2166;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
2167;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
2168;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
2169;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
2170;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
2171;Q Gezondheids- en welzijnszorg;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
2172;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2009;2363;46.0;19455.0
2173;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2010;2644;57.9;21905.0
2174;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2011;2473;51.2;20697.0
2175;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2012;2429;51.0;21006.0
2176;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2013;2051;45.5;22179.0
2177;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2014;1921;43.1;22438.0
2178;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2015;1738;39.4;22693.0
2179;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2016;1938;42.0;21688.0
2180;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2017;1960;41.9;21353.0
2181;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2018;2303;49.1;21318.0
2182;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2019;2540;57.6;22663.0
2183;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 0 tot 4 jaar;2020;2497;54.8;21936.0
2184;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2009;4273;67.6;15816.0
2185;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2010;4143;65.2;15729.0
2186;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2011;4039;61.3;15184.0
2187;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2012;4044;67.3;16637.0
2188;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2013;3939;66.3;16822.0
2189;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2014;3711;61.4;16532.0
2190;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2015;3530;59.6;16889.0
2191;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2016;3509;59.6;16996.0
2192;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2017;3424;58.1;16965.0
2193;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2018;3279;54.1;16486.0
2194;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2019;3284;52.4;15959.0
2195;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 4 tot 10 jaar;2020;3505;52.9;15092.0
2196;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2009;2396;25.3;10541.0
2197;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2010;2712;28.7;10585.0
2198;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2011;2988;40.1;13427.0
2199;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2012;3142;37.3;11856.0
2200;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2013;3573;43.1;12063.0
2201;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2014;4097;49.4;12061.0
2202;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2015;4359;52.6;12068.0
2203;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2016;4415;53.0;12004.0
2204;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2017;4744;57.8;12183.0
2205;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2018;5163;62.9;12184.0
2206;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2019;5334;63.8;11969.0
2207;Q Gezondheids- en welzijnszorg;Leeftijd bestelauto: 10 jaar en ouder;2020;5467;58.2;10637.0
2208;R Cultuur, sport en recreatie;Totaal;2009;14235;252.5;17737.0
2209;R Cultuur, sport en recreatie;Totaal;2010;15079;269.8;17894.0
2210;R Cultuur, sport en recreatie;Totaal;2011;14929;248.9;16670.0
2211;R Cultuur, sport en recreatie;Totaal;2012;14846;246.0;16569.0
2212;R Cultuur, sport en recreatie;Totaal;2013;14892;242.0;16251.0
2213;R Cultuur, sport en recreatie;Totaal;2014;14988;243.1;16222.0
2214;R Cultuur, sport en recreatie;Totaal;2015;15520;256.0;16492.0
2215;R Cultuur, sport en recreatie;Totaal;2016;16191;271.4;16762.0
2216;R Cultuur, sport en recreatie;Totaal;2017;16863;276.2;16380.0
2217;R Cultuur, sport en recreatie;Totaal;2018;17346;282.4;16282.0
2218;R Cultuur, sport en recreatie;Totaal;2019;17836;285.8;16022.0
2219;R Cultuur, sport en recreatie;Totaal;2020;17739;241.7;13627.0
2220;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;12202;213.3;17477.0
2221;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;13287;231.7;17440.0
2222;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;13114;216.1;16482.0
2223;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;13060;215.1;16469.0
2224;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;13094;212.2;16204.0
2225;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;13168;213.4;16204.0
2226;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;13576;224.1;16510.0
2227;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;14048;235.9;16795.0
2228;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;14557;239.1;16422.0
2229;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;14930;242.7;16258.0
2230;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;15234;244.1;16024.0
2231;R Cultuur, sport en recreatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;15090;204.6;13557.0
2232;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;1571;29.1;18535.0
2233;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;1387;28.3;20388.0
2234;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1449;25.3;17435.0
2235;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;1349;22.9;16988.0
2236;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;1369;22.5;16406.0
2237;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;1383;22.1;15955.0
2238;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;1453;24.2;16663.0
2239;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;1496;24.5;16350.0
2240;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;1617;25.4;15714.0
2241;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1638;26.0;15891.0
2242;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1756;28.0;15939.0
2243;R Cultuur, sport en recreatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1796;24.2;13472.0
2244;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2009;462;10.1;21870.0
2245;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2010;405;9.8;24251.0
2246;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2011;366;7.5;20404.0
2247;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2012;437;8.0;18250.0
2248;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2013;429;7.4;17190.0
2249;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2014;437;7.7;17614.0
2250;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2015;491;7.6;15496.0
2251;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2016;647;11.0;16985.0
2252;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2017;689;11.7;17052.0
2253;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2018;778;13.7;17557.0
2254;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2019;846;13.7;16168.0
2255;R Cultuur, sport en recreatie;Bedrijfsgrootte: >= 100 werkzame pers.;2020;853;13.0;15189.0
2256;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
2257;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
2258;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
2259;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
2260;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
2261;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
2262;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
2263;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
2264;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
2265;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
2266;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
2267;R Cultuur, sport en recreatie;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
2268;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2009;2681;64.0;23861.0
2269;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2010;2705;65.0;24030.0
2270;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2011;2247;50.3;22383.0
2271;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2012;1955;42.4;21704.0
2272;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2013;2023;43.5;21502.0
2273;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2014;2009;42.6;21198.0
2274;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2015;2224;45.7;20567.0
2275;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2016;2500;53.5;21409.0
2276;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2017;2781;57.3;20618.0
2277;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2018;3091;63.8;20633.0
2278;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2019;3264;67.4;20641.0
2279;R Cultuur, sport en recreatie;Leeftijd bestelauto: 0 tot 4 jaar;2020;3085;56.8;18419.0
2280;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2009;5950;118.6;19941.0
2281;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2010;6016;123.8;20581.0
2282;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2011;5937;114.0;19198.0
2283;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2012;5864;111.8;19073.0
2284;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2013;5345;99.2;18552.0
2285;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2014;4794;90.1;18801.0
2286;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2015;4857;93.5;19252.0
2287;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2016;5035;97.6;19389.0
2288;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2017;4980;95.5;19180.0
2289;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2018;4792;91.8;19164.0
2290;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2019;5130;95.7;18648.0
2291;R Cultuur, sport en recreatie;Leeftijd bestelauto: 4 tot 10 jaar;2020;5399;82.9;15353.0
2292;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2009;5604;69.9;12467.0
2293;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2010;6358;81.0;12742.0
2294;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2011;6745;84.6;12543.0
2295;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2012;7027;91.7;13050.0
2296;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2013;7524;99.4;13204.0
2297;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2014;8185;110.4;13490.0
2298;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2015;8439;116.7;13830.0
2299;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2016;8656;120.2;13891.0
2300;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2017;9102;123.4;13554.0
2301;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2018;9463;126.8;13401.0
2302;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2019;9442;122.7;12999.0
2303;R Cultuur, sport en recreatie;Leeftijd bestelauto: 10 jaar en ouder;2020;9255;102.0;11022.0
2304;S Overige dienstverlening;Totaal;2009;12961;253.2;19539.0
2305;S Overige dienstverlening;Totaal;2010;14167;276.3;19504.0
2306;S Overige dienstverlening;Totaal;2011;14010;275.0;19628.0
2307;S Overige dienstverlening;Totaal;2012;13958;262.4;18802.0
2308;S Overige dienstverlening;Totaal;2013;13894;261.3;18803.0
2309;S Overige dienstverlening;Totaal;2014;14147;269.4;19041.0
2310;S Overige dienstverlening;Totaal;2015;14341;274.0;19106.0
2311;S Overige dienstverlening;Totaal;2016;13891;257.5;18536.0
2312;S Overige dienstverlening;Totaal;2017;13834;254.6;18401.0
2313;S Overige dienstverlening;Totaal;2018;14569;264.9;18182.0
2314;S Overige dienstverlening;Totaal;2019;14874;273.0;18357.0
2315;S Overige dienstverlening;Totaal;2020;14754;251.6;17053.0
2316;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;10523;189.3;17987.0
2317;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;11761;206.7;17579.0
2318;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;11515;208.6;18118.0
2319;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;11519;196.9;17094.0
2320;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;11497;195.0;16957.0
2321;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;11809;206.3;17472.0
2322;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;11936;209.2;17527.0
2323;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;12182;211.5;17360.0
2324;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;11934;204.4;17132.0
2325;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;12414;208.3;16783.0
2326;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;12651;214.8;16976.0
2327;S Overige dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;12564;195.1;15530.0
2328;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;1053;30.0;28488.0
2329;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;1029;29.4;28570.0
2330;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1092;30.0;27466.0
2331;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;1080;27.6;25573.0
2332;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;1086;28.8;26499.0
2333;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;1088;29.0;26659.0
2334;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;1112;28.3;25489.0
2335;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;1325;36.1;27251.0
2336;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;1411;37.4;26514.0
2337;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1654;42.1;25473.0
2338;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1697;42.9;25260.0
2339;S Overige dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1608;39.4;24526.0
2340;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2009;1385;34.0;24528.0
2341;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2010;1377;40.2;29175.0
2342;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2011;1403;36.4;25926.0
2343;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2012;1359;37.9;27903.0
2344;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2013;1311;37.5;28616.0
2345;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2014;1250;34.0;27227.0
2346;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2015;1293;36.5;28192.0
2347;S Overige dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2016;384;9.9;25761.0
