ID;SBI93;Perioden;Ondernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
604;5000h Handel, reparatie en horeca (G, H);2004;64522.0;198911.1;6953.2;39727.6;24280.9;;;15332.3;31259.5;61635.1;;19722.9;68007.4;387.8;9.2;11806.9;43041.0;75658.9;;333448.3;32515.2;6897.3;283235.0;10800.8;1324.5;3435.1;285.4;2478.2;;;524.8;911.4;386.6;11978.5;3466.5;75.2;8436.8;4685.2
605;5000h Handel, reparatie en horeca (G, H);2005;65047.0;211086.7;8111.6;40448.6;27839.3;4444.1;23395.2;15329.0;33137.1;37634.0;27674.7;20912.6;73097.2;465.6;8.7;12518.0;45091.1;58912.8;20993.4;343402.7;32392.9;6745.0;292521.7;11743.1;1320.4;3530.5;-68.9;4313.1;1755.7;2557.3;509.6;812.4;302.8;14286.4;3358.7;114.7;10813.0;5606.9
606;5000h Handel, reparatie en horeca (G, H);2006;64902.0;227101.6;9192.3;40327.1;34578.7;6148.8;28429.9;19455.3;34515.9;37980.0;29305.3;21747.2;82707.4;712.7;11.5;12555.4;46841.4;62463.6;21809.6;357641.2;33470.4;6766.3;302068.2;15336.3;1778.4;3968.9;289.4;6670.1;2548.4;4121.7;127.2;434.3;307.1;20232.5;4042.6;175.5;16014.4;6081.0
607;5000h Handel, reparatie en horeca (G, H);2007;69497.0;235283.2;10052.8;44919.9;34304.2;7560.4;26743.7;18516.0;37906.9;34754.9;31162.5;23666.1;82740.5;991.8;21.0;12699.9;47380.7;67394.4;24054.9;389592.2;35497.1;6610.7;330335.6;17148.7;1915.8;4411.5;197.1;7912.8;2576.4;5336.5;160.1;395.9;235.8;22923.1;4036.6;189.7;18696.7;11842.9
608;G Reparatie van consumentenartikelen ..;1992;42034.0;98633.5;1046.7;21435.1;9268.0;;;7794.2;19690.5;29972.0;;9427.2;30095.2;300.4;132.4;6730.9;17017.3;44357.1;;184985.6;17773.1;3285.0;158305.2;5622.0;;;;;;;-234.8;;;5049.6;1608.2;41.4;3400.0;1902.1
609;G Reparatie van consumentenartikelen ..;1993;44015.0;100581.0;1094.6;21654.4;10885.2;;;6821.0;19904.1;30390.3;;9831.8;30560.3;379.2;83.4;7282.1;17866.7;44409.6;;186433.0;18697.8;3455.9;158937.1;5342.2;;;;;;;-366.6;;;4372.6;1490.7;57.2;2824.7;1840.8
610;G Reparatie van consumentenartikelen ..;1994;46609.0;103148.6;1034.2;21666.6;12192.1;;;6192.0;20329.5;30780.9;;10953.9;31935.5;479.3;57.8;8048.8;18217.1;44410.5;;196316.1;19084.8;3569.9;167655.4;6006.0;;;;;;;-139.5;881.4;1020.9;5353.5;1766.4;69.2;3517.8;1572.4
611;G Reparatie van consumentenartikelen ..;1995;47636.0;108523.3;1252.5;22782.6;12710.9;;;7208.5;21335.5;32257.3;;10976.5;35037.9;371.2;44.7;8043.1;18789.4;46237.2;;204712.6;18713.7;3720.2;175421.8;6856.8;1297.3;2616.8;-39.4;1264.8;;;1.7;1268.9;1267.3;6764.2;2132.8;36.8;4594.6;1725.1
612;G Reparatie van consumentenartikelen ..;1996;49924.0;114749.2;1297.7;24154.4;12352.7;;;8091.6;21646.8;35028.3;;12178.3;38794.4;391.9;49.1;8358.4;18392.4;48763.1;;216375.8;19515.3;3843.8;185540.8;7475.9;1169.1;2371.8;203.8;1624.8;;;-28.2;1090.2;1118.4;8073.5;2295.3;54.6;5723.6;2027.0
613;G Reparatie van consumentenartikelen ..;1997;53104.0;126659.1;1192.6;25287.4;12421.2;;;12288.0;23386.3;40208.3;;11875.9;41166.6;518.9;45.2;8929.9;21875.3;54123.5;;238734.4;20642.7;4087.9;205694.3;8309.5;1399.0;2441.7;249.7;1858.0;;;510.5;1375.3;864.7;9885.1;2596.4;70.1;7218.6;2788.0
614;G Reparatie van consumentenartikelen ..;1998;53137.0;130494.9;1509.5;26021.6;12108.5;;;13640.9;24164.0;40596.9;;12453.9;42764.3;370.3;39.8;9101.7;20949.8;57269.3;;244625.7;21493.3;4277.3;210097.7;8757.5;1539.8;2509.0;171.7;2068.2;;;2424.2;3361.9;937.7;12452.6;2773.3;69.2;9610.1;4290.1
615;G Reparatie van consumentenartikelen ..;1999;52557.0;142536.4;2088.6;28623.9;12850.1;;;14281.2;25499.8;46684.1;;12509.2;45791.8;486.3;38.3;9801.9;22197.0;64221.3;;254942.8;23140.8;4673.6;218119.7;9008.6;1538.9;2505.7;356.0;2556.2;;;31.9;1573.6;1541.7;10986.0;2962.0;78.5;7945.5;3045.0
616;G Reparatie van consumentenartikelen ..;2000;51568.0;160096.5;2552.2;28996.3;13448.9;;;21223.9;27217.3;51828.4;;14830.0;53070.2;456.4;46.7;9305.3;25686.2;71532.1;;281652.7;22794.4;4832.0;242044.0;11982.3;2121.9;2936.3;192.4;3053.8;;;28.7;1973.9;1945.2;14443.0;3077.9;72.0;11293.0;3642.7
617;G Reparatie van consumentenartikelen ..;2001;56715.0;190101.2;3757.9;32202.5;22932.5;;;23177.2;29601.4;59472.6;;18957.3;66125.9;339.3;33.6;10121.9;36220.3;77260.3;;315107.0;26316.0;5555.4;274197.3;9038.1;2505.9;3883.1;153.7;2866.9;;;-1291.7;1870.8;3162.6;9389.8;3344.6;62.2;5983.0;4734.8
618;G Reparatie van consumentenartikelen ..;2002;56867.0;185376.2;4463.6;33832.1;25059.2;;;19788.9;28574.3;57095.6;;16562.5;63137.3;356.2;13.4;10702.2;36500.6;74666.8;;308835.4;27247.6;6138.4;262716.4;12733.0;1945.4;3437.7;-5.5;499.3;;;-707.6;1214.2;1921.8;11027.0;3343.7;68.4;7614.9;8794.9
619;G Reparatie van consumentenartikelen ..;2003;59158.0;186027.8;5003.1;33857.0;26298.7;;;15857.8;28884.6;58082.2;;18044.5;66941.2;322.6;6.6;10902.3;35805.3;72050.0;;320540.8;28752.0;6121.0;276596.6;9071.1;1784.6;3286.3;-6.9;2741.2;;;329.7;721.7;392.0;10633.0;2785.5;76.4;7771.0;5169.3
620;G Reparatie van consumentenartikelen ..;2004;57952.0;188603.6;6506.1;34391.1;23618.7;;;14709.1;31036.5;59646.1;;18696.3;64939.3;378.9;3.2;10988.9;39510.8;72782.7;;324820.0;29642.9;6318.9;278543.0;10315.2;1288.7;3184.6;284.5;2306.2;;;449.8;803.1;353.2;11459.6;3337.5;74.8;8047.4;4522.2
621;G Reparatie van consumentenartikelen ..;2005;58353.0;200218.7;7671.1;34931.4;27150.8;4234.2;22916.7;14433.4;32900.5;36031.6;27261.1;19838.9;69833.6;461.7;2.8;11597.1;41302.6;56552.8;20468.3;334683.1;29542.8;6137.5;287786.5;11216.3;1260.2;3287.6;-61.0;4152.8;1561.4;2591.4;411.0;693.1;282.1;13691.2;3218.1;114.0;10359.0;5433.7
622;G Reparatie van consumentenartikelen ..;2006;58165.0;215554.2;8617.7;34693.1;33830.9;5917.2;27913.7;18541.7;34267.8;36336.3;28787.9;20478.8;78930.7;708.0;5.1;11698.4;43052.9;59960.8;21198.2;347922.2;30277.4;6135.7;296968.1;14540.9;1715.3;3710.5;262.4;6417.6;2334.5;4083.1;99.2;380.2;281.0;19324.9;3847.7;175.3;15302.0;5847.6
623;G Reparatie van consumentenartikelen ..;2007;62166.0;222254.5;9423.9;38562.8;33393.3;7249.8;26143.6;17733.3;37614.9;32883.3;30554.7;22088.2;78435.6;987.9;16.1;11883.0;43101.5;64475.3;23355.2;378829.1;32078.1;6031.5;324613.3;16106.1;1851.0;4120.1;187.7;7802.1;2481.2;5320.9;134.1;350.9;216.8;21960.9;3826.5;188.5;17945.9;11529.9
624;50 Handel in en reparatie van auto's ..;1992;5044.0;14406.6;101.7;3130.2;1299.3;;;936.7;3689.7;3936.1;;1312.9;3663.4;9.0;19.6;952.6;2736.3;7025.7;;30551.3;1872.5;520.6;27382.1;776.1;;;;;;;-38.5;;;756.2;200.7;2.3;553.2;321.3
625;50 Handel in en reparatie van auto's ..;1993;5382.0;14991.0;108.7;3359.3;1210.5;;;897.7;4091.2;4233.1;;1090.6;3749.3;14.1;13.1;1085.2;3504.5;6624.8;;29060.6;2082.4;560.2;25920.5;497.4;;;;;;;-30.5;;;353.9;114.1;2.2;237.6;175.2
626;50 Handel in en reparatie van auto's ..;1994;5635.0;15974.5;151.1;3662.8;1589.4;;;1042.2;4259.9;4049.1;;1220.0;3878.6;17.4;8.7;1252.3;3816.9;7000.6;;32181.0;2184.4;611.0;28879.4;506.2;;;;;;;-26.4;58.5;84.8;368.0;178.8;1.7;187.5;195.0
627;50 Handel in en reparatie van auto's ..;1995;5850.0;17204.3;144.5;4031.4;1630.6;;;1043.2;4410.5;4942.9;;1001.0;4125.2;9.2;8.0;1297.7;4100.2;7664.1;;35507.1;2267.5;697.9;32055.0;486.7;205.5;518.6;-30.6;1.4;;;157.4;242.5;85.1;301.8;233.2;-6.3;74.9;109.5
628;50 Handel in en reparatie van auto's ..;1996;6174.0;17745.1;91.9;4324.9;1785.0;;;878.9;4447.8;5090.3;;1126.3;4551.4;22.8;3.4;1404.1;3768.2;7995.2;;38069.8;2388.9;709.9;34177.4;793.6;178.7;445.3;17.1;-29.6;;;-21.5;93.5;115.0;493.0;266.3;4.7;222.0;186.0
629;50 Handel in en reparatie van auto's ..;1997;6454.0;20027.8;164.3;4851.4;1592.0;;;1494.6;4860.5;5708.0;;1357.0;4663.9;6.2;2.5;1486.1;3931.8;9937.4;;44263.9;2593.0;829.6;40051.9;789.3;188.6;457.4;29.7;185.9;;;185.5;263.0;77.5;921.6;295.8;-13.3;639.1;147.6
630;50 Handel in en reparatie van auto's ..;1998;6505.0;20940.5;74.1;5051.8;1650.5;;;1302.1;5360.4;6119.3;;1382.4;5045.8;27.4;1.8;1474.1;3475.9;10915.6;;47427.1;2620.6;817.1;42825.9;1163.5;197.8;456.9;8.2;373.8;;;91.2;190.3;99.1;1377.6;355.2;6.4;1016.0;419.3
631;50 Handel in en reparatie van auto's ..;1999;6292.0;22535.5;279.0;5790.1;1383.0;;;1676.4;5609.8;6242.1;;1555.1;3902.9;30.9;1.0;1924.4;3756.3;12920.0;;49882.6;2810.3;997.1;45280.4;794.8;178.7;462.9;-16.2;213.2;;;-278.5;179.9;458.4;429.1;364.7;8.1;56.3;264.5
632;50 Handel in en reparatie van auto's ..;2000;6244.0;25585.7;231.6;6382.6;2576.8;;;1795.6;5960.5;7077.0;;1561.5;4623.2;28.9;0.6;1773.1;3962.4;15197.5;;56448.4;2984.3;1141.2;51641.2;681.8;213.8;553.3;3.8;142.4;;;120.1;216.3;96.2;608.6;362.5;5.4;240.7;306.0
633;50 Handel in en reparatie van auto's ..;2001;6976.0;25501.7;130.0;6557.8;2599.4;;;1842.0;5870.0;6761.5;;1741.1;5988.4;23.2;0.3;1627.0;4702.7;13160.1;;54259.2;3274.7;1165.3;48854.6;964.6;238.5;620.1;17.1;194.8;;;67.1;172.3;105.2;862.1;317.7;4.8;539.6;248.3
634;50 Handel in en reparatie van auto's ..;2002;7006.0;25018.0;283.1;7501.5;861.2;;;1990.8;5668.3;6670.8;;2042.3;5863.9;21.2;0.3;1794.9;4952.6;12385.2;;51997.6;3558.8;1407.7;45510.9;1520.2;172.8;517.8;10.6;62.7;;;14.7;111.2;96.5;1263.3;463.1;3.3;796.9;424.7
635;50 Handel in en reparatie van auto's ..;2003;7165.0;24124.0;360.6;7079.1;940.4;;;1520.5;5980.2;6243.4;;1999.8;5949.9;23.5;0.3;1775.4;5713.6;10661.2;;50919.5;3598.5;1402.8;44496.3;1421.9;170.9;468.5;0.8;112.2;;;57.9;94.2;36.4;1295.3;418.6;5.1;871.6;528.9
636;50 Handel in en reparatie van auto's ..;2004;6849.0;28338.5;359.3;8202.5;1225.2;;;2690.4;6877.9;7111.6;;1871.7;7272.2;26.3;0.0;1795.5;7486.5;11758.0;;55822.0;3786.4;1415.9;49003.1;1616.5;227.5;522.5;18.4;225.1;;;70.4;109.8;39.4;1635.6;511.3;5.4;1118.8;529.1
637;50 Handel in en reparatie van auto's ..;2005;6870.0;29227.0;374.1;8410.7;1283.7;364.2;919.5;3012.4;6847.8;4212.5;3164.0;1921.8;7348.8;20.2;0.0;1686.1;8353.4;8809.1;3009.5;55994.7;3710.5;1538.1;48955.6;1790.4;219.2;527.0;38.7;241.5;112.0;129.5;58.0;79.1;21.1;1820.6;588.8;4.7;1227.2;936.2
638;50 Handel in en reparatie van auto's ..;2006;7109.0;30187.9;346.0;8898.0;1448.6;409.7;1038.9;3346.8;7136.5;3811.5;3186.4;2014.2;7619.0;44.1;0.0;1770.8;8477.8;9122.5;3153.7;61202.8;4006.2;1523.2;53869.2;1804.2;248.1;561.4;10.6;377.9;221.6;156.2;13.6;32.8;19.2;1893.0;491.0;4.7;1397.3;690.3
639;50 Handel in en reparatie van auto's ..;2007;7734.0;34243.6;356.3;10530.4;1700.7;592.5;1108.1;3266.5;8317.2;4215.7;3624.2;2232.5;7352.6;59.2;12.6;1933.3;8569.0;12929.1;3387.7;63504.4;4183.8;1739.0;55325.1;2256.5;317.2;741.0;26.3;340.8;164.4;176.4;20.0;40.4;20.4;2219.7;566.7;10.8;1642.3;790.1
640;51 Groothandel en handelsbemiddeling ..;1992;24710.0;64642.5;750.5;11279.3;5558.3;;;5746.5;11899.0;23262.1;;6146.9;19260.7;166.8;79.7;3811.4;10590.9;30732.8;;118307.1;10373.1;1803.1;102556.3;3574.4;;;;;;;-233.3;;;2784.8;1030.4;29.4;1724.9;1281.8
641;51 Groothandel en handelsbemiddeling ..;1993;25975.0;64627.5;784.8;11144.1;6939.8;;;4733.0;11665.8;22775.2;;6584.9;19322.8;213.7;46.7;4055.1;10331.5;30657.9;;118513.2;10694.1;1890.5;102484.3;3444.2;;;;;;;-349.7;;;2490.9;965.5;36.5;1489.0;1331.9
642;51 Groothandel en handelsbemiddeling ..;1994;27573.0;65405.1;703.7;11096.0;7775.0;;;3904.4;11747.9;22894.6;;7283.7;20194.9;266.2;30.7;4527.6;10128.2;30257.7;;123964.4;10740.6;1922.1;107187.8;4113.9;;;;;;;-259.3;508.5;767.8;3227.5;1143.9;41.8;2041.9;1040.2
643;51 Groothandel en handelsbemiddeling ..;1995;28343.0;68924.7;923.4;11591.2;8340.9;;;4056.9;12764.2;23597.8;;7650.7;22525.5;243.7;27.9;4406.0;10527.4;31194.4;;130337.5;10605.7;1995.6;112770.6;4965.5;813.8;1584.2;-8.9;863.4;;;-319.9;734.3;1054.2;4729.7;1436.1;27.6;3266.0;1285.2
644;51 Groothandel en handelsbemiddeling ..;1996;29682.0;72229.0;944.8;12267.4;8944.5;;;3299.5;12711.8;25367.5;;8693.7;24611.1;251.3;18.4;4534.9;10047.0;32766.4;;136172.4;10938.4;2026.4;118207.7;4999.9;715.1;1420.0;107.8;1032.6;;;-113.6;754.4;868.0;5321.9;1495.7;33.4;3792.8;1424.2
645;51 Groothandel en handelsbemiddeling ..;1997;31825.0;78517.1;739.6;12483.2;9594.5;;;4997.6;13677.9;29083.4;;7941.2;25658.4;358.0;13.3;4782.1;11998.8;35706.6;;147521.1;11511.3;2089.1;128269.5;5651.2;752.9;1439.6;176.3;1012.9;;;28.0;699.3;671.3;6181.6;1707.6;61.1;4412.9;2068.2
646;51 Groothandel en handelsbemiddeling ..;1998;31838.0;80433.9;1078.5;12820.2;10092.9;;;5101.6;13567.1;29371.9;;8401.9;26803.7;179.3;5.1;4680.3;11655.6;37110.0;;146889.3;11991.0;2203.6;127113.8;5580.9;760.6;1521.6;150.5;972.6;;;1733.2;2402.3;669.1;7676.3;1691.8;42.7;5941.7;2082.9
647;51 Groothandel en handelsbemiddeling ..;1999;31572.0;87299.7;1383.6;13800.3;10783.3;;;4079.2;14522.1;34722.6;;8008.6;29460.5;231.7;8.3;4839.7;11236.6;41523.1;;153079.1;12976.3;2336.9;131848.2;5917.6;712.3;1467.0;256.9;1222.2;;;100.2;1073.2;973.0;6742.1;1781.7;37.0;4923.5;2031.4
648;51 Groothandel en handelsbemiddeling ..;2000;31037.0;97287.4;1890.8;13916.5;11057.3;;;5813.0;16023.9;38210.6;;10375.6;34584.9;267.7;16.4;4614.0;12468.3;45336.3;;176701.0;12931.5;2429.8;152103.2;9236.4;964.8;1640.4;55.8;1503.1;;;-650.4;1061.6;1712.0;9469.5;1970.5;37.0;7461.9;2087.2
649;51 Groothandel en handelsbemiddeling ..;2001;34435.0;118183.4;2755.2;15746.3;16253.9;;;7287.7;17765.3;44948.2;;13426.8;43036.0;178.8;4.6;5349.8;18966.6;50647.6;;202826.9;15017.1;2815.4;179224.7;5769.6;1272.2;2295.5;-3.1;1513.9;;;-1438.1;1200.3;2638.4;4819.0;2167.6;25.1;2626.4;2964.9
650;51 Groothandel en handelsbemiddeling ..;2002;34612.0;113584.9;2753.2;15959.0;15555.5;;;8656.6;16642.3;43141.9;;10876.5;42265.1;171.4;8.2;5456.8;17513.5;48170.0;;195857.9;15198.5;2931.7;168734.7;8993.0;957.6;1773.3;-46.1;855.9;;;-360.5;731.9;1092.4;8626.5;2151.9;18.9;6455.7;7170.2
651;51 Groothandel en handelsbemiddeling ..;2003;36149.0;114065.8;2703.8;16638.5;14826.2;;;8658.0;16711.8;44395.4;;10132.2;41851.1;186.5;2.6;5645.2;18353.1;48027.4;;206277.9;16275.5;2998.0;181579.0;5425.4;1139.1;1745.6;6.7;1037.7;;;98.5;393.0;294.5;5961.3;1738.5;30.2;4192.7;3609.7
652;51 Groothandel en handelsbemiddeling ..;2004;35826.0;119479.2;4094.2;15729.8;15577.6;;;9872.1;17660.5;45245.0;;11300.1;43264.1;143.2;0.4;5829.8;21146.0;49095.8;;204520.1;16299.9;3018.6;178591.9;6609.7;819.2;1857.1;183.5;1886.1;;;215.1;486.1;271.0;7856.2;2095.2;32.7;5728.2;3167.0
653;51 Groothandel en handelsbemiddeling ..;2005;35898.0;124955.9;4375.5;15352.6;15424.7;2781.5;12643.2;9025.2;19469.5;27187.9;21196.8;12923.7;46284.8;188.8;0.4;5506.5;20302.6;39419.7;13253.0;212660.9;16378.1;2716.2;185673.8;7892.7;830.3;1758.0;-117.6;2475.5;986.7;1488.8;129.9;346.2;216.3;9452.4;2082.5;34.4;7335.5;3663.7
654;51 Groothandel en handelsbemiddeling ..;2006;35782.0;138205.7;5113.9;15946.3;20741.1;3877.2;16863.9;11639.4;20636.3;28259.6;22701.4;13167.7;53672.5;358.5;2.9;6613.2;22612.0;41248.3;13698.3;220713.6;17039.0;2823.8;191533.3;9317.5;1248.1;2090.3;197.5;3460.1;893.8;2566.3;37.3;217.1;179.8;12170.2;2376.4;54.1;9739.7;3625.0
655;51 Groothandel en handelsbemiddeling ..;2007;37981.0;139779.3;4849.5;17434.0;22658.0;4507.2;18150.8;10968.2;22383.2;23430.1;23747.8;14308.5;53395.0;556.3;1.5;7023.7;23539.6;40102.7;15160.5;242589.8;18317.7;2672.5;211609.6;9990.0;1225.8;2338.0;118.8;3824.3;1653.7;2170.6;37.6;192.8;155.1;12858.6;2408.0;114.1;10336.4;9241.9
656;52 Detailhandel en reparatie voor ..;1992;12280.0;19584.4;194.6;7025.5;2410.4;;;1111.0;4101.8;2773.8;;1967.4;7171.1;124.5;33.0;1966.9;3690.1;6598.7;;36127.2;5527.5;961.3;28366.8;1271.5;;;;;;;37.0;;;1508.6;377.1;9.7;1121.8;299.0
657;52 Detailhandel en reparatie voor ..;1993;12658.0;20962.6;201.1;7151.0;2734.9;;;1190.2;4147.1;3382.1;;2156.3;7488.2;151.5;23.6;2141.8;4030.7;7126.9;;38859.2;5921.2;1005.1;30532.3;1400.6;;;;;;;13.7;;;1527.8;411.1;18.6;1098.1;333.7
658;52 Detailhandel en reparatie voor ..;1994;13401.0;21769.0;179.4;6907.8;2827.7;;;1245.3;4321.6;3837.3;;2450.2;7862.0;195.7;18.3;2269.0;4272.0;7152.2;;40170.7;6159.8;1036.8;31588.1;1385.9;;;;;;;146.2;314.5;168.3;1758.0;443.7;25.8;1288.5;337.2
659;52 Detailhandel en reparatie voor ..;1995;13443.0;22394.3;184.6;7160.0;2739.4;;;2108.3;4160.7;3716.6;;2324.8;8387.2;118.2;8.9;2339.5;4161.8;7378.7;;38868.0;5840.5;1026.7;30596.2;1404.6;277.9;514.1;0.1;399.9;;;164.2;292.1;127.9;1732.7;463.5;15.5;1253.7;330.4
660;52 Detailhandel en reparatie voor ..;1996;14068.0;24775.1;261.0;7562.0;1623.2;;;3913.2;4487.2;4570.5;;2358.2;9631.9;117.8;27.3;2419.4;4577.3;8001.6;;42133.6;6188.0;1107.5;33155.8;1682.3;275.3;506.5;78.9;621.8;;;106.9;242.3;135.4;2258.6;533.4;16.5;1708.8;416.8
661;52 Detailhandel en reparatie voor ..;1997;14825.0;28114.2;288.7;7952.8;1234.8;;;5795.7;4847.9;5416.8;;2577.6;10844.2;154.7;29.4;2661.7;5944.8;8479.5;;46949.4;6538.4;1169.1;37372.9;1869.0;457.6;544.7;43.7;659.2;;;297.0;413.0;116.0;2781.8;593.1;22.2;2166.6;572.2
662;52 Detailhandel en reparatie voor ..;1998;14794.0;29120.5;356.9;8149.6;365.0;;;7237.3;5236.5;5105.7;;2669.6;10914.8;163.6;32.9;2947.3;5818.2;9243.7;;50309.4;6881.7;1256.6;40158.0;2013.1;581.5;530.4;13.0;721.8;;;599.7;769.2;169.5;3398.7;726.3;20.0;2652.4;1787.9
663;52 Detailhandel en reparatie voor ..;1999;14693.0;32701.3;425.9;9033.6;683.7;;;8525.6;5367.9;5719.4;;2945.5;12428.5;223.7;29.0;3037.8;7204.2;9778.2;;51981.1;7354.2;1339.6;40991.1;2296.2;647.9;575.8;115.3;1120.8;;;210.2;320.5;110.4;3814.8;815.6;33.5;2965.7;749.1
664;52 Detailhandel en reparatie voor ..;2000;14287.0;37223.4;429.9;8697.1;-185.2;;;13615.3;5232.8;6540.8;;2892.9;13862.1;159.8;29.7;2918.1;9255.5;10998.3;;48503.4;6878.7;1261.0;38299.6;2064.1;943.3;742.6;132.9;1408.3;;;559.0;696.0;137.0;4365.0;744.9;29.7;3590.4;1249.5
665;52 Detailhandel en reparatie voor ..;2001;15304.0;46416.1;872.7;9898.4;4079.1;;;14047.6;5966.1;7762.8;;3789.5;17101.5;137.3;28.7;3145.1;12550.9;13452.6;;58020.9;8024.2;1574.7;46118.0;2303.9;995.2;967.5;139.7;1158.1;;;79.2;498.2;419.0;3708.6;859.3;32.2;2817.1;1521.6
666;52 Detailhandel en reparatie voor ..;2002;15249.0;46773.3;1427.3;10371.6;8642.5;;;9141.5;6263.8;7282.9;;3643.7;15008.3;163.6;4.8;3450.6;14034.5;14111.5;;60980.0;8490.3;1799.1;48470.8;2219.8;815.1;1146.6;30.0;-419.4;;;-361.8;371.0;732.8;1137.2;728.7;46.1;362.3;1199.9
667;52 Detailhandel en reparatie voor ..;2003;15844.0;47838.1;1938.6;10139.5;10532.1;;;5679.3;6192.7;7443.5;;5912.6;19140.3;112.6;3.6;3481.7;11738.6;13361.4;;63343.4;8878.1;1720.2;50521.3;2223.8;474.6;1072.2;-14.4;1591.2;;;173.4;234.5;61.1;3376.4;628.5;41.1;2706.8;1030.7
668;52 Detailhandel en reparatie voor ..;2004;15277.0;40785.9;2052.6;10458.8;6816.0;;;2146.6;6498.1;7289.4;;5524.5;14403.0;209.4;2.8;3363.6;10878.3;11928.9;;64478.0;9556.6;1884.4;50948.0;2089.0;242.0;805.0;82.6;195.0;;;164.4;207.2;42.8;1967.9;730.9;36.6;1200.3;826.1
669;52 Detailhandel en reparatie voor ..;2005;15585.0;46035.8;2921.5;11168.0;10442.5;1088.4;9354.1;2395.8;6583.3;4631.1;2900.3;4993.5;16199.9;252.6;2.5;4404.5;12646.6;8324.0;4205.8;66027.5;9454.2;1883.2;53157.0;1533.1;210.8;1002.6;17.9;1435.8;462.8;973.0;223.2;267.8;44.7;2418.2;546.9;74.9;1796.4;833.8
670;52 Detailhandel en reparatie voor ..;2006;15274.0;47160.6;3157.8;9848.8;11641.2;1630.3;10010.9;3555.6;6495.0;4265.3;2900.1;5296.9;17639.2;305.4;2.2;3314.4;11963.1;9590.0;4346.3;66005.8;9232.2;1788.8;51565.6;3419.3;219.1;1058.9;54.3;2579.6;1219.1;1360.6;48.3;130.3;82.0;5261.7;980.3;116.5;4165.0;1532.3
671;52 Detailhandel en reparatie voor ..;2007;16451.0;48231.6;4218.1;10598.3;9034.7;2150.0;6884.7;3498.6;6914.5;5237.5;3182.8;5547.2;17688.0;372.3;2.0;2926.0;10992.8;11443.6;4807.0;72734.9;9576.6;1620.1;57678.5;3859.7;307.9;1041.1;42.6;3637.0;663.1;2973.9;76.5;117.7;41.2;6882.6;851.8;63.6;5967.2;1497.8
672;H Horeca;1992;3683.0;5491.7;71.7;3543.0;337.4;;;210.5;153.0;757.2;;418.8;1759.9;10.1;27.6;321.5;1933.9;1438.7;;3832.0;1301.1;293.3;1953.7;283.9;;;;;;;1.0;;;190.6;74.8;0.3;115.5;74.8
673;H Horeca;1993;3948.0;5537.1;54.3;3547.7;375.6;;;196.3;162.9;777.1;;423.2;1707.8;1.0;18.0;355.9;1991.8;1462.7;;4084.3;1406.3;325.5;2083.4;269.0;;;;;;;-14.9;;;156.7;69.1;1.0;86.6;101.1
674;H Horeca;1994;4351.0;5745.9;51.6;3623.0;420.5;;;232.8;143.5;759.5;;515.0;1678.8;1.5;14.6;471.1;2030.6;1549.4;;4388.5;1463.1;349.3;2287.0;289.1;;;;;;;2.1;93.6;91.5;195.3;72.7;0.1;122.5;65.8
675;H Horeca;1995;4533.0;6362.8;65.0;3849.7;587.3;;;253.0;156.8;951.5;;499.7;1673.7;1.9;9.8;496.9;2421.4;1759.1;;4593.8;1476.9;352.9;2422.2;341.7;30.2;210.9;-1.0;25.1;;;30.3;128.1;97.9;215.4;94.6;1.0;119.8;61.3
676;H Horeca;1996;4858.0;7012.1;89.4;4211.5;586.9;;;329.6;136.6;1048.6;;609.4;1964.0;0.8;6.4;520.2;2649.6;1871.1;;5094.6;1672.3;375.2;2663.7;383.4;35.7;196.8;11.1;30.5;;;44.1;88.3;44.3;308.1;97.3;1.2;209.6;45.8
677;H Horeca;1997;5327.0;7046.0;81.3;4046.9;626.0;;;378.9;149.8;1172.9;;590.4;2041.7;0.4;8.5;550.8;2646.7;1798.0;;5217.6;1702.5;393.6;2740.7;380.9;32.8;200.3;6.3;38.5;;;67.6;137.0;69.4;325.8;87.5;0.7;237.6;59.2
678;H Horeca;1998;5452.0;7810.6;106.5;4467.9;707.5;;;398.1;145.3;1366.3;;619.0;2361.5;0.0;9.1;595.3;2892.8;1951.9;;5930.7;1895.0;433.9;3125.3;476.5;35.9;208.8;8.8;50.4;;;89.0;130.0;41.0;451.8;116.3;0.0;335.5;57.4
