ID;SoortGebouw;Regio;AantalGebouwen_1
8957;Totaal aantal gebouwen;"Hoofdplaat; bewoonde oorden; Nummer Een";44
8958;Totaal aantal gebouwen;"Hoofdplaat; vh; Bij Nummer Zeven";22
8959;Totaal aantal gebouwen;"Hoofdplaat; vh; Langs den Kruisweg";12
8960;Totaal aantal gebouwen;"Hoofdplaat; vh; Langs den Langeweg";42
8961;Totaal aantal gebouwen;"Hoofdplaat; vh; Langs de Plaschkreek";21
8962;Totaal aantal gebouwen;"Hoofdplaat; vh; Langs den Hoogeweg";13
8963;Totaal aantal gebouwen;"Hoofdplaat; vh; Langs den Dorpskruisweg";43
8964;Totaal aantal gebouwen;"Hoofdplaat; overige verspreide huizen";17
8965;Totaal aantal gebouwen;"Hulst; totaal";1807
8966;Totaal aantal gebouwen;"Hulst; bo; R.K. Liefdehuis";3
8967;Totaal aantal gebouwen;"Hulst; bo; Gest. ""St. Willibrordus""";1
8968;Totaal aantal gebouwen;"Hulst; bo; Pensionaat ""St. Joseph""";7
8969;Totaal aantal gebouwen;"Hulst; bo; Juvenaat ""St. Joseph""";5
8970;Totaal aantal gebouwen;"Hulst; bewoonde oorden; Hulst, ov.";1773
8971;Totaal aantal gebouwen;"Hulst; vh; L/d Assestraat, Marech.kaz.";2
8972;Totaal aantal gebouwen;"Hulst; vh; Langs de Assestraat, ov.";12
8973;Totaal aantal gebouwen;"Hulst; vh; Langs het Koolstraatje";4
8974;Totaal aantal gebouwen;"Kapelle; totaal";1110
8975;Totaal aantal gebouwen;"Kapelle; bo; (met Dijkwel)";564
8976;Totaal aantal gebouwen;"Kapelle; bewoonde oorden; Biezelinge";359
8977;Totaal aantal gebouwen;"Kapelle; bewoonde oorden; Eversdijk";17
8978;Totaal aantal gebouwen;"Kapelle; vh; Langs den Rijksweg";55
8979;Totaal aantal gebouwen;"Kapelle; overige verspreide huizen";115
8980;Totaal aantal gebouwen;"Kattendijke; totaal";381
8981;Totaal aantal gebouwen;"Kattendijke; bew. oorden; Kattendijke";104
8982;Totaal aantal gebouwen;"Kattendijke; bew. oorden; Monnikendijk";59
8983;Totaal aantal gebouwen;"Kattendijke; bew. oorden; Sas van Goes";9
8984;Totaal aantal gebouwen;"Kattendijke; bewoonde oorden; Roodewijk";21
8985;Totaal aantal gebouwen;"Kattendijke; bew. oorden; Wilhelminadorp";138
8986;Totaal aantal gebouwen;"Kattendijke; vh; Kapelschestraatweg";2
8987;Totaal aantal gebouwen;"Kattendijke; vh; Kattendijkscheweg";9
8988;Totaal aantal gebouwen;"Kattendijke; vh; Onder Kattendijke";9
8989;Totaal aantal gebouwen;"Kattendijke; vh; Onder Wilhelminadorp";30
8990;Totaal aantal gebouwen;"Kloetinge; totaal";854
8991;Totaal aantal gebouwen;"Kloetinge; bewoonde oorden; Kloetinge";481
8992;Totaal aantal gebouwen;"Kloetinge; bewoonde oorden; Tervate";67
8993;Totaal aantal gebouwen;"Kloetinge; bewoonde oorden; Abbekinderen";31
8994;Totaal aantal gebouwen;"Kloetinge; bewoonde oorden; Groe";89
8995;Totaal aantal gebouwen;"Kloetinge; bewoonde oorden; Goes (ged.)";73
8996;Totaal aantal gebouwen;"Kloetinge; vh; Langs den Ouden Singel";13
8997;Totaal aantal gebouwen;"Kloetinge; vh; L/d 's-Gravenpolderschew.";22
8998;Totaal aantal gebouwen;"Kloetinge; vh; Langs den Molenweg";8
8999;Totaal aantal gebouwen;"Kloetinge; vh; Langs den Monnikendijk";21
9000;Totaal aantal gebouwen;"Kloetinge; vh; L/d Kapelschestraatweg";17
9001;Totaal aantal gebouwen;"Kloetinge; overige verspreide huizen";32
9002;Totaal aantal gebouwen;"Koewacht; totaal";1050
9003;Totaal aantal gebouwen;"Koewacht; bo; Gest. ""St. Clara""";3
9004;Totaal aantal gebouwen;"Koewacht; bo; Marech.kaz.";2
9005;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Koewacht, ov.";244
9006;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Heikant";104
9007;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; St. Andries";41
9008;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Boschdorp";51
9009;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Oude Molen";158
9010;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Zand";96
9011;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Nieuwe Molen";77
9012;Totaal aantal gebouwen;"Koewacht; bewoonde oorden; Hazelarenhoek";64
9013;Totaal aantal gebouwen;"Koewacht; bew. oorden; Axelschestraat";23
9014;Totaal aantal gebouwen;"Koewacht; bew. oorden; Fort Ferdinandus";25
9015;Totaal aantal gebouwen;"Koewacht; vh; Langs de Koestraat";57
9016;Totaal aantal gebouwen;"Koewacht; vh; I/d Nieuwen Karnemelkpld.";74
9017;Totaal aantal gebouwen;"Koewacht; vh; Langs de Klapstraat";28
9018;Totaal aantal gebouwen;"Koewacht; vh; Beoosten Blij Benoorden";3
9019;Totaal aantal gebouwen;"Kortgene; totaal";541
9020;Totaal aantal gebouwen;"Kortgene; bewoonde oorden; Kortgene";491
9021;Totaal aantal gebouwen;"Kortgene; vh; In den Frederikspolder";14
9022;Totaal aantal gebouwen;"Kortgene; vh; In den Oud-Kortgenepolder";10
9023;Totaal aantal gebouwen;"Kortgene; overige verspreide huizen";26
9024;Totaal aantal gebouwen;"Krabbendijke; totaal";822
9025;Totaal aantal gebouwen;"Krabbendijke; bew. oorden; Krabbendijke";641
9026;Totaal aantal gebouwen;"Krabbendijke; bo; Huisjes";10
9027;Totaal aantal gebouwen;"Krabbendijke; bo; Verderf";8
9028;Totaal aantal gebouwen;"Krabbendijke; bo; Meiboom";3
9029;Totaal aantal gebouwen;"Krabbendijke; bo; Oostdijk (ged.)";69
9030;Totaal aantal gebouwen;"Krabbendijke; bo; Roelshoek";28
9031;Totaal aantal gebouwen;"Krabbendijke; bew. oorden; Gawege (ged.)";13
9032;Totaal aantal gebouwen;"Krabbendijke; verspr. huizen; Zuidschans";2
9033;Totaal aantal gebouwen;"Krabbendijke; overige verspreide huizen";48
9034;Totaal aantal gebouwen;"Kruiningen; totaal";1492
9035;Totaal aantal gebouwen;"Kruiningen; bewoonde oorden; Kruiningen";614
9036;Totaal aantal gebouwen;"Kruiningen; bewoonde oorden; Hansweert";537
9037;Totaal aantal gebouwen;"Kruiningen; bo; Hansweert, Marech.kaz.";0
9038;Totaal aantal gebouwen;"Kruiningen; bew. oorden; Oostdijk (ged.)";74
9039;Totaal aantal gebouwen;"Kruiningen; vh; Langs den Zanddijk";63
9040;Totaal aantal gebouwen;"Kruiningen; overige verspreide huizen";204
9041;Totaal aantal gebouwen;"Middelburg; totaal";6001
9042;Totaal aantal gebouwen;"Middelburg; bo; Kazerne";1
9043;Totaal aantal gebouwen;"Middelburg; bo; Huis van Bewaring";1
9044;Totaal aantal gebouwen;"Middelburg; bo; Gasthuis";1
9045;Totaal aantal gebouwen;"Middelburg; bo; Oude mannen- & vrouwenh.";0
9046;Totaal aantal gebouwen;"Middelburg; bo; Kinderzorg";0
9047;Totaal aantal gebouwen;"Middelburg; bo; St. Josephgest.";1
9048;Totaal aantal gebouwen;"Middelburg; bo; Gereform. Rusth.";0
9049;Totaal aantal gebouwen;"Middelburg; bew. oorden; Middelburg, ov.";5800
9050;Totaal aantal gebouwen;"Middelburg; bew. oorden; Seisweg (ged.)";34
9051;Totaal aantal gebouwen;"Middelburg; verspreide huizen";163
9052;Totaal aantal gebouwen;"Nieuwvliet; totaal";256
9053;Totaal aantal gebouwen;"Nieuwvliet; bo; (ged.)";177
9054;Totaal aantal gebouwen;"Nieuwvliet; vh; Kruishoofd (ged.)";16
9055;Totaal aantal gebouwen;"Nieuwvliet; vh; Langs den Mettenijedijk";26
9056;Totaal aantal gebouwen;"Nieuwvliet; overige verspreide huizen";37
9057;Totaal aantal gebouwen;"Nisse; totaal";275
9058;Totaal aantal gebouwen;"Nisse; bewoonde oorden; Nisse";178
9059;Totaal aantal gebouwen;"Nisse; verspreide huizen";97
9060;Totaal aantal gebouwen;"Oostburg; totaal";952
9061;Totaal aantal gebouwen;"Oostburg; bo; St. Anthoniusgest.";4
9062;Totaal aantal gebouwen;"Oostburg; bo; Marech.kaz.";4
9063;Totaal aantal gebouwen;"Oostburg; bewoonde oorden; Oostburg, ov.";848
9064;Totaal aantal gebouwen;"Oostburg; bewoonde oorden; Hoogendijk";10
9065;Totaal aantal gebouwen;"Oostburg; bewoonde oorden; Steenoven";15
9066;Totaal aantal gebouwen;"Oostburg; bew. oorden; Scherpbier (ged.)";12
9067;Totaal aantal gebouwen;"Oostburg; bewoonde oorden; Maaidijk";8
9068;Totaal aantal gebouwen;"Oostburg; verspreide huizen";51
9069;Totaal aantal gebouwen;"Oudelande; totaal";322
9070;Totaal aantal gebouwen;"Oudelande; bewoonde oorden; Oudelande";152
9071;Totaal aantal gebouwen;"Oudelande; vh; Polder Baarland";99
9072;Totaal aantal gebouwen;"Oudelande; vh; Polder Ellewoutsdijk";3
9073;Totaal aantal gebouwen;"Oudelande; vh; Oudelandschepolder";4
9074;Totaal aantal gebouwen;"Oudelande; verspr. huizen; Stormpolder";3
9075;Totaal aantal gebouwen;"Oudelande; verspr. huizen; Noordpolder";3
9076;Totaal aantal gebouwen;"Oudelande; verspr. huizen; Kamerpolder";9
9077;Totaal aantal gebouwen;"Oudelande; vh; Nieuw-Ovezandepolder";29
9078;Totaal aantal gebouwen;"Oudelande; verspreide huizen; Zakpolder";2
9079;Totaal aantal gebouwen;"Oudelande; verspr. huizen; Stellepolder";5
9080;Totaal aantal gebouwen;"Oudelande; verspr. huizen; Molenpolder";13
9081;Totaal aantal gebouwen;"Oud-Vossemeer; totaal";842
9082;Totaal aantal gebouwen;"Oud-Vossemeer; bo; Oud-Vossemeer";623
9083;Totaal aantal gebouwen;"Oud-Vossemeer; bo; Boschhoofd";10
9084;Totaal aantal gebouwen;"Oud-Vossemeer; vh; Oud-Vossemeerschepld.";72
9085;Totaal aantal gebouwen;"Oud-Vossemeer; vh; Hikkepolder";28
9086;Totaal aantal gebouwen;"Oud-Vossemeer; vh; Hollaerepolder";23
9087;Totaal aantal gebouwen;"Oud-Vossemeer; vh; Van Haaftenpolder";14
9088;Totaal aantal gebouwen;"Oud-Vossemeer; vh; Kerkepolder";36
9089;Totaal aantal gebouwen;"Oud-Vossemeer; overige verspreide huizen";36
9090;Totaal aantal gebouwen;"Overslag; totaal";182
9091;Totaal aantal gebouwen;"Overslag; bewoonde oorden; Overslag";110
9092;Totaal aantal gebouwen;"Overslag; vh; In den polder Varempe";61
9093;Totaal aantal gebouwen;"Overslag; overige verspreide huizen";11
9094;Totaal aantal gebouwen;"Ovezande; totaal";562
9095;Totaal aantal gebouwen;"Ovezande; bewoonde oorden; Ovezande";268
9096;Totaal aantal gebouwen;"Ovezande; bewoonde oorden; Noorddijk";17
9097;Totaal aantal gebouwen;"Ovezande; vh; Buurtschap Hollestelle";51
9098;Totaal aantal gebouwen;"Ovezande; vh; Buurtschap Blazekop";36
9099;Totaal aantal gebouwen;"Ovezande; vh; Huizengroep Zak";10
9100;Totaal aantal gebouwen;"Ovezande; verspr. huizen; Nieuw-Ovezande";26
9101;Totaal aantal gebouwen;"Ovezande; verspr. huizen; Oud-Ovezande";20
9102;Totaal aantal gebouwen;"Ovezande; verspr. huizen; Calangepolder";49
9103;Totaal aantal gebouwen;"Ovezande; verspr. huizen; Loijzepolder";15
9104;Totaal aantal gebouwen;"Ovezande; vh; St. Anthonypolder";14
9105;Totaal aantal gebouwen;"Ovezande; vh; Nieuwe Kraaijert";24
9106;Totaal aantal gebouwen;"Ovezande; vh; Borsselschedijk";28
9107;Totaal aantal gebouwen;"Ovezande; verspreide huizen; Noordweg";4
9108;Totaal aantal gebouwen;"Philippine; totaal";467
9109;Totaal aantal gebouwen;"Philippine; bo; Marech.kaz.";0
9110;Totaal aantal gebouwen;"Philippine; bo; ov.";326
9111;Totaal aantal gebouwen;"Philippine; bo; Bouchautschehaven";28
9112;Totaal aantal gebouwen;"Philippine; bewoonde oorden; Posthoorn";12
9113;Totaal aantal gebouwen;"Philippine; vh; In den Vergaertpolder";32
9114;Totaal aantal gebouwen;"Philippine; vh; In den Clarapolder";16
9115;Totaal aantal gebouwen;"Philippine; vh; I/d Kl. Isabellapolder";6
9116;Totaal aantal gebouwen;"Philippine; vh; I/d Gr. Isabellapolder";7
9117;Totaal aantal gebouwen;"Philippine; vh; In den van Dunnepolder";9
9118;Totaal aantal gebouwen;"Philippine; vh; I/d Dijckmeesterpolder";10
9119;Totaal aantal gebouwen;"Philippine; vh; In den Philippinepolder";1
9120;Totaal aantal gebouwen;"Philippine; vh; In den Mosselpolder";9
9121;Totaal aantal gebouwen;"Philippine; vh; In den Kanaalpolder";11
9122;Totaal aantal gebouwen;"Poortvliet; totaal";689
9123;Totaal aantal gebouwen;"Poortvliet; bewoonde oorden; Poortvliet";413
9124;Totaal aantal gebouwen;"Poortvliet; bewoonde oorden; Strijenham";49
9125;Totaal aantal gebouwen;"Poortvliet; vh; Bij Mariahoef";16
9126;Totaal aantal gebouwen;"Poortvliet; vh; Bij Nooitgedacht";10
9127;Totaal aantal gebouwen;"Poortvliet; overige verspreide huizen";201
9128;Totaal aantal gebouwen;"Retranchement; totaal";327
9129;Totaal aantal gebouwen;"Retranchement; bo; Retranchement";156
9130;Totaal aantal gebouwen;"Retranchement; bew. oorden; Terhofstede";82
9131;Totaal aantal gebouwen;"Retranchement; vh; I/d Oudelandschepld.";25
9132;Totaal aantal gebouwen;"Retranchement; vh; I/d Olieslagerspolder";21
9133;Totaal aantal gebouwen;"Retranchement; vh; Buurtschap Het Veer";12
9134;Totaal aantal gebouwen;"Retranchement; overige verspreide huizen";31
9135;Totaal aantal gebouwen;"Rilland-Bath; totaal";761
9136;Totaal aantal gebouwen;"Rilland-Bath; bewoonde oorden; Rilland";286
9137;Totaal aantal gebouwen;"Rilland-Bath; bewoonde oorden; Bath";83
9138;Totaal aantal gebouwen;"Rilland-Bath; bew. oorden; Separatiedijk";42
9139;Totaal aantal gebouwen;"Rilland-Bath; bew. oorden; Volckerdorp";22
9140;Totaal aantal gebouwen;"Rilland-Bath; bo; Tweedeweg, R.K. kl.";2
9141;Totaal aantal gebouwen;"Rilland-Bath; bo; Tweedeweg, ov.";33
9142;Totaal aantal gebouwen;"Rilland-Bath; bew. oorden; Stationsbuurt";119
9143;Totaal aantal gebouwen;"Rilland-Bath; vh; Zuid-Bathpolder";19
9144;Totaal aantal gebouwen;"Rilland-Bath; verspr. huizen; Onder Bath";5
9145;Totaal aantal gebouwen;"Rilland-Bath; vh; Damespolder";8
9146;Totaal aantal gebouwen;"Rilland-Bath; vh; Anna Mariapolder";8
9147;Totaal aantal gebouwen;"Rilland-Bath; vh; Volckerpolder";11
9148;Totaal aantal gebouwen;"Rilland-Bath; vh; Kreekrakpolder";6
9149;Totaal aantal gebouwen;"Rilland-Bath; vh; Zimmermanpolder";13
9150;Totaal aantal gebouwen;"Rilland-Bath; vh; Frederikapolder";18
9151;Totaal aantal gebouwen;"Rilland-Bath; vh; Reigersbergschenpolder";30
9152;Totaal aantal gebouwen;"Rilland-Bath; vh; Mairepolder";12
9153;Totaal aantal gebouwen;"Rilland-Bath; verspr. huizen; Langendijk";13
9154;Totaal aantal gebouwen;"Rilland-Bath; vh; Nabij Stationsbuurt";11
9155;Totaal aantal gebouwen;"Rilland-Bath; overige verspreide huizen";20
9156;Totaal aantal gebouwen;"Sas van Gent; totaal";1270
9157;Totaal aantal gebouwen;"Sas van Gent; bo; Sas-van-Gent, Mar.kaz.";5
9158;Totaal aantal gebouwen;"Sas van Gent; bo; Sas-v.-Gent, Michaëlg.";2
9159;Totaal aantal gebouwen;"Sas van Gent; bo; Sas-van-Gent, ov.";930
9160;Totaal aantal gebouwen;"Sas van Gent; bewoonde oorden; Stuiver";90
9161;Totaal aantal gebouwen;"Sas van Gent; bo; Driekwart (ged.)";10
9162;Totaal aantal gebouwen;"Sas van Gent; bew. oorden; Zandstraat";129
9163;Totaal aantal gebouwen;"Sas van Gent; vh; I/d St. Albertpolder";41
9164;Totaal aantal gebouwen;"Sas van Gent; overige verspreide huizen";63
9165;Totaal aantal gebouwen;"Scherpenisse; totaal";698
9166;Totaal aantal gebouwen;"Scherpenisse; bew. oorden; Scherpenisse";589
9167;Totaal aantal gebouwen;"Scherpenisse; bewoonde oorden; Westkerke";17
9168;Totaal aantal gebouwen;"Scherpenisse; vh; L/d Westkerkschedijk";22
9169;Totaal aantal gebouwen;"Scherpenisse; vh; Nabij Gorishoek";6
9170;Totaal aantal gebouwen;"Scherpenisse; overige verspreide huizen";64
9171;Totaal aantal gebouwen;"Schoondijke; totaal";973
9172;Totaal aantal gebouwen;"Schoondijke; bew. oorden; Schoondijke";435
9173;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Tragel";52
9174;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Dam";109
9175;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Moleneind";46
9176;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Sasput";38
9177;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Steenhoven";15
9178;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Veldzicht";20
9179;Totaal aantal gebouwen;"Schoondijke; bewoonde oorden; Tol";10
9180;Totaal aantal gebouwen;"Schoondijke; bo; Scherpbier (ged.)";15
9181;Totaal aantal gebouwen;"Schoondijke; vh; Vlienderstruik";30
9182;Totaal aantal gebouwen;"Schoondijke; verspr. huizen; Gaternisse";5
9183;Totaal aantal gebouwen;"Schoondijke; overige verspreide huizen";198
9184;Totaal aantal gebouwen;"Annaland (St.); totaal";992
9185;Totaal aantal gebouwen;"Annaland (St.); bo; Weesh.";1
9186;Totaal aantal gebouwen;"Annaland (St.); bo; ov.";921
9187;Totaal aantal gebouwen;"Annaland (St.); verspreide huizen";70
9188;Totaal aantal gebouwen;"Janssteen (St.); totaal";1766
9189;Totaal aantal gebouwen;"Janssteen (St.); bo; ""H. Hart van Jezus""";2
9190;Totaal aantal gebouwen;"Janssteen (St.); bo; ov.";602
9191;Totaal aantal gebouwen;"Janssteen (St.); bewoonde oorden; Hoekje";136
9192;Totaal aantal gebouwen;"Janssteen (St.); bew. oorden; Heikant";390
9193;Totaal aantal gebouwen;"Janssteen (St.); bo; Driehoefijzers";163
9194;Totaal aantal gebouwen;"Janssteen (St.); bo; Kapelbrug (ged.)";141
9195;Totaal aantal gebouwen;"Janssteen (St.); bew. oorden; Absdale";180
9196;Totaal aantal gebouwen;"Janssteen (St.); bewoonde oorden; Tragel";57
9197;Totaal aantal gebouwen;"Janssteen (St.); vh; Langs de Ellestraat";10
9198;Totaal aantal gebouwen;"Janssteen (St.); vh; L/d Dwarsstraat";18
9199;Totaal aantal gebouwen;"Janssteen (St.); vh; L/d Heuvelstraat";17
9200;Totaal aantal gebouwen;"Janssteen (St.); vh; Langs den Spoorweg";4
9201;Totaal aantal gebouwen;"Janssteen (St.); vh; L/h Groot-Eiland";9
9202;Totaal aantal gebouwen;"Janssteen (St.); vh; L/h Klein-Eiland";10
9203;Totaal aantal gebouwen;"Janssteen (St.); vh; I/d Absdalepolder";13
9204;Totaal aantal gebouwen;"Janssteen (St.); vh; Overspr. Clingepld.";10
9205;Totaal aantal gebouwen;"Janssteen (St.); vh; Oud-Ferdinanduspld.";4
9206;Totaal aantal gebouwen;"Maartensdijk (St.); totaal";1181
9207;Totaal aantal gebouwen;"Maartensdijk (St.); bo; St. Maartensdijk";615
9208;Totaal aantal gebouwen;"Maartensdijk (St.); vh; I/d Oudelandpld.";318
9209;Totaal aantal gebouwen;"Maartensdijk (St.); vh; Id Middellandpld";54
9210;Totaal aantal gebouwen;"Maartensdijk (St.); vh; I/d Noordpolder";105
9211;Totaal aantal gebouwen;"Maartensdijk (St.); vh; U-Nieuwlandpld.";83
9212;Totaal aantal gebouwen;"Maartensdijk (St.); vh; Slabbecoornepld.";4
9213;Totaal aantal gebouwen;"Maartensdijk (St.); vh; I/d Hauwerpolder";2
9214;Totaal aantal gebouwen;"Philipsland (St.); totaal";797
9215;Totaal aantal gebouwen;"Philipsland (St.); bo; Philipsland (St.)";440
9216;Totaal aantal gebouwen;"Philipsland (St.); bew. oorden; Noordweg";109
9217;Totaal aantal gebouwen;"Philipsland (St.); bew. oorden; Sluis";42
9218;Totaal aantal gebouwen;"Philipsland (St.); vh; Oudenpolder";65
9219;Totaal aantal gebouwen;"Philipsland (St.); vh; Anna Jacobapolder";117
9220;Totaal aantal gebouwen;"Philipsland (St.); ov. verspr. huizen";24
9221;Totaal aantal gebouwen;"Sluis; totaal";1061
9222;Totaal aantal gebouwen;"Sluis; bewoonde oorden; Sluis, Rozenoord";1
9223;Totaal aantal gebouwen;"Sluis; bo; Burgergasthuis";0
9224;Totaal aantal gebouwen;"Sluis; bo; Zusterklooster";2
9225;Totaal aantal gebouwen;"Sluis; bewoonde oorden; Sluis, ov.";713
9226;Totaal aantal gebouwen;"Sluis; bewoonde oorden; Heille";70
9227;Totaal aantal gebouwen;"Sluis; bew. oorden; St. Anna ter Muiden";101
9228;Totaal aantal gebouwen;"Sluis; vh; College St. Joseph";5
9229;Totaal aantal gebouwen;"Sluis; verspreide huizen; Ronduit";14
9230;Totaal aantal gebouwen;"Sluis; vh; In den Maneschijnpolder";6
9231;Totaal aantal gebouwen;"Sluis; vh; In den Bewester-Eedepolder";84
9232;Totaal aantal gebouwen;"Sluis; verspr. huizen; In den Waterhoek";9
9233;Totaal aantal gebouwen;"Sluis; oh, Marechausséekazerne";2
9234;Totaal aantal gebouwen;"Sluis; overige verspreide huizen, ov.";54
9235;Totaal aantal gebouwen;"Stavenisse; totaal";713
9236;Totaal aantal gebouwen;"Stavenisse; bewoonde oorden; Stavenisse";566
9237;Totaal aantal gebouwen;"Stavenisse; vh; Stavenissepolder";69
9238;Totaal aantal gebouwen;"Stavenisse; vh; Oudkempenshofstedepolder";78
9239;Totaal aantal gebouwen;"Neuzen; totaal";3632
9240;Totaal aantal gebouwen;"Neuzen; bo; Protestantsch Ziekenh.";0
9241;Totaal aantal gebouwen;"Neuzen; bo; Marechausséekazerne";0
9242;Totaal aantal gebouwen;"Neuzen; bo; Diaconiehuis";0
9243;Totaal aantal gebouwen;"Neuzen; bo; Genootschap tot opvoeding";0
9244;Totaal aantal gebouwen;"Neuzen; bewoonde oorden; Neuzen, ov.";2577
9245;Totaal aantal gebouwen;"Neuzen; bewoonde oorden; Baandijk";90
9246;Totaal aantal gebouwen;"Neuzen; bewoonde oorden; Driewegen";140
9247;Totaal aantal gebouwen;"Neuzen; bo; Sluiskil (gd), RK Verpl. Opv";2
9248;Totaal aantal gebouwen;"Neuzen; bo; Sluiskil (gd), Kl. P. Capuc.";7
9249;Totaal aantal gebouwen;"Neuzen; bo; Sluiskil (ged.), ov.";473
9250;Totaal aantal gebouwen;"Neuzen; bewoonde oorden; Zwaantje";16
9251;Totaal aantal gebouwen;"Neuzen; vh; In den Catspolder";20
9252;Totaal aantal gebouwen;"Neuzen; vh; In den Coegorspolder";8
9253;Totaal aantal gebouwen;"Neuzen; overige verspreide huizen";299
9254;Totaal aantal gebouwen;"Tholen; totaal";1364
9255;Totaal aantal gebouwen;"Tholen; bewoonde oorden; Tholen";1036
9256;Totaal aantal gebouwen;"Tholen; bewoonde oorden; Mosselhoek";30
9257;Totaal aantal gebouwen;"Tholen; bewoonde oorden; Schakerloo";62
9258;Totaal aantal gebouwen;"Tholen; bewoonde oorden; Molenvliet";21
9259;Totaal aantal gebouwen;"Tholen; verspr. huizen; Groep Buitenzorg";15
9260;Totaal aantal gebouwen;"Tholen; verspr. huizen; Groep Stadzicht";11
9261;Totaal aantal gebouwen;"Tholen; vh; Groep Buitenstoof";21
9262;Totaal aantal gebouwen;"Tholen; vh; Groep Steenenkruis";23
9263;Totaal aantal gebouwen;"Tholen; overige verspreide huizen";145
9264;Totaal aantal gebouwen;"Veere; totaal";434
9265;Totaal aantal gebouwen;"Veere; bewoonde oorden; Veere, Godshuis";1
9266;Totaal aantal gebouwen;"Veere; bewoonde oorden; Veere, ov.";308
9267;Totaal aantal gebouwen;"Veere; verspreide huizen; Zanddijk";97
9268;Totaal aantal gebouwen;"Veere; overige verspreide huizen";28
9269;Totaal aantal gebouwen;"Vlissingen; totaal";6663
9270;Totaal aantal gebouwen;"Vlissingen; bo; Gasthuis";0
9271;Totaal aantal gebouwen;"Vlissingen; bo; R.K. Weesh. ""St. Joseph""";0
9272;Totaal aantal gebouwen;"Vlissingen; bo; ""St. Anna""";0
9273;Totaal aantal gebouwen;"Vlissingen; bo; Marech.kaz.";3
9274;Totaal aantal gebouwen;"Vlissingen; bo; Bomvrije kaz. (artill.)";0
9275;Totaal aantal gebouwen;"Vlissingen; bo; Kaz. militaire politie";1
