ID;SIC2008;PersonsEmployed;Periods;Total_1;Births_2;Deaths_3;NewlyBornEnterprisesSurvivingYear1_4;NewlyBornEnterprisesSurvivingYear2_5;NewlyBornEnterprisesSurvivingYear3_6;NewlyBornEnterprisesSurvivingYear4_7;NewlyBornEnterprisesSurvivingYear5_8;PersonsEmployed_9;Employees_10;PersonsEmployed_11;Employees_12;PersonsEmployed_13;Employees_14;k_1Year_15;k_2Years_16;k_3Years_17;k_4Years_18;k_5Years_19;k_1Year_20;k_2Years_21;k_3Years_22;k_4Years_23;k_5Years_24
125;300002;10 employees or more;2018;9472.0;21.0;15.0;33.0;21.0;20.0;43.0;42.0;683288.0;676999.0;400.0;390.0;428.0;418.0;1570.0;1465.0;1133.0;2583.0;1634.0;1183.0;666.0;594.0;1442.0;854.0
126;300002;10 employees or more;2019;9447.0;33.0;18.0;20.0;31.0;19.0;18.0;38.0;701634.0;695805.0;959.0;955.0;481.0;477.0;709.0;1387.0;1529.0;1023.0;2529.0;380.0;1154.0;641.0;517.0;1308.0
127;300002;10 employees or more;2020;9392.0;27.0;;33.0;19.0;27.0;19.0;18.0;699072.0;693445.0;756.0;754.0;;;1610.0;684.0;1328.0;1622.0;954.0;959.0;358.0;910.0;641.0;517.0
128;300002;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
129;300002;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
130;800011;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
131;800011;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
132;800011;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
133;800011;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
134;800011;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
135;800011;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
136;800011;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
137;800011;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
138;800011;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
139;800011;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
140;800011;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
141;800011;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
142;800011;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
143;800011;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
144;800011;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
145;800011;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
146;800011;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
147;800011;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
148;800011;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
149;800011;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
150;800011;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
151;800011;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
152;800011;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
153;800011;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
154;800011;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
155;800011;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
156;800011;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
157;800011;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
158;800011;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
159;800011;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
160;800011;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
161;800011;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
162;800011;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
163;800011;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
164;800011;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
165;800011;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
166;800011;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
167;800011;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
168;800011;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
169;800011;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
170;800011;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
171;800011;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
172;800011;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
173;800011;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
174;800011;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
175;800011;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
176;800011;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
177;800011;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
178;800011;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
179;800011;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
180;800011;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
181;800011;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
182;800011;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
183;800011;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
184;800011;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
185;800011;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
186;800011;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
187;800011;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
188;800011;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
189;800011;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
190;800011;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
191;800011;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
192;800011;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
193;800011;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
194;800011;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
195;305800;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
196;305800;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
197;305800;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
198;305800;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
199;305800;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
200;305800;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
201;305800;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
202;305800;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
203;305800;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
204;305800;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
205;305800;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
206;305800;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
207;305800;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
208;305800;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
209;305800;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
210;305800;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
211;305800;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
212;305800;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
213;305800;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
214;305800;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
215;305800;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
216;305800;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
217;305800;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
218;305800;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
219;305800;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
220;305800;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
221;305800;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
222;305800;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
223;305800;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
224;305800;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
225;305800;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
226;305800;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
227;305800;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
228;305800;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
229;305800;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
230;305800;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
231;305800;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
232;305800;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
233;305800;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
234;305800;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
235;305800;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
236;305800;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
237;305800;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
238;305800;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
239;305800;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
240;305800;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
241;305800;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
242;305800;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
243;305800;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
244;305800;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
245;305800;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
246;305800;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
247;305800;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
248;305800;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
249;305800;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
250;305800;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
251;305800;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
252;305800;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
253;305800;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
254;305800;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
255;305800;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
256;305800;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
257;305800;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
258;305800;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
259;305800;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
260;305900;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
261;305900;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
262;305900;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
263;305900;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
264;305900;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
265;305900;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
266;305900;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
267;305900;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
268;305900;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
269;305900;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
270;305900;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
271;305900;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
272;305900;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
273;305900;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
274;305900;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
275;305900;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
276;305900;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
277;305900;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
278;305900;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
279;305900;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
280;305900;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
281;305900;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
282;305900;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
283;305900;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
284;305900;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
285;305900;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
286;305900;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
287;305900;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
288;305900;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
289;305900;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
290;305900;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
291;305900;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
292;305900;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
293;305900;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
294;305900;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
295;305900;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
296;305900;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
297;305900;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
298;305900;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
299;305900;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
300;305900;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
301;305900;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
302;305900;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
303;305900;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
304;305900;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
305;305900;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
306;305900;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
307;305900;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
308;305900;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
309;305900;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
310;305900;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
311;305900;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
312;305900;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
313;305900;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
314;305900;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
315;305900;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
316;305900;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
317;305900;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
318;305900;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
319;305900;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
320;305900;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
321;305900;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
322;305900;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
323;305900;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
324;305900;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
325;306100;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
326;306100;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
327;306100;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
328;306100;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
329;306100;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
330;306100;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
331;306100;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
332;306100;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
333;306100;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
334;306100;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
335;306100;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
336;306100;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
337;306100;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
338;306100;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
339;306100;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
340;306100;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
341;306100;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
342;306100;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
343;306100;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
344;306100;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
345;306100;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
346;306100;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
347;306100;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
348;306100;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
349;306100;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
350;306100;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
351;306100;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
352;306100;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
353;306100;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
354;306100;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
355;306100;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
356;306100;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
357;306100;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
358;306100;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
359;306100;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
360;306100;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
361;306100;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
362;306100;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
363;306100;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
364;306100;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
365;306100;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
366;306100;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
367;306100;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
368;306100;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
369;306100;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
370;306100;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
371;306100;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
372;306100;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
373;306100;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
374;306100;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
375;306100;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
376;306100;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
377;306100;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
378;306100;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
379;306100;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
380;306100;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
381;306100;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
382;306100;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
383;306100;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
384;306100;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
385;306100;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
386;306100;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
387;306100;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
388;306100;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
389;306100;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
390;306300;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
391;306300;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
392;306300;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
393;306300;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
394;306300;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
395;306300;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
396;306300;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
397;306300;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
398;306300;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
399;306300;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
400;306300;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
401;306300;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
402;306300;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
403;306300;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
404;306300;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
405;306300;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
406;306300;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
407;306300;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
408;306300;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
409;306300;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
410;306300;0 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
411;306300;0 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
412;306300;0 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
413;306300;0 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
414;306300;0 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
415;306300;0 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
416;306300;1 to 4 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
417;306300;1 to 4 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
418;306300;1 to 4 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
419;306300;1 to 4 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
420;306300;1 to 4 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
421;306300;1 to 4 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
422;306300;1 to 4 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
423;306300;1 to 4 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
424;306300;1 to 4 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
425;306300;1 to 4 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
426;306300;1 to 4 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
427;306300;1 to 4 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
428;306300;1 to 4 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
429;306300;5 to 9 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
430;306300;5 to 9 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
431;306300;5 to 9 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
432;306300;5 to 9 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
433;306300;5 to 9 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
434;306300;5 to 9 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
435;306300;5 to 9 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
436;306300;5 to 9 employees;2017;;;;;;;;;;;;;;;;;;;;;;;;
437;306300;5 to 9 employees;2018;;;;;;;;;;;;;;;;;;;;;;;;
438;306300;5 to 9 employees;2019;;;;;;;;;;;;;;;;;;;;;;;;
439;306300;5 to 9 employees;2020;;;;;;;;;;;;;;;;;;;;;;;;
440;306300;5 to 9 employees;2021;;;;;;;;;;;;;;;;;;;;;;;;
441;306300;5 to 9 employees;2022;;;;;;;;;;;;;;;;;;;;;;;;
442;306300;10 employees or more;2010;;;;;;;;;;;;;;;;;;;;;;;;
443;306300;10 employees or more;2011;;;;;;;;;;;;;;;;;;;;;;;;
444;306300;10 employees or more;2012;;;;;;;;;;;;;;;;;;;;;;;;
445;306300;10 employees or more;2013;;;;;;;;;;;;;;;;;;;;;;;;
446;306300;10 employees or more;2014;;;;;;;;;;;;;;;;;;;;;;;;
447;306300;10 employees or more;2015;;;;;;;;;;;;;;;;;;;;;;;;
448;306300;10 employees or more;2016;;;;;;;;;;;;;;;;;;;;;;;;
449;306300;10 employees or more;2017;;;;;;;;;;;;;;;;;;;;;;;;
450;306300;10 employees or more;2018;;;;;;;;;;;;;;;;;;;;;;;;
451;306300;10 employees or more;2019;;;;;;;;;;;;;;;;;;;;;;;;
452;306300;10 employees or more;2020;;;;;;;;;;;;;;;;;;;;;;;;
453;306300;10 employees or more;2021;;;;;;;;;;;;;;;;;;;;;;;;
454;306300;10 employees or more;2022;;;;;;;;;;;;;;;;;;;;;;;;
455;306400;Total;2010;;;;;;;;;;;;;;;;;;;;;;;;
456;306400;Total;2011;;;;;;;;;;;;;;;;;;;;;;;;
457;306400;Total;2012;;;;;;;;;;;;;;;;;;;;;;;;
458;306400;Total;2013;;;;;;;;;;;;;;;;;;;;;;;;
459;306400;Total;2014;;;;;;;;;;;;;;;;;;;;;;;;
460;306400;Total;2015;;;;;;;;;;;;;;;;;;;;;;;;
461;306400;Total;2016;;;;;;;;;;;;;;;;;;;;;;;;
462;306400;Total;2017;;;;;;;;;;;;;;;;;;;;;;;;
463;306400;Total;2018;;;;;;;;;;;;;;;;;;;;;;;;
464;306400;Total;2019;;;;;;;;;;;;;;;;;;;;;;;;
465;306400;Total;2020;;;;;;;;;;;;;;;;;;;;;;;;
466;306400;Total;2021;;;;;;;;;;;;;;;;;;;;;;;;
467;306400;Total;2022;;;;;;;;;;;;;;;;;;;;;;;;
468;306400;0 employees;2010;;;;;;;;;;;;;;;;;;;;;;;;
469;306400;0 employees;2011;;;;;;;;;;;;;;;;;;;;;;;;
470;306400;0 employees;2012;;;;;;;;;;;;;;;;;;;;;;;;
471;306400;0 employees;2013;;;;;;;;;;;;;;;;;;;;;;;;
472;306400;0 employees;2014;;;;;;;;;;;;;;;;;;;;;;;;
473;306400;0 employees;2015;;;;;;;;;;;;;;;;;;;;;;;;
474;306400;0 employees;2016;;;;;;;;;;;;;;;;;;;;;;;;
