ID;Geslacht;LeeftijdOp31December;Onderwijsniveau;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderLichamelijkeBeperkingen_3;LVZonderPsychischeKlachtenMHI5_4;LVZonderGALIBeperkingen_5
2051;Vrouwen;40 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;45.1;31.9;35.3;40.3;
2052;Vrouwen;40 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;45.6;31.9;35.2;40.8;26.0
2053;Vrouwen;40 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;45.3;32.0;35.9;40.6;25.6
2054;Vrouwen;40 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;45.2;32.5;36.4;40.2;25.5
2055;Vrouwen;40 jaar;Hbo, wo;Waarde;2007/2010;46.1;36.6;35.9;42.5;
2056;Vrouwen;40 jaar;Hbo, wo;Waarde;2011/2014;45.9;34.1;37.9;42.1;
2057;Vrouwen;40 jaar;Hbo, wo;Waarde;2015/2018;46.4;34.8;38.7;41.4;28.1
2058;Vrouwen;40 jaar;Hbo, wo;Waarde;2017/2020;46.7;35.3;38.9;41.2;27.6
2059;Vrouwen;40 jaar;Hbo, wo;Waarde;2019/2022;46.7;34.6;38.9;41.2;27.8
2060;Vrouwen;40 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;45.9;34.9;33.9;41.4;
2061;Vrouwen;40 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;45.8;32.8;36.5;41.4;
2062;Vrouwen;40 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;46.3;33.7;37.6;40.6;26.9
2063;Vrouwen;40 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;46.7;34.2;37.9;40.3;26.5
2064;Vrouwen;40 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;46.6;33.6;37.9;40.5;26.7
2065;Vrouwen;40 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;46.2;38.3;37.9;43.6;
2066;Vrouwen;40 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;46.0;35.3;39.4;42.8;
2067;Vrouwen;40 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;46.5;36.0;39.7;42.2;29.2
2068;Vrouwen;40 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;46.8;36.4;39.9;42.0;28.7
2069;Vrouwen;40 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;46.8;35.7;39.9;42.0;28.8
2070;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;38.1;22.0;24.7;32.0;
2071;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;38.5;21.9;25.0;32.0;
2072;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;38.3;21.6;24.8;31.3;18.7
2073;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;38.4;22.0;25.2;31.5;18.2
2074;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;38.1;21.8;25.4;31.1;18.0
2075;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;38.1;21.3;23.9;31.3;
2076;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;38.4;21.5;24.4;31.5;
2077;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;38.3;21.0;24.3;30.8;18.1
2078;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;38.4;21.3;24.7;31.0;17.6
2079;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;38.0;21.1;24.8;30.6;17.3
2080;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;38.2;22.8;25.5;32.7;
2081;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;38.5;22.4;25.6;32.5;
2082;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;38.3;22.2;25.4;31.8;19.3
2083;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;38.4;22.6;25.8;32.0;18.9
2084;Vrouwen;45 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;38.1;22.4;26.0;31.7;18.7
2085;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;40.1;28.2;29.7;35.5;
2086;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;40.2;27.2;30.0;35.4;
2087;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;40.7;27.2;29.9;35.9;21.8
2088;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;40.4;27.5;30.8;35.9;21.6
2089;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;40.3;28.2;31.4;35.7;21.6
2090;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;40.0;26.8;28.2;34.2;
2091;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;40.1;26.5;29.2;34.8;
2092;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;40.7;26.4;29.1;35.3;21.0
2093;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;40.4;26.7;30.1;35.4;20.8
2094;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;40.2;27.5;30.7;35.2;20.9
2095;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;40.2;29.7;31.3;36.8;
2096;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;40.2;28.0;30.9;36.0;
2097;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;40.8;28.1;30.6;36.4;22.7
2098;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;40.5;28.2;31.5;36.5;22.4
2099;Vrouwen;45 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;40.4;29.0;32.1;36.3;22.4
2100;Vrouwen;45 jaar;Hbo, wo;Waarde;2007/2010;41.2;32.2;31.1;38.0;
2101;Vrouwen;45 jaar;Hbo, wo;Waarde;2011/2014;41.0;29.8;33.2;37.7;
2102;Vrouwen;45 jaar;Hbo, wo;Waarde;2015/2018;41.5;30.7;34.0;37.0;24.4
2103;Vrouwen;45 jaar;Hbo, wo;Waarde;2017/2020;41.9;31.1;34.2;36.8;23.9
2104;Vrouwen;45 jaar;Hbo, wo;Waarde;2019/2022;41.8;30.5;34.2;36.9;24.0
2105;Vrouwen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;41.1;30.5;29.1;36.9;
2106;Vrouwen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;40.9;28.6;31.7;37.0;
2107;Vrouwen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;41.4;29.6;32.9;36.2;23.2
2108;Vrouwen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;41.8;30.0;33.2;36.0;22.8
2109;Vrouwen;45 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;41.7;29.5;33.2;36.1;23.0
2110;Vrouwen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;41.4;33.9;33.1;39.1;
2111;Vrouwen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;41.1;31.0;34.7;38.4;
2112;Vrouwen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;41.6;31.8;35.0;37.8;25.5
2113;Vrouwen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;41.9;32.2;35.2;37.7;25.0
2114;Vrouwen;45 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;41.9;31.5;35.1;37.6;25.1
2115;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;33.5;19.1;21.2;28.3;
2116;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;33.9;18.9;21.5;28.3;
2117;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;33.7;18.8;21.4;27.6;16.1
2118;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;33.7;19.2;21.8;27.8;15.6
2119;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;33.4;19.0;22.0;27.4;15.4
2120;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;33.5;18.4;20.5;27.7;
2121;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;33.9;18.4;21.0;27.8;
2122;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;33.6;18.3;20.8;27.2;15.5
2123;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;33.7;18.7;21.2;27.3;15.0
2124;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;33.4;18.4;21.5;27.0;14.9
2125;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;33.6;19.7;21.9;29.0;
2126;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;33.9;19.3;22.1;28.7;
2127;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;33.7;19.4;21.9;28.1;16.6
2128;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;33.8;19.8;22.3;28.2;16.1
2129;Vrouwen;50 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;33.5;19.6;22.5;27.9;16.0
2130;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;35.4;24.2;25.3;31.0;
2131;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;35.4;23.4;26.0;31.3;
2132;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;35.9;23.6;25.6;31.8;18.4
2133;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;35.7;23.9;26.5;31.8;18.3
2134;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;35.6;24.7;27.2;31.7;18.4
2135;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;35.3;22.8;23.8;29.7;
2136;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;35.3;22.6;25.2;30.7;
2137;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;35.9;22.8;24.8;31.2;17.6
2138;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;35.6;23.1;25.8;31.3;17.5
2139;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;35.5;23.9;26.5;31.2;17.7
2140;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;35.4;25.7;26.9;32.3;
2141;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;35.5;24.1;26.8;31.9;
2142;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;36.0;24.4;26.4;32.3;19.2
2143;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;35.7;24.6;27.2;32.3;19.0
2144;Vrouwen;50 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;35.6;25.4;27.8;32.2;19.2
2145;Vrouwen;50 jaar;Hbo, wo;Waarde;2007/2010;36.4;28.1;26.5;33.8;
2146;Vrouwen;50 jaar;Hbo, wo;Waarde;2011/2014;36.2;25.7;28.8;33.5;
2147;Vrouwen;50 jaar;Hbo, wo;Waarde;2015/2018;36.7;26.8;29.3;32.7;20.9
2148;Vrouwen;50 jaar;Hbo, wo;Waarde;2017/2020;37.0;27.1;29.7;32.6;20.5
2149;Vrouwen;50 jaar;Hbo, wo;Waarde;2019/2022;36.9;26.6;29.6;32.6;20.6
2150;Vrouwen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;36.3;26.4;24.5;32.7;
2151;Vrouwen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;36.1;24.4;27.4;32.8;
2152;Vrouwen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;36.6;25.7;28.3;31.9;19.8
2153;Vrouwen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;36.9;26.0;28.6;31.7;19.5
2154;Vrouwen;50 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;36.8;25.5;28.7;31.9;19.6
2155;Vrouwen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;36.6;29.7;28.5;34.9;
2156;Vrouwen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;36.4;26.9;30.3;34.1;
2157;Vrouwen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;36.8;27.9;30.4;33.5;22.1
2158;Vrouwen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;37.1;28.2;30.7;33.4;21.6
2159;Vrouwen;50 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;37.0;27.6;30.6;33.3;21.6
2160;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;29.1;16.0;17.8;24.5;
2161;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;29.5;16.0;18.4;24.7;
2162;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;29.2;16.2;18.0;24.2;13.5
2163;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;29.2;16.5;18.3;24.3;13.1
2164;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;29.0;16.5;18.7;24.1;13.1
2165;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;29.0;15.4;17.2;23.9;
2166;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;29.5;15.5;17.9;24.3;
2167;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;29.2;15.7;17.5;23.8;13.0
2168;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;29.2;16.0;17.8;23.9;12.6
2169;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;28.9;16.0;18.2;23.7;12.6
2170;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;29.1;16.7;18.5;25.1;
2171;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;29.5;16.4;18.9;25.1;
2172;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;29.2;16.7;18.4;24.6;14.0
2173;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;29.2;17.1;18.7;24.7;13.6
2174;Vrouwen;55 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;29.0;17.0;19.1;24.5;13.6
2175;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;30.8;20.7;21.4;26.9;
2176;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;30.8;20.0;22.1;27.4;
2177;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;31.3;20.2;21.6;27.7;15.5
2178;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;31.0;20.3;22.4;27.6;15.1
2179;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;30.9;21.0;23.0;27.5;15.3
2180;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;30.7;19.3;19.8;25.6;
2181;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;30.7;19.3;21.3;26.7;
2182;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;31.2;19.4;20.8;27.2;14.7
2183;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;30.9;19.5;21.7;27.1;14.4
2184;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;30.8;20.3;22.4;27.0;14.6
2185;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;30.9;22.2;22.9;28.2;
2186;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;30.8;20.8;22.9;28.0;
2187;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;31.4;21.0;22.3;28.3;16.3
2188;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;31.0;21.0;23.0;28.1;15.8
2189;Vrouwen;55 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;30.9;21.7;23.7;28.0;16.0
2190;Vrouwen;55 jaar;Hbo, wo;Waarde;2007/2010;31.8;24.1;22.2;29.7;
2191;Vrouwen;55 jaar;Hbo, wo;Waarde;2011/2014;31.5;21.7;24.6;29.2;
2192;Vrouwen;55 jaar;Hbo, wo;Waarde;2015/2018;31.9;22.7;24.8;28.4;17.5
2193;Vrouwen;55 jaar;Hbo, wo;Waarde;2017/2020;32.3;23.1;25.1;28.1;17.2
2194;Vrouwen;55 jaar;Hbo, wo;Waarde;2019/2022;32.2;22.7;25.1;28.3;17.2
2195;Vrouwen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;31.6;22.5;20.2;28.6;
2196;Vrouwen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;31.4;20.5;23.1;28.6;
2197;Vrouwen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;31.8;21.6;23.8;27.6;16.4
2198;Vrouwen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;32.2;22.0;24.1;27.3;16.1
2199;Vrouwen;55 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;32.1;21.7;24.1;27.6;16.2
2200;Vrouwen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;31.9;25.8;24.3;30.7;
2201;Vrouwen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;31.6;22.9;26.1;29.9;
2202;Vrouwen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;32.0;23.8;25.9;29.2;18.6
2203;Vrouwen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;32.4;24.2;26.1;29.0;18.3
2204;Vrouwen;55 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;32.3;23.7;26.0;29.0;18.2
2205;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;24.7;13.1;14.3;20.6;
2206;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;25.2;13.1;15.0;21.2;
2207;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;24.9;13.5;14.8;20.8;11.1
2208;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;24.9;13.9;15.0;20.9;10.9
2209;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;24.6;13.9;15.4;20.9;11.0
2210;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;24.7;12.4;13.7;20.0;
2211;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;25.2;12.7;14.5;20.8;
2212;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;24.9;13.1;14.3;20.5;10.7
2213;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;24.9;13.5;14.6;20.6;10.4
2214;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;24.6;13.5;14.9;20.6;10.5
2215;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;24.8;13.7;14.9;21.2;
2216;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;25.2;13.5;15.4;21.6;
2217;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;24.9;14.0;15.2;21.2;11.6
2218;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;24.9;14.4;15.4;21.3;11.3
2219;Vrouwen;60 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2019/2022;24.7;14.4;15.8;21.3;11.4
2220;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Waarde;2007/2010;26.3;17.0;17.2;22.7;
2221;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Waarde;2011/2014;26.3;16.8;18.3;23.4;
2222;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Waarde;2015/2018;26.8;17.0;17.6;23.8;12.6
2223;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Waarde;2017/2020;26.5;17.0;18.4;23.6;12.3
2224;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Waarde;2019/2022;26.3;17.5;19.1;23.5;12.6
2225;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2007/2010;26.2;15.6;15.6;21.4;
2226;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2011/2014;26.2;16.1;17.5;22.8;
2227;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2015/2018;26.7;16.2;16.9;23.3;11.8
2228;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2017/2020;26.4;16.2;17.7;23.1;11.6
2229;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Ondergrens 95%-interval;2019/2022;26.2;16.8;18.4;23.1;11.9
2230;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2007/2010;26.4;18.4;18.7;24.1;
2231;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2011/2014;26.3;17.5;19.1;24.0;
2232;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2015/2018;26.8;17.8;18.4;24.3;13.3
2233;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2017/2020;26.5;17.7;19.1;24.1;13.1
2234;Vrouwen;60 jaar;Havo, vwo, mbo2-4;Bovengrens 95%-interval;2019/2022;26.4;18.2;19.8;24.0;13.3
2235;Vrouwen;60 jaar;Hbo, wo;Waarde;2007/2010;27.3;20.6;18.0;25.6;
2236;Vrouwen;60 jaar;Hbo, wo;Waarde;2011/2014;26.9;18.1;20.3;25.1;
2237;Vrouwen;60 jaar;Hbo, wo;Waarde;2015/2018;27.3;19.0;20.5;24.4;14.4
2238;Vrouwen;60 jaar;Hbo, wo;Waarde;2017/2020;27.6;19.4;20.8;24.1;14.0
2239;Vrouwen;60 jaar;Hbo, wo;Waarde;2019/2022;27.5;18.9;20.8;24.2;14.0
2240;Vrouwen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2007/2010;27.1;18.9;15.9;24.6;
2241;Vrouwen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2011/2014;26.8;16.9;18.8;24.5;
2242;Vrouwen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2015/2018;27.2;17.9;19.4;23.6;13.3
2243;Vrouwen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2017/2020;27.5;18.3;19.8;23.3;13.0
2244;Vrouwen;60 jaar;Hbo, wo;Ondergrens 95%-interval;2019/2022;27.4;17.9;19.8;23.5;13.0
2245;Vrouwen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2007/2010;27.4;22.2;20.1;26.7;
2246;Vrouwen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2011/2014;27.0;19.3;21.8;25.8;
2247;Vrouwen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2015/2018;27.4;20.1;21.5;25.2;15.5
2248;Vrouwen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2017/2020;27.7;20.4;21.8;25.0;15.1
2249;Vrouwen;60 jaar;Hbo, wo;Bovengrens 95%-interval;2019/2022;27.6;19.9;21.8;24.9;15.0
2250;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2007/2010;20.5;10.4;10.9;16.9;
2251;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2011/2014;21.0;10.3;11.7;17.6;
2252;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2015/2018;20.8;11.5;11.9;17.5;9.1
2253;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2017/2020;20.8;11.7;12.1;17.6;8.8
2254;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Waarde;2019/2022;20.5;11.6;12.3;17.6;9.0
2255;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2007/2010;20.5;9.8;10.3;16.3;
2256;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2011/2014;21.0;9.9;11.3;17.2;
2257;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2015/2018;20.8;11.1;11.5;17.2;8.7
2258;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2017/2020;20.8;11.3;11.7;17.2;8.4
2259;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;2019/2022;20.5;11.2;12.0;17.3;8.6
2260;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2007/2010;20.6;11.0;11.5;17.5;
2261;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2011/2014;21.0;10.7;12.2;18.0;
2262;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2015/2018;20.8;11.9;12.3;17.8;9.5
2263;Vrouwen;65 jaar;Basisonderwijs, vmbo, mbo1;Bovengrens 95%-interval;2017/2020;20.8;12.1;12.5;17.9;9.2
