ID;Transacties;InstitutioneleSectoren;Perioden;Overheidsuitgaven_1
7508;D62 Sociale uitkeringen;Centrale overheid;1999 1e kwartaal;1868
7509;D62 Sociale uitkeringen;Centrale overheid;1999 2e kwartaal;1964
7510;D62 Sociale uitkeringen;Centrale overheid;1999 3e kwartaal;1840
7511;D62 Sociale uitkeringen;Centrale overheid;1999 4e kwartaal;2063
7512;D62 Sociale uitkeringen;Centrale overheid;1999;7735
7513;D62 Sociale uitkeringen;Centrale overheid;2000 1e kwartaal;1841
7514;D62 Sociale uitkeringen;Centrale overheid;2000 2e kwartaal;2105
7515;D62 Sociale uitkeringen;Centrale overheid;2000 3e kwartaal;1939
7516;D62 Sociale uitkeringen;Centrale overheid;2000 4e kwartaal;2195
7517;D62 Sociale uitkeringen;Centrale overheid;2000;8080
7518;D62 Sociale uitkeringen;Centrale overheid;2001 1e kwartaal;1776
7519;D62 Sociale uitkeringen;Centrale overheid;2001 2e kwartaal;2147
7520;D62 Sociale uitkeringen;Centrale overheid;2001 3e kwartaal;2097
7521;D62 Sociale uitkeringen;Centrale overheid;2001 4e kwartaal;2183
7522;D62 Sociale uitkeringen;Centrale overheid;2001;8203
7523;D62 Sociale uitkeringen;Centrale overheid;2002 1e kwartaal;2065
7524;D62 Sociale uitkeringen;Centrale overheid;2002 2e kwartaal;2063
7525;D62 Sociale uitkeringen;Centrale overheid;2002 3e kwartaal;2134
7526;D62 Sociale uitkeringen;Centrale overheid;2002 4e kwartaal;2185
7527;D62 Sociale uitkeringen;Centrale overheid;2002;8447
7528;D62 Sociale uitkeringen;Centrale overheid;2003 1e kwartaal;2196
7529;D62 Sociale uitkeringen;Centrale overheid;2003 2e kwartaal;2285
7530;D62 Sociale uitkeringen;Centrale overheid;2003 3e kwartaal;2311
7531;D62 Sociale uitkeringen;Centrale overheid;2003 4e kwartaal;2218
7532;D62 Sociale uitkeringen;Centrale overheid;2003;9010
7533;D62 Sociale uitkeringen;Centrale overheid;2004 1e kwartaal;2238
7534;D62 Sociale uitkeringen;Centrale overheid;2004 2e kwartaal;2328
7535;D62 Sociale uitkeringen;Centrale overheid;2004 3e kwartaal;2367
7536;D62 Sociale uitkeringen;Centrale overheid;2004 4e kwartaal;2385
7537;D62 Sociale uitkeringen;Centrale overheid;2004;9318
7538;D62 Sociale uitkeringen;Centrale overheid;2005 1e kwartaal;2366
7539;D62 Sociale uitkeringen;Centrale overheid;2005 2e kwartaal;2463
7540;D62 Sociale uitkeringen;Centrale overheid;2005 3e kwartaal;2307
7541;D62 Sociale uitkeringen;Centrale overheid;2005 4e kwartaal;2302
7542;D62 Sociale uitkeringen;Centrale overheid;2005;9438
7543;D62 Sociale uitkeringen;Centrale overheid;2006 1e kwartaal;2978
7544;D62 Sociale uitkeringen;Centrale overheid;2006 2e kwartaal;3169
7545;D62 Sociale uitkeringen;Centrale overheid;2006 3e kwartaal;3019
7546;D62 Sociale uitkeringen;Centrale overheid;2006 4e kwartaal;3114
7547;D62 Sociale uitkeringen;Centrale overheid;2006;12280
7548;D62 Sociale uitkeringen;Centrale overheid;2007 1e kwartaal;3253
7549;D62 Sociale uitkeringen;Centrale overheid;2007 2e kwartaal;3406
7550;D62 Sociale uitkeringen;Centrale overheid;2007 3e kwartaal;3288
7551;D62 Sociale uitkeringen;Centrale overheid;2007 4e kwartaal;3326
7552;D62 Sociale uitkeringen;Centrale overheid;2007;13273
7553;D62 Sociale uitkeringen;Centrale overheid;2008 1e kwartaal;3949
7554;D62 Sociale uitkeringen;Centrale overheid;2008 2e kwartaal;3972
7555;D62 Sociale uitkeringen;Centrale overheid;2008 3e kwartaal;3942
7556;D62 Sociale uitkeringen;Centrale overheid;2008 4e kwartaal;3731
7557;D62 Sociale uitkeringen;Centrale overheid;2008;15594
7558;D62 Sociale uitkeringen;Centrale overheid;2009 1e kwartaal;3933
7559;D62 Sociale uitkeringen;Centrale overheid;2009 2e kwartaal;4177
7560;D62 Sociale uitkeringen;Centrale overheid;2009 3e kwartaal;4196
7561;D62 Sociale uitkeringen;Centrale overheid;2009 4e kwartaal;4191
7562;D62 Sociale uitkeringen;Centrale overheid;2009;16497
7563;D62 Sociale uitkeringen;Centrale overheid;2010 1e kwartaal;4234
7564;D62 Sociale uitkeringen;Centrale overheid;2010 2e kwartaal;4657
7565;D62 Sociale uitkeringen;Centrale overheid;2010 3e kwartaal;4388
7566;D62 Sociale uitkeringen;Centrale overheid;2010 4e kwartaal;4153
7567;D62 Sociale uitkeringen;Centrale overheid;2010;17432
7568;D62 Sociale uitkeringen;Centrale overheid;2011 1e kwartaal;4486
7569;D62 Sociale uitkeringen;Centrale overheid;2011 2e kwartaal;4772
7570;D62 Sociale uitkeringen;Centrale overheid;2011 3e kwartaal;4707
7571;D62 Sociale uitkeringen;Centrale overheid;2011 4e kwartaal;4567
7572;D62 Sociale uitkeringen;Centrale overheid;2011;18532
7573;D62 Sociale uitkeringen;Centrale overheid;2012 1e kwartaal;4695
7574;D62 Sociale uitkeringen;Centrale overheid;2012 2e kwartaal;4820
7575;D62 Sociale uitkeringen;Centrale overheid;2012 3e kwartaal;4561
7576;D62 Sociale uitkeringen;Centrale overheid;2012 4e kwartaal;4687
7577;D62 Sociale uitkeringen;Centrale overheid;2012;18763
7578;D62 Sociale uitkeringen;Centrale overheid;2013 1e kwartaal;4582
7579;D62 Sociale uitkeringen;Centrale overheid;2013 2e kwartaal;4898
7580;D62 Sociale uitkeringen;Centrale overheid;2013 3e kwartaal;4839
7581;D62 Sociale uitkeringen;Centrale overheid;2013 4e kwartaal;5089
7582;D62 Sociale uitkeringen;Centrale overheid;2013;19408
7583;D62 Sociale uitkeringen;Centrale overheid;2014 1e kwartaal;4231
7584;D62 Sociale uitkeringen;Centrale overheid;2014 2e kwartaal;4753
7585;D62 Sociale uitkeringen;Centrale overheid;2014 3e kwartaal;4520
7586;D62 Sociale uitkeringen;Centrale overheid;2014 4e kwartaal;4696
7587;D62 Sociale uitkeringen;Centrale overheid;2014;18200
7588;D62 Sociale uitkeringen;Centrale overheid;2015 1e kwartaal;4332
7589;D62 Sociale uitkeringen;Centrale overheid;2015 2e kwartaal;4551
7590;D62 Sociale uitkeringen;Centrale overheid;2015 3e kwartaal;4654
7591;D62 Sociale uitkeringen;Centrale overheid;2015 4e kwartaal;4190
7592;D62 Sociale uitkeringen;Centrale overheid;2015;17727
7593;D62 Sociale uitkeringen;Centrale overheid;2016 1e kwartaal;4400
7594;D62 Sociale uitkeringen;Centrale overheid;2016 2e kwartaal;4676
7595;D62 Sociale uitkeringen;Centrale overheid;2016 3e kwartaal;4716
7596;D62 Sociale uitkeringen;Centrale overheid;2016 4e kwartaal;4340
7597;D62 Sociale uitkeringen;Centrale overheid;2016;18132
7598;D62 Sociale uitkeringen;Centrale overheid;2017 1e kwartaal;4312
7599;D62 Sociale uitkeringen;Centrale overheid;2017 2e kwartaal;4765
7600;D62 Sociale uitkeringen;Centrale overheid;2017 3e kwartaal;4682
7601;D62 Sociale uitkeringen;Centrale overheid;2017 4e kwartaal;4206
7602;D62 Sociale uitkeringen;Centrale overheid;2017;17965
7603;D62 Sociale uitkeringen;Centrale overheid;2018 1e kwartaal;4485
7604;D62 Sociale uitkeringen;Centrale overheid;2018 2e kwartaal;4770
7605;D62 Sociale uitkeringen;Centrale overheid;2018 3e kwartaal;4724
7606;D62 Sociale uitkeringen;Centrale overheid;2018 4e kwartaal;4518
7607;D62 Sociale uitkeringen;Centrale overheid;2018;18497
7608;D62 Sociale uitkeringen;Centrale overheid;2019 1e kwartaal;4535
7609;D62 Sociale uitkeringen;Centrale overheid;2019 2e kwartaal;4901
7610;D62 Sociale uitkeringen;Centrale overheid;2019 3e kwartaal;4886
7611;D62 Sociale uitkeringen;Centrale overheid;2019 4e kwartaal;4843
7612;D62 Sociale uitkeringen;Centrale overheid;2019;19165
7613;D62 Sociale uitkeringen;Centrale overheid;2020 1e kwartaal;4725
7614;D62 Sociale uitkeringen;Centrale overheid;2020 2e kwartaal;5158
7615;D62 Sociale uitkeringen;Centrale overheid;2020 3e kwartaal;5168
7616;D62 Sociale uitkeringen;Centrale overheid;2020 4e kwartaal;5095
7617;D62 Sociale uitkeringen;Centrale overheid;2020;20146
7618;D62 Sociale uitkeringen;Centrale overheid;2021 1e kwartaal;5013
7619;D62 Sociale uitkeringen;Centrale overheid;2021 2e kwartaal;5405
7620;D62 Sociale uitkeringen;Centrale overheid;2021 3e kwartaal;5219
7621;D62 Sociale uitkeringen;Centrale overheid;2021 4e kwartaal;5164
7622;D62 Sociale uitkeringen;Centrale overheid;2021;20801
7623;D62 Sociale uitkeringen;Centrale overheid;2022 1e kwartaal;5030
7624;D62 Sociale uitkeringen;Centrale overheid;2022 2e kwartaal;5391
7625;D62 Sociale uitkeringen;Centrale overheid;2022 3e kwartaal;5446
7626;D62 Sociale uitkeringen;Centrale overheid;2022 4e kwartaal;5569
7627;D62 Sociale uitkeringen;Centrale overheid;2022;21436
7628;D62 Sociale uitkeringen;Centrale overheid;2023 1e kwartaal;6123
7629;D62 Sociale uitkeringen;Centrale overheid;2023 2e kwartaal;6735
7630;D62 Sociale uitkeringen;Centrale overheid;2023 3e kwartaal;6726
7631;D62 Sociale uitkeringen;Centrale overheid;2023 4e kwartaal;6972
7632;D62 Sociale uitkeringen;Centrale overheid;2023;26556
7633;D62 Sociale uitkeringen;Centrale overheid;2024 1e kwartaal;6977
7634;D62 Sociale uitkeringen;Centrale overheid;2024 2e kwartaal;7048
7635;D62 Sociale uitkeringen;Centrale overheid;2024 3e kwartaal;7497
7636;D62 Sociale uitkeringen;Centrale overheid;2024 4e kwartaal;7172
7637;D62 Sociale uitkeringen;Centrale overheid;2024;28694
7638;D62 Sociale uitkeringen;Rijksoverheid;1995;6922
7639;D62 Sociale uitkeringen;Rijksoverheid;1996;6651
7640;D62 Sociale uitkeringen;Rijksoverheid;1997;6457
7641;D62 Sociale uitkeringen;Rijksoverheid;1998;7345
7642;D62 Sociale uitkeringen;Rijksoverheid;1999 1e kwartaal;1765
7643;D62 Sociale uitkeringen;Rijksoverheid;1999 2e kwartaal;1853
7644;D62 Sociale uitkeringen;Rijksoverheid;1999 3e kwartaal;1739
7645;D62 Sociale uitkeringen;Rijksoverheid;1999 4e kwartaal;1951
7646;D62 Sociale uitkeringen;Rijksoverheid;1999;7308
7647;D62 Sociale uitkeringen;Rijksoverheid;2000 1e kwartaal;1731
7648;D62 Sociale uitkeringen;Rijksoverheid;2000 2e kwartaal;1988
7649;D62 Sociale uitkeringen;Rijksoverheid;2000 3e kwartaal;1830
7650;D62 Sociale uitkeringen;Rijksoverheid;2000 4e kwartaal;2076
7651;D62 Sociale uitkeringen;Rijksoverheid;2000;7625
7652;D62 Sociale uitkeringen;Rijksoverheid;2001 1e kwartaal;1657
7653;D62 Sociale uitkeringen;Rijksoverheid;2001 2e kwartaal;2019
7654;D62 Sociale uitkeringen;Rijksoverheid;2001 3e kwartaal;1979
7655;D62 Sociale uitkeringen;Rijksoverheid;2001 4e kwartaal;2054
7656;D62 Sociale uitkeringen;Rijksoverheid;2001;7709
7657;D62 Sociale uitkeringen;Rijksoverheid;2002 1e kwartaal;1943
7658;D62 Sociale uitkeringen;Rijksoverheid;2002 2e kwartaal;1932
7659;D62 Sociale uitkeringen;Rijksoverheid;2002 3e kwartaal;2013
7660;D62 Sociale uitkeringen;Rijksoverheid;2002 4e kwartaal;2051
7661;D62 Sociale uitkeringen;Rijksoverheid;2002;7939
7662;D62 Sociale uitkeringen;Rijksoverheid;2003 1e kwartaal;2087
7663;D62 Sociale uitkeringen;Rijksoverheid;2003 2e kwartaal;2169
7664;D62 Sociale uitkeringen;Rijksoverheid;2003 3e kwartaal;2204
7665;D62 Sociale uitkeringen;Rijksoverheid;2003 4e kwartaal;2103
7666;D62 Sociale uitkeringen;Rijksoverheid;2003;8563
7667;D62 Sociale uitkeringen;Rijksoverheid;2004 1e kwartaal;2120
7668;D62 Sociale uitkeringen;Rijksoverheid;2004 2e kwartaal;2206
7669;D62 Sociale uitkeringen;Rijksoverheid;2004 3e kwartaal;2254
7670;D62 Sociale uitkeringen;Rijksoverheid;2004 4e kwartaal;2256
7671;D62 Sociale uitkeringen;Rijksoverheid;2004;8836
7672;D62 Sociale uitkeringen;Rijksoverheid;2005 1e kwartaal;2257
7673;D62 Sociale uitkeringen;Rijksoverheid;2005 2e kwartaal;2347
7674;D62 Sociale uitkeringen;Rijksoverheid;2005 3e kwartaal;2202
7675;D62 Sociale uitkeringen;Rijksoverheid;2005 4e kwartaal;2183
7676;D62 Sociale uitkeringen;Rijksoverheid;2005;8989
7677;D62 Sociale uitkeringen;Rijksoverheid;2006 1e kwartaal;2884
7678;D62 Sociale uitkeringen;Rijksoverheid;2006 2e kwartaal;3072
7679;D62 Sociale uitkeringen;Rijksoverheid;2006 3e kwartaal;2929
7680;D62 Sociale uitkeringen;Rijksoverheid;2006 4e kwartaal;3017
7681;D62 Sociale uitkeringen;Rijksoverheid;2006;11902
7682;D62 Sociale uitkeringen;Rijksoverheid;2007 1e kwartaal;3158
7683;D62 Sociale uitkeringen;Rijksoverheid;2007 2e kwartaal;3304
7684;D62 Sociale uitkeringen;Rijksoverheid;2007 3e kwartaal;3195
7685;D62 Sociale uitkeringen;Rijksoverheid;2007 4e kwartaal;3228
7686;D62 Sociale uitkeringen;Rijksoverheid;2007;12885
7687;D62 Sociale uitkeringen;Rijksoverheid;2008 1e kwartaal;3851
7688;D62 Sociale uitkeringen;Rijksoverheid;2008 2e kwartaal;3874
7689;D62 Sociale uitkeringen;Rijksoverheid;2008 3e kwartaal;3851
7690;D62 Sociale uitkeringen;Rijksoverheid;2008 4e kwartaal;3632
7691;D62 Sociale uitkeringen;Rijksoverheid;2008;15208
7692;D62 Sociale uitkeringen;Rijksoverheid;2009 1e kwartaal;3838
7693;D62 Sociale uitkeringen;Rijksoverheid;2009 2e kwartaal;4078
7694;D62 Sociale uitkeringen;Rijksoverheid;2009 3e kwartaal;4106
7695;D62 Sociale uitkeringen;Rijksoverheid;2009 4e kwartaal;4090
7696;D62 Sociale uitkeringen;Rijksoverheid;2009;16112
7697;D62 Sociale uitkeringen;Rijksoverheid;2010 1e kwartaal;4127
7698;D62 Sociale uitkeringen;Rijksoverheid;2010 2e kwartaal;4566
7699;D62 Sociale uitkeringen;Rijksoverheid;2010 3e kwartaal;4294
7700;D62 Sociale uitkeringen;Rijksoverheid;2010 4e kwartaal;4076
7701;D62 Sociale uitkeringen;Rijksoverheid;2010;17063
7702;D62 Sociale uitkeringen;Rijksoverheid;2011 1e kwartaal;4391
7703;D62 Sociale uitkeringen;Rijksoverheid;2011 2e kwartaal;4672
7704;D62 Sociale uitkeringen;Rijksoverheid;2011 3e kwartaal;4612
7705;D62 Sociale uitkeringen;Rijksoverheid;2011 4e kwartaal;4471
7706;D62 Sociale uitkeringen;Rijksoverheid;2011;18146
7707;D62 Sociale uitkeringen;Rijksoverheid;2012 1e kwartaal;4601
7708;D62 Sociale uitkeringen;Rijksoverheid;2012 2e kwartaal;4725
7709;D62 Sociale uitkeringen;Rijksoverheid;2012 3e kwartaal;4475
7710;D62 Sociale uitkeringen;Rijksoverheid;2012 4e kwartaal;4604
7711;D62 Sociale uitkeringen;Rijksoverheid;2012;18405
7712;D62 Sociale uitkeringen;Rijksoverheid;2013 1e kwartaal;4440
7713;D62 Sociale uitkeringen;Rijksoverheid;2013 2e kwartaal;4765
7714;D62 Sociale uitkeringen;Rijksoverheid;2013 3e kwartaal;4705
7715;D62 Sociale uitkeringen;Rijksoverheid;2013 4e kwartaal;4957
7716;D62 Sociale uitkeringen;Rijksoverheid;2013;18867
7717;D62 Sociale uitkeringen;Rijksoverheid;2014 1e kwartaal;4085
7718;D62 Sociale uitkeringen;Rijksoverheid;2014 2e kwartaal;4587
7719;D62 Sociale uitkeringen;Rijksoverheid;2014 3e kwartaal;4373
7720;D62 Sociale uitkeringen;Rijksoverheid;2014 4e kwartaal;4541
7721;D62 Sociale uitkeringen;Rijksoverheid;2014;17586
7722;D62 Sociale uitkeringen;Rijksoverheid;2015 1e kwartaal;4159
7723;D62 Sociale uitkeringen;Rijksoverheid;2015 2e kwartaal;4362
7724;D62 Sociale uitkeringen;Rijksoverheid;2015 3e kwartaal;4488
7725;D62 Sociale uitkeringen;Rijksoverheid;2015 4e kwartaal;4010
7726;D62 Sociale uitkeringen;Rijksoverheid;2015;17019
7727;D62 Sociale uitkeringen;Rijksoverheid;2016 1e kwartaal;4231
7728;D62 Sociale uitkeringen;Rijksoverheid;2016 2e kwartaal;4501
7729;D62 Sociale uitkeringen;Rijksoverheid;2016 3e kwartaal;4554
7730;D62 Sociale uitkeringen;Rijksoverheid;2016 4e kwartaal;4172
7731;D62 Sociale uitkeringen;Rijksoverheid;2016;17458
7732;D62 Sociale uitkeringen;Rijksoverheid;2017 1e kwartaal;4153
7733;D62 Sociale uitkeringen;Rijksoverheid;2017 2e kwartaal;4603
7734;D62 Sociale uitkeringen;Rijksoverheid;2017 3e kwartaal;4531
7735;D62 Sociale uitkeringen;Rijksoverheid;2017 4e kwartaal;4052
7736;D62 Sociale uitkeringen;Rijksoverheid;2017;17339
7737;D62 Sociale uitkeringen;Rijksoverheid;2018 1e kwartaal;4312
7738;D62 Sociale uitkeringen;Rijksoverheid;2018 2e kwartaal;4586
7739;D62 Sociale uitkeringen;Rijksoverheid;2018 3e kwartaal;4561
7740;D62 Sociale uitkeringen;Rijksoverheid;2018 4e kwartaal;4351
7741;D62 Sociale uitkeringen;Rijksoverheid;2018;17810
7742;D62 Sociale uitkeringen;Rijksoverheid;2019 1e kwartaal;4371
7743;D62 Sociale uitkeringen;Rijksoverheid;2019 2e kwartaal;4724
7744;D62 Sociale uitkeringen;Rijksoverheid;2019 3e kwartaal;4727
7745;D62 Sociale uitkeringen;Rijksoverheid;2019 4e kwartaal;4655
7746;D62 Sociale uitkeringen;Rijksoverheid;2019;18477
7747;D62 Sociale uitkeringen;Rijksoverheid;2020 1e kwartaal;4565
7748;D62 Sociale uitkeringen;Rijksoverheid;2020 2e kwartaal;4980
7749;D62 Sociale uitkeringen;Rijksoverheid;2020 3e kwartaal;5014
7750;D62 Sociale uitkeringen;Rijksoverheid;2020 4e kwartaal;4923
7751;D62 Sociale uitkeringen;Rijksoverheid;2020;19482
7752;D62 Sociale uitkeringen;Rijksoverheid;2021 1e kwartaal;4842
7753;D62 Sociale uitkeringen;Rijksoverheid;2021 2e kwartaal;5237
7754;D62 Sociale uitkeringen;Rijksoverheid;2021 3e kwartaal;5042
7755;D62 Sociale uitkeringen;Rijksoverheid;2021 4e kwartaal;4961
7756;D62 Sociale uitkeringen;Rijksoverheid;2021;20082
7757;D62 Sociale uitkeringen;Rijksoverheid;2022 1e kwartaal;4798
7758;D62 Sociale uitkeringen;Rijksoverheid;2022 2e kwartaal;5160
7759;D62 Sociale uitkeringen;Rijksoverheid;2022 3e kwartaal;5202
7760;D62 Sociale uitkeringen;Rijksoverheid;2022 4e kwartaal;5298
7761;D62 Sociale uitkeringen;Rijksoverheid;2022;20458
7762;D62 Sociale uitkeringen;Rijksoverheid;2023 1e kwartaal;5826
7763;D62 Sociale uitkeringen;Rijksoverheid;2023 2e kwartaal;6439
7764;D62 Sociale uitkeringen;Rijksoverheid;2023 3e kwartaal;6431
7765;D62 Sociale uitkeringen;Rijksoverheid;2023 4e kwartaal;6640
7766;D62 Sociale uitkeringen;Rijksoverheid;2023;25336
7767;D62 Sociale uitkeringen;Rijksoverheid;2024 1e kwartaal;6623
7768;D62 Sociale uitkeringen;Rijksoverheid;2024 2e kwartaal;6737
7769;D62 Sociale uitkeringen;Rijksoverheid;2024 3e kwartaal;7126
7770;D62 Sociale uitkeringen;Rijksoverheid;2024 4e kwartaal;6745
7771;D62 Sociale uitkeringen;Rijksoverheid;2024;27231
7772;D62 Sociale uitkeringen;Overige centrale overheid;1995;359
7773;D62 Sociale uitkeringen;Overige centrale overheid;1996;353
7774;D62 Sociale uitkeringen;Overige centrale overheid;1997;362
7775;D62 Sociale uitkeringen;Overige centrale overheid;1998;386
7776;D62 Sociale uitkeringen;Overige centrale overheid;1999 1e kwartaal;103
7777;D62 Sociale uitkeringen;Overige centrale overheid;1999 2e kwartaal;111
7778;D62 Sociale uitkeringen;Overige centrale overheid;1999 3e kwartaal;101
7779;D62 Sociale uitkeringen;Overige centrale overheid;1999 4e kwartaal;112
7780;D62 Sociale uitkeringen;Overige centrale overheid;1999;427
7781;D62 Sociale uitkeringen;Overige centrale overheid;2000 1e kwartaal;110
7782;D62 Sociale uitkeringen;Overige centrale overheid;2000 2e kwartaal;117
7783;D62 Sociale uitkeringen;Overige centrale overheid;2000 3e kwartaal;109
7784;D62 Sociale uitkeringen;Overige centrale overheid;2000 4e kwartaal;119
7785;D62 Sociale uitkeringen;Overige centrale overheid;2000;455
7786;D62 Sociale uitkeringen;Overige centrale overheid;2001 1e kwartaal;119
7787;D62 Sociale uitkeringen;Overige centrale overheid;2001 2e kwartaal;128
7788;D62 Sociale uitkeringen;Overige centrale overheid;2001 3e kwartaal;118
7789;D62 Sociale uitkeringen;Overige centrale overheid;2001 4e kwartaal;129
7790;D62 Sociale uitkeringen;Overige centrale overheid;2001;494
7791;D62 Sociale uitkeringen;Overige centrale overheid;2002 1e kwartaal;122
7792;D62 Sociale uitkeringen;Overige centrale overheid;2002 2e kwartaal;131
7793;D62 Sociale uitkeringen;Overige centrale overheid;2002 3e kwartaal;121
7794;D62 Sociale uitkeringen;Overige centrale overheid;2002 4e kwartaal;134
7795;D62 Sociale uitkeringen;Overige centrale overheid;2002;508
7796;D62 Sociale uitkeringen;Overige centrale overheid;2003 1e kwartaal;109
7797;D62 Sociale uitkeringen;Overige centrale overheid;2003 2e kwartaal;116
7798;D62 Sociale uitkeringen;Overige centrale overheid;2003 3e kwartaal;107
7799;D62 Sociale uitkeringen;Overige centrale overheid;2003 4e kwartaal;115
7800;D62 Sociale uitkeringen;Overige centrale overheid;2003;447
7801;D62 Sociale uitkeringen;Overige centrale overheid;2004 1e kwartaal;118
7802;D62 Sociale uitkeringen;Overige centrale overheid;2004 2e kwartaal;122
7803;D62 Sociale uitkeringen;Overige centrale overheid;2004 3e kwartaal;113
7804;D62 Sociale uitkeringen;Overige centrale overheid;2004 4e kwartaal;129
7805;D62 Sociale uitkeringen;Overige centrale overheid;2004;482
7806;D62 Sociale uitkeringen;Overige centrale overheid;2005 1e kwartaal;109
7807;D62 Sociale uitkeringen;Overige centrale overheid;2005 2e kwartaal;116
7808;D62 Sociale uitkeringen;Overige centrale overheid;2005 3e kwartaal;105
7809;D62 Sociale uitkeringen;Overige centrale overheid;2005 4e kwartaal;119
