ID;SITC;CountriesGroups;Periods;ImportsValue_1;ExportsValue_2;BalanceOfTrade_3;Coverage_4;MutationOfImports_5;MutationOfExports_6
7397;Total goods;Finland;2015 January;303312.0;366327.0;63014.0;120.8;;
7398;Total goods;Finland;2015 February;299790.0;389036.0;89246.0;129.8;;
7399;Total goods;Finland;2015 March;350251.0;417744.0;67493.0;119.3;;
7400;Total goods;Finland;2015 April;351694.0;387378.0;35685.0;110.1;;
7401;Total goods;Finland;2015 May;292853.0;345803.0;52949.0;118.1;;
7402;Total goods;Finland;2015 June;285885.0;379216.0;93331.0;132.6;;
7403;Total goods;Finland;2015 July;282336.0;358897.0;76561.0;127.1;;
7404;Total goods;Finland;2015 August;246710.0;315554.0;68843.0;127.9;;
7405;Total goods;Finland;2015 September;330942.0;336644.0;5702.0;101.7;;
7406;Total goods;Finland;2015 October;293230.0;337750.0;44520.0;115.2;;
7407;Total goods;Finland;2015 November;289434.0;373633.0;84199.0;129.1;;
7408;Total goods;Finland;2015 December;337731.0;328714.0;-9017.0;97.3;;
7409;Total goods;Finland;2015;3664169.0;4336697.0;672528.0;118.4;;
7410;Total goods;Finland;2016 January;285224.0;297180.0;11956.0;104.2;-6.0;-18.9
7411;Total goods;Finland;2016 February;286229.0;356130.0;69902.0;124.4;-4.5;-8.5
7412;Total goods;Finland;2016 March;328716.0;356863.0;28147.0;108.6;-6.1;-14.6
7413;Total goods;Finland;2016 April;269126.0;347089.0;77963.0;129.0;-23.5;-10.4
7414;Total goods;Finland;2016 May;266155.0;356863.0;90708.0;134.1;-9.1;3.2
7415;Total goods;Finland;2016 June;304984.0;338272.0;33288.0;110.9;6.7;-10.8
7416;Total goods;Finland;2016 July;281562.0;351079.0;69517.0;124.7;-0.3;-2.2
7417;Total goods;Finland;2016 August;268901.0;344155.0;75254.0;128.0;9.0;9.1
7418;Total goods;Finland;2016 September;282039.0;361419.0;79380.0;128.1;-14.8;7.4
7419;Total goods;Finland;2016 October;351673.0;349259.0;-2413.0;99.3;19.9;3.4
7420;Total goods;Finland;2016 November;343829.0;333900.0;-9929.0;97.1;18.8;-10.6
7421;Total goods;Finland;2016 December;371868.0;395269.0;23402.0;106.3;10.1;20.2
7422;Total goods;Finland;2016;3640305.0;4187478.0;547173.0;115.0;-0.6;-3.4
7423;Total goods;Finland;2017 January;347871.0;358662.0;10791.0;103.1;22.0;20.7
7424;Total goods;Finland;2017 February;319615.0;349265.0;29649.0;109.3;11.7;-1.9
7425;Total goods;Finland;2017 March;438641.0;429779.0;-8862.0;98.0;33.4;20.4
7426;Total goods;Finland;2017 April;291163.0;296940.0;5777.0;102.0;8.2;-14.4
7427;Total goods;Finland;2017 May;353872.0;381101.0;27229.0;107.7;33.0;6.8
7428;Total goods;Finland;2017 June;290249.0;356731.0;66482.0;122.9;-4.8;5.5
7429;Total goods;Finland;2017 July;342569.0;363153.0;20585.0;106.0;21.7;3.4
7430;Total goods;Finland;2017 August;365053.0;378725.0;13673.0;103.7;35.8;10.0
7431;Total goods;Finland;2017 September;314137.0;383210.0;69073.0;122.0;11.4;6.0
7432;Total goods;Finland;2017 October;318965.0;392703.0;73738.0;123.1;-9.3;12.4
7433;Total goods;Finland;2017 November;378030.0;412938.0;34908.0;109.2;9.9;23.7
7434;Total goods;Finland;2017 December;303235.0;373487.0;70252.0;123.2;-18.5;-5.5
7435;Total goods;Finland;2017;4063399.0;4476694.0;413295.0;110.2;11.6;6.9
7436;Total goods;France;1996 January;797822.0;1408964.0;611141.0;176.6;;
7437;Total goods;France;1996 February;797491.0;1345713.0;548222.0;168.7;;
7438;Total goods;France;1996 March;877597.0;1449928.0;572331.0;165.2;;
7439;Total goods;France;1996 April;795371.0;1311322.0;515951.0;164.9;;
7440;Total goods;France;1996 May;810541.0;1369838.0;559297.0;169.0;;
7441;Total goods;France;1996 June;851225.0;1416625.0;565400.0;166.4;;
7442;Total goods;France;1996 July;865218.0;1309655.0;444437.0;151.4;;
7443;Total goods;France;1996 August;635987.0;1121277.0;485290.0;176.3;;
7444;Total goods;France;1996 September;861070.0;1410638.0;549568.0;163.8;;
7445;Total goods;France;1996 October;883827.0;1456234.0;572407.0;164.8;;
7446;Total goods;France;1996 November;842882.0;1401776.0;558894.0;166.3;;
7447;Total goods;France;1996 December;915326.0;1488896.0;573570.0;162.7;;
7448;Total goods;France;1996;9934358.0;16490854.0;6556496.0;166.0;;
7449;Total goods;France;1997 January;867426.0;1414313.0;546887.0;163.0;8.7;0.4
7450;Total goods;France;1997 February;854001.0;1368659.0;514658.0;160.3;7.1;1.7
7451;Total goods;France;1997 March;910298.0;1456568.0;546270.0;160.0;3.7;0.5
7452;Total goods;France;1997 April;946995.0;1424842.0;477847.0;150.5;19.1;8.7
7453;Total goods;France;1997 May;878386.0;1408475.0;530089.0;160.3;8.4;2.8
7454;Total goods;France;1997 June;980610.0;1540195.0;559585.0;157.1;15.2;8.7
7455;Total goods;France;1997 July;1028416.0;1432033.0;403617.0;139.2;18.9;9.3
7456;Total goods;France;1997 August;725689.0;1234445.0;508756.0;170.1;14.1;10.1
7457;Total goods;France;1997 September;1076919.0;1617867.0;540948.0;150.2;25.1;14.7
7458;Total goods;France;1997 October;1038743.0;1735822.0;697079.0;167.1;17.5;19.2
7459;Total goods;France;1997 November;894425.0;1538882.0;644457.0;172.1;6.1;9.8
7460;Total goods;France;1997 December;977395.0;1617104.0;639709.0;165.5;6.8;8.6
7461;Total goods;France;1997;11179311.0;17789215.0;6609904.0;159.1;12.5;7.9
7462;Total goods;France;1998 January;982357.0;1559863.0;577506.0;158.8;13.2;10.3
7463;Total goods;France;1998 February;947395.0;1543282.0;595887.0;162.9;10.9;12.8
7464;Total goods;France;1998 March;1014948.0;1735448.0;720500.0;171.0;11.5;19.1
7465;Total goods;France;1998 April;1016106.0;1565239.0;549133.0;154.0;7.3;9.9
7466;Total goods;France;1998 May;905414.0;1536928.0;631514.0;169.7;3.1;9.1
7467;Total goods;France;1998 June;981088.0;1696013.0;714925.0;172.9;0.0;10.1
7468;Total goods;France;1998 July;942175.0;1533864.0;591689.0;162.8;-8.4;7.1
7469;Total goods;France;1998 August;762088.0;1295409.0;533321.0;170.0;5.0;4.9
7470;Total goods;France;1998 September;1018413.0;1729022.0;710609.0;169.8;-5.4;6.9
7471;Total goods;France;1998 October;1019922.0;1806891.0;786969.0;177.2;-1.8;4.1
7472;Total goods;France;1998 November;1052145.0;1671335.0;619190.0;158.9;17.6;8.6
7473;Total goods;France;1998 December;1038759.0;1750220.0;711461.0;168.5;6.3;8.2
7474;Total goods;France;1998;11680820.0;19423552.0;7742732.0;166.3;4.5;9.2
7475;Total goods;France;1999 January;934127.0;1555887.0;621760.0;166.6;-4.9;-0.3
7476;Total goods;France;1999 February;918438.0;1540573.0;622135.0;167.7;-3.1;-0.2
7477;Total goods;France;1999 March;1087526.0;1821919.0;734393.0;167.5;7.2;5.0
7478;Total goods;France;1999 April;985258.0;1583670.0;598412.0;160.7;-3.0;1.2
7479;Total goods;France;1999 May;913791.0;1592287.0;678496.0;174.3;0.9;3.6
7480;Total goods;France;1999 June;979022.0;1836797.0;857775.0;187.6;-0.2;8.3
7481;Total goods;France;1999 July;891736.0;1520015.0;628279.0;170.5;-5.4;-0.9
7482;Total goods;France;1999 August;743291.0;1448524.0;705233.0;194.9;-2.5;11.8
7483;Total goods;France;1999 September;984874.0;1818878.0;834004.0;184.7;-3.3;5.2
7484;Total goods;France;1999 October;970311.0;1805922.0;835611.0;186.1;-4.9;-0.1
7485;Total goods;France;1999 November;1072796.0;1909940.0;837144.0;178.0;2.0;14.3
7486;Total goods;France;1999 December;1084334.0;1871596.0;787262.0;172.6;4.4;6.9
7487;Total goods;France;1999;11565495.0;20306021.0;8740526.0;175.6;-1.0;4.5
7488;Total goods;France;2000 January;919705.0;1828321.0;908616.0;198.8;-1.5;17.5
7489;Total goods;France;2000 February;1016244.0;1869561.0;853317.0;184.0;10.6;21.4
7490;Total goods;France;2000 March;1127320.0;2139629.0;1012309.0;189.8;3.7;17.4
7491;Total goods;France;2000 April;953345.0;1859559.0;906214.0;195.1;-3.2;17.4
7492;Total goods;France;2000 May;1095093.0;2083665.0;988572.0;190.3;19.8;30.9
7493;Total goods;France;2000 June;1042999.0;2078416.0;1035417.0;199.3;6.5;13.2
7494;Total goods;France;2000 July;923498.0;1865571.0;942073.0;202.0;3.6;22.7
7495;Total goods;France;2000 August;850357.0;1809768.0;959411.0;212.8;14.4;24.9
7496;Total goods;France;2000 September;999740.0;2163709.0;1163969.0;216.4;1.5;19.0
7497;Total goods;France;2000 October;1114319.0;2256414.0;1142095.0;202.5;14.8;24.9
7498;Total goods;France;2000 November;1164328.0;2301223.0;1136895.0;197.6;8.5;20.5
7499;Total goods;France;2000 December;1105030.0;2247146.0;1142116.0;203.4;1.9;20.1
7500;Total goods;France;2000;12311978.0;24502978.0;12191000.0;199.0;6.5;20.7
7501;Total goods;France;2001 January;1032476.0;2237034.0;1204558.0;216.7;12.3;22.4
7502;Total goods;France;2001 February;1041454.0;2057569.0;1016115.0;197.6;2.5;10.1
7503;Total goods;France;2001 March;1176281.0;2270838.0;1094557.0;193.1;4.3;6.1
7504;Total goods;France;2001 April;1034007.0;1913466.0;879459.0;185.1;8.5;2.9
7505;Total goods;France;2001 May;1117011.0;2097926.0;980915.0;187.8;2.0;0.7
7506;Total goods;France;2001 June;1116001.0;2267403.0;1151402.0;203.2;7.0;9.1
7507;Total goods;France;2001 July;1037741.0;2021477.0;983736.0;194.8;12.4;8.4
7508;Total goods;France;2001 August;845005.0;1798344.0;953339.0;212.8;-0.6;-0.6
7509;Total goods;France;2001 September;1041229.0;2088041.0;1046812.0;200.5;4.2;-3.5
7510;Total goods;France;2001 October;1121161.0;2134106.0;1012945.0;190.3;0.6;-5.4
7511;Total goods;France;2001 November;1034895.0;2091297.0;1056402.0;202.1;-11.1;-9.1
7512;Total goods;France;2001 December;1019271.0;1966553.0;947282.0;192.9;-7.8;-12.5
7513;Total goods;France;2001;12616532.0;24944054.0;12327522.0;197.7;2.5;1.8
7514;Total goods;France;2002 January;1031608.0;1924224.0;892616.0;186.5;-0.1;-14.0
7515;Total goods;France;2002 February;1015112.0;1831329.0;816217.0;180.4;-2.5;-11.0
7516;Total goods;France;2002 March;1018955.0;2156215.0;1137260.0;211.6;-13.4;-5.0
7517;Total goods;France;2002 April;966628.0;1925124.0;958496.0;199.2;-6.5;0.6
7518;Total goods;France;2002 May;937503.0;1916232.0;978729.0;204.4;-16.1;-8.7
7519;Total goods;France;2002 June;996657.0;2020671.0;1024014.0;202.7;-10.7;-10.9
7520;Total goods;France;2002 July;992087.0;1885652.0;893565.0;190.1;-4.4;-6.7
7521;Total goods;France;2002 August;785843.0;1651113.0;865270.0;210.1;-7.0;-8.2
7522;Total goods;France;2002 September;1081588.0;2021361.0;939773.0;186.9;3.9;-3.2
7523;Total goods;France;2002 October;1053487.0;2003097.0;949610.0;190.1;-6.0;-6.1
7524;Total goods;France;2002 November;992828.0;1971382.0;978554.0;198.6;-4.1;-5.7
7525;Total goods;France;2002 December;966035.0;2093039.0;1127004.0;216.7;-5.2;6.4
7526;Total goods;France;2002;11838331.0;23399439.0;11561108.0;197.7;-6.2;-6.2
7527;Total goods;France;2003 January;984874.0;1995308.0;1010434.0;202.6;-4.5;3.7
7528;Total goods;France;2003 February;961364.0;1997716.0;1036352.0;207.8;-5.3;9.1
7529;Total goods;France;2003 March;1045577.0;2187105.0;1141528.0;209.2;2.6;1.4
7530;Total goods;France;2003 April;950896.0;1890689.0;939793.0;198.8;-1.6;-1.8
7531;Total goods;France;2003 May;878286.0;1830070.0;951784.0;208.4;-6.3;-4.5
7532;Total goods;France;2003 June;915636.0;1929426.0;1013790.0;210.7;-8.1;-4.5
7533;Total goods;France;2003 July;918622.0;1859770.0;941148.0;202.5;-7.4;-1.4
7534;Total goods;France;2003 August;747708.0;1593004.0;845296.0;213.1;-4.9;-3.5
7535;Total goods;France;2003 September;956923.0;2061559.0;1104636.0;215.4;-11.5;2.0
7536;Total goods;France;2003 October;1019659.0;2132735.0;1113076.0;209.2;-3.2;6.5
7537;Total goods;France;2003 November;941921.0;2004780.0;1062859.0;212.8;-5.1;1.7
7538;Total goods;France;2003 December;1049919.0;1977299.0;927380.0;188.3;8.7;-5.5
7539;Total goods;France;2003;11371385.0;23459461.0;12088076.0;206.3;-3.9;0.3
7540;Total goods;France;2004 January;946081.0;1941838.0;995757.0;205.3;;
7541;Total goods;France;2004 February;977543.0;1932916.0;955373.0;197.7;;
7542;Total goods;France;2004 March;1154082.0;2187143.0;1033062.0;189.5;;
7543;Total goods;France;2004 April;1030268.0;1998698.0;968430.0;194.0;;
7544;Total goods;France;2004 May;954090.0;1942166.0;988075.0;203.6;;
7545;Total goods;France;2004 June;1088504.0;2175995.0;1087491.0;199.9;;
7546;Total goods;France;2004 July;1029715.0;1967305.0;937590.0;191.1;;
7547;Total goods;France;2004 August;909368.0;1788541.0;879173.0;196.7;;
7548;Total goods;France;2004 September;1102102.0;2257356.0;1155254.0;204.8;;
7549;Total goods;France;2004 October;1075671.0;2194971.0;1119300.0;204.1;;
7550;Total goods;France;2004 November;1046592.0;2197308.0;1150716.0;209.9;;
7551;Total goods;France;2004 December;1075761.0;2096672.0;1020911.0;194.9;;
7552;Total goods;France;2004;12389778.0;24680908.0;12291130.0;199.2;;
7553;Total goods;France;2005 January;954650.0;2080563.0;1125914.0;217.9;0.9;7.1
7554;Total goods;France;2005 February;993615.0;1995117.0;1001502.0;200.8;1.6;3.2
7555;Total goods;France;2005 March;1099944.0;2239706.0;1139762.0;203.6;-4.7;2.4
7556;Total goods;France;2005 April;1067703.0;2137699.0;1069996.0;200.2;3.6;7.0
7557;Total goods;France;2005 May;982293.0;2095845.0;1113552.0;213.4;3.0;7.9
7558;Total goods;France;2005 June;1085063.0;2232743.0;1147680.0;205.8;-0.3;2.6
7559;Total goods;France;2005 July;945499.0;1955924.0;1010425.0;206.9;-8.2;-0.6
7560;Total goods;France;2005 August;948363.0;1844464.0;896101.0;194.5;4.3;3.1
7561;Total goods;France;2005 September;1202858.0;2330409.0;1127551.0;193.7;9.1;3.2
7562;Total goods;France;2005 October;1149686.0;2250636.0;1100950.0;195.8;6.9;2.5
7563;Total goods;France;2005 November;1231304.0;2290201.0;1058897.0;186.0;17.6;4.2
7564;Total goods;France;2005 December;1146718.0;2280845.0;1134127.0;198.9;6.6;8.8
7565;Total goods;France;2005;12807695.0;25734153.0;12926458.0;200.9;3.4;4.3
7566;Total goods;France;2006 January;1098243.0;2401806.0;1303564.0;218.7;15.0;15.4
7567;Total goods;France;2006 February;1098813.0;2237925.0;1139112.0;203.7;10.6;12.2
7568;Total goods;France;2006 March;1258934.0;2542064.0;1283130.0;201.9;14.5;13.5
7569;Total goods;France;2006 April;1178281.0;2202451.0;1024170.0;186.9;10.4;3.0
7570;Total goods;France;2006 May;1137532.0;2293525.0;1155993.0;201.6;15.8;9.4
7571;Total goods;France;2006 June;1210636.0;2362610.0;1151974.0;195.2;11.6;5.8
7572;Total goods;France;2006 July;1130595.0;2115542.0;984947.0;187.1;19.6;8.2
7573;Total goods;France;2006 August;1187879.0;2067526.0;879647.0;174.1;25.3;12.1
7574;Total goods;France;2006 September;1175147.0;2357625.0;1182478.0;200.6;-2.3;1.2
7575;Total goods;France;2006 October;1282680.0;2480111.0;1197431.0;193.4;11.6;10.2
7576;Total goods;France;2006 November;1298750.0;2581296.0;1282545.0;198.8;5.5;12.7
7577;Total goods;France;2006 December;1208612.0;2335530.0;1126918.0;193.2;5.4;2.4
7578;Total goods;France;2006;14266101.0;27978009.0;13711909.0;196.1;11.4;8.7
7579;Total goods;France;2007 January;1173152.0;2471098.0;1297946.0;210.6;6.8;2.9
7580;Total goods;France;2007 February;1209985.0;2379093.0;1169109.0;196.6;10.1;6.3
7581;Total goods;France;2007 March;1351277.0;2608594.0;1257317.0;193.0;7.3;2.6
7582;Total goods;France;2007 April;1155729.0;2318919.0;1163191.0;200.6;-1.9;5.3
7583;Total goods;France;2007 May;1253655.0;2390336.0;1136681.0;190.7;10.2;4.2
7584;Total goods;France;2007 June;1314129.0;2568039.0;1253910.0;195.4;8.5;8.7
7585;Total goods;France;2007 July;1292972.0;2435979.0;1143008.0;188.4;14.4;15.1
7586;Total goods;France;2007 August;1054603.0;2193467.0;1138863.0;208.0;-11.2;6.1
7587;Total goods;France;2007 September;1201769.0;2596115.0;1394346.0;216.0;2.3;10.1
7588;Total goods;France;2007 October;1328227.0;2811144.0;1482917.0;211.6;3.6;13.3
7589;Total goods;France;2007 November;1366221.0;2944410.0;1578190.0;215.5;5.2;14.1
7590;Total goods;France;2007 December;1229098.0;2500374.0;1271276.0;203.4;1.7;7.1
7591;Total goods;France;2007;14930816.0;30217570.0;15286754.0;202.4;4.7;8.0
7592;Total goods;France;2008 January;1407409.0;2798652.0;1391244.0;198.9;;
7593;Total goods;France;2008 February;1395581.0;2737988.0;1342407.0;196.2;;
7594;Total goods;France;2008 March;1425136.0;2777075.0;1351939.0;194.9;;
7595;Total goods;France;2008 April;1440061.0;2663226.0;1223165.0;184.9;;
7596;Total goods;France;2008 May;1408769.0;2626853.0;1218084.0;186.5;;
7597;Total goods;France;2008 June;1547255.0;2763203.0;1215949.0;178.6;;
7598;Total goods;France;2008 July;1531930.0;2676332.0;1144403.0;174.7;;
7599;Total goods;France;2008 August;1225040.0;2241020.0;1015979.0;182.9;;
7600;Total goods;France;2008 September;1443544.0;2907549.0;1464005.0;201.4;;
7601;Total goods;France;2008 October;1517254.0;3048364.0;1531111.0;200.9;;
7602;Total goods;France;2008 November;1272031.0;2585850.0;1313819.0;203.3;;
7603;Total goods;France;2008 December;1270496.0;2549475.0;1278978.0;200.7;;
7604;Total goods;France;2008;16884504.0;32375587.0;15491083.0;191.7;;
7605;Total goods;France;2009 January;1089200.0;2330274.0;1241074.0;213.9;-22.6;-16.7
7606;Total goods;France;2009 February;1108412.0;2187991.0;1079579.0;197.4;-20.6;-20.1
7607;Total goods;France;2009 March;1265203.0;2369089.0;1103887.0;187.2;-11.2;-14.7
7608;Total goods;France;2009 April;1107317.0;2079033.0;971716.0;187.8;-23.1;-21.9
7609;Total goods;France;2009 May;1036659.0;2011172.0;974513.0;194.0;-26.4;-23.4
7610;Total goods;France;2009 June;1203239.0;2214345.0;1011106.0;184.0;-22.2;-19.9
7611;Total goods;France;2009 July;1204610.0;2180609.0;975999.0;181.0;-21.4;-18.5
7612;Total goods;France;2009 August;903582.0;1897701.0;994119.0;210.0;-26.2;-15.3
7613;Total goods;France;2009 September;1170864.0;2445342.0;1274478.0;208.8;-18.9;-15.9
7614;Total goods;France;2009 October;1171652.0;2659154.0;1487501.0;227.0;-22.8;-12.8
7615;Total goods;France;2009 November;1177149.0;2546264.0;1369115.0;216.3;-7.5;-1.5
7616;Total goods;France;2009 December;1152807.0;2563170.0;1410363.0;222.3;-9.3;0.5
7617;Total goods;France;2009;13590694.0;27484144.0;13893449.0;202.2;-19.5;-15.1
7618;Total goods;France;2010 January;989423.0;2518190.0;1528767.0;254.5;-9.2;8.1
7619;Total goods;France;2010 February;1126591.0;2523852.0;1397261.0;224.0;1.6;15.4
7620;Total goods;France;2010 March;1260794.0;2825300.0;1564507.0;224.1;-0.3;19.3
7621;Total goods;France;2010 April;1163170.0;2573750.0;1410580.0;221.3;5.0;23.8
7622;Total goods;France;2010 May;1047829.0;2553670.0;1505840.0;243.7;1.1;27.0
7623;Total goods;France;2010 June;1311968.0;2710898.0;1398931.0;206.6;9.0;22.4
7624;Total goods;France;2010 July;1247596.0;2692622.0;1445026.0;215.8;3.6;23.5
7625;Total goods;France;2010 August;1034975.0;2270773.0;1235798.0;219.4;14.5;19.7
7626;Total goods;France;2010 September;1322753.0;2635287.0;1312533.0;199.2;13.0;7.8
7627;Total goods;France;2010 October;1206533.0;2937137.0;1730604.0;243.4;3.0;10.5
7628;Total goods;France;2010 November;1378829.0;3143682.0;1764853.0;228.0;17.1;23.5
7629;Total goods;France;2010 December;1347391.0;3103544.0;1756153.0;230.3;16.9;21.1
7630;Total goods;France;2010;14437851.0;32488704.0;18050854.0;225.0;6.2;18.2
7631;Total goods;France;2011 January;1315530.0;3039550.0;1724020.0;231.1;33.0;20.7
7632;Total goods;France;2011 February;1374470.0;2980172.0;1605702.0;216.8;22.0;18.1
7633;Total goods;France;2011 March;1634840.0;3353320.0;1718480.0;205.1;29.7;18.7
7634;Total goods;France;2011 April;1299802.0;2884578.0;1584776.0;221.9;11.7;12.1
7635;Total goods;France;2011 May;1433703.0;3106223.0;1672520.0;216.7;36.8;21.6
7636;Total goods;France;2011 June;1436925.0;2962212.0;1525287.0;206.1;9.5;9.3
7637;Total goods;France;2011 July;1380198.0;2852288.0;1472090.0;206.7;10.6;5.9
7638;Total goods;France;2011 August;1334721.0;2620932.0;1286211.0;196.4;29.0;15.4
7639;Total goods;France;2011 September;1396143.0;3170157.0;1774014.0;227.1;5.5;20.3
7640;Total goods;France;2011 October;1291750.0;3119543.0;1827793.0;241.5;7.1;6.2
7641;Total goods;France;2011 November;1420627.0;3123144.0;1702517.0;219.8;3.0;-0.7
7642;Total goods;France;2011 December;1465961.0;3033238.0;1567277.0;206.9;8.8;-2.3
7643;Total goods;France;2011;16784671.0;36245357.0;19460687.0;215.9;16.3;11.6
7644;Total goods;France;2012 January;1248965.0;3087241.0;1838276.0;247.2;-5.1;1.6
7645;Total goods;France;2012 February;1428620.0;3154712.0;1726092.0;220.8;3.9;5.9
7646;Total goods;France;2012 March;1658063.0;3367834.0;1709771.0;203.1;1.4;0.4
7647;Total goods;France;2012 April;1364454.0;3117940.0;1753486.0;228.5;5.0;8.1
7648;Total goods;France;2012 May;1360628.0;2965879.0;1605251.0;218.0;-5.1;-4.5
7649;Total goods;France;2012 June;1522809.0;2925819.0;1403010.0;192.1;6.0;-1.2
7650;Total goods;France;2012 July;1443597.0;2961438.0;1517842.0;205.1;4.6;3.8
7651;Total goods;France;2012 August;1298917.0;2591277.0;1292360.0;199.5;-2.7;-1.1
7652;Total goods;France;2012 September;1484495.0;2819990.0;1335495.0;190.0;6.3;-11.0
7653;Total goods;France;2012 October;1647237.0;3324416.0;1677179.0;201.8;27.5;6.6
7654;Total goods;France;2012 November;1575503.0;3139036.0;1563533.0;199.2;10.9;0.5
7655;Total goods;France;2012 December;1391833.0;2791243.0;1399410.0;200.5;-5.1;-8.0
7656;Total goods;France;2012 ;17425122.0;36246827.0;18821705.0;208.0;3.8;0.0
7657;Total goods;France;2013 January;1539002.0;3081323.0;1542320.0;200.2;23.2;-0.2
7658;Total goods;France;2013 February;1558826.0;2872831.0;1314005.0;184.3;9.1;-8.9
7659;Total goods;France;2013 March;1500153.0;3050728.0;1550575.0;203.4;-9.5;-9.4
