ID;Geslacht;Leeftijd;Herkomstgroepering;HoogstGevolgdeOpleiding;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
8802;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2006;220.0;413.0;220.0;406.0
8803;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2007;270.0;472.0;260.0;449.0
8804;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2008;250.0;412.0;250.0;409.0
8805;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2009;270.0;441.0;260.0;422.0
8806;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2010;290.0;455.0;230.0;370.0
8807;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2011;320.0;493.0;260.0;400.0
8808;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2012;270.0;418.0;230.0;354.0
8809;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2013;240.0;371.0;200.0;304.0
8810;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;0;2014;;;;
8811;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2006;60.0;118.0;120.0;215.0
8812;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2007;100.0;180.0;140.0;241.0
8813;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2008;90.0;147.0;110.0;185.0
8814;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2009;100.0;156.0;130.0;204.0
8815;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2010;110.0;168.0;100.0;160.0
8816;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2011;120.0;187.0;120.0;178.0
8817;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2012;;;100.0;159.0
8818;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2013;;;100.0;160.0
8819;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;2;2014;;;;
8820;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2006;160.0;295.0;100.0;191.0
8821;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2007;170.0;292.0;120.0;208.0
8822;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2008;160.0;265.0;140.0;225.0
8823;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2009;180.0;285.0;140.0;218.0
8824;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2010;180.0;287.0;130.0;210.0
8825;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2011;200.0;306.0;140.0;223.0
8826;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2012;;;130.0;195.0
8827;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2013;;;90.0;144.0
8828;Mannen;Totaal 12 tot 25 jaar;Suriname;Hbo, wo;1;2014;;;;
8829;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2006;1230.0;1960.0;1160.0;1840.0
8830;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2007;960.0;1945.0;940.0;1860.0
8831;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2008;810.0;2059.0;780.0;1924.0
8832;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2009;620.0;1985.0;540.0;1730.0
8833;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2010;440.0;1915.0;390.0;1611.0
8834;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2011;340.0;1640.0;310.0;1365.0
8835;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2012;300.0;1469.0;270.0;1202.0
8836;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2013;250.0;1285.0;230.0;1166.0
8837;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;0;2014;3090.0;853.0;2290.0;626.0
8838;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2006;150.0;246.0;220.0;327.0
8839;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2007;100.0;199.0;160.0;264.0
8840;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2008;80.0;208.0;110.0;185.0
8841;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2009;70.0;220.0;80.0;182.0
8842;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2010;40.0;217.0;60.0;184.0
8843;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2011;40.0;171.0;50.0;169.0
8844;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2012;;;30.0;223.0
8845;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2013;;;60.0;264.0
8846;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;2;2014;;;660.0;184.0
8847;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2006;1080.0;1714.0;940.0;1513.0
8848;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2007;860.0;1746.0;790.0;1596.0
8849;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2008;730.0;1851.0;670.0;1739.0
8850;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2009;550.0;1765.0;460.0;1548.0
8851;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2010;400.0;1698.0;330.0;1427.0
8852;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2011;300.0;1470.0;260.0;1196.0
8853;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2012;;;230.0;979.0
8854;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2013;;;180.0;902.0
8855;Mannen;Totaal 12 tot 25 jaar;Suriname;Opleiding onbekend;1;2014;;;1630.0;442.0
8856;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2006;5380.0;1184.0;4220.0;924.0
8857;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2007;5380.0;1173.0;4230.0;918.0
8858;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2008;5180.0;1111.0;4140.0;883.0
8859;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2009;5140.0;1083.0;3860.0;805.0
8860;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2010;4960.0;1021.0;3670.0;753.0
8861;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2011;4660.0;945.0;3590.0;727.0
8862;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2012;4400.0;885.0;3470.0;693.0
8863;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2013;3820.0;779.0;2990.0;604.0
8864;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;0;2014;3420.0;703.0;2580.0;525.0
8865;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2006;920.0;198.0;1640.0;358.0
8866;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2007;940.0;200.0;1590.0;346.0
8867;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2008;980.0;209.0;1520.0;324.0
8868;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2009;1050.0;218.0;1310.0;273.0
8869;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2010;860.0;175.0;1270.0;261.0
8870;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2011;940.0;190.0;1180.0;242.0
8871;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2012;;;1080.0;217.0
8872;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2013;;;960.0;197.0
8873;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;2;2014;;;810.0;166.0
8874;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2006;4450.0;985.0;2580.0;566.0
8875;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2007;4450.0;973.0;2640.0;572.0
8876;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2008;4200.0;901.0;2620.0;559.0
8877;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2009;4090.0;865.0;2550.0;532.0
8878;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2010;4100.0;845.0;2410.0;492.0
8879;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2011;3720.0;755.0;2410.0;485.0
8880;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2012;;;2390.0;475.0
8881;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2013;;;2030.0;407.0
8882;Mannen;Totaal 12 tot 25 jaar;Turkije;Totaal opleidingen;1;2014;;;1760.0;359.0
8883;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2006;180.0;603.0;110.0;377.0
8884;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2007;140.0;535.0;70.0;290.0
8885;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2008;130.0;568.0;90.0;359.0
8886;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2009;90.0;407.0;50.0;213.0
8887;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2010;70.0;318.0;40.0;192.0
8888;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2011;70.0;346.0;40.0;181.0
8889;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2012;60.0;322.0;30.0;176.0
8890;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2013;30.0;192.0;20.0;127.0
8891;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;0;2014;;;;
8892;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2006;40.0;139.0;60.0;200.0
8893;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2007;30.0;136.0;40.0;157.0
8894;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2008;40.0;151.0;40.0;186.0
8895;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2009;20.0;110.0;20.0;84.0
8896;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2010;20.0;98.0;30.0;114.0
8897;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2011;20.0;97.0;20.0;101.0
8898;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2012;;;10.0;77.0
8899;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2013;;;10.0;69.0
8900;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;2;2014;;;;
8901;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2006;140.0;464.0;50.0;177.0
8902;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2007;100.0;399.0;30.0;133.0
8903;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2008;100.0;416.0;40.0;173.0
8904;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2009;70.0;296.0;30.0;129.0
8905;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2010;50.0;220.0;20.0;78.0
8906;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2011;50.0;249.0;20.0;81.0
8907;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2012;;;20.0;99.0
8908;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2013;;;10.0;58.0
8909;Mannen;Totaal 12 tot 25 jaar;Turkije;Basisonderwijs;1;2014;;;;
8910;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2006;1270.0;1346.0;920.0;972.0
8911;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2007;1320.0;1394.0;1000.0;1053.0
8912;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2008;1310.0;1391.0;960.0;1017.0
8913;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2009;1250.0;1309.0;840.0;879.0
8914;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2010;1180.0;1237.0;790.0;830.0
8915;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2011;1070.0;1111.0;750.0;779.0
8916;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2012;970.0;999.0;730.0;746.0
8917;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2013;880.0;909.0;610.0;626.0
8918;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;0;2014;;;;
8919;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2006;230.0;241.0;450.0;477.0
8920;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2007;240.0;249.0;460.0;491.0
8921;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2008;260.0;279.0;470.0;498.0
8922;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2009;310.0;330.0;350.0;371.0
8923;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2010;190.0;198.0;350.0;364.0
8924;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2011;240.0;248.0;320.0;328.0
8925;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2012;;;300.0;303.0
8926;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2013;;;250.0;253.0
8927;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;2;2014;;;;
8928;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2006;1040.0;1105.0;470.0;495.0
8929;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2007;1080.0;1145.0;530.0;562.0
8930;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2008;1050.0;1112.0;490.0;519.0
8931;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2009;930.0;979.0;480.0;508.0
8932;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2010;990.0;1039.0;450.0;466.0
8933;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2011;830.0;863.0;440.0;451.0
8934;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2012;;;430.0;443.0
8935;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2013;;;360.0;373.0
8936;Mannen;Totaal 12 tot 25 jaar;Turkije;Vmbo;1;2014;;;;
8937;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2006;140.0;1488.0;120.0;1293.0
8938;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2007;300.0;1795.0;240.0;1390.0
8939;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2008;290.0;1554.0;240.0;1276.0
8940;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2009;330.0;1607.0;250.0;1229.0
8941;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2010;350.0;1651.0;260.0;1213.0
8942;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2011;360.0;1580.0;250.0;1103.0
8943;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2012;340.0;1427.0;260.0;1104.0
8944;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2013;340.0;1417.0;250.0;1024.0
8945;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;0;2014;;;;
8946;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2006;0.0;48.0;60.0;593.0
8947;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2007;40.0;238.0;90.0;550.0
8948;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2008;50.0;248.0;100.0;527.0
8949;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2009;50.0;250.0;90.0;452.0
8950;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2010;50.0;226.0;80.0;365.0
8951;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2011;60.0;247.0;80.0;343.0
8952;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2012;;;80.0;330.0
8953;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2013;;;70.0;299.0
8954;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;2;2014;;;;
8955;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2006;130.0;1440.0;70.0;700.0
8956;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2007;260.0;1556.0;140.0;840.0
8957;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2008;250.0;1306.0;140.0;749.0
8958;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2009;280.0;1357.0;160.0;776.0
8959;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2010;300.0;1425.0;180.0;848.0
8960;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2011;300.0;1333.0;170.0;761.0
8961;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2012;;;180.0;774.0
8962;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2013;;;180.0;726.0
8963;Mannen;Totaal 12 tot 25 jaar;Turkije;Voortgezet speciaal onderwijs;1;2014;;;;
8964;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2006;1930.0;1514.0;1540.0;1210.0
8965;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2007;2100.0;1466.0;1710.0;1192.0
8966;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2008;2150.0;1379.0;1790.0;1149.0
8967;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2009;2350.0;1408.0;1870.0;1121.0
8968;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2010;2360.0;1352.0;1840.0;1052.0
8969;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2011;2290.0;1278.0;1880.0;1048.0
8970;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2012;2200.0;1217.0;1820.0;1009.0
8971;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2013;1890.0;1043.0;1600.0;883.0
8972;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;0;2014;;;;
8973;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2006;280.0;223.0;540.0;422.0
8974;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2007;280.0;198.0;560.0;392.0
8975;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2008;330.0;211.0;530.0;341.0
8976;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2009;370.0;223.0;510.0;306.0
8977;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2010;360.0;204.0;500.0;288.0
8978;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2011;360.0;202.0;470.0;265.0
8979;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2012;;;440.0;241.0
8980;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2013;;;410.0;224.0
8981;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;2;2014;;;;
8982;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2006;1650.0;1291.0;1010.0;788.0
8983;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2007;1820.0;1268.0;1150.0;799.0
8984;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2008;1820.0;1168.0;1260.0;808.0
8985;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2009;1980.0;1185.0;1360.0;815.0
8986;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2010;2000.0;1148.0;1330.0;764.0
8987;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2011;1930.0;1076.0;1400.0;784.0
8988;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2012;;;1390.0;768.0
8989;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2013;;;1190.0;659.0
8990;Mannen;Totaal 12 tot 25 jaar;Turkije;Mbo;1;2014;;;;
8991;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2006;440.0;620.0;310.0;435.0
8992;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2007;440.0;619.0;290.0;415.0
8993;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2008;370.0;523.0;270.0;380.0
8994;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2009;400.0;551.0;250.0;337.0
8995;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2010;390.0;510.0;250.0;336.0
8996;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2011;330.0;436.0;240.0;311.0
8997;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2012;300.0;400.0;190.0;259.0
8998;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2013;240.0;331.0;160.0;214.0
8999;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;0;2014;;;;
9000;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2006;110.0;161.0;190.0;271.0
9001;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2007;130.0;182.0;180.0;247.0
9002;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2008;110.0;156.0;140.0;201.0
9003;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2009;110.0;156.0;140.0;195.0
9004;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2010;100.0;136.0;150.0;197.0
9005;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2011;110.0;147.0;150.0;192.0
9006;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2012;;;120.0;155.0
9007;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2013;;;90.0;121.0
9008;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;2;2014;;;;
9009;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2006;330.0;459.0;120.0;164.0
9010;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2007;310.0;437.0;120.0;168.0
9011;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2008;260.0;367.0;130.0;179.0
9012;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2009;290.0;395.0;100.0;142.0
9013;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2010;280.0;375.0;110.0;139.0
9014;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2011;220.0;289.0;90.0;120.0
9015;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2012;;;80.0;104.0
9016;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2013;;;70.0;93.0
9017;Mannen;Totaal 12 tot 25 jaar;Turkije;Havo, vwo;1;2014;;;;
9018;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2006;210.0;500.0;180.0;429.0
9019;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2007;230.0;507.0;190.0;423.0
9020;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2008;260.0;536.0;210.0;434.0
9021;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2009;260.0;478.0;200.0;372.0
9022;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2010;220.0;379.0;170.0;286.0
9023;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2011;250.0;392.0;210.0;320.0
9024;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2012;260.0;393.0;210.0;311.0
9025;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2013;250.0;361.0;190.0;273.0
9026;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;0;2014;;;;
9027;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2006;70.0;164.0;80.0;195.0
9028;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2007;80.0;168.0;80.0;186.0
9029;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2008;90.0;176.0;100.0;210.0
9030;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2009;90.0;167.0;90.0;164.0
9031;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2010;70.0;128.0;90.0;147.0
9032;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2011;90.0;146.0;90.0;147.0
9033;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2012;;;80.0;126.0
9034;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2013;;;100.0;138.0
9035;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;2;2014;;;;
9036;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;1;2006;140.0;336.0;100.0;234.0
9037;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;1;2007;150.0;339.0;110.0;237.0
9038;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;1;2008;180.0;361.0;110.0;224.0
9039;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;1;2009;170.0;311.0;110.0;208.0
9040;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;1;2010;150.0;252.0;80.0;140.0
9041;Mannen;Totaal 12 tot 25 jaar;Turkije;Hbo, wo;1;2011;160.0;245.0;110.0;173.0
