ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2021Totaal_1;WmoClienten2020InstroomWlz2021_2;SamenloopWmoWlz2020Wlz2021_3;WmoClientenGebruikWlz2021Totaal_4;WmoClienten2020InstroomWlzIn2021_5;SamenloopWmoWlz2020WlzIn2021_6;WmoClientenGebruikWlz2021Totaal_7;WmoClienten2020InstroomWlzIn2021_8;SamenloopWmoWlz2020WlzIn2021_9
188;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meppel;600.0;120.0;480.0;23.17;4.56;18.61;21.0;4.0;17.0
189;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Middelburg (Z.);850.0;210.0;635.0;23.41;5.82;17.58;21.0;5.0;16.0
190;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Delfland;130.0;35.0;95.0;16.97;4.79;12.18;8.0;2.0;6.0
191;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Drenthe;270.0;95.0;175.0;14.4;5.13;9.26;10.0;3.0;6.0
192;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Groningen;910.0;205.0;700.0;17.8;4.04;13.76;18.0;4.0;14.0
193;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mill en Sint Hubert;105.0;40.0;65.0;19.55;7.71;11.84;11.0;4.0;7.0
194;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Moerdijk;510.0;110.0;400.0;20.13;4.29;15.84;16.0;3.0;13.0
195;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Molenlanden;455.0;140.0;315.0;20.3;6.22;14.08;13.0;4.0;9.0
196;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montferland;380.0;145.0;230.0;15.89;6.14;9.75;12.0;5.0;7.0
197;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montfoort;;;;;;;;;
198;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mook en Middelaar;80.0;30.0;50.0;20.89;7.31;13.58;12.0;4.0;8.0
199;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Neder-Betuwe;250.0;80.0;170.0;19.87;6.23;13.65;13.0;4.0;9.0
200;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nederweert;205.0;70.0;140.0;21.91;7.23;14.68;14.0;5.0;9.0
201;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwegein;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwkoop;490.0;80.0;410.0;29.97;4.83;25.14;20.0;3.0;17.0
203;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijkerk;355.0;120.0;235.0;16.66;5.68;10.98;10.0;3.0;7.0
204;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijmegen;2015.0;595.0;1420.0;17.27;5.1;12.18;13.0;4.0;9.0
205;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nissewaard;1160.0;295.0;865.0;15.84;4.03;11.81;16.0;4.0;12.0
206;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noardeast-Fryslân;585.0;175.0;410.0;17.99;5.37;12.62;16.0;5.0;11.0
207;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noord-Beveland;110.0;30.0;85.0;17.61;4.4;13.21;17.0;4.0;13.0
208;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordenveld;;;;;;;;;
209;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordoostpolder;560.0;135.0;425.0;20.97;5.02;15.95;15.0;3.0;11.0
210;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordwijk;795.0;130.0;665.0;30.02;4.84;25.17;21.0;3.0;18.0
211;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nuenen, Gerwen en Nederwetten;255.0;80.0;175.0;20.62;6.41;14.2;13.0;4.0;9.0
212;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nunspeet;445.0;100.0;345.0;28.29;6.46;21.84;20.0;5.0;15.0
213;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oegstgeest;230.0;70.0;160.0;20.9;6.52;14.39;11.0;4.0;8.0
214;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oirschot;200.0;40.0;160.0;20.57;4.28;16.29;13.0;3.0;10.0
215;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oisterwijk;;;;;;;;;
216;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldambt;835.0;200.0;635.0;17.95;4.27;13.68;26.0;6.0;19.0
217;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldebroek;250.0;70.0;180.0;19.05;5.49;13.57;13.0;4.0;9.0
218;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldenzaal;575.0;145.0;425.0;20.19;5.14;15.05;22.0;6.0;16.0
219;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Olst-Wijhe;295.0;65.0;230.0;23.65;5.33;18.31;19.0;4.0;15.0
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ommen;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oost Gelre;525.0;130.0;395.0;27.23;6.85;20.38;21.0;5.0;16.0
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oosterhout;490.0;195.0;290.0;14.4;5.78;8.61;10.0;4.0;6.0
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ooststellingwerf;480.0;85.0;395.0;23.73;4.23;19.5;22.0;4.0;18.0
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oostzaan;;;;;;;;;
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opmeer;85.0;25.0;60.0;17.78;5.23;12.55;8.0;2.0;6.0
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opsterland;350.0;95.0;255.0;20.27;5.46;14.81;14.0;4.0;10.0
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oss;1160.0;380.0;775.0;16.01;5.28;10.73;15.0;5.0;10.0
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oude IJsselstreek;555.0;170.0;385.0;19.94;6.09;13.86;17.0;5.0;12.0
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ouder-Amstel;190.0;50.0;140.0;17.54;4.57;12.97;16.0;4.0;12.0
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oudewater;105.0;20.0;85.0;20.11;3.95;16.17;13.0;2.0;10.0
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Overbetuwe;435.0;125.0;310.0;19.81;5.74;14.07;11.0;3.0;8.0
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Papendrecht;370.0;115.0;255.0;16.96;5.35;11.61;14.0;4.0;10.0
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Peel en Maas;575.0;115.0;460.0;25.48;5.17;20.3;15.0;3.0;12.0
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pekela;205.0;50.0;155.0;16.36;4.01;12.35;20.0;5.0;15.0
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pijnacker-Nootdorp;525.0;110.0;415.0;22.68;4.84;17.84;12.0;3.0;9.0
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Purmerend;1370.0;275.0;1095.0;19.31;3.89;15.42;20.0;4.0;16.0
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Putten;365.0;105.0;260.0;29.0;8.45;20.56;18.0;5.0;13.0
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Raalte;615.0;140.0;475.0;24.38;5.63;18.75;20.0;5.0;15.0
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reimerswaal;220.0;85.0;135.0;17.92;6.86;11.06;12.0;5.0;8.0
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renkum;435.0;140.0;295.0;18.93;6.01;12.92;16.0;5.0;11.0
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renswoude;25.0;10.0;15.0;14.88;6.55;8.33;6.0;3.0;3.0
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reusel-De Mierden;125.0;30.0;95.0;18.99;4.75;14.24;11.0;3.0;9.0
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rheden;740.0;185.0;555.0;20.93;5.18;15.75;20.0;5.0;15.0
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rhenen;250.0;65.0;185.0;21.95;5.88;16.07;15.0;4.0;11.0
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ridderkerk;660.0;165.0;495.0;18.06;4.52;13.55;17.0;4.0;13.0
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijssen-Holten;415.0;140.0;275.0;19.31;6.58;12.74;14.0;5.0;9.0
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijswijk (ZH.);615.0;215.0;400.0;16.82;5.87;10.95;13.0;5.0;9.0
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roerdalen;310.0;65.0;245.0;22.76;4.85;17.91;17.0;4.0;14.0
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roermond;915.0;275.0;645.0;19.97;5.95;14.01;18.0;5.0;13.0
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Ronde Venen;350.0;110.0;235.0;18.75;6.02;12.74;9.0;3.0;6.0
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roosendaal;1300.0;265.0;1030.0;20.81;4.28;16.54;20.0;4.0;16.0
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rotterdam;7910.0;2175.0;5730.0;15.14;4.17;10.97;14.0;4.0;10.0
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rozendaal;5.0;5.0;0.0;15.38;10.26;5.13;4.0;3.0;1.0
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rucphen;120.0;70.0;50.0;11.79;6.88;4.91;6.0;4.0;3.0
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schagen;445.0;120.0;325.0;20.04;5.37;14.67;11.0;3.0;8.0
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Scherpenzeel;105.0;35.0;70.0;19.41;6.59;12.82;13.0;5.0;9.0
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiedam;925.0;290.0;635.0;16.74;5.22;11.52;14.0;4.0;10.0
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiermonnikoog;5.0;0.0;5.0;7.55;1.89;5.66;5.0;1.0;4.0
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schouwen-Duiveland;350.0;115.0;240.0;15.48;4.97;10.51;12.0;4.0;8.0
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Simpelveld;170.0;45.0;125.0;22.31;5.91;16.4;19.0;5.0;14.0
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint Anthonis;;;;;;;;;
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint-Michielsgestel;360.0;85.0;270.0;22.23;5.39;16.84;15.0;4.0;11.0
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sittard-Geleen;1745.0;510.0;1230.0;20.62;6.06;14.56;22.0;6.0;15.0
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sliedrecht;705.0;105.0;600.0;31.58;4.69;26.89;35.0;5.0;29.0
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sluis;305.0;105.0;200.0;15.39;5.26;10.13;15.0;5.0;10.0
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Smallingerland;1065.0;235.0;830.0;23.66;5.22;18.44;23.0;5.0;18.0
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Soest;560.0;175.0;385.0;19.58;6.14;13.44;14.0;5.0;10.0
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Someren;295.0;85.0;210.0;26.98;7.72;19.26;18.0;5.0;13.0
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Son en Breugel;220.0;50.0;170.0;26.04;6.06;19.98;15.0;4.0;12.0
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stadskanaal;635.0;200.0;435.0;16.64;5.27;11.38;24.0;7.0;16.0
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Staphorst;110.0;40.0;70.0;20.0;7.34;12.66;8.0;3.0;5.0
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stede Broec;220.0;60.0;160.0;15.72;4.38;11.34;12.0;3.0;9.0
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenbergen;210.0;80.0;130.0;15.75;6.09;9.66;10.0;4.0;6.0
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenwijkerland;475.0;130.0;345.0;16.15;4.46;11.69;13.0;4.0;9.0
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stein (L.);300.0;115.0;185.0;18.06;6.86;11.2;14.0;5.0;9.0
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stichtse Vecht;630.0;170.0;460.0;19.38;5.29;14.09;12.0;3.0;9.0
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Súdwest-Fryslân;1300.0;345.0;955.0;19.43;5.15;14.28;17.0;5.0;13.0
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terneuzen;490.0;180.0;305.0;14.75;5.47;9.28;10.0;4.0;7.0
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terschelling;50.0;10.0;40.0;18.21;3.57;14.64;12.0;2.0;10.0
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Texel;190.0;50.0;140.0;25.03;6.66;18.38;16.0;4.0;12.0
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Teylingen;410.0;105.0;300.0;22.6;5.93;16.68;13.0;3.0;10.0
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tholen;200.0;85.0;115.0;15.59;6.54;9.06;9.0;4.0;6.0
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tiel;650.0;150.0;500.0;22.64;5.24;17.4;18.0;4.0;14.0
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tilburg;3385.0;750.0;2635.0;19.33;4.28;15.05;18.0;4.0;14.0
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tubbergen;320.0;70.0;250.0;21.81;4.82;16.98;18.0;4.0;14.0
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Twenterand;520.0;130.0;390.0;21.08;5.25;15.83;19.0;5.0;14.0
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tynaarlo;470.0;120.0;350.0;25.11;6.44;18.67;17.0;4.0;13.0
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tytsjerksteradiel;395.0;100.0;295.0;20.7;5.31;15.4;15.0;4.0;11.0
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uden;405.0;140.0;265.0;15.57;5.33;10.24;11.0;4.0;7.0
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uitgeest;85.0;30.0;60.0;16.73;5.38;11.35;8.0;2.0;5.0
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uithoorn;250.0;70.0;180.0;17.84;5.12;12.72;10.0;3.0;7.0
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Urk;175.0;40.0;135.0;24.72;5.37;19.35;12.0;3.0;9.0
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrecht (gemeente);3115.0;825.0;2290.0;17.65;4.67;12.98;10.0;3.0;8.0
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrechtse Heuvelrug;1115.0;220.0;895.0;30.67;6.0;24.67;27.0;5.0;22.0
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vaals;55.0;30.0;25.0;11.71;6.07;5.64;6.0;3.0;3.0
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenburg aan de Geul;365.0;100.0;265.0;26.71;7.28;19.43;25.0;7.0;18.0
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenswaard;475.0;135.0;345.0;19.6;5.48;14.12;18.0;5.0;13.0
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veendam;425.0;115.0;310.0;17.7;4.81;12.89;18.0;5.0;13.0
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veenendaal;975.0;275.0;700.0;20.73;5.88;14.85;18.0;5.0;13.0
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veere;;;;;;;;;
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veldhoven;715.0;170.0;545.0;22.79;5.41;17.38;19.0;4.0;14.0
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Velsen;935.0;260.0;675.0;18.4;5.08;13.31;16.0;4.0;12.0
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venlo;1615.0;460.0;1155.0;19.16;5.45;13.7;18.0;5.0;13.0
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venray;495.0;155.0;340.0;18.16;5.63;12.54;13.0;4.0;9.0
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vijfheerenlanden;810.0;195.0;610.0;21.81;5.29;16.52;17.0;4.0;13.0
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlaardingen;1045.0;295.0;750.0;17.84;5.01;12.83;17.0;5.0;12.0
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlieland;10.0;5.0;5.0;12.86;4.29;8.57;8.0;3.0;5.0
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlissingen;710.0;240.0;470.0;18.9;6.33;12.56;19.0;6.0;12.0
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voerendaal;170.0;45.0;120.0;19.63;5.46;14.17;16.0;4.0;11.0
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorschoten;345.0;70.0;275.0;25.63;5.11;20.52;16.0;3.0;13.0
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorst;365.0;100.0;270.0;22.98;6.15;16.82;18.0;5.0;13.0
312;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vught;410.0;75.0;335.0;28.02;5.15;22.87;19.0;3.0;15.0
313;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waadhoeke;635.0;165.0;470.0;20.62;5.41;15.22;17.0;4.0;12.0
314;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalre;110.0;50.0;60.0;15.45;6.88;8.57;8.0;3.0;4.0
315;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalwijk;735.0;205.0;525.0;21.78;6.12;15.66;18.0;5.0;13.0
316;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waddinxveen;340.0;95.0;245.0;26.01;7.12;18.9;14.0;4.0;10.0
317;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wageningen;475.0;120.0;350.0;19.39;4.96;14.43;13.0;3.0;10.0
318;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wassenaar;300.0;90.0;210.0;23.51;6.97;16.54;14.0;4.0;10.0
319;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waterland;180.0;50.0;130.0;16.74;4.77;11.97;12.0;4.0;9.0
320;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weert;775.0;210.0;565.0;22.91;6.21;16.69;18.0;5.0;13.0
321;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weesp;;;;;;;;;
322;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Betuwe;365.0;95.0;270.0;16.51;4.39;12.12;9.0;2.0;6.0
323;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Maas en Waal;105.0;55.0;50.0;16.09;8.44;7.66;6.0;3.0;3.0
324;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerkwartier;1005.0;200.0;810.0;23.2;4.59;18.62;19.0;4.0;16.0
325;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerveld;285.0;75.0;215.0;21.56;5.48;16.08;17.0;4.0;13.0
326;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westervoort;;;;;;;;;
327;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerwolde;435.0;115.0;320.0;17.9;4.74;13.15;17.0;5.0;13.0
328;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westland;1125.0;260.0;870.0;21.41;4.9;16.51;12.0;3.0;9.0
329;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weststellingwerf;330.0;95.0;235.0;18.44;5.33;13.12;15.0;4.0;11.0
330;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westvoorne;;;;;;;;;
331;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wierden;260.0;80.0;180.0;18.76;5.67;13.09;13.0;4.0;9.0
332;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijchen;595.0;150.0;450.0;20.92;5.19;15.73;17.0;4.0;13.0
333;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijdemeren;330.0;90.0;240.0;21.05;5.61;15.43;16.0;4.0;12.0
334;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijk bij Duurstede;215.0;65.0;150.0;16.84;5.14;11.7;11.0;3.0;7.0
335;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Winterswijk;;;;;;;;;
336;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woensdrecht;330.0;95.0;235.0;19.31;5.53;13.77;17.0;5.0;12.0
337;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woerden;640.0;165.0;475.0;21.81;5.6;16.2;15.0;4.0;11.0
338;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Wolden;405.0;100.0;305.0;28.6;6.92;21.68;20.0;5.0;15.0
339;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wormerland;;;;;;;;;
340;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woudenberg;165.0;30.0;135.0;22.34;3.81;18.53;16.0;3.0;13.0
341;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaanstad;1630.0;405.0;1225.0;17.82;4.45;13.37;12.0;3.0;9.0
342;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaltbommel;355.0;90.0;265.0;20.83;5.37;15.46;15.0;4.0;11.0
343;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zandvoort;335.0;50.0;285.0;24.63;3.74;20.89;23.0;3.0;19.0
344;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeewolde;195.0;55.0;140.0;17.88;5.2;12.68;10.0;3.0;7.0
345;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeist;1180.0;255.0;925.0;26.3;5.7;20.6;22.0;5.0;17.0
346;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zevenaar;560.0;180.0;385.0;14.82;4.69;10.13;15.0;5.0;10.0
347;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoetermeer;1115.0;390.0;725.0;14.24;4.99;9.25;11.0;4.0;7.0
348;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoeterwoude;80.0;20.0;65.0;23.34;5.19;18.16;11.0;2.0;9.0
349;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zuidplas;505.0;105.0;400.0;20.82;4.3;16.51;14.0;3.0;11.0
350;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zundert;420.0;65.0;360.0;25.01;3.74;21.27;22.0;3.0;19.0
351;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zutphen;730.0;195.0;535.0;19.43;5.14;14.29;18.0;5.0;13.0
352;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwartewaterland;250.0;30.0;220.0;22.14;2.75;19.4;14.0;2.0;12.0
353;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwijndrecht;505.0;160.0;345.0;14.94;4.78;10.16;14.0;4.0;9.0
354;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwolle;1290.0;405.0;885.0;15.44;4.86;10.57;12.0;4.0;8.0
355;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aa en Hunze;25.0;5.0;20.0;26.97;3.37;23.6;8.0;1.0;7.0
356;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalsmeer;;;;;;;;;
357;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalten;25.0;5.0;20.0;22.94;3.67;19.27;7.0;1.0;6.0
358;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Achtkarspelen;20.0;5.0;15.0;16.8;4.0;12.8;5.0;1.0;4.0
359;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alblasserdam;10.0;0.0;10.0;20.75;0.0;20.75;4.0;0.0;4.0
360;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Albrandswaard;15.0;5.0;10.0;29.79;6.38;23.4;4.0;1.0;3.0
361;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alkmaar;75.0;10.0;60.0;16.23;2.63;13.6;5.0;1.0;4.0
362;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Almelo;25.0;10.0;15.0;7.06;3.11;3.95;2.0;1.0;1.0
363;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Almere;160.0;20.0;140.0;20.25;2.52;17.74;5.0;1.0;4.0
364;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alphen aan den Rijn;40.0;5.0;35.0;25.32;2.6;22.73;2.0;0.0;2.0
365;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alphen-Chaam;10.0;0.0;10.0;39.29;0.0;39.29;8.0;0.0;8.0
366;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Altena;65.0;5.0;60.0;30.28;2.75;27.52;8.0;1.0;7.0
367;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Ameland;;;;;;;;;
368;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Amersfoort;150.0;30.0;120.0;14.69;3.0;11.69;7.0;1.0;5.0
369;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Amstelveen;;;;;;;;;
370;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Amsterdam;590.0;75.0;515.0;22.94;2.99;19.95;3.0;0.0;3.0
371;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Apeldoorn;205.0;15.0;190.0;21.59;1.57;20.02;9.0;1.0;8.0
372;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Appingedam;0.0;0.0;0.0;1.96;0.0;1.96;1.0;0.0;1.0
373;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Arnhem;140.0;80.0;60.0;9.02;5.05;3.96;5.0;3.0;2.0
374;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Assen;60.0;10.0;50.0;14.42;1.92;12.5;6.0;1.0;5.0
375;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Asten;25.0;5.0;20.0;25.84;3.37;22.47;9.0;1.0;8.0
376;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Baarle-Nassau;0.0;0.0;0.0;13.33;0.0;13.33;3.0;0.0;3.0
