ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
2256;Public buildings;Bunschoten;2013;0
2257;Public buildings;Bunschoten;2014;0
2258;Public buildings;Bunschoten;2015;0
2259;Public buildings;Bunschoten;2016;0
2260;Public buildings;Buren;2013;1
2261;Public buildings;Buren;2014;1
2262;Public buildings;Buren;2015;1
2263;Public buildings;Buren;2016;1
2264;Public buildings;Capelle aan den IJssel;2013;1
2265;Public buildings;Capelle aan den IJssel;2014;1
2266;Public buildings;Capelle aan den IJssel;2015;1
2267;Public buildings;Capelle aan den IJssel;2016;1
2268;Public buildings;Castricum;2013;6
2269;Public buildings;Castricum;2014;6
2270;Public buildings;Castricum;2015;6
2271;Public buildings;Castricum;2016;6
2272;Public buildings;Coevorden;2013;21
2273;Public buildings;Coevorden;2014;21
2274;Public buildings;Coevorden;2015;21
2275;Public buildings;Coevorden;2016;21
2276;Public buildings;Cranendonck;2013;3
2277;Public buildings;Cranendonck;2014;3
2278;Public buildings;Cranendonck;2015;3
2279;Public buildings;Cranendonck;2016;3
2280;Public buildings;Cromstrijen;2013;1
2281;Public buildings;Cromstrijen;2014;1
2282;Public buildings;Cromstrijen;2015;1
2283;Public buildings;Cromstrijen;2016;1
2284;Public buildings;Cuijk;2013;3
2285;Public buildings;Cuijk;2014;3
2286;Public buildings;Cuijk;2015;3
2287;Public buildings;Cuijk;2016;3
2288;Public buildings;Culemborg;2013;3
2289;Public buildings;Culemborg;2014;4
2290;Public buildings;Culemborg;2015;6
2291;Public buildings;Culemborg;2016;6
2292;Public buildings;Dalfsen;2013;1
2293;Public buildings;Dalfsen;2014;1
2294;Public buildings;Dalfsen;2015;1
2295;Public buildings;Dalfsen;2016;1
2296;Public buildings;Dantumadiel;2013;1
2297;Public buildings;Dantumadiel;2014;1
2298;Public buildings;Dantumadiel;2015;1
2299;Public buildings;Dantumadiel;2016;1
2300;Public buildings;Delft;2013;29
2301;Public buildings;Delft;2014;29
2302;Public buildings;Delft;2015;30
2303;Public buildings;Delft;2016;30
2304;Public buildings;Delfzijl;2013;4
2305;Public buildings;Delfzijl;2014;4
2306;Public buildings;Delfzijl;2015;4
2307;Public buildings;Delfzijl;2016;4
2308;Public buildings;Deurne;2013;3
2309;Public buildings;Deurne;2014;3
2310;Public buildings;Deurne;2015;3
2311;Public buildings;Deurne;2016;3
2312;Public buildings;Deventer;2013;13
2313;Public buildings;Deventer;2014;13
2314;Public buildings;Deventer;2015;13
2315;Public buildings;Deventer;2016;13
2316;Public buildings;Diemen;2013;0
2317;Public buildings;Diemen;2014;0
2318;Public buildings;Diemen;2015;0
2319;Public buildings;Diemen;2016;0
2320;Public buildings;Dinkelland;2013;4
2321;Public buildings;Dinkelland;2014;4
2322;Public buildings;Dinkelland;2015;4
2323;Public buildings;Dinkelland;2016;4
2324;Public buildings;Doesburg;2013;3
2325;Public buildings;Doesburg;2014;3
2326;Public buildings;Doesburg;2015;3
2327;Public buildings;Doesburg;2016;3
2328;Public buildings;Doetinchem;2013;3
2329;Public buildings;Doetinchem;2014;3
2330;Public buildings;Doetinchem;2015;3
2331;Public buildings;Doetinchem;2016;3
2332;Public buildings;Dongen;2013;2
2333;Public buildings;Dongen;2014;2
2334;Public buildings;Dongen;2015;2
2335;Public buildings;Dongen;2016;2
2336;Public buildings;Dongeradeel;2013;2
2337;Public buildings;Dongeradeel;2014;2
2338;Public buildings;Dongeradeel;2015;2
2339;Public buildings;Dongeradeel;2016;2
2340;Public buildings;Dordrecht;2013;13
2341;Public buildings;Dordrecht;2014;13
2342;Public buildings;Dordrecht;2015;13
2343;Public buildings;Dordrecht;2016;13
2344;Public buildings;Drechterland;2013;2
2345;Public buildings;Drechterland;2014;2
2346;Public buildings;Drechterland;2015;2
2347;Public buildings;Drechterland;2016;2
2348;Public buildings;Drimmelen;2013;3
2349;Public buildings;Drimmelen;2014;3
2350;Public buildings;Drimmelen;2015;3
2351;Public buildings;Drimmelen;2016;3
2352;Public buildings;Dronten;2013;0
2353;Public buildings;Dronten;2014;0
2354;Public buildings;Dronten;2015;0
2355;Public buildings;Dronten;2016;0
2356;Public buildings;Druten;2013;1
2357;Public buildings;Druten;2014;1
2358;Public buildings;Druten;2015;1
2359;Public buildings;Druten;2016;1
2360;Public buildings;Duiven;2013;0
2361;Public buildings;Duiven;2014;0
2362;Public buildings;Duiven;2015;0
2363;Public buildings;Duiven;2016;0
2364;Public buildings;Echt-Susteren;2013;5
2365;Public buildings;Echt-Susteren;2014;5
2366;Public buildings;Echt-Susteren;2015;5
2367;Public buildings;Echt-Susteren;2016;5
2368;Public buildings;Edam-Volendam;2013;2
2369;Public buildings;Edam-Volendam;2014;2
2370;Public buildings;Edam-Volendam;2015;2
2371;Public buildings;Edam-Volendam;2016;2
2372;Public buildings;Ede;2013;53
2373;Public buildings;Ede;2014;53
2374;Public buildings;Ede;2015;53
2375;Public buildings;Ede;2016;53
2376;Public buildings;Eemnes;2013;0
2377;Public buildings;Eemnes;2014;0
2378;Public buildings;Eemnes;2015;0
2379;Public buildings;Eemnes;2016;0
2380;Public buildings;Eemsmond;2013;4
2381;Public buildings;Eemsmond;2014;4
2382;Public buildings;Eemsmond;2015;4
2383;Public buildings;Eemsmond;2016;4
2384;Public buildings;Eersel;2013;0
2385;Public buildings;Eersel;2014;0
2386;Public buildings;Eersel;2015;0
2387;Public buildings;Eersel;2016;0
2388;Public buildings;Eijsden-Margraten;2013;4
2389;Public buildings;Eijsden-Margraten;2014;4
2390;Public buildings;Eijsden-Margraten;2015;4
2391;Public buildings;Eijsden-Margraten;2016;4
2392;Public buildings;Eindhoven;2013;15
2393;Public buildings;Eindhoven;2014;15
2394;Public buildings;Eindhoven;2015;15
2395;Public buildings;Eindhoven;2016;15
2396;Public buildings;Elburg;2013;10
2397;Public buildings;Elburg;2014;10
2398;Public buildings;Elburg;2015;10
2399;Public buildings;Elburg;2016;10
2400;Public buildings;Emmen;2013;4
2401;Public buildings;Emmen;2014;4
2402;Public buildings;Emmen;2015;4
2403;Public buildings;Emmen;2016;4
2404;Public buildings;Enkhuizen;2013;5
2405;Public buildings;Enkhuizen;2014;5
2406;Public buildings;Enkhuizen;2015;5
2407;Public buildings;Enkhuizen;2016;5
2408;Public buildings;Enschede;2013;6
2409;Public buildings;Enschede;2014;6
2410;Public buildings;Enschede;2015;6
2411;Public buildings;Enschede;2016;6
2412;Public buildings;Epe;2013;1
2413;Public buildings;Epe;2014;1
2414;Public buildings;Epe;2015;1
2415;Public buildings;Epe;2016;1
2416;Public buildings;Ermelo;2013;3
2417;Public buildings;Ermelo;2014;3
2418;Public buildings;Ermelo;2015;3
2419;Public buildings;Ermelo;2016;3
2420;Public buildings;Etten-Leur;2013;3
2421;Public buildings;Etten-Leur;2014;3
2422;Public buildings;Etten-Leur;2015;3
2423;Public buildings;Etten-Leur;2016;3
2424;Public buildings;Ferwerderadiel;2013;1
2425;Public buildings;Ferwerderadiel;2014;1
2426;Public buildings;Ferwerderadiel;2015;1
2427;Public buildings;Ferwerderadiel;2016;1
2428;Public buildings;Franekeradeel;2013;7
2429;Public buildings;Franekeradeel;2014;7
2430;Public buildings;Franekeradeel;2015;7
2431;Public buildings;Franekeradeel;2016;7
2432;Public buildings;De Fryske Marren;2013;10
2433;Public buildings;De Fryske Marren;2014;10
2434;Public buildings;De Fryske Marren;2015;10
2435;Public buildings;De Fryske Marren;2016;10
2436;Public buildings;Geertruidenberg;2013;8
2437;Public buildings;Geertruidenberg;2014;8
2438;Public buildings;Geertruidenberg;2015;8
2439;Public buildings;Geertruidenberg;2016;8
2440;Public buildings;Geldermalsen;2013;2
2441;Public buildings;Geldermalsen;2014;5
2442;Public buildings;Geldermalsen;2015;5
2443;Public buildings;Geldermalsen;2016;5
2444;Public buildings;Geldrop-Mierlo;2013;4
2445;Public buildings;Geldrop-Mierlo;2014;4
2446;Public buildings;Geldrop-Mierlo;2015;4
2447;Public buildings;Geldrop-Mierlo;2016;4
2448;Public buildings;Gemert-Bakel;2013;3
2449;Public buildings;Gemert-Bakel;2014;3
2450;Public buildings;Gemert-Bakel;2015;3
2451;Public buildings;Gemert-Bakel;2016;3
2452;Public buildings;Gennep;2013;2
2453;Public buildings;Gennep;2014;2
2454;Public buildings;Gennep;2015;2
2455;Public buildings;Gennep;2016;2
2456;Public buildings;Giessenlanden;2013;0
2457;Public buildings;Giessenlanden;2014;0
2458;Public buildings;Giessenlanden;2015;0
2459;Public buildings;Giessenlanden;2016;0
2460;Public buildings;Gilze en Rijen;2013;61
2461;Public buildings;Gilze en Rijen;2014;61
2462;Public buildings;Gilze en Rijen;2015;61
2463;Public buildings;Gilze en Rijen;2016;61
2464;Public buildings;Goeree-Overflakkee;2013;6
2465;Public buildings;Goeree-Overflakkee;2014;6
2466;Public buildings;Goeree-Overflakkee;2015;6
2467;Public buildings;Goeree-Overflakkee;2016;6
2468;Public buildings;Goes;2013;9
2469;Public buildings;Goes;2014;9
2470;Public buildings;Goes;2015;9
2471;Public buildings;Goes;2016;9
2472;Public buildings;Goirle;2013;0
2473;Public buildings;Goirle;2014;0
2474;Public buildings;Goirle;2015;0
2475;Public buildings;Goirle;2016;0
2476;Public buildings;Gooise Meren;2013;19
2477;Public buildings;Gooise Meren;2014;19
2478;Public buildings;Gooise Meren;2015;19
2479;Public buildings;Gooise Meren;2016;19
2480;Public buildings;Gorinchem;2013;7
2481;Public buildings;Gorinchem;2014;7
2482;Public buildings;Gorinchem;2015;7
2483;Public buildings;Gorinchem;2016;7
2484;Public buildings;Gouda;2013;10
2485;Public buildings;Gouda;2014;10
2486;Public buildings;Gouda;2015;10
2487;Public buildings;Gouda;2016;10
2488;Public buildings;Grave;2013;9
2489;Public buildings;Grave;2014;9
2490;Public buildings;Grave;2015;9
2491;Public buildings;Grave;2016;9
2492;Public buildings;'s-Gravenhage (The Hague) (municipality);2013;46
2493;Public buildings;'s-Gravenhage (The Hague) (municipality);2014;48
2494;Public buildings;'s-Gravenhage (The Hague) (municipality);2015;48
2495;Public buildings;'s-Gravenhage (The Hague) (municipality);2016;48
2496;Public buildings;Groningen (municipality);2013;27
2497;Public buildings;Groningen (municipality);2014;26
2498;Public buildings;Groningen (municipality);2015;26
2499;Public buildings;Groningen (municipality);2016;25
2500;Public buildings;Grootegast;2013;0
2501;Public buildings;Grootegast;2014;0
2502;Public buildings;Grootegast;2015;0
2503;Public buildings;Grootegast;2016;0
2504;Public buildings;Gulpen-Wittem;2013;0
2505;Public buildings;Gulpen-Wittem;2014;0
2506;Public buildings;Gulpen-Wittem;2015;0
2507;Public buildings;Gulpen-Wittem;2016;0
2508;Public buildings;Haaksbergen;2013;1
2509;Public buildings;Haaksbergen;2014;1
2510;Public buildings;Haaksbergen;2015;1
2511;Public buildings;Haaksbergen;2016;1
2512;Public buildings;Haaren;2013;4
2513;Public buildings;Haaren;2014;4
2514;Public buildings;Haaren;2015;4
2515;Public buildings;Haaren;2016;4
2516;Public buildings;Haarlem;2013;24
2517;Public buildings;Haarlem;2014;24
2518;Public buildings;Haarlem;2015;25
2519;Public buildings;Haarlem;2016;25
2520;Public buildings;Haarlemmerliede en Spaarnwoude;2013;3
2521;Public buildings;Haarlemmerliede en Spaarnwoude;2014;3
2522;Public buildings;Haarlemmerliede en Spaarnwoude;2015;3
2523;Public buildings;Haarlemmerliede en Spaarnwoude;2016;3
2524;Public buildings;Haarlemmermeer;2013;3
2525;Public buildings;Haarlemmermeer;2014;3
2526;Public buildings;Haarlemmermeer;2015;3
2527;Public buildings;Haarlemmermeer;2016;3
2528;Public buildings;Halderberge;2013;7
2529;Public buildings;Halderberge;2014;7
2530;Public buildings;Halderberge;2015;7
2531;Public buildings;Halderberge;2016;7
2532;Public buildings;Hardenberg;2013;2
2533;Public buildings;Hardenberg;2014;2
2534;Public buildings;Hardenberg;2015;2
2535;Public buildings;Hardenberg;2016;2
2536;Public buildings;Harderwijk;2013;3
2537;Public buildings;Harderwijk;2014;3
2538;Public buildings;Harderwijk;2015;3
2539;Public buildings;Harderwijk;2016;3
2540;Public buildings;Hardinxveld-Giessendam;2013;0
2541;Public buildings;Hardinxveld-Giessendam;2014;0
2542;Public buildings;Hardinxveld-Giessendam;2015;0
2543;Public buildings;Hardinxveld-Giessendam;2016;0
2544;Public buildings;Haren;2013;4
2545;Public buildings;Haren;2014;4
2546;Public buildings;Haren;2015;4
2547;Public buildings;Haren;2016;4
2548;Public buildings;Harlingen;2013;6
2549;Public buildings;Harlingen;2014;6
2550;Public buildings;Harlingen;2015;6
2551;Public buildings;Harlingen;2016;6
2552;Public buildings;Hattem;2013;2
2553;Public buildings;Hattem;2014;1
2554;Public buildings;Hattem;2015;1
2555;Public buildings;Hattem;2016;1
2556;Public buildings;Heemskerk;2013;1
2557;Public buildings;Heemskerk;2014;1
2558;Public buildings;Heemskerk;2015;1
2559;Public buildings;Heemskerk;2016;1
2560;Public buildings;Heemstede;2013;2
2561;Public buildings;Heemstede;2014;2
2562;Public buildings;Heemstede;2015;2
2563;Public buildings;Heemstede;2016;2
2564;Public buildings;Heerde;2013;0
2565;Public buildings;Heerde;2014;0
2566;Public buildings;Heerde;2015;0
2567;Public buildings;Heerde;2016;0
2568;Public buildings;Heerenveen;2013;1
2569;Public buildings;Heerenveen;2014;1
2570;Public buildings;Heerenveen;2015;1
2571;Public buildings;Heerenveen;2016;1
2572;Public buildings;Heerhugowaard;2013;0
2573;Public buildings;Heerhugowaard;2014;0
2574;Public buildings;Heerhugowaard;2015;0
2575;Public buildings;Heerhugowaard;2016;0
2576;Public buildings;Heerlen;2013;11
2577;Public buildings;Heerlen;2014;11
2578;Public buildings;Heerlen;2015;11
2579;Public buildings;Heerlen;2016;11
2580;Public buildings;Heeze-Leende;2013;0
2581;Public buildings;Heeze-Leende;2014;0
2582;Public buildings;Heeze-Leende;2015;0
2583;Public buildings;Heeze-Leende;2016;0
2584;Public buildings;Heiloo;2013;3
2585;Public buildings;Heiloo;2014;3
2586;Public buildings;Heiloo;2015;3
2587;Public buildings;Heiloo;2016;3
2588;Public buildings;Den Helder;2013;8
2589;Public buildings;Den Helder;2014;8
2590;Public buildings;Den Helder;2015;8
2591;Public buildings;Den Helder;2016;8
2592;Public buildings;Hellendoorn;2013;0
2593;Public buildings;Hellendoorn;2014;0
2594;Public buildings;Hellendoorn;2015;0
2595;Public buildings;Hellendoorn;2016;0
2596;Public buildings;Hellevoetsluis;2013;6
2597;Public buildings;Hellevoetsluis;2014;6
2598;Public buildings;Hellevoetsluis;2015;6
2599;Public buildings;Hellevoetsluis;2016;6
2600;Public buildings;Helmond;2013;6
2601;Public buildings;Helmond;2014;6
2602;Public buildings;Helmond;2015;6
2603;Public buildings;Helmond;2016;6
2604;Public buildings;Hendrik-Ido-Ambacht;2013;0
2605;Public buildings;Hendrik-Ido-Ambacht;2014;0
2606;Public buildings;Hendrik-Ido-Ambacht;2015;0
2607;Public buildings;Hendrik-Ido-Ambacht;2016;0
2608;Public buildings;Hengelo (O.);2013;5
2609;Public buildings;Hengelo (O.);2014;5
2610;Public buildings;Hengelo (O.);2015;6
2611;Public buildings;Hengelo (O.);2016;6
2612;Public buildings;'s-Hertogenbosch;2013;26
2613;Public buildings;'s-Hertogenbosch;2014;26
2614;Public buildings;'s-Hertogenbosch;2015;26
2615;Public buildings;'s-Hertogenbosch;2016;26
2616;Public buildings;Heumen;2013;0
2617;Public buildings;Heumen;2014;0
2618;Public buildings;Heumen;2015;0
2619;Public buildings;Heumen;2016;0
2620;Public buildings;Heusden;2013;3
2621;Public buildings;Heusden;2014;3
2622;Public buildings;Heusden;2015;3
2623;Public buildings;Heusden;2016;3
2624;Public buildings;Hillegom;2013;1
2625;Public buildings;Hillegom;2014;1
2626;Public buildings;Hillegom;2015;1
2627;Public buildings;Hillegom;2016;1
2628;Public buildings;Hilvarenbeek;2013;0
2629;Public buildings;Hilvarenbeek;2014;0
2630;Public buildings;Hilvarenbeek;2015;0
2631;Public buildings;Hilvarenbeek;2016;0
2632;Public buildings;Hilversum;2013;24
2633;Public buildings;Hilversum;2014;24
2634;Public buildings;Hilversum;2015;24
2635;Public buildings;Hilversum;2016;25
2636;Public buildings;Hof van Twente;2013;2
2637;Public buildings;Hof van Twente;2014;2
2638;Public buildings;Hof van Twente;2015;2
2639;Public buildings;Hof van Twente;2016;2
2640;Public buildings;Hollands Kroon;2013;4
2641;Public buildings;Hollands Kroon;2014;4
2642;Public buildings;Hollands Kroon;2015;4
2643;Public buildings;Hollands Kroon;2016;4
2644;Public buildings;Hoogeveen;2013;3
2645;Public buildings;Hoogeveen;2014;3
2646;Public buildings;Hoogeveen;2015;3
2647;Public buildings;Hoogeveen;2016;3
2648;Public buildings;Hoogezand-Sappemeer;2013;1
2649;Public buildings;Hoogezand-Sappemeer;2014;1
2650;Public buildings;Hoogezand-Sappemeer;2015;1
2651;Public buildings;Hoogezand-Sappemeer;2016;1
2652;Public buildings;Hoorn;2013;9
2653;Public buildings;Hoorn;2014;9
2654;Public buildings;Hoorn;2015;9
2655;Public buildings;Hoorn;2016;9
2656;Public buildings;Horst aan de Maas;2013;2
2657;Public buildings;Horst aan de Maas;2014;2
2658;Public buildings;Horst aan de Maas;2015;2
2659;Public buildings;Horst aan de Maas;2016;2
2660;Public buildings;Houten;2013;9
2661;Public buildings;Houten;2014;2
2662;Public buildings;Houten;2015;2
2663;Public buildings;Houten;2016;2
2664;Public buildings;Huizen;2013;0
2665;Public buildings;Huizen;2014;0
2666;Public buildings;Huizen;2015;0
2667;Public buildings;Huizen;2016;0
2668;Public buildings;Hulst;2013;5
2669;Public buildings;Hulst;2014;5
2670;Public buildings;Hulst;2015;5
2671;Public buildings;Hulst;2016;5
2672;Public buildings;IJsselstein;2013;2
2673;Public buildings;IJsselstein;2014;2
2674;Public buildings;IJsselstein;2015;2
2675;Public buildings;IJsselstein;2016;2
2676;Public buildings;Kaag en Braassem;2013;2
2677;Public buildings;Kaag en Braassem;2014;2
2678;Public buildings;Kaag en Braassem;2015;2
2679;Public buildings;Kaag en Braassem;2016;2
2680;Public buildings;Kampen;2013;17
2681;Public buildings;Kampen;2014;17
2682;Public buildings;Kampen;2015;17
2683;Public buildings;Kampen;2016;17
2684;Public buildings;Kapelle;2013;0
2685;Public buildings;Kapelle;2014;0
2686;Public buildings;Kapelle;2015;0
2687;Public buildings;Kapelle;2016;0
2688;Public buildings;Katwijk;2013;3
2689;Public buildings;Katwijk;2014;3
2690;Public buildings;Katwijk;2015;3
2691;Public buildings;Katwijk;2016;3
2692;Public buildings;Kerkrade;2013;2
2693;Public buildings;Kerkrade;2014;2
2694;Public buildings;Kerkrade;2015;2
2695;Public buildings;Kerkrade;2016;2
2696;Public buildings;Koggenland;2013;1
2697;Public buildings;Koggenland;2014;1
2698;Public buildings;Koggenland;2015;1
2699;Public buildings;Koggenland;2016;1
2700;Public buildings;Kollumerland en Nieuwkruisland;2013;5
2701;Public buildings;Kollumerland en Nieuwkruisland;2014;5
2702;Public buildings;Kollumerland en Nieuwkruisland;2015;5
2703;Public buildings;Kollumerland en Nieuwkruisland;2016;5
2704;Public buildings;Korendijk;2013;1
2705;Public buildings;Korendijk;2014;1
2706;Public buildings;Korendijk;2015;1
2707;Public buildings;Korendijk;2016;1
2708;Public buildings;Krimpen aan den IJssel;2013;0
