ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
2965;Particuliere huishoudens;Hilvarenbeek;2016;6.2;100.0;1.9;306.8;190.9
2966;Particuliere huishoudens;Hilvarenbeek;2017;6.3;100.0;2.1;326.9;209.3
2967;Particuliere huishoudens;Hilvarenbeek;2018;6.3;100.0;2.2;345.8;223.4
2968;Particuliere huishoudens;Hilvarenbeek;2019;6.4;100.0;2.4;370.5;240.3
2969;Particuliere huishoudens;Hilvarenbeek;2020;6.5;100.0;2.6;391.8;254.2
2970;Particuliere huishoudens;Hilversum;2006;38.7;100.0;7.7;199.0;27.8
2971;Particuliere huishoudens;Hilversum;2007;38.9;100.0;8.1;208.3;35.0
2972;Particuliere huishoudens;Hilversum;2008;39.1;100.0;8.6;219.6;38.2
2973;Particuliere huishoudens;Hilversum;2009;39.4;100.0;8.2;208.0;34.5
2974;Particuliere huishoudens;Hilversum;2010;39.5;100.0;8.1;204.0;29.4
2975;Particuliere huishoudens;Hilversum;2011;39.8;100.0;8.3;207.8;29.8
2976;Particuliere huishoudens;Hilversum;2012;40.1;100.0;7.7;192.2;24.7
2977;Particuliere huishoudens;Hilversum;2013;40.4;100.0;7.4;182.5;15.9
2978;Particuliere huishoudens;Hilversum;2014;40.7;100.0;7.3;179.1;16.2
2979;Particuliere huishoudens;Hilversum;2015;41.0;100.0;8.1;197.2;21.2
2980;Particuliere huishoudens;Hilversum;2016;41.2;100.0;8.4;203.2;24.0
2981;Particuliere huishoudens;Hilversum;2017;41.7;100.0;9.4;225.7;31.6
2982;Particuliere huishoudens;Hilversum;2018;41.9;100.0;10.2;242.8;44.1
2983;Particuliere huishoudens;Hilversum;2019;42.1;100.0;11.4;270.1;68.0
2984;Particuliere huishoudens;Hilversum;2020;42.3;100.0;11.9;281.3;82.5
2985;Particuliere huishoudens;Hoeksche Waard;2006;33.9;100.0;7.0;205.8;96.2
2986;Particuliere huishoudens;Hoeksche Waard;2007;34.2;100.0;7.4;217.9;105.1
2987;Particuliere huishoudens;Hoeksche Waard;2008;34.4;100.0;8.2;238.4;118.2
2988;Particuliere huishoudens;Hoeksche Waard;2009;34.7;100.0;8.1;232.0;113.8
2989;Particuliere huishoudens;Hoeksche Waard;2010;34.8;100.0;8.2;235.4;101.0
2990;Particuliere huishoudens;Hoeksche Waard;2011;34.9;100.0;8.0;229.1;96.1
2991;Particuliere huishoudens;Hoeksche Waard;2012;35.0;100.0;7.6;216.1;82.6
2992;Particuliere huishoudens;Hoeksche Waard;2013;35.1;100.0;7.6;217.0;64.3
2993;Particuliere huishoudens;Hoeksche Waard;2014;35.3;100.0;7.4;210.3;62.8
2994;Particuliere huishoudens;Hoeksche Waard;2015;35.5;100.0;8.0;226.8;67.3
2995;Particuliere huishoudens;Hoeksche Waard;2016;35.7;100.0;8.3;233.8;73.7
2996;Particuliere huishoudens;Hoeksche Waard;2017;36.1;100.0;9.0;248.9;80.9
2997;Particuliere huishoudens;Hoeksche Waard;2018;36.4;100.0;9.6;263.4;89.2
2998;Particuliere huishoudens;Hoeksche Waard;2019;36.7;100.0;10.3;280.7;104.7
2999;Particuliere huishoudens;Hoeksche Waard;2020;37.1;100.0;11.1;299.1;118.7
3000;Particuliere huishoudens;Hof van Twente;2006;13.6;100.0;3.3;245.3;125.7
3001;Particuliere huishoudens;Hof van Twente;2007;13.7;100.0;3.6;262.5;137.7
3002;Particuliere huishoudens;Hof van Twente;2008;13.7;100.0;3.8;279.2;149.3
3003;Particuliere huishoudens;Hof van Twente;2009;13.9;100.0;3.8;275.9;143.9
3004;Particuliere huishoudens;Hof van Twente;2010;14.1;100.0;3.9;277.4;127.1
3005;Particuliere huishoudens;Hof van Twente;2011;14.2;100.0;3.9;272.1;121.5
3006;Particuliere huishoudens;Hof van Twente;2012;14.4;100.0;3.7;254.2;101.4
3007;Particuliere huishoudens;Hof van Twente;2013;14.5;100.0;3.6;248.5;84.3
3008;Particuliere huishoudens;Hof van Twente;2014;14.4;100.0;3.6;249.4;85.3
3009;Particuliere huishoudens;Hof van Twente;2015;14.4;100.0;3.8;262.3;87.8
3010;Particuliere huishoudens;Hof van Twente;2016;14.5;100.0;3.9;268.0;93.3
3011;Particuliere huishoudens;Hof van Twente;2017;14.7;100.0;4.1;279.6;97.1
3012;Particuliere huishoudens;Hof van Twente;2018;14.7;100.0;4.3;296.4;107.4
3013;Particuliere huishoudens;Hof van Twente;2019;14.8;100.0;4.6;309.2;115.4
3014;Particuliere huishoudens;Hof van Twente;2020;14.9;100.0;4.7;316.0;125.8
3015;Particuliere huishoudens;Het Hogeland;2006;20.5;100.0;3.1;149.9;61.0
3016;Particuliere huishoudens;Het Hogeland;2007;20.6;100.0;3.2;154.3;67.5
3017;Particuliere huishoudens;Het Hogeland;2008;20.6;100.0;3.6;172.2;80.4
3018;Particuliere huishoudens;Het Hogeland;2009;20.7;100.0;3.5;169.0;76.8
3019;Particuliere huishoudens;Het Hogeland;2010;20.8;100.0;3.5;167.2;65.7
3020;Particuliere huishoudens;Het Hogeland;2011;20.9;100.0;3.4;162.4;62.3
3021;Particuliere huishoudens;Het Hogeland;2012;20.9;100.0;3.3;158.5;53.8
3022;Particuliere huishoudens;Het Hogeland;2013;21.0;100.0;3.2;152.3;41.4
3023;Particuliere huishoudens;Het Hogeland;2014;21.1;100.0;3.3;155.2;40.3
3024;Particuliere huishoudens;Het Hogeland;2015;21.1;100.0;3.4;163.0;44.1
3025;Particuliere huishoudens;Het Hogeland;2016;21.1;100.0;3.5;166.1;45.9
3026;Particuliere huishoudens;Het Hogeland;2017;21.2;100.0;3.8;177.6;49.4
3027;Particuliere huishoudens;Het Hogeland;2018;21.2;100.0;4.0;188.0;56.7
3028;Particuliere huishoudens;Het Hogeland;2019;21.3;100.0;4.2;197.5;63.7
3029;Particuliere huishoudens;Het Hogeland;2020;21.4;100.0;4.5;209.7;75.4
3030;Particuliere huishoudens;Hollands Kroon;2006;18.8;100.0;3.7;197.5;90.0
3031;Particuliere huishoudens;Hollands Kroon;2007;19.0;100.0;4.0;208.3;97.9
3032;Particuliere huishoudens;Hollands Kroon;2008;19.2;100.0;4.3;223.9;104.7
3033;Particuliere huishoudens;Hollands Kroon;2009;19.4;100.0;4.2;216.2;100.6
3034;Particuliere huishoudens;Hollands Kroon;2010;19.5;100.0;4.1;209.8;84.8
3035;Particuliere huishoudens;Hollands Kroon;2011;19.6;100.0;4.1;209.8;84.1
3036;Particuliere huishoudens;Hollands Kroon;2012;19.8;100.0;3.9;196.6;69.1
3037;Particuliere huishoudens;Hollands Kroon;2013;19.8;100.0;3.7;188.4;52.6
3038;Particuliere huishoudens;Hollands Kroon;2014;19.9;100.0;3.8;191.2;53.2
3039;Particuliere huishoudens;Hollands Kroon;2015;20.0;100.0;4.0;199.6;56.3
3040;Particuliere huishoudens;Hollands Kroon;2016;20.0;100.0;4.2;207.6;60.8
3041;Particuliere huishoudens;Hollands Kroon;2017;20.1;100.0;4.5;225.6;70.1
3042;Particuliere huishoudens;Hollands Kroon;2018;20.1;100.0;4.9;241.4;78.9
3043;Particuliere huishoudens;Hollands Kroon;2019;20.4;100.0;5.1;252.1;87.4
3044;Particuliere huishoudens;Hollands Kroon;2020;20.9;100.0;5.4;256.7;88.2
3045;Particuliere huishoudens;Hoogeveen;2006;22.2;100.0;2.9;131.0;49.5
3046;Particuliere huishoudens;Hoogeveen;2007;22.5;100.0;3.1;137.6;52.9
3047;Particuliere huishoudens;Hoogeveen;2008;22.7;100.0;3.3;146.4;58.7
3048;Particuliere huishoudens;Hoogeveen;2009;22.8;100.0;3.4;147.6;55.1
3049;Particuliere huishoudens;Hoogeveen;2010;23.0;100.0;3.2;138.6;44.6
3050;Particuliere huishoudens;Hoogeveen;2011;23.0;100.0;3.2;137.0;45.4
3051;Particuliere huishoudens;Hoogeveen;2012;23.1;100.0;2.9;124.2;36.5
3052;Particuliere huishoudens;Hoogeveen;2013;23.2;100.0;2.7;117.0;25.5
3053;Particuliere huishoudens;Hoogeveen;2014;23.3;100.0;2.6;109.4;22.8
3054;Particuliere huishoudens;Hoogeveen;2015;23.5;100.0;2.7;114.1;24.9
3055;Particuliere huishoudens;Hoogeveen;2016;23.6;100.0;2.8;118.6;27.2
3056;Particuliere huishoudens;Hoogeveen;2017;23.8;100.0;3.0;126.8;32.9
3057;Particuliere huishoudens;Hoogeveen;2018;24.0;100.0;3.3;137.5;39.8
3058;Particuliere huishoudens;Hoogeveen;2019;24.2;100.0;3.6;146.9;47.2
3059;Particuliere huishoudens;Hoogeveen;2020;24.3;100.0;3.8;157.7;54.4
3060;Particuliere huishoudens;Hoorn;2006;29.1;100.0;4.0;136.0;28.0
3061;Particuliere huishoudens;Hoorn;2007;29.5;100.0;4.2;143.7;34.0
3062;Particuliere huishoudens;Hoorn;2008;29.8;100.0;4.5;149.6;36.9
3063;Particuliere huishoudens;Hoorn;2009;30.3;100.0;4.2;137.3;29.4
3064;Particuliere huishoudens;Hoorn;2010;30.8;100.0;4.0;129.6;22.3
3065;Particuliere huishoudens;Hoorn;2011;31.1;100.0;3.9;125.8;20.9
3066;Particuliere huishoudens;Hoorn;2012;31.5;100.0;3.9;122.6;15.7
3067;Particuliere huishoudens;Hoorn;2013;31.6;100.0;3.3;105.2;8.4
3068;Particuliere huishoudens;Hoorn;2014;31.8;100.0;3.5;110.7;9.4
3069;Particuliere huishoudens;Hoorn;2015;32.0;100.0;3.9;121.2;13.5
3070;Particuliere huishoudens;Hoorn;2016;32.3;100.0;4.0;123.8;15.9
3071;Particuliere huishoudens;Hoorn;2017;32.6;100.0;4.4;135.6;21.7
3072;Particuliere huishoudens;Hoorn;2018;32.6;100.0;4.8;147.5;31.8
3073;Particuliere huishoudens;Hoorn;2019;32.8;100.0;5.6;170.3;49.4
3074;Particuliere huishoudens;Hoorn;2020;33.0;100.0;6.2;186.8;67.3
3075;Particuliere huishoudens;Horst aan de Maas;2006;15.5;100.0;3.7;241.3;159.0
3076;Particuliere huishoudens;Horst aan de Maas;2007;15.7;100.0;4.0;251.8;167.6
3077;Particuliere huishoudens;Horst aan de Maas;2008;15.8;100.0;4.3;269.9;183.3
3078;Particuliere huishoudens;Horst aan de Maas;2009;16.1;100.0;4.2;263.5;173.4
3079;Particuliere huishoudens;Horst aan de Maas;2010;16.3;100.0;4.1;249.8;152.9
3080;Particuliere huishoudens;Horst aan de Maas;2011;16.6;100.0;4.0;242.8;143.9
3081;Particuliere huishoudens;Horst aan de Maas;2012;16.8;100.0;3.9;231.4;132.0
3082;Particuliere huishoudens;Horst aan de Maas;2013;16.8;100.0;3.8;228.4;113.7
3083;Particuliere huishoudens;Horst aan de Maas;2014;16.8;100.0;3.9;229.2;116.4
3084;Particuliere huishoudens;Horst aan de Maas;2015;17.0;100.0;4.0;236.4;120.6
3085;Particuliere huishoudens;Horst aan de Maas;2016;17.2;100.0;4.2;245.3;125.1
3086;Particuliere huishoudens;Horst aan de Maas;2017;17.6;100.0;4.5;256.1;129.8
3087;Particuliere huishoudens;Horst aan de Maas;2018;17.8;100.0;4.9;274.1;141.9
3088;Particuliere huishoudens;Horst aan de Maas;2019;17.8;100.0;5.1;288.0;152.5
3089;Particuliere huishoudens;Horst aan de Maas;2020;18.0;100.0;5.5;304.6;163.5
3090;Particuliere huishoudens;Houten;2006;16.6;100.0;3.0;181.1;83.9
3091;Particuliere huishoudens;Houten;2007;17.1;100.0;3.3;195.7;96.7
3092;Particuliere huishoudens;Houten;2008;17.5;100.0;3.7;209.3;103.8
3093;Particuliere huishoudens;Houten;2009;17.9;100.0;3.6;202.8;97.0
3094;Particuliere huishoudens;Houten;2010;18.1;100.0;3.6;199.1;87.7
3095;Particuliere huishoudens;Houten;2011;18.2;100.0;3.7;205.3;92.5
3096;Particuliere huishoudens;Houten;2012;18.6;100.0;3.5;188.1;75.5
3097;Particuliere huishoudens;Houten;2013;18.9;100.0;3.3;173.0;53.1
3098;Particuliere huishoudens;Houten;2014;19.1;100.0;3.2;165.8;49.6
3099;Particuliere huishoudens;Houten;2015;19.3;100.0;3.5;180.1;57.2
3100;Particuliere huishoudens;Houten;2016;19.3;100.0;3.7;192.8;69.4
3101;Particuliere huishoudens;Houten;2017;19.6;100.0;4.3;221.0;95.4
3102;Particuliere huishoudens;Houten;2018;19.8;100.0;5.0;250.4;123.1
3103;Particuliere huishoudens;Houten;2019;20.1;100.0;5.6;277.2;150.6
3104;Particuliere huishoudens;Houten;2020;20.2;100.0;6.2;304.5;179.1
3105;Particuliere huishoudens;Huizen;2006;17.1;100.0;4.4;255.2;57.3
3106;Particuliere huishoudens;Huizen;2007;17.5;100.0;4.6;262.2;65.4
3107;Particuliere huishoudens;Huizen;2008;17.6;100.0;5.0;281.6;73.1
3108;Particuliere huishoudens;Huizen;2009;17.8;100.0;4.8;267.7;66.3
3109;Particuliere huishoudens;Huizen;2010;17.9;100.0;4.7;261.5;56.7
3110;Particuliere huishoudens;Huizen;2011;17.9;100.0;4.6;258.9;53.5
3111;Particuliere huishoudens;Huizen;2012;18.0;100.0;4.4;246.2;44.7
3112;Particuliere huishoudens;Huizen;2013;18.0;100.0;4.2;232.2;30.4
3113;Particuliere huishoudens;Huizen;2014;17.8;100.0;4.2;236.4;30.2
3114;Particuliere huishoudens;Huizen;2015;17.9;100.0;4.5;250.8;36.5
3115;Particuliere huishoudens;Huizen;2016;18.0;100.0;4.7;262.0;40.2
3116;Particuliere huishoudens;Huizen;2017;18.2;100.0;5.2;283.9;48.6
3117;Particuliere huishoudens;Huizen;2018;18.2;100.0;5.7;309.8;64.9
3118;Particuliere huishoudens;Huizen;2019;18.3;100.0;6.2;337.6;86.4
3119;Particuliere huishoudens;Huizen;2020;18.4;100.0;6.6;356.9;108.7
3120;Particuliere huishoudens;Hulst;2006;11.9;100.0;2.1;177.4;100.4
3121;Particuliere huishoudens;Hulst;2007;12.0;100.0;2.3;192.3;112.0
3122;Particuliere huishoudens;Hulst;2008;12.0;100.0;2.6;212.4;135.2
3123;Particuliere huishoudens;Hulst;2009;12.0;100.0;2.5;208.0;129.2
3124;Particuliere huishoudens;Hulst;2010;12.1;100.0;2.5;205.3;119.0
3125;Particuliere huishoudens;Hulst;2011;12.2;100.0;2.5;203.2;116.7
3126;Particuliere huishoudens;Hulst;2012;12.4;100.0;2.4;194.5;103.1
3127;Particuliere huishoudens;Hulst;2013;12.4;100.0;2.4;193.7;94.2
3128;Particuliere huishoudens;Hulst;2014;12.3;100.0;2.5;203.1;100.8
3129;Particuliere huishoudens;Hulst;2015;12.2;100.0;2.6;214.3;108.9
3130;Particuliere huishoudens;Hulst;2016;12.2;100.0;2.7;223.5;112.0
3131;Particuliere huishoudens;Hulst;2017;12.4;100.0;2.9;235.1;117.7
3132;Particuliere huishoudens;Hulst;2018;12.5;100.0;3.1;251.0;129.9
3133;Particuliere huishoudens;Hulst;2019;12.5;100.0;3.3;263.1;142.2
3134;Particuliere huishoudens;Hulst;2020;12.6;100.0;3.4;273.0;149.5
3135;Particuliere huishoudens;IJsselstein;2006;13.5;100.0;2.2;159.9;49.9
3136;Particuliere huishoudens;IJsselstein;2007;13.6;100.0;2.3;170.7;57.6
3137;Particuliere huishoudens;IJsselstein;2008;13.7;100.0;2.5;182.9;64.5
3138;Particuliere huishoudens;IJsselstein;2009;13.8;100.0;2.3;168.7;53.9
3139;Particuliere huishoudens;IJsselstein;2010;13.9;100.0;2.2;159.9;41.8
3140;Particuliere huishoudens;IJsselstein;2011;13.9;100.0;2.3;167.8;47.3
3141;Particuliere huishoudens;IJsselstein;2012;13.9;100.0;2.2;160.9;38.6
3142;Particuliere huishoudens;IJsselstein;2013;14.0;100.0;2.1;148.9;25.0
3143;Particuliere huishoudens;IJsselstein;2014;14.1;100.0;2.0;145.5;25.3
3144;Particuliere huishoudens;IJsselstein;2015;14.0;100.0;2.2;160.7;32.1
3145;Particuliere huishoudens;IJsselstein;2016;14.1;100.0;2.4;172.0;39.3
3146;Particuliere huishoudens;IJsselstein;2017;14.2;100.0;2.7;189.4;50.2
3147;Particuliere huishoudens;IJsselstein;2018;14.3;100.0;2.9;199.5;62.9
3148;Particuliere huishoudens;IJsselstein;2019;14.3;100.0;3.2;221.1;82.0
3149;Particuliere huishoudens;IJsselstein;2020;14.3;100.0;3.5;245.5;109.9
3150;Particuliere huishoudens;Kaag en Braassem;2006;9.7;100.0;2.9;295.6;142.8
3151;Particuliere huishoudens;Kaag en Braassem;2007;9.8;100.0;3.0;310.9;152.2
3152;Particuliere huishoudens;Kaag en Braassem;2008;9.9;100.0;3.2;325.7;161.3
3153;Particuliere huishoudens;Kaag en Braassem;2009;10.0;100.0;3.3;327.9;144.5
3154;Particuliere huishoudens;Kaag en Braassem;2010;10.2;100.0;3.3;323.9;128.7
3155;Particuliere huishoudens;Kaag en Braassem;2011;10.3;100.0;3.3;319.7;128.2
3156;Particuliere huishoudens;Kaag en Braassem;2012;10.4;100.0;3.1;302.0;107.7
3157;Particuliere huishoudens;Kaag en Braassem;2013;10.5;100.0;3.0;286.7;84.2
3158;Particuliere huishoudens;Kaag en Braassem;2014;10.5;100.0;2.9;273.5;81.8
3159;Particuliere huishoudens;Kaag en Braassem;2015;10.7;100.0;3.1;288.4;84.8
3160;Particuliere huishoudens;Kaag en Braassem;2016;10.9;100.0;3.2;290.7;87.7
3161;Particuliere huishoudens;Kaag en Braassem;2017;11.1;100.0;3.4;307.1;98.9
3162;Particuliere huishoudens;Kaag en Braassem;2018;11.2;100.0;3.7;330.6;117.4
3163;Particuliere huishoudens;Kaag en Braassem;2019;11.4;100.0;4.0;355.2;137.3
3164;Particuliere huishoudens;Kaag en Braassem;2020;11.6;100.0;4.4;377.6;159.5
3165;Particuliere huishoudens;Kampen;2006;19.5;100.0;2.8;142.2;44.3
3166;Particuliere huishoudens;Kampen;2007;19.3;100.0;2.9;151.4;53.9
3167;Particuliere huishoudens;Kampen;2008;19.5;100.0;3.2;162.8;61.5
3168;Particuliere huishoudens;Kampen;2009;19.8;100.0;3.2;161.0;57.3
3169;Particuliere huishoudens;Kampen;2010;19.8;100.0;3.1;154.4;47.8
3170;Particuliere huishoudens;Kampen;2011;20.0;100.0;3.0;150.6;46.9
3171;Particuliere huishoudens;Kampen;2012;20.1;100.0;2.9;142.2;37.8
3172;Particuliere huishoudens;Kampen;2013;20.3;100.0;2.7;134.9;27.1
3173;Particuliere huishoudens;Kampen;2014;20.3;100.0;2.6;130.1;27.5
3174;Particuliere huishoudens;Kampen;2015;20.6;100.0;2.9;138.8;30.2
3175;Particuliere huishoudens;Kampen;2016;20.9;100.0;3.0;142.0;31.4
3176;Particuliere huishoudens;Kampen;2017;21.3;100.0;3.3;153.5;36.2
3177;Particuliere huishoudens;Kampen;2018;21.6;100.0;3.6;165.3;45.6
3178;Particuliere huishoudens;Kampen;2019;21.8;100.0;3.9;178.7;57.4
3179;Particuliere huishoudens;Kampen;2020;22.1;100.0;4.2;191.8;68.3
3180;Particuliere huishoudens;Kapelle;2006;4.5;100.0;1.0;213.8;134.6
3181;Particuliere huishoudens;Kapelle;2007;4.6;100.0;1.0;225.7;144.3
3182;Particuliere huishoudens;Kapelle;2008;4.6;100.0;1.2;254.1;163.2
3183;Particuliere huishoudens;Kapelle;2009;4.8;100.0;1.2;243.1;156.3
3184;Particuliere huishoudens;Kapelle;2010;4.8;100.0;1.1;230.3;132.0
3185;Particuliere huishoudens;Kapelle;2011;4.9;100.0;1.1;232.9;127.5
3186;Particuliere huishoudens;Kapelle;2012;4.9;100.0;1.1;222.5;116.6
3187;Particuliere huishoudens;Kapelle;2013;5.0;100.0;1.0;211.0;93.7
3188;Particuliere huishoudens;Kapelle;2014;5.0;100.0;1.1;211.9;92.9
3189;Particuliere huishoudens;Kapelle;2015;5.1;100.0;1.1;223.3;102.7
3190;Particuliere huishoudens;Kapelle;2016;5.1;100.0;1.2;229.9;111.0
3191;Particuliere huishoudens;Kapelle;2017;5.1;100.0;1.3;248.6;118.4
3192;Particuliere huishoudens;Kapelle;2018;5.2;100.0;1.3;256.2;128.6
3193;Particuliere huishoudens;Kapelle;2019;5.2;100.0;1.4;266.4;138.6
3194;Particuliere huishoudens;Kapelle;2020;5.3;100.0;1.5;284.1;148.4
3195;Particuliere huishoudens;Katwijk;2006;22.9;100.0;4.8;210.5;105.6
3196;Particuliere huishoudens;Katwijk;2007;23.1;100.0;5.1;222.3;114.2
3197;Particuliere huishoudens;Katwijk;2008;23.3;100.0;5.4;230.3;120.9
3198;Particuliere huishoudens;Katwijk;2009;23.6;100.0;5.2;221.2;108.3
3199;Particuliere huishoudens;Katwijk;2010;23.8;100.0;5.2;216.1;91.4
3200;Particuliere huishoudens;Katwijk;2011;23.9;100.0;5.2;216.4;91.3
3201;Particuliere huishoudens;Katwijk;2012;24.1;100.0;4.9;202.3;74.1
3202;Particuliere huishoudens;Katwijk;2013;24.4;100.0;4.7;190.9;53.4
3203;Particuliere huishoudens;Katwijk;2014;24.5;100.0;4.7;193.2;54.8
3204;Particuliere huishoudens;Katwijk;2015;25.0;100.0;5.2;208.4;59.0
3205;Particuliere huishoudens;Katwijk;2016;25.3;100.0;5.3;210.1;63.8
3206;Particuliere huishoudens;Katwijk;2017;25.7;100.0;5.7;222.5;73.3
3207;Particuliere huishoudens;Katwijk;2018;26.0;100.0;6.4;247.6;93.9
3208;Particuliere huishoudens;Katwijk;2019;26.1;100.0;7.1;271.9;122.5
3209;Particuliere huishoudens;Katwijk;2020;26.5;100.0;7.8;295.4;148.4
3210;Particuliere huishoudens;Kerkrade;2006;22.4;100.0;1.7;77.6;16.7
3211;Particuliere huishoudens;Kerkrade;2007;22.4;100.0;1.9;84.5;18.7
3212;Particuliere huishoudens;Kerkrade;2008;22.5;100.0;2.0;89.7;21.5
3213;Particuliere huishoudens;Kerkrade;2009;22.5;100.0;1.9;85.2;18.6
3214;Particuliere huishoudens;Kerkrade;2010;22.5;100.0;1.7;77.0;13.5
3215;Particuliere huishoudens;Kerkrade;2011;22.6;100.0;1.6;70.5;12.9
3216;Particuliere huishoudens;Kerkrade;2012;22.7;100.0;1.4;62.7;8.7
3217;Particuliere huishoudens;Kerkrade;2013;22.8;100.0;1.3;55.0;4.5
3218;Particuliere huishoudens;Kerkrade;2014;22.6;100.0;1.3;55.5;4.5
3219;Particuliere huishoudens;Kerkrade;2015;22.5;100.0;1.3;59.1;6.0
3220;Particuliere huishoudens;Kerkrade;2016;22.4;100.0;1.4;61.7;7.2
3221;Particuliere huishoudens;Kerkrade;2017;22.5;100.0;1.6;69.1;10.5
3222;Particuliere huishoudens;Kerkrade;2018;22.5;100.0;1.7;76.7;13.8
3223;Particuliere huishoudens;Kerkrade;2019;22.6;100.0;1.9;83.7;18.6
3224;Particuliere huishoudens;Kerkrade;2020;22.7;100.0;2.1;90.6;22.5
3225;Particuliere huishoudens;Koggenland;2006;8.0;100.0;2.0;247.2;162.0
3226;Particuliere huishoudens;Koggenland;2007;8.2;100.0;2.1;258.5;170.2
3227;Particuliere huishoudens;Koggenland;2008;8.3;100.0;2.2;268.4;178.2
3228;Particuliere huishoudens;Koggenland;2009;8.5;100.0;2.2;257.1;167.5
3229;Particuliere huishoudens;Koggenland;2010;8.7;100.0;2.2;248.3;150.8
3230;Particuliere huishoudens;Koggenland;2011;8.7;100.0;2.1;244.8;149.1
3231;Particuliere huishoudens;Koggenland;2012;8.9;100.0;2.0;226.7;128.8
3232;Particuliere huishoudens;Koggenland;2013;9.0;100.0;2.0;218.7;105.0
3233;Particuliere huishoudens;Koggenland;2014;9.0;100.0;1.9;213.9;101.9
3234;Particuliere huishoudens;Koggenland;2015;9.0;100.0;2.1;228.6;111.4
3235;Particuliere huishoudens;Koggenland;2016;9.1;100.0;2.2;237.4;117.1
3236;Particuliere huishoudens;Koggenland;2017;9.1;100.0;2.3;252.2;131.8
3237;Particuliere huishoudens;Koggenland;2018;9.2;100.0;2.5;273.0;142.5
3238;Particuliere huishoudens;Koggenland;2019;9.2;100.0;2.7;294.2;160.4
3239;Particuliere huishoudens;Koggenland;2020;9.3;100.0;2.9;315.8;176.9
3240;Particuliere huishoudens;Krimpen aan den IJssel;2006;11.2;100.0;2.3;206.9;67.8
3241;Particuliere huishoudens;Krimpen aan den IJssel;2007;11.3;100.0;2.5;225.4;73.0
3242;Particuliere huishoudens;Krimpen aan den IJssel;2008;11.5;100.0;2.7;233.4;81.5
3243;Particuliere huishoudens;Krimpen aan den IJssel;2009;11.7;100.0;2.5;216.3;70.8
3244;Particuliere huishoudens;Krimpen aan den IJssel;2010;11.7;100.0;2.5;212.0;58.8
3245;Particuliere huishoudens;Krimpen aan den IJssel;2011;11.7;100.0;2.4;210.1;54.8
3246;Particuliere huishoudens;Krimpen aan den IJssel;2012;11.8;100.0;2.3;196.9;44.0
3247;Particuliere huishoudens;Krimpen aan den IJssel;2013;11.9;100.0;2.3;193.5;32.4
3248;Particuliere huishoudens;Krimpen aan den IJssel;2014;12.0;100.0;2.2;184.1;34.0
3249;Particuliere huishoudens;Krimpen aan den IJssel;2015;12.1;100.0;2.3;193.3;38.9
3250;Particuliere huishoudens;Krimpen aan den IJssel;2016;12.1;100.0;2.5;206.2;41.3
3251;Particuliere huishoudens;Krimpen aan den IJssel;2017;12.1;100.0;2.5;210.1;46.9
3252;Particuliere huishoudens;Krimpen aan den IJssel;2018;12.2;100.0;2.8;225.9;58.0
3253;Particuliere huishoudens;Krimpen aan den IJssel;2019;12.3;100.0;3.0;245.6;70.1
3254;Particuliere huishoudens;Krimpen aan den IJssel;2020;12.4;100.0;3.2;258.8;84.7
3255;Particuliere huishoudens;Krimpenerwaard;2006;21.4;100.0;5.3;245.7;108.4
3256;Particuliere huishoudens;Krimpenerwaard;2007;21.6;100.0;5.6;258.5;117.2
3257;Particuliere huishoudens;Krimpenerwaard;2008;21.7;100.0;6.0;277.4;131.7
3258;Particuliere huishoudens;Krimpenerwaard;2009;21.8;100.0;6.3;288.0;124.8
3259;Particuliere huishoudens;Krimpenerwaard;2010;21.8;100.0;5.9;271.9;108.6
3260;Particuliere huishoudens;Krimpenerwaard;2011;21.9;100.0;5.7;259.2;102.3
3261;Particuliere huishoudens;Krimpenerwaard;2012;22.0;100.0;5.5;250.6;89.7
3262;Particuliere huishoudens;Krimpenerwaard;2013;22.3;100.0;5.4;244.6;72.4
3263;Particuliere huishoudens;Krimpenerwaard;2014;22.4;100.0;5.3;236.0;68.9
3264;Particuliere huishoudens;Krimpenerwaard;2015;22.6;100.0;5.6;246.9;71.3
3265;Particuliere huishoudens;Krimpenerwaard;2016;22.7;100.0;5.8;254.6;73.1
3266;Particuliere huishoudens;Krimpenerwaard;2017;23.1;100.0;6.2;266.6;81.7
3267;Particuliere huishoudens;Krimpenerwaard;2018;23.3;100.0;6.7;285.3;90.6
3268;Particuliere huishoudens;Krimpenerwaard;2019;23.5;100.0;7.0;297.8;103.9
3269;Particuliere huishoudens;Krimpenerwaard;2020;23.7;100.0;7.4;314.2;118.6
3270;Particuliere huishoudens;Laarbeek;2006;8.3;100.0;2.0;241.8;160.1
3271;Particuliere huishoudens;Laarbeek;2007;8.4;100.0;2.2;257.8;172.7
3272;Particuliere huishoudens;Laarbeek;2008;8.5;100.0;2.4;277.8;188.3
3273;Particuliere huishoudens;Laarbeek;2009;8.5;100.0;2.4;276.9;185.4
3274;Particuliere huishoudens;Laarbeek;2010;8.5;100.0;2.3;274.0;167.7
3275;Particuliere huishoudens;Laarbeek;2011;8.5;100.0;2.4;276.2;162.5
