ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Ontslagroute;JaarOntslag;Perioden;TotaalBedrijfseconomischOntslagenen_1;TotaalArbeid_2;Werknemer_3;Zelfstandige_4;TotaalUitkeringen_5;Arbeidsongeschiktheidsuitkering_6;WerkloosheidsuitkeringWW_7;Bijstandsuitkering_8;OverigeUitkering_9;InkomstenbronPensioen_10;ScholierStudent_11;OverigeInkomstenbron_12
7178;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;2212.0;93.0;87.0;6.0;4.0;1.0;1.0;1.0;1.0;;1.0;3.0
7179;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;2250.0;93.0;87.0;6.0;4.0;1.0;1.0;1.0;1.0;;1.0;2.0
7180;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7181;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;2084.0;88.0;83.0;5.0;7.0;1.0;4.0;1.0;2.0;;1.0;3.0
7182;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;2141.0;91.0;85.0;6.0;5.0;1.0;2.0;1.0;1.0;;1.0;3.0
7183;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;2183.0;94.0;87.0;7.0;3.0;1.0;1.0;1.0;1.0;;1.0;2.0
7184;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;2301.0;94.0;88.0;7.0;3.0;1.0;1.0;0.0;0.0;;1.0;2.0
7185;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7186;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7187;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;1593.0;89.0;83.0;6.0;6.0;1.0;3.0;1.0;2.0;;1.0;4.0
7188;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;1623.0;93.0;86.0;7.0;3.0;1.0;1.0;0.0;1.0;;1.0;2.0
7189;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;1660.0;94.0;87.0;7.0;3.0;1.0;1.0;0.0;1.0;;1.0;2.0
7190;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7191;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7192;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7193;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;3220.0;92.0;89.0;4.0;4.0;0.0;3.0;0.0;1.0;;1.0;3.0
7194;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;3139.0;94.0;89.0;5.0;3.0;1.0;1.0;0.0;1.0;;1.0;2.0
7195;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7196;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7197;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7198;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7199;Mannen;25 tot 45 jaar;Autochtonen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;1954.0;94.0;89.0;4.0;3.0;0.0;1.0;0.0;1.0;;1.0;3.0
7200;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;6655.0;62.0;58.0;4.0;26.0;2.0;16.0;4.0;3.0;;1.0;12.0
7201;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2005, vrijdag 30 september;6563.0;70.0;66.0;4.0;20.0;2.0;10.0;5.0;3.0;;1.0;9.0
7202;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2006, vrijdag 29 september;6426.0;78.0;72.0;6.0;14.0;2.0;4.0;4.0;3.0;;1.0;8.0
7203;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2007, vrijdag 28 september;6322.0;83.0;75.0;7.0;10.0;2.0;2.0;3.0;2.0;;1.0;7.0
7204;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2008, vrijdag 26 september;6131.0;83.0;75.0;8.0;9.0;3.0;2.0;3.0;2.0;;1.0;7.0
7205;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7206;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2005, vrijdag 30 september;6048.0;64.0;60.0;4.0;24.0;1.0;14.0;4.0;4.0;;1.0;12.0
7207;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2006, vrijdag 29 september;5933.0;75.0;70.0;6.0;15.0;1.0;5.0;5.0;4.0;;1.0;8.0
7208;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2007, vrijdag 28 september;5815.0;82.0;75.0;7.0;10.0;1.0;3.0;4.0;3.0;;1.0;7.0
7209;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2008, vrijdag 26 september;5751.0;83.0;75.0;8.0;10.0;2.0;2.0;4.0;2.0;;1.0;7.0
7210;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7211;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7212;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2006, vrijdag 29 september;5103.0;73.0;68.0;5.0;17.0;1.0;10.0;3.0;4.0;;1.0;9.0
7213;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2007, vrijdag 28 september;4995.0;81.0;74.0;7.0;11.0;1.0;4.0;3.0;3.0;;1.0;8.0
7214;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2008, vrijdag 26 september;4909.0;82.0;74.0;8.0;10.0;2.0;2.0;3.0;3.0;;1.0;8.0
7215;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7216;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7217;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7218;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2007, vrijdag 28 september;6371.0;78.0;73.0;5.0;12.0;1.0;6.0;2.0;4.0;;1.0;8.0
7219;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2008, vrijdag 26 september;6317.0;81.0;74.0;7.0;10.0;2.0;3.0;3.0;3.0;;1.0;8.0
7220;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7221;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7222;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7223;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7224;Mannen;25 tot 45 jaar;Allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2008, vrijdag 26 september;4171.0;78.0;73.0;5.0;11.0;1.0;5.0;2.0;4.0;;1.0;9.0
7225;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2004, vrijdag 24 september;2452.0;60.0;56.0;4.0;32.0;2.0;24.0;2.0;4.0;;0.0;8.0
7226;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2005, vrijdag 30 september;2386.0;68.0;63.0;5.0;25.0;3.0;14.0;4.0;4.0;;1.0;6.0
7227;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2006, vrijdag 29 september;2278.0;78.0;71.0;6.0;16.0;3.0;6.0;4.0;4.0;;0.0;6.0
7228;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2007, vrijdag 28 september;2193.0;84.0;76.0;8.0;11.0;3.0;2.0;4.0;2.0;;0.0;5.0
7229;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2003;2008, vrijdag 26 september;2052.0;86.0;77.0;9.0;9.0;3.0;2.0;3.0;2.0;;0.0;4.0
7230;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7231;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2005, vrijdag 30 september;2680.0;63.0;59.0;4.0;29.0;1.0;19.0;3.0;5.0;;0.0;8.0
7232;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2006, vrijdag 29 september;2590.0;76.0;71.0;6.0;17.0;2.0;7.0;4.0;4.0;;1.0;6.0
7233;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2007, vrijdag 28 september;2475.0;84.0;76.0;7.0;11.0;2.0;3.0;3.0;3.0;;1.0;5.0
7234;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2004;2008, vrijdag 26 september;2364.0;85.0;77.0;8.0;10.0;3.0;2.0;3.0;2.0;;0.0;5.0
7235;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7236;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7237;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2006, vrijdag 29 september;2203.0;70.0;65.0;5.0;24.0;0.0;16.0;2.0;5.0;;0.0;6.0
7238;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2007, vrijdag 28 september;2102.0;82.0;75.0;7.0;13.0;1.0;5.0;3.0;4.0;;0.0;5.0
7239;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2005;2008, vrijdag 26 september;1995.0;85.0;77.0;8.0;10.0;2.0;2.0;3.0;3.0;;1.0;4.0
7240;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7241;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7242;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7243;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2007, vrijdag 28 september;1373.0;73.0;69.0;4.0;20.0;1.0;12.0;2.0;6.0;;0.0;6.0
7244;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2006;2008, vrijdag 26 september;1315.0;79.0;74.0;6.0;13.0;2.0;4.0;3.0;4.0;;1.0;7.0
7245;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7246;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7247;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7248;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7249;Mannen;25 tot 45 jaar;Allochtonen;UWV (Uitvoering Werknemers Verzekering);Ontslagjaar 2007;2008, vrijdag 26 september;704.0;73.0;68.0;5.0;21.0;1.0;12.0;1.0;7.0;;0.0;6.0
7250;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2003;2004, vrijdag 24 september;3311.0;63.0;59.0;4.0;21.0;1.0;11.0;6.0;4.0;;1.0;15.0
7251;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2003;2005, vrijdag 30 september;3291.0;71.0;66.0;4.0;18.0;2.0;8.0;6.0;2.0;;1.0;10.0
7252;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2003;2006, vrijdag 29 september;3304.0;77.0;71.0;5.0;12.0;1.0;4.0;5.0;2.0;;1.0;10.0
7253;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2003;2007, vrijdag 28 september;3295.0;81.0;73.0;7.0;10.0;1.0;3.0;3.0;2.0;;1.0;8.0
7254;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2003;2008, vrijdag 26 september;3260.0;81.0;72.0;9.0;10.0;2.0;2.0;4.0;2.0;;1.0;9.0
7255;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7256;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2004;2005, vrijdag 30 september;2705.0;64.0;61.0;3.0;19.0;1.0;9.0;6.0;4.0;;1.0;16.0
7257;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2004;2006, vrijdag 29 september;2678.0;74.0;69.0;5.0;14.0;1.0;4.0;5.0;3.0;;2.0;10.0
7258;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2004;2007, vrijdag 28 september;2684.0;80.0;73.0;7.0;10.0;1.0;3.0;4.0;2.0;;1.0;9.0
7259;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2004;2008, vrijdag 26 september;2706.0;80.0;71.0;8.0;10.0;2.0;2.0;4.0;2.0;;1.0;9.0
7260;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7261;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7262;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2005;2006, vrijdag 29 september;2433.0;74.0;70.0;5.0;13.0;0.0;5.0;3.0;4.0;;1.0;12.0
7263;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2005;2007, vrijdag 28 september;2434.0;80.0;73.0;7.0;9.0;1.0;2.0;3.0;3.0;;1.0;10.0
7264;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2005;2008, vrijdag 26 september;2454.0;78.0;70.0;8.0;10.0;1.0;2.0;3.0;3.0;;1.0;11.0
7265;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7266;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7267;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7268;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2006;2007, vrijdag 28 september;3889.0;78.0;72.0;6.0;11.0;1.0;4.0;3.0;3.0;;1.0;10.0
7269;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2006;2008, vrijdag 26 september;3914.0;79.0;71.0;8.0;10.0;1.0;2.0;3.0;3.0;;1.0;10.0
7270;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7271;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7272;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7273;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7274;Mannen;25 tot 45 jaar;Allochtonen;Faillissementen;Ontslagjaar 2007;2008, vrijdag 26 september;2946.0;78.0;72.0;5.0;10.0;1.0;3.0;3.0;3.0;;2.0;11.0
7275;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2003;2004, vrijdag 24 september;892.0;65.0;62.0;3.0;22.0;2.0;15.0;4.0;1.0;;0.0;13.0
7276;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2003;2005, vrijdag 30 september;886.0;72.0;69.0;3.0;16.0;2.0;8.0;4.0;2.0;;1.0;11.0
7277;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2003;2006, vrijdag 29 september;844.0;82.0;76.0;5.0;11.0;2.0;3.0;3.0;3.0;;2.0;5.0
7278;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2003;2007, vrijdag 28 september;834.0;86.0;81.0;6.0;7.0;2.0;1.0;3.0;1.0;;1.0;5.0
7279;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2003;2008, vrijdag 26 september;819.0;85.0;78.0;7.0;8.0;2.0;2.0;3.0;1.0;;1.0;6.0
7280;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7281;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2004;2005, vrijdag 30 september;663.0;65.0;60.0;5.0;22.0;2.0;13.0;4.0;4.0;;2.0;11.0
7282;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2004;2006, vrijdag 29 september;665.0;76.0;69.0;7.0;12.0;2.0;3.0;5.0;3.0;;2.0;10.0
7283;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2004;2007, vrijdag 28 september;656.0;84.0;77.0;7.0;8.0;1.0;2.0;3.0;2.0;;1.0;7.0
7284;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2004;2008, vrijdag 26 september;681.0;86.0;79.0;7.0;8.0;2.0;2.0;2.0;1.0;;1.0;5.0
7285;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7286;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7287;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2005;2006, vrijdag 29 september;467.0;78.0;73.0;4.0;13.0;2.0;6.0;2.0;2.0;;1.0;9.0
7288;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2005;2007, vrijdag 28 september;459.0;83.0;77.0;6.0;8.0;2.0;4.0;1.0;2.0;;1.0;7.0
7289;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2005;2008, vrijdag 26 september;460.0;86.0;80.0;5.0;7.0;2.0;2.0;1.0;2.0;;1.0;6.0
7290;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7291;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7292;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7293;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2006;2007, vrijdag 28 september;1109.0;86.0;83.0;3.0;9.0;0.0;5.0;2.0;2.0;;1.0;5.0
7294;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2006;2008, vrijdag 26 september;1088.0;88.0;83.0;5.0;7.0;1.0;2.0;2.0;2.0;;1.0;5.0
7295;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7296;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7297;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7298;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
7299;Mannen;25 tot 45 jaar;Allochtonen;Collectief;Ontslagjaar 2007;2008, vrijdag 26 september;521.0;88.0;85.0;3.0;5.0;1.0;3.0;1.0;1.0;;1.0;6.0
7300;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2004, vrijdag 24 september;3963.0;57.0;54.0;3.0;30.0;2.0;18.0;6.0;4.0;;1.0;12.0
7301;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2005, vrijdag 30 september;3930.0;65.0;61.0;4.0;25.0;2.0;12.0;7.0;3.0;;1.0;9.0
7302;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2006, vrijdag 29 september;3914.0;73.0;68.0;5.0;17.0;2.0;5.0;6.0;4.0;;1.0;9.0
7303;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2007, vrijdag 28 september;3899.0;79.0;72.0;7.0;12.0;2.0;2.0;5.0;3.0;;1.0;7.0
7304;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2003;2008, vrijdag 26 september;3779.0;80.0;72.0;8.0;12.0;3.0;2.0;4.0;2.0;;1.0;8.0
7305;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2004, vrijdag 24 september;;;;;;;;;;;;
7306;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2005, vrijdag 30 september;3890.0;59.0;55.0;3.0;28.0;1.0;15.0;6.0;5.0;;1.0;13.0
7307;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2006, vrijdag 29 september;3822.0;71.0;66.0;5.0;19.0;2.0;6.0;6.0;4.0;;1.0;9.0
7308;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2007, vrijdag 28 september;3788.0;79.0;72.0;7.0;12.0;2.0;3.0;5.0;3.0;;1.0;8.0
7309;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2004;2008, vrijdag 26 september;3782.0;80.0;72.0;8.0;12.0;3.0;2.0;5.0;2.0;;1.0;8.0
7310;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2004, vrijdag 24 september;;;;;;;;;;;;
7311;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2005, vrijdag 30 september;;;;;;;;;;;;
7312;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2006, vrijdag 29 september;3145.0;68.0;63.0;5.0;20.0;1.0;11.0;3.0;5.0;;1.0;11.0
7313;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2007, vrijdag 28 september;3124.0;78.0;71.0;6.0;13.0;1.0;4.0;4.0;4.0;;1.0;9.0
7314;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2005;2008, vrijdag 26 september;3086.0;79.0;71.0;8.0;12.0;2.0;3.0;4.0;3.0;;1.0;8.0
7315;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2004, vrijdag 24 september;;;;;;;;;;;;
7316;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2005, vrijdag 30 september;;;;;;;;;;;;
7317;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2006, vrijdag 29 september;;;;;;;;;;;;
7318;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2007, vrijdag 28 september;4203.0;75.0;70.0;5.0;15.0;1.0;7.0;3.0;4.0;;1.0;9.0
7319;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2006;2008, vrijdag 26 september;4177.0;77.0;71.0;7.0;12.0;2.0;3.0;4.0;3.0;;1.0;9.0
7320;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2004, vrijdag 24 september;;;;;;;;;;;;
7321;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2005, vrijdag 30 september;;;;;;;;;;;;
7322;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2006, vrijdag 29 september;;;;;;;;;;;;
7323;Mannen;25 tot 45 jaar;Niet-westerse allochtonen;Totaal ontslagroutes;Ontslagjaar 2007;2007, vrijdag 28 september;;;;;;;;;;;;
