ID;BedrijfsactiviteitenSBI93;Grootteklassen;Perioden;TotaalMilieuInvesteringen_1;CompartimentWater_2;CompartimentLucht_3;CompartimentBodem_4;CompartimentAfval_5;CompartimentGeluid_6;CompartimentLandschap_7;TotaalKosten_8;TotaalKapitaallasten_9;Afschrijvingen_10;Rente_11;LopendeKosten_12;OverigeKosten_13;TotaalKosten_14;Afschrijvingen_15;Rente_16;LopendeKosten_17;AfvoerWaterzuiveringsslib_18;TotaalKosten_19;Afschrijvingen_20;Rente_21;LopendeKosten_22;AfvoerAfvalLuchtzuiveringsinstallaties_23;TotaalKosten_24;Afschrijvingen_25;Rente_26;LopendeKosten_27;Bodemsanering_28;TotaalKosten_29;Afschrijvingen_30;Rente_31;LopendeKosten_32;TotaalKosten_33;Afschrijvingen_34;Rente_35;LopendeKosten_36;TotaalKosten_37;Afschrijvingen_38;Rente_39;LopendeKosten_40;TotaalKosten_41;EigenMilieuonderzoek_42;PersoneelskostenEigenMilieucoordinatie_43;ArbeidEigenPersoneelMilieucoordinatie_44;TotaalMilieuheffingenEnLeges_45;WVOHeffing_46;Rioolrecht_47;HeffingGrondwateronttrekking_48;LegesMilieuvergunningen_49;TotaalAfvoerVanAfvalstoffen_50;GevaarlijkAfval_51;OverigVastAfval_52;TotaalUitbestedeMilieuactiviteiten_53;WaterzuiveringDoorParticulieren_54;SchadebetalingenEnMilieuboeten_55;MilieuonderzoekDoorDerden_56;MilieucoordinatieDoorDerden_57;OntvangenOverdrachten_58;TotaalNettoMilieulasten_59;CompartimentWater_60;CompartimentLucht_61;CompartimentBodem_62;CompartimentAfval_63;CompartimentGeluid_64;CompartimentLandschap_65;CompartimentAlgemeen_66
1616;35 VV transportmiddelen (geen auto's ..;50 tot 200 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1617;35 VV transportmiddelen (geen auto's ..;50 tot 200 werknemers;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0
1618;35 VV transportmiddelen (geen auto's ..;50 tot 200 werknemers;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1619;35 VV transportmiddelen (geen auto's ..;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1620;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1621;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1622;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2000;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0
1624;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1625;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2002;1.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;2.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;2.0;2.0;1.0;4.0;0.0;0.0;2.0
1626;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;13.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;2.0;1.0;5.0;0.0;0.0;2.0
1627;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1628;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1629;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1630;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1631;35 VV transportmiddelen (geen auto's ..;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1632;3610a VV meubels en overige industrie ..;10 en meer werknemers;1997;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;3.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;15.0;1.0;3.0;1.0;8.0;0.0;0.0;2.0
1633;3610a VV meubels en overige industrie ..;10 en meer werknemers;1998;5.0;0.0;3.0;0.0;1.0;0.0;0.0;9.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;27.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;1.0;4.0;1.0;8.0;0.0;0.0;2.0
1634;3610a VV meubels en overige industrie ..;10 en meer werknemers;1999;5.0;0.0;3.0;0.0;2.0;0.0;0.0;9.0;4.0;3.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;15.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;1.0;4.0;1.0;9.0;0.0;0.0;1.0
1635;3610a VV meubels en overige industrie ..;10 en meer werknemers;2000;2.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;4.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;19.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;2.0;5.0;0.0;10.0;0.0;0.0;2.0
1636;3610a VV meubels en overige industrie ..;10 en meer werknemers;2001;4.0;0.0;3.0;0.0;1.0;0.0;0.0;10.0;5.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;17.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;2.0;5.0;1.0;10.0;0.0;0.0;1.0
1637;3610a VV meubels en overige industrie ..;10 en meer werknemers;2002;3.0;1.0;2.0;0.0;0.0;1.0;0.0;10.0;5.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;20.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;2.0;5.0;1.0;10.0;0.0;0.0;2.0
1638;3610a VV meubels en overige industrie ..;10 en meer werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1639;3610a VV meubels en overige industrie ..;10 en meer werknemers;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;3.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;13.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;2.0;4.0;0.0;9.0;0.0;0.0;1.0
1640;3610a VV meubels en overige industrie ..;10 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1641;3610a VV meubels en overige industrie ..;10 en meer werknemers;2006;2.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;21.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;1.0;4.0;1.0;8.0;0.0;0.0;2.0
1642;3610a VV meubels en overige industrie ..;10 en meer werknemers;2007;2.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;4.0;3.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;18.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;1.0;4.0;1.0;8.0;0.0;0.0;1.0
1643;3610a VV meubels en overige industrie ..;10 en meer werknemers;2008;3.0;1.0;1.0;0.0;1.0;0.0;0.0;9.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;16.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0;1.0;17.0;2.0;4.0;1.0;9.0;0.0;0.0;2.0
1644;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;1997;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;8.0;1.0;2.0;0.0;4.0;0.0;0.0;2.0
1645;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;1998;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;2.0;0.0;4.0;0.0;0.0;1.0
1646;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;1999;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0
1647;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;2.0;0.0;5.0;0.0;0.0;1.0
1648;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1649;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1650;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1651;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1652;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1653;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1654;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2007;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0
1655;3610a VV meubels en overige industrie ..;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1656;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
1657;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;1998;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
1658;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1659;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2000;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;0.0;3.0;0.0;0.0;1.0
1660;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0
1661;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0
1662;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1663;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
1664;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1665;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1666;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
1667;3610a VV meubels en overige industrie ..;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1668;3610a VV meubels en overige industrie ..;200 en meer werknemers;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
1669;3610a VV meubels en overige industrie ..;200 en meer werknemers;1998;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
1670;3610a VV meubels en overige industrie ..;200 en meer werknemers;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1671;3610a VV meubels en overige industrie ..;200 en meer werknemers;2000;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
1672;3610a VV meubels en overige industrie ..;200 en meer werknemers;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1673;3610a VV meubels en overige industrie ..;200 en meer werknemers;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1674;3610a VV meubels en overige industrie ..;200 en meer werknemers;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1675;3610a VV meubels en overige industrie ..;200 en meer werknemers;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1676;3610a VV meubels en overige industrie ..;200 en meer werknemers;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1677;3610a VV meubels en overige industrie ..;200 en meer werknemers;2006;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1678;3610a VV meubels en overige industrie ..;200 en meer werknemers;2007;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
1679;3610a VV meubels en overige industrie ..;200 en meer werknemers;2008;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1680;E Productie en distributie van en ..;10 en meer werknemers;1997;21.0;1.0;13.0;1.0;0.0;0.0;5.0;235.0;139.0;103.0;36.0;65.0;31.0;22.0;8.0;4.0;6.0;3.0;170.0;85.0;25.0;50.0;10.0;5.0;1.0;1.0;2.0;1.0;2.0;1.0;0.0;1.0;7.0;4.0;2.0;1.0;13.0;5.0;3.0;5.0;17.0;12.0;5.0;84.0;2.0;1.0;1.0;0.0;1.0;9.0;2.0;7.0;6.0;0.0;4.0;1.0;1.0;0.0;253.0;23.0;170.0;5.0;11.0;7.0;13.0;24.0
