ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
231;Asselt;975;Swalmen                    ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;nee;nee;Asselt                     
232;879;106;Assen                      ;17;Drentse zandgronden                     ;22;D.  ;ja ;ja ;Assen                      
233;Assendelft;479;Zaanstad                   ;58;Zaanstreek                              ;27;NH. ;ja ;nee;Assendelft                 
234;Assendorp;193;Zwolle                     ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Assendorp                  
235;Assum;450;Uitgeest                   ;55;Noord-Kennemerland                      ;27;NH. ;nee;nee;Assum                      
236;Assumburg;396;Heemskerk                  ;59;IJmond                                  ;27;NH. ;nee;nee;Assumburg                  
237;Asten;743;Asten                      ;118;Brabantse Peel                          ;30;NB. ;ja ;ja ;Asten                      
238;Atterlaken;777;Etten-Leur                 ;104;Gebied om Breda                         ;30;NB. ;nee;nee;Atterlaken                 
239;Atzeburen;710;Wûnseradiel                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Atzeburen                  
240;654;79;Kollumerland c.a.          ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Augsbuurt                  
241;541;59;Achtkarspelen              ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Augustinusga               
242;Austerlitz;355;Zeist                      ;44;Utrechtse Heuvelrug                     ;26;U.  ;ja ;nee;Austerlitz                 
243;Auvergnepolder;748;Bergen op Zoom             ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;nee;nee;Auvergnepolder             
244;Avenhorn;558;Wester-Koggenland          ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;ja ;nee;Avenhorn                   
245;Avereest;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;nee;nee;Avereest                   
246;Averlo;150;Deventer                   ;22;Zuidwest-Overijssel                     ;23;O.  ;nee;nee;Averlo                     
247;Avest;229;Eibergen                   ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;nee;nee;Avest                      
248;Avezaath;281;Tiel                       ;38;Westelijke Betuwe                       ;25;Gld.;nee;nee;Avezaath                   
249;Axel;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;ja ;nee;Axel                       
250;Axelsche Sassing;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;nee;nee;Axelsche Sassing           
251;Axwijk;478;Zeevang                    ;56;Noordhollands Middengewest              ;27;NH. ;nee;nee;Axwijk                     
252;Azelo;1735;Hof van Twente             ;24;Overige gemeenten in Twente             ;23;O.  ;nee;nee;Azelo                      
253;Azewijn;207;Bergh                      ;27;Oude-IJsselgebied (westelijk deel)      ;25;Gld.;ja ;nee;Azewijn                    
254;811;93;Terschelling               ;13;Friese Waddeneilanden                   ;21;F.  ;ja ;nee;Baaiduinen                 
255;Baak;280;Steenderen                 ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;ja ;nee;Baak                       
256;Baakhoven;1711;Echt-Susteren              ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;nee;nee;Baakhoven                  
257;Baaks;965;Simpelveld                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Baaks                      
258;Baal;1705;Lingewaard                 ;37;Oostelijke Betuwe                       ;25;Gld.;nee;nee;Baal                       
259;Baalder;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;nee;nee;Baalder                    
260;Baalhoek;677;Hulst                      ;100;Overige gem.  Oost-Zeeuwsch-Vlaanderen  ;29;Z.  ;nee;nee;Baalhoek                   
261;Baambrugge;305;Abcoude                    ;48;Vechtstreek en Plassengebied in Utrecht ;26;U.  ;ja ;nee;Baambrugge                 
262;Baambrugse Zuwe;736;De Ronde Venen             ;48;Vechtstreek en Plassengebied in Utrecht ;26;U.  ;nee;nee;Baambrugse Zuwe            
263;62;10;Delfzijl                   ;2;Appingedam, Delfzijl                    ;20;Gr. ;nee;nee;Baamsum                    
264;Baan;809;Loon op Zand               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Baan                       
265;Baan, De;870;Werkendam                  ;105;Land van Altena                         ;30;NB. ;nee;nee;Baan, De                   
266;996;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Baard                      
267;997;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Baarderadeel               
268;669;80;Leeuwarden                 ;11;Leeuwarden                              ;21;F.  ;nee;nee;Baarderburen               
269;Baarderburen;710;Wûnseradiel                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Baarderburen               
270;Baardwijk;867;Waalwijk                   ;106;Langstraat                              ;30;NB. ;nee;nee;Baardwijk                  
271;Baarland;654;Borsele                    ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;ja ;nee;Baarland                   
272;Baarle-Nassau;744;Baarle-Nassau              ;108;Gebied om Tilburg                       ;30;NB. ;ja ;ja ;Baarle-Nassau              
273;Baarle-Nassau-Grens;744;Baarle-Nassau              ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Baarle-Nassau-Grens        
274;Baarlo;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;ja ;nee;Baarlo                     
275;Baarlo;1896;Zwartewaterland            ;20;IJssel-, Vechtdelta                     ;23;O.  ;ja ;nee;Baarlo                     
276;Baarlo;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Baarlo                     
277;Baarn;308;Baarn                      ;44;Utrechtse Heuvelrug                     ;26;U.  ;ja ;ja ;Baarn                      
278;Baars;1708;Steenwijkerland            ;19;Noordwest-Overijssel                    ;23;O.  ;ja ;nee;Baars                      
279;Baarschot;798;Hilvarenbeek               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Baarschot                  
280;Baarsdorp;654;Borsele                    ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;nee;nee;Baarsdorp                  
281;Baarsdorpermeer;558;Wester-Koggenland          ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;nee;nee;Baarsdorpermeer            
282;Baarstraat;977;Thorn                      ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Baarstraat                 
283;Babberich;299;Zevenaar                   ;26;De Lijmers                              ;25;Gld.;ja ;nee;Babberich                  
284;Baburen;710;Wûnseradiel                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Baburen                    
285;Babyloniënbroek;738;Aalburg                    ;105;Land van Altena                         ;30;NB. ;ja ;nee;Babyloniënbroek            
286;Badhoevedorp;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden               ;27;NH. ;ja ;nee;Badhoevedorp               
287;Baexem;920;Heythuysen                 ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Baexem                     
288;410;53;Winsum                     ;6;Groninger centrale Weidestreek          ;20;Gr. ;ja ;nee;Baflo                      
289;Bahneheide;965;Simpelveld                 ;125;Oostelijke Mijnstreek                   ;31;L.  ;ja ;nee;Bahneheide                 
290;Bahr en Lathum;199;Angerlo                    ;26;De Lijmers                              ;25;Gld.;nee;nee;Bahr en Lathum             
291;998;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Baaium                     
292;Bakel;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;ja ;nee;Bakel                      
293;Bakelsebrug;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Bakelsebrug                
294;Bakelsedijk;762;Deurne                     ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Bakelsedijk                
295;Bakenberg;202;Arnhem                     ;35;Arnhem                                  ;25;Gld.;nee;nee;Bakenberg                  
296;Bakendorp;654;Borsele                    ;97;Noord- en Zuid-Beveland                 ;29;Z.  ;nee;nee;Bakendorp                  
297;Bakertand;785;Goirle                     ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Bakertand                  
298;Bakheide;889;Beesel                     ;121;Industriegebied Venlo-Beesel            ;31;L.  ;nee;nee;Bakheide                   
299;Bakhuizen;653;Gaasterlân-Sleat           ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Bakhuizen                  
300;Bakkersdam;1714;Sluis                      ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;nee;nee;Bakkersdam                 
301;756;86;Opsterland                 ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Bakkeveen                  
302;Bakkum;383;Castricum                  ;55;Noord-Kennemerland                      ;27;NH. ;nee;nee;Bakkum                     
303;316;48;Vlagtwedde                 ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Bakovensmee                
304;Balgoij;296;Wijchen                    ;40;Gebied om Nijmegen                      ;25;Gld.;ja ;nee;Balgoij                    
305;Balinge;1731;Midden-Drenthe             ;17;Drentse zandgronden                     ;22;D.  ;ja ;nee;Balinge                    
306;Balk;653;Gaasterlân-Sleat           ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Balk                       
307;Balkbrug;160;Hardenberg                 ;21;Noordoost-Overijssel                    ;23;O.  ;ja ;nee;Balkbrug                   
308;892;109;Coevorden                  ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Ballast                    
309;Balleman;1723;Alphen-Chaam               ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Balleman                   
310;359;51;Skarsterlân                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Ballingbuur                
311;Balloo;1680;Aa en Hunze                ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;ja ;nee;Balloo                     
312;Balloërveld;1680;Aa en Hunze                ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;ja ;nee;Balloërveld                
313;563;60;Ameland                    ;13;Friese Waddeneilanden                   ;21;F.  ;ja ;nee;Ballum                     
314;475;56;Zuidhorn                   ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;nee;nee;Balmahuizen                
315;Band;683;Wymbritseradiel            ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Band                       
316;Bandijk;668;West Maas en Waal          ;41;Land van Maas en Waal                   ;25;Gld.;nee;nee;Bandijk                    
317;695;82;Lemsterland                ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Bandsloot                  
318;Bangert;405;Hoorn                      ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;nee;nee;Bangert                    
319;Banholt;936;Margraten                  ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;ja ;nee;Banholt                    
320;Banken, De;451;Uithoorn                   ;62;Noordhollandse Meerlanden               ;27;NH. ;nee;nee;Banken, De                 
321;Bankert;1652;Gemert-Bakel               ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Bankert                    
322;Bant;171;Noordoostpolder            ;128;Noordoostpolder                         ;24;Fle.;ja ;nee;Bant                       
323;696;82;Lemsterland                ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Bantega                    
324;Barchem;262;Lochem                     ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;ja ;nee;Barchem                    
325;Barendrecht;489;Barendrecht                ;86;Westelijk IJsselmonde                   ;28;ZH. ;ja ;ja ;Barendrecht                
326;Barendrechtse Veer;489;Barendrecht                ;86;Westelijk IJsselmonde                   ;28;ZH. ;nee;nee;Barendrechtse Veer         
327;302;47;Veendam                    ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Bareveld                   
328;Bargebek;653;Gaasterlân-Sleat           ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Bargebek                   
329;Bargen;448;Texel                      ;50;Texel                                   ;27;NH. ;nee;nee;Bargen                     
330;935;114;Emmen                      ;15;Emmen                                   ;22;D.  ;ja ;nee;Barger-Compascuum          
331;936;114;Emmen                      ;15;Emmen                                   ;22;D.  ;nee;nee;Barger-Erfscheidenveen     
332;937;114;Emmen                      ;15;Emmen                                   ;22;D.  ;nee;nee;Barger-Oosterveen          
333;938;114;Emmen                      ;15;Emmen                                   ;22;D.  ;nee;nee;Barger-Oosterveld          
334;999;140;Littenseradiel             ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Barkwerd                   
335;232;37;Stadskanaal                ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Barlage                    
336;Barlaque;1709;Moerdijk                   ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Barlaque                   
337;Barlo;197;Aalten                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;nee;nee;Barlo                      
