ID;Loonklassen;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;Banen_1;GemiddeldJaarloon_2
2544;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2011;30.0;8630.0
2545;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2012;10.0;8300.0
2546;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2013;10.0;7470.0
2547;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2014;10.0;7530.0
2548;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2015;10.0;7950.0
2549;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2016;10.0;8160.0
2550;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2017;10.0;7470.0
2551;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2018;10.0;7290.0
2552;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2019;10.0;7580.0
2553;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2020;;
2554;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2021;10.0;7950.0
2555;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Sint-Eustatius;2022;;
2556;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2011;;
2557;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2012;;
2558;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2013;;
2559;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2014;;
2560;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2015;;
2561;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2016;;
2562;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2017;10.0;7270.0
2563;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2018;10.0;7660.0
2564;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2019;;
2565;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2020;;
2566;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2021;;
2567;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Saba;2022;;
2568;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2011;;
2569;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2012;;
2570;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2013;;
2571;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2014;;
2572;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2015;;
2573;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2016;;
2574;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2017;;
2575;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2018;;
2576;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2019;;
2577;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2020;;
2578;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2021;;
2579;Bruto jaarloon: 5 000 tot 10 000 dollar;I Horeca;Niet in te delen;2022;;
2580;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2011;60.0;7770.0
2581;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2012;40.0;7190.0
2582;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2013;40.0;7390.0
2583;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2014;60.0;7420.0
2584;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2015;60.0;7620.0
2585;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2016;70.0;7310.0
2586;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2017;10.0;7990.0
2587;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2018;10.0;7140.0
2588;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2019;20.0;7390.0
2589;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2020;10.0;6970.0
2590;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2021;20.0;7280.0
2591;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Caribisch Nederland;2022;;
2592;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2011;60.0;7770.0
2593;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2012;40.0;7220.0
2594;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2013;40.0;7460.0
2595;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2014;50.0;7450.0
2596;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2015;60.0;7610.0
2597;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2016;70.0;7320.0
2598;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2017;;
2599;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2018;10.0;6970.0
2600;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2019;20.0;7330.0
2601;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2020;10.0;6950.0
2602;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2021;20.0;7030.0
2603;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Bonaire;2022;;
2604;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2011;;
2605;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2012;;
2606;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2013;;
2607;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2014;;
2608;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2015;10.0;7520.0
2609;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2016;10.0;7120.0
2610;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2017;;
2611;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2018;;
2612;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2019;;
2613;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2020;;
2614;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2021;;
2615;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Sint-Eustatius;2022;;
2616;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2011;;
2617;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2012;;
2618;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2013;;
2619;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2014;;
2620;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2015;;
2621;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2016;;
2622;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2017;;
2623;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2018;;
2624;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2019;;
2625;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2020;;
2626;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2021;;
2627;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Saba;2022;;
2628;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2011;;
2629;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2012;;
2630;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2013;;
2631;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2014;;
2632;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2015;;
2633;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2016;;
2634;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2017;;
2635;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2018;;
2636;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2019;;
2637;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2020;;
2638;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2021;;
2639;Bruto jaarloon: 5 000 tot 10 000 dollar;K Financiële dienstverlening;Niet in te delen;2022;;
2640;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2011;20.0;7590.0
2641;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2012;10.0;6970.0
2642;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2013;10.0;7050.0
2643;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2014;10.0;7370.0
2644;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2015;10.0;7610.0
2645;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2016;10.0;6770.0
2646;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2017;40.0;7410.0
2647;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2018;40.0;7410.0
2648;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2019;30.0;7120.0
2649;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2020;50.0;7170.0
2650;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2021;40.0;7690.0
2651;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2022;40.0;7250.0
2652;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2011;10.0;7570.0
2653;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2012;10.0;6880.0
2654;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2013;10.0;7130.0
2655;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2014;10.0;7040.0
2656;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2015;10.0;7270.0
2657;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2016;10.0;6770.0
2658;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2017;40.0;7440.0
2659;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2018;30.0;7470.0
2660;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2019;30.0;7110.0
2661;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2020;40.0;7150.0
2662;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2021;30.0;7740.0
2663;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Bonaire;2022;40.0;7260.0
2664;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2011;;
2665;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2012;;
2666;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2013;;
2667;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2014;;
2668;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2015;;
2669;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2016;;
2670;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2017;;
2671;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2018;10.0;7030.0
2672;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2019;;
2673;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2020;;
2674;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2021;;
2675;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2022;;
2676;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2011;;
2677;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2012;;
2678;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2013;;
2679;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2014;;
2680;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2015;;
2681;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2016;;
2682;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2017;;
2683;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2018;;
2684;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2019;;
2685;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2020;;
2686;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2021;;
2687;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Saba;2022;;
2688;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2011;;
2689;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2012;;
2690;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2013;;
2691;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2014;;
2692;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2015;;
2693;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2016;;
2694;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2017;;
2695;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2018;;
2696;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2019;;
2697;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2020;;
2698;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2021;;
2699;Bruto jaarloon: 5 000 tot 10 000 dollar;L Verhuur en handel van onroerend goed;Niet in te delen;2022;;
2700;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2011;90.0;7820.0
2701;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2012;110.0;7670.0
2702;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2013;90.0;7700.0
2703;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2014;80.0;7830.0
2704;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2015;70.0;7670.0
2705;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2016;110.0;7580.0
2706;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2017;130.0;7670.0
2707;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2018;190.0;7710.0
2708;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2019;160.0;7530.0
2709;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2020;170.0;7640.0
2710;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2021;210.0;7480.0
2711;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Caribisch Nederland;2022;190.0;7450.0
2712;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2011;90.0;7820.0
2713;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2012;110.0;7720.0
2714;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2013;90.0;7740.0
2715;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2014;80.0;7810.0
2716;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2015;70.0;7690.0
2717;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2016;100.0;7580.0
2718;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2017;110.0;7750.0
2719;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2018;180.0;7700.0
2720;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2019;150.0;7510.0
2721;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2020;160.0;7600.0
2722;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2021;200.0;7450.0
2723;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Bonaire;2022;190.0;7450.0
2724;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2011;;
2725;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2012;;
2726;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2013;;
2727;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2014;;
2728;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2015;;
2729;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2016;;
2730;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2017;10.0;6720.0
2731;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2018;10.0;7850.0
2732;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2019;10.0;7750.0
2733;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2020;10.0;7970.0
2734;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2021;;
2735;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Sint-Eustatius;2022;;
2736;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2011;;
2737;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2012;;
2738;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2013;;
2739;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2014;;
2740;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2015;;
2741;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2016;;
2742;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2017;10.0;7530.0
2743;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2018;;
2744;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2019;;
2745;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2020;;
2746;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2021;;
2747;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Saba;2022;;
2748;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2011;;
2749;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2012;;
2750;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2013;;
2751;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2014;;
2752;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2015;;
2753;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2016;;
2754;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2017;;
2755;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2018;;
2756;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2019;;
2757;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2020;;
2758;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2021;;
2759;Bruto jaarloon: 5 000 tot 10 000 dollar;M-N Zakelijke dienstverlening;Niet in te delen;2022;;
2760;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2011;90.0;7340.0
2761;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2012;90.0;7210.0
2762;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2013;100.0;6960.0
2763;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2014;80.0;7250.0
2764;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2015;60.0;7500.0
2765;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2016;60.0;7320.0
2766;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2017;50.0;7600.0
2767;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2018;50.0;7610.0
2768;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2019;50.0;7590.0
2769;Bruto jaarloon: 5 000 tot 10 000 dollar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2020;60.0;7670.0
