ID;Geslacht;Niveau;Leerweg;Studierichting;Regio;Perioden;MboStudenten_1
3006;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rivierenland (AM);2021/'22;1150.0
3007;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rivierenland (AM);2022/'23;1050.0
3008;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rivierenland (AM);2023/'24;920.0
3009;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rivierenland (AM);2024/'25;930.0
3010;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2015/'16;2940.0
3011;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2016/'17;3020.0
3012;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2017/'18;2950.0
3013;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2018/'19;2930.0
3014;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2019/'20;2830.0
3015;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2020/'21;2900.0
3016;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2021/'22;2780.0
3017;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2022/'23;2500.0
3018;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2023/'24;2380.0
3019;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Flevoland (AM);2024/'25;2330.0
3020;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2015/'16;880.0
3021;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2016/'17;880.0
3022;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2017/'18;910.0
3023;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2018/'19;900.0
3024;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2019/'20;890.0
3025;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2020/'21;920.0
3026;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2021/'22;890.0
3027;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2022/'23;820.0
3028;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2023/'24;790.0
3029;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Gooi en Vechtstreek (AM);2024/'25;810.0
3030;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2015/'16;3550.0
3031;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2016/'17;3740.0
3032;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2017/'18;3660.0
3033;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2018/'19;3670.0
3034;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2019/'20;3420.0
3035;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2020/'21;3400.0
3036;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2021/'22;3120.0
3037;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2022/'23;2630.0
3038;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2023/'24;2360.0
3039;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Utrecht (AM);2024/'25;2370.0
3040;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2015/'16;1510.0
3041;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2016/'17;1510.0
3042;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2017/'18;1470.0
3043;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2018/'19;1480.0
3044;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2019/'20;1390.0
3045;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2020/'21;1390.0
3046;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2021/'22;1360.0
3047;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2022/'23;1240.0
3048;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2023/'24;1210.0
3049;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Amersfoort (AM);2024/'25;1250.0
3050;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2015/'16;3180.0
3051;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2016/'17;3170.0
3052;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2017/'18;3220.0
3053;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2018/'19;3290.0
3054;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2019/'20;3240.0
3055;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2020/'21;3110.0
3056;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2021/'22;2880.0
3057;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2022/'23;2500.0
3058;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2023/'24;2400.0
3059;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Noord-Holland Noord (AM);2024/'25;2360.0
3060;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2015/'16;1740.0
3061;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2016/'17;
3062;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2017/'18;
3063;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2018/'19;
3064;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2019/'20;
3065;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2020/'21;
3066;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2021/'22;
3067;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2022/'23;
3068;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2023/'24;
3069;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zuid-Kennemerland (AM);2024/'25;
3070;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2015/'16;1970.0
3071;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2016/'17;1980.0
3072;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2017/'18;2030.0
3073;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2018/'19;1980.0
3074;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2019/'20;1910.0
3075;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2020/'21;1830.0
3076;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2021/'22;1750.0
3077;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2022/'23;1630.0
3078;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2023/'24;1430.0
3079;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Zaanstreek/Waterland (AM);2024/'25;1350.0
3080;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2015/'16;6690.0
3081;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2016/'17;6590.0
3082;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2017/'18;6390.0
3083;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2018/'19;6150.0
3084;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2019/'20;6030.0
3085;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2020/'21;6240.0
3086;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2021/'22;5820.0
3087;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2022/'23;5180.0
3088;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2023/'24;4650.0
3089;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Groot Amsterdam (AM);2024/'25;4660.0
3090;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2015/'16;1780.0
3091;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2016/'17;1880.0
3092;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2017/'18;1950.0
3093;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2018/'19;1950.0
3094;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2019/'20;1800.0
3095;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2020/'21;1790.0
3096;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2021/'22;1650.0
3097;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2022/'23;1500.0
3098;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2023/'24;1420.0
3099;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Holland Rijnland (AM);2024/'25;1400.0
3100;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2015/'16;1160.0
3101;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2016/'17;930.0
3102;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2017/'18;920.0
3103;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2018/'19;880.0
3104;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2019/'20;830.0
3105;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2020/'21;840.0
3106;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2021/'22;800.0
3107;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2022/'23;770.0
3108;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2023/'24;710.0
3109;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Midden-Holland (AM);2024/'25;720.0
3110;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2015/'16;4440.0
3111;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2016/'17;4460.0
3112;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2017/'18;4520.0
3113;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2018/'19;4510.0
3114;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2019/'20;4200.0
3115;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2020/'21;4370.0
3116;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2021/'22;4090.0
3117;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2022/'23;3710.0
3118;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2023/'24;3490.0
3119;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Haaglanden (AM);2024/'25;3390.0
3120;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2015/'16;8200.0
3121;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2016/'17;8160.0
3122;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2017/'18;7890.0
3123;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2018/'19;7610.0
3124;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2019/'20;7610.0
3125;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2020/'21;7460.0
3126;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2021/'22;7380.0
3127;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2022/'23;6800.0
3128;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2023/'24;6500.0
3129;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Rijnmond (AM);2024/'25;6630.0
3130;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2015/'16;1660.0
3131;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2016/'17;1530.0
3132;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2017/'18;1430.0
3133;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2018/'19;1490.0
3134;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2019/'20;1460.0
3135;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2020/'21;1370.0
3136;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2021/'22;1280.0
3137;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2022/'23;1230.0
3138;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2023/'24;1210.0
3139;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);04 Recht, administratie, handel en za...;Drechtsteden (AM);2024/'25;1190.0
