ID;Geslacht;Leeftijd;RegioIndeling2018;Perioden;TotaleBevolking_1
368;Totaal mannen en vrouwen;Totaal;Noord-Brabant (PV);2047;2741.5
369;Totaal mannen en vrouwen;Totaal;Noord-Brabant (PV);2048;2743.4
370;Totaal mannen en vrouwen;Totaal;Noord-Brabant (PV);2049;2745.3
371;Totaal mannen en vrouwen;Totaal;Noord-Brabant (PV);2050;2747.0
372;Totaal mannen en vrouwen;Totaal;Limburg (PV);2020;1117.6
373;Totaal mannen en vrouwen;Totaal;Limburg (PV);2021;1116.9
374;Totaal mannen en vrouwen;Totaal;Limburg (PV);2022;1115.6
375;Totaal mannen en vrouwen;Totaal;Limburg (PV);2023;1114.5
376;Totaal mannen en vrouwen;Totaal;Limburg (PV);2024;1113.5
377;Totaal mannen en vrouwen;Totaal;Limburg (PV);2025;1112.6
378;Totaal mannen en vrouwen;Totaal;Limburg (PV);2026;1111.9
379;Totaal mannen en vrouwen;Totaal;Limburg (PV);2027;1111.4
380;Totaal mannen en vrouwen;Totaal;Limburg (PV);2028;1110.8
381;Totaal mannen en vrouwen;Totaal;Limburg (PV);2029;1110.3
382;Totaal mannen en vrouwen;Totaal;Limburg (PV);2030;1109.7
383;Totaal mannen en vrouwen;Totaal;Limburg (PV);2031;1109.1
384;Totaal mannen en vrouwen;Totaal;Limburg (PV);2032;1108.5
385;Totaal mannen en vrouwen;Totaal;Limburg (PV);2033;1107.8
386;Totaal mannen en vrouwen;Totaal;Limburg (PV);2034;1106.9
387;Totaal mannen en vrouwen;Totaal;Limburg (PV);2035;1106.0
388;Totaal mannen en vrouwen;Totaal;Limburg (PV);2036;1105.0
389;Totaal mannen en vrouwen;Totaal;Limburg (PV);2037;1103.9
390;Totaal mannen en vrouwen;Totaal;Limburg (PV);2038;1102.6
391;Totaal mannen en vrouwen;Totaal;Limburg (PV);2039;1101.2
392;Totaal mannen en vrouwen;Totaal;Limburg (PV);2040;1099.6
393;Totaal mannen en vrouwen;Totaal;Limburg (PV);2041;1097.9
394;Totaal mannen en vrouwen;Totaal;Limburg (PV);2042;1096.1
395;Totaal mannen en vrouwen;Totaal;Limburg (PV);2043;1094.1
396;Totaal mannen en vrouwen;Totaal;Limburg (PV);2044;1092.1
397;Totaal mannen en vrouwen;Totaal;Limburg (PV);2045;1090.0
398;Totaal mannen en vrouwen;Totaal;Limburg (PV);2046;1087.8
399;Totaal mannen en vrouwen;Totaal;Limburg (PV);2047;1085.6
400;Totaal mannen en vrouwen;Totaal;Limburg (PV);2048;1083.4
401;Totaal mannen en vrouwen;Totaal;Limburg (PV);2049;1081.1
402;Totaal mannen en vrouwen;Totaal;Limburg (PV);2050;1078.9
403;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2020;134.7
404;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2021;134.4
405;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2022;133.8
406;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2023;133.4
407;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2024;133.0
408;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2025;132.6
409;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2026;132.1
410;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2027;131.7
411;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2028;131.2
412;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2029;130.7
413;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2030;130.2
414;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2031;129.6
415;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2032;129.1
416;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2033;128.5
417;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2034;128.0
418;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2035;127.4
419;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2036;126.9
420;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2037;126.3
421;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2038;125.6
422;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2039;125.1
423;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2040;124.4
424;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2041;123.8
425;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2042;123.3
426;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2043;122.8
427;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2044;122.3
428;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2045;121.8
429;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2046;121.3
430;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2047;120.7
431;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2048;120.1
432;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2049;119.6
433;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);2050;119.0
434;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2020;46.0
435;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2021;45.6
436;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2022;45.2
437;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2023;44.8
438;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2024;44.3
439;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2025;43.9
440;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2026;43.5
441;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2027;43.1
442;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2028;42.7
443;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2029;42.3
444;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2030;41.8
445;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2031;41.4
446;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2032;40.9
447;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2033;40.4
448;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2034;39.9
449;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2035;39.4
450;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2036;38.9
451;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2037;38.4
452;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2038;37.9
453;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2039;37.3
454;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2040;36.8
455;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2041;36.2
456;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2042;35.7
457;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2043;35.3
458;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2044;34.8
459;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2045;34.3
460;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2046;33.9
461;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2047;33.4
462;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2048;33.0
463;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2049;32.5
464;Totaal mannen en vrouwen;Totaal;Delfzijl en omgeving (CR);2050;32.1
465;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2020;406.1
466;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2021;407.5
467;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2022;408.6
468;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2023;409.6
469;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2024;410.6
470;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2025;411.6
471;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2026;412.4
472;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2027;413.0
473;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2028;413.6
474;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2029;414.0
475;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2030;414.4
476;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2031;414.7
477;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2032;414.8
478;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2033;414.9
479;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2034;414.8
480;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2035;414.7
481;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2036;414.4
482;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2037;414.1
483;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2038;413.8
484;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2039;413.4
485;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2040;413.1
486;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2041;412.7
487;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2042;412.2
488;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2043;411.7
489;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2044;411.3
490;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2045;410.7
491;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2046;410.1
492;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2047;409.6
493;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2048;409.0
494;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2049;408.5
495;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2050;407.9
496;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2020;319.2
497;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2021;319.1
498;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2022;319.0
499;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2023;318.7
500;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2024;318.4
501;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2025;318.2
502;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2026;318.0
503;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2027;317.7
504;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2028;317.5
505;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2029;317.1
506;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2030;316.7
507;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2031;316.2
508;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2032;315.7
509;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2033;315.2
510;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2034;314.6
511;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2035;313.9
512;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2036;313.1
513;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2037;312.3
514;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2038;311.4
515;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2039;310.5
516;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2040;309.6
517;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2041;308.6
518;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2042;307.6
519;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2043;306.5
520;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2044;305.5
521;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2045;304.4
522;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2046;303.3
523;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2047;302.3
524;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2048;301.2
525;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2049;300.1
526;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2050;299.0
527;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2020;141.4
528;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2021;141.3
529;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2022;141.1
530;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2023;140.8
531;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2024;140.6
532;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2025;140.4
533;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2026;140.3
534;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2027;140.1
535;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2028;140.0
536;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2029;140.0
537;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2030;140.1
538;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2031;140.1
539;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2032;140.1
540;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2033;140.2
541;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2034;140.4
542;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2035;140.5
543;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2036;140.6
544;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2037;140.7
545;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2038;140.8
546;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2039;140.9
547;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2040;141.0
548;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2041;141.0
549;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2042;140.9
550;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2043;140.8
551;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2044;140.7
552;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2045;140.5
553;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2046;140.4
554;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2047;140.2
555;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2048;140.0
556;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2049;139.8
557;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2050;139.5
558;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2020;187.1
559;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2021;187.1
560;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2022;186.9
561;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2023;186.7
562;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2024;186.5
563;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2025;186.2
564;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2026;185.9
565;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2027;185.7
566;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2028;185.6
567;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2029;185.4
568;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2030;185.3
569;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2031;185.2
570;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2032;185.1
571;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2033;185.0
572;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2034;184.9
573;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2035;184.9
574;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2036;184.8
575;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2037;184.6
576;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2038;184.4
577;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2039;184.2
578;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2040;183.8
579;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2041;183.5
580;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2042;183.1
581;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2043;182.7
582;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2044;182.2
583;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2045;181.7
584;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2046;181.3
585;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2047;180.8
586;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2048;180.3
587;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2049;179.8
588;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2050;179.3
589;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2020;190.8
590;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2021;190.3
591;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2022;189.9
592;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2023;189.5
593;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2024;189.2
594;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2025;189.1
595;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2026;189.0
596;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2027;189.0
597;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2028;189.1
598;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2029;189.3
599;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2030;189.3
600;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2031;189.5
601;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2032;189.8
602;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2033;190.0
603;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2034;190.4
604;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2035;190.6
605;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2036;190.9
606;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2037;191.2
607;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2038;191.6
608;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2039;191.8
609;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2040;192.0
610;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2041;192.1
611;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2042;192.2
612;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2043;192.1
613;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2044;192.0
614;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2045;192.0
615;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2046;191.8
616;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2047;191.7
617;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2048;191.6
618;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2049;191.4
619;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2050;191.2
620;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2020;167.6
621;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2021;167.3
622;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2022;166.8
623;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2023;166.3
624;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2024;165.8
625;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2025;165.4
626;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2026;165.0
627;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2027;164.6
628;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2028;164.3
629;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2029;164.0
630;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2030;163.7
631;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2031;163.4
632;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2032;163.1
633;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2033;162.8
634;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2034;162.6
635;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2035;162.3
636;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2036;162.1
637;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2037;161.8
638;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2038;161.5
639;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2039;161.1
640;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2040;160.8
641;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2041;160.4
642;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2042;159.9
643;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2043;159.5
644;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2044;159.0
645;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2045;158.6
646;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2046;158.1
647;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2047;157.6
648;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2048;157.2
649;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2049;156.7
650;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2050;156.3
651;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2020;132.5
652;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2021;132.4
653;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2022;132.3
654;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2023;132.2
655;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2024;132.2
656;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2025;132.1
657;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2026;132.1
658;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2027;132.1
659;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2028;132.1
660;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2029;132.1
661;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2030;132.1
662;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2031;132.1
663;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2032;132.1
664;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2033;132.1
665;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2034;132.1
666;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2035;132.0
667;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2036;132.0
668;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2037;131.9
669;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2038;131.8
670;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2039;131.6
671;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2040;131.5
672;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2041;131.2
673;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2042;131.0
674;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2043;130.7
675;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2044;130.4
676;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2045;130.1
677;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2046;129.7
678;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2047;129.4
679;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2048;129.0
680;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2049;128.7
681;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2050;128.3
682;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2020;374.0
683;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2021;375.9
684;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2022;377.4
685;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2023;378.8
686;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2024;380.1
687;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2025;381.2
688;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2026;382.4
689;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2027;383.6
