ID;Bestedingscategorie;CaribischNederland;Perioden;ConsumentenprijsindexCPI_1;Kwartaalmutatie_2;Jaarmutatie_3;Wegingscoefficient_4
860;030000 Kleding en schoenen;Saba;2014;101.89;;0.4;4196.0
861;030000 Kleding en schoenen;Saba;2015 1e kwartaal;103.35;1.0;2.0;4196.0
862;030000 Kleding en schoenen;Saba;2015 2e kwartaal;103.26;-0.1;1.3;4196.0
863;030000 Kleding en schoenen;Saba;2015 3e kwartaal;102.92;-0.3;1.0;4196.0
864;030000 Kleding en schoenen;Saba;2015 4e kwartaal;102.22;-0.7;-0.1;4196.0
865;030000 Kleding en schoenen;Saba;2015;102.94;;1.0;4196.0
866;030000 Kleding en schoenen;Saba;2016 1e kwartaal;100.98;-1.2;-2.3;3700.0
867;030000 Kleding en schoenen;Saba;2016 2e kwartaal;99.33;-1.6;-3.8;3700.0
868;030000 Kleding en schoenen;Saba;2016 3e kwartaal;99.63;0.3;-3.2;3700.0
869;030000 Kleding en schoenen;Saba;2016 4e kwartaal;99.39;-0.2;-2.8;3700.0
870;030000 Kleding en schoenen;Saba;2016;99.83;;-3.0;3700.0
871;030000 Kleding en schoenen;Saba;2017 1e kwartaal;99.87;0.5;-1.1;3588.0
872;030000 Kleding en schoenen;Saba;2017 2e kwartaal;99.87;0.0;0.5;3588.0
873;030000 Kleding en schoenen;Saba;2017 3e kwartaal;99.87;0.0;0.2;3588.0
874;030000 Kleding en schoenen;Saba;2017 4e kwartaal;100.39;0.5;1.0;3588.0
875;030000 Kleding en schoenen;Saba;2017;100.0;;0.2;3588.0
876;030000 Kleding en schoenen;Saba;2018 1e kwartaal;106.69;6.3;6.8;3588.0
877;030000 Kleding en schoenen;Saba;2018 2e kwartaal;107.2;0.5;7.3;3588.0
878;030000 Kleding en schoenen;Saba;2018 3e kwartaal;98.46;-8.2;-1.4;3588.0
879;030000 Kleding en schoenen;Saba;2018 4e kwartaal;104.0;5.6;3.6;3588.0
880;030000 Kleding en schoenen;Saba;2018;104.09;;4.1;3588.0
881;030000 Kleding en schoenen;Saba;2019 1e kwartaal;103.17;-0.8;-3.3;3588.0
882;030000 Kleding en schoenen;Saba;2019 2e kwartaal;105.51;2.3;-1.6;3588.0
883;030000 Kleding en schoenen;Saba;2019 3e kwartaal;113.57;7.6;15.3;3588.0
884;030000 Kleding en schoenen;Saba;2019 4e kwartaal;107.2;-5.6;3.1;3588.0
885;030000 Kleding en schoenen;Saba;2019;107.36;;3.1;3588.0
886;030000 Kleding en schoenen;Saba;2020 1e kwartaal;108.98;1.7;5.6;3588.0
887;030000 Kleding en schoenen;Saba;2020 2e kwartaal;100.73;-7.6;-4.5;3588.0
888;030000 Kleding en schoenen;Saba;2020 3e kwartaal;101.29;0.6;-10.8;3588.0
889;030000 Kleding en schoenen;Saba;2020 4e kwartaal;103.31;2.0;-3.6;3588.0
890;030000 Kleding en schoenen;Saba;2020;103.58;;-3.5;3588.0
891;030000 Kleding en schoenen;Saba;2021 1e kwartaal;104.63;1.3;-4.0;3588.0
892;030000 Kleding en schoenen;Saba;2021 2e kwartaal;103.77;-0.8;3.0;3588.0
893;030000 Kleding en schoenen;Saba;2021 3e kwartaal;107.13;3.2;5.8;3588.0
894;030000 Kleding en schoenen;Saba;2021 4e kwartaal;103.35;-3.5;0.0;3588.0
895;030000 Kleding en schoenen;Saba;2021;104.72;;1.1;3588.0
896;030000 Kleding en schoenen;Saba;2022 1e kwartaal;101.86;-1.4;-2.6;3588.0
897;030000 Kleding en schoenen;Saba;2022 2e kwartaal;101.77;-0.1;-1.9;3588.0
898;030000 Kleding en schoenen;Saba;2022 3e kwartaal;102.4;0.6;-4.4;3588.0
899;030000 Kleding en schoenen;Saba;2022 4e kwartaal;103.93;1.5;0.6;3588.0
900;030000 Kleding en schoenen;Saba;2022;102.49;;-2.1;3588.0
901;030000 Kleding en schoenen;Saba;2023 1e kwartaal;105.93;1.9;4.0;3588.0
902;030000 Kleding en schoenen;Saba;2023 2e kwartaal;110.2;4.0;8.3;3588.0
903;030000 Kleding en schoenen;Saba;2023 3e kwartaal;117.36;6.5;14.6;3588.0
904;030000 Kleding en schoenen;Saba;2023 4e kwartaal;114.62;-2.3;10.3;3588.0
905;030000 Kleding en schoenen;Saba;2023;112.03;;9.3;3588.0
906;030000 Kleding en schoenen;Saba;2024 1e kwartaal;110.98;-3.2;4.8;3588.0
907;030000 Kleding en schoenen;Saba;2024 2e kwartaal;113.46;2.2;3.0;3588.0
908;030000 Kleding en schoenen;Saba;2024 3e kwartaal;112.48;-0.9;-4.2;3588.0
909;030000 Kleding en schoenen;Saba;2024 4e kwartaal;110.99;-1.3;-3.2;3588.0
910;030000 Kleding en schoenen;Saba;2024;111.98;;0.0;3588.0
911;030000 Kleding en schoenen;Saba;2025 1e kwartaal;;;;
912;040000 Huisvesting, water en energie;Bonaire;2010 1e kwartaal;93.17;;;13342.0
913;040000 Huisvesting, water en energie;Bonaire;2010 2e kwartaal;94.42;1.3;;13342.0
914;040000 Huisvesting, water en energie;Bonaire;2010 3e kwartaal;92.15;-2.4;;13342.0
915;040000 Huisvesting, water en energie;Bonaire;2010 4e kwartaal;91.96;-0.2;;13342.0
916;040000 Huisvesting, water en energie;Bonaire;2010;92.93;;;13342.0
917;040000 Huisvesting, water en energie;Bonaire;2011 1e kwartaal;93.07;1.2;-0.1;13342.0
918;040000 Huisvesting, water en energie;Bonaire;2011 2e kwartaal;93.13;0.1;-1.4;13342.0
919;040000 Huisvesting, water en energie;Bonaire;2011 3e kwartaal;93.24;0.1;1.2;13342.0
920;040000 Huisvesting, water en energie;Bonaire;2011 4e kwartaal;93.7;0.5;1.9;13342.0
921;040000 Huisvesting, water en energie;Bonaire;2011;93.29;;0.4;13342.0
922;040000 Huisvesting, water en energie;Bonaire;2012 1e kwartaal;94.24;0.6;1.3;13342.0
923;040000 Huisvesting, water en energie;Bonaire;2012 2e kwartaal;94.65;0.4;1.6;13342.0
924;040000 Huisvesting, water en energie;Bonaire;2012 3e kwartaal;94.87;0.2;1.7;13342.0
925;040000 Huisvesting, water en energie;Bonaire;2012 4e kwartaal;105.44;11.1;12.5;13342.0
926;040000 Huisvesting, water en energie;Bonaire;2012;97.3;;4.3;13342.0
927;040000 Huisvesting, water en energie;Bonaire;2013 1e kwartaal;105.7;0.2;12.2;13342.0
928;040000 Huisvesting, water en energie;Bonaire;2013 2e kwartaal;105.97;0.3;12.0;13342.0
929;040000 Huisvesting, water en energie;Bonaire;2013 3e kwartaal;106.08;0.1;11.8;13342.0
930;040000 Huisvesting, water en energie;Bonaire;2013 4e kwartaal;106.13;0.0;0.7;13342.0
931;040000 Huisvesting, water en energie;Bonaire;2013;105.97;;8.9;13342.0
932;040000 Huisvesting, water en energie;Bonaire;2014 1e kwartaal;105.37;-0.7;-0.3;17811.0
933;040000 Huisvesting, water en energie;Bonaire;2014 2e kwartaal;104.77;-0.6;-1.1;17811.0
934;040000 Huisvesting, water en energie;Bonaire;2014 3e kwartaal;103.96;-0.8;-2.0;17811.0
935;040000 Huisvesting, water en energie;Bonaire;2014 4e kwartaal;104.81;0.8;-1.2;17811.0
936;040000 Huisvesting, water en energie;Bonaire;2014;104.73;;-1.2;17811.0
937;040000 Huisvesting, water en energie;Bonaire;2015 1e kwartaal;102.02;-2.7;-3.2;17811.0
938;040000 Huisvesting, water en energie;Bonaire;2015 2e kwartaal;101.66;-0.4;-3.0;17811.0
939;040000 Huisvesting, water en energie;Bonaire;2015 3e kwartaal;101.98;0.3;-1.9;17811.0
940;040000 Huisvesting, water en energie;Bonaire;2015 4e kwartaal;101.96;0.0;-2.7;17811.0
941;040000 Huisvesting, water en energie;Bonaire;2015;101.91;;-2.7;17811.0
942;040000 Huisvesting, water en energie;Bonaire;2016 1e kwartaal;102.73;0.8;0.7;26037.0
943;040000 Huisvesting, water en energie;Bonaire;2016 2e kwartaal;100.98;-1.7;-0.7;26037.0
944;040000 Huisvesting, water en energie;Bonaire;2016 3e kwartaal;101.5;0.5;-0.5;26037.0
945;040000 Huisvesting, water en energie;Bonaire;2016 4e kwartaal;99.92;-1.6;-2.0;26037.0
946;040000 Huisvesting, water en energie;Bonaire;2016;101.28;;-0.6;26037.0
947;040000 Huisvesting, water en energie;Bonaire;2017 1e kwartaal;99.77;-0.2;-2.9;24714.0
948;040000 Huisvesting, water en energie;Bonaire;2017 2e kwartaal;99.34;-0.4;-1.6;24714.0
949;040000 Huisvesting, water en energie;Bonaire;2017 3e kwartaal;100.36;1.0;-1.1;24714.0
950;040000 Huisvesting, water en energie;Bonaire;2017 4e kwartaal;100.53;0.2;0.6;24714.0
951;040000 Huisvesting, water en energie;Bonaire;2017;100.0;;-1.3;24714.0
952;040000 Huisvesting, water en energie;Bonaire;2018 1e kwartaal;107.32;6.8;7.6;24714.0
953;040000 Huisvesting, water en energie;Bonaire;2018 2e kwartaal;104.82;-2.3;5.5;24714.0
954;040000 Huisvesting, water en energie;Bonaire;2018 3e kwartaal;109.32;4.3;8.9;24714.0
955;040000 Huisvesting, water en energie;Bonaire;2018 4e kwartaal;109.33;0.0;8.8;24714.0
956;040000 Huisvesting, water en energie;Bonaire;2018;107.7;;7.7;24714.0
957;040000 Huisvesting, water en energie;Bonaire;2019 1e kwartaal;109.87;0.5;2.4;24714.0
958;040000 Huisvesting, water en energie;Bonaire;2019 2e kwartaal;109.58;-0.3;4.5;24714.0
959;040000 Huisvesting, water en energie;Bonaire;2019 3e kwartaal;110.49;0.8;1.1;24714.0
960;040000 Huisvesting, water en energie;Bonaire;2019 4e kwartaal;111.2;0.6;1.7;24714.0
961;040000 Huisvesting, water en energie;Bonaire;2019;110.29;;2.4;24714.0
962;040000 Huisvesting, water en energie;Bonaire;2020 1e kwartaal;105.31;-5.3;-4.2;24714.0
963;040000 Huisvesting, water en energie;Bonaire;2020 2e kwartaal;100.35;-4.7;-8.4;24714.0
964;040000 Huisvesting, water en energie;Bonaire;2020 3e kwartaal;96.4;-3.9;-12.8;24714.0
965;040000 Huisvesting, water en energie;Bonaire;2020 4e kwartaal;96.89;0.5;-12.9;24714.0
966;040000 Huisvesting, water en energie;Bonaire;2020;99.74;;-9.6;24714.0
967;040000 Huisvesting, water en energie;Bonaire;2021 1e kwartaal;99.1;2.3;-5.9;24714.0
968;040000 Huisvesting, water en energie;Bonaire;2021 2e kwartaal;101.14;2.1;0.8;24714.0
969;040000 Huisvesting, water en energie;Bonaire;2021 3e kwartaal;103.61;2.4;7.5;24714.0
970;040000 Huisvesting, water en energie;Bonaire;2021 4e kwartaal;107.27;3.5;10.7;24714.0
971;040000 Huisvesting, water en energie;Bonaire;2021;102.78;;3.0;24714.0
972;040000 Huisvesting, water en energie;Bonaire;2022 1e kwartaal;123.07;14.7;24.2;24714.0
973;040000 Huisvesting, water en energie;Bonaire;2022 2e kwartaal;124.96;1.5;23.6;24714.0
974;040000 Huisvesting, water en energie;Bonaire;2022 3e kwartaal;132.71;6.2;28.1;24714.0
975;040000 Huisvesting, water en energie;Bonaire;2022 4e kwartaal;124.24;-6.4;15.8;24714.0
976;040000 Huisvesting, water en energie;Bonaire;2022;126.25;;22.8;24714.0
977;040000 Huisvesting, water en energie;Bonaire;2023 1e kwartaal;123.36;-0.7;0.2;24714.0
978;040000 Huisvesting, water en energie;Bonaire;2023 2e kwartaal;125.37;1.6;0.3;24714.0
979;040000 Huisvesting, water en energie;Bonaire;2023 3e kwartaal;123.06;-1.8;-7.3;24714.0
980;040000 Huisvesting, water en energie;Bonaire;2023 4e kwartaal;122.69;-0.3;-1.2;24714.0
981;040000 Huisvesting, water en energie;Bonaire;2023;123.62;;-2.1;24714.0
982;040000 Huisvesting, water en energie;Bonaire;2024 1e kwartaal;123.06;0.3;-0.2;24714.0
983;040000 Huisvesting, water en energie;Bonaire;2024 2e kwartaal;124.2;0.9;-0.9;24714.0
984;040000 Huisvesting, water en energie;Bonaire;2024 3e kwartaal;125.04;0.7;1.6;24714.0
985;040000 Huisvesting, water en energie;Bonaire;2024 4e kwartaal;125.11;0.1;2.0;24714.0
986;040000 Huisvesting, water en energie;Bonaire;2024;124.35;;0.6;24714.0
987;040000 Huisvesting, water en energie;Bonaire;2025 1e kwartaal;;;;
988;040000 Huisvesting, water en energie;Sint Eustatius;2010 1e kwartaal;85.95;;;13342.0
989;040000 Huisvesting, water en energie;Sint Eustatius;2010 2e kwartaal;88.06;2.5;;13342.0
990;040000 Huisvesting, water en energie;Sint Eustatius;2010 3e kwartaal;85.8;-2.6;;13342.0
991;040000 Huisvesting, water en energie;Sint Eustatius;2010 4e kwartaal;87.29;1.7;;13342.0
992;040000 Huisvesting, water en energie;Sint Eustatius;2010;86.78;;;13342.0
993;040000 Huisvesting, water en energie;Sint Eustatius;2011 1e kwartaal;88.95;1.9;3.5;13342.0
994;040000 Huisvesting, water en energie;Sint Eustatius;2011 2e kwartaal;102.07;14.7;15.9;13342.0
995;040000 Huisvesting, water en energie;Sint Eustatius;2011 3e kwartaal;102.43;0.4;19.4;13342.0
996;040000 Huisvesting, water en energie;Sint Eustatius;2011 4e kwartaal;97.59;-4.7;11.8;13342.0
997;040000 Huisvesting, water en energie;Sint Eustatius;2011;97.76;;12.7;13342.0
998;040000 Huisvesting, water en energie;Sint Eustatius;2012 1e kwartaal;103.34;5.9;16.2;13342.0
999;040000 Huisvesting, water en energie;Sint Eustatius;2012 2e kwartaal;103.56;0.2;1.5;13342.0
1000;040000 Huisvesting, water en energie;Sint Eustatius;2012 3e kwartaal;98.22;-5.2;-4.1;13342.0
1001;040000 Huisvesting, water en energie;Sint Eustatius;2012 4e kwartaal;103.29;5.2;5.8;13342.0
1002;040000 Huisvesting, water en energie;Sint Eustatius;2012;102.1;;4.4;13342.0
1003;040000 Huisvesting, water en energie;Sint Eustatius;2013 1e kwartaal;101.51;-1.7;-1.8;13342.0
1004;040000 Huisvesting, water en energie;Sint Eustatius;2013 2e kwartaal;101.49;0.0;-2.0;13342.0
1005;040000 Huisvesting, water en energie;Sint Eustatius;2013 3e kwartaal;100.09;-1.4;1.9;13342.0
1006;040000 Huisvesting, water en energie;Sint Eustatius;2013 4e kwartaal;101.04;0.9;-2.2;13342.0
1007;040000 Huisvesting, water en energie;Sint Eustatius;2013;101.03;;-1.0;13342.0
1008;040000 Huisvesting, water en energie;Sint Eustatius;2014 1e kwartaal;102.77;1.7;1.2;14528.0
1009;040000 Huisvesting, water en energie;Sint Eustatius;2014 2e kwartaal;101.98;-0.8;0.5;14528.0
1010;040000 Huisvesting, water en energie;Sint Eustatius;2014 3e kwartaal;102.07;0.1;2.0;14528.0
1011;040000 Huisvesting, water en energie;Sint Eustatius;2014 4e kwartaal;100.04;-2.0;-1.0;14528.0
1012;040000 Huisvesting, water en energie;Sint Eustatius;2014;101.72;;0.7;14528.0
1013;040000 Huisvesting, water en energie;Sint Eustatius;2015 1e kwartaal;92.48;-7.6;-10.0;14528.0
1014;040000 Huisvesting, water en energie;Sint Eustatius;2015 2e kwartaal;90.89;-1.7;-10.9;14528.0
1015;040000 Huisvesting, water en energie;Sint Eustatius;2015 3e kwartaal;101.61;11.8;-0.5;14528.0
1016;040000 Huisvesting, water en energie;Sint Eustatius;2015 4e kwartaal;101.5;-0.1;1.5;14528.0
1017;040000 Huisvesting, water en energie;Sint Eustatius;2015;96.62;;-5.0;14528.0
1018;040000 Huisvesting, water en energie;Sint Eustatius;2016 1e kwartaal;100.07;-1.4;8.2;24703.0
1019;040000 Huisvesting, water en energie;Sint Eustatius;2016 2e kwartaal;99.37;-0.7;9.3;24703.0
1020;040000 Huisvesting, water en energie;Sint Eustatius;2016 3e kwartaal;100.07;0.7;-1.5;24703.0
1021;040000 Huisvesting, water en energie;Sint Eustatius;2016 4e kwartaal;100.97;0.9;-0.5;24703.0
1022;040000 Huisvesting, water en energie;Sint Eustatius;2016;100.12;;3.6;24703.0
1023;040000 Huisvesting, water en energie;Sint Eustatius;2017 1e kwartaal;100.52;-0.4;0.4;24008.0
1024;040000 Huisvesting, water en energie;Sint Eustatius;2017 2e kwartaal;100.99;0.5;1.6;24008.0
1025;040000 Huisvesting, water en energie;Sint Eustatius;2017 3e kwartaal;99.09;-1.9;-1.0;24008.0
1026;040000 Huisvesting, water en energie;Sint Eustatius;2017 4e kwartaal;99.4;0.3;-1.6;24008.0
1027;040000 Huisvesting, water en energie;Sint Eustatius;2017;100.0;;-0.1;24008.0
1028;040000 Huisvesting, water en energie;Sint Eustatius;2018 1e kwartaal;98.77;-0.6;-1.7;24008.0
1029;040000 Huisvesting, water en energie;Sint Eustatius;2018 2e kwartaal;99.13;0.4;-1.8;24008.0
1030;040000 Huisvesting, water en energie;Sint Eustatius;2018 3e kwartaal;101.91;2.8;2.8;24008.0
1031;040000 Huisvesting, water en energie;Sint Eustatius;2018 4e kwartaal;102.16;0.2;2.8;24008.0
1032;040000 Huisvesting, water en energie;Sint Eustatius;2018;100.49;;0.5;24008.0
1033;040000 Huisvesting, water en energie;Sint Eustatius;2019 1e kwartaal;100.4;-1.7;1.7;24008.0
1034;040000 Huisvesting, water en energie;Sint Eustatius;2019 2e kwartaal;100.35;0.0;1.2;24008.0
1035;040000 Huisvesting, water en energie;Sint Eustatius;2019 3e kwartaal;101.29;0.9;-0.6;24008.0
1036;040000 Huisvesting, water en energie;Sint Eustatius;2019 4e kwartaal;101.78;0.5;-0.4;24008.0
1037;040000 Huisvesting, water en energie;Sint Eustatius;2019;100.96;;0.5;24008.0
1038;040000 Huisvesting, water en energie;Sint Eustatius;2020 1e kwartaal;101.68;-0.1;1.3;24008.0
1039;040000 Huisvesting, water en energie;Sint Eustatius;2020 2e kwartaal;97.97;-3.6;-2.4;24008.0
1040;040000 Huisvesting, water en energie;Sint Eustatius;2020 3e kwartaal;91.33;-6.8;-9.8;24008.0
1041;040000 Huisvesting, water en energie;Sint Eustatius;2020 4e kwartaal;91.18;-0.2;-10.4;24008.0
1042;040000 Huisvesting, water en energie;Sint Eustatius;2020;95.54;;-5.4;24008.0
1043;040000 Huisvesting, water en energie;Sint Eustatius;2021 1e kwartaal;93.02;2.0;-8.5;24008.0
1044;040000 Huisvesting, water en energie;Sint Eustatius;2021 2e kwartaal;93.96;1.0;-4.1;24008.0
1045;040000 Huisvesting, water en energie;Sint Eustatius;2021 3e kwartaal;98.24;4.6;7.6;24008.0
1046;040000 Huisvesting, water en energie;Sint Eustatius;2021 4e kwartaal;99.49;1.3;9.1;24008.0
1047;040000 Huisvesting, water en energie;Sint Eustatius;2021;96.18;;0.7;24008.0
1048;040000 Huisvesting, water en energie;Sint Eustatius;2022 1e kwartaal;103.01;3.5;10.7;24008.0
1049;040000 Huisvesting, water en energie;Sint Eustatius;2022 2e kwartaal;106.12;3.0;12.9;24008.0
1050;040000 Huisvesting, water en energie;Sint Eustatius;2022 3e kwartaal;112.81;6.3;14.8;24008.0
1051;040000 Huisvesting, water en energie;Sint Eustatius;2022 4e kwartaal;113.32;0.5;13.9;24008.0
1052;040000 Huisvesting, water en energie;Sint Eustatius;2022;108.82;;13.1;24008.0
1053;040000 Huisvesting, water en energie;Sint Eustatius;2023 1e kwartaal;111.06;-2.0;7.8;24008.0
1054;040000 Huisvesting, water en energie;Sint Eustatius;2023 2e kwartaal;110.14;-0.8;3.8;24008.0
1055;040000 Huisvesting, water en energie;Sint Eustatius;2023 3e kwartaal;109.93;-0.2;-2.6;24008.0
1056;040000 Huisvesting, water en energie;Sint Eustatius;2023 4e kwartaal;109.21;-0.7;-3.6;24008.0
1057;040000 Huisvesting, water en energie;Sint Eustatius;2023;110.09;;1.2;24008.0
1058;040000 Huisvesting, water en energie;Sint Eustatius;2024 1e kwartaal;111.39;2.0;0.3;24008.0
1059;040000 Huisvesting, water en energie;Sint Eustatius;2024 2e kwartaal;112.27;0.8;1.9;24008.0
1060;040000 Huisvesting, water en energie;Sint Eustatius;2024 3e kwartaal;112.28;0.0;2.1;24008.0
1061;040000 Huisvesting, water en energie;Sint Eustatius;2024 4e kwartaal;112.84;0.5;3.3;24008.0
1062;040000 Huisvesting, water en energie;Sint Eustatius;2024;112.2;;1.9;24008.0
1063;040000 Huisvesting, water en energie;Sint Eustatius;2025 1e kwartaal;;;;
1064;040000 Huisvesting, water en energie;Saba;2010 1e kwartaal;86.18;;;13342.0
1065;040000 Huisvesting, water en energie;Saba;2010 2e kwartaal;87.09;1.1;;13342.0
1066;040000 Huisvesting, water en energie;Saba;2010 3e kwartaal;85.66;-1.6;;13342.0
1067;040000 Huisvesting, water en energie;Saba;2010 4e kwartaal;86.64;1.1;;13342.0
1068;040000 Huisvesting, water en energie;Saba;2010;86.39;;;13342.0
1069;040000 Huisvesting, water en energie;Saba;2011 1e kwartaal;87.19;0.6;1.2;13342.0
1070;040000 Huisvesting, water en energie;Saba;2011 2e kwartaal;95.04;9.0;9.1;13342.0
1071;040000 Huisvesting, water en energie;Saba;2011 3e kwartaal;93.83;-1.3;9.5;13342.0
1072;040000 Huisvesting, water en energie;Saba;2011 4e kwartaal;90.34;-3.7;4.3;13342.0
1073;040000 Huisvesting, water en energie;Saba;2011;91.6;;6.0;13342.0
1074;040000 Huisvesting, water en energie;Saba;2012 1e kwartaal;93.73;3.8;7.5;13342.0
1075;040000 Huisvesting, water en energie;Saba;2012 2e kwartaal;92.85;-0.9;-2.3;13342.0
1076;040000 Huisvesting, water en energie;Saba;2012 3e kwartaal;89.15;-4.0;-5.0;13342.0
1077;040000 Huisvesting, water en energie;Saba;2012 4e kwartaal;90.76;1.8;0.5;13342.0
1078;040000 Huisvesting, water en energie;Saba;2012;91.62;;0.0;13342.0
1079;040000 Huisvesting, water en energie;Saba;2013 1e kwartaal;89.86;-1.0;-4.1;13342.0
1080;040000 Huisvesting, water en energie;Saba;2013 2e kwartaal;90.17;0.3;-2.9;13342.0
1081;040000 Huisvesting, water en energie;Saba;2013 3e kwartaal;89.38;-0.9;0.3;13342.0
1082;040000 Huisvesting, water en energie;Saba;2013 4e kwartaal;89.94;0.6;-0.9;13342.0
1083;040000 Huisvesting, water en energie;Saba;2013;89.84;;-1.9;13342.0
1084;040000 Huisvesting, water en energie;Saba;2014 1e kwartaal;90.72;0.9;1.0;10948.0
1085;040000 Huisvesting, water en energie;Saba;2014 2e kwartaal;89.88;-0.9;-0.3;10948.0
1086;040000 Huisvesting, water en energie;Saba;2014 3e kwartaal;90.02;0.2;0.7;10948.0
1087;040000 Huisvesting, water en energie;Saba;2014 4e kwartaal;91.36;1.5;1.6;10948.0
1088;040000 Huisvesting, water en energie;Saba;2014;90.5;;0.7;10948.0
1089;040000 Huisvesting, water en energie;Saba;2015 1e kwartaal;96.37;5.5;6.2;10948.0
1090;040000 Huisvesting, water en energie;Saba;2015 2e kwartaal;97.39;1.1;8.4;10948.0
1091;040000 Huisvesting, water en energie;Saba;2015 3e kwartaal;97.95;0.6;8.8;10948.0
1092;040000 Huisvesting, water en energie;Saba;2015 4e kwartaal;97.93;0.0;7.2;10948.0
1093;040000 Huisvesting, water en energie;Saba;2015;97.41;;7.6;10948.0
1094;040000 Huisvesting, water en energie;Saba;2016 1e kwartaal;97.94;0.0;1.6;21823.0
1095;040000 Huisvesting, water en energie;Saba;2016 2e kwartaal;98.0;0.1;0.6;21823.0
1096;040000 Huisvesting, water en energie;Saba;2016 3e kwartaal;97.98;0.0;0.0;21823.0
1097;040000 Huisvesting, water en energie;Saba;2016 4e kwartaal;97.8;-0.2;-0.1;21823.0
1098;040000 Huisvesting, water en energie;Saba;2016;97.93;;0.5;21823.0
1099;040000 Huisvesting, water en energie;Saba;2017 1e kwartaal;97.72;-0.1;-0.2;22661.0
1100;040000 Huisvesting, water en energie;Saba;2017 2e kwartaal;97.62;-0.1;-0.4;22661.0
1101;040000 Huisvesting, water en energie;Saba;2017 3e kwartaal;99.09;1.5;1.1;22661.0
1102;040000 Huisvesting, water en energie;Saba;2017 4e kwartaal;105.57;6.5;7.9;22661.0
1103;040000 Huisvesting, water en energie;Saba;2017;100.0;;2.1;22661.0
1104;040000 Huisvesting, water en energie;Saba;2018 1e kwartaal;105.93;0.3;8.4;22661.0
1105;040000 Huisvesting, water en energie;Saba;2018 2e kwartaal;106.95;1.0;9.6;22661.0
1106;040000 Huisvesting, water en energie;Saba;2018 3e kwartaal;109.29;2.2;10.3;22661.0
1107;040000 Huisvesting, water en energie;Saba;2018 4e kwartaal;108.68;-0.6;2.9;22661.0
1108;040000 Huisvesting, water en energie;Saba;2018;107.71;;7.7;22661.0
1109;040000 Huisvesting, water en energie;Saba;2019 1e kwartaal;108.1;-0.5;2.0;22661.0
1110;040000 Huisvesting, water en energie;Saba;2019 2e kwartaal;108.32;0.2;1.3;22661.0
1111;040000 Huisvesting, water en energie;Saba;2019 3e kwartaal;107.34;-0.9;-1.8;22661.0
1112;040000 Huisvesting, water en energie;Saba;2019 4e kwartaal;107.05;-0.3;-1.5;22661.0
1113;040000 Huisvesting, water en energie;Saba;2019;107.7;;0.0;22661.0
1114;040000 Huisvesting, water en energie;Saba;2020 1e kwartaal;106.47;-0.5;-1.5;22661.0
1115;040000 Huisvesting, water en energie;Saba;2020 2e kwartaal;102.95;-3.3;-5.0;22661.0
1116;040000 Huisvesting, water en energie;Saba;2020 3e kwartaal;97.73;-5.1;-9.0;22661.0
1117;040000 Huisvesting, water en energie;Saba;2020 4e kwartaal;97.85;0.1;-8.6;22661.0
1118;040000 Huisvesting, water en energie;Saba;2020;101.25;;-6.0;22661.0
1119;040000 Huisvesting, water en energie;Saba;2021 1e kwartaal;99.22;1.4;-6.8;22661.0
1120;040000 Huisvesting, water en energie;Saba;2021 2e kwartaal;100.76;1.6;-2.1;22661.0
1121;040000 Huisvesting, water en energie;Saba;2021 3e kwartaal;104.01;3.2;6.4;22661.0
1122;040000 Huisvesting, water en energie;Saba;2021 4e kwartaal;105.41;1.3;7.7;22661.0
1123;040000 Huisvesting, water en energie;Saba;2021;102.35;;1.1;22661.0
1124;040000 Huisvesting, water en energie;Saba;2022 1e kwartaal;111.08;5.4;12.0;22661.0
