ID;Misdrijven;Regiokenmerken;Perioden;IngeschrevenRechtbankstrafzaken_1;BeslissingenDoorOpenbaarMinisterie_2;AfdoeningenDoorDeRechterIn1eAanleg_3
4868;Misdrijven, totaal;Kerkrade;2005;960;1080;415
4869;Misdrijven, totaal;Kerkrade;2006;860;970;520
4870;Misdrijven, totaal;Kerkrade;2007;1120;1210;545
4871;Misdrijven, totaal;Kerkrade;2008;1055;1080;575
4872;Misdrijven, totaal;Kerkrade;2009;840;955;470
4873;Misdrijven, totaal;Kerkrade;2010;730;765;495
4874;Misdrijven, totaal;Kerkrade;2011;725;755;420
4875;Misdrijven, totaal;Kerkrade;2012;790;855;365
4876;Misdrijven, totaal;Kerkrade;2013;705;755;370
4877;Misdrijven, totaal;Kerkrade;2014;715;755;415
4878;Misdrijven, totaal;Kerkrade;2015;760;775;380
4879;Misdrijven, totaal;Kerkrade;2016;630;660;370
4880;Misdrijven, totaal;Kessel;2001;40;40;5
4881;Misdrijven, totaal;Kessel;2002;30;35;10
4882;Misdrijven, totaal;Kessel;2003;35;35;10
4883;Misdrijven, totaal;Kessel;2004;45;50;10
4884;Misdrijven, totaal;Kessel;2005;40;40;10
4885;Misdrijven, totaal;Kessel;2006;35;35;20
4886;Misdrijven, totaal;Kessel;2007;30;30;20
4887;Misdrijven, totaal;Kessel;2008;30;25;10
4888;Misdrijven, totaal;Kessel;2009;20;30;15
4889;Misdrijven, totaal;Kessel;2010;0;0;0
4890;Misdrijven, totaal;Kessel;2011;0;0;0
4891;Misdrijven, totaal;Kessel;2012;0;0;0
4892;Misdrijven, totaal;Kessel;2013;0;0;0
4893;Misdrijven, totaal;Kessel;2014;0;0;0
4894;Misdrijven, totaal;Kessel;2015;0;0;0
4895;Misdrijven, totaal;Kessel;2016;0;0;0
4896;Misdrijven, totaal;Kesteren;2001;150;155;30
4897;Misdrijven, totaal;Kesteren;2002;305;335;80
4898;Misdrijven, totaal;Kesteren;2003;145;200;70
4899;Misdrijven, totaal;Kesteren;2004;0;0;0
4900;Misdrijven, totaal;Kesteren;2005;0;0;0
4901;Misdrijven, totaal;Kesteren;2006;0;0;0
4902;Misdrijven, totaal;Kesteren;2007;0;0;0
4903;Misdrijven, totaal;Kesteren;2008;0;0;0
4904;Misdrijven, totaal;Kesteren;2009;0;0;0
4905;Misdrijven, totaal;Kesteren;2010;0;0;0
4906;Misdrijven, totaal;Kesteren;2011;0;0;0
4907;Misdrijven, totaal;Kesteren;2012;0;0;0
4908;Misdrijven, totaal;Kesteren;2013;0;0;0
4909;Misdrijven, totaal;Kesteren;2014;0;0;0
4910;Misdrijven, totaal;Kesteren;2015;0;0;0
4911;Misdrijven, totaal;Kesteren;2016;0;0;0
4912;Misdrijven, totaal;Koggenland;2001;0;0;0
4913;Misdrijven, totaal;Koggenland;2002;0;0;0
4914;Misdrijven, totaal;Koggenland;2003;0;0;0
4915;Misdrijven, totaal;Koggenland;2004;0;0;0
4916;Misdrijven, totaal;Koggenland;2005;0;0;0
4917;Misdrijven, totaal;Koggenland;2006;0;0;0
4918;Misdrijven, totaal;Koggenland;2007;130;145;70
4919;Misdrijven, totaal;Koggenland;2008;150;130;50
4920;Misdrijven, totaal;Koggenland;2009;140;170;65
4921;Misdrijven, totaal;Koggenland;2010;110;125;65
4922;Misdrijven, totaal;Koggenland;2011;125;120;30
4923;Misdrijven, totaal;Koggenland;2012;115;135;90
4924;Misdrijven, totaal;Koggenland;2013;105;105;35
4925;Misdrijven, totaal;Koggenland;2014;115;125;40
4926;Misdrijven, totaal;Koggenland;2015;100;110;60
4927;Misdrijven, totaal;Koggenland;2016;150;155;50
4928;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2001;160;150;55
4929;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2002;175;165;50
4930;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2003;160;175;75
4931;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2004;160;175;45
4932;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2005;160;165;60
4933;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2006;135;145;65
4934;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2007;140;140;55
4935;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2008;115;125;50
4936;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2009;100;120;70
4937;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2010;70;85;30
4938;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2011;90;95;15
4939;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2012;100;100;20
4940;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2013;90;90;10
4941;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2014;75;85;5
4942;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2015;60;70;5
4943;Misdrijven, totaal;Kollumerland en Nieuwkruisland;2016;90;85;35
4944;Misdrijven, totaal;Korendijk;2001;55;50;25
4945;Misdrijven, totaal;Korendijk;2002;50;55;15
4946;Misdrijven, totaal;Korendijk;2003;70;60;25
4947;Misdrijven, totaal;Korendijk;2004;90;90;35
4948;Misdrijven, totaal;Korendijk;2005;80;100;55
4949;Misdrijven, totaal;Korendijk;2006;80;90;40
4950;Misdrijven, totaal;Korendijk;2007;60;55;20
4951;Misdrijven, totaal;Korendijk;2008;55;70;40
4952;Misdrijven, totaal;Korendijk;2009;35;35;15
4953;Misdrijven, totaal;Korendijk;2010;35;35;20
4954;Misdrijven, totaal;Korendijk;2011;55;50;20
4955;Misdrijven, totaal;Korendijk;2012;45;60;25
4956;Misdrijven, totaal;Korendijk;2013;20;20;15
4957;Misdrijven, totaal;Korendijk;2014;30;25;5
4958;Misdrijven, totaal;Korendijk;2015;35;35;10
4959;Misdrijven, totaal;Korendijk;2016;45;45;15
4960;Misdrijven, totaal;Krimpen aan den IJssel;2001;140;165;60
4961;Misdrijven, totaal;Krimpen aan den IJssel;2002;180;195;60
4962;Misdrijven, totaal;Krimpen aan den IJssel;2003;210;240;60
4963;Misdrijven, totaal;Krimpen aan den IJssel;2004;225;280;55
4964;Misdrijven, totaal;Krimpen aan den IJssel;2005;205;225;85
4965;Misdrijven, totaal;Krimpen aan den IJssel;2006;250;265;125
4966;Misdrijven, totaal;Krimpen aan den IJssel;2007;220;205;60
4967;Misdrijven, totaal;Krimpen aan den IJssel;2008;180;225;85
4968;Misdrijven, totaal;Krimpen aan den IJssel;2009;185;205;85
4969;Misdrijven, totaal;Krimpen aan den IJssel;2010;175;200;65
4970;Misdrijven, totaal;Krimpen aan den IJssel;2011;175;190;65
4971;Misdrijven, totaal;Krimpen aan den IJssel;2012;170;170;55
4972;Misdrijven, totaal;Krimpen aan den IJssel;2013;145;160;45
4973;Misdrijven, totaal;Krimpen aan den IJssel;2014;165;165;60
4974;Misdrijven, totaal;Krimpen aan den IJssel;2015;130;135;75
4975;Misdrijven, totaal;Krimpen aan den IJssel;2016;135;140;50
4976;Misdrijven, totaal;Krimpenerwaard;2001;0;0;0
4977;Misdrijven, totaal;Krimpenerwaard;2002;0;0;0
4978;Misdrijven, totaal;Krimpenerwaard;2003;0;0;0
4979;Misdrijven, totaal;Krimpenerwaard;2004;0;0;0
4980;Misdrijven, totaal;Krimpenerwaard;2005;0;0;0
4981;Misdrijven, totaal;Krimpenerwaard;2006;0;0;0
4982;Misdrijven, totaal;Krimpenerwaard;2007;0;0;0
4983;Misdrijven, totaal;Krimpenerwaard;2008;0;0;0
4984;Misdrijven, totaal;Krimpenerwaard;2009;0;0;0
4985;Misdrijven, totaal;Krimpenerwaard;2010;0;0;0
4986;Misdrijven, totaal;Krimpenerwaard;2011;0;0;0
4987;Misdrijven, totaal;Krimpenerwaard;2012;0;0;0
4988;Misdrijven, totaal;Krimpenerwaard;2013;0;0;0
4989;Misdrijven, totaal;Krimpenerwaard;2014;0;0;0
4990;Misdrijven, totaal;Krimpenerwaard;2015;280;310;140
4991;Misdrijven, totaal;Krimpenerwaard;2016;290;305;140
4992;Misdrijven, totaal;Laarbeek;2001;120;135;35
4993;Misdrijven, totaal;Laarbeek;2002;120;120;40
4994;Misdrijven, totaal;Laarbeek;2003;125;130;45
4995;Misdrijven, totaal;Laarbeek;2004;160;165;55
4996;Misdrijven, totaal;Laarbeek;2005;140;160;40
4997;Misdrijven, totaal;Laarbeek;2006;225;230;95
4998;Misdrijven, totaal;Laarbeek;2007;160;165;85
4999;Misdrijven, totaal;Laarbeek;2008;120;135;65
5000;Misdrijven, totaal;Laarbeek;2009;135;125;55
5001;Misdrijven, totaal;Laarbeek;2010;115;155;55
5002;Misdrijven, totaal;Laarbeek;2011;135;125;35
5003;Misdrijven, totaal;Laarbeek;2012;150;160;35
5004;Misdrijven, totaal;Laarbeek;2013;130;130;65
5005;Misdrijven, totaal;Laarbeek;2014;105;105;50
5006;Misdrijven, totaal;Laarbeek;2015;130;135;45
5007;Misdrijven, totaal;Laarbeek;2016;115;130;50
5008;Misdrijven, totaal;Landerd;2001;155;145;45
5009;Misdrijven, totaal;Landerd;2002;195;210;40
5010;Misdrijven, totaal;Landerd;2003;210;225;65
5011;Misdrijven, totaal;Landerd;2004;155;185;75
5012;Misdrijven, totaal;Landerd;2005;155;175;55
5013;Misdrijven, totaal;Landerd;2006;130;125;40
5014;Misdrijven, totaal;Landerd;2007;125;115;50
5015;Misdrijven, totaal;Landerd;2008;120;155;75
5016;Misdrijven, totaal;Landerd;2009;120;115;50
5017;Misdrijven, totaal;Landerd;2010;90;105;45
5018;Misdrijven, totaal;Landerd;2011;125;120;55
5019;Misdrijven, totaal;Landerd;2012;95;110;25
5020;Misdrijven, totaal;Landerd;2013;90;90;50
5021;Misdrijven, totaal;Landerd;2014;70;80;45
5022;Misdrijven, totaal;Landerd;2015;75;70;30
5023;Misdrijven, totaal;Landerd;2016;80;90;30
5024;Misdrijven, totaal;Landgraaf;2001;510;485;200
5025;Misdrijven, totaal;Landgraaf;2002;500;565;205
5026;Misdrijven, totaal;Landgraaf;2003;550;565;285
5027;Misdrijven, totaal;Landgraaf;2004;505;550;240
5028;Misdrijven, totaal;Landgraaf;2005;540;595;240
5029;Misdrijven, totaal;Landgraaf;2006;440;495;250
5030;Misdrijven, totaal;Landgraaf;2007;540;560;270
5031;Misdrijven, totaal;Landgraaf;2008;425;430;250
5032;Misdrijven, totaal;Landgraaf;2009;435;480;210
5033;Misdrijven, totaal;Landgraaf;2010;350;370;230
5034;Misdrijven, totaal;Landgraaf;2011;375;385;205
5035;Misdrijven, totaal;Landgraaf;2012;370;370;165
5036;Misdrijven, totaal;Landgraaf;2013;375;405;195
5037;Misdrijven, totaal;Landgraaf;2014;345;375;175
5038;Misdrijven, totaal;Landgraaf;2015;325;325;180
5039;Misdrijven, totaal;Landgraaf;2016;340;335;175
5040;Misdrijven, totaal;Landsmeer;2001;110;120;10
5041;Misdrijven, totaal;Landsmeer;2002;85;115;25
5042;Misdrijven, totaal;Landsmeer;2003;130;125;40
5043;Misdrijven, totaal;Landsmeer;2004;105;120;45
5044;Misdrijven, totaal;Landsmeer;2005;120;135;45
5045;Misdrijven, totaal;Landsmeer;2006;145;170;65
5046;Misdrijven, totaal;Landsmeer;2007;160;185;70
5047;Misdrijven, totaal;Landsmeer;2008;100;120;60
5048;Misdrijven, totaal;Landsmeer;2009;65;75;50
5049;Misdrijven, totaal;Landsmeer;2010;55;55;30
5050;Misdrijven, totaal;Landsmeer;2011;95;80;25
5051;Misdrijven, totaal;Landsmeer;2012;100;105;35
5052;Misdrijven, totaal;Landsmeer;2013;85;95;45
5053;Misdrijven, totaal;Landsmeer;2014;100;100;35
5054;Misdrijven, totaal;Landsmeer;2015;75;80;30
5055;Misdrijven, totaal;Landsmeer;2016;65;70;30
5056;Misdrijven, totaal;Langedijk;2001;120;160;55
5057;Misdrijven, totaal;Langedijk;2002;120;135;40
5058;Misdrijven, totaal;Langedijk;2003;195;210;55
5059;Misdrijven, totaal;Langedijk;2004;200;190;60
5060;Misdrijven, totaal;Langedijk;2005;170;215;60
5061;Misdrijven, totaal;Langedijk;2006;150;170;50
5062;Misdrijven, totaal;Langedijk;2007;200;210;75
5063;Misdrijven, totaal;Langedijk;2008;185;185;85
5064;Misdrijven, totaal;Langedijk;2009;150;170;70
5065;Misdrijven, totaal;Langedijk;2010;160;150;70
5066;Misdrijven, totaal;Langedijk;2011;180;190;65
5067;Misdrijven, totaal;Langedijk;2012;170;190;75
5068;Misdrijven, totaal;Langedijk;2013;170;175;85
5069;Misdrijven, totaal;Langedijk;2014;155;170;60
5070;Misdrijven, totaal;Langedijk;2015;155;165;55
5071;Misdrijven, totaal;Langedijk;2016;135;140;65
5072;Misdrijven, totaal;Lansingerland;2001;0;0;0
5073;Misdrijven, totaal;Lansingerland;2002;0;0;0
5074;Misdrijven, totaal;Lansingerland;2003;0;0;0
5075;Misdrijven, totaal;Lansingerland;2004;0;0;0
5076;Misdrijven, totaal;Lansingerland;2005;0;0;0
5077;Misdrijven, totaal;Lansingerland;2006;0;0;0
5078;Misdrijven, totaal;Lansingerland;2007;340;340;140
5079;Misdrijven, totaal;Lansingerland;2008;315;340;120
5080;Misdrijven, totaal;Lansingerland;2009;330;385;130
5081;Misdrijven, totaal;Lansingerland;2010;335;370;110
5082;Misdrijven, totaal;Lansingerland;2011;355;360;130
5083;Misdrijven, totaal;Lansingerland;2012;300;330;105
5084;Misdrijven, totaal;Lansingerland;2013;260;275;100
5085;Misdrijven, totaal;Lansingerland;2014;290;300;105
5086;Misdrijven, totaal;Lansingerland;2015;295;305;150
5087;Misdrijven, totaal;Lansingerland;2016;325;320;120
5088;Misdrijven, totaal;Laren (NH.);2001;125;145;65
5089;Misdrijven, totaal;Laren (NH.);2002;145;160;45
5090;Misdrijven, totaal;Laren (NH.);2003;175;175;45
5091;Misdrijven, totaal;Laren (NH.);2004;170;195;45
5092;Misdrijven, totaal;Laren (NH.);2005;150;160;45
5093;Misdrijven, totaal;Laren (NH.);2006;140;155;65
5094;Misdrijven, totaal;Laren (NH.);2007;165;155;55
5095;Misdrijven, totaal;Laren (NH.);2008;130;110;60
5096;Misdrijven, totaal;Laren (NH.);2009;105;155;70
5097;Misdrijven, totaal;Laren (NH.);2010;115;110;35
5098;Misdrijven, totaal;Laren (NH.);2011;115;125;50
5099;Misdrijven, totaal;Laren (NH.);2012;80;90;50
5100;Misdrijven, totaal;Laren (NH.);2013;75;80;40
5101;Misdrijven, totaal;Laren (NH.);2014;75;80;30
5102;Misdrijven, totaal;Laren (NH.);2015;55;65;30
5103;Misdrijven, totaal;Laren (NH.);2016;70;75;25
5104;Misdrijven, totaal;Leek;2001;190;220;75
5105;Misdrijven, totaal;Leek;2002;190;210;70
5106;Misdrijven, totaal;Leek;2003;230;220;75
5107;Misdrijven, totaal;Leek;2004;225;260;60
5108;Misdrijven, totaal;Leek;2005;240;240;95
5109;Misdrijven, totaal;Leek;2006;225;255;90
5110;Misdrijven, totaal;Leek;2007;245;280;105
5111;Misdrijven, totaal;Leek;2008;180;215;115
5112;Misdrijven, totaal;Leek;2009;210;225;100
5113;Misdrijven, totaal;Leek;2010;170;175;75
5114;Misdrijven, totaal;Leek;2011;165;165;75
5115;Misdrijven, totaal;Leek;2012;175;180;70
5116;Misdrijven, totaal;Leek;2013;160;190;80
5117;Misdrijven, totaal;Leek;2014;170;180;95
5118;Misdrijven, totaal;Leek;2015;125;140;60
5119;Misdrijven, totaal;Leek;2016;130;130;50
5120;Misdrijven, totaal;Leerdam;2001;175;190;100
5121;Misdrijven, totaal;Leerdam;2002;230;215;85
5122;Misdrijven, totaal;Leerdam;2003;190;215;95
5123;Misdrijven, totaal;Leerdam;2004;235;245;110
5124;Misdrijven, totaal;Leerdam;2005;220;235;110
5125;Misdrijven, totaal;Leerdam;2006;245;235;110
5126;Misdrijven, totaal;Leerdam;2007;300;305;130
5127;Misdrijven, totaal;Leerdam;2008;230;235;125
5128;Misdrijven, totaal;Leerdam;2009;130;155;105
5129;Misdrijven, totaal;Leerdam;2010;125;130;80
5130;Misdrijven, totaal;Leerdam;2011;170;150;55
5131;Misdrijven, totaal;Leerdam;2012;185;190;85
5132;Misdrijven, totaal;Leerdam;2013;170;175;70
5133;Misdrijven, totaal;Leerdam;2014;180;190;50
5134;Misdrijven, totaal;Leerdam;2015;150;145;80
5135;Misdrijven, totaal;Leerdam;2016;130;150;50
5136;Misdrijven, totaal;Leersum;2001;45;50;25
5137;Misdrijven, totaal;Leersum;2002;60;65;25
5138;Misdrijven, totaal;Leersum;2003;90;90;15
5139;Misdrijven, totaal;Leersum;2004;100;110;25
5140;Misdrijven, totaal;Leersum;2005;75;85;30
5141;Misdrijven, totaal;Leersum;2006;0;0;0
5142;Misdrijven, totaal;Leersum;2007;0;0;0
5143;Misdrijven, totaal;Leersum;2008;0;0;0
5144;Misdrijven, totaal;Leersum;2009;0;0;0
5145;Misdrijven, totaal;Leersum;2010;0;0;0
5146;Misdrijven, totaal;Leersum;2011;0;0;0
5147;Misdrijven, totaal;Leersum;2012;0;0;0
5148;Misdrijven, totaal;Leersum;2013;0;0;0
5149;Misdrijven, totaal;Leersum;2014;0;0;0
5150;Misdrijven, totaal;Leersum;2015;0;0;0
5151;Misdrijven, totaal;Leersum;2016;0;0;0
5152;Misdrijven, totaal;Leeuwarden;2001;2375;2470;970
5153;Misdrijven, totaal;Leeuwarden;2002;2390;2525;745
5154;Misdrijven, totaal;Leeuwarden;2003;2425;2540;850
5155;Misdrijven, totaal;Leeuwarden;2004;2500;2560;955
5156;Misdrijven, totaal;Leeuwarden;2005;2525;2580;955
5157;Misdrijven, totaal;Leeuwarden;2006;2485;2545;1245
5158;Misdrijven, totaal;Leeuwarden;2007;2370;2310;1150
5159;Misdrijven, totaal;Leeuwarden;2008;2200;2350;1060
5160;Misdrijven, totaal;Leeuwarden;2009;1815;2070;1080
5161;Misdrijven, totaal;Leeuwarden;2010;1820;1870;955
5162;Misdrijven, totaal;Leeuwarden;2011;2285;2205;1050
5163;Misdrijven, totaal;Leeuwarden;2012;2365;2605;970
5164;Misdrijven, totaal;Leeuwarden;2013;2255;2425;1290
5165;Misdrijven, totaal;Leeuwarden;2014;2135;2130;1405
5166;Misdrijven, totaal;Leeuwarden;2015;2005;2140;1045
5167;Misdrijven, totaal;Leeuwarden;2016;1985;2090;965
5168;Misdrijven, totaal;Leeuwarderadeel;2001;65;70;25
5169;Misdrijven, totaal;Leeuwarderadeel;2002;70;70;20
5170;Misdrijven, totaal;Leeuwarderadeel;2003;90;90;20
5171;Misdrijven, totaal;Leeuwarderadeel;2004;80;80;25
5172;Misdrijven, totaal;Leeuwarderadeel;2005;70;75;35
5173;Misdrijven, totaal;Leeuwarderadeel;2006;70;75;30
5174;Misdrijven, totaal;Leeuwarderadeel;2007;65;65;25
5175;Misdrijven, totaal;Leeuwarderadeel;2008;60;60;25
5176;Misdrijven, totaal;Leeuwarderadeel;2009;40;50;25
5177;Misdrijven, totaal;Leeuwarderadeel;2010;40;35;15
5178;Misdrijven, totaal;Leeuwarderadeel;2011;60;60;25
5179;Misdrijven, totaal;Leeuwarderadeel;2012;85;85;15
5180;Misdrijven, totaal;Leeuwarderadeel;2013;55;70;40
5181;Misdrijven, totaal;Leeuwarderadeel;2014;45;45;25
5182;Misdrijven, totaal;Leeuwarderadeel;2015;55;50;15
5183;Misdrijven, totaal;Leeuwarderadeel;2016;30;35;20
5184;Misdrijven, totaal;Leiden;2001;2370;2815;1105
5185;Misdrijven, totaal;Leiden;2002;2420;2685;810
5186;Misdrijven, totaal;Leiden;2003;2455;2630;955
5187;Misdrijven, totaal;Leiden;2004;2665;2690;1000
5188;Misdrijven, totaal;Leiden;2005;2490;2740;1050
5189;Misdrijven, totaal;Leiden;2006;2615;2820;1145
5190;Misdrijven, totaal;Leiden;2007;2660;2830;1110
5191;Misdrijven, totaal;Leiden;2008;2725;3000;1355
5192;Misdrijven, totaal;Leiden;2009;2505;2680;1335
5193;Misdrijven, totaal;Leiden;2010;2360;2450;1240
5194;Misdrijven, totaal;Leiden;2011;2265;2380;1200
5195;Misdrijven, totaal;Leiden;2012;2035;2135;1110
5196;Misdrijven, totaal;Leiden;2013;1935;2045;1005
5197;Misdrijven, totaal;Leiden;2014;1850;1955;980
5198;Misdrijven, totaal;Leiden;2015;1580;1700;970
5199;Misdrijven, totaal;Leiden;2016;1645;1745;935
5200;Misdrijven, totaal;Leiderdorp;2001;255;310;95
5201;Misdrijven, totaal;Leiderdorp;2002;195;220;75
5202;Misdrijven, totaal;Leiderdorp;2003;170;180;75
5203;Misdrijven, totaal;Leiderdorp;2004;215;235;70
5204;Misdrijven, totaal;Leiderdorp;2005;230;250;100
5205;Misdrijven, totaal;Leiderdorp;2006;225;250;105
5206;Misdrijven, totaal;Leiderdorp;2007;300;310;110
5207;Misdrijven, totaal;Leiderdorp;2008;210;235;95
5208;Misdrijven, totaal;Leiderdorp;2009;215;245;100
5209;Misdrijven, totaal;Leiderdorp;2010;210;210;90
5210;Misdrijven, totaal;Leiderdorp;2011;210;215;110
5211;Misdrijven, totaal;Leiderdorp;2012;185;190;95
5212;Misdrijven, totaal;Leiderdorp;2013;165;190;95
5213;Misdrijven, totaal;Leiderdorp;2014;165;175;90
5214;Misdrijven, totaal;Leiderdorp;2015;155;150;95
5215;Misdrijven, totaal;Leiderdorp;2016;160;170;70
5216;Misdrijven, totaal;Leidschendam;2001;725;920;250
5217;Misdrijven, totaal;Leidschendam;2002;0;0;0
5218;Misdrijven, totaal;Leidschendam;2003;0;0;0
5219;Misdrijven, totaal;Leidschendam;2004;0;0;0
5220;Misdrijven, totaal;Leidschendam;2005;0;0;0
5221;Misdrijven, totaal;Leidschendam;2006;0;0;0
5222;Misdrijven, totaal;Leidschendam;2007;0;0;0
5223;Misdrijven, totaal;Leidschendam;2008;0;0;0
5224;Misdrijven, totaal;Leidschendam;2009;0;0;0
5225;Misdrijven, totaal;Leidschendam;2010;0;0;0
5226;Misdrijven, totaal;Leidschendam;2011;0;0;0
5227;Misdrijven, totaal;Leidschendam;2012;0;0;0
5228;Misdrijven, totaal;Leidschendam;2013;0;0;0
5229;Misdrijven, totaal;Leidschendam;2014;0;0;0
5230;Misdrijven, totaal;Leidschendam;2015;0;0;0
5231;Misdrijven, totaal;Leidschendam;2016;0;0;0
5232;Misdrijven, totaal;Leidschendam-Voorburg;2001;0;0;0
5233;Misdrijven, totaal;Leidschendam-Voorburg;2002;1000;1175;340
5234;Misdrijven, totaal;Leidschendam-Voorburg;2003;985;1090;395
5235;Misdrijven, totaal;Leidschendam-Voorburg;2004;1140;1190;400
5236;Misdrijven, totaal;Leidschendam-Voorburg;2005;1015;1130;405
5237;Misdrijven, totaal;Leidschendam-Voorburg;2006;1100;1210;490
5238;Misdrijven, totaal;Leidschendam-Voorburg;2007;990;1000;485
5239;Misdrijven, totaal;Leidschendam-Voorburg;2008;1145;1175;510
5240;Misdrijven, totaal;Leidschendam-Voorburg;2009;920;1045;500
5241;Misdrijven, totaal;Leidschendam-Voorburg;2010;830;845;440
5242;Misdrijven, totaal;Leidschendam-Voorburg;2011;855;910;450
5243;Misdrijven, totaal;Leidschendam-Voorburg;2012;795;850;470
5244;Misdrijven, totaal;Leidschendam-Voorburg;2013;810;850;415
5245;Misdrijven, totaal;Leidschendam-Voorburg;2014;775;785;370
5246;Misdrijven, totaal;Leidschendam-Voorburg;2015;640;695;395
5247;Misdrijven, totaal;Leidschendam-Voorburg;2016;640;670;330
5248;Misdrijven, totaal;Lelystad;2001;1130;1220;575
5249;Misdrijven, totaal;Lelystad;2002;1190;1315;485
5250;Misdrijven, totaal;Lelystad;2003;1375;1535;490
5251;Misdrijven, totaal;Lelystad;2004;1460;1610;565
5252;Misdrijven, totaal;Lelystad;2005;1625;1675;670
5253;Misdrijven, totaal;Lelystad;2006;1455;1590;680
5254;Misdrijven, totaal;Lelystad;2007;1425;1570;725
5255;Misdrijven, totaal;Lelystad;2008;1420;1480;610
5256;Misdrijven, totaal;Lelystad;2009;1180;1475;740
5257;Misdrijven, totaal;Lelystad;2010;1050;1075;675
5258;Misdrijven, totaal;Lelystad;2011;1215;1285;635
5259;Misdrijven, totaal;Lelystad;2012;1420;1455;620
5260;Misdrijven, totaal;Lelystad;2013;1300;1315;740
5261;Misdrijven, totaal;Lelystad;2014;1115;1225;575
5262;Misdrijven, totaal;Lelystad;2015;1085;1130;570
5263;Misdrijven, totaal;Lelystad;2016;1160;1220;670
5264;Misdrijven, totaal;Lemsterland;2001;200;200;75
5265;Misdrijven, totaal;Lemsterland;2002;180;195;75
5266;Misdrijven, totaal;Lemsterland;2003;200;200;80
5267;Misdrijven, totaal;Lemsterland;2004;200;215;50
5268;Misdrijven, totaal;Lemsterland;2005;185;175;75
5269;Misdrijven, totaal;Lemsterland;2006;230;240;90
5270;Misdrijven, totaal;Lemsterland;2007;260;265;105
5271;Misdrijven, totaal;Lemsterland;2008;180;180;80
5272;Misdrijven, totaal;Lemsterland;2009;160;180;85
5273;Misdrijven, totaal;Lemsterland;2010;140;155;90
5274;Misdrijven, totaal;Lemsterland;2011;165;160;60
5275;Misdrijven, totaal;Lemsterland;2012;145;155;50
5276;Misdrijven, totaal;Lemsterland;2013;130;150;75
5277;Misdrijven, totaal;Lemsterland;2014;0;0;0
5278;Misdrijven, totaal;Lemsterland;2015;0;0;0
5279;Misdrijven, totaal;Lemsterland;2016;0;0;0
5280;Misdrijven, totaal;Leudal;2001;0;0;0
5281;Misdrijven, totaal;Leudal;2002;0;0;0
5282;Misdrijven, totaal;Leudal;2003;0;0;0
5283;Misdrijven, totaal;Leudal;2004;0;0;0
5284;Misdrijven, totaal;Leudal;2005;0;0;0
5285;Misdrijven, totaal;Leudal;2006;0;0;0
5286;Misdrijven, totaal;Leudal;2007;290;290;125
5287;Misdrijven, totaal;Leudal;2008;305;315;155
5288;Misdrijven, totaal;Leudal;2009;200;240;125
5289;Misdrijven, totaal;Leudal;2010;250;240;120
5290;Misdrijven, totaal;Leudal;2011;325;315;135
5291;Misdrijven, totaal;Leudal;2012;280;300;120
5292;Misdrijven, totaal;Leudal;2013;225;235;90
5293;Misdrijven, totaal;Leudal;2014;195;225;130
5294;Misdrijven, totaal;Leudal;2015;180;185;100
5295;Misdrijven, totaal;Leudal;2016;205;220;110
5296;Misdrijven, totaal;Leusden;2001;165;165;55
5297;Misdrijven, totaal;Leusden;2002;200;220;50
5298;Misdrijven, totaal;Leusden;2003;215;245;65
5299;Misdrijven, totaal;Leusden;2004;220;235;90
5300;Misdrijven, totaal;Leusden;2005;205;220;70
5301;Misdrijven, totaal;Leusden;2006;215;230;85
