ID;BedrijfsklassenSBI93;Beroepsbevolking;Perioden;TotaleGroep_1;JaTotaal_2;JaRegelmatig_3;JaSoms_4;Nee_5;JaTotaal_6;JaRegelmatig_7;JaSoms_8;Nee_9;JaTotaal_10;JaRegelmatig_11;JaSoms_12;Nee_13;JaTotaal_14;JaRegelmatig_15;JaSoms_16;Nee_17;JaTotaal_18;JaRegelmatig_19;JaSoms_20;Nee_21;JaTotaal_22;JaRegelmatig_23;JaSoms_24;Nee_25;JaTotaal_26;JaRegelmatig_27;JaSoms_28;Nee_29;TotaleGroep100_30;JaTotaal_31;JaRegelmatig_32;JaSoms_33;Nee_34;JaTotaal_35;JaRegelmatig_36;JaSoms_37;Nee_38;JaTotaal_39;JaRegelmatig_40;JaSoms_41;Nee_42;JaTotaal_43;JaRegelmatig_44;JaSoms_45;Nee_46;JaTotaal_47;JaRegelmatig_48;JaSoms_49;Nee_50;JaTotaal_51;JaRegelmatig_52;JaSoms_53;Nee_54;JaTotaal_55;JaRegelmatig_56;JaSoms_57;Nee_58
762;25;Werknemers ;1999;77.0;21.0;13.0;8.0;58.0;55.0;32.0;23.0;22.0;19.0;15.0;4.0;60.0;18.0;14.0;4.0;61.0;6.0;3.0;3.0;73.0;17.0;6.0;10.0;62.0;62.0;56.0;6.0;17.0;77.0;26.0;16.0;10.0;74.0;71.0;42.0;29.0;28.0;24.0;18.0;6.0;76.0;22.0;17.0;5.0;77.0;7.0;3.0;4.0;92.0;21.0;8.0;13.0;78.0;78.0;71.0;7.0;22.0
763;25;Werknemers ;2000;76.0;18.0;11.0;7.0;55.0;49.0;29.0;20.0;26.0;18.0;15.0;3.0;55.0;17.0;13.0;4.0;56.0;6.0;3.0;3.0;66.0;19.0;7.0;12.0;52.0;55.0;47.0;9.0;17.0;76.0;23.0;14.0;10.0;72.0;65.0;38.0;27.0;35.0;24.0;19.0;5.0;72.0;22.0;17.0;5.0;74.0;8.0;4.0;4.0;86.0;25.0;9.0;16.0;69.0;73.0;61.0;11.0;23.0
764;25;Werknemers ;2001 voor revisie;80.0;14.0;8.0;6.0;59.0;55.0;28.0;26.0;25.0;11.0;10.0;;63.0;9.0;9.0;;64.0;4.0;2.0;2.0;69.0;14.0;8.0;6.0;60.0;60.0;53.0;7.0;12.0;80.0;18.0;10.0;7.0;74.0;68.0;35.0;33.0;31.0;13.0;12.0;;78.0;12.0;11.0;;80.0;5.0;2.0;3.0;86.0;17.0;10.0;7.0;74.0;75.0;66.0;9.0;15.0
765;25;Werknemers ;2001 na revisie;77.0;16.0;9.0;6.0;61.0;52.0;26.0;25.0;24.0;12.0;10.0;2.0;65.0;11.0;9.0;;66.0;5.0;2.0;3.0;72.0;14.0;8.0;6.0;63.0;63.0;54.0;8.0;13.0;77.0;20.0;12.0;8.0;80.0;67.0;34.0;33.0;32.0;15.0;13.0;3.0;85.0;14.0;12.0;;86.0;6.0;2.0;4.0;93.0;18.0;10.0;8.0;82.0;81.0;71.0;10.0;17.0
766;25;Werknemers ;2002;74.0;24.0;13.0;11.0;56.0;48.0;23.0;25.0;25.0;23.0;19.0;3.0;57.0;20.0;17.0;3.0;60.0;10.0;7.0;3.0;70.0;23.0;11.0;12.0;56.0;63.0;54.0;9.0;17.0;74.0;32.0;18.0;14.0;75.0;65.0;32.0;33.0;33.0;30.0;26.0;4.0;77.0;27.0;23.0;4.0;81.0;13.0;10.0;4.0;94.0;31.0;15.0;17.0;76.0;84.0;73.0;12.0;23.0
767;25;Werknemers ;2003;79.0;20.0;12.0;8.0;64.0;49.0;25.0;24.0;29.0;;;;;;;;;;;;;18.0;8.0;10.0;65.0;68.0;60.0;8.0;16.0;79.0;25.0;15.0;10.0;81.0;62.0;32.0;31.0;37.0;6.0;6.0;;22.0;6.0;6.0;;22.0;2.0;2.0;;26.0;23.0;10.0;13.0;83.0;86.0;76.0;10.0;20.0
768;25;Werknemers ;2004;79.0;24.0;13.0;11.0;60.0;54.0;25.0;28.0;25.0;;;;;;;;;;;;;21.0;11.0;10.0;62.0;64.0;54.0;10.0;20.0;79.0;31.0;17.0;14.0;76.0;68.0;32.0;36.0;31.0;;;;;;;;;;;;;27.0;14.0;12.0;78.0;81.0;68.0;13.0;25.0
769;25;Werknemers ;2005;87.0;28.0;16.0;12.0;58.0;;;;;;;;;;;;;;;;;23.0;12.0;10.0;63.0;;;;;87.0;32.0;19.0;13.0;67.0;;;;;;;;;;;;;;;;;26.0;14.0;12.0;72.0;;;;
770;25;Zelfstandigen ;1997;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;25;Zelfstandigen ;1998;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
772;25;Zelfstandigen ;1999;4.0;4.0;2.0;;2.0;2.0;;;2.0;;;;5.0;;;;5.0;;;;6.0;3.0;2.0;2.0;2.0;2.0;2.0;;4.0;4.0;60.0;36.0;;40.0;49.0;;;51.0;;;;85.0;;;;85.0;;;;99.0;59.0;29.0;30.0;41.0;37.0;31.0;;63.0
773;25;Zelfstandigen ;2000;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;25;Zelfstandigen ;2001 voor revisie;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;25;Zelfstandigen ;2001 na revisie;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;25;Zelfstandigen ;2002;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;25;Zelfstandigen ;2003;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;25;Zelfstandigen ;2004;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
779;25;Zelfstandigen ;2005;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
780;26;Werkzame beroepsbevolking ;1997;99.0;33.0;21.0;12.0;65.0;66.0;40.0;26.0;32.0;9.0;7.0;2.0;89.0;7.0;5.0;2.0;91.0;3.0;;;96.0;15.0;6.0;9.0;84.0;62.0;51.0;11.0;36.0;99.0;34.0;22.0;12.0;66.0;67.0;41.0;26.0;32.0;9.0;7.0;2.0;90.0;7.0;5.0;2.0;92.0;3.0;;;96.0;15.0;6.0;9.0;84.0;63.0;52.0;11.0;36.0
781;26;Werkzame beroepsbevolking ;1998;102.0;33.0;23.0;11.0;68.0;70.0;42.0;28.0;31.0;9.0;6.0;3.0;92.0;7.0;5.0;;95.0;3.0;;2.0;98.0;12.0;5.0;8.0;88.0;64.0;56.0;7.0;37.0;102.0;32.0;22.0;10.0;66.0;69.0;42.0;27.0;30.0;9.0;6.0;3.0;90.0;7.0;5.0;;93.0;3.0;;2.0;96.0;12.0;5.0;7.0;86.0;63.0;55.0;7.0;37.0
782;26;Werkzame beroepsbevolking ;1999;112.0;36.0;22.0;14.0;80.0;76.0;44.0;32.0;35.0;10.0;7.0;3.0;106.0;9.0;6.0;2.0;108.0;2.0;;;115.0;12.0;4.0;8.0;103.0;80.0;66.0;15.0;35.0;112.0;31.0;19.0;12.0;68.0;68.0;39.0;28.0;31.0;9.0;6.0;2.0;91.0;7.0;5.0;2.0;92.0;1.0;;;98.0;10.0;3.0;7.0;88.0;69.0;56.0;13.0;30.0
783;26;Werkzame beroepsbevolking ;2000;127.0;47.0;29.0;18.0;70.0;80.0;48.0;32.0;45.0;12.0;7.0;5.0;104.0;10.0;6.0;5.0;106.0;2.0;;;114.0;20.0;8.0;12.0;97.0;75.0;61.0;14.0;42.0;127.0;37.0;23.0;14.0;55.0;63.0;38.0;25.0;36.0;10.0;5.0;4.0;82.0;8.0;4.0;4.0;84.0;2.0;;;90.0;16.0;7.0;9.0;76.0;59.0;48.0;11.0;33.0
784;26;Werkzame beroepsbevolking ;2001 voor revisie;124.0;32.0;21.0;11.0;78.0;75.0;41.0;34.0;47.0;8.0;6.0;2.0;102.0;7.0;5.0;2.0;103.0;2.0;;2.0;108.0;12.0;7.0;5.0;97.0;82.0;74.0;8.0;29.0;124.0;26.0;17.0;9.0;63.0;61.0;33.0;27.0;38.0;7.0;5.0;2.0;82.0;6.0;4.0;1.0;83.0;2.0;;1.0;87.0;10.0;6.0;4.0;78.0;66.0;60.0;6.0;23.0
785;26;Werkzame beroepsbevolking ;2001 na revisie;125.0;32.0;21.0;11.0;80.0;75.0;41.0;34.0;48.0;8.0;6.0;2.0;104.0;7.0;5.0;2.0;105.0;2.0;;2.0;110.0;12.0;7.0;5.0;99.0;83.0;76.0;8.0;29.0;125.0;26.0;17.0;9.0;64.0;60.0;33.0;27.0;39.0;7.0;5.0;2.0;83.0;6.0;4.0;1.0;84.0;2.0;;1.0;88.0;10.0;5.0;4.0;79.0;67.0;61.0;6.0;23.0
786;26;Werkzame beroepsbevolking ;2002;115.0;36.0;20.0;16.0;75.0;70.0;38.0;32.0;44.0;15.0;9.0;6.0;95.0;9.0;7.0;2.0;101.0;7.0;2.0;5.0;104.0;17.0;7.0;9.0;93.0;79.0;69.0;10.0;31.0;115.0;31.0;17.0;14.0;65.0;61.0;33.0;28.0;38.0;13.0;8.0;6.0;83.0;8.0;6.0;2.0;88.0;6.0;2.0;4.0;90.0;14.0;6.0;8.0;81.0;69.0;60.0;9.0;27.0
787;26;Werkzame beroepsbevolking ;2003;117.0;40.0;25.0;14.0;77.0;73.0;36.0;37.0;42.0;;;;;;;;;;;;;17.0;9.0;9.0;99.0;82.0;72.0;10.0;34.0;117.0;34.0;22.0;12.0;66.0;63.0;31.0;32.0;36.0;3.0;2.0;;25.0;3.0;2.0;;26.0;;;;28.0;15.0;7.0;8.0;85.0;70.0;62.0;8.0;29.0
788;26;Werkzame beroepsbevolking ;2004;115.0;39.0;25.0;14.0;75.0;74.0;40.0;34.0;40.0;;;;;;;;;;;;;17.0;8.0;9.0;96.0;81.0;71.0;9.0;34.0;115.0;34.0;22.0;12.0;65.0;64.0;35.0;29.0;35.0;;;;;;;;;;;;;15.0;7.0;8.0;83.0;70.0;62.0;8.0;29.0
789;26;Werkzame beroepsbevolking ;2005;117.0;45.0;33.0;12.0;78.0;;;;;;;;;;;;;;;;;19.0;8.0;11.0;104.0;;;;;117.0;39.0;28.0;10.0;67.0;;;;;;;;;;;;;;;;;17.0;7.0;10.0;89.0;;;;
790;26;Werknemers ;1997;97.0;32.0;21.0;12.0;64.0;64.0;40.0;25.0;31.0;9.0;6.0;2.0;88.0;6.0;5.0;;90.0;3.0;;;93.0;15.0;6.0;9.0;81.0;61.0;50.0;11.0;35.0;97.0;33.0;22.0;12.0;66.0;66.0;41.0;26.0;32.0;9.0;6.0;2.0;90.0;7.0;5.0;;93.0;3.0;;;96.0;15.0;6.0;9.0;84.0;63.0;52.0;11.0;36.0
791;26;Werknemers ;1998;99.0;32.0;22.0;10.0;67.0;69.0;42.0;27.0;30.0;8.0;5.0;3.0;90.0;6.0;5.0;;93.0;3.0;;2.0;96.0;12.0;5.0;7.0;86.0;63.0;55.0;7.0;36.0;99.0;32.0;22.0;10.0;67.0;69.0;42.0;27.0;30.0;8.0;5.0;3.0;91.0;6.0;5.0;;93.0;3.0;;2.0;96.0;12.0;5.0;7.0;86.0;63.0;56.0;7.0;36.0
792;26;Werknemers ;1999;108.0;34.0;21.0;13.0;78.0;72.0;43.0;30.0;35.0;10.0;7.0;3.0;103.0;9.0;6.0;2.0;104.0;;;;111.0;12.0;4.0;8.0;100.0;79.0;65.0;15.0;33.0;108.0;30.0;18.0;12.0;69.0;67.0;39.0;27.0;32.0;9.0;6.0;2.0;91.0;8.0;6.0;2.0;92.0;;;;98.0;10.0;4.0;7.0;88.0;70.0;57.0;13.0;29.0
793;26;Werknemers ;2000;122.0;44.0;28.0;16.0;67.0;78.0;46.0;32.0;43.0;10.0;6.0;4.0;100.0;8.0;5.0;3.0;102.0;2.0;;;108.0;20.0;8.0;11.0;91.0;70.0;58.0;12.0;41.0;122.0;36.0;23.0;13.0;55.0;64.0;37.0;26.0;35.0;8.0;5.0;3.0;82.0;7.0;4.0;2.0;84.0;2.0;;;88.0;16.0;7.0;9.0;74.0;57.0;47.0;10.0;33.0
794;26;Werknemers ;2001 voor revisie;121.0;32.0;21.0;11.0;77.0;73.0;40.0;33.0;46.0;8.0;6.0;2.0;101.0;7.0;5.0;2.0;102.0;2.0;;2.0;107.0;12.0;7.0;5.0;96.0;80.0;73.0;8.0;29.0;121.0;26.0;17.0;9.0;64.0;60.0;33.0;27.0;38.0;7.0;5.0;2.0;83.0;6.0;4.0;1.0;84.0;2.0;;1.0;88.0;10.0;6.0;5.0;79.0;66.0;60.0;6.0;24.0
795;26;Werknemers ;2001 na revisie;121.0;32.0;21.0;11.0;79.0;73.0;39.0;33.0;47.0;8.0;6.0;2.0;102.0;7.0;5.0;2.0;104.0;2.0;;2.0;108.0;12.0;7.0;5.0;98.0;82.0;74.0;8.0;29.0;121.0;26.0;17.0;9.0;65.0;60.0;32.0;27.0;39.0;7.0;5.0;2.0;84.0;6.0;4.0;1.0;85.0;2.0;;1.0;89.0;10.0;6.0;5.0;80.0;68.0;61.0;6.0;24.0
796;26;Werknemers ;2002;112.0;35.0;19.0;16.0;73.0;69.0;37.0;31.0;42.0;14.0;8.0;6.0;94.0;8.0;6.0;2.0;100.0;7.0;2.0;5.0;101.0;16.0;7.0;9.0;91.0;78.0;68.0;10.0;30.0;112.0;31.0;17.0;14.0;65.0;61.0;33.0;28.0;37.0;13.0;7.0;6.0;83.0;7.0;5.0;2.0;89.0;6.0;2.0;4.0;90.0;15.0;7.0;8.0;81.0;69.0;60.0;9.0;27.0
797;26;Werknemers ;2003;111.0;37.0;24.0;13.0;75.0;69.0;35.0;35.0;41.0;;;;;;;;;;;;;17.0;9.0;8.0;95.0;80.0;70.0;10.0;32.0;111.0;33.0;22.0;11.0;68.0;62.0;31.0;31.0;37.0;2.0;2.0;;25.0;2.0;1.0;;25.0;;;;27.0;15.0;8.0;7.0;86.0;72.0;63.0;9.0;29.0
798;26;Werknemers ;2004;112.0;38.0;24.0;14.0;74.0;72.0;39.0;33.0;39.0;;;;;;;;;;;;;17.0;8.0;9.0;93.0;79.0;70.0;9.0;33.0;112.0;34.0;21.0;13.0;66.0;64.0;34.0;30.0;35.0;;;;;;;;;;;;;15.0;7.0;8.0;83.0;71.0;63.0;8.0;29.0
799;26;Werknemers ;2005;111.0;42.0;30.0;12.0;77.0;;;;;;;;;;;;;;;;;19.0;8.0;11.0;100.0;;;;;111.0;37.0;27.0;11.0;69.0;;;;;;;;;;;;;;;;;17.0;7.0;10.0;90.0;;;;
800;26;Zelfstandigen ;1997;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;26;Zelfstandigen ;1998;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;26;Zelfstandigen ;1999;4.0;2.0;;;2.0;3.0;2.0;2.0;;;;;4.0;;;;4.0;;;;4.0;;;;3.0;;;;2.0;4.0;57.0;;;43.0;88.0;39.0;49.0;;;;;95.0;;;;100.0;;;;95.0;;;;91.0;;;;58.0
803;26;Zelfstandigen ;2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;26;Zelfstandigen ;2001 voor revisie;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;26;Zelfstandigen ;2001 na revisie;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
806;26;Zelfstandigen ;2002;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;26;Zelfstandigen ;2003;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;26;Zelfstandigen ;2004;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
809;26;Zelfstandigen ;2005;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;27;Werkzame beroepsbevolking ;1997;132.0;6.0;2.0;4.0;126.0;92.0;46.0;46.0;39.0;2.0;;;130.0;;;;132.0;2.0;;;130.0;9.0;4.0;5.0;123.0;128.0;118.0;10.0;4.0;132.0;4.0;1.0;3.0;95.0;69.0;35.0;35.0;30.0;1.0;;;98.0;;;;99.0;1.0;;;98.0;7.0;3.0;4.0;93.0;97.0;89.0;8.0;3.0
811;27;Werkzame beroepsbevolking ;1998;140.0;5.0;2.0;3.0;135.0;100.0;52.0;48.0;40.0;;;;139.0;;;;140.0;;;;139.0;6.0;2.0;4.0;134.0;137.0;128.0;9.0;3.0;140.0;3.0;1.0;2.0;97.0;71.0;37.0;34.0;28.0;;;;99.0;;;;100.0;;;;99.0;4.0;1.0;3.0;95.0;98.0;91.0;6.0;2.0
812;27;Werkzame beroepsbevolking ;1999;151.0;8.0;2.0;6.0;145.0;104.0;52.0;52.0;46.0;;;;153.0;;;;153.0;;;;153.0;6.0;2.0;3.0;148.0;151.0;143.0;7.0;3.0;151.0;5.0;2.0;4.0;94.0;69.0;34.0;34.0;30.0;;;;99.0;;;;99.0;;;;99.0;4.0;2.0;2.0;96.0;98.0;93.0;5.0;2.0
813;27;Werkzame beroepsbevolking ;2000;147.0;4.0;;3.0;144.0;95.0;46.0;49.0;52.0;2.0;;;146.0;;;;148.0;2.0;;;146.0;11.0;3.0;8.0;137.0;144.0;137.0;7.0;4.0;147.0;3.0;;2.0;98.0;64.0;31.0;33.0;35.0;1.0;;;99.0;;;;101.0;1.0;;;99.0;7.0;2.0;6.0;93.0;98.0;93.0;5.0;3.0
814;27;Werkzame beroepsbevolking ;2001 voor revisie;155.0;6.0;3.0;4.0;140.0;97.0;45.0;52.0;58.0;2.0;;2.0;145.0;;;;147.0;2.0;;2.0;145.0;7.0;;6.0;140.0;141.0;132.0;9.0;6.0;155.0;4.0;2.0;2.0;90.0;62.0;29.0;34.0;37.0;1.0;;1.0;93.0;;;;95.0;1.0;;1.0;93.0;4.0;;4.0;90.0;91.0;85.0;6.0;4.0
815;27;Werkzame beroepsbevolking ;2001 na revisie;150.0;6.0;3.0;4.0;143.0;92.0;43.0;50.0;56.0;2.0;;2.0;148.0;;;;149.0;2.0;;2.0;148.0;7.0;;6.0;142.0;144.0;135.0;9.0;6.0;150.0;4.0;2.0;2.0;96.0;62.0;29.0;33.0;38.0;1.0;;1.0;99.0;;;;100.0;1.0;;1.0;99.0;4.0;;4.0;95.0;96.0;90.0;6.0;4.0
816;27;Werkzame beroepsbevolking ;2002;146.0;7.0;4.0;3.0;148.0;94.0;47.0;47.0;52.0;;;;154.0;;;;154.0;;;;155.0;7.0;2.0;5.0;147.0;152.0;137.0;16.0;3.0;146.0;5.0;3.0;2.0;101.0;64.0;32.0;32.0;36.0;;;;105.0;;;;105.0;;;;106.0;5.0;1.0;3.0;101.0;104.0;93.0;11.0;2.0
817;27;Werkzame beroepsbevolking ;2003;146.0;5.0;2.0;3.0;148.0;89.0;41.0;47.0;56.0;;;;;;;;;;;;;12.0;4.0;7.0;141.0;150.0;141.0;10.0;2.0;146.0;3.0;1.0;2.0;101.0;61.0;28.0;32.0;38.0;;;;26.0;;;;26.0;;;;26.0;8.0;3.0;5.0;96.0;103.0;96.0;7.0;2.0
818;27;Werkzame beroepsbevolking ;2004;143.0;7.0;3.0;4.0;144.0;94.0;40.0;54.0;48.0;;;;;;;;;;;;;8.0;2.0;6.0;142.0;149.0;140.0;9.0;2.0;143.0;5.0;2.0;3.0;101.0;66.0;28.0;38.0;34.0;;;;;;;;;;;;;6.0;2.0;4.0;100.0;105.0;98.0;6.0;1.0
819;27;Werkzame beroepsbevolking ;2005;134.0;4.0;;3.0;132.0;;;;;;;;;;;;;;;;;6.0;2.0;4.0;128.0;;;;;134.0;3.0;;2.0;99.0;;;;;;;;;;;;;;;;;5.0;1.0;3.0;96.0;;;;
820;27;Werknemers ;1997;131.0;6.0;2.0;4.0;125.0;91.0;46.0;46.0;39.0;2.0;;;129.0;;;;130.0;2.0;;;129.0;9.0;4.0;5.0;122.0;127.0;117.0;10.0;4.0;131.0;4.0;1.0;3.0;95.0;70.0;35.0;35.0;30.0;1.0;;;98.0;;;;99.0;1.0;;;98.0;7.0;3.0;4.0;93.0;97.0;89.0;8.0;3.0
821;27;Werknemers ;1998;140.0;5.0;2.0;3.0;135.0;99.0;52.0;48.0;40.0;;;;139.0;;;;139.0;;;;139.0;6.0;2.0;4.0;133.0;137.0;128.0;9.0;3.0;140.0;3.0;1.0;2.0;97.0;71.0;37.0;34.0;28.0;;;;99.0;;;;100.0;;;;100.0;4.0;1.0;3.0;95.0;98.0;92.0;6.0;2.0
822;27;Werknemers ;1999;150.0;8.0;2.0;6.0;144.0;104.0;52.0;52.0;45.0;;;;152.0;;;;152.0;;;;152.0;6.0;2.0;3.0;147.0;150.0;142.0;7.0;3.0;150.0;5.0;2.0;4.0;94.0;69.0;35.0;35.0;30.0;;;;99.0;;;;99.0;;;;99.0;4.0;2.0;2.0;96.0;98.0;93.0;5.0;2.0
823;27;Werknemers ;2000;146.0;4.0;;3.0;143.0;94.0;46.0;49.0;51.0;2.0;;;146.0;;;;148.0;2.0;;;146.0;11.0;3.0;8.0;137.0;144.0;137.0;7.0;4.0;146.0;3.0;;2.0;98.0;64.0;31.0;33.0;35.0;1.0;;;100.0;;;;101.0;1.0;;;100.0;7.0;2.0;6.0;94.0;98.0;94.0;5.0;3.0
824;27;Werknemers ;2001 voor revisie;155.0;6.0;3.0;4.0;140.0;97.0;45.0;52.0;57.0;2.0;;2.0;145.0;;;;147.0;2.0;;2.0;145.0;7.0;;6.0;140.0;141.0;132.0;9.0;6.0;155.0;4.0;2.0;2.0;90.0;62.0;29.0;34.0;37.0;1.0;;1.0;94.0;;;;95.0;1.0;;1.0;94.0;4.0;;4.0;90.0;91.0;85.0;6.0;4.0
825;27;Werknemers ;2001 na revisie;149.0;6.0;3.0;4.0;143.0;92.0;43.0;49.0;56.0;2.0;;2.0;148.0;;;;149.0;2.0;;2.0;148.0;7.0;;6.0;142.0;144.0;135.0;9.0;6.0;149.0;4.0;2.0;2.0;96.0;62.0;29.0;33.0;38.0;1.0;;1.0;99.0;;;;100.0;1.0;;1.0;99.0;4.0;;4.0;95.0;97.0;91.0;6.0;4.0
826;27;Werknemers ;2002;144.0;7.0;4.0;3.0;145.0;92.0;45.0;47.0;52.0;;;;150.0;;;;150.0;;;;151.0;7.0;2.0;5.0;144.0;149.0;133.0;15.0;3.0;144.0;5.0;3.0;2.0;100.0;64.0;31.0;32.0;36.0;;;;104.0;;;;105.0;;;;105.0;5.0;1.0;3.0;100.0;103.0;93.0;11.0;2.0
827;27;Werknemers ;2003;144.0;4.0;2.0;3.0;147.0;88.0;41.0;47.0;55.0;;;;;;;;;;;;;12.0;4.0;7.0;139.0;149.0;139.0;9.0;2.0;144.0;3.0;1.0;2.0;102.0;61.0;28.0;33.0;38.0;;;;26.0;;;;26.0;;;;26.0;8.0;3.0;5.0;97.0;103.0;97.0;6.0;1.0
828;27;Werknemers ;2004;140.0;7.0;3.0;4.0;142.0;92.0;39.0;53.0;48.0;;;;;;;;;;;;;8.0;2.0;6.0;140.0;147.0;138.0;9.0;2.0;140.0;5.0;2.0;3.0;101.0;66.0;28.0;38.0;34.0;;;;;;;;;;;;;6.0;2.0;4.0;100.0;105.0;98.0;6.0;1.0
829;27;Werknemers ;2005;133.0;3.0;;3.0;132.0;;;;;;;;;;;;;;;;;6.0;2.0;4.0;128.0;;;;;133.0;3.0;;2.0;99.0;;;;;;;;;;;;;;;;;5.0;1.0;3.0;97.0;;;;
830;27;Zelfstandigen ;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831;27;Zelfstandigen ;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832;27;Zelfstandigen ;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;27;Zelfstandigen ;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834;27;Zelfstandigen ;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835;27;Zelfstandigen ;2001 na revisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836;27;Zelfstandigen ;2002;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837;27;Zelfstandigen ;2003;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;27;Zelfstandigen ;2004;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839;27;Zelfstandigen ;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;28;Werkzame beroepsbevolking ;1997;67.0;2.0;2.0;;64.0;44.0;24.0;20.0;23.0;;;;66.0;;;;66.0;;;;66.0;4.0;;3.0;62.0;63.0;58.0;5.0;3.0;67.0;3.0;3.0;;97.0;65.0;36.0;30.0;34.0;;;;99.0;;;;100.0;;;;99.0;6.0;;5.0;94.0;95.0;88.0;7.0;5.0
841;28;Werkzame beroepsbevolking ;1998;69.0;2.0;2.0;;67.0;48.0;29.0;19.0;21.0;;;;68.0;;;;69.0;;;;68.0;4.0;;3.0;64.0;67.0;64.0;3.0;;69.0;3.0;2.0;;97.0;69.0;42.0;27.0;30.0;;;;99.0;;;;100.0;;;;100.0;6.0;;5.0;94.0;98.0;93.0;5.0;
842;28;Werkzame beroepsbevolking ;1999;68.0;3.0;2.0;;67.0;50.0;29.0;20.0;18.0;2.0;2.0;;68.0;;;;69.0;;;;70.0;6.0;3.0;3.0;64.0;68.0;63.0;5.0;2.0;68.0;5.0;3.0;;95.0;73.0;43.0;30.0;27.0;3.0;2.0;;97.0;;;;98.0;;;;99.0;8.0;5.0;4.0;92.0;97.0;90.0;7.0;3.0
843;28;Werkzame beroepsbevolking ;2000;70.0;2.0;2.0;;67.0;46.0;26.0;20.0;24.0;;;;70.0;;;;70.0;;;;70.0;3.0;;2.0;67.0;69.0;66.0;3.0;;70.0;3.0;2.0;;96.0;66.0;37.0;29.0;34.0;;;;99.0;;;;99.0;;;;99.0;4.0;;2.0;95.0;99.0;94.0;5.0;
