ID;RegioS;Bedrijfstype;Perioden;Bedrijven_1;Omzet_2
7543;Overijssel (PV);Vleeskuikenbedrijven;2021 4e kwartaal;67;21.7
7544;Overijssel (PV);Vleeskuikenbedrijven;2021;67;73.9
7545;Overijssel (PV);Vleeskuikenbedrijven;2022 1e kwartaal;64;18.9
7546;Overijssel (PV);Vleeskuikenbedrijven;2022 2e kwartaal;64;24.7
7547;Overijssel (PV);Vleeskuikenbedrijven;2022 3e kwartaal;64;23.9
7548;Overijssel (PV);Vleeskuikenbedrijven;2022 4e kwartaal;64;24.1
7549;Overijssel (PV);Vleeskuikenbedrijven;2022;64;91.6
7550;Overijssel (PV);Vleeskuikenbedrijven;2023 1e kwartaal;63;26.1
7551;Overijssel (PV);Vleeskuikenbedrijven;2023 2e kwartaal;63;22.4
7552;Overijssel (PV);Vleeskuikenbedrijven;2023 3e kwartaal;63;23.8
7553;Overijssel (PV);Vleeskuikenbedrijven;2023 4e kwartaal;63;22.9
7554;Overijssel (PV);Vleeskuikenbedrijven;2023;63;95.3
7555;Overijssel (PV);Vleeskuikenbedrijven;2024 1e kwartaal;68;25.1
7556;Overijssel (PV);Vleeskuikenbedrijven;2024 2e kwartaal;68;26.4
7557;Overijssel (PV);Vleeskuikenbedrijven;2024 3e kwartaal;68;25.4
7558;Overijssel (PV);Vleeskuikenbedrijven;2024 4e kwartaal;68;28.9
7559;Overijssel (PV);Vleeskuikenbedrijven;2024;68;105.8
7560;Overijssel (PV);Overige pluimveebedrijven;2018 1e kwartaal;73;11.2
7561;Overijssel (PV);Overige pluimveebedrijven;2018 2e kwartaal;73;12.9
7562;Overijssel (PV);Overige pluimveebedrijven;2018 3e kwartaal;73;11.7
7563;Overijssel (PV);Overige pluimveebedrijven;2018 4e kwartaal;73;11.4
7564;Overijssel (PV);Overige pluimveebedrijven;2018;73;47.2
7565;Overijssel (PV);Overige pluimveebedrijven;2019 1e kwartaal;64;9.7
7566;Overijssel (PV);Overige pluimveebedrijven;2019 2e kwartaal;64;12.6
7567;Overijssel (PV);Overige pluimveebedrijven;2019 3e kwartaal;64;11.6
7568;Overijssel (PV);Overige pluimveebedrijven;2019 4e kwartaal;64;11.8
7569;Overijssel (PV);Overige pluimveebedrijven;2019;64;45.7
7570;Overijssel (PV);Overige pluimveebedrijven;2020 1e kwartaal;84;12.0
7571;Overijssel (PV);Overige pluimveebedrijven;2020 2e kwartaal;84;13.5
7572;Overijssel (PV);Overige pluimveebedrijven;2020 3e kwartaal;84;12.1
7573;Overijssel (PV);Overige pluimveebedrijven;2020 4e kwartaal;84;11.2
7574;Overijssel (PV);Overige pluimveebedrijven;2020;84;48.9
7575;Overijssel (PV);Overige pluimveebedrijven;2021 1e kwartaal;81;11.5
7576;Overijssel (PV);Overige pluimveebedrijven;2021 2e kwartaal;81;13.3
7577;Overijssel (PV);Overige pluimveebedrijven;2021 3e kwartaal;81;13.9
7578;Overijssel (PV);Overige pluimveebedrijven;2021 4e kwartaal;81;14.8
7579;Overijssel (PV);Overige pluimveebedrijven;2021;81;53.5
7580;Overijssel (PV);Overige pluimveebedrijven;2022 1e kwartaal;80;11.8
7581;Overijssel (PV);Overige pluimveebedrijven;2022 2e kwartaal;80;14.8
7582;Overijssel (PV);Overige pluimveebedrijven;2022 3e kwartaal;80;12.2
7583;Overijssel (PV);Overige pluimveebedrijven;2022 4e kwartaal;80;13.3
7584;Overijssel (PV);Overige pluimveebedrijven;2022;80;52.1
7585;Overijssel (PV);Overige pluimveebedrijven;2023 1e kwartaal;77;12.0
7586;Overijssel (PV);Overige pluimveebedrijven;2023 2e kwartaal;77;13.0
7587;Overijssel (PV);Overige pluimveebedrijven;2023 3e kwartaal;77;10.9
7588;Overijssel (PV);Overige pluimveebedrijven;2023 4e kwartaal;77;13.6
7589;Overijssel (PV);Overige pluimveebedrijven;2023;77;49.5
7590;Overijssel (PV);Overige pluimveebedrijven;2024 1e kwartaal;75;11.4
7591;Overijssel (PV);Overige pluimveebedrijven;2024 2e kwartaal;75;11.9
7592;Overijssel (PV);Overige pluimveebedrijven;2024 3e kwartaal;75;11.9
7593;Overijssel (PV);Overige pluimveebedrijven;2024 4e kwartaal;75;14.7
7594;Overijssel (PV);Overige pluimveebedrijven;2024;75;49.9
7595;Overijssel (PV);Overige hokdierbedrijven;2018 1e kwartaal;13;1.3
7596;Overijssel (PV);Overige hokdierbedrijven;2018 2e kwartaal;13;1.2
7597;Overijssel (PV);Overige hokdierbedrijven;2018 3e kwartaal;13;0.9
7598;Overijssel (PV);Overige hokdierbedrijven;2018 4e kwartaal;13;1.2
7599;Overijssel (PV);Overige hokdierbedrijven;2018;13;4.5
7600;Overijssel (PV);Overige hokdierbedrijven;2019 1e kwartaal;12;1.4
7601;Overijssel (PV);Overige hokdierbedrijven;2019 2e kwartaal;12;1.3
7602;Overijssel (PV);Overige hokdierbedrijven;2019 3e kwartaal;12;1.1
7603;Overijssel (PV);Overige hokdierbedrijven;2019 4e kwartaal;12;1.7
7604;Overijssel (PV);Overige hokdierbedrijven;2019;12;5.4
7605;Overijssel (PV);Overige hokdierbedrijven;2020 1e kwartaal;10;1.0
7606;Overijssel (PV);Overige hokdierbedrijven;2020 2e kwartaal;10;0.9
7607;Overijssel (PV);Overige hokdierbedrijven;2020 3e kwartaal;10;0.7
7608;Overijssel (PV);Overige hokdierbedrijven;2020 4e kwartaal;10;1.0
7609;Overijssel (PV);Overige hokdierbedrijven;2020;10;3.6
7610;Overijssel (PV);Overige hokdierbedrijven;2021 1e kwartaal;6;1.0
7611;Overijssel (PV);Overige hokdierbedrijven;2021 2e kwartaal;6;1.0
7612;Overijssel (PV);Overige hokdierbedrijven;2021 3e kwartaal;6;0.8
7613;Overijssel (PV);Overige hokdierbedrijven;2021 4e kwartaal;6;1.1
7614;Overijssel (PV);Overige hokdierbedrijven;2021;6;4.0
7615;Overijssel (PV);Overige hokdierbedrijven;2022 1e kwartaal;9;1.2
7616;Overijssel (PV);Overige hokdierbedrijven;2022 2e kwartaal;9;1.6
7617;Overijssel (PV);Overige hokdierbedrijven;2022 3e kwartaal;9;1.5
7618;Overijssel (PV);Overige hokdierbedrijven;2022 4e kwartaal;9;1.8
7619;Overijssel (PV);Overige hokdierbedrijven;2022;9;6.2
7620;Overijssel (PV);Overige hokdierbedrijven;2023 1e kwartaal;5;
7621;Overijssel (PV);Overige hokdierbedrijven;2023 2e kwartaal;5;
7622;Overijssel (PV);Overige hokdierbedrijven;2023 3e kwartaal;5;
7623;Overijssel (PV);Overige hokdierbedrijven;2023 4e kwartaal;5;
7624;Overijssel (PV);Overige hokdierbedrijven;2023;5;
7625;Overijssel (PV);Overige hokdierbedrijven;2024 1e kwartaal;7;1.8
7626;Overijssel (PV);Overige hokdierbedrijven;2024 2e kwartaal;7;1.4
7627;Overijssel (PV);Overige hokdierbedrijven;2024 3e kwartaal;7;1.5
7628;Overijssel (PV);Overige hokdierbedrijven;2024 4e kwartaal;7;1.7
7629;Overijssel (PV);Overige hokdierbedrijven;2024;7;6.4
7630;Overijssel (PV);Gewascombinaties;2018 1e kwartaal;31;
7631;Overijssel (PV);Gewascombinaties;2018 2e kwartaal;31;
7632;Overijssel (PV);Gewascombinaties;2018 3e kwartaal;31;
7633;Overijssel (PV);Gewascombinaties;2018 4e kwartaal;31;
7634;Overijssel (PV);Gewascombinaties;2018;31;
7635;Overijssel (PV);Gewascombinaties;2019 1e kwartaal;35;
7636;Overijssel (PV);Gewascombinaties;2019 2e kwartaal;35;
7637;Overijssel (PV);Gewascombinaties;2019 3e kwartaal;35;
7638;Overijssel (PV);Gewascombinaties;2019 4e kwartaal;35;
7639;Overijssel (PV);Gewascombinaties;2019;35;
7640;Overijssel (PV);Gewascombinaties;2020 1e kwartaal;37;
7641;Overijssel (PV);Gewascombinaties;2020 2e kwartaal;37;
7642;Overijssel (PV);Gewascombinaties;2020 3e kwartaal;37;
7643;Overijssel (PV);Gewascombinaties;2020 4e kwartaal;37;
7644;Overijssel (PV);Gewascombinaties;2020;37;
7645;Overijssel (PV);Gewascombinaties;2021 1e kwartaal;33;
7646;Overijssel (PV);Gewascombinaties;2021 2e kwartaal;33;
7647;Overijssel (PV);Gewascombinaties;2021 3e kwartaal;33;
7648;Overijssel (PV);Gewascombinaties;2021 4e kwartaal;33;
7649;Overijssel (PV);Gewascombinaties;2021;33;
7650;Overijssel (PV);Gewascombinaties;2022 1e kwartaal;39;
7651;Overijssel (PV);Gewascombinaties;2022 2e kwartaal;39;
7652;Overijssel (PV);Gewascombinaties;2022 3e kwartaal;39;
7653;Overijssel (PV);Gewascombinaties;2022 4e kwartaal;39;
7654;Overijssel (PV);Gewascombinaties;2022;39;
7655;Overijssel (PV);Gewascombinaties;2023 1e kwartaal;49;
7656;Overijssel (PV);Gewascombinaties;2023 2e kwartaal;49;
7657;Overijssel (PV);Gewascombinaties;2023 3e kwartaal;49;
7658;Overijssel (PV);Gewascombinaties;2023 4e kwartaal;49;
7659;Overijssel (PV);Gewascombinaties;2023;49;
7660;Overijssel (PV);Gewascombinaties;2024 1e kwartaal;52;
7661;Overijssel (PV);Gewascombinaties;2024 2e kwartaal;52;
7662;Overijssel (PV);Gewascombinaties;2024 3e kwartaal;52;
7663;Overijssel (PV);Gewascombinaties;2024 4e kwartaal;52;
7664;Overijssel (PV);Gewascombinaties;2024;52;
7665;Overijssel (PV);Veeteeltcombinaties;2018 1e kwartaal;113;
7666;Overijssel (PV);Veeteeltcombinaties;2018 2e kwartaal;113;
7667;Overijssel (PV);Veeteeltcombinaties;2018 3e kwartaal;113;
7668;Overijssel (PV);Veeteeltcombinaties;2018 4e kwartaal;113;
7669;Overijssel (PV);Veeteeltcombinaties;2018;113;
7670;Overijssel (PV);Veeteeltcombinaties;2019 1e kwartaal;107;
7671;Overijssel (PV);Veeteeltcombinaties;2019 2e kwartaal;107;
7672;Overijssel (PV);Veeteeltcombinaties;2019 3e kwartaal;107;
7673;Overijssel (PV);Veeteeltcombinaties;2019 4e kwartaal;107;
7674;Overijssel (PV);Veeteeltcombinaties;2019;107;
7675;Overijssel (PV);Veeteeltcombinaties;2020 1e kwartaal;70;
7676;Overijssel (PV);Veeteeltcombinaties;2020 2e kwartaal;70;
7677;Overijssel (PV);Veeteeltcombinaties;2020 3e kwartaal;70;
7678;Overijssel (PV);Veeteeltcombinaties;2020 4e kwartaal;70;
7679;Overijssel (PV);Veeteeltcombinaties;2020;70;
7680;Overijssel (PV);Veeteeltcombinaties;2021 1e kwartaal;76;
7681;Overijssel (PV);Veeteeltcombinaties;2021 2e kwartaal;76;
7682;Overijssel (PV);Veeteeltcombinaties;2021 3e kwartaal;76;
7683;Overijssel (PV);Veeteeltcombinaties;2021 4e kwartaal;76;
7684;Overijssel (PV);Veeteeltcombinaties;2021;76;
7685;Overijssel (PV);Veeteeltcombinaties;2022 1e kwartaal;69;
7686;Overijssel (PV);Veeteeltcombinaties;2022 2e kwartaal;69;
7687;Overijssel (PV);Veeteeltcombinaties;2022 3e kwartaal;69;
7688;Overijssel (PV);Veeteeltcombinaties;2022 4e kwartaal;69;
7689;Overijssel (PV);Veeteeltcombinaties;2022;69;
7690;Overijssel (PV);Veeteeltcombinaties;2023 1e kwartaal;66;
7691;Overijssel (PV);Veeteeltcombinaties;2023 2e kwartaal;66;
7692;Overijssel (PV);Veeteeltcombinaties;2023 3e kwartaal;66;
7693;Overijssel (PV);Veeteeltcombinaties;2023 4e kwartaal;66;
7694;Overijssel (PV);Veeteeltcombinaties;2023;66;
7695;Overijssel (PV);Veeteeltcombinaties;2024 1e kwartaal;59;
7696;Overijssel (PV);Veeteeltcombinaties;2024 2e kwartaal;59;
7697;Overijssel (PV);Veeteeltcombinaties;2024 3e kwartaal;59;
7698;Overijssel (PV);Veeteeltcombinaties;2024 4e kwartaal;59;
7699;Overijssel (PV);Veeteeltcombinaties;2024;59;
7700;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2018 1e kwartaal;46;6.4
7701;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2018 2e kwartaal;46;6.2
7702;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2018 3e kwartaal;46;6.3
7703;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2018 4e kwartaal;46;6.1
7704;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2018;46;24.9
7705;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2019 1e kwartaal;49;7.7
7706;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2019 2e kwartaal;49;8.1
7707;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2019 3e kwartaal;49;7.5
7708;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2019 4e kwartaal;49;8.9
7709;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2019;49;32.2
7710;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2020 1e kwartaal;24;5.7
7711;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2020 2e kwartaal;24;5.1
7712;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2020 3e kwartaal;24;4.1
7713;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2020 4e kwartaal;24;4.8
7714;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2020;24;19.5
7715;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2021 1e kwartaal;34;5.0
7716;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2021 2e kwartaal;34;6.4
7717;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2021 3e kwartaal;34;5.6
7718;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2021 4e kwartaal;34;5.7
7719;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2021;34;22.6
7720;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2022 1e kwartaal;29;6.0
7721;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2022 2e kwartaal;29;6.7
7722;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2022 3e kwartaal;29;6.9
7723;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2022 4e kwartaal;29;7.5
7724;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2022;29;27.2
7725;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2023 1e kwartaal;30;6.6
7726;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2023 2e kwartaal;30;6.7
7727;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2023 3e kwartaal;30;6.3
7728;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2023 4e kwartaal;30;6.4
7729;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2023;30;26.0
7730;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2024 1e kwartaal;27;6.3
7731;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2024 2e kwartaal;27;7.0
7732;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2024 3e kwartaal;27;6.6
7733;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2024 4e kwartaal;27;7.9
7734;Overijssel (PV);Veeteeltcombinatie, vooral graasdieren;2024;27;27.8
7735;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2018 1e kwartaal;67;11.1
7736;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2018 2e kwartaal;67;10.3
7737;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2018 3e kwartaal;67;10.3
7738;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2018 4e kwartaal;67;13.1
7739;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2018;67;44.8
7740;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2019 1e kwartaal;58;7.9
7741;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2019 2e kwartaal;58;8.8
7742;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2019 3e kwartaal;58;9.1
7743;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2019 4e kwartaal;58;11.2
7744;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2019;58;37.0
7745;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2020 1e kwartaal;46;12.2
7746;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2020 2e kwartaal;46;10.0
7747;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2020 3e kwartaal;46;9.6
7748;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2020 4e kwartaal;46;9.5
7749;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2020;46;41.3
7750;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2021 1e kwartaal;42;9.5
7751;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2021 2e kwartaal;42;10.8
7752;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2021 3e kwartaal;42;9.3
7753;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2021 4e kwartaal;42;10.9
7754;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2021;42;40.5
7755;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2022 1e kwartaal;40;9.5
7756;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2022 2e kwartaal;40;12.4
7757;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2022 3e kwartaal;40;11.2
7758;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2022 4e kwartaal;40;12.1
7759;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2022;40;45.1
7760;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2023 1e kwartaal;36;12.4
7761;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2023 2e kwartaal;36;12.3
7762;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2023 3e kwartaal;36;11.2
7763;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2023 4e kwartaal;36;11.8
7764;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2023;36;47.7
7765;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2024 1e kwartaal;32;11.0
7766;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2024 2e kwartaal;32;11.1
7767;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2024 3e kwartaal;32;10.4
7768;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2024 4e kwartaal;32;10.9
7769;Overijssel (PV);Veeteeltcombinatie, vooral hokdieren;2024;32;43.5
7770;Overijssel (PV);Gewas/veecombinaties;2018 1e kwartaal;116;
7771;Overijssel (PV);Gewas/veecombinaties;2018 2e kwartaal;116;
7772;Overijssel (PV);Gewas/veecombinaties;2018 3e kwartaal;116;
7773;Overijssel (PV);Gewas/veecombinaties;2018 4e kwartaal;116;
7774;Overijssel (PV);Gewas/veecombinaties;2018;116;
7775;Overijssel (PV);Gewas/veecombinaties;2019 1e kwartaal;110;
7776;Overijssel (PV);Gewas/veecombinaties;2019 2e kwartaal;110;
7777;Overijssel (PV);Gewas/veecombinaties;2019 3e kwartaal;110;
7778;Overijssel (PV);Gewas/veecombinaties;2019 4e kwartaal;110;
7779;Overijssel (PV);Gewas/veecombinaties;2019;110;
7780;Overijssel (PV);Gewas/veecombinaties;2020 1e kwartaal;124;
7781;Overijssel (PV);Gewas/veecombinaties;2020 2e kwartaal;124;
7782;Overijssel (PV);Gewas/veecombinaties;2020 3e kwartaal;124;
7783;Overijssel (PV);Gewas/veecombinaties;2020 4e kwartaal;124;
7784;Overijssel (PV);Gewas/veecombinaties;2020;124;
7785;Overijssel (PV);Gewas/veecombinaties;2021 1e kwartaal;118;
7786;Overijssel (PV);Gewas/veecombinaties;2021 2e kwartaal;118;
7787;Overijssel (PV);Gewas/veecombinaties;2021 3e kwartaal;118;
7788;Overijssel (PV);Gewas/veecombinaties;2021 4e kwartaal;118;
7789;Overijssel (PV);Gewas/veecombinaties;2021;118;
7790;Overijssel (PV);Gewas/veecombinaties;2022 1e kwartaal;101;
7791;Overijssel (PV);Gewas/veecombinaties;2022 2e kwartaal;101;
7792;Overijssel (PV);Gewas/veecombinaties;2022 3e kwartaal;101;
7793;Overijssel (PV);Gewas/veecombinaties;2022 4e kwartaal;101;
7794;Overijssel (PV);Gewas/veecombinaties;2022;101;
7795;Overijssel (PV);Gewas/veecombinaties;2023 1e kwartaal;129;
7796;Overijssel (PV);Gewas/veecombinaties;2023 2e kwartaal;129;
7797;Overijssel (PV);Gewas/veecombinaties;2023 3e kwartaal;129;
7798;Overijssel (PV);Gewas/veecombinaties;2023 4e kwartaal;129;
7799;Overijssel (PV);Gewas/veecombinaties;2023;129;
7800;Overijssel (PV);Gewas/veecombinaties;2024 1e kwartaal;113;
7801;Overijssel (PV);Gewas/veecombinaties;2024 2e kwartaal;113;
7802;Overijssel (PV);Gewas/veecombinaties;2024 3e kwartaal;113;
7803;Overijssel (PV);Gewas/veecombinaties;2024 4e kwartaal;113;
7804;Overijssel (PV);Gewas/veecombinaties;2024;113;
7805;Overijssel (PV);Akkerbouw-graasdiercombinaties;2018 1e kwartaal;62;2.5
7806;Overijssel (PV);Akkerbouw-graasdiercombinaties;2018 2e kwartaal;62;2.2
7807;Overijssel (PV);Akkerbouw-graasdiercombinaties;2018 3e kwartaal;62;2.0
7808;Overijssel (PV);Akkerbouw-graasdiercombinaties;2018 4e kwartaal;62;4.1
7809;Overijssel (PV);Akkerbouw-graasdiercombinaties;2018;62;10.8
7810;Overijssel (PV);Akkerbouw-graasdiercombinaties;2019 1e kwartaal;61;4.0
7811;Overijssel (PV);Akkerbouw-graasdiercombinaties;2019 2e kwartaal;61;5.4
7812;Overijssel (PV);Akkerbouw-graasdiercombinaties;2019 3e kwartaal;61;3.6
7813;Overijssel (PV);Akkerbouw-graasdiercombinaties;2019 4e kwartaal;61;7.8
7814;Overijssel (PV);Akkerbouw-graasdiercombinaties;2019;61;20.7
7815;Overijssel (PV);Akkerbouw-graasdiercombinaties;2020 1e kwartaal;75;4.2
7816;Overijssel (PV);Akkerbouw-graasdiercombinaties;2020 2e kwartaal;75;4.1
7817;Overijssel (PV);Akkerbouw-graasdiercombinaties;2020 3e kwartaal;75;3.9
7818;Overijssel (PV);Akkerbouw-graasdiercombinaties;2020 4e kwartaal;75;4.7
7819;Overijssel (PV);Akkerbouw-graasdiercombinaties;2020;75;16.9
7820;Overijssel (PV);Akkerbouw-graasdiercombinaties;2021 1e kwartaal;73;4.9
7821;Overijssel (PV);Akkerbouw-graasdiercombinaties;2021 2e kwartaal;73;5.9
7822;Overijssel (PV);Akkerbouw-graasdiercombinaties;2021 3e kwartaal;73;5.3
7823;Overijssel (PV);Akkerbouw-graasdiercombinaties;2021 4e kwartaal;73;8.4
7824;Overijssel (PV);Akkerbouw-graasdiercombinaties;2021;73;24.6
7825;Overijssel (PV);Akkerbouw-graasdiercombinaties;2022 1e kwartaal;57;2.8
7826;Overijssel (PV);Akkerbouw-graasdiercombinaties;2022 2e kwartaal;57;3.2
7827;Overijssel (PV);Akkerbouw-graasdiercombinaties;2022 3e kwartaal;57;3.3
7828;Overijssel (PV);Akkerbouw-graasdiercombinaties;2022 4e kwartaal;57;5.0
7829;Overijssel (PV);Akkerbouw-graasdiercombinaties;2022;57;14.2
7830;Overijssel (PV);Akkerbouw-graasdiercombinaties;2023 1e kwartaal;88;6.9
7831;Overijssel (PV);Akkerbouw-graasdiercombinaties;2023 2e kwartaal;88;6.6
7832;Overijssel (PV);Akkerbouw-graasdiercombinaties;2023 3e kwartaal;88;5.8
7833;Overijssel (PV);Akkerbouw-graasdiercombinaties;2023 4e kwartaal;88;8.4
7834;Overijssel (PV);Akkerbouw-graasdiercombinaties;2023;88;27.7
7835;Overijssel (PV);Akkerbouw-graasdiercombinaties;2024 1e kwartaal;70;4.0
7836;Overijssel (PV);Akkerbouw-graasdiercombinaties;2024 2e kwartaal;70;3.5
7837;Overijssel (PV);Akkerbouw-graasdiercombinaties;2024 3e kwartaal;70;4.6
7838;Overijssel (PV);Akkerbouw-graasdiercombinaties;2024 4e kwartaal;70;6.8
7839;Overijssel (PV);Akkerbouw-graasdiercombinaties;2024;70;18.9
7840;Overijssel (PV);Overige gewas/veecombinaties;2018 1e kwartaal;54;6.2
7841;Overijssel (PV);Overige gewas/veecombinaties;2018 2e kwartaal;54;5.2
7842;Overijssel (PV);Overige gewas/veecombinaties;2018 3e kwartaal;54;4.9
7843;Overijssel (PV);Overige gewas/veecombinaties;2018 4e kwartaal;54;6.1
7844;Overijssel (PV);Overige gewas/veecombinaties;2018;54;22.4
7845;Overijssel (PV);Overige gewas/veecombinaties;2019 1e kwartaal;49;4.5
7846;Overijssel (PV);Overige gewas/veecombinaties;2019 2e kwartaal;49;3.5
7847;Overijssel (PV);Overige gewas/veecombinaties;2019 3e kwartaal;49;3.5
7848;Overijssel (PV);Overige gewas/veecombinaties;2019 4e kwartaal;49;5.5
7849;Overijssel (PV);Overige gewas/veecombinaties;2019;49;17.1
7850;Overijssel (PV);Overige gewas/veecombinaties;2020 1e kwartaal;49;6.7
7851;Overijssel (PV);Overige gewas/veecombinaties;2020 2e kwartaal;49;5.5
7852;Overijssel (PV);Overige gewas/veecombinaties;2020 3e kwartaal;49;6.3
7853;Overijssel (PV);Overige gewas/veecombinaties;2020 4e kwartaal;49;8.0
7854;Overijssel (PV);Overige gewas/veecombinaties;2020;49;26.5
7855;Overijssel (PV);Overige gewas/veecombinaties;2021 1e kwartaal;45;4.5
7856;Overijssel (PV);Overige gewas/veecombinaties;2021 2e kwartaal;45;4.3
7857;Overijssel (PV);Overige gewas/veecombinaties;2021 3e kwartaal;45;4.7
7858;Overijssel (PV);Overige gewas/veecombinaties;2021 4e kwartaal;45;7.4
