ID;VormenVanJeugdzorg;Regio;Perioden;BegroteKosten_1;GerealiseerdeKosten_2;BegroteKostenPer1000Inwoners_3;GerealiseerdeKostenPer1000Inwoners_4
7551;JH 1 Totaal jeugdhulp;Beesel;1e halfjaar 2016;;;;
7552;JH 1 Totaal jeugdhulp;Beesel;2e halfjaar 2016;;;;
7553;JH 1 Totaal jeugdhulp;Beesel;2016;;;;
7554;JH 1 Totaal jeugdhulp;Beesel;1e halfjaar 2017;;;;
7555;JH 1 Totaal jeugdhulp;Beesel;2e halfjaar 2017;;;;
7556;JH 1 Totaal jeugdhulp;Beesel;2017;;;;
7557;JH 1 Totaal jeugdhulp;Beesel;1e halfjaar 2018;;;;
7558;JH 1 Totaal jeugdhulp;Beesel;2e halfjaar 2018;;;;
7559;JH 1 Totaal jeugdhulp;Beesel;2018;3119.0;2411.0;232.0;179.0
7560;JH 1 Totaal jeugdhulp;Beesel;2019;2844.0;;210.0;
7561;JH 1 Totaal jeugdhulp;Beesel;2020;3216.0;3944.0;238.0;292.0
7562;JH 1 Totaal jeugdhulp;Beesel;2021;3595.0;3448.0;267.0;256.0
7563;JH 1 Totaal jeugdhulp;Beesel;2022;3927.0;3710.0;292.0;276.0
7564;JH 1 Totaal jeugdhulp;Beesel;2023;3981.0;4088.0;296.0;303.0
7565;JH 1 Totaal jeugdhulp;Bellingwedde;1e halfjaar 2015;;;;
7566;JH 1 Totaal jeugdhulp;Bellingwedde;2e halfjaar 2015;;;;
7567;JH 1 Totaal jeugdhulp;Bellingwedde;2015;;;;
7568;JH 1 Totaal jeugdhulp;Bellingwedde;1e halfjaar 2016;;;;
7569;JH 1 Totaal jeugdhulp;Bellingwedde;2e halfjaar 2016;;;;
7570;JH 1 Totaal jeugdhulp;Bellingwedde;2016;;;;
7571;JH 1 Totaal jeugdhulp;Bellingwedde;1e halfjaar 2017;;;;
7572;JH 1 Totaal jeugdhulp;Bellingwedde;2e halfjaar 2017;;;;
7573;JH 1 Totaal jeugdhulp;Bellingwedde;2017;;;;
7574;JH 1 Totaal jeugdhulp;Bellingwedde;1e halfjaar 2018;;;;
7575;JH 1 Totaal jeugdhulp;Bellingwedde;2e halfjaar 2018;;;;
7576;JH 1 Totaal jeugdhulp;Bellingwedde;2018;;;;
7577;JH 1 Totaal jeugdhulp;Bellingwedde;2019;;;;
7578;JH 1 Totaal jeugdhulp;Bellingwedde;2020;;;;
7579;JH 1 Totaal jeugdhulp;Bellingwedde;2021;;;;
7580;JH 1 Totaal jeugdhulp;Bellingwedde;2022;;;;
7581;JH 1 Totaal jeugdhulp;Bellingwedde;2023;;;;
7582;JH 1 Totaal jeugdhulp;Berg en Dal;1e halfjaar 2015;;;;
7583;JH 1 Totaal jeugdhulp;Berg en Dal;2e halfjaar 2015;;;;
7584;JH 1 Totaal jeugdhulp;Berg en Dal;2015;;;;
7585;JH 1 Totaal jeugdhulp;Berg en Dal;1e halfjaar 2016;;;;
7586;JH 1 Totaal jeugdhulp;Berg en Dal;2e halfjaar 2016;;;;
7587;JH 1 Totaal jeugdhulp;Berg en Dal;2016;;;;
7588;JH 1 Totaal jeugdhulp;Berg en Dal;1e halfjaar 2017;;;;
7589;JH 1 Totaal jeugdhulp;Berg en Dal;2e halfjaar 2017;;;;
7590;JH 1 Totaal jeugdhulp;Berg en Dal;2017;;;;
7591;JH 1 Totaal jeugdhulp;Berg en Dal;1e halfjaar 2018;;;;
7592;JH 1 Totaal jeugdhulp;Berg en Dal;2e halfjaar 2018;;;;
7593;JH 1 Totaal jeugdhulp;Berg en Dal;2018;6988.0;6876.0;201.0;197.0
7594;JH 1 Totaal jeugdhulp;Berg en Dal;2019;7356.0;8224.0;211.0;236.0
7595;JH 1 Totaal jeugdhulp;Berg en Dal;2020;7795.0;8869.0;222.0;253.0
7596;JH 1 Totaal jeugdhulp;Berg en Dal;2021;9575.0;9671.0;273.0;276.0
7597;JH 1 Totaal jeugdhulp;Berg en Dal;2022;8569.0;8042.0;245.0;230.0
7598;JH 1 Totaal jeugdhulp;Berg en Dal;2023;9305.0;9545.0;262.0;269.0
7599;JH 1 Totaal jeugdhulp;Bergeijk;1e halfjaar 2015;;;;
7600;JH 1 Totaal jeugdhulp;Bergeijk;2e halfjaar 2015;;;;
7601;JH 1 Totaal jeugdhulp;Bergeijk;2015;;;;
7602;JH 1 Totaal jeugdhulp;Bergeijk;1e halfjaar 2016;;;;
7603;JH 1 Totaal jeugdhulp;Bergeijk;2e halfjaar 2016;;;;
7604;JH 1 Totaal jeugdhulp;Bergeijk;2016;;;;
7605;JH 1 Totaal jeugdhulp;Bergeijk;1e halfjaar 2017;;;;
7606;JH 1 Totaal jeugdhulp;Bergeijk;2e halfjaar 2017;;;;
7607;JH 1 Totaal jeugdhulp;Bergeijk;2017;;;;
7608;JH 1 Totaal jeugdhulp;Bergeijk;1e halfjaar 2018;;;;
7609;JH 1 Totaal jeugdhulp;Bergeijk;2e halfjaar 2018;;;;
7610;JH 1 Totaal jeugdhulp;Bergeijk;2018;;2987.0;;162.0
7611;JH 1 Totaal jeugdhulp;Bergeijk;2019;2663.0;3059.0;144.0;165.0
7612;JH 1 Totaal jeugdhulp;Bergeijk;2020;2795.0;2988.0;149.0;160.0
7613;JH 1 Totaal jeugdhulp;Bergeijk;2021;2785.0;2975.0;148.0;158.0
7614;JH 1 Totaal jeugdhulp;Bergeijk;2022;2805.0;2868.0;148.0;151.0
7615;JH 1 Totaal jeugdhulp;Bergeijk;2023;2933.0;3106.0;153.0;162.0
7616;JH 1 Totaal jeugdhulp;Bergen (L.);1e halfjaar 2015;;;;
7617;JH 1 Totaal jeugdhulp;Bergen (L.);2e halfjaar 2015;;;;
7618;JH 1 Totaal jeugdhulp;Bergen (L.);2015;;;;
7619;JH 1 Totaal jeugdhulp;Bergen (L.);1e halfjaar 2016;;;;
7620;JH 1 Totaal jeugdhulp;Bergen (L.);2e halfjaar 2016;;;;
7621;JH 1 Totaal jeugdhulp;Bergen (L.);2016;;;;
7622;JH 1 Totaal jeugdhulp;Bergen (L.);1e halfjaar 2017;;;;
7623;JH 1 Totaal jeugdhulp;Bergen (L.);2e halfjaar 2017;;;;
7624;JH 1 Totaal jeugdhulp;Bergen (L.);2017;;;;
7625;JH 1 Totaal jeugdhulp;Bergen (L.);1e halfjaar 2018;;;;
7626;JH 1 Totaal jeugdhulp;Bergen (L.);2e halfjaar 2018;;;;
7627;JH 1 Totaal jeugdhulp;Bergen (L.);2018;;;;
7628;JH 1 Totaal jeugdhulp;Bergen (L.);2019;;815.0;;62.0
7629;JH 1 Totaal jeugdhulp;Bergen (L.);2020;2673.0;3011.0;204.0;230.0
7630;JH 1 Totaal jeugdhulp;Bergen (L.);2021;2782.0;3095.0;212.0;236.0
7631;JH 1 Totaal jeugdhulp;Bergen (L.);2022;2547.0;2966.0;194.0;226.0
7632;JH 1 Totaal jeugdhulp;Bergen (L.);2023;2470.0;2994.0;188.0;228.0
7633;JH 1 Totaal jeugdhulp;Bergen (NH.);1e halfjaar 2015;;;;
7634;JH 1 Totaal jeugdhulp;Bergen (NH.);2e halfjaar 2015;;;;
7635;JH 1 Totaal jeugdhulp;Bergen (NH.);2015;;;;
7636;JH 1 Totaal jeugdhulp;Bergen (NH.);1e halfjaar 2016;;;;
7637;JH 1 Totaal jeugdhulp;Bergen (NH.);2e halfjaar 2016;;;;
7638;JH 1 Totaal jeugdhulp;Bergen (NH.);2016;;;;
7639;JH 1 Totaal jeugdhulp;Bergen (NH.);1e halfjaar 2017;;;;
7640;JH 1 Totaal jeugdhulp;Bergen (NH.);2e halfjaar 2017;;;;
7641;JH 1 Totaal jeugdhulp;Bergen (NH.);2017;;;;
7642;JH 1 Totaal jeugdhulp;Bergen (NH.);1e halfjaar 2018;;;;
7643;JH 1 Totaal jeugdhulp;Bergen (NH.);2e halfjaar 2018;;;;
7644;JH 1 Totaal jeugdhulp;Bergen (NH.);2018;;;;
7645;JH 1 Totaal jeugdhulp;Bergen (NH.);2019;;;;
7646;JH 1 Totaal jeugdhulp;Bergen (NH.);2020;;;;
7647;JH 1 Totaal jeugdhulp;Bergen (NH.);2021;2503.0;4412.0;84.0;148.0
7648;JH 1 Totaal jeugdhulp;Bergen (NH.);2022;2473.0;3242.0;83.0;109.0
7649;JH 1 Totaal jeugdhulp;Bergen (NH.);2023;4388.0;4491.0;145.0;149.0
7650;JH 1 Totaal jeugdhulp;Bergen op Zoom;1e halfjaar 2015;;;;
7651;JH 1 Totaal jeugdhulp;Bergen op Zoom;2e halfjaar 2015;;;;
7652;JH 1 Totaal jeugdhulp;Bergen op Zoom;2015;;;;
7653;JH 1 Totaal jeugdhulp;Bergen op Zoom;1e halfjaar 2016;;;;
7654;JH 1 Totaal jeugdhulp;Bergen op Zoom;2e halfjaar 2016;;;;
7655;JH 1 Totaal jeugdhulp;Bergen op Zoom;2016;;;;
7656;JH 1 Totaal jeugdhulp;Bergen op Zoom;1e halfjaar 2017;;;;
7657;JH 1 Totaal jeugdhulp;Bergen op Zoom;2e halfjaar 2017;;;;
7658;JH 1 Totaal jeugdhulp;Bergen op Zoom;2017;;;;
7659;JH 1 Totaal jeugdhulp;Bergen op Zoom;1e halfjaar 2018;;;;
7660;JH 1 Totaal jeugdhulp;Bergen op Zoom;2e halfjaar 2018;;;;
7661;JH 1 Totaal jeugdhulp;Bergen op Zoom;2018;;;;
7662;JH 1 Totaal jeugdhulp;Bergen op Zoom;2019;;;;
7663;JH 1 Totaal jeugdhulp;Bergen op Zoom;2020;;;;
7664;JH 1 Totaal jeugdhulp;Bergen op Zoom;2021;;;;
7665;JH 1 Totaal jeugdhulp;Bergen op Zoom;2022;;;;
7666;JH 1 Totaal jeugdhulp;Bergen op Zoom;2023;;;;
7667;JH 1 Totaal jeugdhulp;Berkelland;1e halfjaar 2015;;;;
7668;JH 1 Totaal jeugdhulp;Berkelland;2e halfjaar 2015;;;;
7669;JH 1 Totaal jeugdhulp;Berkelland;2015;;;;
7670;JH 1 Totaal jeugdhulp;Berkelland;1e halfjaar 2016;;;;
7671;JH 1 Totaal jeugdhulp;Berkelland;2e halfjaar 2016;;;;
7672;JH 1 Totaal jeugdhulp;Berkelland;2016;;;;
7673;JH 1 Totaal jeugdhulp;Berkelland;1e halfjaar 2017;;;;
7674;JH 1 Totaal jeugdhulp;Berkelland;2e halfjaar 2017;;;;
7675;JH 1 Totaal jeugdhulp;Berkelland;2017;;;;
7676;JH 1 Totaal jeugdhulp;Berkelland;1e halfjaar 2018;;;;
7677;JH 1 Totaal jeugdhulp;Berkelland;2e halfjaar 2018;;;;
7678;JH 1 Totaal jeugdhulp;Berkelland;2018;;9552.0;;216.0
7679;JH 1 Totaal jeugdhulp;Berkelland;2019;;9909.0;;225.0
7680;JH 1 Totaal jeugdhulp;Berkelland;2020;9706.0;9744.0;221.0;222.0
7681;JH 1 Totaal jeugdhulp;Berkelland;2021;9865.0;11232.0;224.0;256.0
7682;JH 1 Totaal jeugdhulp;Berkelland;2022;10842.0;10724.0;247.0;244.0
7683;JH 1 Totaal jeugdhulp;Berkelland;2023;9939.0;12194.0;225.0;277.0
7684;JH 1 Totaal jeugdhulp;Bernheze;1e halfjaar 2015;;;;
7685;JH 1 Totaal jeugdhulp;Bernheze;2e halfjaar 2015;;;;
7686;JH 1 Totaal jeugdhulp;Bernheze;2015;;;;
7687;JH 1 Totaal jeugdhulp;Bernheze;1e halfjaar 2016;;;;
7688;JH 1 Totaal jeugdhulp;Bernheze;2e halfjaar 2016;;;;
7689;JH 1 Totaal jeugdhulp;Bernheze;2016;;;;
7690;JH 1 Totaal jeugdhulp;Bernheze;1e halfjaar 2017;;;;
7691;JH 1 Totaal jeugdhulp;Bernheze;2e halfjaar 2017;;;;
7692;JH 1 Totaal jeugdhulp;Bernheze;2017;;;;
7693;JH 1 Totaal jeugdhulp;Bernheze;1e halfjaar 2018;;;;
7694;JH 1 Totaal jeugdhulp;Bernheze;2e halfjaar 2018;;;;
7695;JH 1 Totaal jeugdhulp;Bernheze;2018;;;;
7696;JH 1 Totaal jeugdhulp;Bernheze;2019;;4690.0;;152.0
7697;JH 1 Totaal jeugdhulp;Bernheze;2020;;;;
7698;JH 1 Totaal jeugdhulp;Bernheze;2021;;;;
7699;JH 1 Totaal jeugdhulp;Bernheze;2022;5526.0;5219.0;174.0;164.0
7700;JH 1 Totaal jeugdhulp;Bernheze;2023;7083.0;7221.0;219.0;223.0
7701;JH 1 Totaal jeugdhulp;Best;1e halfjaar 2015;;;;
7702;JH 1 Totaal jeugdhulp;Best;2e halfjaar 2015;;;;
7703;JH 1 Totaal jeugdhulp;Best;2015;;;;
7704;JH 1 Totaal jeugdhulp;Best;1e halfjaar 2016;;;;
7705;JH 1 Totaal jeugdhulp;Best;2e halfjaar 2016;;;;
7706;JH 1 Totaal jeugdhulp;Best;2016;;;;
7707;JH 1 Totaal jeugdhulp;Best;1e halfjaar 2017;;;;
7708;JH 1 Totaal jeugdhulp;Best;2e halfjaar 2017;;;;
7709;JH 1 Totaal jeugdhulp;Best;2017;;;;
7710;JH 1 Totaal jeugdhulp;Best;1e halfjaar 2018;;;;
7711;JH 1 Totaal jeugdhulp;Best;2e halfjaar 2018;;;;
7712;JH 1 Totaal jeugdhulp;Best;2018;;;;
7713;JH 1 Totaal jeugdhulp;Best;2019;4752.0;2683.0;159.0;89.0
7714;JH 1 Totaal jeugdhulp;Best;2020;4759.0;;158.0;
7715;JH 1 Totaal jeugdhulp;Best;2021;5941.0;6258.0;196.0;207.0
7716;JH 1 Totaal jeugdhulp;Best;2022;6269.0;6015.0;204.0;196.0
7717;JH 1 Totaal jeugdhulp;Best;2023;7919.0;7794.0;256.0;252.0
7718;JH 1 Totaal jeugdhulp;Beuningen;1e halfjaar 2015;;;;
7719;JH 1 Totaal jeugdhulp;Beuningen;2e halfjaar 2015;;;;
7720;JH 1 Totaal jeugdhulp;Beuningen;2015;;;;
7721;JH 1 Totaal jeugdhulp;Beuningen;1e halfjaar 2016;;;;
7722;JH 1 Totaal jeugdhulp;Beuningen;2e halfjaar 2016;;;;
7723;JH 1 Totaal jeugdhulp;Beuningen;2016;;;;
7724;JH 1 Totaal jeugdhulp;Beuningen;1e halfjaar 2017;;;;
7725;JH 1 Totaal jeugdhulp;Beuningen;2e halfjaar 2017;;;;
7726;JH 1 Totaal jeugdhulp;Beuningen;2017;;;;
7727;JH 1 Totaal jeugdhulp;Beuningen;1e halfjaar 2018;;;;
7728;JH 1 Totaal jeugdhulp;Beuningen;2e halfjaar 2018;;;;
7729;JH 1 Totaal jeugdhulp;Beuningen;2018;;;;
7730;JH 1 Totaal jeugdhulp;Beuningen;2019;;;;
7731;JH 1 Totaal jeugdhulp;Beuningen;2020;;6372.0;;246.0
7732;JH 1 Totaal jeugdhulp;Beuningen;2021;7533.0;8135.0;287.0;311.0
7733;JH 1 Totaal jeugdhulp;Beuningen;2022;8058.0;7849.0;307.0;299.0
7734;JH 1 Totaal jeugdhulp;Beuningen;2023;8094.0;8434.0;304.0;317.0
7735;JH 1 Totaal jeugdhulp;Beverwijk;1e halfjaar 2015;;;;
7736;JH 1 Totaal jeugdhulp;Beverwijk;2e halfjaar 2015;;;;
7737;JH 1 Totaal jeugdhulp;Beverwijk;2015;;;;
7738;JH 1 Totaal jeugdhulp;Beverwijk;1e halfjaar 2016;;;;
7739;JH 1 Totaal jeugdhulp;Beverwijk;2e halfjaar 2016;;;;
7740;JH 1 Totaal jeugdhulp;Beverwijk;2016;;;;
7741;JH 1 Totaal jeugdhulp;Beverwijk;1e halfjaar 2017;;;;
7742;JH 1 Totaal jeugdhulp;Beverwijk;2e halfjaar 2017;;;;
7743;JH 1 Totaal jeugdhulp;Beverwijk;2017;;;;
7744;JH 1 Totaal jeugdhulp;Beverwijk;1e halfjaar 2018;;;;
7745;JH 1 Totaal jeugdhulp;Beverwijk;2e halfjaar 2018;;;;
7746;JH 1 Totaal jeugdhulp;Beverwijk;2018;7725.0;;188.0;
7747;JH 1 Totaal jeugdhulp;Beverwijk;2019;9036.0;8952.0;219.0;217.0
7748;JH 1 Totaal jeugdhulp;Beverwijk;2020;10544.0;10644.0;253.0;255.0
7749;JH 1 Totaal jeugdhulp;Beverwijk;2021;11099.0;10608.0;265.0;253.0
7750;JH 1 Totaal jeugdhulp;Beverwijk;2022;11969.0;12100.0;284.0;287.0
7751;JH 1 Totaal jeugdhulp;Beverwijk;2023;12688.0;14035.0;297.0;328.0
7752;JH 1 Totaal jeugdhulp;het Bildt;1e halfjaar 2015;;;;
7753;JH 1 Totaal jeugdhulp;het Bildt;2e halfjaar 2015;;;;
7754;JH 1 Totaal jeugdhulp;het Bildt;2015;;;;
7755;JH 1 Totaal jeugdhulp;het Bildt;1e halfjaar 2016;;;;
7756;JH 1 Totaal jeugdhulp;het Bildt;2e halfjaar 2016;;;;
7757;JH 1 Totaal jeugdhulp;het Bildt;2016;;;;
7758;JH 1 Totaal jeugdhulp;het Bildt;1e halfjaar 2017;;;;
7759;JH 1 Totaal jeugdhulp;het Bildt;2e halfjaar 2017;;;;
7760;JH 1 Totaal jeugdhulp;het Bildt;2017;;;;
7761;JH 1 Totaal jeugdhulp;het Bildt;1e halfjaar 2018;;;;
7762;JH 1 Totaal jeugdhulp;het Bildt;2e halfjaar 2018;;;;
7763;JH 1 Totaal jeugdhulp;het Bildt;2018;;;;
7764;JH 1 Totaal jeugdhulp;het Bildt;2019;;;;
7765;JH 1 Totaal jeugdhulp;het Bildt;2020;;;;
7766;JH 1 Totaal jeugdhulp;het Bildt;2021;;;;
7767;JH 1 Totaal jeugdhulp;het Bildt;2022;;;;
7768;JH 1 Totaal jeugdhulp;het Bildt;2023;;;;
7769;JH 1 Totaal jeugdhulp;De Bilt;1e halfjaar 2015;;;;
7770;JH 1 Totaal jeugdhulp;De Bilt;2e halfjaar 2015;;;;
7771;JH 1 Totaal jeugdhulp;De Bilt;2015;;;;
7772;JH 1 Totaal jeugdhulp;De Bilt;1e halfjaar 2016;;;;
7773;JH 1 Totaal jeugdhulp;De Bilt;2e halfjaar 2016;;;;
7774;JH 1 Totaal jeugdhulp;De Bilt;2016;;;;
7775;JH 1 Totaal jeugdhulp;De Bilt;1e halfjaar 2017;;;;
7776;JH 1 Totaal jeugdhulp;De Bilt;2e halfjaar 2017;;;;
7777;JH 1 Totaal jeugdhulp;De Bilt;2017;;;;
7778;JH 1 Totaal jeugdhulp;De Bilt;1e halfjaar 2018;;;;
7779;JH 1 Totaal jeugdhulp;De Bilt;2e halfjaar 2018;;;;
7780;JH 1 Totaal jeugdhulp;De Bilt;2018;6125.0;;142.0;
7781;JH 1 Totaal jeugdhulp;De Bilt;2019;6950.0;;162.0;
7782;JH 1 Totaal jeugdhulp;De Bilt;2020;7525.0;7690.0;174.0;178.0
7783;JH 1 Totaal jeugdhulp;De Bilt;2021;9141.0;9339.0;210.0;215.0
7784;JH 1 Totaal jeugdhulp;De Bilt;2022;10002.0;11518.0;229.0;264.0
7785;JH 1 Totaal jeugdhulp;De Bilt;2023;14791.0;13851.0;337.0;315.0
7786;JH 1 Totaal jeugdhulp;Binnenmaas;1e halfjaar 2015;;;;
7787;JH 1 Totaal jeugdhulp;Binnenmaas;2e halfjaar 2015;;;;
7788;JH 1 Totaal jeugdhulp;Binnenmaas;2015;;;;
7789;JH 1 Totaal jeugdhulp;Binnenmaas;1e halfjaar 2016;;;;
7790;JH 1 Totaal jeugdhulp;Binnenmaas;2e halfjaar 2016;;;;
7791;JH 1 Totaal jeugdhulp;Binnenmaas;2016;;;;
7792;JH 1 Totaal jeugdhulp;Binnenmaas;1e halfjaar 2017;;;;
7793;JH 1 Totaal jeugdhulp;Binnenmaas;2e halfjaar 2017;;;;
7794;JH 1 Totaal jeugdhulp;Binnenmaas;2017;;;;
7795;JH 1 Totaal jeugdhulp;Binnenmaas;1e halfjaar 2018;;;;
7796;JH 1 Totaal jeugdhulp;Binnenmaas;2e halfjaar 2018;;;;
7797;JH 1 Totaal jeugdhulp;Binnenmaas;2018;;;;
7798;JH 1 Totaal jeugdhulp;Binnenmaas;2019;;;;
7799;JH 1 Totaal jeugdhulp;Binnenmaas;2020;;;;
7800;JH 1 Totaal jeugdhulp;Binnenmaas;2021;;;;
7801;JH 1 Totaal jeugdhulp;Binnenmaas;2022;;;;
7802;JH 1 Totaal jeugdhulp;Binnenmaas;2023;;;;
7803;JH 1 Totaal jeugdhulp;Bladel;1e halfjaar 2015;;;;
7804;JH 1 Totaal jeugdhulp;Bladel;2e halfjaar 2015;;;;
7805;JH 1 Totaal jeugdhulp;Bladel;2015;;;;
7806;JH 1 Totaal jeugdhulp;Bladel;1e halfjaar 2016;;;;
7807;JH 1 Totaal jeugdhulp;Bladel;2e halfjaar 2016;;;;
7808;JH 1 Totaal jeugdhulp;Bladel;2016;;;;
7809;JH 1 Totaal jeugdhulp;Bladel;1e halfjaar 2017;;;;
7810;JH 1 Totaal jeugdhulp;Bladel;2e halfjaar 2017;;;;
7811;JH 1 Totaal jeugdhulp;Bladel;2017;;;;
7812;JH 1 Totaal jeugdhulp;Bladel;1e halfjaar 2018;;;;
7813;JH 1 Totaal jeugdhulp;Bladel;2e halfjaar 2018;;;;
7814;JH 1 Totaal jeugdhulp;Bladel;2018;;3297.0;;163.0
7815;JH 1 Totaal jeugdhulp;Bladel;2019;3018.0;2748.0;149.0;136.0
7816;JH 1 Totaal jeugdhulp;Bladel;2020;2860.0;3212.0;140.0;157.0
7817;JH 1 Totaal jeugdhulp;Bladel;2021;2960.0;2933.0;144.0;142.0
7818;JH 1 Totaal jeugdhulp;Bladel;2022;2625.0;2551.0;126.0;123.0
7819;JH 1 Totaal jeugdhulp;Bladel;2023;2689.0;2936.0;128.0;139.0
7820;JH 1 Totaal jeugdhulp;Blaricum;1e halfjaar 2015;;;;
7821;JH 1 Totaal jeugdhulp;Blaricum;2e halfjaar 2015;;;;
7822;JH 1 Totaal jeugdhulp;Blaricum;2015;;;;
7823;JH 1 Totaal jeugdhulp;Blaricum;1e halfjaar 2016;;;;
7824;JH 1 Totaal jeugdhulp;Blaricum;2e halfjaar 2016;;;;
7825;JH 1 Totaal jeugdhulp;Blaricum;2016;;;;
7826;JH 1 Totaal jeugdhulp;Blaricum;1e halfjaar 2017;;;;
7827;JH 1 Totaal jeugdhulp;Blaricum;2e halfjaar 2017;;;;
7828;JH 1 Totaal jeugdhulp;Blaricum;2017;;;;
7829;JH 1 Totaal jeugdhulp;Blaricum;1e halfjaar 2018;;;;
7830;JH 1 Totaal jeugdhulp;Blaricum;2e halfjaar 2018;;;;
7831;JH 1 Totaal jeugdhulp;Blaricum;2018;;1191.0;;110.0
7832;JH 1 Totaal jeugdhulp;Blaricum;2019;;1437.0;;128.0
7833;JH 1 Totaal jeugdhulp;Blaricum;2020;1481.0;1597.0;128.0;138.0
7834;JH 1 Totaal jeugdhulp;Blaricum;2021;1759.0;1866.0;147.0;156.0
7835;JH 1 Totaal jeugdhulp;Blaricum;2022;2858.0;1892.0;231.0;153.0
7836;JH 1 Totaal jeugdhulp;Blaricum;2023;3695.0;2197.0;295.0;175.0
7837;JH 1 Totaal jeugdhulp;Bloemendaal;1e halfjaar 2015;;;;
7838;JH 1 Totaal jeugdhulp;Bloemendaal;2e halfjaar 2015;;;;
7839;JH 1 Totaal jeugdhulp;Bloemendaal;2015;;;;
7840;JH 1 Totaal jeugdhulp;Bloemendaal;1e halfjaar 2016;;;;
7841;JH 1 Totaal jeugdhulp;Bloemendaal;2e halfjaar 2016;;;;
7842;JH 1 Totaal jeugdhulp;Bloemendaal;2016;;;;
7843;JH 1 Totaal jeugdhulp;Bloemendaal;1e halfjaar 2017;;;;
7844;JH 1 Totaal jeugdhulp;Bloemendaal;2e halfjaar 2017;;;;
7845;JH 1 Totaal jeugdhulp;Bloemendaal;2017;;;;
7846;JH 1 Totaal jeugdhulp;Bloemendaal;1e halfjaar 2018;;;;
7847;JH 1 Totaal jeugdhulp;Bloemendaal;2e halfjaar 2018;;;;
7848;JH 1 Totaal jeugdhulp;Bloemendaal;2018;1853.0;2930.0;79.0;126.0
7849;JH 1 Totaal jeugdhulp;Bloemendaal;2019;3039.0;3188.0;129.0;136.0
7850;JH 1 Totaal jeugdhulp;Bloemendaal;2020;2503.0;2259.0;106.0;95.0
7851;JH 1 Totaal jeugdhulp;Bloemendaal;2021;2541.0;2564.0;108.0;109.0
7852;JH 1 Totaal jeugdhulp;Bloemendaal;2022;;3495.0;;147.0
7853;JH 1 Totaal jeugdhulp;Bloemendaal;2023;3956.0;4612.0;165.0;192.0
7854;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;1e halfjaar 2015;;;;
7855;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2e halfjaar 2015;;;;
7856;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2015;;;;
7857;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;1e halfjaar 2016;;;;
7858;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2e halfjaar 2016;;;;
7859;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2016;;;;
7860;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;1e halfjaar 2017;;;;
7861;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2e halfjaar 2017;;;;
7862;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2017;;;;
7863;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;1e halfjaar 2018;;;;
7864;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2e halfjaar 2018;;;;
7865;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2018;3335.0;4605.0;98.0;135.0
7866;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2019;4925.0;9042.0;142.0;262.0
7867;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2020;7564.0;9716.0;216.0;278.0
7868;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2021;9133.0;10368.0;258.0;293.0
7869;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2022;9192.0;8197.0;257.0;229.0
7870;JH 1 Totaal jeugdhulp;Bodegraven-Reeuwijk;2023;8046.0;9648.0;221.0;265.0
7871;JH 1 Totaal jeugdhulp;Boekel;1e halfjaar 2015;;;;
7872;JH 1 Totaal jeugdhulp;Boekel;2e halfjaar 2015;;;;
7873;JH 1 Totaal jeugdhulp;Boekel;2015;;;;
7874;JH 1 Totaal jeugdhulp;Boekel;1e halfjaar 2016;;;;
7875;JH 1 Totaal jeugdhulp;Boekel;2e halfjaar 2016;;;;
7876;JH 1 Totaal jeugdhulp;Boekel;2016;;;;
7877;JH 1 Totaal jeugdhulp;Boekel;1e halfjaar 2017;;;;
7878;JH 1 Totaal jeugdhulp;Boekel;2e halfjaar 2017;;;;
7879;JH 1 Totaal jeugdhulp;Boekel;2017;2156.0;2000.0;215.0;200.0
7880;JH 1 Totaal jeugdhulp;Boekel;1e halfjaar 2018;;;;
7881;JH 1 Totaal jeugdhulp;Boekel;2e halfjaar 2018;;;;
7882;JH 1 Totaal jeugdhulp;Boekel;2018;;;;
7883;JH 1 Totaal jeugdhulp;Boekel;2019;;;;
7884;JH 1 Totaal jeugdhulp;Boekel;2020;1369.0;1629.0;126.0;151.0
7885;JH 1 Totaal jeugdhulp;Boekel;2021;1512.0;1486.0;137.0;135.0
7886;JH 1 Totaal jeugdhulp;Boekel;2022;1390.0;1391.0;126.0;126.0
7887;JH 1 Totaal jeugdhulp;Boekel;2023;1642.0;1689.0;147.0;151.0
7888;JH 1 Totaal jeugdhulp;Ten Boer;1e halfjaar 2015;;;;
