ID;RegioVanVestiging;RegioVanVertrek;Perioden;TussenGemeentenVerhuisdePersonen_1
521;Nederland;Het Gooi en Vechtstreek (CR);2012;11392.0
522;Nederland;Het Gooi en Vechtstreek (CR);2013;11072.0
523;Nederland;Het Gooi en Vechtstreek (CR);2014;12001.0
524;Nederland;Het Gooi en Vechtstreek (CR);2015;12809.0
525;Nederland;Het Gooi en Vechtstreek (CR);2016;12982.0
526;Nederland;Het Gooi en Vechtstreek (CR);2017;13959.0
527;Nederland;Het Gooi en Vechtstreek (CR);2018;13138.0
528;Nederland;Het Gooi en Vechtstreek (CR);2019;14004.0
529;Nederland;Het Gooi en Vechtstreek (CR);2020;14496.0
530;Nederland;Het Gooi en Vechtstreek (CR);2021;14781.0
531;Nederland;Het Gooi en Vechtstreek (CR);2022;12864.0
532;Nederland;Het Gooi en Vechtstreek (CR);2023;13445.0
533;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2011;16767.0
534;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2012;16669.0
535;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2013;16971.0
536;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2014;17907.0
537;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2015;19788.0
538;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2016;21175.0
539;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2017;21070.0
540;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2018;20121.0
541;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2019;20286.0
542;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2020;21833.0
543;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2021;21293.0
544;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2022;21168.0
545;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2023;22457.0
546;Nederland;Agglomeratie 's-Gravenhage (CR);2011;30462.0
547;Nederland;Agglomeratie 's-Gravenhage (CR);2012;31058.0
548;Nederland;Agglomeratie 's-Gravenhage (CR);2013;30832.0
549;Nederland;Agglomeratie 's-Gravenhage (CR);2014;33469.0
550;Nederland;Agglomeratie 's-Gravenhage (CR);2015;35455.0
551;Nederland;Agglomeratie 's-Gravenhage (CR);2016;37815.0
552;Nederland;Agglomeratie 's-Gravenhage (CR);2017;39442.0
553;Nederland;Agglomeratie 's-Gravenhage (CR);2018;38810.0
554;Nederland;Agglomeratie 's-Gravenhage (CR);2019;40225.0
555;Nederland;Agglomeratie 's-Gravenhage (CR);2020;42669.0
556;Nederland;Agglomeratie 's-Gravenhage (CR);2021;44869.0
557;Nederland;Agglomeratie 's-Gravenhage (CR);2022;43560.0
558;Nederland;Agglomeratie 's-Gravenhage (CR);2023;44724.0
559;Nederland;Delft en Westland (CR);2011;8479.0
560;Nederland;Delft en Westland (CR);2012;8529.0
561;Nederland;Delft en Westland (CR);2013;8639.0
562;Nederland;Delft en Westland (CR);2014;9281.0
563;Nederland;Delft en Westland (CR);2015;9698.0
564;Nederland;Delft en Westland (CR);2016;10452.0
565;Nederland;Delft en Westland (CR);2017;10647.0
566;Nederland;Delft en Westland (CR);2018;10676.0
567;Nederland;Delft en Westland (CR);2019;11139.0
568;Nederland;Delft en Westland (CR);2020;11507.0
569;Nederland;Delft en Westland (CR);2021;12418.0
570;Nederland;Delft en Westland (CR);2022;11777.0
571;Nederland;Delft en Westland (CR);2023;12278.0
572;Nederland;Oost-Zuid-Holland (CR);2011;9172.0
573;Nederland;Oost-Zuid-Holland (CR);2012;9296.0
574;Nederland;Oost-Zuid-Holland (CR);2013;9398.0
575;Nederland;Oost-Zuid-Holland (CR);2014;9237.0
576;Nederland;Oost-Zuid-Holland (CR);2015;10368.0
577;Nederland;Oost-Zuid-Holland (CR);2016;11149.0
578;Nederland;Oost-Zuid-Holland (CR);2017;12008.0
579;Nederland;Oost-Zuid-Holland (CR);2018;11630.0
580;Nederland;Oost-Zuid-Holland (CR);2019;11824.0
581;Nederland;Oost-Zuid-Holland (CR);2020;12738.0
582;Nederland;Oost-Zuid-Holland (CR);2021;12396.0
583;Nederland;Oost-Zuid-Holland (CR);2022;12226.0
584;Nederland;Oost-Zuid-Holland (CR);2023;12818.0
585;Nederland;Groot-Rijnmond (CR);2011;49677.0
586;Nederland;Groot-Rijnmond (CR);2012;50560.0
587;Nederland;Groot-Rijnmond (CR);2013;49752.0
588;Nederland;Groot-Rijnmond (CR);2014;51049.0
589;Nederland;Groot-Rijnmond (CR);2015;53012.0
590;Nederland;Groot-Rijnmond (CR);2016;57666.0
591;Nederland;Groot-Rijnmond (CR);2017;61537.0
592;Nederland;Groot-Rijnmond (CR);2018;60866.0
593;Nederland;Groot-Rijnmond (CR);2019;60953.0
594;Nederland;Groot-Rijnmond (CR);2020;65823.0
595;Nederland;Groot-Rijnmond (CR);2021;67984.0
596;Nederland;Groot-Rijnmond (CR);2022;65151.0
597;Nederland;Groot-Rijnmond (CR);2023;65510.0
598;Nederland;Zuidoost-Zuid-Holland (CR);2011;12642.0
599;Nederland;Zuidoost-Zuid-Holland (CR);2012;12913.0
600;Nederland;Zuidoost-Zuid-Holland (CR);2013;12715.0
601;Nederland;Zuidoost-Zuid-Holland (CR);2014;13199.0
602;Nederland;Zuidoost-Zuid-Holland (CR);2015;14149.0
603;Nederland;Zuidoost-Zuid-Holland (CR);2016;15366.0
604;Nederland;Zuidoost-Zuid-Holland (CR);2017;16846.0
605;Nederland;Zuidoost-Zuid-Holland (CR);2018;15916.0
606;Nederland;Zuidoost-Zuid-Holland (CR);2019;13965.0
607;Nederland;Zuidoost-Zuid-Holland (CR);2020;14830.0
608;Nederland;Zuidoost-Zuid-Holland (CR);2021;15309.0
609;Nederland;Zuidoost-Zuid-Holland (CR);2022;14407.0
610;Nederland;Zuidoost-Zuid-Holland (CR);2023;15626.0
611;Nederland;Zeeuwsch-Vlaanderen (CR);2011;2619.0
612;Nederland;Zeeuwsch-Vlaanderen (CR);2012;2522.0
613;Nederland;Zeeuwsch-Vlaanderen (CR);2013;2539.0
614;Nederland;Zeeuwsch-Vlaanderen (CR);2014;2491.0
615;Nederland;Zeeuwsch-Vlaanderen (CR);2015;2279.0
616;Nederland;Zeeuwsch-Vlaanderen (CR);2016;2924.0
617;Nederland;Zeeuwsch-Vlaanderen (CR);2017;2743.0
618;Nederland;Zeeuwsch-Vlaanderen (CR);2018;2680.0
619;Nederland;Zeeuwsch-Vlaanderen (CR);2019;2723.0
620;Nederland;Zeeuwsch-Vlaanderen (CR);2020;2610.0
621;Nederland;Zeeuwsch-Vlaanderen (CR);2021;2540.0
622;Nederland;Zeeuwsch-Vlaanderen (CR);2022;2526.0
623;Nederland;Zeeuwsch-Vlaanderen (CR);2023;2904.0
624;Nederland;Overig Zeeland (CR);2011;10355.0
625;Nederland;Overig Zeeland (CR);2012;10054.0
626;Nederland;Overig Zeeland (CR);2013;10308.0
627;Nederland;Overig Zeeland (CR);2014;10078.0
628;Nederland;Overig Zeeland (CR);2015;10410.0
629;Nederland;Overig Zeeland (CR);2016;11464.0
630;Nederland;Overig Zeeland (CR);2017;11817.0
631;Nederland;Overig Zeeland (CR);2018;11560.0
632;Nederland;Overig Zeeland (CR);2019;11493.0
633;Nederland;Overig Zeeland (CR);2020;11221.0
634;Nederland;Overig Zeeland (CR);2021;10662.0
635;Nederland;Overig Zeeland (CR);2022;11080.0
636;Nederland;Overig Zeeland (CR);2023;12011.0
637;Nederland;West-Noord-Brabant (CR);2011;18512.0
638;Nederland;West-Noord-Brabant (CR);2012;19143.0
639;Nederland;West-Noord-Brabant (CR);2013;19995.0
640;Nederland;West-Noord-Brabant (CR);2014;21134.0
641;Nederland;West-Noord-Brabant (CR);2015;22800.0
642;Nederland;West-Noord-Brabant (CR);2016;24064.0
643;Nederland;West-Noord-Brabant (CR);2017;24950.0
644;Nederland;West-Noord-Brabant (CR);2018;24020.0
645;Nederland;West-Noord-Brabant (CR);2019;23790.0
646;Nederland;West-Noord-Brabant (CR);2020;24414.0
647;Nederland;West-Noord-Brabant (CR);2021;23092.0
648;Nederland;West-Noord-Brabant (CR);2022;22262.0
649;Nederland;West-Noord-Brabant (CR);2023;23428.0
650;Nederland;Midden-Noord-Brabant (CR);2011;15190.0
651;Nederland;Midden-Noord-Brabant (CR);2012;16272.0
652;Nederland;Midden-Noord-Brabant (CR);2013;16703.0
653;Nederland;Midden-Noord-Brabant (CR);2014;17515.0
654;Nederland;Midden-Noord-Brabant (CR);2015;18474.0
655;Nederland;Midden-Noord-Brabant (CR);2016;22825.0
656;Nederland;Midden-Noord-Brabant (CR);2017;21356.0
657;Nederland;Midden-Noord-Brabant (CR);2018;20464.0
658;Nederland;Midden-Noord-Brabant (CR);2019;19593.0
659;Nederland;Midden-Noord-Brabant (CR);2020;22165.0
660;Nederland;Midden-Noord-Brabant (CR);2021;22656.0
661;Nederland;Midden-Noord-Brabant (CR);2022;23599.0
662;Nederland;Midden-Noord-Brabant (CR);2023;26227.0
663;Nederland;Noordoost-Noord-Brabant (CR);2011;21042.0
664;Nederland;Noordoost-Noord-Brabant (CR);2012;21771.0
665;Nederland;Noordoost-Noord-Brabant (CR);2013;22217.0
666;Nederland;Noordoost-Noord-Brabant (CR);2014;23727.0
667;Nederland;Noordoost-Noord-Brabant (CR);2015;25138.0
668;Nederland;Noordoost-Noord-Brabant (CR);2016;26300.0
669;Nederland;Noordoost-Noord-Brabant (CR);2017;26453.0
670;Nederland;Noordoost-Noord-Brabant (CR);2018;25523.0
671;Nederland;Noordoost-Noord-Brabant (CR);2019;25181.0
672;Nederland;Noordoost-Noord-Brabant (CR);2020;26593.0
673;Nederland;Noordoost-Noord-Brabant (CR);2021;25854.0
674;Nederland;Noordoost-Noord-Brabant (CR);2022;23285.0
675;Nederland;Noordoost-Noord-Brabant (CR);2023;24749.0
676;Nederland;Zuidoost-Noord-Brabant (CR);2011;24663.0
677;Nederland;Zuidoost-Noord-Brabant (CR);2012;25037.0
678;Nederland;Zuidoost-Noord-Brabant (CR);2013;25872.0
679;Nederland;Zuidoost-Noord-Brabant (CR);2014;27171.0
680;Nederland;Zuidoost-Noord-Brabant (CR);2015;29187.0
681;Nederland;Zuidoost-Noord-Brabant (CR);2016;34630.0
682;Nederland;Zuidoost-Noord-Brabant (CR);2017;36498.0
683;Nederland;Zuidoost-Noord-Brabant (CR);2018;32385.0
684;Nederland;Zuidoost-Noord-Brabant (CR);2019;33623.0
685;Nederland;Zuidoost-Noord-Brabant (CR);2020;37014.0
686;Nederland;Zuidoost-Noord-Brabant (CR);2021;38662.0
687;Nederland;Zuidoost-Noord-Brabant (CR);2022;39444.0
688;Nederland;Zuidoost-Noord-Brabant (CR);2023;43837.0
689;Nederland;Noord-Limburg (CR);2011;7392.0
690;Nederland;Noord-Limburg (CR);2012;7603.0
691;Nederland;Noord-Limburg (CR);2013;7431.0
692;Nederland;Noord-Limburg (CR);2014;8303.0
693;Nederland;Noord-Limburg (CR);2015;8232.0
694;Nederland;Noord-Limburg (CR);2016;8391.0
695;Nederland;Noord-Limburg (CR);2017;9508.0
696;Nederland;Noord-Limburg (CR);2018;8345.0
697;Nederland;Noord-Limburg (CR);2019;8497.0
698;Nederland;Noord-Limburg (CR);2020;8383.0
699;Nederland;Noord-Limburg (CR);2021;8125.0
700;Nederland;Noord-Limburg (CR);2022;7887.0
701;Nederland;Noord-Limburg (CR);2023;8971.0
702;Nederland;Midden-Limburg (CR);2011;7332.0
703;Nederland;Midden-Limburg (CR);2012;7811.0
704;Nederland;Midden-Limburg (CR);2013;7853.0
705;Nederland;Midden-Limburg (CR);2014;8224.0
706;Nederland;Midden-Limburg (CR);2015;8533.0
707;Nederland;Midden-Limburg (CR);2016;9755.0
708;Nederland;Midden-Limburg (CR);2017;10020.0
709;Nederland;Midden-Limburg (CR);2018;9848.0
710;Nederland;Midden-Limburg (CR);2019;9564.0
711;Nederland;Midden-Limburg (CR);2020;9747.0
712;Nederland;Midden-Limburg (CR);2021;9172.0
713;Nederland;Midden-Limburg (CR);2022;9026.0
714;Nederland;Midden-Limburg (CR);2023;8960.0
715;Nederland;Zuid-Limburg (CR);2011;23762.0
716;Nederland;Zuid-Limburg (CR);2012;24256.0
717;Nederland;Zuid-Limburg (CR);2013;23803.0
718;Nederland;Zuid-Limburg (CR);2014;25088.0
719;Nederland;Zuid-Limburg (CR);2015;26370.0
720;Nederland;Zuid-Limburg (CR);2016;27631.0
721;Nederland;Zuid-Limburg (CR);2017;27855.0
722;Nederland;Zuid-Limburg (CR);2018;27242.0
723;Nederland;Zuid-Limburg (CR);2019;26953.0
724;Nederland;Zuid-Limburg (CR);2020;28006.0
725;Nederland;Zuid-Limburg (CR);2021;27860.0
726;Nederland;Zuid-Limburg (CR);2022;26474.0
727;Nederland;Zuid-Limburg (CR);2023;26588.0
728;Nederland;Flevoland (CR);2011;13367.0
729;Nederland;Flevoland (CR);2012;13294.0
730;Nederland;Flevoland (CR);2013;13914.0
731;Nederland;Flevoland (CR);2014;15474.0
732;Nederland;Flevoland (CR);2015;17145.0
733;Nederland;Flevoland (CR);2016;17952.0
734;Nederland;Flevoland (CR);2017;17191.0
735;Nederland;Flevoland (CR);2018;16556.0
736;Nederland;Flevoland (CR);2019;16923.0
737;Nederland;Flevoland (CR);2020;17906.0
738;Nederland;Flevoland (CR);2021;18199.0
739;Nederland;Flevoland (CR);2022;18287.0
740;Nederland;Flevoland (CR);2023;18382.0
741;Nederland;Aa en Hunze;2011;997.0
742;Nederland;Aa en Hunze;2012;1018.0
743;Nederland;Aa en Hunze;2013;1090.0
744;Nederland;Aa en Hunze;2014;1088.0
745;Nederland;Aa en Hunze;2015;1183.0
746;Nederland;Aa en Hunze;2016;1188.0
747;Nederland;Aa en Hunze;2017;1393.0
748;Nederland;Aa en Hunze;2018;1303.0
749;Nederland;Aa en Hunze;2019;1305.0
750;Nederland;Aa en Hunze;2020;1395.0
751;Nederland;Aa en Hunze;2021;1180.0
752;Nederland;Aa en Hunze;2022;1127.0
753;Nederland;Aa en Hunze;2023;1183.0
754;Nederland;Aalburg;2011;357.0
755;Nederland;Aalburg;2012;347.0
756;Nederland;Aalburg;2013;322.0
757;Nederland;Aalburg;2014;376.0
758;Nederland;Aalburg;2015;402.0
759;Nederland;Aalburg;2016;424.0
760;Nederland;Aalburg;2017;499.0
761;Nederland;Aalburg;2018;507.0
762;Nederland;Aalburg;2019;
763;Nederland;Aalburg;2020;
764;Nederland;Aalburg;2021;
765;Nederland;Aalburg;2022;
766;Nederland;Aalburg;2023;
767;Nederland;Aalsmeer;2011;917.0
768;Nederland;Aalsmeer;2012;898.0
769;Nederland;Aalsmeer;2013;986.0
770;Nederland;Aalsmeer;2014;1063.0
771;Nederland;Aalsmeer;2015;1200.0
772;Nederland;Aalsmeer;2016;1463.0
773;Nederland;Aalsmeer;2017;1382.0
774;Nederland;Aalsmeer;2018;1185.0
775;Nederland;Aalsmeer;2019;1232.0
776;Nederland;Aalsmeer;2020;1505.0
777;Nederland;Aalsmeer;2021;1431.0
778;Nederland;Aalsmeer;2022;1289.0
779;Nederland;Aalsmeer;2023;1344.0
780;Nederland;Aalten;2011;797.0
781;Nederland;Aalten;2012;823.0
782;Nederland;Aalten;2013;630.0
783;Nederland;Aalten;2014;687.0
784;Nederland;Aalten;2015;682.0
785;Nederland;Aalten;2016;1032.0
786;Nederland;Aalten;2017;1109.0
787;Nederland;Aalten;2018;720.0
788;Nederland;Aalten;2019;725.0
789;Nederland;Aalten;2020;710.0
790;Nederland;Aalten;2021;750.0
791;Nederland;Aalten;2022;626.0
792;Nederland;Aalten;2023;682.0
793;Nederland;Achtkarspelen;2011;840.0
794;Nederland;Achtkarspelen;2012;780.0
795;Nederland;Achtkarspelen;2013;786.0
796;Nederland;Achtkarspelen;2014;820.0
797;Nederland;Achtkarspelen;2015;938.0
798;Nederland;Achtkarspelen;2016;1023.0
799;Nederland;Achtkarspelen;2017;979.0
800;Nederland;Achtkarspelen;2018;1071.0
801;Nederland;Achtkarspelen;2019;1089.0
802;Nederland;Achtkarspelen;2020;951.0
803;Nederland;Achtkarspelen;2021;892.0
804;Nederland;Achtkarspelen;2022;902.0
805;Nederland;Achtkarspelen;2023;941.0
806;Nederland;Alblasserdam;2011;520.0
807;Nederland;Alblasserdam;2012;511.0
808;Nederland;Alblasserdam;2013;552.0
809;Nederland;Alblasserdam;2014;619.0
810;Nederland;Alblasserdam;2015;618.0
811;Nederland;Alblasserdam;2016;712.0
812;Nederland;Alblasserdam;2017;777.0
813;Nederland;Alblasserdam;2018;750.0
814;Nederland;Alblasserdam;2019;745.0
815;Nederland;Alblasserdam;2020;820.0
816;Nederland;Alblasserdam;2021;856.0
817;Nederland;Alblasserdam;2022;815.0
818;Nederland;Alblasserdam;2023;890.0
819;Nederland;Albrandswaard;2011;917.0
820;Nederland;Albrandswaard;2012;999.0
821;Nederland;Albrandswaard;2013;1060.0
822;Nederland;Albrandswaard;2014;1142.0
823;Nederland;Albrandswaard;2015;1318.0
824;Nederland;Albrandswaard;2016;1415.0
825;Nederland;Albrandswaard;2017;1334.0
826;Nederland;Albrandswaard;2018;1268.0
827;Nederland;Albrandswaard;2019;1284.0
828;Nederland;Albrandswaard;2020;1399.0
829;Nederland;Albrandswaard;2021;1378.0
830;Nederland;Albrandswaard;2022;1173.0
831;Nederland;Albrandswaard;2023;1257.0
832;Nederland;Alkmaar;2011;3743.0
833;Nederland;Alkmaar;2012;3855.0
834;Nederland;Alkmaar;2013;3771.0
835;Nederland;Alkmaar;2014;4062.0
836;Nederland;Alkmaar;2015;4812.0
837;Nederland;Alkmaar;2016;5259.0
838;Nederland;Alkmaar;2017;5619.0
839;Nederland;Alkmaar;2018;4981.0
840;Nederland;Alkmaar;2019;4594.0
841;Nederland;Alkmaar;2020;4871.0
842;Nederland;Alkmaar;2021;4771.0
843;Nederland;Alkmaar;2022;4730.0
844;Nederland;Alkmaar;2023;4664.0
845;Nederland;Almelo;2011;2250.0
846;Nederland;Almelo;2012;2347.0
847;Nederland;Almelo;2013;2374.0
848;Nederland;Almelo;2014;2269.0
849;Nederland;Almelo;2015;2368.0
850;Nederland;Almelo;2016;2578.0
851;Nederland;Almelo;2017;2752.0
852;Nederland;Almelo;2018;2658.0
853;Nederland;Almelo;2019;2592.0
854;Nederland;Almelo;2020;2584.0
855;Nederland;Almelo;2021;2525.0
856;Nederland;Almelo;2022;2644.0
857;Nederland;Almelo;2023;2640.0
858;Nederland;Almere;2011;5990.0
859;Nederland;Almere;2012;6168.0
860;Nederland;Almere;2013;6523.0
861;Nederland;Almere;2014;6932.0
862;Nederland;Almere;2015;7298.0
863;Nederland;Almere;2016;7411.0
864;Nederland;Almere;2017;7564.0
865;Nederland;Almere;2018;7489.0
866;Nederland;Almere;2019;8169.0
867;Nederland;Almere;2020;8941.0
868;Nederland;Almere;2021;9035.0
869;Nederland;Almere;2022;9142.0
870;Nederland;Almere;2023;8902.0
871;Nederland;Alphen aan den Rijn;2011;2170.0
872;Nederland;Alphen aan den Rijn;2012;2075.0
873;Nederland;Alphen aan den Rijn;2013;2061.0
874;Nederland;Alphen aan den Rijn;2014;2848.0
875;Nederland;Alphen aan den Rijn;2015;3247.0
876;Nederland;Alphen aan den Rijn;2016;3564.0
877;Nederland;Alphen aan den Rijn;2017;3717.0
878;Nederland;Alphen aan den Rijn;2018;3460.0
879;Nederland;Alphen aan den Rijn;2019;3531.0
880;Nederland;Alphen aan den Rijn;2020;3932.0
881;Nederland;Alphen aan den Rijn;2021;4076.0
882;Nederland;Alphen aan den Rijn;2022;3869.0
883;Nederland;Alphen aan den Rijn;2023;3863.0
884;Nederland;Alphen-Chaam;2011;290.0
885;Nederland;Alphen-Chaam;2012;317.0
886;Nederland;Alphen-Chaam;2013;369.0
887;Nederland;Alphen-Chaam;2014;387.0
888;Nederland;Alphen-Chaam;2015;344.0
889;Nederland;Alphen-Chaam;2016;413.0
890;Nederland;Alphen-Chaam;2017;473.0
891;Nederland;Alphen-Chaam;2018;462.0
892;Nederland;Alphen-Chaam;2019;415.0
893;Nederland;Alphen-Chaam;2020;458.0
894;Nederland;Alphen-Chaam;2021;428.0
895;Nederland;Alphen-Chaam;2022;407.0
896;Nederland;Alphen-Chaam;2023;460.0
897;Nederland;Altena;2011;
898;Nederland;Altena;2012;
899;Nederland;Altena;2013;
900;Nederland;Altena;2014;
901;Nederland;Altena;2015;
902;Nederland;Altena;2016;
903;Nederland;Altena;2017;
904;Nederland;Altena;2018;
905;Nederland;Altena;2019;1328.0
906;Nederland;Altena;2020;1558.0
907;Nederland;Altena;2021;1476.0
908;Nederland;Altena;2022;1407.0
909;Nederland;Altena;2023;1591.0
910;Nederland;Ameland;2011;125.0
911;Nederland;Ameland;2012;132.0
912;Nederland;Ameland;2013;147.0
913;Nederland;Ameland;2014;164.0
914;Nederland;Ameland;2015;133.0
915;Nederland;Ameland;2016;159.0
916;Nederland;Ameland;2017;195.0
917;Nederland;Ameland;2018;181.0
918;Nederland;Ameland;2019;164.0
919;Nederland;Ameland;2020;176.0
920;Nederland;Ameland;2021;180.0
921;Nederland;Ameland;2022;166.0
922;Nederland;Ameland;2023;203.0
923;Nederland;Amersfoort;2011;5080.0
924;Nederland;Amersfoort;2012;4946.0
925;Nederland;Amersfoort;2013;4963.0
926;Nederland;Amersfoort;2014;5278.0
927;Nederland;Amersfoort;2015;5742.0
928;Nederland;Amersfoort;2016;6729.0
929;Nederland;Amersfoort;2017;6782.0
930;Nederland;Amersfoort;2018;6684.0
931;Nederland;Amersfoort;2019;6569.0
932;Nederland;Amersfoort;2020;7212.0
933;Nederland;Amersfoort;2021;7209.0
934;Nederland;Amersfoort;2022;6706.0
935;Nederland;Amersfoort;2023;7264.0
936;Nederland;Amstelveen;2011;3982.0
937;Nederland;Amstelveen;2012;4250.0
938;Nederland;Amstelveen;2013;4244.0
939;Nederland;Amstelveen;2014;4713.0
940;Nederland;Amstelveen;2015;5218.0
941;Nederland;Amstelveen;2016;5796.0
942;Nederland;Amstelveen;2017;6322.0
943;Nederland;Amstelveen;2018;6356.0
944;Nederland;Amstelveen;2019;6915.0
945;Nederland;Amstelveen;2020;7157.0
946;Nederland;Amstelveen;2021;7570.0
947;Nederland;Amstelveen;2022;8450.0
948;Nederland;Amstelveen;2023;8088.0
949;Nederland;Amsterdam;2011;29578.0
950;Nederland;Amsterdam;2012;30135.0
951;Nederland;Amsterdam;2013;30700.0
952;Nederland;Amsterdam;2014;35494.0
953;Nederland;Amsterdam;2015;39411.0
954;Nederland;Amsterdam;2016;42212.0
955;Nederland;Amsterdam;2017;45157.0
956;Nederland;Amsterdam;2018;46606.0
957;Nederland;Amsterdam;2019;49351.0
958;Nederland;Amsterdam;2020;52250.0
959;Nederland;Amsterdam;2021;53277.0
960;Nederland;Amsterdam;2022;55040.0
961;Nederland;Amsterdam;2023;53262.0
962;Nederland;Anna Paulowna;2011;408.0
963;Nederland;Anna Paulowna;2012;
964;Nederland;Anna Paulowna;2013;
965;Nederland;Anna Paulowna;2014;
966;Nederland;Anna Paulowna;2015;
967;Nederland;Anna Paulowna;2016;
968;Nederland;Anna Paulowna;2017;
969;Nederland;Anna Paulowna;2018;
970;Nederland;Anna Paulowna;2019;
971;Nederland;Anna Paulowna;2020;
972;Nederland;Anna Paulowna;2021;
973;Nederland;Anna Paulowna;2022;
974;Nederland;Anna Paulowna;2023;
975;Nederland;Apeldoorn;2011;4072.0
976;Nederland;Apeldoorn;2012;4426.0
977;Nederland;Apeldoorn;2013;4527.0
978;Nederland;Apeldoorn;2014;4488.0
979;Nederland;Apeldoorn;2015;4518.0
980;Nederland;Apeldoorn;2016;4818.0
981;Nederland;Apeldoorn;2017;5002.0
982;Nederland;Apeldoorn;2018;4857.0
983;Nederland;Apeldoorn;2019;4717.0
984;Nederland;Apeldoorn;2020;5467.0
985;Nederland;Apeldoorn;2021;5359.0
986;Nederland;Apeldoorn;2022;5489.0
987;Nederland;Apeldoorn;2023;5474.0
988;Nederland;Appingedam;2011;444.0
989;Nederland;Appingedam;2012;493.0
990;Nederland;Appingedam;2013;450.0
991;Nederland;Appingedam;2014;542.0
992;Nederland;Appingedam;2015;556.0
993;Nederland;Appingedam;2016;644.0
994;Nederland;Appingedam;2017;671.0
995;Nederland;Appingedam;2018;602.0
996;Nederland;Appingedam;2019;574.0
997;Nederland;Appingedam;2020;681.0
998;Nederland;Appingedam;2021;
999;Nederland;Appingedam;2022;
1000;Nederland;Appingedam;2023;
1001;Nederland;Arnhem;2011;7260.0
1002;Nederland;Arnhem;2012;7539.0
1003;Nederland;Arnhem;2013;7659.0
1004;Nederland;Arnhem;2014;7565.0
1005;Nederland;Arnhem;2015;8016.0
1006;Nederland;Arnhem;2016;10354.0
1007;Nederland;Arnhem;2017;10254.0
1008;Nederland;Arnhem;2018;9881.0
1009;Nederland;Arnhem;2019;11335.0
1010;Nederland;Arnhem;2020;11031.0
1011;Nederland;Arnhem;2021;12027.0
1012;Nederland;Arnhem;2022;12405.0
1013;Nederland;Arnhem;2023;13501.0
1014;Nederland;Assen;2011;2389.0
1015;Nederland;Assen;2012;2430.0
1016;Nederland;Assen;2013;2473.0
1017;Nederland;Assen;2014;2508.0
1018;Nederland;Assen;2015;2607.0
1019;Nederland;Assen;2016;3041.0
