ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
2301;Public buildings;Noord-Brabant (PV);2014;307
2302;Public buildings;Noord-Brabant (PV);2015;316
2303;Public buildings;Noord-Brabant (PV);2016;312
2304;Public buildings;Noord-Brabant (PV);2017;312
2305;Public buildings;Limburg (PV);2013;138
2306;Public buildings;Limburg (PV);2014;138
2307;Public buildings;Limburg (PV);2015;138
2308;Public buildings;Limburg (PV);2016;138
2309;Public buildings;Limburg (PV);2017;139
2310;Public buildings;Oost-Groningen (CR);2013;21
2311;Public buildings;Oost-Groningen (CR);2014;21
2312;Public buildings;Oost-Groningen (CR);2015;21
2313;Public buildings;Oost-Groningen (CR);2016;21
2314;Public buildings;Oost-Groningen (CR);2017;21
2315;Public buildings;Delfzijl en omgeving (CR);2013;13
2316;Public buildings;Delfzijl en omgeving (CR);2014;13
2317;Public buildings;Delfzijl en omgeving (CR);2015;13
2318;Public buildings;Delfzijl en omgeving (CR);2016;13
2319;Public buildings;Delfzijl en omgeving (CR);2017;13
2320;Public buildings;Overig Groningen (CR);2013;52
2321;Public buildings;Overig Groningen (CR);2014;51
2322;Public buildings;Overig Groningen (CR);2015;51
2323;Public buildings;Overig Groningen (CR);2016;50
2324;Public buildings;Overig Groningen (CR);2017;50
2325;Public buildings;Noord-Friesland (CR);2013;66
2326;Public buildings;Noord-Friesland (CR);2014;64
2327;Public buildings;Noord-Friesland (CR);2015;64
2328;Public buildings;Noord-Friesland (CR);2016;64
2329;Public buildings;Noord-Friesland (CR);2017;64
2330;Public buildings;Zuidwest-Friesland (CR);2013;29
2331;Public buildings;Zuidwest-Friesland (CR);2014;29
2332;Public buildings;Zuidwest-Friesland (CR);2015;29
2333;Public buildings;Zuidwest-Friesland (CR);2016;29
2334;Public buildings;Zuidwest-Friesland (CR);2017;29
2335;Public buildings;Zuidoost-Friesland (CR);2013;14
2336;Public buildings;Zuidoost-Friesland (CR);2014;14
2337;Public buildings;Zuidoost-Friesland (CR);2015;14
2338;Public buildings;Zuidoost-Friesland (CR);2016;14
2339;Public buildings;Zuidoost-Friesland (CR);2017;14
2340;Public buildings;Noord-Drenthe (CR);2013;48
2341;Public buildings;Noord-Drenthe (CR);2014;56
2342;Public buildings;Noord-Drenthe (CR);2015;56
2343;Public buildings;Noord-Drenthe (CR);2016;56
2344;Public buildings;Noord-Drenthe (CR);2017;56
2345;Public buildings;Zuidoost-Drenthe (CR);2013;25
2346;Public buildings;Zuidoost-Drenthe (CR);2014;25
2347;Public buildings;Zuidoost-Drenthe (CR);2015;25
2348;Public buildings;Zuidoost-Drenthe (CR);2016;25
2349;Public buildings;Zuidoost-Drenthe (CR);2017;25
2350;Public buildings;Zuidwest-Drenthe (CR);2013;16
2351;Public buildings;Zuidwest-Drenthe (CR);2014;16
2352;Public buildings;Zuidwest-Drenthe (CR);2015;16
2353;Public buildings;Zuidwest-Drenthe (CR);2016;16
2354;Public buildings;Zuidwest-Drenthe (CR);2017;16
2355;Public buildings;Noord-Overijssel (CR);2013;42
2356;Public buildings;Noord-Overijssel (CR);2014;42
2357;Public buildings;Noord-Overijssel (CR);2015;42
2358;Public buildings;Noord-Overijssel (CR);2016;42
2359;Public buildings;Noord-Overijssel (CR);2017;42
2360;Public buildings;Zuidwest-Overijssel (CR);2013;14
2361;Public buildings;Zuidwest-Overijssel (CR);2014;14
2362;Public buildings;Zuidwest-Overijssel (CR);2015;14
2363;Public buildings;Zuidwest-Overijssel (CR);2016;14
2364;Public buildings;Zuidwest-Overijssel (CR);2017;14
2365;Public buildings;Twente (CR);2013;32
2366;Public buildings;Twente (CR);2014;32
2367;Public buildings;Twente (CR);2015;33
2368;Public buildings;Twente (CR);2016;33
2369;Public buildings;Twente (CR);2017;33
2370;Public buildings;Veluwe (CR);2013;100
2371;Public buildings;Veluwe (CR);2014;100
2372;Public buildings;Veluwe (CR);2015;101
2373;Public buildings;Veluwe (CR);2016;101
2374;Public buildings;Veluwe (CR);2017;102
2375;Public buildings;Achterhoek (CR);2013;24
2376;Public buildings;Achterhoek (CR);2014;24
2377;Public buildings;Achterhoek (CR);2015;24
2378;Public buildings;Achterhoek (CR);2016;24
2379;Public buildings;Achterhoek (CR);2017;24
2380;Public buildings;Arnhem/Nijmegen (CR);2013;155
2381;Public buildings;Arnhem/Nijmegen (CR);2014;156
2382;Public buildings;Arnhem/Nijmegen (CR);2015;161
2383;Public buildings;Arnhem/Nijmegen (CR);2016;162
2384;Public buildings;Arnhem/Nijmegen (CR);2017;162
2385;Public buildings;Zuidwest-Gelderland (CR);2013;20
2386;Public buildings;Zuidwest-Gelderland (CR);2014;27
2387;Public buildings;Zuidwest-Gelderland (CR);2015;29
2388;Public buildings;Zuidwest-Gelderland (CR);2016;29
2389;Public buildings;Zuidwest-Gelderland (CR);2017;32
2390;Public buildings;Utrecht (CR);2013;190
2391;Public buildings;Utrecht (CR);2014;179
2392;Public buildings;Utrecht (CR);2015;176
2393;Public buildings;Utrecht (CR);2016;184
2394;Public buildings;Utrecht (CR);2017;184
2395;Public buildings;Kop van Noord-Holland (CR);2013;44
2396;Public buildings;Kop van Noord-Holland (CR);2014;44
2397;Public buildings;Kop van Noord-Holland (CR);2015;44
2398;Public buildings;Kop van Noord-Holland (CR);2016;44
2399;Public buildings;Kop van Noord-Holland (CR);2017;44
2400;Public buildings;Alkmaar en omgeving (CR);2013;37
2401;Public buildings;Alkmaar en omgeving (CR);2014;37
2402;Public buildings;Alkmaar en omgeving (CR);2015;37
2403;Public buildings;Alkmaar en omgeving (CR);2016;37
2404;Public buildings;Alkmaar en omgeving (CR);2017;37
2405;Public buildings;IJmond (CR);2013;14
2406;Public buildings;IJmond (CR);2014;15
2407;Public buildings;IJmond (CR);2015;15
2408;Public buildings;IJmond (CR);2016;15
2409;Public buildings;IJmond (CR);2017;15
2410;Public buildings;Agglomeratie Haarlem (CR);2013;34
2411;Public buildings;Agglomeratie Haarlem (CR);2014;34
2412;Public buildings;Agglomeratie Haarlem (CR);2015;35
2413;Public buildings;Agglomeratie Haarlem (CR);2016;35
2414;Public buildings;Agglomeratie Haarlem (CR);2017;35
2415;Public buildings;Zaanstreek (CR);2013;19
2416;Public buildings;Zaanstreek (CR);2014;19
2417;Public buildings;Zaanstreek (CR);2015;19
2418;Public buildings;Zaanstreek (CR);2016;20
2419;Public buildings;Zaanstreek (CR);2017;20
2420;Public buildings;Groot-Amsterdam (CR);2013;148
2421;Public buildings;Groot-Amsterdam (CR);2014;148
2422;Public buildings;Groot-Amsterdam (CR);2015;149
2423;Public buildings;Groot-Amsterdam (CR);2016;148
2424;Public buildings;Groot-Amsterdam (CR);2017;148
2425;Public buildings;Het Gooi en Vechtstreek (CR);2013;67
2426;Public buildings;Het Gooi en Vechtstreek (CR);2014;64
2427;Public buildings;Het Gooi en Vechtstreek (CR);2015;64
2428;Public buildings;Het Gooi en Vechtstreek (CR);2016;65
2429;Public buildings;Het Gooi en Vechtstreek (CR);2017;65
2430;Public buildings;Agglomeratie Leiden en Bollenstreek (CR);2013;64
2431;Public buildings;Agglomeratie Leiden en Bollenstreek (CR);2014;64
2432;Public buildings;Agglomeratie Leiden en Bollenstreek (CR);2015;64
2433;Public buildings;Agglomeratie Leiden en Bollenstreek (CR);2016;64
2434;Public buildings;Agglomeratie Leiden en Bollenstreek (CR);2017;64
2435;Public buildings;Agglomeratie 's-Gravenhage (CR);2013;59
2436;Public buildings;Agglomeratie 's-Gravenhage (CR);2014;61
2437;Public buildings;Agglomeratie 's-Gravenhage (CR);2015;61
2438;Public buildings;Agglomeratie 's-Gravenhage (CR);2016;61
2439;Public buildings;Agglomeratie 's-Gravenhage (CR);2017;62
2440;Public buildings;Delft en Westland (CR);2013;33
2441;Public buildings;Delft en Westland (CR);2014;33
2442;Public buildings;Delft en Westland (CR);2015;34
2443;Public buildings;Delft en Westland (CR);2016;34
2444;Public buildings;Delft en Westland (CR);2017;35
2445;Public buildings;Oost-Zuid-Holland (CR);2013;24
2446;Public buildings;Oost-Zuid-Holland (CR);2014;24
2447;Public buildings;Oost-Zuid-Holland (CR);2015;24
2448;Public buildings;Oost-Zuid-Holland (CR);2016;24
2449;Public buildings;Oost-Zuid-Holland (CR);2017;24
2450;Public buildings;Groot-Rijnmond (CR);2013;91
2451;Public buildings;Groot-Rijnmond (CR);2014;91
2452;Public buildings;Groot-Rijnmond (CR);2015;91
2453;Public buildings;Groot-Rijnmond (CR);2016;92
2454;Public buildings;Groot-Rijnmond (CR);2017;92
2455;Public buildings;Zuidoost-Zuid-Holland (CR);2013;29
2456;Public buildings;Zuidoost-Zuid-Holland (CR);2014;29
2457;Public buildings;Zuidoost-Zuid-Holland (CR);2015;29
2458;Public buildings;Zuidoost-Zuid-Holland (CR);2016;29
2459;Public buildings;Zuidoost-Zuid-Holland (CR);2017;29
2460;Public buildings;Zeeuwsch-Vlaanderen (CR);2013;15
2461;Public buildings;Zeeuwsch-Vlaanderen (CR);2014;15
2462;Public buildings;Zeeuwsch-Vlaanderen (CR);2015;15
2463;Public buildings;Zeeuwsch-Vlaanderen (CR);2016;15
2464;Public buildings;Zeeuwsch-Vlaanderen (CR);2017;15
2465;Public buildings;Overig Zeeland (CR);2013;63
2466;Public buildings;Overig Zeeland (CR);2014;63
2467;Public buildings;Overig Zeeland (CR);2015;63
2468;Public buildings;Overig Zeeland (CR);2016;63
2469;Public buildings;Overig Zeeland (CR);2017;63
2470;Public buildings;West-Noord-Brabant (CR);2013;69
2471;Public buildings;West-Noord-Brabant (CR);2014;69
2472;Public buildings;West-Noord-Brabant (CR);2015;69
2473;Public buildings;West-Noord-Brabant (CR);2016;65
2474;Public buildings;West-Noord-Brabant (CR);2017;65
2475;Public buildings;Midden-Noord-Brabant (CR);2013;106
2476;Public buildings;Midden-Noord-Brabant (CR);2014;106
2477;Public buildings;Midden-Noord-Brabant (CR);2015;116
2478;Public buildings;Midden-Noord-Brabant (CR);2016;116
2479;Public buildings;Midden-Noord-Brabant (CR);2017;116
2480;Public buildings;Noordoost-Noord-Brabant (CR);2013;80
2481;Public buildings;Noordoost-Noord-Brabant (CR);2014;80
2482;Public buildings;Noordoost-Noord-Brabant (CR);2015;79
2483;Public buildings;Noordoost-Noord-Brabant (CR);2016;79
2484;Public buildings;Noordoost-Noord-Brabant (CR);2017;79
2485;Public buildings;Zuidoost-Noord-Brabant (CR);2013;52
2486;Public buildings;Zuidoost-Noord-Brabant (CR);2014;52
2487;Public buildings;Zuidoost-Noord-Brabant (CR);2015;52
2488;Public buildings;Zuidoost-Noord-Brabant (CR);2016;52
2489;Public buildings;Zuidoost-Noord-Brabant (CR);2017;52
2490;Public buildings;Noord-Limburg (CR);2013;23
2491;Public buildings;Noord-Limburg (CR);2014;23
2492;Public buildings;Noord-Limburg (CR);2015;23
2493;Public buildings;Noord-Limburg (CR);2016;23
2494;Public buildings;Noord-Limburg (CR);2017;23
2495;Public buildings;Midden-Limburg (CR);2013;35
2496;Public buildings;Midden-Limburg (CR);2014;35
2497;Public buildings;Midden-Limburg (CR);2015;35
2498;Public buildings;Midden-Limburg (CR);2016;35
2499;Public buildings;Midden-Limburg (CR);2017;35
2500;Public buildings;Zuid-Limburg (CR);2013;80
2501;Public buildings;Zuid-Limburg (CR);2014;80
2502;Public buildings;Zuid-Limburg (CR);2015;80
2503;Public buildings;Zuid-Limburg (CR);2016;80
2504;Public buildings;Zuid-Limburg (CR);2017;81
2505;Public buildings;Flevoland (CR);2013;4
2506;Public buildings;Flevoland (CR);2014;4
2507;Public buildings;Flevoland (CR);2015;4
2508;Public buildings;Flevoland (CR);2016;5
2509;Public buildings;Flevoland (CR);2017;5
2510;Public buildings;Aa en Hunze;2013;5
2511;Public buildings;Aa en Hunze;2014;5
2512;Public buildings;Aa en Hunze;2015;5
2513;Public buildings;Aa en Hunze;2016;5
2514;Public buildings;Aa en Hunze;2017;5
2515;Public buildings;Aalburg;2013;1
2516;Public buildings;Aalburg;2014;1
2517;Public buildings;Aalburg;2015;1
2518;Public buildings;Aalburg;2016;1
2519;Public buildings;Aalburg;2017;1
2520;Public buildings;Aalsmeer;2013;1
2521;Public buildings;Aalsmeer;2014;1
2522;Public buildings;Aalsmeer;2015;1
2523;Public buildings;Aalsmeer;2016;1
2524;Public buildings;Aalsmeer;2017;1
2525;Public buildings;Aalten;2013;3
2526;Public buildings;Aalten;2014;3
2527;Public buildings;Aalten;2015;3
2528;Public buildings;Aalten;2016;3
2529;Public buildings;Aalten;2017;3
2530;Public buildings;Achtkarspelen;2013;1
2531;Public buildings;Achtkarspelen;2014;1
2532;Public buildings;Achtkarspelen;2015;1
2533;Public buildings;Achtkarspelen;2016;1
2534;Public buildings;Achtkarspelen;2017;1
2535;Public buildings;Alblasserdam;2013;0
2536;Public buildings;Alblasserdam;2014;0
2537;Public buildings;Alblasserdam;2015;0
2538;Public buildings;Alblasserdam;2016;0
2539;Public buildings;Alblasserdam;2017;0
2540;Public buildings;Albrandswaard;2013;2
2541;Public buildings;Albrandswaard;2014;2
2542;Public buildings;Albrandswaard;2015;2
2543;Public buildings;Albrandswaard;2016;2
2544;Public buildings;Albrandswaard;2017;2
2545;Public buildings;Alkmaar;2013;19
2546;Public buildings;Alkmaar;2014;19
2547;Public buildings;Alkmaar;2015;19
2548;Public buildings;Alkmaar;2016;19
2549;Public buildings;Alkmaar;2017;19
2550;Public buildings;Almelo;2013;5
2551;Public buildings;Almelo;2014;5
2552;Public buildings;Almelo;2015;5
2553;Public buildings;Almelo;2016;5
2554;Public buildings;Almelo;2017;5
2555;Public buildings;Almere;2013;0
2556;Public buildings;Almere;2014;0
2557;Public buildings;Almere;2015;0
2558;Public buildings;Almere;2016;0
2559;Public buildings;Almere;2017;0
2560;Public buildings;Alphen aan den Rijn;2013;4
2561;Public buildings;Alphen aan den Rijn;2014;4
2562;Public buildings;Alphen aan den Rijn;2015;4
2563;Public buildings;Alphen aan den Rijn;2016;4
2564;Public buildings;Alphen aan den Rijn;2017;4
2565;Public buildings;Alphen-Chaam;2013;2
2566;Public buildings;Alphen-Chaam;2014;2
2567;Public buildings;Alphen-Chaam;2015;2
2568;Public buildings;Alphen-Chaam;2016;2
2569;Public buildings;Alphen-Chaam;2017;2
2570;Public buildings;Ameland;2013;0
2571;Public buildings;Ameland;2014;0
2572;Public buildings;Ameland;2015;0
2573;Public buildings;Ameland;2016;0
2574;Public buildings;Ameland;2017;0
2575;Public buildings;Amersfoort;2013;13
2576;Public buildings;Amersfoort;2014;13
2577;Public buildings;Amersfoort;2015;13
2578;Public buildings;Amersfoort;2016;13
2579;Public buildings;Amersfoort;2017;13
2580;Public buildings;Amstelveen;2013;0
2581;Public buildings;Amstelveen;2014;0
2582;Public buildings;Amstelveen;2015;0
2583;Public buildings;Amstelveen;2016;0
2584;Public buildings;Amstelveen;2017;0
2585;Public buildings;Amsterdam;2013;135
2586;Public buildings;Amsterdam;2014;135
2587;Public buildings;Amsterdam;2015;136
2588;Public buildings;Amsterdam;2016;135
2589;Public buildings;Amsterdam;2017;135
2590;Public buildings;Apeldoorn;2013;15
2591;Public buildings;Apeldoorn;2014;16
2592;Public buildings;Apeldoorn;2015;16
2593;Public buildings;Apeldoorn;2016;16
2594;Public buildings;Apeldoorn;2017;17
2595;Public buildings;Appingedam;2013;6
2596;Public buildings;Appingedam;2014;6
2597;Public buildings;Appingedam;2015;6
2598;Public buildings;Appingedam;2016;6
2599;Public buildings;Appingedam;2017;6
2600;Public buildings;Arnhem;2013;103
2601;Public buildings;Arnhem;2014;103
2602;Public buildings;Arnhem;2015;108
2603;Public buildings;Arnhem;2016;108
2604;Public buildings;Arnhem;2017;108
2605;Public buildings;Assen;2013;15
2606;Public buildings;Assen;2014;16
2607;Public buildings;Assen;2015;16
2608;Public buildings;Assen;2016;16
2609;Public buildings;Assen;2017;16
2610;Public buildings;Asten;2013;2
2611;Public buildings;Asten;2014;2
2612;Public buildings;Asten;2015;2
2613;Public buildings;Asten;2016;2
2614;Public buildings;Asten;2017;2
2615;Public buildings;Baarle-Nassau;2013;0
2616;Public buildings;Baarle-Nassau;2014;0
2617;Public buildings;Baarle-Nassau;2015;0
2618;Public buildings;Baarle-Nassau;2016;0
2619;Public buildings;Baarle-Nassau;2017;0
2620;Public buildings;Baarn;2013;2
2621;Public buildings;Baarn;2014;2
2622;Public buildings;Baarn;2015;2
2623;Public buildings;Baarn;2016;2
2624;Public buildings;Baarn;2017;2
2625;Public buildings;Barendrecht;2013;0
2626;Public buildings;Barendrecht;2014;0
2627;Public buildings;Barendrecht;2015;0
2628;Public buildings;Barendrecht;2016;0
2629;Public buildings;Barendrecht;2017;0
2630;Public buildings;Barneveld;2013;0
2631;Public buildings;Barneveld;2014;0
2632;Public buildings;Barneveld;2015;0
2633;Public buildings;Barneveld;2016;0
2634;Public buildings;Barneveld;2017;0
2635;Public buildings;Bedum;2013;3
2636;Public buildings;Bedum;2014;3
2637;Public buildings;Bedum;2015;3
2638;Public buildings;Bedum;2016;3
2639;Public buildings;Bedum;2017;3
2640;Public buildings;Beek (L.);2013;1
2641;Public buildings;Beek (L.);2014;1
2642;Public buildings;Beek (L.);2015;1
2643;Public buildings;Beek (L.);2016;1
2644;Public buildings;Beek (L.);2017;1
2645;Public buildings;Beemster;2013;2
2646;Public buildings;Beemster;2014;2
2647;Public buildings;Beemster;2015;2
2648;Public buildings;Beemster;2016;2
2649;Public buildings;Beemster;2017;2
2650;Public buildings;Beesel;2013;0
2651;Public buildings;Beesel;2014;0
2652;Public buildings;Beesel;2015;0
2653;Public buildings;Beesel;2016;0
2654;Public buildings;Beesel;2017;0
2655;Public buildings;Bellingwedde;2013;3
2656;Public buildings;Bellingwedde;2014;3
2657;Public buildings;Bellingwedde;2015;3
2658;Public buildings;Bellingwedde;2016;3
2659;Public buildings;Bellingwedde;2017;3
2660;Public buildings;Berg en Dal;2013;16
2661;Public buildings;Berg en Dal;2014;16
2662;Public buildings;Berg en Dal;2015;16
2663;Public buildings;Berg en Dal;2016;16
2664;Public buildings;Berg en Dal;2017;16
2665;Public buildings;Bergeijk;2013;4
2666;Public buildings;Bergeijk;2014;4
