ID;KenmerkenBaanBedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
6069;Soort baan: wsw;R Cultuur, sport en recreatie;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6070;Soort baan: wsw;R Cultuur, sport en recreatie;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6071;Soort baan: wsw;R Cultuur, sport en recreatie;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6072;Soort baan: wsw;R Cultuur, sport en recreatie;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6073;Soort baan: wsw;R Cultuur, sport en recreatie;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6074;Soort baan: wsw;R Cultuur, sport en recreatie;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6075;Soort baan: wsw;S Overige dienstverlening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6076;Soort baan: wsw;S Overige dienstverlening;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6077;Soort baan: wsw;S Overige dienstverlening;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6078;Soort baan: wsw;S Overige dienstverlening;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6079;Soort baan: wsw;S Overige dienstverlening;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6080;Soort baan: wsw;S Overige dienstverlening;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6081;Soort baan: wsw;S Overige dienstverlening;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6082;Soort baan: wsw;S Overige dienstverlening;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6083;Soort baan: wsw;S Overige dienstverlening;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6084;Soort baan: wsw;S Overige dienstverlening;2018;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
6085;Soort baan: wsw;S Overige dienstverlening;2019;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
6086;Soort baan: wsw;S Overige dienstverlening;2020;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
6087;Soort baan: wsw;S Overige dienstverlening;2021;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1
6088;Soort baan: wsw;S Overige dienstverlening;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6089;Soort baan: wsw;S Overige dienstverlening;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6090;Soort baan: overig;A-U Alle economische activiteiten;2009;6651.9;286.7;395.5;524.4;663.8;834.0;1213.2;5238.0;163.4;225.6;301.9;387.7;492.3;737.5
6091;Soort baan: overig;A-U Alle economische activiteiten;2010;6679.9;312.5;433.2;569.1;710.3;899.2;1266.6;5207.1;176.0;243.9;324.4;410.4;523.3;763.3
6092;Soort baan: overig;A-U Alle economische activiteiten;2011;6680.1;292.9;413.6;550.5;690.4;875.8;1244.5;5181.1;160.0;228.6;308.4;393.3;504.0;742.3
6093;Soort baan: overig;A-U Alle economische activiteiten;2012;6570.9;270.9;393.6;531.9;664.6;839.5;1196.3;5109.7;144.6;213.7;293.5;374.2;478.0;706.8
6094;Soort baan: overig;A-U Alle economische activiteiten;2013;6444.9;258.3;383.8;514.4;645.4;813.0;1162.4;5014.7;144.6;216.1;291.8;370.0;468.9;691.1
6095;Soort baan: overig;A-U Alle economische activiteiten;2014;6357.7;267.0;399.0;536.2;666.9;826.0;1168.1;4944.7;145.1;219.8;297.6;377.6;472.6;691.0
6096;Soort baan: overig;A-U Alle economische activiteiten;2015;6367.6;251.6;384.0;523.7;655.3;813.1;1150.1;4952.7;136.7;212.8;291.6;370.3;465.7;680.4
6097;Soort baan: overig;A-U Alle economische activiteiten;2016;6420.6;265.5;407.4;551.6;689.3;847.1;1197.4;5012.5;147.0;227.9;310.9;395.6;491.3;715.4
6098;Soort baan: overig;A-U Alle economische activiteiten;2017;6488.3;229.1;396.3;565.2;707.6;870.2;1244.6;5082.9;130.3;223.7;318.4;407.8;507.8;750.3
6099;Soort baan: overig;A-U Alle economische activiteiten;2018;6709.4;236.3;404.1;583.0;744.0;915.4;1330.7;5258.8;134.4;227.0;327.5;426.1;531.7;794.7
6100;Soort baan: overig;A-U Alle economische activiteiten;2019;6847.3;219.2;389.3;569.1;745.4;922.0;1340.8;5396.3;122.3;221.7;323.2;430.2;541.8;812.8
6101;Soort baan: overig;A-U Alle economische activiteiten;2020;6598.6;163.2;301.0;442.0;594.7;757.4;1134.8;5354.5;100.4;185.6;273.9;371.6;480.0;734.8
6102;Soort baan: overig;A-U Alle economische activiteiten;2021;6681.4;151.5;282.1;420.4;565.2;723.7;1109.9;5442.0;96.3;177.3;263.4;357.4;463.5;722.2
6103;Soort baan: overig;A-U Alle economische activiteiten;2022;6868.9;133.9;234.1;361.9;497.9;643.3;1032.8;5616.7;86.9;150.3;229.4;319.5;418.4;679.0
6104;Soort baan: overig;A-U Alle economische activiteiten;2023;7010.3;187.3;338.1;496.5;680.8;900.7;1333.7;5743.1;118.3;215.5;321.8;446.7;595.3;904.5
6105;Soort baan: overig;A-F Landbouw en nijverheid;2009;1179.8;28.0;38.5;49.6;62.1;80.0;120.1;1059.9;19.8;27.1;34.6;43.3;56.1;86.2
6106;Soort baan: overig;A-F Landbouw en nijverheid;2010;1147.6;28.7;40.1;52.1;65.1;83.4;124.3;1030.4;20.0;27.9;36.3;45.3;58.4;89.3
6107;Soort baan: overig;A-F Landbouw en nijverheid;2011;1132.3;26.1;37.1;48.3;61.1;78.4;118.9;1016.2;17.7;25.3;33.1;41.9;54.3;84.9
6108;Soort baan: overig;A-F Landbouw en nijverheid;2012;1105.9;22.6;32.7;43.3;55.1;71.2;109.9;994.8;15.2;22.4;29.8;37.9;49.5;79.0
6109;Soort baan: overig;A-F Landbouw en nijverheid;2013;1057.4;20.4;30.3;40.3;51.5;66.1;103.5;955.5;14.8;22.0;29.0;36.8;47.2;75.5
6110;Soort baan: overig;A-F Landbouw en nijverheid;2014;1029.3;19.3;29.6;39.5;50.4;64.5;100.9;931.2;13.9;21.4;28.2;35.9;45.9;73.6
6111;Soort baan: overig;A-F Landbouw en nijverheid;2015;1023.4;18.9;29.7;39.8;50.6;64.4;100.7;928.5;13.6;21.7;28.8;36.4;46.4;74.0
6112;Soort baan: overig;A-F Landbouw en nijverheid;2016;1030.2;19.7;30.6;41.4;52.7;66.7;104.2;936.0;14.5;22.5;30.1;38.2;48.4;77.0
6113;Soort baan: overig;A-F Landbouw en nijverheid;2017;1045.3;20.4;32.7;44.9;57.4;72.2;111.6;953.3;14.9;24.0;32.4;41.6;52.5;83.2
6114;Soort baan: overig;A-F Landbouw en nijverheid;2018;1075.1;21.8;33.3;45.8;58.5;73.4;113.6;981.5;15.9;24.2;32.8;42.2;53.3;84.9
6115;Soort baan: overig;A-F Landbouw en nijverheid;2019;1109.4;20.1;34.1;47.1;60.5;76.1;117.6;1013.5;14.2;24.8;33.8;43.8;55.6;88.6
6116;Soort baan: overig;A-F Landbouw en nijverheid;2020;1097.5;17.6;30.0;41.5;53.7;67.4;104.9;1013.6;13.4;23.0;31.7;41.4;52.3;83.1
6117;Soort baan: overig;A-F Landbouw en nijverheid;2021;1110.0;18.5;30.5;41.6;53.6;67.7;104.6;1024.1;13.8;23.2;31.6;41.1;52.4;82.8
6118;Soort baan: overig;A-F Landbouw en nijverheid;2022;1135.7;18.1;28.3;38.4;49.5;62.4;98.2;1047.3;13.7;21.2;28.8;37.5;47.7;77.3
6119;Soort baan: overig;A-F Landbouw en nijverheid;2023;1159.7;22.7;37.2;51.4;68.6;87.8;137.4;1070.4;17.1;27.9;38.9;52.6;68.6;111.6
6120;Soort baan: overig;A Landbouw, bosbouw en visserij;2009;85.6;7.3;10.2;13.5;16.8;21.2;29.6;60.5;4.3;6.0;8.0;10.0;12.5;17.5
6121;Soort baan: overig;A Landbouw, bosbouw en visserij;2010;86.3;8.0;11.2;14.8;18.5;22.9;31.2;60.7;4.9;6.9;9.2;11.4;13.9;19.0
6122;Soort baan: overig;A Landbouw, bosbouw en visserij;2011;83.2;7.1;10.1;13.3;16.8;21.0;29.0;58.8;4.3;6.1;8.1;10.2;12.7;17.6
6123;Soort baan: overig;A Landbouw, bosbouw en visserij;2012;81.1;6.1;8.8;11.8;15.1;19.0;26.7;58.1;3.7;5.4;7.3;9.3;11.6;16.5
6124;Soort baan: overig;A Landbouw, bosbouw en visserij;2013;78.8;5.5;8.0;10.8;14.0;17.6;25.3;58.0;3.7;5.3;7.2;9.2;11.3;16.3
6125;Soort baan: overig;A Landbouw, bosbouw en visserij;2014;76.2;5.3;7.8;10.6;13.6;17.1;24.4;56.5;3.6;5.2;7.1;8.9;11.0;15.7
6126;Soort baan: overig;A Landbouw, bosbouw en visserij;2015;75.1;5.4;8.0;10.8;13.7;17.0;24.2;56.1;3.8;5.6;7.5;9.3;11.4;16.0
6127;Soort baan: overig;A Landbouw, bosbouw en visserij;2016;76.5;5.6;8.2;11.4;14.4;17.8;25.2;57.5;3.9;5.7;7.8;9.9;12.0;16.9
6128;Soort baan: overig;A Landbouw, bosbouw en visserij;2017;76.0;5.4;8.1;11.8;15.0;18.3;25.2;57.9;3.8;5.7;8.1;10.2;12.4;17.1
6129;Soort baan: overig;A Landbouw, bosbouw en visserij;2018;77.3;5.2;8.0;11.5;14.5;17.9;25.0;59.7;3.7;5.5;7.8;9.9;12.2;17.2
6130;Soort baan: overig;A Landbouw, bosbouw en visserij;2019;79.3;5.0;8.0;11.8;14.8;18.4;26.0;61.6;3.5;5.6;8.0;10.2;12.6;18.0
6131;Soort baan: overig;A Landbouw, bosbouw en visserij;2020;72.4;4.2;6.8;9.8;12.7;15.6;22.1;59.7;3.2;5.2;7.4;9.7;11.9;16.9
6132;Soort baan: overig;A Landbouw, bosbouw en visserij;2021;72.6;4.2;6.6;9.4;12.2;15.2;21.6;60.0;3.1;4.9;7.1;9.2;11.6;16.6
6133;Soort baan: overig;A Landbouw, bosbouw en visserij;2022;70.6;2.9;5.0;7.7;10.3;13.0;19.3;58.7;2.2;3.7;5.6;7.5;9.6;14.6
6134;Soort baan: overig;A Landbouw, bosbouw en visserij;2023;69.6;3.3;6.2;9.4;13.0;16.3;23.1;57.9;2.3;4.3;6.8;9.6;12.2;17.8
6135;Soort baan: overig;B-F Nijverheid en energie;2009;1094.2;20.7;28.3;36.1;45.3;58.8;90.5;999.4;15.5;21.0;26.6;33.4;43.6;68.7
6136;Soort baan: overig;B-F Nijverheid en energie;2010;1061.4;20.7;29.0;37.2;46.6;60.5;93.1;969.8;15.1;21.0;27.1;34.0;44.5;70.4
6137;Soort baan: overig;B-F Nijverheid en energie;2011;1049.1;19.0;27.0;35.1;44.2;57.4;89.9;957.4;13.3;19.1;25.0;31.6;41.7;67.3
6138;Soort baan: overig;B-F Nijverheid en energie;2012;1024.8;16.5;23.9;31.5;40.0;52.2;83.2;936.7;11.5;17.0;22.5;28.7;37.9;62.5
6139;Soort baan: overig;B-F Nijverheid en energie;2013;978.6;15.0;22.4;29.4;37.5;48.5;78.2;897.5;11.1;16.7;21.8;27.6;35.9;59.3
6140;Soort baan: overig;B-F Nijverheid en energie;2014;953.1;14.0;21.8;28.8;36.8;47.4;76.6;874.7;10.3;16.1;21.2;27.0;34.9;57.9
6141;Soort baan: overig;B-F Nijverheid en energie;2015;948.3;13.4;21.6;28.9;36.9;47.4;76.6;872.3;9.7;16.0;21.3;27.1;35.1;58.0
6142;Soort baan: overig;B-F Nijverheid en energie;2016;953.7;14.2;22.4;30.0;38.3;48.9;78.9;878.5;10.6;16.8;22.2;28.4;36.4;60.1
6143;Soort baan: overig;B-F Nijverheid en energie;2017;969.3;15.1;24.7;33.1;42.4;53.9;86.3;895.4;11.1;18.3;24.4;31.4;40.1;66.0
6144;Soort baan: overig;B-F Nijverheid en energie;2018;997.8;16.6;25.4;34.3;44.0;55.5;88.6;921.8;12.3;18.6;24.9;32.2;41.1;67.7
6145;Soort baan: overig;B-F Nijverheid en energie;2019;1030.1;15.1;26.1;35.3;45.7;57.7;91.7;951.9;10.7;19.2;25.7;33.6;42.9;70.6
6146;Soort baan: overig;B-F Nijverheid en energie;2020;1025.1;13.4;23.2;31.7;41.0;51.8;82.8;953.9;10.2;17.9;24.4;31.7;40.4;66.2
6147;Soort baan: overig;B-F Nijverheid en energie;2021;1037.4;14.3;24.0;32.1;41.4;52.4;82.9;964.1;10.7;18.3;24.6;31.9;40.8;66.3
6148;Soort baan: overig;B-F Nijverheid en energie;2022;1065.2;15.1;23.3;30.7;39.2;49.4;79.0;988.6;11.5;17.6;23.2;30.0;38.1;62.7
6149;Soort baan: overig;B-F Nijverheid en energie;2023;1090.1;19.4;31.0;42.0;55.6;71.6;114.3;1012.5;14.7;23.5;32.1;43.0;56.4;93.8
6150;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2009;735.0;16.6;22.7;28.9;36.1;47.0;71.5;670.1;12.6;16.9;21.3;26.6;34.8;54.0
6151;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2010;713.1;15.9;22.4;28.9;36.2;47.2;71.9;650.0;11.7;16.4;21.1;26.3;34.6;53.8
6152;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2011;709.5;14.7;21.1;27.5;34.6;45.1;69.7;645.0;10.4;14.9;19.5;24.7;32.6;51.6
6153;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2012;700.4;12.3;18.0;23.8;30.3;40.0;63.5;638.2;8.5;12.6;16.8;21.5;28.8;47.0
6154;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2013;682.9;11.3;17.0;22.5;28.8;37.4;60.2;624.9;8.3;12.5;16.5;21.0;27.4;44.9
6155;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2014;675.0;10.8;16.9;22.4;28.8;37.1;59.8;618.0;7.9;12.4;16.4;21.0;27.1;44.6
6156;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2015;676.6;10.2;16.7;22.5;28.8;37.2;59.9;620.6;7.4;12.3;16.4;21.0;27.3;44.8
6157;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2016;682.9;10.8;17.4;23.4;30.0;38.6;62.4;627.4;8.0;12.9;17.2;22.1;28.5;46.9
6158;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2017;690.9;11.5;19.2;25.8;33.3;42.6;68.0;635.7;8.4;14.1;18.8;24.3;31.3;51.4
6159;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2018;708.8;12.9;19.9;27.0;34.7;44.0;69.9;652.5;9.5;14.5;19.4;25.1;32.2;52.7
6160;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2019;730.2;11.7;20.4;27.5;35.6;44.9;71.2;672.8;8.3;14.8;19.8;25.8;32.9;54.0
6161;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2020;722.0;10.3;17.9;24.3;31.6;40.0;63.8;670.5;7.8;13.6;18.5;24.1;30.8;50.3
6162;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2021;728.2;11.1;18.5;24.8;32.0;40.5;63.9;675.6;8.2;14.0;18.8;24.4;31.1;50.5
6163;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2022;748.4;11.9;18.2;23.9;30.4;38.3;61.0;693.5;9.0;13.7;17.9;23.0;29.2;47.9
6164;Soort baan: overig;B-E Nijverheid (geen bouw) en energie;2023;768.2;15.3;24.3;32.9;43.6;55.5;86.7;713.1;11.7;18.3;25.0;33.4;43.3;70.6
6165;Soort baan: overig;B Delfstoffenwinning;2009;7.6;0.0;0.1;0.1;0.1;0.1;0.2;7.2;0.0;0.0;0.1;0.1;0.1;0.1
6166;Soort baan: overig;B Delfstoffenwinning;2010;7.6;0.0;0.1;0.1;0.1;0.1;0.2;7.2;0.0;0.0;0.1;0.1;0.1;0.1
6167;Soort baan: overig;B Delfstoffenwinning;2011;8.2;0.1;0.1;0.1;0.1;0.1;0.2;7.8;0.0;0.1;0.1;0.1;0.1;0.2
6168;Soort baan: overig;B Delfstoffenwinning;2012;8.3;0.1;0.1;0.1;0.1;0.1;0.2;7.9;0.0;0.1;0.1;0.1;0.1;0.2
6169;Soort baan: overig;B Delfstoffenwinning;2013;9.8;0.1;0.1;0.1;0.1;0.2;0.3;9.3;0.1;0.1;0.1;0.1;0.1;0.2
6170;Soort baan: overig;B Delfstoffenwinning;2014;10.8;0.1;0.1;0.1;0.1;0.1;0.2;10.2;0.0;0.1;0.1;0.1;0.1;0.2
6171;Soort baan: overig;B Delfstoffenwinning;2015;10.9;0.0;0.1;0.1;0.1;0.1;0.2;10.4;0.0;0.0;0.1;0.1;0.1;0.2
6172;Soort baan: overig;B Delfstoffenwinning;2016;10.2;0.0;0.1;0.1;0.1;0.1;0.2;9.7;0.0;0.0;0.1;0.1;0.1;0.2
6173;Soort baan: overig;B Delfstoffenwinning;2017;8.3;0.0;0.1;0.1;0.1;0.1;0.2;7.9;0.0;0.0;0.1;0.1;0.1;0.1
6174;Soort baan: overig;B Delfstoffenwinning;2018;8.1;0.0;0.0;0.1;0.1;0.1;0.2;7.7;0.0;0.0;0.0;0.1;0.1;0.1
6175;Soort baan: overig;B Delfstoffenwinning;2019;8.1;0.0;0.0;0.1;0.1;0.1;0.1;7.7;0.0;0.0;0.0;0.1;0.1;0.1
6176;Soort baan: overig;B Delfstoffenwinning;2020;8.0;0.0;0.1;0.1;0.1;0.1;0.1;7.6;0.0;0.0;0.0;0.1;0.1;0.1
6177;Soort baan: overig;B Delfstoffenwinning;2021;7.3;0.0;0.0;0.0;0.1;0.1;0.1;7.0;0.0;0.0;0.0;0.0;0.1;0.1
6178;Soort baan: overig;B Delfstoffenwinning;2022;7.5;0.0;0.0;0.1;0.1;0.1;0.1;7.2;0.0;0.0;0.0;0.0;0.1;0.1
6179;Soort baan: overig;B Delfstoffenwinning;2023;7.8;0.0;0.1;0.1;0.1;0.1;0.2;7.4;0.0;0.0;0.1;0.1;0.1;0.1
6180;Soort baan: overig;C Industrie;2009;669.2;15.9;21.8;27.8;34.8;45.4;69.1;608.6;12.0;16.2;20.5;25.5;33.5;51.9
6181;Soort baan: overig;C Industrie;2010;647.6;15.1;21.5;27.8;34.8;45.5;69.3;588.7;11.0;15.6;20.2;25.2;33.3;51.7
6182;Soort baan: overig;C Industrie;2011;641.0;13.9;20.1;26.3;33.2;43.3;67.0;581.3;9.8;14.2;18.6;23.6;31.2;49.4
6183;Soort baan: overig;C Industrie;2012;629.2;11.5;17.0;22.6;28.9;38.2;60.8;571.9;7.9;11.9;15.9;20.4;27.4;44.9
6184;Soort baan: overig;C Industrie;2013;615.9;10.6;16.1;21.3;27.4;35.7;57.7;562.1;7.8;11.8;15.6;19.9;26.0;42.9
6185;Soort baan: overig;C Industrie;2014;607.0;10.1;16.0;21.4;27.5;35.5;57.3;554.4;7.4;11.7;15.5;19.9;25.8;42.6
6186;Soort baan: overig;C Industrie;2015;608.2;9.7;15.9;21.4;27.5;35.6;57.5;556.6;6.9;11.6;15.6;20.0;26.0;42.8
6187;Soort baan: overig;C Industrie;2016;615.1;10.2;16.5;22.3;28.7;37.0;59.8;564.0;7.6;12.2;16.3;21.0;27.2;44.8
6188;Soort baan: overig;C Industrie;2017;624.0;11.0;18.4;24.7;31.9;40.8;65.2;573.0;8.0;13.5;18.0;23.3;29.9;49.1
6189;Soort baan: overig;C Industrie;2018;640.4;12.3;19.1;25.9;33.4;42.3;67.1;588.4;9.0;13.9;18.6;24.1;30.8;50.5
6190;Soort baan: overig;C Industrie;2019;660.5;11.3;19.6;26.5;34.3;43.3;68.4;607.7;7.9;14.2;19.0;24.8;31.6;51.8
6191;Soort baan: overig;C Industrie;2020;652.4;9.8;17.2;23.4;30.4;38.5;61.1;605.3;7.4;13.0;17.7;23.1;29.5;48.1
6192;Soort baan: overig;C Industrie;2021;654.7;10.6;17.8;23.8;30.8;38.9;61.1;608.1;7.9;13.4;18.0;23.4;29.8;48.1
6193;Soort baan: overig;C Industrie;2022;671.2;11.4;17.5;23.0;29.2;36.8;58.3;623.4;8.6;13.1;17.2;22.0;28.0;45.7
6194;Soort baan: overig;C Industrie;2023;689.8;14.7;23.4;31.6;42.0;53.5;83.1;640.3;11.2;17.6;24.0;32.1;41.7;67.6
6195;Soort baan: overig;D Energievoorziening;2009;21.4;0.1;0.1;0.1;0.2;0.2;0.3;20.3;0.1;0.1;0.1;0.1;0.2;0.2
6196;Soort baan: overig;D Energievoorziening;2010;21.2;0.1;0.2;0.2;0.2;0.2;0.4;20.1;0.1;0.1;0.1;0.2;0.2;0.3
6197;Soort baan: overig;D Energievoorziening;2011;23.3;0.3;0.3;0.3;0.4;0.4;0.5;21.8;0.2;0.2;0.2;0.2;0.3;0.4
6198;Soort baan: overig;D Energievoorziening;2012;26.1;0.2;0.3;0.3;0.3;0.4;0.5;24.5;0.2;0.2;0.2;0.2;0.3;0.4
6199;Soort baan: overig;D Energievoorziening;2013;25.9;0.2;0.3;0.3;0.3;0.4;0.5;24.3;0.2;0.2;0.2;0.3;0.3;0.4
6200;Soort baan: overig;D Energievoorziening;2014;25.8;0.2;0.2;0.3;0.3;0.4;0.5;24.3;0.2;0.2;0.2;0.2;0.3;0.4
6201;Soort baan: overig;D Energievoorziening;2015;26.4;0.2;0.2;0.3;0.3;0.4;0.5;24.7;0.1;0.2;0.2;0.2;0.3;0.4
6202;Soort baan: overig;D Energievoorziening;2016;26.0;0.2;0.3;0.3;0.4;0.4;0.6;24.4;0.2;0.2;0.2;0.3;0.4;0.5
6203;Soort baan: overig;D Energievoorziening;2017;26.1;0.2;0.2;0.3;0.4;0.4;0.6;24.5;0.2;0.2;0.2;0.3;0.3;0.5
6204;Soort baan: overig;D Energievoorziening;2018;26.7;0.2;0.2;0.3;0.3;0.4;0.6;25.0;0.1;0.2;0.2;0.2;0.3;0.4
6205;Soort baan: overig;D Energievoorziening;2019;27.2;0.1;0.2;0.2;0.3;0.4;0.6;25.1;0.1;0.1;0.2;0.2;0.2;0.4
6206;Soort baan: overig;D Energievoorziening;2020;27.1;0.1;0.2;0.2;0.2;0.3;0.5;25.1;0.1;0.1;0.2;0.2;0.2;0.4
6207;Soort baan: overig;D Energievoorziening;2021;30.7;0.1;0.2;0.2;0.3;0.4;0.6;27.2;0.1;0.1;0.2;0.2;0.2;0.4
6208;Soort baan: overig;D Energievoorziening;2022;33.2;0.1;0.2;0.2;0.3;0.4;0.6;28.7;0.1;0.1;0.2;0.2;0.3;0.4
6209;Soort baan: overig;D Energievoorziening;2023;33.6;0.1;0.2;0.3;0.4;0.5;0.9;30.8;0.1;0.2;0.2;0.3;0.3;0.7
6210;Soort baan: overig;E Waterbedrijven en afvalbeheer;2009;36.8;0.6;0.7;0.9;1.1;1.3;2.0;34.1;0.5;0.6;0.7;0.9;1.1;1.7
6211;Soort baan: overig;E Waterbedrijven en afvalbeheer;2010;36.7;0.6;0.7;0.9;1.1;1.3;2.0;34.0;0.5;0.6;0.7;0.8;1.1;1.7
6212;Soort baan: overig;E Waterbedrijven en afvalbeheer;2011;37.0;0.5;0.6;0.8;1.0;1.3;2.0;34.1;0.4;0.5;0.6;0.7;1.0;1.6
6213;Soort baan: overig;E Waterbedrijven en afvalbeheer;2012;36.8;0.5;0.7;0.8;1.0;1.3;1.9;33.9;0.4;0.5;0.6;0.8;1.0;1.6
6214;Soort baan: overig;E Waterbedrijven en afvalbeheer;2013;31.4;0.4;0.6;0.7;0.9;1.1;1.7;29.2;0.3;0.4;0.6;0.7;0.9;1.4
6215;Soort baan: overig;E Waterbedrijven en afvalbeheer;2014;31.4;0.4;0.6;0.7;0.9;1.1;1.7;29.1;0.3;0.5;0.6;0.7;0.9;1.4
6216;Soort baan: overig;E Waterbedrijven en afvalbeheer;2015;31.1;0.4;0.6;0.7;0.9;1.1;1.7;28.9;0.3;0.5;0.6;0.7;0.9;1.4
6217;Soort baan: overig;E Waterbedrijven en afvalbeheer;2016;31.6;0.3;0.5;0.7;0.9;1.1;1.8;29.3;0.3;0.4;0.6;0.7;0.9;1.5
6218;Soort baan: overig;E Waterbedrijven en afvalbeheer;2017;32.4;0.3;0.5;0.7;0.9;1.2;2.0;30.3;0.3;0.4;0.6;0.7;1.0;1.7
6219;Soort baan: overig;E Waterbedrijven en afvalbeheer;2018;33.6;0.4;0.5;0.7;1.0;1.2;2.1;31.5;0.3;0.4;0.6;0.8;1.0;1.7
6220;Soort baan: overig;E Waterbedrijven en afvalbeheer;2019;34.4;0.3;0.5;0.7;0.9;1.2;2.0;32.2;0.2;0.4;0.6;0.8;1.0;1.7
6221;Soort baan: overig;E Waterbedrijven en afvalbeheer;2020;34.6;0.3;0.5;0.7;0.9;1.2;2.0;32.4;0.2;0.4;0.6;0.7;1.0;1.7
6222;Soort baan: overig;E Waterbedrijven en afvalbeheer;2021;35.5;0.3;0.5;0.7;0.9;1.2;2.1;33.4;0.2;0.4;0.6;0.8;1.0;1.9
6223;Soort baan: overig;E Waterbedrijven en afvalbeheer;2022;36.4;0.3;0.5;0.6;0.8;1.1;1.9;34.2;0.3;0.4;0.5;0.7;0.9;1.6
6224;Soort baan: overig;E Waterbedrijven en afvalbeheer;2023;37.1;0.4;0.7;0.9;1.1;1.5;2.6;34.6;0.3;0.5;0.7;0.9;1.2;2.2
6225;Soort baan: overig;F Bouwnijverheid;2009;359.2;4.1;5.7;7.3;9.3;11.8;19.0;329.3;2.9;4.1;5.3;6.8;8.8;14.7
6226;Soort baan: overig;F Bouwnijverheid;2010;348.3;4.8;6.5;8.3;10.4;13.3;21.2;319.7;3.4;4.7;6.0;7.7;9.9;16.5
6227;Soort baan: overig;F Bouwnijverheid;2011;339.6;4.2;5.9;7.6;9.6;12.4;20.2;312.3;3.0;4.2;5.4;6.9;9.1;15.7
6228;Soort baan: overig;F Bouwnijverheid;2012;324.3;4.2;6.0;7.7;9.7;12.2;19.7;298.5;3.0;4.3;5.6;7.2;9.2;15.5
6229;Soort baan: overig;F Bouwnijverheid;2013;295.7;3.7;5.4;7.0;8.7;11.1;18.0;272.6;2.8;4.1;5.3;6.7;8.5;14.3
6230;Soort baan: overig;F Bouwnijverheid;2014;278.0;3.2;4.9;6.4;8.0;10.2;16.8;256.7;2.4;3.7;4.8;6.0;7.7;13.3
