ID;Woningkenmerken;RegioS;Perioden;GemiddeldAardgasverbruik_1;GemiddeldeElektriciteitslevering_2;GemiddeldeNettoElektriciteitslevering_3;Stadsverwarming_4
9032;Appartement;Cranendonck;2012;1100.0;2450.0;;
9033;Appartement;Cranendonck;2013;1100.0;2250.0;;
9034;Appartement;Cranendonck;2014;800.0;2150.0;;
9035;Appartement;Cranendonck;2015;910.0;2310.0;;
9036;Appartement;Cranendonck;2016;890.0;2180.0;;
9037;Appartement;Cranendonck;2017;870.0;2100.0;;
9038;Appartement;Cranendonck;2018;870.0;2090.0;;
9039;Appartement;Cranendonck;2019;850.0;2110.0;;
9040;Appartement;Cranendonck;2020;880.0;2210.0;;
9041;Appartement;Cranendonck;2021;1030.0;2250.0;2130.0;
9042;Appartement;Cranendonck;2022;810.0;2160.0;1960.0;
9043;Appartement;Cranendonck;2023;700.0;2110.0;1870.0;
9044;Appartement;Cromstrijen;2010;1250.0;2650.0;;
9045;Appartement;Cromstrijen;2011;900.0;2400.0;;
9046;Appartement;Cromstrijen;2012;1250.0;2600.0;;
9047;Appartement;Cromstrijen;2013;1100.0;2100.0;;
9048;Appartement;Cromstrijen;2014;850.0;2050.0;;
9049;Appartement;Cromstrijen;2015;860.0;2020.0;;
9050;Appartement;Cromstrijen;2016;880.0;1960.0;;
9051;Appartement;Cromstrijen;2017;840.0;1920.0;;
9052;Appartement;Cromstrijen;2018;860.0;1940.0;;
9053;Appartement;Cromstrijen;2019;;;;
9054;Appartement;Cromstrijen;2020;;;;
9055;Appartement;Cromstrijen;2021;;;;
9056;Appartement;Cromstrijen;2022;;;;
9057;Appartement;Cromstrijen;2023;;;;
9058;Appartement;Cuijk;2010;1150.0;2150.0;;
9059;Appartement;Cuijk;2011;850.0;2200.0;;
9060;Appartement;Cuijk;2012;900.0;2150.0;;
9061;Appartement;Cuijk;2013;950.0;2100.0;;
9062;Appartement;Cuijk;2014;700.0;2050.0;;
9063;Appartement;Cuijk;2015;780.0;2020.0;;
9064;Appartement;Cuijk;2016;820.0;2000.0;;
9065;Appartement;Cuijk;2017;780.0;1980.0;;
9066;Appartement;Cuijk;2018;810.0;1970.0;;
9067;Appartement;Cuijk;2019;810.0;1920.0;;
9068;Appartement;Cuijk;2020;720.0;1910.0;;
9069;Appartement;Cuijk;2021;780.0;1960.0;1870.0;
9070;Appartement;Cuijk;2022;;;;
9071;Appartement;Cuijk;2023;;;;
9072;Appartement;Culemborg;2010;950.0;2200.0;;
9073;Appartement;Culemborg;2011;750.0;2200.0;;
9074;Appartement;Culemborg;2012;800.0;2200.0;;
9075;Appartement;Culemborg;2013;850.0;2100.0;;
9076;Appartement;Culemborg;2014;650.0;2100.0;;
9077;Appartement;Culemborg;2015;690.0;2090.0;;
9078;Appartement;Culemborg;2016;710.0;2010.0;;
9079;Appartement;Culemborg;2017;690.0;2010.0;;
9080;Appartement;Culemborg;2018;680.0;1990.0;;
9081;Appartement;Culemborg;2019;640.0;1950.0;;
9082;Appartement;Culemborg;2020;640.0;1980.0;;
9083;Appartement;Culemborg;2021;720.0;2030.0;2000.0;
9084;Appartement;Culemborg;2022;580.0;1910.0;1860.0;
9085;Appartement;Culemborg;2023;490.0;1800.0;1710.0;
9086;Appartement;Dalfsen;2010;1300.0;2250.0;;
9087;Appartement;Dalfsen;2011;950.0;2150.0;;
9088;Appartement;Dalfsen;2012;1050.0;2150.0;;
9089;Appartement;Dalfsen;2013;1050.0;2000.0;;
9090;Appartement;Dalfsen;2014;750.0;1900.0;;
9091;Appartement;Dalfsen;2015;970.0;2150.0;;
9092;Appartement;Dalfsen;2016;930.0;1920.0;;
9093;Appartement;Dalfsen;2017;880.0;1890.0;;
9094;Appartement;Dalfsen;2018;910.0;1910.0;;
9095;Appartement;Dalfsen;2019;840.0;1920.0;;
9096;Appartement;Dalfsen;2020;870.0;2040.0;;
9097;Appartement;Dalfsen;2021;1000.0;2190.0;2000.0;
9098;Appartement;Dalfsen;2022;830.0;2110.0;1830.0;
9099;Appartement;Dalfsen;2023;680.0;1980.0;1640.0;
9100;Appartement;Dantumadiel;2010;1250.0;1650.0;;
9101;Appartement;Dantumadiel;2011;1000.0;1850.0;;
9102;Appartement;Dantumadiel;2012;1050.0;1850.0;;
9103;Appartement;Dantumadiel;2013;1050.0;1550.0;;
9104;Appartement;Dantumadiel;2014;800.0;1600.0;;
9105;Appartement;Dantumadiel;2015;1000.0;1740.0;;
9106;Appartement;Dantumadiel;2016;1000.0;1630.0;;
9107;Appartement;Dantumadiel;2017;960.0;1630.0;;
9108;Appartement;Dantumadiel;2018;940.0;1560.0;;
9109;Appartement;Dantumadiel;2019;970.0;1540.0;;
9110;Appartement;Dantumadiel;2020;830.0;1670.0;;
9111;Appartement;Dantumadiel;2021;950.0;1790.0;1750.0;
9112;Appartement;Dantumadiel;2022;770.0;1710.0;1630.0;
9113;Appartement;Dantumadiel;2023;680.0;1610.0;1490.0;
9114;Appartement;Delft;2010;1300.0;2400.0;;
9115;Appartement;Delft;2011;1000.0;2350.0;;
9116;Appartement;Delft;2012;1150.0;2350.0;;
9117;Appartement;Delft;2013;1050.0;2300.0;;
9118;Appartement;Delft;2014;850.0;2250.0;;
9119;Appartement;Delft;2015;880.0;2230.0;;
9120;Appartement;Delft;2016;900.0;2210.0;;
9121;Appartement;Delft;2017;850.0;2190.0;;
9122;Appartement;Delft;2018;830.0;2160.0;;
9123;Appartement;Delft;2019;760.0;2120.0;;
9124;Appartement;Delft;2020;740.0;2070.0;;
9125;Appartement;Delft;2021;830.0;2190.0;2170.0;
9126;Appartement;Delft;2022;630.0;2080.0;2060.0;
9127;Appartement;Delft;2023;560.0;1940.0;1910.0;
9128;Appartement;Delfzijl;2010;1450.0;2000.0;;
9129;Appartement;Delfzijl;2011;1100.0;1950.0;;
9130;Appartement;Delfzijl;2012;1400.0;1950.0;;
9131;Appartement;Delfzijl;2013;1250.0;1900.0;;
9132;Appartement;Delfzijl;2014;950.0;1850.0;;
9133;Appartement;Delfzijl;2015;1020.0;1790.0;;
9134;Appartement;Delfzijl;2016;1090.0;1780.0;;
9135;Appartement;Delfzijl;2017;1020.0;1750.0;;
9136;Appartement;Delfzijl;2018;1040.0;1720.0;;
9137;Appartement;Delfzijl;2019;940.0;1700.0;;
9138;Appartement;Delfzijl;2020;900.0;1740.0;;
9139;Appartement;Delfzijl;2021;;;;
9140;Appartement;Delfzijl;2022;;;;
9141;Appartement;Delfzijl;2023;;;;
9142;Appartement;Deurne;2010;1150.0;2550.0;;
9143;Appartement;Deurne;2011;900.0;2450.0;;
9144;Appartement;Deurne;2012;950.0;2400.0;;
9145;Appartement;Deurne;2013;1000.0;2300.0;;
9146;Appartement;Deurne;2014;750.0;2300.0;;
9147;Appartement;Deurne;2015;880.0;2370.0;;
9148;Appartement;Deurne;2016;860.0;2210.0;;
9149;Appartement;Deurne;2017;860.0;2180.0;;
9150;Appartement;Deurne;2018;840.0;2180.0;;
9151;Appartement;Deurne;2019;790.0;2130.0;;
9152;Appartement;Deurne;2020;810.0;2220.0;;
9153;Appartement;Deurne;2021;870.0;2280.0;2220.0;
9154;Appartement;Deurne;2022;660.0;2180.0;2060.0;
9155;Appartement;Deurne;2023;570.0;2050.0;1870.0;
9156;Appartement;Deventer;2010;1200.0;2300.0;;
9157;Appartement;Deventer;2011;950.0;2250.0;;
9158;Appartement;Deventer;2012;1000.0;2300.0;;
9159;Appartement;Deventer;2013;1100.0;2250.0;;
9160;Appartement;Deventer;2014;800.0;2150.0;;
9161;Appartement;Deventer;2015;770.0;2110.0;;
9162;Appartement;Deventer;2016;810.0;2050.0;;
9163;Appartement;Deventer;2017;770.0;2010.0;;
9164;Appartement;Deventer;2018;720.0;1970.0;;
9165;Appartement;Deventer;2019;700.0;1930.0;;
9166;Appartement;Deventer;2020;680.0;1910.0;;
9167;Appartement;Deventer;2021;780.0;1980.0;1940.0;
9168;Appartement;Deventer;2022;620.0;1920.0;1860.0;
9169;Appartement;Deventer;2023;550.0;1800.0;1730.0;
9170;Appartement;Diemen;2010;1350.0;2600.0;;
9171;Appartement;Diemen;2011;1050.0;2550.0;;
9172;Appartement;Diemen;2012;1150.0;2600.0;;
9173;Appartement;Diemen;2013;1200.0;2500.0;;
9174;Appartement;Diemen;2014;900.0;2450.0;;
9175;Appartement;Diemen;2015;870.0;2400.0;;
9176;Appartement;Diemen;2016;930.0;2350.0;;
9177;Appartement;Diemen;2017;760.0;2320.0;;
9178;Appartement;Diemen;2018;730.0;2240.0;;
9179;Appartement;Diemen;2019;520.0;2130.0;;
9180;Appartement;Diemen;2020;530.0;2190.0;;
9181;Appartement;Diemen;2021;650.0;2060.0;2040.0;
9182;Appartement;Diemen;2022;480.0;1940.0;1910.0;
9183;Appartement;Diemen;2023;420.0;1870.0;1830.0;
9184;Appartement;Dijk en Waard;2010;;;;
9185;Appartement;Dijk en Waard;2011;;;;
9186;Appartement;Dijk en Waard;2012;;;;
9187;Appartement;Dijk en Waard;2013;;;;
9188;Appartement;Dijk en Waard;2014;;;;
9189;Appartement;Dijk en Waard;2015;;;;
9190;Appartement;Dijk en Waard;2016;;;;
9191;Appartement;Dijk en Waard;2017;;;;
9192;Appartement;Dijk en Waard;2018;;;;
9193;Appartement;Dijk en Waard;2019;;;;
9194;Appartement;Dijk en Waard;2020;;;;
9195;Appartement;Dijk en Waard;2021;;;;
9196;Appartement;Dijk en Waard;2022;460.0;1840.0;1740.0;
9197;Appartement;Dijk en Waard;2023;390.0;1710.0;1580.0;
9198;Appartement;Dinkelland;2010;1400.0;2250.0;;
9199;Appartement;Dinkelland;2011;1000.0;2150.0;;
9200;Appartement;Dinkelland;2012;1150.0;2300.0;;
9201;Appartement;Dinkelland;2013;1200.0;2050.0;;
9202;Appartement;Dinkelland;2014;850.0;2050.0;;
9203;Appartement;Dinkelland;2015;1210.0;2620.0;;
9204;Appartement;Dinkelland;2016;1060.0;2180.0;;
9205;Appartement;Dinkelland;2017;1040.0;2110.0;;
9206;Appartement;Dinkelland;2018;1070.0;2060.0;;
9207;Appartement;Dinkelland;2019;880.0;2020.0;;
9208;Appartement;Dinkelland;2020;910.0;2270.0;;
9209;Appartement;Dinkelland;2021;1090.0;2440.0;2250.0;
9210;Appartement;Dinkelland;2022;910.0;2390.0;2060.0;
9211;Appartement;Dinkelland;2023;800.0;2280.0;1840.0;
9212;Appartement;Dirksland;2010;1350.0;2050.0;;
9213;Appartement;Dirksland;2011;1000.0;2050.0;;
9214;Appartement;Dirksland;2012;900.0;2050.0;;
9215;Appartement;Dirksland;2013;;;;
9216;Appartement;Dirksland;2014;;;;
9217;Appartement;Dirksland;2015;;;;
9218;Appartement;Dirksland;2016;;;;
9219;Appartement;Dirksland;2017;;;;
9220;Appartement;Dirksland;2018;;;;
9221;Appartement;Dirksland;2019;;;;
9222;Appartement;Dirksland;2020;;;;
9223;Appartement;Dirksland;2021;;;;
9224;Appartement;Dirksland;2022;;;;
9225;Appartement;Dirksland;2023;;;;
9226;Appartement;Doesburg;2010;1200.0;2200.0;;
9227;Appartement;Doesburg;2011;900.0;2300.0;;
9228;Appartement;Doesburg;2012;950.0;2300.0;;
9229;Appartement;Doesburg;2013;1000.0;2150.0;;
9230;Appartement;Doesburg;2014;750.0;2100.0;;
9231;Appartement;Doesburg;2015;640.0;2070.0;;
9232;Appartement;Doesburg;2016;700.0;2050.0;;
9233;Appartement;Doesburg;2017;700.0;2080.0;;
9234;Appartement;Doesburg;2018;680.0;2050.0;;
9235;Appartement;Doesburg;2019;690.0;2010.0;;
9236;Appartement;Doesburg;2020;670.0;2040.0;;
9237;Appartement;Doesburg;2021;770.0;2040.0;2040.0;
9238;Appartement;Doesburg;2022;610.0;1940.0;1930.0;
9239;Appartement;Doesburg;2023;520.0;1820.0;1790.0;
9240;Appartement;Doetinchem;2010;1250.0;2150.0;;
9241;Appartement;Doetinchem;2011;950.0;2150.0;;
9242;Appartement;Doetinchem;2012;1050.0;2050.0;;
9243;Appartement;Doetinchem;2013;1100.0;2050.0;;
9244;Appartement;Doetinchem;2014;800.0;1950.0;;
9245;Appartement;Doetinchem;2015;910.0;2000.0;;
9246;Appartement;Doetinchem;2016;880.0;1940.0;;
9247;Appartement;Doetinchem;2017;860.0;1930.0;;
9248;Appartement;Doetinchem;2018;830.0;1900.0;;
9249;Appartement;Doetinchem;2019;790.0;1870.0;;
9250;Appartement;Doetinchem;2020;780.0;1960.0;;
9251;Appartement;Doetinchem;2021;870.0;2000.0;1940.0;
9252;Appartement;Doetinchem;2022;700.0;1910.0;1810.0;
9253;Appartement;Doetinchem;2023;610.0;1820.0;1700.0;
9254;Appartement;Dongen;2010;1200.0;2500.0;;
9255;Appartement;Dongen;2011;850.0;2450.0;;
9256;Appartement;Dongen;2012;950.0;2450.0;;
9257;Appartement;Dongen;2013;950.0;2350.0;;
9258;Appartement;Dongen;2014;700.0;2250.0;;
9259;Appartement;Dongen;2015;760.0;2250.0;;
9260;Appartement;Dongen;2016;810.0;2230.0;;
9261;Appartement;Dongen;2017;800.0;2220.0;;
9262;Appartement;Dongen;2018;790.0;2200.0;;
9263;Appartement;Dongen;2019;760.0;2150.0;;
9264;Appartement;Dongen;2020;730.0;2130.0;;
9265;Appartement;Dongen;2021;770.0;2130.0;2010.0;
9266;Appartement;Dongen;2022;570.0;2060.0;1940.0;
9267;Appartement;Dongen;2023;500.0;2000.0;1860.0;
9268;Appartement;Dongeradeel;2010;1300.0;1900.0;;
9269;Appartement;Dongeradeel;2011;1000.0;1850.0;;
9270;Appartement;Dongeradeel;2012;1050.0;1950.0;;
9271;Appartement;Dongeradeel;2013;1150.0;1800.0;;
9272;Appartement;Dongeradeel;2014;850.0;1750.0;;
9273;Appartement;Dongeradeel;2015;1000.0;1820.0;;
9274;Appartement;Dongeradeel;2016;920.0;1710.0;;
9275;Appartement;Dongeradeel;2017;880.0;1730.0;;
9276;Appartement;Dongeradeel;2018;890.0;1700.0;;
9277;Appartement;Dongeradeel;2019;;;;
9278;Appartement;Dongeradeel;2020;;;;
9279;Appartement;Dongeradeel;2021;;;;
9280;Appartement;Dongeradeel;2022;;;;
9281;Appartement;Dongeradeel;2023;;;;
9282;Appartement;Dordrecht;2010;1350.0;2250.0;;
9283;Appartement;Dordrecht;2011;1050.0;2250.0;;
9284;Appartement;Dordrecht;2012;1100.0;2200.0;;
9285;Appartement;Dordrecht;2013;1150.0;2150.0;;
9286;Appartement;Dordrecht;2014;850.0;2100.0;;
9287;Appartement;Dordrecht;2015;930.0;2090.0;;
9288;Appartement;Dordrecht;2016;960.0;2070.0;;
9289;Appartement;Dordrecht;2017;920.0;2030.0;;
9290;Appartement;Dordrecht;2018;910.0;2010.0;;
9291;Appartement;Dordrecht;2019;800.0;1970.0;;
9292;Appartement;Dordrecht;2020;760.0;1990.0;;
9293;Appartement;Dordrecht;2021;840.0;2050.0;2040.0;
9294;Appartement;Dordrecht;2022;640.0;1970.0;1960.0;
9295;Appartement;Dordrecht;2023;560.0;1850.0;1830.0;
9296;Appartement;Drechterland;2010;950.0;2100.0;;
9297;Appartement;Drechterland;2011;750.0;2100.0;;
9298;Appartement;Drechterland;2012;800.0;2150.0;;
9299;Appartement;Drechterland;2013;900.0;1850.0;;
9300;Appartement;Drechterland;2014;700.0;1850.0;;
9301;Appartement;Drechterland;2015;780.0;1860.0;;
9302;Appartement;Drechterland;2016;730.0;1770.0;;
9303;Appartement;Drechterland;2017;720.0;1730.0;;
9304;Appartement;Drechterland;2018;740.0;1710.0;;
9305;Appartement;Drechterland;2019;730.0;1760.0;;
9306;Appartement;Drechterland;2020;740.0;1860.0;;
9307;Appartement;Drechterland;2021;750.0;1930.0;1710.0;
9308;Appartement;Drechterland;2022;610.0;1850.0;1570.0;
9309;Appartement;Drechterland;2023;540.0;1850.0;1500.0;
9310;Appartement;Drimmelen;2010;1300.0;2350.0;;
9311;Appartement;Drimmelen;2011;950.0;2350.0;;
9312;Appartement;Drimmelen;2012;1050.0;2300.0;;
9313;Appartement;Drimmelen;2013;1050.0;2100.0;;
9314;Appartement;Drimmelen;2014;750.0;2100.0;;
9315;Appartement;Drimmelen;2015;900.0;2250.0;;
9316;Appartement;Drimmelen;2016;880.0;2090.0;;
9317;Appartement;Drimmelen;2017;830.0;2110.0;;
9318;Appartement;Drimmelen;2018;850.0;2110.0;;
9319;Appartement;Drimmelen;2019;800.0;2080.0;;
9320;Appartement;Drimmelen;2020;790.0;2100.0;;
9321;Appartement;Drimmelen;2021;850.0;2190.0;2110.0;
9322;Appartement;Drimmelen;2022;670.0;2080.0;1990.0;
9323;Appartement;Drimmelen;2023;570.0;1990.0;1850.0;
9324;Appartement;Dronten;2010;1000.0;2350.0;;
9325;Appartement;Dronten;2011;800.0;2400.0;;
9326;Appartement;Dronten;2012;850.0;2500.0;;
9327;Appartement;Dronten;2013;900.0;2200.0;;
9328;Appartement;Dronten;2014;650.0;2150.0;;
9329;Appartement;Dronten;2015;760.0;2160.0;;
9330;Appartement;Dronten;2016;790.0;2110.0;;
9331;Appartement;Dronten;2017;780.0;2100.0;;
9332;Appartement;Dronten;2018;770.0;2080.0;;
9333;Appartement;Dronten;2019;720.0;2030.0;;
9334;Appartement;Dronten;2020;700.0;2030.0;;
9335;Appartement;Dronten;2021;760.0;2050.0;2010.0;
9336;Appartement;Dronten;2022;580.0;1950.0;1890.0;
9337;Appartement;Dronten;2023;500.0;1880.0;1770.0;
9338;Appartement;Druten;2010;1150.0;2300.0;;
9339;Appartement;Druten;2011;850.0;2250.0;;
9340;Appartement;Druten;2012;850.0;2250.0;;
9341;Appartement;Druten;2013;900.0;2100.0;;
9342;Appartement;Druten;2014;700.0;2100.0;;
9343;Appartement;Druten;2015;840.0;2170.0;;
9344;Appartement;Druten;2016;800.0;2060.0;;
9345;Appartement;Druten;2017;780.0;2070.0;;
9346;Appartement;Druten;2018;830.0;2040.0;;
9347;Appartement;Druten;2019;760.0;1960.0;;
9348;Appartement;Druten;2020;770.0;2110.0;;
9349;Appartement;Druten;2021;860.0;2180.0;2110.0;
9350;Appartement;Druten;2022;710.0;2100.0;2010.0;
9351;Appartement;Druten;2023;620.0;1960.0;1840.0;
9352;Appartement;Duiven;2010;300.0;2000.0;;
9353;Appartement;Duiven;2011;250.0;2100.0;;
9354;Appartement;Duiven;2012;250.0;2050.0;;
9355;Appartement;Duiven;2013;200.0;1900.0;;
9356;Appartement;Duiven;2014;150.0;1850.0;;
9357;Appartement;Duiven;2015;180.0;1900.0;;
9358;Appartement;Duiven;2016;180.0;1870.0;;
9359;Appartement;Duiven;2017;200.0;1850.0;;
9360;Appartement;Duiven;2018;170.0;1830.0;;
9361;Appartement;Duiven;2019;210.0;1780.0;;
9362;Appartement;Duiven;2020;200.0;1890.0;;
9363;Appartement;Duiven;2021;240.0;1900.0;1880.0;
9364;Appartement;Duiven;2022;210.0;1820.0;1770.0;
9365;Appartement;Duiven;2023;180.0;1700.0;1650.0;
9366;Appartement;Echt-Susteren;2010;1250.0;2350.0;;
9367;Appartement;Echt-Susteren;2011;900.0;2250.0;;
9368;Appartement;Echt-Susteren;2012;1000.0;2300.0;;
9369;Appartement;Echt-Susteren;2013;1050.0;2200.0;;
9370;Appartement;Echt-Susteren;2014;750.0;2150.0;;
9371;Appartement;Echt-Susteren;2015;840.0;2110.0;;
9372;Appartement;Echt-Susteren;2016;870.0;2070.0;;
9373;Appartement;Echt-Susteren;2017;860.0;2070.0;;
9374;Appartement;Echt-Susteren;2018;860.0;2070.0;;
9375;Appartement;Echt-Susteren;2019;810.0;2060.0;;
9376;Appartement;Echt-Susteren;2020;810.0;2090.0;;
9377;Appartement;Echt-Susteren;2021;900.0;2120.0;2010.0;
9378;Appartement;Echt-Susteren;2022;740.0;2050.0;1920.0;
9379;Appartement;Echt-Susteren;2023;640.0;1950.0;1780.0;
9380;Appartement;Edam-Volendam;2010;1150.0;2250.0;;
9381;Appartement;Edam-Volendam;2011;900.0;2300.0;;
9382;Appartement;Edam-Volendam;2012;1000.0;2350.0;;
9383;Appartement;Edam-Volendam;2013;950.0;2250.0;;
9384;Appartement;Edam-Volendam;2014;700.0;2100.0;;
9385;Appartement;Edam-Volendam;2015;790.0;2040.0;;
9386;Appartement;Edam-Volendam;2016;820.0;2000.0;;
9387;Appartement;Edam-Volendam;2017;790.0;2020.0;;
9388;Appartement;Edam-Volendam;2018;810.0;2000.0;;
9389;Appartement;Edam-Volendam;2019;740.0;1940.0;;
9390;Appartement;Edam-Volendam;2020;740.0;2010.0;;
9391;Appartement;Edam-Volendam;2021;810.0;2050.0;2010.0;
9392;Appartement;Edam-Volendam;2022;650.0;1940.0;1890.0;
9393;Appartement;Edam-Volendam;2023;560.0;1820.0;1730.0;
9394;Appartement;Ede;2010;1200.0;2250.0;;
9395;Appartement;Ede;2011;950.0;2250.0;;
9396;Appartement;Ede;2012;950.0;2250.0;;
9397;Appartement;Ede;2013;1000.0;2150.0;;
9398;Appartement;Ede;2014;750.0;2100.0;;
9399;Appartement;Ede;2015;880.0;2190.0;;
9400;Appartement;Ede;2016;890.0;2090.0;;
9401;Appartement;Ede;2017;850.0;2030.0;;
9402;Appartement;Ede;2018;850.0;2010.0;;
9403;Appartement;Ede;2019;660.0;1960.0;;
9404;Appartement;Ede;2020;660.0;2040.0;;
9405;Appartement;Ede;2021;720.0;2080.0;2040.0;
9406;Appartement;Ede;2022;570.0;1990.0;1920.0;
9407;Appartement;Ede;2023;490.0;1850.0;1760.0;
9408;Appartement;Eemnes;2010;1400.0;2400.0;;
9409;Appartement;Eemnes;2011;1050.0;2400.0;;
9410;Appartement;Eemnes;2012;1100.0;2350.0;;
9411;Appartement;Eemnes;2013;1250.0;2400.0;;
9412;Appartement;Eemnes;2014;800.0;2000.0;;
9413;Appartement;Eemnes;2015;830.0;2250.0;;
9414;Appartement;Eemnes;2016;850.0;2180.0;;
9415;Appartement;Eemnes;2017;840.0;2070.0;;
9416;Appartement;Eemnes;2018;800.0;1970.0;;
9417;Appartement;Eemnes;2019;720.0;1830.0;;
9418;Appartement;Eemnes;2020;780.0;1920.0;;
9419;Appartement;Eemnes;2021;790.0;1900.0;1680.0;
9420;Appartement;Eemnes;2022;660.0;1780.0;1530.0;
9421;Appartement;Eemnes;2023;570.0;1700.0;1410.0;
9422;Appartement;Eemsdelta;2010;;;;
9423;Appartement;Eemsdelta;2011;;;;
9424;Appartement;Eemsdelta;2012;;;;
9425;Appartement;Eemsdelta;2013;;;;
9426;Appartement;Eemsdelta;2014;;;;
9427;Appartement;Eemsdelta;2015;;;;
9428;Appartement;Eemsdelta;2016;;;;
9429;Appartement;Eemsdelta;2017;;;;
9430;Appartement;Eemsdelta;2018;;;;
9431;Appartement;Eemsdelta;2019;;;;
9432;Appartement;Eemsdelta;2020;;;;
9433;Appartement;Eemsdelta;2021;1010.0;1750.0;1710.0;
9434;Appartement;Eemsdelta;2022;820.0;1690.0;1640.0;
9435;Appartement;Eemsdelta;2023;750.0;1580.0;1500.0;
9436;Appartement;Eemsmond;2010;1200.0;1800.0;;
9437;Appartement;Eemsmond;2011;950.0;1750.0;;
9438;Appartement;Eemsmond;2012;1050.0;1800.0;;
9439;Appartement;Eemsmond;2013;1150.0;1750.0;;
9440;Appartement;Eemsmond;2014;850.0;1700.0;;
9441;Appartement;Eemsmond;2015;960.0;1680.0;;
9442;Appartement;Eemsmond;2016;1010.0;1650.0;;
9443;Appartement;Eemsmond;2017;990.0;1620.0;;
9444;Appartement;Eemsmond;2018;970.0;1560.0;;
9445;Appartement;Eemsmond;2019;;;;
9446;Appartement;Eemsmond;2020;;;;
9447;Appartement;Eemsmond;2021;;;;
9448;Appartement;Eemsmond;2022;;;;
9449;Appartement;Eemsmond;2023;;;;
9450;Appartement;Eersel;2010;900.0;2400.0;;
9451;Appartement;Eersel;2011;750.0;2400.0;;
9452;Appartement;Eersel;2012;800.0;2350.0;;
9453;Appartement;Eersel;2013;850.0;2150.0;;
9454;Appartement;Eersel;2014;600.0;2100.0;;
9455;Appartement;Eersel;2015;1140.0;2690.0;;
9456;Appartement;Eersel;2016;920.0;2220.0;;
9457;Appartement;Eersel;2017;900.0;2290.0;;
9458;Appartement;Eersel;2018;920.0;2240.0;;
9459;Appartement;Eersel;2019;810.0;2140.0;;
9460;Appartement;Eersel;2020;980.0;2540.0;;
9461;Appartement;Eersel;2021;1110.0;2600.0;2390.0;
9462;Appartement;Eersel;2022;890.0;2490.0;2130.0;
9463;Appartement;Eersel;2023;770.0;2390.0;1930.0;
9464;Appartement;Eijsden;2010;1400.0;2350.0;;
9465;Appartement;Eijsden;2011;;;;
9466;Appartement;Eijsden;2012;;;;
9467;Appartement;Eijsden;2013;;;;
9468;Appartement;Eijsden;2014;;;;
9469;Appartement;Eijsden;2015;;;;
9470;Appartement;Eijsden;2016;;;;
9471;Appartement;Eijsden;2017;;;;
9472;Appartement;Eijsden;2018;;;;
9473;Appartement;Eijsden;2019;;;;
9474;Appartement;Eijsden;2020;;;;
9475;Appartement;Eijsden;2021;;;;
9476;Appartement;Eijsden;2022;;;;
9477;Appartement;Eijsden;2023;;;;
9478;Appartement;Eijsden-Margraten;2010;;;;
9479;Appartement;Eijsden-Margraten;2011;1150.0;2500.0;;
9480;Appartement;Eijsden-Margraten;2012;1200.0;2550.0;;
9481;Appartement;Eijsden-Margraten;2013;1100.0;2150.0;;
9482;Appartement;Eijsden-Margraten;2014;800.0;2050.0;;
9483;Appartement;Eijsden-Margraten;2015;1110.0;2390.0;;
9484;Appartement;Eijsden-Margraten;2016;1000.0;2150.0;;
9485;Appartement;Eijsden-Margraten;2017;990.0;2190.0;;
9486;Appartement;Eijsden-Margraten;2018;990.0;2210.0;;
9487;Appartement;Eijsden-Margraten;2019;920.0;2100.0;;
9488;Appartement;Eijsden-Margraten;2020;960.0;2220.0;;
9489;Appartement;Eijsden-Margraten;2021;1140.0;2280.0;2120.0;
9490;Appartement;Eijsden-Margraten;2022;960.0;2210.0;1980.0;
9491;Appartement;Eijsden-Margraten;2023;810.0;2080.0;1790.0;
9492;Appartement;Eindhoven;2010;1200.0;2150.0;;
9493;Appartement;Eindhoven;2011;900.0;2150.0;;
9494;Appartement;Eindhoven;2012;1000.0;2150.0;;
9495;Appartement;Eindhoven;2013;1050.0;1950.0;;
9496;Appartement;Eindhoven;2014;800.0;1850.0;;
9497;Appartement;Eindhoven;2015;840.0;2010.0;;
9498;Appartement;Eindhoven;2016;880.0;1970.0;;
9499;Appartement;Eindhoven;2017;840.0;1950.0;;
9500;Appartement;Eindhoven;2018;840.0;1890.0;;
9501;Appartement;Eindhoven;2019;740.0;1860.0;;
9502;Appartement;Eindhoven;2020;720.0;1870.0;;
9503;Appartement;Eindhoven;2021;750.0;1920.0;1900.0;
9504;Appartement;Eindhoven;2022;630.0;1830.0;1810.0;
9505;Appartement;Eindhoven;2023;550.0;1730.0;1700.0;
9506;Appartement;Elburg;2010;1200.0;2400.0;;
9507;Appartement;Elburg;2011;950.0;2300.0;;
9508;Appartement;Elburg;2012;1000.0;2350.0;;
9509;Appartement;Elburg;2013;1050.0;2050.0;;
9510;Appartement;Elburg;2014;750.0;2000.0;;
9511;Appartement;Elburg;2015;970.0;2220.0;;
9512;Appartement;Elburg;2016;900.0;1950.0;;
9513;Appartement;Elburg;2017;880.0;1980.0;;
9514;Appartement;Elburg;2018;860.0;1950.0;;
