ID;Geslacht;Regeling;VorigeNationaliteit;Perioden;Nationaliteitswijzigingen_1
7448;Mannen;Nederlanderschap verlening: zelfst. nat.;Tuvaluaans;2022;0.0
7449;Mannen;Nederlanderschap verlening: zelfst. nat.;Tuvaluaans;2023;0.0
7450;Mannen;Nederlanderschap verlening: zelfst. nat.;Ugandees;2022;37.0
7451;Mannen;Nederlanderschap verlening: zelfst. nat.;Ugandees;2023;44.0
7452;Mannen;Nederlanderschap verlening: zelfst. nat.;Uruguayaans;2022;3.0
7453;Mannen;Nederlanderschap verlening: zelfst. nat.;Uruguayaans;2023;5.0
7454;Mannen;Nederlanderschap verlening: zelfst. nat.;Vanuatuaans;2022;0.0
7455;Mannen;Nederlanderschap verlening: zelfst. nat.;Vanuatuaans;2023;0.0
7456;Mannen;Nederlanderschap verlening: zelfst. nat.;Vaticaans;2022;0.0
7457;Mannen;Nederlanderschap verlening: zelfst. nat.;Vaticaans;2023;0.0
7458;Mannen;Nederlanderschap verlening: zelfst. nat.;Venezolaans;2022;33.0
7459;Mannen;Nederlanderschap verlening: zelfst. nat.;Venezolaans;2023;34.0
7460;Mannen;Nederlanderschap verlening: zelfst. nat.;Burger Verenigde Arabische Emiraten;2022;0.0
7461;Mannen;Nederlanderschap verlening: zelfst. nat.;Burger Verenigde Arabische Emiraten;2023;0.0
7462;Mannen;Nederlanderschap verlening: zelfst. nat.;Vietnamees;2022;54.0
7463;Mannen;Nederlanderschap verlening: zelfst. nat.;Vietnamees;2023;52.0
7464;Mannen;Nederlanderschap verlening: zelfst. nat.;Zambiaans;2022;3.0
7465;Mannen;Nederlanderschap verlening: zelfst. nat.;Zambiaans;2023;4.0
7466;Mannen;Nederlanderschap verlening: zelfst. nat.;Zimbabwaans;2022;8.0
7467;Mannen;Nederlanderschap verlening: zelfst. nat.;Zimbabwaans;2023;16.0
7468;Mannen;Nederlanderschap verlening: zelfst. nat.;Zuid-Afrikaans;2022;150.0
7469;Mannen;Nederlanderschap verlening: zelfst. nat.;Zuid-Afrikaans;2023;271.0
7470;Mannen;Nederlanderschap verlening: zelfst. nat.;Zuid-Koreaans;2022;13.0
7471;Mannen;Nederlanderschap verlening: zelfst. nat.;Zuid-Koreaans;2023;8.0
7472;Mannen;Nederlanderschap verlening: zelfst. nat.;Zuid-Soedanees;2022;0.0
7473;Mannen;Nederlanderschap verlening: zelfst. nat.;Zuid-Soedanees;2023;3.0
7474;Mannen;Nederlanderschap verlening: zelfst. nat.;Zweeds;2022;2.0
7475;Mannen;Nederlanderschap verlening: zelfst. nat.;Zweeds;2023;3.0
7476;Mannen;Nederlanderschap verlening: zelfst. nat.;Zwitsers;2022;3.0
7477;Mannen;Nederlanderschap verlening: zelfst. nat.;Zwitsers;2023;1.0
7478;Mannen;Nederlanderschap verlening: zelfst. nat.;Staatloos / onbekend;2022;1890.0
7479;Mannen;Nederlanderschap verlening: zelfst. nat.;Staatloos / onbekend;2023;1279.0
7480;Mannen;Nederlanderschap verlening: medenat.;Totaal;2022;6884.0
7481;Mannen;Nederlanderschap verlening: medenat.;Totaal;2023;7163.0
7482;Mannen;Nederlanderschap verlening: medenat.;Behandeld als Nederlander;2022;0.0
7483;Mannen;Nederlanderschap verlening: medenat.;Behandeld als Nederlander;2023;0.0
7484;Mannen;Nederlanderschap verlening: medenat.;Totaal niet-Nederlandse nationaliteit;2022;6884.0
7485;Mannen;Nederlanderschap verlening: medenat.;Totaal niet-Nederlandse nationaliteit;2023;7163.0
7486;Mannen;Nederlanderschap verlening: medenat.;Afrika;2022;1873.0
7487;Mannen;Nederlanderschap verlening: medenat.;Afrika;2023;1737.0
7488;Mannen;Nederlanderschap verlening: medenat.;Amerika;2022;126.0
7489;Mannen;Nederlanderschap verlening: medenat.;Amerika;2023;179.0
7490;Mannen;Nederlanderschap verlening: medenat.;Azië;2022;3565.0
7491;Mannen;Nederlanderschap verlening: medenat.;Azië;2023;3847.0
7492;Mannen;Nederlanderschap verlening: medenat.;Europa (exclusief Nederlands);2022;596.0
7493;Mannen;Nederlanderschap verlening: medenat.;Europa (exclusief Nederlands);2023;772.0
7494;Mannen;Nederlanderschap verlening: medenat.;Buiten-Europa;2022;5565.0
7495;Mannen;Nederlanderschap verlening: medenat.;Buiten-Europa;2023;5767.0
7496;Mannen;Nederlanderschap verlening: medenat.;Oceanië;2022;1.0
7497;Mannen;Nederlanderschap verlening: medenat.;Oceanië;2023;4.0
7498;Mannen;Nederlanderschap verlening: medenat.;Europese Unie (exclusief Nederlands);2022;266.0
7499;Mannen;Nederlanderschap verlening: medenat.;Europese Unie (exclusief Nederlands);2023;347.0
7500;Mannen;Nederlanderschap verlening: medenat.;Midden- en Oost-Europese nat. in de EU;2022;190.0
7501;Mannen;Nederlanderschap verlening: medenat.;Midden- en Oost-Europese nat. in de EU;2023;204.0
7502;Mannen;Nederlanderschap verlening: medenat.;GIPS-Nationaliteiten in de EU;2022;46.0
7503;Mannen;Nederlanderschap verlening: medenat.;GIPS-Nationaliteiten in de EU;2023;88.0
7504;Mannen;Nederlanderschap verlening: medenat.;Afrika (exclusief Marokkaans);2022;1780.0
7505;Mannen;Nederlanderschap verlening: medenat.;Afrika (exclusief Marokkaans);2023;1606.0
7506;Mannen;Nederlanderschap verlening: medenat.;Azië (exclusief Indonesisch en Turks);2022;3368.0
7507;Mannen;Nederlanderschap verlening: medenat.;Azië (exclusief Indonesisch en Turks);2023;3453.0
7508;Mannen;Nederlanderschap verlening: medenat.;Amerika en Oceanië (exclusief Surinaams);2022;86.0
7509;Mannen;Nederlanderschap verlening: medenat.;Amerika en Oceanië (exclusief Surinaams);2023;131.0
7510;Mannen;Nederlanderschap verlening: medenat.;Afghaans;2022;124.0
7511;Mannen;Nederlanderschap verlening: medenat.;Afghaans;2023;138.0
7512;Mannen;Nederlanderschap verlening: medenat.;Albanees;2022;13.0
7513;Mannen;Nederlanderschap verlening: medenat.;Albanees;2023;16.0
7514;Mannen;Nederlanderschap verlening: medenat.;Algerijns;2022;6.0
7515;Mannen;Nederlanderschap verlening: medenat.;Algerijns;2023;13.0
7516;Mannen;Nederlanderschap verlening: medenat.;Amerikaans;2022;20.0
7517;Mannen;Nederlanderschap verlening: medenat.;Amerikaans;2023;37.0
7518;Mannen;Nederlanderschap verlening: medenat.;Andorrees;2022;0.0
7519;Mannen;Nederlanderschap verlening: medenat.;Andorrees;2023;0.0
7520;Mannen;Nederlanderschap verlening: medenat.;Angolees;2022;23.0
7521;Mannen;Nederlanderschap verlening: medenat.;Angolees;2023;13.0
7522;Mannen;Nederlanderschap verlening: medenat.;Burger van Antigua en Barbuda;2022;0.0
7523;Mannen;Nederlanderschap verlening: medenat.;Burger van Antigua en Barbuda;2023;0.0
7524;Mannen;Nederlanderschap verlening: medenat.;Argentijns;2022;5.0
7525;Mannen;Nederlanderschap verlening: medenat.;Argentijns;2023;6.0
7526;Mannen;Nederlanderschap verlening: medenat.;Armeens;2022;21.0
7527;Mannen;Nederlanderschap verlening: medenat.;Armeens;2023;28.0
7528;Mannen;Nederlanderschap verlening: medenat.;Australisch;2022;1.0
7529;Mannen;Nederlanderschap verlening: medenat.;Australisch;2023;4.0
7530;Mannen;Nederlanderschap verlening: medenat.;Azerbeidzjaans;2022;9.0
7531;Mannen;Nederlanderschap verlening: medenat.;Azerbeidzjaans;2023;9.0
7532;Mannen;Nederlanderschap verlening: medenat.;Bahamaans;2022;0.0
7533;Mannen;Nederlanderschap verlening: medenat.;Bahamaans;2023;0.0
7534;Mannen;Nederlanderschap verlening: medenat.;Bahreins;2022;2.0
7535;Mannen;Nederlanderschap verlening: medenat.;Bahreins;2023;2.0
7536;Mannen;Nederlanderschap verlening: medenat.;Barbadaans;2022;0.0
7537;Mannen;Nederlanderschap verlening: medenat.;Barbadaans;2023;0.0
7538;Mannen;Nederlanderschap verlening: medenat.;Belarussisch;2022;26.0
7539;Mannen;Nederlanderschap verlening: medenat.;Belarussisch;2023;32.0
7540;Mannen;Nederlanderschap verlening: medenat.;Belgisch;2022;2.0
7541;Mannen;Nederlanderschap verlening: medenat.;Belgisch;2023;8.0
7542;Mannen;Nederlanderschap verlening: medenat.;Belizaans;2022;0.0
7543;Mannen;Nederlanderschap verlening: medenat.;Belizaans;2023;0.0
7544;Mannen;Nederlanderschap verlening: medenat.;Bengalees;2022;11.0
7545;Mannen;Nederlanderschap verlening: medenat.;Bengalees;2023;9.0
7546;Mannen;Nederlanderschap verlening: medenat.;Benins;2022;0.0
7547;Mannen;Nederlanderschap verlening: medenat.;Benins;2023;3.0
7548;Mannen;Nederlanderschap verlening: medenat.;Bhutaans;2022;0.0
7549;Mannen;Nederlanderschap verlening: medenat.;Bhutaans;2023;0.0
7550;Mannen;Nederlanderschap verlening: medenat.;Boliviaans;2022;0.0
7551;Mannen;Nederlanderschap verlening: medenat.;Boliviaans;2023;0.0
7552;Mannen;Nederlanderschap verlening: medenat.;Burger van Bosnië-Herzegovina;2022;12.0
7553;Mannen;Nederlanderschap verlening: medenat.;Burger van Bosnië-Herzegovina;2023;4.0
7554;Mannen;Nederlanderschap verlening: medenat.;Botswaans;2022;0.0
7555;Mannen;Nederlanderschap verlening: medenat.;Botswaans;2023;0.0
7556;Mannen;Nederlanderschap verlening: medenat.;Braziliaans;2022;19.0
7557;Mannen;Nederlanderschap verlening: medenat.;Braziliaans;2023;23.0
7558;Mannen;Nederlanderschap verlening: medenat.;Brits;2022;18.0
7559;Mannen;Nederlanderschap verlening: medenat.;Brits;2023;32.0
7560;Mannen;Nederlanderschap verlening: medenat.;Bruneis;2022;0.0
7561;Mannen;Nederlanderschap verlening: medenat.;Bruneis;2023;0.0
7562;Mannen;Nederlanderschap verlening: medenat.;Bulgaars;2022;20.0
7563;Mannen;Nederlanderschap verlening: medenat.;Bulgaars;2023;22.0
7564;Mannen;Nederlanderschap verlening: medenat.;Burkinees;2022;1.0
7565;Mannen;Nederlanderschap verlening: medenat.;Burkinees;2023;2.0
7566;Mannen;Nederlanderschap verlening: medenat.;Burundees;2022;7.0
7567;Mannen;Nederlanderschap verlening: medenat.;Burundees;2023;7.0
7568;Mannen;Nederlanderschap verlening: medenat.;Cambodjaans;2022;1.0
7569;Mannen;Nederlanderschap verlening: medenat.;Cambodjaans;2023;0.0
7570;Mannen;Nederlanderschap verlening: medenat.;Canadees;2022;2.0
7571;Mannen;Nederlanderschap verlening: medenat.;Canadees;2023;1.0
7572;Mannen;Nederlanderschap verlening: medenat.;Centraal-Afrikaans;2022;2.0
7573;Mannen;Nederlanderschap verlening: medenat.;Centraal-Afrikaans;2023;1.0
7574;Mannen;Nederlanderschap verlening: medenat.;Chileens;2022;0.0
7575;Mannen;Nederlanderschap verlening: medenat.;Chileens;2023;1.0
7576;Mannen;Nederlanderschap verlening: medenat.;Chinees;2022;46.0
7577;Mannen;Nederlanderschap verlening: medenat.;Chinees;2023;86.0
7578;Mannen;Nederlanderschap verlening: medenat.;Colombiaans;2022;3.0
7579;Mannen;Nederlanderschap verlening: medenat.;Colombiaans;2023;9.0
7580;Mannen;Nederlanderschap verlening: medenat.;Comorees;2022;0.0
7581;Mannen;Nederlanderschap verlening: medenat.;Comorees;2023;0.0
7582;Mannen;Nederlanderschap verlening: medenat.;Burger van Congo;2022;12.0
7583;Mannen;Nederlanderschap verlening: medenat.;Burger van Congo;2023;6.0
7584;Mannen;Nederlanderschap verlening: medenat.;Burger van Democratische Republiek Congo;2022;29.0
7585;Mannen;Nederlanderschap verlening: medenat.;Burger van Democratische Republiek Congo;2023;20.0
7586;Mannen;Nederlanderschap verlening: medenat.;Costa Ricaans;2022;1.0
7587;Mannen;Nederlanderschap verlening: medenat.;Costa Ricaans;2023;3.0
7588;Mannen;Nederlanderschap verlening: medenat.;Cubaans;2022;2.0
7589;Mannen;Nederlanderschap verlening: medenat.;Cubaans;2023;2.0
7590;Mannen;Nederlanderschap verlening: medenat.;Cyprisch;2022;0.0
7591;Mannen;Nederlanderschap verlening: medenat.;Cyprisch;2023;0.0
7592;Mannen;Nederlanderschap verlening: medenat.;Deens;2022;2.0
7593;Mannen;Nederlanderschap verlening: medenat.;Deens;2023;2.0
7594;Mannen;Nederlanderschap verlening: medenat.;Djiboutiaans;2022;0.0
7595;Mannen;Nederlanderschap verlening: medenat.;Djiboutiaans;2023;0.0
7596;Mannen;Nederlanderschap verlening: medenat.;Burger van Dominica;2022;0.0
7597;Mannen;Nederlanderschap verlening: medenat.;Burger van Dominica;2023;0.0
7598;Mannen;Nederlanderschap verlening: medenat.;Dominicaans;2022;14.0
7599;Mannen;Nederlanderschap verlening: medenat.;Dominicaans;2023;5.0
7600;Mannen;Nederlanderschap verlening: medenat.;Burger van Bondsrepubliek Duitsland;2022;18.0
7601;Mannen;Nederlanderschap verlening: medenat.;Burger van Bondsrepubliek Duitsland;2023;26.0
7602;Mannen;Nederlanderschap verlening: medenat.;Ecuadoraans;2022;0.0
7603;Mannen;Nederlanderschap verlening: medenat.;Ecuadoraans;2023;2.0
7604;Mannen;Nederlanderschap verlening: medenat.;Egyptisch;2022;51.0
7605;Mannen;Nederlanderschap verlening: medenat.;Egyptisch;2023;109.0
7606;Mannen;Nederlanderschap verlening: medenat.;Equatoriaal-Guinees;2022;0.0
7607;Mannen;Nederlanderschap verlening: medenat.;Equatoriaal-Guinees;2023;0.0
7608;Mannen;Nederlanderschap verlening: medenat.;Eritrees;2022;1305.0
7609;Mannen;Nederlanderschap verlening: medenat.;Eritrees;2023;1019.0
7610;Mannen;Nederlanderschap verlening: medenat.;Estisch;2022;4.0
7611;Mannen;Nederlanderschap verlening: medenat.;Estisch;2023;3.0
7612;Mannen;Nederlanderschap verlening: medenat.;Eswatinische;2022;0.0
7613;Mannen;Nederlanderschap verlening: medenat.;Eswatinische;2023;0.0
7614;Mannen;Nederlanderschap verlening: medenat.;Ethiopisch;2022;37.0
7615;Mannen;Nederlanderschap verlening: medenat.;Ethiopisch;2023;46.0
7616;Mannen;Nederlanderschap verlening: medenat.;Fijisch;2022;0.0
7617;Mannen;Nederlanderschap verlening: medenat.;Fijisch;2023;0.0
7618;Mannen;Nederlanderschap verlening: medenat.;Filippijns;2022;41.0
7619;Mannen;Nederlanderschap verlening: medenat.;Filippijns;2023;52.0
7620;Mannen;Nederlanderschap verlening: medenat.;Fins;2022;0.0
7621;Mannen;Nederlanderschap verlening: medenat.;Fins;2023;0.0
7622;Mannen;Nederlanderschap verlening: medenat.;Frans;2022;3.0
7623;Mannen;Nederlanderschap verlening: medenat.;Frans;2023;8.0
7624;Mannen;Nederlanderschap verlening: medenat.;Gabonees;2022;0.0
7625;Mannen;Nederlanderschap verlening: medenat.;Gabonees;2023;0.0
7626;Mannen;Nederlanderschap verlening: medenat.;Gambiaans;2022;10.0
7627;Mannen;Nederlanderschap verlening: medenat.;Gambiaans;2023;10.0
7628;Mannen;Nederlanderschap verlening: medenat.;Georgisch;2022;7.0
7629;Mannen;Nederlanderschap verlening: medenat.;Georgisch;2023;0.0
7630;Mannen;Nederlanderschap verlening: medenat.;Ghanees;2022;35.0
7631;Mannen;Nederlanderschap verlening: medenat.;Ghanees;2023;55.0
7632;Mannen;Nederlanderschap verlening: medenat.;Grenadaans;2022;0.0
7633;Mannen;Nederlanderschap verlening: medenat.;Grenadaans;2023;0.0
7634;Mannen;Nederlanderschap verlening: medenat.;Grieks;2022;8.0
7635;Mannen;Nederlanderschap verlening: medenat.;Grieks;2023;14.0
7636;Mannen;Nederlanderschap verlening: medenat.;Guatemalaans;2022;0.0
7637;Mannen;Nederlanderschap verlening: medenat.;Guatemalaans;2023;1.0
7638;Mannen;Nederlanderschap verlening: medenat.;Guinee-Bissaus;2022;0.0
7639;Mannen;Nederlanderschap verlening: medenat.;Guinee-Bissaus;2023;0.0
7640;Mannen;Nederlanderschap verlening: medenat.;Guinees;2022;12.0
7641;Mannen;Nederlanderschap verlening: medenat.;Guinees;2023;9.0
7642;Mannen;Nederlanderschap verlening: medenat.;Guyaans;2022;0.0
7643;Mannen;Nederlanderschap verlening: medenat.;Guyaans;2023;3.0
7644;Mannen;Nederlanderschap verlening: medenat.;Haïtiaans;2022;0.0
7645;Mannen;Nederlanderschap verlening: medenat.;Haïtiaans;2023;0.0
7646;Mannen;Nederlanderschap verlening: medenat.;Hondurees;2022;0.0
7647;Mannen;Nederlanderschap verlening: medenat.;Hondurees;2023;2.0
7648;Mannen;Nederlanderschap verlening: medenat.;Hongaars;2022;25.0
7649;Mannen;Nederlanderschap verlening: medenat.;Hongaars;2023;25.0
7650;Mannen;Nederlanderschap verlening: medenat.;Iers;2022;1.0
7651;Mannen;Nederlanderschap verlening: medenat.;Iers;2023;4.0
7652;Mannen;Nederlanderschap verlening: medenat.;IJslands;2022;0.0
7653;Mannen;Nederlanderschap verlening: medenat.;IJslands;2023;0.0
7654;Mannen;Nederlanderschap verlening: medenat.;Indiaas;2022;467.0
7655;Mannen;Nederlanderschap verlening: medenat.;Indiaas;2023;599.0
7656;Mannen;Nederlanderschap verlening: medenat.;Indonesisch;2022;7.0
7657;Mannen;Nederlanderschap verlening: medenat.;Indonesisch;2023;6.0
7658;Mannen;Nederlanderschap verlening: medenat.;Iraaks;2022;174.0
7659;Mannen;Nederlanderschap verlening: medenat.;Iraaks;2023;153.0
7660;Mannen;Nederlanderschap verlening: medenat.;Iraans;2022;75.0
7661;Mannen;Nederlanderschap verlening: medenat.;Iraans;2023;114.0
7662;Mannen;Nederlanderschap verlening: medenat.;Israëlisch;2022;3.0
7663;Mannen;Nederlanderschap verlening: medenat.;Israëlisch;2023;10.0
7664;Mannen;Nederlanderschap verlening: medenat.;Italiaans;2022;19.0
7665;Mannen;Nederlanderschap verlening: medenat.;Italiaans;2023;11.0
7666;Mannen;Nederlanderschap verlening: medenat.;Ivoriaans;2022;3.0
7667;Mannen;Nederlanderschap verlening: medenat.;Ivoriaans;2023;0.0
7668;Mannen;Nederlanderschap verlening: medenat.;Jamaicaans;2022;1.0
7669;Mannen;Nederlanderschap verlening: medenat.;Jamaicaans;2023;4.0
7670;Mannen;Nederlanderschap verlening: medenat.;Japans;2022;1.0
7671;Mannen;Nederlanderschap verlening: medenat.;Japans;2023;1.0
7672;Mannen;Nederlanderschap verlening: medenat.;Jemenitisch;2022;21.0
7673;Mannen;Nederlanderschap verlening: medenat.;Jemenitisch;2023;86.0
7674;Mannen;Nederlanderschap verlening: medenat.;Joegoslavisch;2022;0.0
7675;Mannen;Nederlanderschap verlening: medenat.;Joegoslavisch;2023;0.0
7676;Mannen;Nederlanderschap verlening: medenat.;(voormalig) Joegoslavië;2022;77.0
7677;Mannen;Nederlanderschap verlening: medenat.;(voormalig) Joegoslavië;2023;72.0
7678;Mannen;Nederlanderschap verlening: medenat.;Jordaans;2022;10.0
7679;Mannen;Nederlanderschap verlening: medenat.;Jordaans;2023;5.0
7680;Mannen;Nederlanderschap verlening: medenat.;Kaapverdisch;2022;3.0
7681;Mannen;Nederlanderschap verlening: medenat.;Kaapverdisch;2023;2.0
7682;Mannen;Nederlanderschap verlening: medenat.;Kameroens;2022;9.0
7683;Mannen;Nederlanderschap verlening: medenat.;Kameroens;2023;3.0
7684;Mannen;Nederlanderschap verlening: medenat.;Kazachs;2022;6.0
7685;Mannen;Nederlanderschap verlening: medenat.;Kazachs;2023;11.0
7686;Mannen;Nederlanderschap verlening: medenat.;Keniaans;2022;6.0
7687;Mannen;Nederlanderschap verlening: medenat.;Keniaans;2023;6.0
7688;Mannen;Nederlanderschap verlening: medenat.;Kirgizisch;2022;0.0
7689;Mannen;Nederlanderschap verlening: medenat.;Kirgizisch;2023;0.0
7690;Mannen;Nederlanderschap verlening: medenat.;Kiribatisch;2022;0.0
7691;Mannen;Nederlanderschap verlening: medenat.;Kiribatisch;2023;0.0
7692;Mannen;Nederlanderschap verlening: medenat.;Koeweits;2022;0.0
7693;Mannen;Nederlanderschap verlening: medenat.;Koeweits;2023;0.0
7694;Mannen;Nederlanderschap verlening: medenat.;Kosovaars;2022;4.0
7695;Mannen;Nederlanderschap verlening: medenat.;Kosovaars;2023;8.0
7696;Mannen;Nederlanderschap verlening: medenat.;Kroatisch;2022;4.0
7697;Mannen;Nederlanderschap verlening: medenat.;Kroatisch;2023;1.0
7698;Mannen;Nederlanderschap verlening: medenat.;Laotiaans;2022;0.0
7699;Mannen;Nederlanderschap verlening: medenat.;Laotiaans;2023;0.0
7700;Mannen;Nederlanderschap verlening: medenat.;Lesothaans;2022;0.0
7701;Mannen;Nederlanderschap verlening: medenat.;Lesothaans;2023;0.0
7702;Mannen;Nederlanderschap verlening: medenat.;Lets;2022;18.0
7703;Mannen;Nederlanderschap verlening: medenat.;Lets;2023;11.0
7704;Mannen;Nederlanderschap verlening: medenat.;Libanees;2022;5.0
7705;Mannen;Nederlanderschap verlening: medenat.;Libanees;2023;12.0
7706;Mannen;Nederlanderschap verlening: medenat.;Liberiaans;2022;3.0
7707;Mannen;Nederlanderschap verlening: medenat.;Liberiaans;2023;3.0
7708;Mannen;Nederlanderschap verlening: medenat.;Libisch;2022;9.0
7709;Mannen;Nederlanderschap verlening: medenat.;Libisch;2023;2.0
7710;Mannen;Nederlanderschap verlening: medenat.;Liechtensteins;2022;0.0
7711;Mannen;Nederlanderschap verlening: medenat.;Liechtensteins;2023;0.0
7712;Mannen;Nederlanderschap verlening: medenat.;Litouws;2022;8.0
7713;Mannen;Nederlanderschap verlening: medenat.;Litouws;2023;12.0
7714;Mannen;Nederlanderschap verlening: medenat.;Luxemburgs;2022;2.0
7715;Mannen;Nederlanderschap verlening: medenat.;Luxemburgs;2023;0.0
7716;Mannen;Nederlanderschap verlening: medenat.;Macedonisch;2022;
7717;Mannen;Nederlanderschap verlening: medenat.;Macedonisch;2023;
7718;Mannen;Nederlanderschap verlening: medenat.;Burger van Republiek Noord-Macedonië;2022;17.0
7719;Mannen;Nederlanderschap verlening: medenat.;Burger van Republiek Noord-Macedonië;2023;19.0
7720;Mannen;Nederlanderschap verlening: medenat.;Madagaskisch;2022;0.0
7721;Mannen;Nederlanderschap verlening: medenat.;Madagaskisch;2023;1.0
7722;Mannen;Nederlanderschap verlening: medenat.;Malawisch;2022;0.0
7723;Mannen;Nederlanderschap verlening: medenat.;Malawisch;2023;0.0
7724;Mannen;Nederlanderschap verlening: medenat.;Maledivisch;2022;0.0
7725;Mannen;Nederlanderschap verlening: medenat.;Maledivisch;2023;0.0
7726;Mannen;Nederlanderschap verlening: medenat.;Maleisisch;2022;0.0
7727;Mannen;Nederlanderschap verlening: medenat.;Maleisisch;2023;1.0
7728;Mannen;Nederlanderschap verlening: medenat.;Malinees;2022;0.0
7729;Mannen;Nederlanderschap verlening: medenat.;Malinees;2023;0.0
7730;Mannen;Nederlanderschap verlening: medenat.;Maltees;2022;0.0
7731;Mannen;Nederlanderschap verlening: medenat.;Maltees;2023;1.0
7732;Mannen;Nederlanderschap verlening: medenat.;Marshalleilands;2022;0.0
7733;Mannen;Nederlanderschap verlening: medenat.;Marshalleilands;2023;0.0
7734;Mannen;Nederlanderschap verlening: medenat.;Marokkaans;2022;93.0
7735;Mannen;Nederlanderschap verlening: medenat.;Marokkaans;2023;131.0
7736;Mannen;Nederlanderschap verlening: medenat.;Mauritaans;2022;0.0
7737;Mannen;Nederlanderschap verlening: medenat.;Mauritaans;2023;2.0
7738;Mannen;Nederlanderschap verlening: medenat.;Mauritiaans;2022;1.0
7739;Mannen;Nederlanderschap verlening: medenat.;Mauritiaans;2023;1.0
7740;Mannen;Nederlanderschap verlening: medenat.;Mexicaans;2022;8.0
