ID;Vervoerstromen;Landen;SoortLading;Perioden;BrutoplusgewichtOvergeslagenGoederen_1
3296;Afvoer naar buitenland;Duitsland;Natte bulk lading;2017;1477
3297;Afvoer naar buitenland;Duitsland;Natte bulk lading;2018;2236
3298;Afvoer naar buitenland;Duitsland;Natte bulk lading;2019;2263
3299;Afvoer naar buitenland;Duitsland;Natte bulk lading;2020;1743
3300;Afvoer naar buitenland;Duitsland;Natte bulk lading;2021;2254
3301;Afvoer naar buitenland;Duitsland;Natte bulk lading;2022;1980
3302;Afvoer naar buitenland;Duitsland;Natte bulk lading;2023;2955
3303;Afvoer naar buitenland;Duitsland;Containers;2015;375
3304;Afvoer naar buitenland;Duitsland;Containers;2016;372
3305;Afvoer naar buitenland;Duitsland;Containers;2017;560
3306;Afvoer naar buitenland;Duitsland;Containers;2018;489
3307;Afvoer naar buitenland;Duitsland;Containers;2019;309
3308;Afvoer naar buitenland;Duitsland;Containers;2020;522
3309;Afvoer naar buitenland;Duitsland;Containers;2021;723
3310;Afvoer naar buitenland;Duitsland;Containers;2022;854
3311;Afvoer naar buitenland;Duitsland;Containers;2023;496
3312;Afvoer naar buitenland;Duitsland;Roro-eenheden;2015;4
3313;Afvoer naar buitenland;Duitsland;Roro-eenheden;2016;0
3314;Afvoer naar buitenland;Duitsland;Roro-eenheden;2017;0
3315;Afvoer naar buitenland;Duitsland;Roro-eenheden;2018;5
3316;Afvoer naar buitenland;Duitsland;Roro-eenheden;2019;0
3317;Afvoer naar buitenland;Duitsland;Roro-eenheden;2020;15
3318;Afvoer naar buitenland;Duitsland;Roro-eenheden;2021;20
3319;Afvoer naar buitenland;Duitsland;Roro-eenheden;2022;25
3320;Afvoer naar buitenland;Duitsland;Roro-eenheden;2023;36
3321;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2015;2
3322;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2016;1
3323;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2017;1
3324;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2018;2
3325;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2019;9
3326;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2020;1
3327;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2021;14
3328;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2022;4
3329;Afvoer naar buitenland;Duitsland;Stukgoederen/Overig;2023;15
3330;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2015;6
3331;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2016;25
3332;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2017;49
3333;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2018;57
3334;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2019;45
3335;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2020;10
3336;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2021;11
3337;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2022;15
3338;Afvoer naar buitenland;Duitsland;Onbekende verschijningsvorm;2023;11
3339;Afvoer naar buitenland;Frankrijk;Totaal lading;2015;3349
3340;Afvoer naar buitenland;Frankrijk;Totaal lading;2016;5052
3341;Afvoer naar buitenland;Frankrijk;Totaal lading;2017;5036
3342;Afvoer naar buitenland;Frankrijk;Totaal lading;2018;4647
3343;Afvoer naar buitenland;Frankrijk;Totaal lading;2019;4384
3344;Afvoer naar buitenland;Frankrijk;Totaal lading;2020;4730
3345;Afvoer naar buitenland;Frankrijk;Totaal lading;2021;6138
3346;Afvoer naar buitenland;Frankrijk;Totaal lading;2022;5502
3347;Afvoer naar buitenland;Frankrijk;Totaal lading;2023;5751
3348;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2015;210
3349;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2016;170
3350;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2017;264
3351;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2018;329
3352;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2019;297
3353;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2020;201
3354;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2021;285
3355;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2022;283
3356;Afvoer naar buitenland;Frankrijk;Droge bulk lading;2023;459
3357;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2015;2841
3358;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2016;4320
3359;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2017;4204
3360;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2018;3742
3361;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2019;3576
3362;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2020;4002
3363;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2021;5330
3364;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2022;4708
3365;Afvoer naar buitenland;Frankrijk;Natte bulk lading;2023;4769
3366;Afvoer naar buitenland;Frankrijk;Containers;2015;280
3367;Afvoer naar buitenland;Frankrijk;Containers;2016;550
3368;Afvoer naar buitenland;Frankrijk;Containers;2017;542
3369;Afvoer naar buitenland;Frankrijk;Containers;2018;568
3370;Afvoer naar buitenland;Frankrijk;Containers;2019;506
3371;Afvoer naar buitenland;Frankrijk;Containers;2020;523
3372;Afvoer naar buitenland;Frankrijk;Containers;2021;512
3373;Afvoer naar buitenland;Frankrijk;Containers;2022;505
3374;Afvoer naar buitenland;Frankrijk;Containers;2023;490
3375;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2015;0
3376;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2016;0
3377;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2017;0
3378;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2018;0
3379;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2019;0
3380;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2020;0
3381;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2021;0
3382;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2022;0
3383;Afvoer naar buitenland;Frankrijk;Roro-eenheden;2023;0
3384;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2015;1
3385;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2016;7
3386;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2017;21
3387;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2018;3
3388;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2019;4
3389;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2020;2
3390;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2021;10
3391;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2022;6
3392;Afvoer naar buitenland;Frankrijk;Stukgoederen/Overig;2023;34
3393;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2015;17
3394;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2016;6
3395;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2017;4
3396;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2018;5
3397;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2019;0
3398;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2020;2
3399;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2021;0
3400;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2022;0
3401;Afvoer naar buitenland;Frankrijk;Onbekende verschijningsvorm;2023;0
3402;Afvoer naar buitenland;Indonesië;Totaal lading;2015;913
3403;Afvoer naar buitenland;Indonesië;Totaal lading;2016;1790
3404;Afvoer naar buitenland;Indonesië;Totaal lading;2017;1127
3405;Afvoer naar buitenland;Indonesië;Totaal lading;2018;902
3406;Afvoer naar buitenland;Indonesië;Totaal lading;2019;734
3407;Afvoer naar buitenland;Indonesië;Totaal lading;2020;845
3408;Afvoer naar buitenland;Indonesië;Totaal lading;2021;848
3409;Afvoer naar buitenland;Indonesië;Totaal lading;2022;974
3410;Afvoer naar buitenland;Indonesië;Totaal lading;2023;1163
3411;Afvoer naar buitenland;Indonesië;Droge bulk lading;2015;0
3412;Afvoer naar buitenland;Indonesië;Droge bulk lading;2016;0
3413;Afvoer naar buitenland;Indonesië;Droge bulk lading;2017;0
3414;Afvoer naar buitenland;Indonesië;Droge bulk lading;2018;0
3415;Afvoer naar buitenland;Indonesië;Droge bulk lading;2019;3
3416;Afvoer naar buitenland;Indonesië;Droge bulk lading;2020;0
3417;Afvoer naar buitenland;Indonesië;Droge bulk lading;2021;0
3418;Afvoer naar buitenland;Indonesië;Droge bulk lading;2022;54
3419;Afvoer naar buitenland;Indonesië;Droge bulk lading;2023;42
3420;Afvoer naar buitenland;Indonesië;Natte bulk lading;2015;266
3421;Afvoer naar buitenland;Indonesië;Natte bulk lading;2016;1164
3422;Afvoer naar buitenland;Indonesië;Natte bulk lading;2017;518
3423;Afvoer naar buitenland;Indonesië;Natte bulk lading;2018;203
3424;Afvoer naar buitenland;Indonesië;Natte bulk lading;2019;0
3425;Afvoer naar buitenland;Indonesië;Natte bulk lading;2020;22
3426;Afvoer naar buitenland;Indonesië;Natte bulk lading;2021;0
3427;Afvoer naar buitenland;Indonesië;Natte bulk lading;2022;12
3428;Afvoer naar buitenland;Indonesië;Natte bulk lading;2023;0
3429;Afvoer naar buitenland;Indonesië;Containers;2015;639
3430;Afvoer naar buitenland;Indonesië;Containers;2016;625
3431;Afvoer naar buitenland;Indonesië;Containers;2017;604
3432;Afvoer naar buitenland;Indonesië;Containers;2018;695
3433;Afvoer naar buitenland;Indonesië;Containers;2019;731
3434;Afvoer naar buitenland;Indonesië;Containers;2020;820
3435;Afvoer naar buitenland;Indonesië;Containers;2021;847
3436;Afvoer naar buitenland;Indonesië;Containers;2022;908
3437;Afvoer naar buitenland;Indonesië;Containers;2023;1115
3438;Afvoer naar buitenland;Indonesië;Roro-eenheden;2015;0
3439;Afvoer naar buitenland;Indonesië;Roro-eenheden;2016;0
3440;Afvoer naar buitenland;Indonesië;Roro-eenheden;2017;0
3441;Afvoer naar buitenland;Indonesië;Roro-eenheden;2018;0
3442;Afvoer naar buitenland;Indonesië;Roro-eenheden;2019;0
3443;Afvoer naar buitenland;Indonesië;Roro-eenheden;2020;0
3444;Afvoer naar buitenland;Indonesië;Roro-eenheden;2021;0
3445;Afvoer naar buitenland;Indonesië;Roro-eenheden;2022;0
3446;Afvoer naar buitenland;Indonesië;Roro-eenheden;2023;0
3447;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2015;2
3448;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2016;1
3449;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2017;5
3450;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2018;4
3451;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2019;0
3452;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2020;4
3453;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2021;1
3454;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2022;1
3455;Afvoer naar buitenland;Indonesië;Stukgoederen/Overig;2023;6
3456;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2015;6
3457;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2016;0
3458;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2017;0
3459;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2018;0
3460;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2019;0
3461;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2020;0
3462;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2021;0
3463;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2022;0
3464;Afvoer naar buitenland;Indonesië;Onbekende verschijningsvorm;2023;0
3465;Afvoer naar buitenland;Japan;Totaal lading;2015;2347
3466;Afvoer naar buitenland;Japan;Totaal lading;2016;2107
3467;Afvoer naar buitenland;Japan;Totaal lading;2017;2181
3468;Afvoer naar buitenland;Japan;Totaal lading;2018;2234
3469;Afvoer naar buitenland;Japan;Totaal lading;2019;2028
3470;Afvoer naar buitenland;Japan;Totaal lading;2020;2021
3471;Afvoer naar buitenland;Japan;Totaal lading;2021;2117
3472;Afvoer naar buitenland;Japan;Totaal lading;2022;1819
3473;Afvoer naar buitenland;Japan;Totaal lading;2023;1575
3474;Afvoer naar buitenland;Japan;Droge bulk lading;2015;0
3475;Afvoer naar buitenland;Japan;Droge bulk lading;2016;0
3476;Afvoer naar buitenland;Japan;Droge bulk lading;2017;25
3477;Afvoer naar buitenland;Japan;Droge bulk lading;2018;23
3478;Afvoer naar buitenland;Japan;Droge bulk lading;2019;17
3479;Afvoer naar buitenland;Japan;Droge bulk lading;2020;38
3480;Afvoer naar buitenland;Japan;Droge bulk lading;2021;28
3481;Afvoer naar buitenland;Japan;Droge bulk lading;2022;8
3482;Afvoer naar buitenland;Japan;Droge bulk lading;2023;5
3483;Afvoer naar buitenland;Japan;Natte bulk lading;2015;245
3484;Afvoer naar buitenland;Japan;Natte bulk lading;2016;119
3485;Afvoer naar buitenland;Japan;Natte bulk lading;2017;233
3486;Afvoer naar buitenland;Japan;Natte bulk lading;2018;325
3487;Afvoer naar buitenland;Japan;Natte bulk lading;2019;14
3488;Afvoer naar buitenland;Japan;Natte bulk lading;2020;28
3489;Afvoer naar buitenland;Japan;Natte bulk lading;2021;28
3490;Afvoer naar buitenland;Japan;Natte bulk lading;2022;26
3491;Afvoer naar buitenland;Japan;Natte bulk lading;2023;15
3492;Afvoer naar buitenland;Japan;Containers;2015;2092
3493;Afvoer naar buitenland;Japan;Containers;2016;1983
3494;Afvoer naar buitenland;Japan;Containers;2017;1919
3495;Afvoer naar buitenland;Japan;Containers;2018;1869
3496;Afvoer naar buitenland;Japan;Containers;2019;1996
3497;Afvoer naar buitenland;Japan;Containers;2020;1901
3498;Afvoer naar buitenland;Japan;Containers;2021;2010
3499;Afvoer naar buitenland;Japan;Containers;2022;1785
3500;Afvoer naar buitenland;Japan;Containers;2023;1555
3501;Afvoer naar buitenland;Japan;Roro-eenheden;2015;0
3502;Afvoer naar buitenland;Japan;Roro-eenheden;2016;0
3503;Afvoer naar buitenland;Japan;Roro-eenheden;2017;0
3504;Afvoer naar buitenland;Japan;Roro-eenheden;2018;0
3505;Afvoer naar buitenland;Japan;Roro-eenheden;2019;0
3506;Afvoer naar buitenland;Japan;Roro-eenheden;2020;0
3507;Afvoer naar buitenland;Japan;Roro-eenheden;2021;0
3508;Afvoer naar buitenland;Japan;Roro-eenheden;2022;0
3509;Afvoer naar buitenland;Japan;Roro-eenheden;2023;0
3510;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2015;9
3511;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2016;5
3512;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2017;4
3513;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2018;17
3514;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2019;2
3515;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2020;54
3516;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2021;52
3517;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2022;0
3518;Afvoer naar buitenland;Japan;Stukgoederen/Overig;2023;0
3519;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2015;0
3520;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2016;0
3521;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2017;0
3522;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2018;0
3523;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2019;0
3524;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2020;0
3525;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2021;0
3526;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2022;0
3527;Afvoer naar buitenland;Japan;Onbekende verschijningsvorm;2023;0
3528;Afvoer naar buitenland;Noorwegen;Totaal lading;2015;4915
3529;Afvoer naar buitenland;Noorwegen;Totaal lading;2016;4832
3530;Afvoer naar buitenland;Noorwegen;Totaal lading;2017;4876
3531;Afvoer naar buitenland;Noorwegen;Totaal lading;2018;4869
3532;Afvoer naar buitenland;Noorwegen;Totaal lading;2019;4618
3533;Afvoer naar buitenland;Noorwegen;Totaal lading;2020;4795
3534;Afvoer naar buitenland;Noorwegen;Totaal lading;2021;4849
3535;Afvoer naar buitenland;Noorwegen;Totaal lading;2022;5800
3536;Afvoer naar buitenland;Noorwegen;Totaal lading;2023;6305
3537;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2015;1621
3538;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2016;1592
3539;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2017;1667
3540;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2018;1838
3541;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2019;1554
3542;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2020;1585
3543;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2021;1748
3544;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2022;1903
3545;Afvoer naar buitenland;Noorwegen;Droge bulk lading;2023;1856
3546;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2015;1395
3547;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2016;1240
3548;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2017;1176
3549;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2018;914
3550;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2019;882
3551;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2020;1173
3552;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2021;1057
3553;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2022;1910
3554;Afvoer naar buitenland;Noorwegen;Natte bulk lading;2023;2651
3555;Afvoer naar buitenland;Noorwegen;Containers;2015;1389
3556;Afvoer naar buitenland;Noorwegen;Containers;2016;1376
3557;Afvoer naar buitenland;Noorwegen;Containers;2017;1378
3558;Afvoer naar buitenland;Noorwegen;Containers;2018;1385
3559;Afvoer naar buitenland;Noorwegen;Containers;2019;1521
3560;Afvoer naar buitenland;Noorwegen;Containers;2020;1470
3561;Afvoer naar buitenland;Noorwegen;Containers;2021;1428
3562;Afvoer naar buitenland;Noorwegen;Containers;2022;1435
3563;Afvoer naar buitenland;Noorwegen;Containers;2023;1405
3564;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2015;197
3565;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2016;202
3566;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2017;221
3567;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2018;260
3568;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2019;272
3569;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2020;273
3570;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2021;272
3571;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2022;186
3572;Afvoer naar buitenland;Noorwegen;Roro-eenheden;2023;97
3573;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2015;298
3574;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2016;396
3575;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2017;421
3576;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2018;460
3577;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2019;375
3578;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2020;287
3579;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2021;330
3580;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2022;337
3581;Afvoer naar buitenland;Noorwegen;Stukgoederen/Overig;2023;292
3582;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2015;15
3583;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2016;26
3584;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2017;12
3585;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2018;12
3586;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2019;13
3587;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2020;6
3588;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2021;14
3589;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2022;29
3590;Afvoer naar buitenland;Noorwegen;Onbekende verschijningsvorm;2023;4
3591;Afvoer naar buitenland;Rusland;Totaal lading;2015;3809
3592;Afvoer naar buitenland;Rusland;Totaal lading;2016;3647
3593;Afvoer naar buitenland;Rusland;Totaal lading;2017;4700
3594;Afvoer naar buitenland;Rusland;Totaal lading;2018;5988
3595;Afvoer naar buitenland;Rusland;Totaal lading;2019;6193
3596;Afvoer naar buitenland;Rusland;Totaal lading;2020;5854
3597;Afvoer naar buitenland;Rusland;Totaal lading;2021;5629
3598;Afvoer naar buitenland;Rusland;Totaal lading;2022;1945
3599;Afvoer naar buitenland;Rusland;Totaal lading;2023;424
3600;Afvoer naar buitenland;Rusland;Droge bulk lading;2015;52
