ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalPersonenInHuishoudens_1;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
2690;Mannen en vrouwen;Totaal;Bergambacht;2015;;;;;;;;;;;;
2691;Mannen en vrouwen;Totaal;Bergambacht;2016;;;;;;;;;;;;
2692;Mannen en vrouwen;Totaal;Bergambacht;2017;;;;;;;;;;;;
2693;Mannen en vrouwen;Totaal;Bergambacht;2018;;;;;;;;;;;;
2694;Mannen en vrouwen;Totaal;Bergambacht;2019;;;;;;;;;;;;
2695;Mannen en vrouwen;Totaal;Bergambacht;2020;;;;;;;;;;;;
2696;Mannen en vrouwen;Totaal;Bergambacht;2021;;;;;;;;;;;;
2697;Mannen en vrouwen;Totaal;Bergambacht;2022;;;;;;;;;;;;
2698;Mannen en vrouwen;Totaal;Bergambacht;2023;;;;;;;;;;;;
2699;Mannen en vrouwen;Totaal;Bergambacht;2024;;;;;;;;;;;;
2700;Mannen en vrouwen;Totaal;Bergeijk;2000;17906.0;17776.0;5846.0;1238.0;10156.0;762.0;3696.0;226.0;5472.0;248.0;288.0;130.0
2701;Mannen en vrouwen;Totaal;Bergeijk;2001;17966.0;17847.0;5857.0;1312.0;10146.0;760.0;3708.0;234.0;5444.0;246.0;286.0;119.0
2702;Mannen en vrouwen;Totaal;Bergeijk;2002;17974.0;17861.0;5845.0;1365.0;10142.0;796.0;3710.0;284.0;5352.0;245.0;264.0;113.0
2703;Mannen en vrouwen;Totaal;Bergeijk;2003;18093.0;17978.0;5876.0;1398.0;10192.0;814.0;3748.0;314.0;5316.0;258.0;254.0;115.0
2704;Mannen en vrouwen;Totaal;Bergeijk;2004;18137.0;18071.0;5885.0;1471.0;10201.0;813.0;3816.0;336.0;5236.0;267.0;247.0;66.0
2705;Mannen en vrouwen;Totaal;Bergeijk;2005;18100.0;18036.0;5826.0;1516.0;10173.0;799.0;3870.0;388.0;5116.0;275.0;246.0;64.0
2706;Mannen en vrouwen;Totaal;Bergeijk;2006;18060.0;17998.0;5774.0;1541.0;10172.0;814.0;3944.0;418.0;4996.0;282.0;229.0;62.0
2707;Mannen en vrouwen;Totaal;Bergeijk;2007;18094.0;18024.0;5755.0;1573.0;10160.0;810.0;3960.0;464.0;4926.0;299.0;237.0;70.0
2708;Mannen en vrouwen;Totaal;Bergeijk;2008;18099.0;18001.0;5723.0;1631.0;10125.0;803.0;3958.0;478.0;4886.0;307.0;215.0;98.0
2709;Mannen en vrouwen;Totaal;Bergeijk;2009;18087.0;17979.0;5610.0;1662.0;10158.0;828.0;4074.0;514.0;4742.0;305.0;244.0;108.0
2710;Mannen en vrouwen;Totaal;Bergeijk;2010;18061.0;17948.0;5493.0;1737.0;10159.0;869.0;4152.0;530.0;4608.0;326.0;233.0;113.0
2711;Mannen en vrouwen;Totaal;Bergeijk;2011;18073.0;17950.0;5465.0;1766.0;10148.0;866.0;4168.0;604.0;4510.0;336.0;235.0;123.0
2712;Mannen en vrouwen;Totaal;Bergeijk;2012;18123.0;17991.0;5499.0;1827.0;10072.0;846.0;4126.0;616.0;4484.0;369.0;224.0;132.0
2713;Mannen en vrouwen;Totaal;Bergeijk;2013;18191.0;18042.0;5410.0;1850.0;10154.0;956.0;4232.0;618.0;4348.0;401.0;227.0;149.0
2714;Mannen en vrouwen;Totaal;Bergeijk;2014;18256.0;18117.0;5364.0;1859.0;10280.0;1010.0;4280.0;668.0;4322.0;381.0;233.0;139.0
2715;Mannen en vrouwen;Totaal;Bergeijk;2015;18209.0;18088.0;5296.0;1915.0;10242.0;966.0;4346.0;742.0;4188.0;402.0;233.0;121.0
2716;Mannen en vrouwen;Totaal;Bergeijk;2016;18253.0;18122.0;5278.0;2003.0;10184.0;972.0;4338.0;768.0;4106.0;425.0;232.0;131.0
2717;Mannen en vrouwen;Totaal;Bergeijk;2017;18342.0;18238.0;5212.0;2113.0;10230.0;1038.0;4378.0;804.0;4010.0;416.0;267.0;104.0
2718;Mannen en vrouwen;Totaal;Bergeijk;2018;18398.0;18238.0;5203.0;2127.0;10238.0;1050.0;4368.0;826.0;3994.0;419.0;251.0;160.0
2719;Mannen en vrouwen;Totaal;Bergeijk;2019;18491.0;18353.0;5200.0;2164.0;10296.0;1086.0;4406.0;874.0;3930.0;438.0;255.0;138.0
2720;Mannen en vrouwen;Totaal;Bergeijk;2020;18635.0;18458.0;5158.0;2195.0;10402.0;1106.0;4504.0;918.0;3874.0;437.0;266.0;177.0
2721;Mannen en vrouwen;Totaal;Bergeijk;2021;18754.0;18603.0;5150.0;2258.0;10476.0;1172.0;4514.0;960.0;3830.0;449.0;270.0;151.0
2722;Mannen en vrouwen;Totaal;Bergeijk;2022;18879.0;18721.0;5119.0;2298.0;10560.0;1190.0;4606.0;1004.0;3760.0;447.0;297.0;158.0
2723;Mannen en vrouwen;Totaal;Bergeijk;2023;19092.0;18932.0;5127.0;2386.0;10640.0;1202.0;4606.0;1046.0;3786.0;463.0;316.0;160.0
2724;Mannen en vrouwen;Totaal;Bergeijk;2024;19196.0;19037.0;5101.0;2426.0;10748.0;1272.0;4632.0;1042.0;3802.0;473.0;289.0;159.0
2725;Mannen en vrouwen;Totaal;Bergen (L.);2000;13362.0;13262.0;4232.0;1045.0;7522.0;622.0;2714.0;232.0;3954.0;250.0;213.0;100.0
2726;Mannen en vrouwen;Totaal;Bergen (L.);2001;13444.0;13351.0;4264.0;1068.0;7526.0;624.0;2720.0;240.0;3942.0;250.0;243.0;93.0
2727;Mannen en vrouwen;Totaal;Bergen (L.);2002;13539.0;13450.0;4291.0;1112.0;7576.0;626.0;2778.0;264.0;3908.0;252.0;219.0;89.0
2728;Mannen en vrouwen;Totaal;Bergen (L.);2003;13463.0;13438.0;4238.0;1192.0;7537.0;669.0;2756.0;282.0;3830.0;258.0;213.0;25.0
2729;Mannen en vrouwen;Totaal;Bergen (L.);2004;13477.0;13453.0;4199.0;1183.0;7588.0;720.0;2824.0;318.0;3726.0;268.0;215.0;24.0
2730;Mannen en vrouwen;Totaal;Bergen (L.);2005;13576.0;13545.0;4207.0;1203.0;7625.0;753.0;2816.0;356.0;3700.0;275.0;235.0;31.0
2731;Mannen en vrouwen;Totaal;Bergen (L.);2006;13612.0;13584.0;4185.0;1240.0;7646.0;788.0;2840.0;420.0;3598.0;277.0;236.0;28.0
2732;Mannen en vrouwen;Totaal;Bergen (L.);2007;13561.0;13526.0;4119.0;1305.0;7598.0;738.0;2882.0;462.0;3516.0;270.0;234.0;35.0
2733;Mannen en vrouwen;Totaal;Bergen (L.);2008;13499.0;13461.0;4035.0;1348.0;7555.0;739.0;2910.0;484.0;3422.0;279.0;244.0;38.0
2734;Mannen en vrouwen;Totaal;Bergen (L.);2009;13402.0;13363.0;3959.0;1347.0;7548.0;748.0;2964.0;536.0;3300.0;269.0;240.0;39.0
2735;Mannen en vrouwen;Totaal;Bergen (L.);2010;13391.0;13351.0;3923.0;1365.0;7549.0;731.0;3008.0;568.0;3242.0;272.0;242.0;40.0
2736;Mannen en vrouwen;Totaal;Bergen (L.);2011;13350.0;13315.0;3858.0;1436.0;7496.0;760.0;2998.0;580.0;3158.0;284.0;241.0;35.0
2737;Mannen en vrouwen;Totaal;Bergen (L.);2012;13286.0;13247.0;3777.0;1447.0;7482.0;758.0;3062.0;622.0;3040.0;286.0;255.0;39.0
2738;Mannen en vrouwen;Totaal;Bergen (L.);2013;13275.0;13239.0;3735.0;1484.0;7462.0;738.0;3128.0;660.0;2936.0;305.0;253.0;36.0
2739;Mannen en vrouwen;Totaal;Bergen (L.);2014;13237.0;13114.0;3664.0;1450.0;7460.0;760.0;3142.0;668.0;2890.0;306.0;234.0;123.0
2740;Mannen en vrouwen;Totaal;Bergen (L.);2015;13152.0;13023.0;3580.0;1471.0;7382.0;714.0;3172.0;670.0;2826.0;327.0;263.0;129.0
2741;Mannen en vrouwen;Totaal;Bergen (L.);2016;13090.0;12937.0;3516.0;1517.0;7322.0;738.0;3182.0;702.0;2700.0;330.0;252.0;153.0
2742;Mannen en vrouwen;Totaal;Bergen (L.);2017;13095.0;12963.0;3487.0;1528.0;7374.0;774.0;3208.0;736.0;2656.0;319.0;255.0;132.0
2743;Mannen en vrouwen;Totaal;Bergen (L.);2018;13106.0;12971.0;3463.0;1550.0;7370.0;786.0;3200.0;770.0;2614.0;320.0;268.0;135.0
2744;Mannen en vrouwen;Totaal;Bergen (L.);2019;13140.0;13001.0;3429.0;1560.0;7406.0;866.0;3208.0;750.0;2582.0;332.0;274.0;139.0
2745;Mannen en vrouwen;Totaal;Bergen (L.);2020;13085.0;12953.0;3379.0;1590.0;7394.0;844.0;3266.0;748.0;2536.0;341.0;249.0;132.0
2746;Mannen en vrouwen;Totaal;Bergen (L.);2021;13108.0;12962.0;3368.0;1625.0;7352.0;864.0;3228.0;758.0;2502.0;361.0;256.0;146.0
2747;Mannen en vrouwen;Totaal;Bergen (L.);2022;13106.0;12959.0;3320.0;1662.0;7394.0;876.0;3294.0;766.0;2458.0;338.0;245.0;147.0
2748;Mannen en vrouwen;Totaal;Bergen (L.);2023;13119.0;12983.0;3302.0;1662.0;7438.0;930.0;3296.0;740.0;2472.0;333.0;248.0;136.0
2749;Mannen en vrouwen;Totaal;Bergen (L.);2024;13154.0;12988.0;3251.0;1679.0;7454.0;968.0;3322.0;734.0;2430.0;344.0;260.0;166.0
2750;Mannen en vrouwen;Totaal;Bergen (NH.);2000;13736.0;13332.0;3693.0;2056.0;7012.0;616.0;3114.0;360.0;2922.0;392.0;179.0;404.0
2751;Mannen en vrouwen;Totaal;Bergen (NH.);2001;31687.0;30758.0;8767.0;4101.0;16613.0;1523.0;7050.0;838.0;7202.0;748.0;529.0;929.0
2752;Mannen en vrouwen;Totaal;Bergen (NH.);2002;31926.0;30988.0;8888.0;4372.0;16449.0;1491.0;7012.0;918.0;7028.0;810.0;469.0;938.0
2753;Mannen en vrouwen;Totaal;Bergen (NH.);2003;31742.0;30780.0;8669.0;4393.0;16484.0;1524.0;7138.0;1004.0;6818.0;797.0;437.0;962.0
2754;Mannen en vrouwen;Totaal;Bergen (NH.);2004;31738.0;30813.0;8654.0;4397.0;16512.0;1508.0;7232.0;1104.0;6668.0;862.0;388.0;925.0
2755;Mannen en vrouwen;Totaal;Bergen (NH.);2005;31694.0;30781.0;8576.0;4451.0;16457.0;1467.0;7270.0;1188.0;6532.0;874.0;423.0;913.0
2756;Mannen en vrouwen;Totaal;Bergen (NH.);2006;31505.0;30621.0;8381.0;4524.0;16454.0;1474.0;7448.0;1238.0;6294.0;850.0;412.0;884.0
2757;Mannen en vrouwen;Totaal;Bergen (NH.);2007;31332.0;30475.0;8208.0;4599.0;16442.0;1528.0;7588.0;1274.0;6052.0;842.0;384.0;857.0
2758;Mannen en vrouwen;Totaal;Bergen (NH.);2008;31220.0;30367.0;8119.0;4670.0;16376.0;1500.0;7630.0;1318.0;5928.0;852.0;350.0;853.0
2759;Mannen en vrouwen;Totaal;Bergen (NH.);2009;31154.0;30323.0;8010.0;4691.0;16403.0;1469.0;7758.0;1332.0;5844.0;837.0;382.0;831.0
2760;Mannen en vrouwen;Totaal;Bergen (NH.);2010;30985.0;30171.0;7912.0;4737.0;16292.0;1420.0;7736.0;1386.0;5750.0;839.0;391.0;814.0
2761;Mannen en vrouwen;Totaal;Bergen (NH.);2011;30868.0;30014.0;7826.0;4776.0;16128.0;1368.0;7728.0;1422.0;5610.0;850.0;434.0;854.0
2762;Mannen en vrouwen;Totaal;Bergen (NH.);2012;30682.0;29794.0;7699.0;4784.0;15992.0;1366.0;7776.0;1454.0;5396.0;885.0;434.0;888.0
2763;Mannen en vrouwen;Totaal;Bergen (NH.);2013;30333.0;29459.0;7530.0;4777.0;15864.0;1394.0;7748.0;1462.0;5260.0;899.0;389.0;874.0
2764;Mannen en vrouwen;Totaal;Bergen (NH.);2014;30076.0;29215.0;7375.0;4849.0;15726.0;1446.0;7616.0;1528.0;5136.0;890.0;375.0;861.0
2765;Mannen en vrouwen;Totaal;Bergen (NH.);2015;30005.0;29072.0;7254.0;4859.0;15624.0;1458.0;7662.0;1584.0;4920.0;924.0;411.0;933.0
2766;Mannen en vrouwen;Totaal;Bergen (NH.);2016;29943.0;28985.0;7241.0;4901.0;15503.0;1426.0;7644.0;1619.0;4814.0;948.0;392.0;958.0
2767;Mannen en vrouwen;Totaal;Bergen (NH.);2017;29844.0;28952.0;7210.0;4930.0;15528.0;1464.0;7602.0;1642.0;4820.0;926.0;358.0;892.0
2768;Mannen en vrouwen;Totaal;Bergen (NH.);2018;29941.0;29053.0;7224.0;4977.0;15546.0;1498.0;7612.0;1644.0;4792.0;947.0;359.0;888.0
2769;Mannen en vrouwen;Totaal;Bergen (NH.);2019;29974.0;29117.0;7179.0;5110.0;15504.0;1502.0;7630.0;1626.0;4746.0;952.0;372.0;857.0
2770;Mannen en vrouwen;Totaal;Bergen (NH.);2020;29839.0;28982.0;7066.0;5142.0;15418.0;1590.0;7512.0;1636.0;4680.0;943.0;413.0;857.0
2771;Mannen en vrouwen;Totaal;Bergen (NH.);2021;29715.0;28905.0;6959.0;5204.0;15404.0;1658.0;7474.0;1678.0;4594.0;933.0;405.0;810.0
2772;Mannen en vrouwen;Totaal;Bergen (NH.);2022;29723.0;28891.0;6858.0;5308.0;15386.0;1680.0;7470.0;1720.0;4516.0;944.0;395.0;832.0
2773;Mannen en vrouwen;Totaal;Bergen (NH.);2023;30138.0;29317.0;6947.0;5426.0;15508.0;1790.0;7444.0;1746.0;4528.0;974.0;462.0;821.0
2774;Mannen en vrouwen;Totaal;Bergen (NH.);2024;29932.0;29095.0;6809.0;5442.0;15434.0;1816.0;7518.0;1676.0;4424.0;979.0;431.0;837.0
2775;Mannen en vrouwen;Totaal;Bergen op Zoom;2000;65104.0;64094.0;18219.0;8309.0;35181.0;3757.0;13852.0;1294.0;16278.0;1451.0;934.0;1010.0
2776;Mannen en vrouwen;Totaal;Bergen op Zoom;2001;65363.0;64360.0;18229.0;8489.0;35185.0;3779.0;13974.0;1402.0;16030.0;1490.0;967.0;1003.0
2777;Mannen en vrouwen;Totaal;Bergen op Zoom;2002;65793.0;64931.0;18295.0;8792.0;35300.0;3858.0;14050.0;1494.0;15898.0;1529.0;1015.0;862.0
2778;Mannen en vrouwen;Totaal;Bergen op Zoom;2003;66024.0;65122.0;18337.0;8859.0;35292.0;3830.0;14102.0;1608.0;15752.0;1591.0;1043.0;902.0
2779;Mannen en vrouwen;Totaal;Bergen op Zoom;2004;66140.0;65236.0;18390.0;8943.0;35235.0;3677.0;14164.0;1762.0;15632.0;1639.0;1029.0;904.0
2780;Mannen en vrouwen;Totaal;Bergen op Zoom;2005;66298.0;65367.0;18430.0;9071.0;35161.0;3687.0;14188.0;1874.0;15412.0;1726.0;979.0;931.0
2781;Mannen en vrouwen;Totaal;Bergen op Zoom;2006;65767.0;64882.0;18131.0;9129.0;34917.0;3741.0;14248.0;1954.0;14974.0;1752.0;953.0;885.0
2782;Mannen en vrouwen;Totaal;Bergen op Zoom;2007;65440.0;64468.0;17880.0;9227.0;34663.0;3691.0;14250.0;2038.0;14684.0;1741.0;957.0;972.0
2783;Mannen en vrouwen;Totaal;Bergen op Zoom;2008;65242.0;64207.0;17593.0;9332.0;34543.0;3675.0;14372.0;2150.0;14346.0;1743.0;996.0;1035.0
2784;Mannen en vrouwen;Totaal;Bergen op Zoom;2009;65582.0;64552.0;17502.0;9446.0;34817.0;3843.0;14538.0;2294.0;14142.0;1763.0;1024.0;1030.0
2785;Mannen en vrouwen;Totaal;Bergen op Zoom;2010;65845.0;64774.0;17383.0;9697.0;34890.0;3906.0;14666.0;2364.0;13954.0;1803.0;1001.0;1071.0
2786;Mannen en vrouwen;Totaal;Bergen op Zoom;2011;66074.0;64884.0;17361.0;9608.0;35042.0;4076.0;14808.0;2436.0;13722.0;1932.0;941.0;1190.0
2787;Mannen en vrouwen;Totaal;Bergen op Zoom;2012;66130.0;64862.0;17348.0;9641.0;34990.0;4036.0;14936.0;2522.0;13496.0;1999.0;884.0;1268.0
2788;Mannen en vrouwen;Totaal;Bergen op Zoom;2013;66287.0;65055.0;17355.0;9804.0;34946.0;4098.0;14912.0;2608.0;13328.0;2061.0;889.0;1232.0
2789;Mannen en vrouwen;Totaal;Bergen op Zoom;2014;66419.0;65141.0;17281.0;9906.0;34962.0;4094.0;15084.0;2754.0;13030.0;2081.0;911.0;1278.0
2790;Mannen en vrouwen;Totaal;Bergen op Zoom;2015;66320.0;64956.0;17216.0;9913.0;34794.0;4052.0;15108.0;2820.0;12814.0;2145.0;888.0;1364.0
2791;Mannen en vrouwen;Totaal;Bergen op Zoom;2016;66237.0;64869.0;17273.0;9868.0;34580.0;3934.0;15018.0;2842.0;12786.0;2190.0;958.0;1368.0
2792;Mannen en vrouwen;Totaal;Bergen op Zoom;2017;66164.0;64808.0;17233.0;9861.0;34582.0;3982.0;15076.0;2884.0;12640.0;2184.0;948.0;1356.0
2793;Mannen en vrouwen;Totaal;Bergen op Zoom;2018;66354.0;64947.0;17283.0;10028.0;34486.0;3920.0;15078.0;2920.0;12568.0;2220.0;930.0;1407.0
2794;Mannen en vrouwen;Totaal;Bergen op Zoom;2019;66811.0;65433.0;17343.0;10345.0;34526.0;3960.0;15084.0;2892.0;12590.0;2263.0;956.0;1378.0
2795;Mannen en vrouwen;Totaal;Bergen op Zoom;2020;67496.0;66092.0;17473.0;10597.0;34924.0;4116.0;15238.0;3012.0;12558.0;2270.0;828.0;1404.0
2796;Mannen en vrouwen;Totaal;Bergen op Zoom;2021;67514.0;66152.0;17378.0;10796.0;34784.0;4210.0;15188.0;3012.0;12374.0;2268.0;926.0;1362.0
2797;Mannen en vrouwen;Totaal;Bergen op Zoom;2022;67894.0;66482.0;17540.0;10887.0;34782.0;4288.0;15200.0;3000.0;12294.0;2334.0;939.0;1412.0
2798;Mannen en vrouwen;Totaal;Bergen op Zoom;2023;68864.0;67428.0;17758.0;11144.0;35190.0;4368.0;15374.0;3054.0;12394.0;2387.0;949.0;1436.0
2799;Mannen en vrouwen;Totaal;Bergen op Zoom;2024;69694.0;68256.0;17781.0;11384.0;35578.0;4590.0;15556.0;3050.0;12382.0;2446.0;1067.0;1438.0
2800;Mannen en vrouwen;Totaal;Bergh;2000;18362.0;18220.0;5365.0;1514.0;10444.0;1040.0;3902.0;278.0;5224.0;351.0;546.0;142.0
2801;Mannen en vrouwen;Totaal;Bergh;2001;18429.0;18262.0;5380.0;1574.0;10432.0;956.0;4036.0;306.0;5134.0;346.0;530.0;167.0
2802;Mannen en vrouwen;Totaal;Bergh;2002;18373.0;18214.0;5359.0;1619.0;10400.0;968.0;4034.0;364.0;5034.0;348.0;488.0;159.0
2803;Mannen en vrouwen;Totaal;Bergh;2003;18416.0;18261.0;5334.0;1690.0;10429.0;989.0;4044.0;426.0;4970.0;328.0;480.0;155.0
2804;Mannen en vrouwen;Totaal;Bergh;2004;18390.0;18235.0;5345.0;1687.0;10373.0;951.0;4028.0;468.0;4926.0;328.0;502.0;155.0
2805;Mannen en vrouwen;Totaal;Bergh;2005;;;;;;;;;;;;
2806;Mannen en vrouwen;Totaal;Bergh;2006;;;;;;;;;;;;
2807;Mannen en vrouwen;Totaal;Bergh;2007;;;;;;;;;;;;
2808;Mannen en vrouwen;Totaal;Bergh;2008;;;;;;;;;;;;
2809;Mannen en vrouwen;Totaal;Bergh;2009;;;;;;;;;;;;
2810;Mannen en vrouwen;Totaal;Bergh;2010;;;;;;;;;;;;
2811;Mannen en vrouwen;Totaal;Bergh;2011;;;;;;;;;;;;
2812;Mannen en vrouwen;Totaal;Bergh;2012;;;;;;;;;;;;
2813;Mannen en vrouwen;Totaal;Bergh;2013;;;;;;;;;;;;
2814;Mannen en vrouwen;Totaal;Bergh;2014;;;;;;;;;;;;
2815;Mannen en vrouwen;Totaal;Bergh;2015;;;;;;;;;;;;
2816;Mannen en vrouwen;Totaal;Bergh;2016;;;;;;;;;;;;
2817;Mannen en vrouwen;Totaal;Bergh;2017;;;;;;;;;;;;
2818;Mannen en vrouwen;Totaal;Bergh;2018;;;;;;;;;;;;
2819;Mannen en vrouwen;Totaal;Bergh;2019;;;;;;;;;;;;
2820;Mannen en vrouwen;Totaal;Bergh;2020;;;;;;;;;;;;
2821;Mannen en vrouwen;Totaal;Bergh;2021;;;;;;;;;;;;
2822;Mannen en vrouwen;Totaal;Bergh;2022;;;;;;;;;;;;
2823;Mannen en vrouwen;Totaal;Bergh;2023;;;;;;;;;;;;
2824;Mannen en vrouwen;Totaal;Bergh;2024;;;;;;;;;;;;
2825;Mannen en vrouwen;Totaal;Bergschenhoek;2000;12540.0;12379.0;4150.0;757.0;7209.0;743.0;2330.0;270.0;3866.0;179.0;84.0;161.0
2826;Mannen en vrouwen;Totaal;Bergschenhoek;2001;13206.0;13036.0;4453.0;789.0;7510.0;740.0;2312.0;310.0;4148.0;189.0;95.0;170.0
2827;Mannen en vrouwen;Totaal;Bergschenhoek;2002;13674.0;13507.0;4734.0;803.0;7670.0;688.0;2262.0;356.0;4364.0;204.0;96.0;167.0
2828;Mannen en vrouwen;Totaal;Bergschenhoek;2003;15185.0;15009.0;5138.0;985.0;8542.0;934.0;2504.0;460.0;4644.0;248.0;96.0;176.0
2829;Mannen en vrouwen;Totaal;Bergschenhoek;2004;15870.0;15683.0;5481.0;1019.0;8811.0;881.0;2566.0;532.0;4832.0;268.0;104.0;187.0
2830;Mannen en vrouwen;Totaal;Bergschenhoek;2005;16181.0;15986.0;5668.0;1046.0;8880.0;786.0;2586.0;572.0;4936.0;298.0;94.0;195.0
2831;Mannen en vrouwen;Totaal;Bergschenhoek;2006;16606.0;16416.0;5812.0;1116.0;9050.0;806.0;2596.0;636.0;5012.0;312.0;126.0;190.0
2832;Mannen en vrouwen;Totaal;Bergschenhoek;2007;;;;;;;;;;;;
2833;Mannen en vrouwen;Totaal;Bergschenhoek;2008;;;;;;;;;;;;
2834;Mannen en vrouwen;Totaal;Bergschenhoek;2009;;;;;;;;;;;;
2835;Mannen en vrouwen;Totaal;Bergschenhoek;2010;;;;;;;;;;;;
2836;Mannen en vrouwen;Totaal;Bergschenhoek;2011;;;;;;;;;;;;
2837;Mannen en vrouwen;Totaal;Bergschenhoek;2012;;;;;;;;;;;;
2838;Mannen en vrouwen;Totaal;Bergschenhoek;2013;;;;;;;;;;;;
2839;Mannen en vrouwen;Totaal;Bergschenhoek;2014;;;;;;;;;;;;
2840;Mannen en vrouwen;Totaal;Bergschenhoek;2015;;;;;;;;;;;;
2841;Mannen en vrouwen;Totaal;Bergschenhoek;2016;;;;;;;;;;;;
2842;Mannen en vrouwen;Totaal;Bergschenhoek;2017;;;;;;;;;;;;
2843;Mannen en vrouwen;Totaal;Bergschenhoek;2018;;;;;;;;;;;;
2844;Mannen en vrouwen;Totaal;Bergschenhoek;2019;;;;;;;;;;;;
2845;Mannen en vrouwen;Totaal;Bergschenhoek;2020;;;;;;;;;;;;
2846;Mannen en vrouwen;Totaal;Bergschenhoek;2021;;;;;;;;;;;;
2847;Mannen en vrouwen;Totaal;Bergschenhoek;2022;;;;;;;;;;;;
2848;Mannen en vrouwen;Totaal;Bergschenhoek;2023;;;;;;;;;;;;
2849;Mannen en vrouwen;Totaal;Bergschenhoek;2024;;;;;;;;;;;;
2850;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2000;16879.0;16692.0;5621.0;1271.0;9353.0;851.0;3356.0;282.0;4864.0;292.0;155.0;187.0
2851;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2001;16978.0;16785.0;5600.0;1318.0;9456.0;802.0;3446.0;318.0;4890.0;262.0;149.0;193.0
2852;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2002;16943.0;16749.0;5563.0;1397.0;9387.0;833.0;3430.0;322.0;4802.0;265.0;137.0;194.0
2853;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2003;17212.0;17040.0;5648.0;1452.0;9515.0;891.0;3434.0;382.0;4808.0;286.0;139.0;172.0
2854;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2004;17535.0;17330.0;5689.0;1493.0;9696.0;904.0;3564.0;430.0;4798.0;305.0;147.0;205.0
2855;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2005;18083.0;17881.0;5778.0;1557.0;10049.0;1083.0;3680.0;490.0;4796.0;340.0;157.0;202.0
2856;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2006;19184.0;18964.0;6012.0;1704.0;10685.0;1231.0;3874.0;642.0;4938.0;393.0;170.0;220.0
2857;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2007;;;;;;;;;;;;
2858;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2008;;;;;;;;;;;;
2859;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2009;;;;;;;;;;;;
2860;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2010;;;;;;;;;;;;
2861;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2011;;;;;;;;;;;;
2862;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2012;;;;;;;;;;;;
2863;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2013;;;;;;;;;;;;
2864;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2014;;;;;;;;;;;;
2865;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2015;;;;;;;;;;;;
2866;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2016;;;;;;;;;;;;
2867;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2017;;;;;;;;;;;;
2868;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2018;;;;;;;;;;;;
2869;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2019;;;;;;;;;;;;
2870;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2020;;;;;;;;;;;;
2871;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2021;;;;;;;;;;;;
2872;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2022;;;;;;;;;;;;
2873;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2023;;;;;;;;;;;;
2874;Mannen en vrouwen;Totaal;Berkel en Rodenrijs;2024;;;;;;;;;;;;
2875;Mannen en vrouwen;Totaal;Berkelland;2000;;;;;;;;;;;;
2876;Mannen en vrouwen;Totaal;Berkelland;2001;;;;;;;;;;;;
2877;Mannen en vrouwen;Totaal;Berkelland;2002;;;;;;;;;;;;
2878;Mannen en vrouwen;Totaal;Berkelland;2003;;;;;;;;;;;;
2879;Mannen en vrouwen;Totaal;Berkelland;2004;;;;;;;;;;;;
2880;Mannen en vrouwen;Totaal;Berkelland;2005;45227.0;44579.0;13417.0;4083.0;25219.0;2419.0;9964.0;1146.0;11690.0;772.0;1088.0;648.0
2881;Mannen en vrouwen;Totaal;Berkelland;2006;45294.0;44574.0;13380.0;4258.0;25178.0;2374.0;10002.0;1264.0;11538.0;799.0;959.0;720.0
2882;Mannen en vrouwen;Totaal;Berkelland;2007;45213.0;44450.0;13244.0;4386.0;25122.0;2368.0;10078.0;1396.0;11280.0;806.0;892.0;763.0
2883;Mannen en vrouwen;Totaal;Berkelland;2008;45150.0;44327.0;13108.0;4484.0;25030.0;2378.0;10230.0;1516.0;10906.0;812.0;893.0;823.0
