ID;SBI93;Bedrijfsgrootte;Perioden;TotaalEnergiekosten_1;Hoeveelheid_2;Waarde_3;Hoeveelheid_4;Waarde_5;Hoeveelheid_6;Waarde_7;Hoeveelheid_8;Waarde_9;Hoeveelheid_10;Waarde_11;Hoeveelheid_12;Waarde_13;Inkoopwaarde_14;Verkoopwaarde_15;Verbruiksaldo_16;Hoeveelheid_17;Waarde_18
4937;DJ VV metalen in primaire vorm en ..;0;2002;730.7;147461.0;730.1;9960.0;389.6;302.8;15.2;9657.2;374.4;770.5;129.4;88309.0;226.4;0.5;0.0;0.5;0.0;0.0
4938;DJ VV metalen in primaire vorm en ..;0;2003;745.3;156438.0;744.7;10099.4;401.5;320.1;16.4;9779.2;385.0;765.1;140.6;97018.0;219.1;0.6;0.0;0.6;0.0;0.0
4939;DJ VV metalen in primaire vorm en ..;0;2004;763.4;162248.0;762.4;10890.2;441.5;387.3;20.5;10502.9;421.0;721.7;130.9;101595.0;210.5;1.1;0.0;1.1;0.0;0.0
4940;DJ VV metalen in primaire vorm en ..;0;2005;805.7;161075.0;804.9;10836.6;491.9;384.1;23.6;10452.5;468.2;715.5;157.3;100799.0;179.3;0.8;0.0;0.8;0.0;0.0
4941;DJ VV metalen in primaire vorm en ..;0;2006;928.1;146529.0;926.9;10096.1;543.8;401.0;27.1;9695.2;516.7;671.9;182.6;90362.0;227.5;1.2;0.0;1.2;0.0;0.0
4942;DJ VV metalen in primaire vorm en ..;4;1993;;;;;;;;;;;;;;;;;;
4943;DJ VV metalen in primaire vorm en ..;4;1994;;;;;;;;;;;;;;;;;;
4944;DJ VV metalen in primaire vorm en ..;4;1995;;;;;;;;;;;;;;;;;;
4945;DJ VV metalen in primaire vorm en ..;4;1996;;;;;;;;;;;;;;;;;;
4946;DJ VV metalen in primaire vorm en ..;4;1997;;;;;;;;;;;;;;;;;;
4947;DJ VV metalen in primaire vorm en ..;4;1998;;;;;;;;;;;;;;;;;;
4948;DJ VV metalen in primaire vorm en ..;4;1999;;;;;;;;;;;;;;;;;;
4949;DJ VV metalen in primaire vorm en ..;4;2000;;;;;;;;;;;;;;;;;;
4950;DJ VV metalen in primaire vorm en ..;4;2001;;;;;;;;;;;;;;;;;;
4951;DJ VV metalen in primaire vorm en ..;4;2002;;;;;;;;;;;;;;;;;;
4952;DJ VV metalen in primaire vorm en ..;4;2003;;;;;;;;;;;;;;;;;;
4953;DJ VV metalen in primaire vorm en ..;4;2004;;;;;;;;;;;;;;;;;;
4954;DJ VV metalen in primaire vorm en ..;4;2005;;;;;;;;;;;;;;;;;;
4955;DJ VV metalen in primaire vorm en ..;4;2006;;;;;;;;;;;;;;;;;;
4956;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
4957;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
4958;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
4959;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
4960;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
4961;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
4962;DJ VV metalen in primaire vorm en ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
4963;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
4964;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
4965;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
4966;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
4967;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
4968;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
4969;DJ VV metalen in primaire vorm en ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
4970;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
4971;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
4972;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
4973;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
4974;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
4975;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
4976;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
4977;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
4978;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
4979;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
4980;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
4981;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
4982;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
4983;DJ VV metalen in primaire vorm en ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
4984;27 VV metalen in primaire vorm;0;1993;360.5;125973.0;360.5;6860.9;198.2;240.0;9.4;6620.9;188.8;474.2;42.0;87131.0;129.6;0.2;0.2;0.1;0.0;0.0
4985;27 VV metalen in primaire vorm;0;1994;363.0;132083.0;363.0;6865.0;195.1;307.3;12.2;6557.7;182.9;507.7;43.7;92405.0;136.4;0.3;0.2;0.1;0.0;0.0
4986;27 VV metalen in primaire vorm;0;1995;366.9;134853.0;366.7;6979.0;195.5;357.6;14.8;6621.4;180.8;528.2;49.8;94297.0;136.1;0.3;0.2;0.2;0.0;0.0
4987;27 VV metalen in primaire vorm;0;1996;380.7;140854.0;380.6;7230.6;206.1;363.7;16.0;6866.9;190.2;529.5;51.0;99375.0;139.5;0.4;0.2;0.2;0.0;0.0
4988;27 VV metalen in primaire vorm;0;1997;405.3;136678.0;405.1;7777.4;222.2;365.8;15.9;7411.6;206.3;546.3;55.7;92707.0;143.1;0.5;0.3;0.2;0.0;0.0
4989;27 VV metalen in primaire vorm;0;1998;420.9;141870.0;420.8;8472.5;234.7;397.4;17.3;8075.0;217.4;577.0;55.3;94538.0;148.2;0.4;0.4;0.0;0.0;0.0
4990;27 VV metalen in primaire vorm;0;1999;390.4;133743.0;390.5;8649.2;238.5;409.6;17.8;8239.6;220.6;495.6;44.1;88396.0;125.8;0.2;0.4;-0.1;0.0;0.0
4991;27 VV metalen in primaire vorm;0;2000;508.2;128036.0;508.0;9010.9;306.7;373.7;19.3;8637.2;289.4;589.7;82.5;78277.0;136.1;0.2;0.0;0.2;0.0;0.0
4992;27 VV metalen in primaire vorm;0;2001;528.2;139449.0;528.1;8957.5;305.4;310.1;16.3;8647.5;289.1;585.4;90.3;89790.0;148.7;0.1;0.0;0.1;0.0;0.0
4993;27 VV metalen in primaire vorm;0;2002;579.9;136601.0;579.9;8781.2;291.9;300.0;15.0;8481.2;276.9;564.6;78.1;88200.0;224.9;0.1;0.0;0.1;0.0;0.0
4994;27 VV metalen in primaire vorm;0;2003;586.6;145483.0;586.5;8917.4;300.0;319.6;16.4;8597.8;283.6;556.6;85.3;96915.0;217.6;0.1;0.0;0.1;0.0;0.0
4995;27 VV metalen in primaire vorm;0;2004;591.3;151016.0;591.2;9623.3;330.1;386.4;20.4;9236.9;309.8;514.7;72.6;101473.0;208.8;0.1;0.0;0.1;0.0;0.0
4996;27 VV metalen in primaire vorm;0;2005;631.8;150582.0;631.6;9642.5;381.1;383.4;23.6;9259.1;357.5;523.0;96.3;100696.0;177.7;0.2;0.0;0.2;0.0;0.0
4997;27 VV metalen in primaire vorm;0;2006;747.8;136992.0;747.6;8998.2;433.0;400.9;27.1;8597.3;405.9;499.8;116.4;90223.0;225.3;0.3;0.0;0.3;0.0;0.0
4998;27 VV metalen in primaire vorm;4;1993;;;;;;;;;;;;;;;;;;
4999;27 VV metalen in primaire vorm;4;1994;;;;;;;;;;;;;;;;;;
5000;27 VV metalen in primaire vorm;4;1995;;;;;;;;;;;;;;;;;;
5001;27 VV metalen in primaire vorm;4;1996;;;;;;;;;;;;;;;;;;
5002;27 VV metalen in primaire vorm;4;1997;;;;;;;;;;;;;;;;;;
5003;27 VV metalen in primaire vorm;4;1998;;;;;;;;;;;;;;;;;;
5004;27 VV metalen in primaire vorm;4;1999;;;;;;;;;;;;;;;;;;
5005;27 VV metalen in primaire vorm;4;2000;;;;;;;;;;;;;;;;;;
5006;27 VV metalen in primaire vorm;4;2001;;;;;;;;;;;;;;;;;;
5007;27 VV metalen in primaire vorm;4;2002;;;;;;;;;;;;;;;;;;
5008;27 VV metalen in primaire vorm;4;2003;;;;;;;;;;;;;;;;;;
5009;27 VV metalen in primaire vorm;4;2004;;;;;;;;;;;;;;;;;;
5010;27 VV metalen in primaire vorm;4;2005;;;;;;;;;;;;;;;;;;
5011;27 VV metalen in primaire vorm;4;2006;;;;;;;;;;;;;;;;;;
5012;27 VV metalen in primaire vorm;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
5013;27 VV metalen in primaire vorm;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
5014;27 VV metalen in primaire vorm;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
5015;27 VV metalen in primaire vorm;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
5016;27 VV metalen in primaire vorm;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
5017;27 VV metalen in primaire vorm;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
5018;27 VV metalen in primaire vorm;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
5019;27 VV metalen in primaire vorm;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
5020;27 VV metalen in primaire vorm;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
5021;27 VV metalen in primaire vorm;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
5022;27 VV metalen in primaire vorm;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
5023;27 VV metalen in primaire vorm;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
5024;27 VV metalen in primaire vorm;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
5025;27 VV metalen in primaire vorm;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
5026;27 VV metalen in primaire vorm;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
5027;27 VV metalen in primaire vorm;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
5028;27 VV metalen in primaire vorm;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
5029;27 VV metalen in primaire vorm;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
5030;27 VV metalen in primaire vorm;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
5031;27 VV metalen in primaire vorm;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
5032;27 VV metalen in primaire vorm;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
5033;27 VV metalen in primaire vorm;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
5034;27 VV metalen in primaire vorm;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
5035;27 VV metalen in primaire vorm;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
5036;27 VV metalen in primaire vorm;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
5037;27 VV metalen in primaire vorm;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
5038;27 VV metalen in primaire vorm;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
5039;27 VV metalen in primaire vorm;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
5040;271 VV ijzer en staal en van ferro- ..;0;1993;;;;;;;;;;;;;;;;;;
5041;271 VV ijzer en staal en van ferro- ..;0;1994;;;;;;;;;;;;;;;;;;
5042;271 VV ijzer en staal en van ferro- ..;0;1995;;;;;;;;;;;;;;;;;;
5043;271 VV ijzer en staal en van ferro- ..;0;1996;;;;;;;;;;;;;;;;;;
5044;271 VV ijzer en staal en van ferro- ..;0;1997;;;;;;;;;;;;;;;;;;
5045;271 VV ijzer en staal en van ferro- ..;0;1998;;;;;;;;;;;;;;;;;;
5046;271 VV ijzer en staal en van ferro- ..;0;1999;;;;;;;;;;;;;;;;;;
5047;271 VV ijzer en staal en van ferro- ..;0;2000;;;;;;;;;;;;;;;;;;
5048;271 VV ijzer en staal en van ferro- ..;0;2001;;;;;;;;;;;;;;;;;;
5049;271 VV ijzer en staal en van ferro- ..;0;2002;;;;;;;;;;;;;;;;;;
5050;271 VV ijzer en staal en van ferro- ..;0;2003;;;;;;;;;;;;;;;;;;
5051;271 VV ijzer en staal en van ferro- ..;0;2004;;;;;;;;;;;;;;;;;;
5052;271 VV ijzer en staal en van ferro- ..;0;2005;;;;;;;;;;;;;;;;;;
5053;271 VV ijzer en staal en van ferro- ..;0;2006;;;;;;;;;;;;;;;;;;
5054;271 VV ijzer en staal en van ferro- ..;4;1993;;;;;;;;;;;;;;;;;;
5055;271 VV ijzer en staal en van ferro- ..;4;1994;;;;;;;;;;;;;;;;;;
5056;271 VV ijzer en staal en van ferro- ..;4;1995;;;;;;;;;;;;;;;;;;
5057;271 VV ijzer en staal en van ferro- ..;4;1996;;;;;;;;;;;;;;;;;;
5058;271 VV ijzer en staal en van ferro- ..;4;1997;;;;;;;;;;;;;;;;;;
5059;271 VV ijzer en staal en van ferro- ..;4;1998;;;;;;;;;;;;;;;;;;
5060;271 VV ijzer en staal en van ferro- ..;4;1999;;;;;;;;;;;;;;;;;;
5061;271 VV ijzer en staal en van ferro- ..;4;2000;;;;;;;;;;;;;;;;;;
5062;271 VV ijzer en staal en van ferro- ..;4;2001;;;;;;;;;;;;;;;;;;
5063;271 VV ijzer en staal en van ferro- ..;4;2002;;;;;;;;;;;;;;;;;;
5064;271 VV ijzer en staal en van ferro- ..;4;2003;;;;;;;;;;;;;;;;;;
5065;271 VV ijzer en staal en van ferro- ..;4;2004;;;;;;;;;;;;;;;;;;
5066;271 VV ijzer en staal en van ferro- ..;4;2005;;;;;;;;;;;;;;;;;;
5067;271 VV ijzer en staal en van ferro- ..;4;2006;;;;;;;;;;;;;;;;;;
5068;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
5069;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
5070;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
5071;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
5072;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
5073;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
5074;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
5075;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
5076;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
5077;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
5078;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
5079;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
5080;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
5081;271 VV ijzer en staal en van ferro- ..;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
5082;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
5083;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
5084;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
5085;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
5086;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
5087;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
5088;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
5089;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
5090;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
5091;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
5092;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
5093;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
5094;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
5095;271 VV ijzer en staal en van ferro- ..;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
5096;272 VV gietijzeren en stalen buizen;0;1993;;;;;;;;;;;;;;;;;;
5097;272 VV gietijzeren en stalen buizen;0;1994;;;;;;;;;;;;;;;;;;
5098;272 VV gietijzeren en stalen buizen;0;1995;;;;;;;;;;;;;;;;;;
5099;272 VV gietijzeren en stalen buizen;0;1996;;;;;;;;;;;;;;;;;;
5100;272 VV gietijzeren en stalen buizen;0;1997;;;;;;;;;;;;;;;;;;
5101;272 VV gietijzeren en stalen buizen;0;1998;;;;;;;;;;;;;;;;;;
5102;272 VV gietijzeren en stalen buizen;0;1999;;;;;;;;;;;;;;;;;;
5103;272 VV gietijzeren en stalen buizen;0;2000;;;;;;;;;;;;;;;;;;
5104;272 VV gietijzeren en stalen buizen;0;2001;;;;;;;;;;;;;;;;;;
5105;272 VV gietijzeren en stalen buizen;0;2002;;;;;;;;;;;;;;;;;;
5106;272 VV gietijzeren en stalen buizen;0;2003;;;;;;;;;;;;;;;;;;
5107;272 VV gietijzeren en stalen buizen;0;2004;;;;;;;;;;;;;;;;;;
5108;272 VV gietijzeren en stalen buizen;0;2005;;;;;;;;;;;;;;;;;;
5109;272 VV gietijzeren en stalen buizen;0;2006;;;;;;;;;;;;;;;;;;
5110;272 VV gietijzeren en stalen buizen;4;1993;;;;;;;;;;;;;;;;;;
5111;272 VV gietijzeren en stalen buizen;4;1994;;;;;;;;;;;;;;;;;;
5112;272 VV gietijzeren en stalen buizen;4;1995;;;;;;;;;;;;;;;;;;
5113;272 VV gietijzeren en stalen buizen;4;1996;;;;;;;;;;;;;;;;;;
5114;272 VV gietijzeren en stalen buizen;4;1997;;;;;;;;;;;;;;;;;;
5115;272 VV gietijzeren en stalen buizen;4;1998;;;;;;;;;;;;;;;;;;
5116;272 VV gietijzeren en stalen buizen;4;1999;;;;;;;;;;;;;;;;;;
5117;272 VV gietijzeren en stalen buizen;4;2000;;;;;;;;;;;;;;;;;;
5118;272 VV gietijzeren en stalen buizen;4;2001;;;;;;;;;;;;;;;;;;
5119;272 VV gietijzeren en stalen buizen;4;2002;;;;;;;;;;;;;;;;;;
5120;272 VV gietijzeren en stalen buizen;4;2003;;;;;;;;;;;;;;;;;;
5121;272 VV gietijzeren en stalen buizen;4;2004;;;;;;;;;;;;;;;;;;
5122;272 VV gietijzeren en stalen buizen;4;2005;;;;;;;;;;;;;;;;;;
5123;272 VV gietijzeren en stalen buizen;4;2006;;;;;;;;;;;;;;;;;;
5124;272 VV gietijzeren en stalen buizen;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
5125;272 VV gietijzeren en stalen buizen;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
5126;272 VV gietijzeren en stalen buizen;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
5127;272 VV gietijzeren en stalen buizen;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
5128;272 VV gietijzeren en stalen buizen;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
5129;272 VV gietijzeren en stalen buizen;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
5130;272 VV gietijzeren en stalen buizen;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
5131;272 VV gietijzeren en stalen buizen;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
5132;272 VV gietijzeren en stalen buizen;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
5133;272 VV gietijzeren en stalen buizen;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
5134;272 VV gietijzeren en stalen buizen;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
5135;272 VV gietijzeren en stalen buizen;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
5136;272 VV gietijzeren en stalen buizen;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
5137;272 VV gietijzeren en stalen buizen;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
5138;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
5139;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
5140;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
5141;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
5142;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
5143;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
5144;272 VV gietijzeren en stalen buizen;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
5145;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2000;;;;;;;;;;;;;;;;;;
5146;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2001;;;;;;;;;;;;;;;;;;
5147;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2002;;;;;;;;;;;;;;;;;;
5148;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2003;;;;;;;;;;;;;;;;;;
5149;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2004;;;;;;;;;;;;;;;;;;
5150;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2005;;;;;;;;;;;;;;;;;;
5151;272 VV gietijzeren en stalen buizen;100 of meer werknemers;2006;;;;;;;;;;;;;;;;;;
5152;273 Overige eerste vv ijzer en staal;0;1993;0.6;39.0;0.6;5.7;0.5;0.0;0.0;5.7;0.5;0.5;0.1;3.0;0.0;0.0;0.0;0.0;0.0;0.0
5153;273 Overige eerste vv ijzer en staal;0;1994;;;;;;;;;;;;;;;;;;
5154;273 Overige eerste vv ijzer en staal;0;1995;;;;;;;;;;;;;;;;;;
5155;273 Overige eerste vv ijzer en staal;0;1996;;;;;;;;;;;;;;;;;;
5156;273 Overige eerste vv ijzer en staal;0;1997;;;;;;;;;;;;;;;;;;
5157;273 Overige eerste vv ijzer en staal;0;1998;;;;;;;;;;;;;;;;;;
5158;273 Overige eerste vv ijzer en staal;0;1999;;;;;;;;;;;;;;;;;;
5159;273 Overige eerste vv ijzer en staal;0;2000;;;;;;;;;;;;;;;;;;
5160;273 Overige eerste vv ijzer en staal;0;2001;;;;;;;;;;;;;;;;;;
5161;273 Overige eerste vv ijzer en staal;0;2002;;;;;;;;;;;;;;;;;;
5162;273 Overige eerste vv ijzer en staal;0;2003;;;;;;;;;;;;;;;;;;
5163;273 Overige eerste vv ijzer en staal;0;2004;;;;;;;;;;;;;;;;;;
5164;273 Overige eerste vv ijzer en staal;0;2005;;;;;;;;;;;;;;;;;;
5165;273 Overige eerste vv ijzer en staal;0;2006;;;;;;;;;;;;;;;;;;
5166;273 Overige eerste vv ijzer en staal;4;1993;;;;;;;;;;;;;;;;;;
5167;273 Overige eerste vv ijzer en staal;4;1994;;;;;;;;;;;;;;;;;;
5168;273 Overige eerste vv ijzer en staal;4;1995;;;;;;;;;;;;;;;;;;
5169;273 Overige eerste vv ijzer en staal;4;1996;;;;;;;;;;;;;;;;;;
5170;273 Overige eerste vv ijzer en staal;4;1997;;;;;;;;;;;;;;;;;;
5171;273 Overige eerste vv ijzer en staal;4;1998;;;;;;;;;;;;;;;;;;
5172;273 Overige eerste vv ijzer en staal;4;1999;;;;;;;;;;;;;;;;;;
5173;273 Overige eerste vv ijzer en staal;4;2000;;;;;;;;;;;;;;;;;;
5174;273 Overige eerste vv ijzer en staal;4;2001;;;;;;;;;;;;;;;;;;
5175;273 Overige eerste vv ijzer en staal;4;2002;;;;;;;;;;;;;;;;;;
5176;273 Overige eerste vv ijzer en staal;4;2003;;;;;;;;;;;;;;;;;;
5177;273 Overige eerste vv ijzer en staal;4;2004;;;;;;;;;;;;;;;;;;
5178;273 Overige eerste vv ijzer en staal;4;2005;;;;;;;;;;;;;;;;;;
5179;273 Overige eerste vv ijzer en staal;4;2006;;;;;;;;;;;;;;;;;;
5180;273 Overige eerste vv ijzer en staal;20-99 werknemers;1993;;;;;;;;;;;;;;;;;;
5181;273 Overige eerste vv ijzer en staal;20-99 werknemers;1994;;;;;;;;;;;;;;;;;;
5182;273 Overige eerste vv ijzer en staal;20-99 werknemers;1995;;;;;;;;;;;;;;;;;;
5183;273 Overige eerste vv ijzer en staal;20-99 werknemers;1996;;;;;;;;;;;;;;;;;;
5184;273 Overige eerste vv ijzer en staal;20-99 werknemers;1997;;;;;;;;;;;;;;;;;;
5185;273 Overige eerste vv ijzer en staal;20-99 werknemers;1998;;;;;;;;;;;;;;;;;;
5186;273 Overige eerste vv ijzer en staal;20-99 werknemers;1999;;;;;;;;;;;;;;;;;;
5187;273 Overige eerste vv ijzer en staal;20-99 werknemers;2000;;;;;;;;;;;;;;;;;;
5188;273 Overige eerste vv ijzer en staal;20-99 werknemers;2001;;;;;;;;;;;;;;;;;;
5189;273 Overige eerste vv ijzer en staal;20-99 werknemers;2002;;;;;;;;;;;;;;;;;;
5190;273 Overige eerste vv ijzer en staal;20-99 werknemers;2003;;;;;;;;;;;;;;;;;;
5191;273 Overige eerste vv ijzer en staal;20-99 werknemers;2004;;;;;;;;;;;;;;;;;;
5192;273 Overige eerste vv ijzer en staal;20-99 werknemers;2005;;;;;;;;;;;;;;;;;;
5193;273 Overige eerste vv ijzer en staal;20-99 werknemers;2006;;;;;;;;;;;;;;;;;;
5194;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1993;;;;;;;;;;;;;;;;;;
5195;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1994;;;;;;;;;;;;;;;;;;
5196;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1995;;;;;;;;;;;;;;;;;;
5197;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1996;;;;;;;;;;;;;;;;;;
5198;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1997;;;;;;;;;;;;;;;;;;
5199;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1998;;;;;;;;;;;;;;;;;;
5200;273 Overige eerste vv ijzer en staal;100 of meer werknemers;1999;;;;;;;;;;;;;;;;;;
