ID;Geslacht;Leeftijd;Nationaliteiten;Perioden;BevolkingOp1Januari_1
7858;Totaal mannen en vrouwen;0 jaar;Djiboutiaans;2023;0.0
7859;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;1995;0.0
7860;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;1996;1.0
7861;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;1997;0.0
7862;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;1998;0.0
7863;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;1999;0.0
7864;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2000;0.0
7865;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2001;0.0
7866;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2002;0.0
7867;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2003;0.0
7868;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2004;0.0
7869;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2005;0.0
7870;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2006;0.0
7871;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2007;0.0
7872;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2008;0.0
7873;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2009;0.0
7874;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2010;0.0
7875;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2011;0.0
7876;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2012;0.0
7877;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2013;0.0
7878;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2014;0.0
7879;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2015;0.0
7880;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2016;0.0
7881;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2017;0.0
7882;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2018;0.0
7883;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2019;0.0
7884;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2020;0.0
7885;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2021;0.0
7886;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2022;0.0
7887;Totaal mannen en vrouwen;0 jaar;Burger van Dominica;2023;0.0
7888;Totaal mannen en vrouwen;0 jaar;Dominicaans;1995;9.0
7889;Totaal mannen en vrouwen;0 jaar;Dominicaans;1996;7.0
7890;Totaal mannen en vrouwen;0 jaar;Dominicaans;1997;12.0
7891;Totaal mannen en vrouwen;0 jaar;Dominicaans;1998;9.0
7892;Totaal mannen en vrouwen;0 jaar;Dominicaans;1999;8.0
7893;Totaal mannen en vrouwen;0 jaar;Dominicaans;2000;12.0
7894;Totaal mannen en vrouwen;0 jaar;Dominicaans;2001;9.0
7895;Totaal mannen en vrouwen;0 jaar;Dominicaans;2002;9.0
7896;Totaal mannen en vrouwen;0 jaar;Dominicaans;2003;13.0
7897;Totaal mannen en vrouwen;0 jaar;Dominicaans;2004;14.0
7898;Totaal mannen en vrouwen;0 jaar;Dominicaans;2005;11.0
7899;Totaal mannen en vrouwen;0 jaar;Dominicaans;2006;13.0
7900;Totaal mannen en vrouwen;0 jaar;Dominicaans;2007;6.0
7901;Totaal mannen en vrouwen;0 jaar;Dominicaans;2008;13.0
7902;Totaal mannen en vrouwen;0 jaar;Dominicaans;2009;9.0
7903;Totaal mannen en vrouwen;0 jaar;Dominicaans;2010;9.0
7904;Totaal mannen en vrouwen;0 jaar;Dominicaans;2011;6.0
7905;Totaal mannen en vrouwen;0 jaar;Dominicaans;2012;8.0
7906;Totaal mannen en vrouwen;0 jaar;Dominicaans;2013;11.0
7907;Totaal mannen en vrouwen;0 jaar;Dominicaans;2014;8.0
7908;Totaal mannen en vrouwen;0 jaar;Dominicaans;2015;5.0
7909;Totaal mannen en vrouwen;0 jaar;Dominicaans;2016;3.0
7910;Totaal mannen en vrouwen;0 jaar;Dominicaans;2017;4.0
7911;Totaal mannen en vrouwen;0 jaar;Dominicaans;2018;6.0
7912;Totaal mannen en vrouwen;0 jaar;Dominicaans;2019;4.0
7913;Totaal mannen en vrouwen;0 jaar;Dominicaans;2020;4.0
7914;Totaal mannen en vrouwen;0 jaar;Dominicaans;2021;4.0
7915;Totaal mannen en vrouwen;0 jaar;Dominicaans;2022;6.0
7916;Totaal mannen en vrouwen;0 jaar;Dominicaans;2023;2.0
7917;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;1995;341.0
7918;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;1996;336.0
7919;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;1997;322.0
7920;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;1998;294.0
7921;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;1999;327.0
7922;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2000;270.0
7923;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2001;270.0
7924;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2002;276.0
7925;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2003;252.0
7926;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2004;282.0
7927;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2005;314.0
7928;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2006;312.0
7929;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2007;350.0
7930;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2008;358.0
7931;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2009;432.0
7932;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2010;448.0
7933;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2011;482.0
7934;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2012;455.0
7935;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2013;470.0
7936;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2014;430.0
7937;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2015;449.0
7938;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2016;436.0
7939;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2017;412.0
7940;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2018;405.0
7941;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2019;401.0
7942;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2020;423.0
7943;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2021;410.0
7944;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2022;449.0
7945;Totaal mannen en vrouwen;0 jaar;Burger van Bondsrepubliek Duitsland;2023;408.0
7946;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;1995;1.0
7947;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;1996;3.0
7948;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;1997;4.0
7949;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;1998;2.0
7950;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;1999;4.0
7951;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2000;0.0
7952;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2001;5.0
7953;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2002;1.0
7954;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2003;3.0
7955;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2004;4.0
7956;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2005;5.0
7957;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2006;3.0
7958;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2007;1.0
7959;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2008;1.0
7960;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2009;2.0
7961;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2010;2.0
7962;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2011;3.0
7963;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2012;6.0
7964;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2013;0.0
7965;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2014;4.0
7966;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2015;5.0
7967;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2016;2.0
7968;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2017;3.0
7969;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2018;7.0
7970;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2019;0.0
7971;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2020;2.0
7972;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2021;4.0
7973;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2022;5.0
7974;Totaal mannen en vrouwen;0 jaar;Ecuadoraans;2023;3.0
7975;Totaal mannen en vrouwen;0 jaar;Egyptisch;1995;50.0
7976;Totaal mannen en vrouwen;0 jaar;Egyptisch;1996;53.0
7977;Totaal mannen en vrouwen;0 jaar;Egyptisch;1997;25.0
7978;Totaal mannen en vrouwen;0 jaar;Egyptisch;1998;31.0
7979;Totaal mannen en vrouwen;0 jaar;Egyptisch;1999;17.0
7980;Totaal mannen en vrouwen;0 jaar;Egyptisch;2000;28.0
7981;Totaal mannen en vrouwen;0 jaar;Egyptisch;2001;11.0
7982;Totaal mannen en vrouwen;0 jaar;Egyptisch;2002;20.0
7983;Totaal mannen en vrouwen;0 jaar;Egyptisch;2003;15.0
7984;Totaal mannen en vrouwen;0 jaar;Egyptisch;2004;15.0
7985;Totaal mannen en vrouwen;0 jaar;Egyptisch;2005;16.0
7986;Totaal mannen en vrouwen;0 jaar;Egyptisch;2006;13.0
7987;Totaal mannen en vrouwen;0 jaar;Egyptisch;2007;16.0
7988;Totaal mannen en vrouwen;0 jaar;Egyptisch;2008;13.0
7989;Totaal mannen en vrouwen;0 jaar;Egyptisch;2009;22.0
7990;Totaal mannen en vrouwen;0 jaar;Egyptisch;2010;19.0
7991;Totaal mannen en vrouwen;0 jaar;Egyptisch;2011;21.0
7992;Totaal mannen en vrouwen;0 jaar;Egyptisch;2012;26.0
7993;Totaal mannen en vrouwen;0 jaar;Egyptisch;2013;20.0
7994;Totaal mannen en vrouwen;0 jaar;Egyptisch;2014;20.0
7995;Totaal mannen en vrouwen;0 jaar;Egyptisch;2015;40.0
7996;Totaal mannen en vrouwen;0 jaar;Egyptisch;2016;37.0
7997;Totaal mannen en vrouwen;0 jaar;Egyptisch;2017;31.0
7998;Totaal mannen en vrouwen;0 jaar;Egyptisch;2018;35.0
7999;Totaal mannen en vrouwen;0 jaar;Egyptisch;2019;51.0
8000;Totaal mannen en vrouwen;0 jaar;Egyptisch;2020;54.0
8001;Totaal mannen en vrouwen;0 jaar;Egyptisch;2021;75.0
8002;Totaal mannen en vrouwen;0 jaar;Egyptisch;2022;76.0
8003;Totaal mannen en vrouwen;0 jaar;Egyptisch;2023;88.0
8004;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;1995;1.0
8005;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;1996;0.0
8006;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;1997;0.0
8007;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;1998;0.0
8008;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;1999;0.0
8009;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2000;0.0
8010;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2001;0.0
8011;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2002;0.0
8012;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2003;0.0
8013;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2004;0.0
8014;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2005;0.0
8015;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2006;0.0
8016;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2007;0.0
8017;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2008;1.0
8018;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2009;0.0
8019;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2010;0.0
8020;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2011;0.0
8021;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2012;0.0
8022;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2013;0.0
8023;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2014;0.0
8024;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2015;0.0
8025;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2016;0.0
8026;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2017;0.0
8027;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2018;0.0
8028;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2019;0.0
8029;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2020;0.0
8030;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2021;0.0
8031;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2022;0.0
8032;Totaal mannen en vrouwen;0 jaar;Equatoriaal-Guinees;2023;1.0
8033;Totaal mannen en vrouwen;0 jaar;Eritrees;1995;0.0
8034;Totaal mannen en vrouwen;0 jaar;Eritrees;1996;0.0
8035;Totaal mannen en vrouwen;0 jaar;Eritrees;1997;1.0
8036;Totaal mannen en vrouwen;0 jaar;Eritrees;1998;0.0
8037;Totaal mannen en vrouwen;0 jaar;Eritrees;1999;1.0
8038;Totaal mannen en vrouwen;0 jaar;Eritrees;2000;1.0
8039;Totaal mannen en vrouwen;0 jaar;Eritrees;2001;0.0
8040;Totaal mannen en vrouwen;0 jaar;Eritrees;2002;0.0
8041;Totaal mannen en vrouwen;0 jaar;Eritrees;2003;1.0
8042;Totaal mannen en vrouwen;0 jaar;Eritrees;2004;1.0
8043;Totaal mannen en vrouwen;0 jaar;Eritrees;2005;4.0
8044;Totaal mannen en vrouwen;0 jaar;Eritrees;2006;4.0
8045;Totaal mannen en vrouwen;0 jaar;Eritrees;2007;2.0
8046;Totaal mannen en vrouwen;0 jaar;Eritrees;2008;3.0
8047;Totaal mannen en vrouwen;0 jaar;Eritrees;2009;5.0
8048;Totaal mannen en vrouwen;0 jaar;Eritrees;2010;4.0
8049;Totaal mannen en vrouwen;0 jaar;Eritrees;2011;5.0
8050;Totaal mannen en vrouwen;0 jaar;Eritrees;2012;4.0
8051;Totaal mannen en vrouwen;0 jaar;Eritrees;2013;3.0
8052;Totaal mannen en vrouwen;0 jaar;Eritrees;2014;6.0
8053;Totaal mannen en vrouwen;0 jaar;Eritrees;2015;47.0
8054;Totaal mannen en vrouwen;0 jaar;Eritrees;2016;167.0
8055;Totaal mannen en vrouwen;0 jaar;Eritrees;2017;538.0
8056;Totaal mannen en vrouwen;0 jaar;Eritrees;2018;757.0
8057;Totaal mannen en vrouwen;0 jaar;Eritrees;2019;1204.0
8058;Totaal mannen en vrouwen;0 jaar;Eritrees;2020;1263.0
8059;Totaal mannen en vrouwen;0 jaar;Eritrees;2021;1048.0
8060;Totaal mannen en vrouwen;0 jaar;Eritrees;2022;729.0
8061;Totaal mannen en vrouwen;0 jaar;Eritrees;2023;438.0
8062;Totaal mannen en vrouwen;0 jaar;Estisch;1995;1.0
8063;Totaal mannen en vrouwen;0 jaar;Estisch;1996;0.0
8064;Totaal mannen en vrouwen;0 jaar;Estisch;1997;1.0
8065;Totaal mannen en vrouwen;0 jaar;Estisch;1998;0.0
8066;Totaal mannen en vrouwen;0 jaar;Estisch;1999;1.0
8067;Totaal mannen en vrouwen;0 jaar;Estisch;2000;1.0
8068;Totaal mannen en vrouwen;0 jaar;Estisch;2001;0.0
8069;Totaal mannen en vrouwen;0 jaar;Estisch;2002;1.0
8070;Totaal mannen en vrouwen;0 jaar;Estisch;2003;1.0
8071;Totaal mannen en vrouwen;0 jaar;Estisch;2004;2.0
8072;Totaal mannen en vrouwen;0 jaar;Estisch;2005;2.0
8073;Totaal mannen en vrouwen;0 jaar;Estisch;2006;0.0
8074;Totaal mannen en vrouwen;0 jaar;Estisch;2007;3.0
8075;Totaal mannen en vrouwen;0 jaar;Estisch;2008;3.0
8076;Totaal mannen en vrouwen;0 jaar;Estisch;2009;3.0
8077;Totaal mannen en vrouwen;0 jaar;Estisch;2010;6.0
8078;Totaal mannen en vrouwen;0 jaar;Estisch;2011;7.0
8079;Totaal mannen en vrouwen;0 jaar;Estisch;2012;6.0
8080;Totaal mannen en vrouwen;0 jaar;Estisch;2013;6.0
8081;Totaal mannen en vrouwen;0 jaar;Estisch;2014;4.0
8082;Totaal mannen en vrouwen;0 jaar;Estisch;2015;8.0
8083;Totaal mannen en vrouwen;0 jaar;Estisch;2016;10.0
8084;Totaal mannen en vrouwen;0 jaar;Estisch;2017;15.0
8085;Totaal mannen en vrouwen;0 jaar;Estisch;2018;6.0
8086;Totaal mannen en vrouwen;0 jaar;Estisch;2019;11.0
8087;Totaal mannen en vrouwen;0 jaar;Estisch;2020;14.0
8088;Totaal mannen en vrouwen;0 jaar;Estisch;2021;12.0
8089;Totaal mannen en vrouwen;0 jaar;Estisch;2022;7.0
8090;Totaal mannen en vrouwen;0 jaar;Estisch;2023;18.0
8091;Totaal mannen en vrouwen;0 jaar;Eswatinische;1995;
8092;Totaal mannen en vrouwen;0 jaar;Eswatinische;1996;
8093;Totaal mannen en vrouwen;0 jaar;Eswatinische;1997;
8094;Totaal mannen en vrouwen;0 jaar;Eswatinische;1998;
8095;Totaal mannen en vrouwen;0 jaar;Eswatinische;1999;
8096;Totaal mannen en vrouwen;0 jaar;Eswatinische;2000;
8097;Totaal mannen en vrouwen;0 jaar;Eswatinische;2001;
8098;Totaal mannen en vrouwen;0 jaar;Eswatinische;2002;
8099;Totaal mannen en vrouwen;0 jaar;Eswatinische;2003;
8100;Totaal mannen en vrouwen;0 jaar;Eswatinische;2004;
8101;Totaal mannen en vrouwen;0 jaar;Eswatinische;2005;
8102;Totaal mannen en vrouwen;0 jaar;Eswatinische;2006;
8103;Totaal mannen en vrouwen;0 jaar;Eswatinische;2007;
8104;Totaal mannen en vrouwen;0 jaar;Eswatinische;2008;
8105;Totaal mannen en vrouwen;0 jaar;Eswatinische;2009;
8106;Totaal mannen en vrouwen;0 jaar;Eswatinische;2010;
8107;Totaal mannen en vrouwen;0 jaar;Eswatinische;2011;
8108;Totaal mannen en vrouwen;0 jaar;Eswatinische;2012;
8109;Totaal mannen en vrouwen;0 jaar;Eswatinische;2013;
8110;Totaal mannen en vrouwen;0 jaar;Eswatinische;2014;
8111;Totaal mannen en vrouwen;0 jaar;Eswatinische;2015;
8112;Totaal mannen en vrouwen;0 jaar;Eswatinische;2016;
8113;Totaal mannen en vrouwen;0 jaar;Eswatinische;2017;
8114;Totaal mannen en vrouwen;0 jaar;Eswatinische;2018;
8115;Totaal mannen en vrouwen;0 jaar;Eswatinische;2019;0.0
8116;Totaal mannen en vrouwen;0 jaar;Eswatinische;2020;0.0
8117;Totaal mannen en vrouwen;0 jaar;Eswatinische;2021;0.0
8118;Totaal mannen en vrouwen;0 jaar;Eswatinische;2022;0.0
8119;Totaal mannen en vrouwen;0 jaar;Eswatinische;2023;0.0
8120;Totaal mannen en vrouwen;0 jaar;Ethiopisch;1995;103.0
8121;Totaal mannen en vrouwen;0 jaar;Ethiopisch;1996;90.0
8122;Totaal mannen en vrouwen;0 jaar;Ethiopisch;1997;32.0
8123;Totaal mannen en vrouwen;0 jaar;Ethiopisch;1998;18.0
8124;Totaal mannen en vrouwen;0 jaar;Ethiopisch;1999;21.0
8125;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2000;16.0
8126;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2001;20.0
8127;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2002;13.0
8128;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2003;19.0
8129;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2004;21.0
8130;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2005;19.0
8131;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2006;18.0
8132;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2007;17.0
8133;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2008;15.0
8134;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2009;8.0
8135;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2010;5.0
8136;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2011;10.0
8137;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2012;12.0
8138;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2013;14.0
8139;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2014;12.0
8140;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2015;16.0
8141;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2016;22.0
8142;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2017;35.0
8143;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2018;33.0
8144;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2019;32.0
8145;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2020;47.0
8146;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2021;40.0
8147;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2022;28.0
8148;Totaal mannen en vrouwen;0 jaar;Ethiopisch;2023;30.0
8149;Totaal mannen en vrouwen;0 jaar;Fijisch;1995;0.0
8150;Totaal mannen en vrouwen;0 jaar;Fijisch;1996;0.0
8151;Totaal mannen en vrouwen;0 jaar;Fijisch;1997;0.0
8152;Totaal mannen en vrouwen;0 jaar;Fijisch;1998;0.0
8153;Totaal mannen en vrouwen;0 jaar;Fijisch;1999;0.0
8154;Totaal mannen en vrouwen;0 jaar;Fijisch;2000;0.0
8155;Totaal mannen en vrouwen;0 jaar;Fijisch;2001;0.0
8156;Totaal mannen en vrouwen;0 jaar;Fijisch;2002;0.0
8157;Totaal mannen en vrouwen;0 jaar;Fijisch;2003;0.0
8158;Totaal mannen en vrouwen;0 jaar;Fijisch;2004;0.0
8159;Totaal mannen en vrouwen;0 jaar;Fijisch;2005;0.0
8160;Totaal mannen en vrouwen;0 jaar;Fijisch;2006;0.0
8161;Totaal mannen en vrouwen;0 jaar;Fijisch;2007;0.0
8162;Totaal mannen en vrouwen;0 jaar;Fijisch;2008;0.0
8163;Totaal mannen en vrouwen;0 jaar;Fijisch;2009;0.0
8164;Totaal mannen en vrouwen;0 jaar;Fijisch;2010;0.0
8165;Totaal mannen en vrouwen;0 jaar;Fijisch;2011;0.0
8166;Totaal mannen en vrouwen;0 jaar;Fijisch;2012;0.0
8167;Totaal mannen en vrouwen;0 jaar;Fijisch;2013;0.0
8168;Totaal mannen en vrouwen;0 jaar;Fijisch;2014;0.0
8169;Totaal mannen en vrouwen;0 jaar;Fijisch;2015;0.0
8170;Totaal mannen en vrouwen;0 jaar;Fijisch;2016;0.0
8171;Totaal mannen en vrouwen;0 jaar;Fijisch;2017;0.0
8172;Totaal mannen en vrouwen;0 jaar;Fijisch;2018;0.0
8173;Totaal mannen en vrouwen;0 jaar;Fijisch;2019;0.0
8174;Totaal mannen en vrouwen;0 jaar;Fijisch;2020;0.0
8175;Totaal mannen en vrouwen;0 jaar;Fijisch;2021;0.0
8176;Totaal mannen en vrouwen;0 jaar;Fijisch;2022;0.0
8177;Totaal mannen en vrouwen;0 jaar;Fijisch;2023;0.0
8178;Totaal mannen en vrouwen;0 jaar;Filippijns;1995;12.0
8179;Totaal mannen en vrouwen;0 jaar;Filippijns;1996;11.0
8180;Totaal mannen en vrouwen;0 jaar;Filippijns;1997;13.0
8181;Totaal mannen en vrouwen;0 jaar;Filippijns;1998;11.0
8182;Totaal mannen en vrouwen;0 jaar;Filippijns;1999;20.0
8183;Totaal mannen en vrouwen;0 jaar;Filippijns;2000;12.0
8184;Totaal mannen en vrouwen;0 jaar;Filippijns;2001;8.0
8185;Totaal mannen en vrouwen;0 jaar;Filippijns;2002;18.0
8186;Totaal mannen en vrouwen;0 jaar;Filippijns;2003;14.0
8187;Totaal mannen en vrouwen;0 jaar;Filippijns;2004;19.0
8188;Totaal mannen en vrouwen;0 jaar;Filippijns;2005;23.0
8189;Totaal mannen en vrouwen;0 jaar;Filippijns;2006;11.0
8190;Totaal mannen en vrouwen;0 jaar;Filippijns;2007;20.0
8191;Totaal mannen en vrouwen;0 jaar;Filippijns;2008;25.0
8192;Totaal mannen en vrouwen;0 jaar;Filippijns;2009;13.0
8193;Totaal mannen en vrouwen;0 jaar;Filippijns;2010;15.0
8194;Totaal mannen en vrouwen;0 jaar;Filippijns;2011;22.0
8195;Totaal mannen en vrouwen;0 jaar;Filippijns;2012;23.0
8196;Totaal mannen en vrouwen;0 jaar;Filippijns;2013;29.0
8197;Totaal mannen en vrouwen;0 jaar;Filippijns;2014;18.0
8198;Totaal mannen en vrouwen;0 jaar;Filippijns;2015;17.0
8199;Totaal mannen en vrouwen;0 jaar;Filippijns;2016;17.0
8200;Totaal mannen en vrouwen;0 jaar;Filippijns;2017;20.0
8201;Totaal mannen en vrouwen;0 jaar;Filippijns;2018;22.0
8202;Totaal mannen en vrouwen;0 jaar;Filippijns;2019;15.0
8203;Totaal mannen en vrouwen;0 jaar;Filippijns;2020;27.0
8204;Totaal mannen en vrouwen;0 jaar;Filippijns;2021;28.0
8205;Totaal mannen en vrouwen;0 jaar;Filippijns;2022;24.0
8206;Totaal mannen en vrouwen;0 jaar;Filippijns;2023;23.0
8207;Totaal mannen en vrouwen;0 jaar;Fins;1995;11.0
8208;Totaal mannen en vrouwen;0 jaar;Fins;1996;13.0
8209;Totaal mannen en vrouwen;0 jaar;Fins;1997;13.0
8210;Totaal mannen en vrouwen;0 jaar;Fins;1998;8.0
8211;Totaal mannen en vrouwen;0 jaar;Fins;1999;12.0
8212;Totaal mannen en vrouwen;0 jaar;Fins;2000;19.0
8213;Totaal mannen en vrouwen;0 jaar;Fins;2001;13.0
8214;Totaal mannen en vrouwen;0 jaar;Fins;2002;14.0
8215;Totaal mannen en vrouwen;0 jaar;Fins;2003;17.0
8216;Totaal mannen en vrouwen;0 jaar;Fins;2004;13.0
8217;Totaal mannen en vrouwen;0 jaar;Fins;2005;19.0
8218;Totaal mannen en vrouwen;0 jaar;Fins;2006;10.0
8219;Totaal mannen en vrouwen;0 jaar;Fins;2007;13.0
8220;Totaal mannen en vrouwen;0 jaar;Fins;2008;12.0
8221;Totaal mannen en vrouwen;0 jaar;Fins;2009;10.0
8222;Totaal mannen en vrouwen;0 jaar;Fins;2010;20.0
8223;Totaal mannen en vrouwen;0 jaar;Fins;2011;21.0
