ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenPeriodeEerder_4
3081;81 Schoonmaakbedrijven, hoveniers e.d.;2013 2e kwartaal;96.7;-0.1;94.8;4.2
3082;81 Schoonmaakbedrijven, hoveniers e.d.;2013 3e kwartaal;94.3;-2.9;94.6;-0.2
3083;81 Schoonmaakbedrijven, hoveniers e.d.;2013 4e kwartaal;106.4;1.1;93.7;-0.9
3084;81 Schoonmaakbedrijven, hoveniers e.d.;2013;93.7;-0.6;93.5;
3085;81 Schoonmaakbedrijven, hoveniers e.d.;2014 1e kwartaal;79.8;3.4;94.5;0.9
3086;81 Schoonmaakbedrijven, hoveniers e.d.;2014 2e kwartaal;95.4;-1.4;93.3;-1.2
3087;81 Schoonmaakbedrijven, hoveniers e.d.;2014 3e kwartaal;94.4;0.0;94.8;1.6
3088;81 Schoonmaakbedrijven, hoveniers e.d.;2014 4e kwartaal;110.7;4.0;97.8;3.1
3089;81 Schoonmaakbedrijven, hoveniers e.d.;2014;95.0;1.5;95.1;1.7
3090;81 Schoonmaakbedrijven, hoveniers e.d.;2015 1e kwartaal;84.0;5.3;98.8;1.0
3091;81 Schoonmaakbedrijven, hoveniers e.d.;2015 2e kwartaal;103.3;8.3;100.7;1.9
3092;81 Schoonmaakbedrijven, hoveniers e.d.;2015 3e kwartaal;98.5;4.4;99.2;-1.5
3093;81 Schoonmaakbedrijven, hoveniers e.d.;2015 4e kwartaal;114.2;3.2;101.3;2.1
3094;81 Schoonmaakbedrijven, hoveniers e.d.;2015;100.0;5.2;100.0;5.1
3095;81 Schoonmaakbedrijven, hoveniers e.d.;2016 1e kwartaal;87.7;4.4;102.3;1.0
3096;81 Schoonmaakbedrijven, hoveniers e.d.;2016 2e kwartaal;105.1;1.8;102.5;0.2
3097;81 Schoonmaakbedrijven, hoveniers e.d.;2016 3e kwartaal;103.2;4.7;104.3;1.7
3098;81 Schoonmaakbedrijven, hoveniers e.d.;2016 4e kwartaal;119.4;4.5;106.0;1.7
3099;81 Schoonmaakbedrijven, hoveniers e.d.;2016;103.8;3.8;103.8;3.8
3100;81 Schoonmaakbedrijven, hoveniers e.d.;2017 1e kwartaal;93.4;6.5;108.5;2.4
3101;81 Schoonmaakbedrijven, hoveniers e.d.;2017 2e kwartaal;114.0;8.4;110.9;2.2
3102;81 Schoonmaakbedrijven, hoveniers e.d.;2017 3e kwartaal;110.2;6.8;111.5;0.6
3103;81 Schoonmaakbedrijven, hoveniers e.d.;2017 4e kwartaal;127.7;7.0;113.9;2.2
3104;81 Schoonmaakbedrijven, hoveniers e.d.;2017;111.3;7.2;111.2;7.2
3105;81 Schoonmaakbedrijven, hoveniers e.d.;2018 1e kwartaal;101.4;8.5;117.5;3.2
3106;81 Schoonmaakbedrijven, hoveniers e.d.;2018 2e kwartaal;124.4;9.2;120.8;2.7
3107;81 Schoonmaakbedrijven, hoveniers e.d.;2018 3e kwartaal;120.1;9.0;121.8;0.8
3108;81 Schoonmaakbedrijven, hoveniers e.d.;2018 4e kwartaal;141.3;10.6;126.2;3.6
3109;81 Schoonmaakbedrijven, hoveniers e.d.;2018;121.8;9.4;121.6;9.3
3110;81 Schoonmaakbedrijven, hoveniers e.d.;2019 1e kwartaal;108.0;6.6;125.5;-0.6
3111;81 Schoonmaakbedrijven, hoveniers e.d.;2019 2e kwartaal;133.5;7.3;129.5;3.2
3112;81 Schoonmaakbedrijven, hoveniers e.d.;2019 3e kwartaal;129.7;8.0;131.6;1.6
3113;81 Schoonmaakbedrijven, hoveniers e.d.;2019 4e kwartaal;147.2;4.1;131.6;0.0
3114;81 Schoonmaakbedrijven, hoveniers e.d.;2019;129.6;6.4;129.6;6.6
3115;81 Schoonmaakbedrijven, hoveniers e.d.;2020 1e kwartaal;119.3;10.4;138.7;5.3
3116;81 Schoonmaakbedrijven, hoveniers e.d.;2020 2e kwartaal;128.5;-3.7;124.2;-10.4
3117;81 Schoonmaakbedrijven, hoveniers e.d.;2020 3e kwartaal;130.0;0.3;132.1;6.3
3118;81 Schoonmaakbedrijven, hoveniers e.d.;2020 4e kwartaal;151.5;2.9;134.9;2.2
3119;81 Schoonmaakbedrijven, hoveniers e.d.;2020;132.3;2.1;132.5;2.2
3120;81 Schoonmaakbedrijven, hoveniers e.d.;2021 1e kwartaal;118.5;-0.7;138.7;2.8
3121;81 Schoonmaakbedrijven, hoveniers e.d.;2021 2e kwartaal;143.4;11.6;139.8;0.7
3122;81 Schoonmaakbedrijven, hoveniers e.d.;2021 3e kwartaal;141.0;8.4;143.2;2.4
3123;81 Schoonmaakbedrijven, hoveniers e.d.;2021 4e kwartaal;166.2;9.7;148.5;3.7
3124;81 Schoonmaakbedrijven, hoveniers e.d.;2021;142.3;7.5;142.5;7.6
3125;81 Schoonmaakbedrijven, hoveniers e.d.;2022 1e kwartaal;134.8;13.8;155.1;4.4
3126;81 Schoonmaakbedrijven, hoveniers e.d.;2022 2e kwartaal;164.6;14.8;159.8;3.1
3127;81 Schoonmaakbedrijven, hoveniers e.d.;2022 3e kwartaal;158.7;12.6;162.1;1.4
3128;81 Schoonmaakbedrijven, hoveniers e.d.;2022 4e kwartaal;187.2;12.6;168.2;3.8
3129;81 Schoonmaakbedrijven, hoveniers e.d.;2022;161.3;13.4;161.3;13.2
3130;81 Schoonmaakbedrijven, hoveniers e.d.;2023 1e kwartaal;153.7;14.0;175.8;4.5
3131;81 Schoonmaakbedrijven, hoveniers e.d.;2023 2e kwartaal;179.3;8.9;173.6;-1.2
3132;81 Schoonmaakbedrijven, hoveniers e.d.;2023 3e kwartaal;173.4;9.2;177.3;2.1
3133;81 Schoonmaakbedrijven, hoveniers e.d.;2023 4e kwartaal;199.8;6.7;179.9;1.5
3134;81 Schoonmaakbedrijven, hoveniers e.d.;2023;176.5;9.4;176.6;9.5
3135;812 Schoonmaakbedrijven;2005 1e kwartaal;71.4;;;
3136;812 Schoonmaakbedrijven;2005 2e kwartaal;76.2;;;
3137;812 Schoonmaakbedrijven;2005 3e kwartaal;77.2;;;
3138;812 Schoonmaakbedrijven;2005 4e kwartaal;88.7;;;
3139;812 Schoonmaakbedrijven;2005;78.4;;;
3140;812 Schoonmaakbedrijven;2006 1e kwartaal;73.4;2.9;;
3141;812 Schoonmaakbedrijven;2006 2e kwartaal;80.6;5.8;;
3142;812 Schoonmaakbedrijven;2006 3e kwartaal;84.8;9.8;;
3143;812 Schoonmaakbedrijven;2006 4e kwartaal;95.7;8.0;;
3144;812 Schoonmaakbedrijven;2006;83.6;6.7;;
3145;812 Schoonmaakbedrijven;2007 1e kwartaal;79.7;8.5;;
3146;812 Schoonmaakbedrijven;2007 2e kwartaal;84.5;4.8;;
3147;812 Schoonmaakbedrijven;2007 3e kwartaal;86.6;2.2;;
3148;812 Schoonmaakbedrijven;2007 4e kwartaal;98.4;2.8;;
3149;812 Schoonmaakbedrijven;2007;87.3;4.4;;
3150;812 Schoonmaakbedrijven;2008 1e kwartaal;85.3;7.0;;
3151;812 Schoonmaakbedrijven;2008 2e kwartaal;90.2;6.8;;
3152;812 Schoonmaakbedrijven;2008 3e kwartaal;93.4;7.8;;
3153;812 Schoonmaakbedrijven;2008 4e kwartaal;104.8;6.5;;
3154;812 Schoonmaakbedrijven;2008;93.4;7.0;;
3155;812 Schoonmaakbedrijven;2009 1e kwartaal;89.1;4.5;;
3156;812 Schoonmaakbedrijven;2009 2e kwartaal;90.6;0.4;;
3157;812 Schoonmaakbedrijven;2009 3e kwartaal;95.3;2.1;;
3158;812 Schoonmaakbedrijven;2009 4e kwartaal;102.1;-2.6;;
3159;812 Schoonmaakbedrijven;2009;94.3;0.9;;
3160;812 Schoonmaakbedrijven;2010 1e kwartaal;86.6;-2.8;;
3161;812 Schoonmaakbedrijven;2010 2e kwartaal;90.7;0.1;;
3162;812 Schoonmaakbedrijven;2010 3e kwartaal;96.5;1.2;;
3163;812 Schoonmaakbedrijven;2010 4e kwartaal;104.2;2.1;;
3164;812 Schoonmaakbedrijven;2010;94.5;0.2;;
3165;812 Schoonmaakbedrijven;2011 1e kwartaal;87.3;0.8;;
3166;812 Schoonmaakbedrijven;2011 2e kwartaal;91.1;0.5;;
3167;812 Schoonmaakbedrijven;2011 3e kwartaal;94.0;-2.6;;
3168;812 Schoonmaakbedrijven;2011 4e kwartaal;102.4;-1.8;;
3169;812 Schoonmaakbedrijven;2011;93.7;-0.8;;
3170;812 Schoonmaakbedrijven;2012 1e kwartaal;86.1;-1.3;;
3171;812 Schoonmaakbedrijven;2012 2e kwartaal;92.8;1.8;;
3172;812 Schoonmaakbedrijven;2012 3e kwartaal;97.9;4.1;;
3173;812 Schoonmaakbedrijven;2012 4e kwartaal;103.3;0.9;;
3174;812 Schoonmaakbedrijven;2012;95.0;1.4;;
3175;812 Schoonmaakbedrijven;2013 1e kwartaal;87.1;1.1;94.8;
3176;812 Schoonmaakbedrijven;2013 2e kwartaal;95.2;2.6;97.3;2.6
3177;812 Schoonmaakbedrijven;2013 3e kwartaal;97.8;-0.1;96.7;-0.6
3178;812 Schoonmaakbedrijven;2013 4e kwartaal;103.1;-0.2;94.6;-2.2
3179;812 Schoonmaakbedrijven;2013;95.8;0.8;95.8;
3180;812 Schoonmaakbedrijven;2014 1e kwartaal;86.7;-0.5;94.3;-0.3
3181;812 Schoonmaakbedrijven;2014 2e kwartaal;92.8;-2.5;94.6;0.4
3182;812 Schoonmaakbedrijven;2014 3e kwartaal;96.8;-1.0;95.8;1.2
3183;812 Schoonmaakbedrijven;2014 4e kwartaal;106.7;3.5;98.5;2.8
3184;812 Schoonmaakbedrijven;2014;95.7;-0.1;95.8;0.0
3185;812 Schoonmaakbedrijven;2015 1e kwartaal;91.0;5.0;98.4;-0.1
3186;812 Schoonmaakbedrijven;2015 2e kwartaal;97.8;5.4;99.4;1.0
3187;812 Schoonmaakbedrijven;2015 3e kwartaal;102.0;5.4;101.1;1.8
3188;812 Schoonmaakbedrijven;2015 4e kwartaal;109.2;2.3;101.4;0.2
3189;812 Schoonmaakbedrijven;2015;100.0;4.4;100.1;4.5
3190;812 Schoonmaakbedrijven;2016 1e kwartaal;95.2;4.7;102.5;1.1
3191;812 Schoonmaakbedrijven;2016 2e kwartaal;101.2;3.5;102.4;-0.1
3192;812 Schoonmaakbedrijven;2016 3e kwartaal;103.8;1.7;103.1;0.7
3193;812 Schoonmaakbedrijven;2016 4e kwartaal;111.2;1.8;103.8;0.7
3194;812 Schoonmaakbedrijven;2016;102.8;2.8;102.9;2.8
3195;812 Schoonmaakbedrijven;2017 1e kwartaal;100.2;5.3;107.4;3.5
3196;812 Schoonmaakbedrijven;2017 2e kwartaal;108.0;6.7;108.7;1.2
3197;812 Schoonmaakbedrijven;2017 3e kwartaal;109.5;5.4;108.8;0.1
3198;812 Schoonmaakbedrijven;2017 4e kwartaal;118.5;6.6;111.4;2.4
3199;812 Schoonmaakbedrijven;2017;109.0;6.0;109.1;6.0
3200;812 Schoonmaakbedrijven;2018 1e kwartaal;106.9;6.7;114.1;2.4
3201;812 Schoonmaakbedrijven;2018 2e kwartaal;115.8;7.2;116.1;1.7
3202;812 Schoonmaakbedrijven;2018 3e kwartaal;116.4;6.4;115.9;-0.1
3203;812 Schoonmaakbedrijven;2018 4e kwartaal;127.8;7.9;120.8;4.2
3204;812 Schoonmaakbedrijven;2018;116.7;7.0;116.7;7.0
3205;812 Schoonmaakbedrijven;2019 1e kwartaal;111.0;3.8;118.3;-2.1
3206;812 Schoonmaakbedrijven;2019 2e kwartaal;123.5;6.7;123.5;4.4
3207;812 Schoonmaakbedrijven;2019 3e kwartaal;125.3;7.6;124.9;1.1
3208;812 Schoonmaakbedrijven;2019 4e kwartaal;133.1;4.2;126.1;0.9
3209;812 Schoonmaakbedrijven;2019;123.2;5.6;123.2;5.6
3210;812 Schoonmaakbedrijven;2020 1e kwartaal;120.2;8.3;127.7;1.2
3211;812 Schoonmaakbedrijven;2020 2e kwartaal;111.9;-9.4;111.7;-12.5
3212;812 Schoonmaakbedrijven;2020 3e kwartaal;120.8;-3.6;120.5;7.8
3213;812 Schoonmaakbedrijven;2020 4e kwartaal;131.7;-1.1;124.6;3.4
3214;812 Schoonmaakbedrijven;2020;121.1;-1.7;121.1;-1.7
3215;812 Schoonmaakbedrijven;2021 1e kwartaal;114.1;-5.0;121.2;-2.7
3216;812 Schoonmaakbedrijven;2021 2e kwartaal;125.5;12.2;127.0;4.8
3217;812 Schoonmaakbedrijven;2021 3e kwartaal;130.1;7.7;130.1;2.4
3218;812 Schoonmaakbedrijven;2021 4e kwartaal;143.5;9.0;134.9;3.7
3219;812 Schoonmaakbedrijven;2021;128.3;5.9;128.3;5.9
3220;812 Schoonmaakbedrijven;2022 1e kwartaal;129.6;13.5;138.5;2.6
3221;812 Schoonmaakbedrijven;2022 2e kwartaal;148.5;18.4;148.1;7.0
3222;812 Schoonmaakbedrijven;2022 3e kwartaal;150.0;15.3;150.4;1.5
3223;812 Schoonmaakbedrijven;2022 4e kwartaal;166.6;16.1;157.7;4.8
3224;812 Schoonmaakbedrijven;2022;148.7;15.9;148.7;15.9
3225;812 Schoonmaakbedrijven;2023 1e kwartaal;152.5;17.7;161.6;2.5
3226;812 Schoonmaakbedrijven;2023 2e kwartaal;166.2;11.9;164.8;2.0
3227;812 Schoonmaakbedrijven;2023 3e kwartaal;166.5;11.0;167.8;1.8
3228;812 Schoonmaakbedrijven;2023 4e kwartaal;180.4;8.3;171.3;2.1
3229;812 Schoonmaakbedrijven;2023;166.4;11.9;166.4;11.9
3230;8121 Interieurreiniging van gebouwen;2005 1e kwartaal;69.0;;;
3231;8121 Interieurreiniging van gebouwen;2005 2e kwartaal;77.4;;;
3232;8121 Interieurreiniging van gebouwen;2005 3e kwartaal;78.9;;;
3233;8121 Interieurreiniging van gebouwen;2005 4e kwartaal;89.2;;;
3234;8121 Interieurreiniging van gebouwen;2005;78.6;;;
3235;8121 Interieurreiniging van gebouwen;2006 1e kwartaal;74.1;7.3;;
3236;8121 Interieurreiniging van gebouwen;2006 2e kwartaal;80.4;3.9;;
3237;8121 Interieurreiniging van gebouwen;2006 3e kwartaal;84.8;7.5;;
3238;8121 Interieurreiniging van gebouwen;2006 4e kwartaal;96.2;7.9;;
3239;8121 Interieurreiniging van gebouwen;2006;83.9;6.7;;
3240;8121 Interieurreiniging van gebouwen;2007 1e kwartaal;80.5;8.7;;
3241;8121 Interieurreiniging van gebouwen;2007 2e kwartaal;84.7;5.4;;
3242;8121 Interieurreiniging van gebouwen;2007 3e kwartaal;86.6;2.1;;
3243;8121 Interieurreiniging van gebouwen;2007 4e kwartaal;98.4;2.3;;
3244;8121 Interieurreiniging van gebouwen;2007;87.6;4.4;;
3245;8121 Interieurreiniging van gebouwen;2008 1e kwartaal;84.7;5.2;;
3246;8121 Interieurreiniging van gebouwen;2008 2e kwartaal;89.9;6.0;;
3247;8121 Interieurreiniging van gebouwen;2008 3e kwartaal;93.1;7.5;;
3248;8121 Interieurreiniging van gebouwen;2008 4e kwartaal;104.6;6.3;;
3249;8121 Interieurreiniging van gebouwen;2008;93.0;6.3;;
3250;8121 Interieurreiniging van gebouwen;2009 1e kwartaal;90.6;7.0;;
3251;8121 Interieurreiniging van gebouwen;2009 2e kwartaal;92.3;2.7;;
3252;8121 Interieurreiniging van gebouwen;2009 3e kwartaal;96.5;3.8;;
3253;8121 Interieurreiniging van gebouwen;2009 4e kwartaal;103.2;-1.3;;
3254;8121 Interieurreiniging van gebouwen;2009;95.7;2.8;;
3255;8121 Interieurreiniging van gebouwen;2010 1e kwartaal;87.4;-3.6;;
3256;8121 Interieurreiniging van gebouwen;2010 2e kwartaal;91.7;-0.6;;
3257;8121 Interieurreiniging van gebouwen;2010 3e kwartaal;98.1;1.6;;
3258;8121 Interieurreiniging van gebouwen;2010 4e kwartaal;105.7;2.4;;
3259;8121 Interieurreiniging van gebouwen;2010;95.7;0.1;;
3260;8121 Interieurreiniging van gebouwen;2011 1e kwartaal;86.8;-0.7;;
3261;8121 Interieurreiniging van gebouwen;2011 2e kwartaal;90.3;-1.6;;
3262;8121 Interieurreiniging van gebouwen;2011 3e kwartaal;94.4;-3.7;;
3263;8121 Interieurreiniging van gebouwen;2011 4e kwartaal;101.2;-4.2;;
3264;8121 Interieurreiniging van gebouwen;2011;93.2;-2.7;;
3265;8121 Interieurreiniging van gebouwen;2012 1e kwartaal;85.7;-1.3;;
3266;8121 Interieurreiniging van gebouwen;2012 2e kwartaal;92.0;1.9;;
3267;8121 Interieurreiniging van gebouwen;2012 3e kwartaal;97.9;3.7;;
3268;8121 Interieurreiniging van gebouwen;2012 4e kwartaal;101.1;-0.1;;
3269;8121 Interieurreiniging van gebouwen;2012;94.2;1.1;;
3270;8121 Interieurreiniging van gebouwen;2013 1e kwartaal;88.1;2.8;95.4;
3271;8121 Interieurreiniging van gebouwen;2013 2e kwartaal;93.2;1.4;95.6;0.3
3272;8121 Interieurreiniging van gebouwen;2013 3e kwartaal;97.7;-0.3;95.6;0.0
3273;8121 Interieurreiniging van gebouwen;2013 4e kwartaal;100.2;-0.9;92.8;-2.9
3274;8121 Interieurreiniging van gebouwen;2013;94.8;0.7;94.9;
3275;8121 Interieurreiniging van gebouwen;2014 1e kwartaal;87.9;-0.1;94.9;2.3
3276;8121 Interieurreiniging van gebouwen;2014 2e kwartaal;92.2;-1.1;94.5;-0.5
3277;8121 Interieurreiniging van gebouwen;2014 3e kwartaal;96.9;-0.8;94.9;0.5
3278;8121 Interieurreiniging van gebouwen;2014 4e kwartaal;104.2;4.0;97.2;2.4
3279;8121 Interieurreiniging van gebouwen;2014;95.3;0.5;95.4;0.5
3280;8121 Interieurreiniging van gebouwen;2015 1e kwartaal;91.4;4.0;98.1;1.0
3281;8121 Interieurreiniging van gebouwen;2015 2e kwartaal;97.2;5.4;99.2;1.1
3282;8121 Interieurreiniging van gebouwen;2015 3e kwartaal;102.9;6.2;101.0;1.7
3283;8121 Interieurreiniging van gebouwen;2015 4e kwartaal;108.5;4.1;102.0;1.0
3284;8121 Interieurreiniging van gebouwen;2015;100.0;4.9;100.1;4.9
3285;8121 Interieurreiniging van gebouwen;2016 1e kwartaal;95.1;4.1;101.6;-0.4
3286;8121 Interieurreiniging van gebouwen;2016 2e kwartaal;99.9;2.7;101.5;-0.1
3287;8121 Interieurreiniging van gebouwen;2016 3e kwartaal;104.2;1.3;102.4;0.9
3288;8121 Interieurreiniging van gebouwen;2016 4e kwartaal;109.8;1.2;103.9;1.4
3289;8121 Interieurreiniging van gebouwen;2016;102.3;2.3;102.4;2.3
3290;8121 Interieurreiniging van gebouwen;2017 1e kwartaal;100.6;5.7;106.9;3.0
3291;8121 Interieurreiniging van gebouwen;2017 2e kwartaal;107.0;7.1;108.1;1.1
3292;8121 Interieurreiniging van gebouwen;2017 3e kwartaal;110.7;6.2;109.1;0.9
3293;8121 Interieurreiniging van gebouwen;2017 4e kwartaal;116.1;5.7;110.5;1.3
3294;8121 Interieurreiniging van gebouwen;2017;108.6;6.2;108.7;6.2
3295;8121 Interieurreiniging van gebouwen;2018 1e kwartaal;107.1;6.5;113.4;2.6
3296;8121 Interieurreiniging van gebouwen;2018 2e kwartaal;115.1;7.6;115.7;2.0
3297;8121 Interieurreiniging van gebouwen;2018 3e kwartaal;117.9;6.5;116.5;0.7
3298;8121 Interieurreiniging van gebouwen;2018 4e kwartaal;125.2;7.9;119.8;2.9
3299;8121 Interieurreiniging van gebouwen;2018;116.3;7.1;116.4;7.1
3300;8121 Interieurreiniging van gebouwen;2019 1e kwartaal;112.9;5.4;119.3;-0.4
3301;8121 Interieurreiniging van gebouwen;2019 2e kwartaal;123.3;7.1;123.5;3.5
3302;8121 Interieurreiniging van gebouwen;2019 3e kwartaal;125.7;6.6;124.5;0.8
3303;8121 Interieurreiniging van gebouwen;2019 4e kwartaal;132.2;5.5;126.7;1.8
3304;8121 Interieurreiniging van gebouwen;2019;123.5;6.2;123.5;6.1
3305;8121 Interieurreiniging van gebouwen;2020 1e kwartaal;122.6;8.6;129.2;1.9
3306;8121 Interieurreiniging van gebouwen;2020 2e kwartaal;110.5;-10.4;110.4;-14.5
3307;8121 Interieurreiniging van gebouwen;2020 3e kwartaal;121.9;-3.0;120.9;9.5
3308;8121 Interieurreiniging van gebouwen;2020 4e kwartaal;129.6;-1.9;124.1;2.7
3309;8121 Interieurreiniging van gebouwen;2020;121.1;-1.9;121.1;-1.9
3310;8121 Interieurreiniging van gebouwen;2021 1e kwartaal;113.5;-7.4;118.8;-4.3
3311;8121 Interieurreiniging van gebouwen;2021 2e kwartaal;121.8;10.2;124.9;5.1
3312;8121 Interieurreiniging van gebouwen;2021 3e kwartaal;129.8;6.5;128.9;3.2
3313;8121 Interieurreiniging van gebouwen;2021 4e kwartaal;139.4;7.6;132.1;2.5
3314;8121 Interieurreiniging van gebouwen;2021;126.1;4.1;126.2;4.1
3315;8121 Interieurreiniging van gebouwen;2022 1e kwartaal;128.9;13.6;136.3;3.2
3316;8121 Interieurreiniging van gebouwen;2022 2e kwartaal;145.6;19.6;146.4;7.5
3317;8121 Interieurreiniging van gebouwen;2022 3e kwartaal;149.2;15.0;148.2;1.2
3318;8121 Interieurreiniging van gebouwen;2022 4e kwartaal;162.0;16.3;154.8;4.4
3319;8121 Interieurreiniging van gebouwen;2022;146.5;16.1;146.4;16.1
3320;8121 Interieurreiniging van gebouwen;2023 1e kwartaal;150.2;16.5;158.6;2.5
3321;8121 Interieurreiniging van gebouwen;2023 2e kwartaal;163.0;11.9;162.2;2.3
3322;8121 Interieurreiniging van gebouwen;2023 3e kwartaal;165.6;11.0;165.5;2.0
3323;8121 Interieurreiniging van gebouwen;2023 4e kwartaal;176.7;9.0;169.3;2.3
3324;8121 Interieurreiniging van gebouwen;2023;163.9;11.9;163.9;11.9
3325;813 Hoveniersbedrijven;2005 1e kwartaal;43.7;;;
3326;813 Hoveniersbedrijven;2005 2e kwartaal;75.7;;;
3327;813 Hoveniersbedrijven;2005 3e kwartaal;65.2;;;
3328;813 Hoveniersbedrijven;2005 4e kwartaal;83.6;;;
3329;813 Hoveniersbedrijven;2005;67.0;;;
3330;813 Hoveniersbedrijven;2006 1e kwartaal;46.6;6.7;;
3331;813 Hoveniersbedrijven;2006 2e kwartaal;80.7;6.7;;
3332;813 Hoveniersbedrijven;2006 3e kwartaal;69.6;6.7;;
3333;813 Hoveniersbedrijven;2006 4e kwartaal;89.2;6.7;;
3334;813 Hoveniersbedrijven;2006;71.5;6.7;;
3335;813 Hoveniersbedrijven;2007 1e kwartaal;49.7;6.6;;
3336;813 Hoveniersbedrijven;2007 2e kwartaal;86.1;6.6;;
3337;813 Hoveniersbedrijven;2007 3e kwartaal;74.2;6.6;;
3338;813 Hoveniersbedrijven;2007 4e kwartaal;95.1;6.6;;
3339;813 Hoveniersbedrijven;2007;76.3;6.6;;
3340;813 Hoveniersbedrijven;2008 1e kwartaal;53.1;6.8;;
3341;813 Hoveniersbedrijven;2008 2e kwartaal;91.9;6.8;;
3342;813 Hoveniersbedrijven;2008 3e kwartaal;79.2;6.8;;
3343;813 Hoveniersbedrijven;2008 4e kwartaal;101.6;6.8;;
3344;813 Hoveniersbedrijven;2008;81.5;6.8;;
3345;813 Hoveniersbedrijven;2009 1e kwartaal;54.0;1.7;;
3346;813 Hoveniersbedrijven;2009 2e kwartaal;93.5;1.7;;
3347;813 Hoveniersbedrijven;2009 3e kwartaal;80.6;1.7;;
3348;813 Hoveniersbedrijven;2009 4e kwartaal;103.4;1.7;;
3349;813 Hoveniersbedrijven;2009;82.9;1.7;;
3350;813 Hoveniersbedrijven;2010 1e kwartaal;50.2;-7.0;;
3351;813 Hoveniersbedrijven;2010 2e kwartaal;94.2;0.7;;
3352;813 Hoveniersbedrijven;2010 3e kwartaal;84.3;4.5;;
3353;813 Hoveniersbedrijven;2010 4e kwartaal;102.9;-0.5;;
3354;813 Hoveniersbedrijven;2010;82.9;0.0;;
3355;813 Hoveniersbedrijven;2011 1e kwartaal;63.5;26.4;;
3356;813 Hoveniersbedrijven;2011 2e kwartaal;102.1;8.4;;
3357;813 Hoveniersbedrijven;2011 3e kwartaal;84.7;0.5;;
3358;813 Hoveniersbedrijven;2011 4e kwartaal;114.2;11.0;;
3359;813 Hoveniersbedrijven;2011;91.1;9.9;;
3360;813 Hoveniersbedrijven;2012 1e kwartaal;59.2;-6.7;;
3361;813 Hoveniersbedrijven;2012 2e kwartaal;102.6;0.5;;
3362;813 Hoveniersbedrijven;2012 3e kwartaal;93.2;10.1;;
3363;813 Hoveniersbedrijven;2012 4e kwartaal;106.7;-6.6;;
3364;813 Hoveniersbedrijven;2012;90.4;-0.7;;
3365;813 Hoveniersbedrijven;2013 1e kwartaal;55.2;-6.7;82.4;
3366;813 Hoveniersbedrijven;2013 2e kwartaal;100.0;-2.5;89.2;8.3
3367;813 Hoveniersbedrijven;2013 3e kwartaal;86.6;-7.1;89.9;0.8
3368;813 Hoveniersbedrijven;2013 4e kwartaal;113.9;6.7;91.8;2.1
3369;813 Hoveniersbedrijven;2013;88.9;-1.7;88.3;
3370;813 Hoveniersbedrijven;2014 1e kwartaal;64.6;16.9;95.1;3.6
3371;813 Hoveniersbedrijven;2014 2e kwartaal;101.1;1.0;90.5;-4.8
3372;813 Hoveniersbedrijven;2014 3e kwartaal;88.9;2.6;92.7;2.4
3373;813 Hoveniersbedrijven;2014 4e kwartaal;119.5;5.0;96.4;4.0
3374;813 Hoveniersbedrijven;2014;93.5;5.1;93.6;6.0
3375;813 Hoveniersbedrijven;2015 1e kwartaal;68.7;6.5;99.8;3.6
3376;813 Hoveniersbedrijven;2015 2e kwartaal;115.3;14.0;103.7;4.0
3377;813 Hoveniersbedrijven;2015 3e kwartaal;90.7;2.1;94.9;-8.5
3378;813 Hoveniersbedrijven;2015 4e kwartaal;125.3;4.8;101.0;6.5
3379;813 Hoveniersbedrijven;2015;100.0;6.9;99.9;6.6
3380;813 Hoveniersbedrijven;2016 1e kwartaal;71.2;3.6;102.0;1.0
3381;813 Hoveniersbedrijven;2016 2e kwartaal;113.7;-1.3;102.8;0.8
3382;813 Hoveniersbedrijven;2016 3e kwartaal;101.8;12.2;106.9;4.0
3383;813 Hoveniersbedrijven;2016 4e kwartaal;137.5;9.7;110.8;3.6
3384;813 Hoveniersbedrijven;2016;106.1;6.1;105.6;5.8
3385;813 Hoveniersbedrijven;2017 1e kwartaal;78.4;10.1;111.0;0.2
3386;813 Hoveniersbedrijven;2017 2e kwartaal;127.3;11.9;115.8;4.3
3387;813 Hoveniersbedrijven;2017 3e kwartaal;111.8;9.8;117.5;1.5
3388;813 Hoveniersbedrijven;2017 4e kwartaal;148.2;7.8;119.4;1.6
3389;813 Hoveniersbedrijven;2017;116.4;9.8;115.9;9.7
3390;813 Hoveniersbedrijven;2018 1e kwartaal;89.2;13.8;125.2;4.8
3391;813 Hoveniersbedrijven;2018 2e kwartaal;143.6;12.8;131.2;4.8
3392;813 Hoveniersbedrijven;2018 3e kwartaal;128.2;14.6;134.7;2.7
3393;813 Hoveniersbedrijven;2018 4e kwartaal;171.2;15.5;138.2;2.6
3394;813 Hoveniersbedrijven;2018;133.1;14.3;132.3;14.1
3395;813 Hoveniersbedrijven;2019 1e kwartaal;101.6;13.9;141.5;2.4
3396;813 Hoveniersbedrijven;2019 2e kwartaal;155.5;8.3;142.6;0.8
3397;813 Hoveniersbedrijven;2019 3e kwartaal;139.3;8.7;146.3;2.5
3398;813 Hoveniersbedrijven;2019 4e kwartaal;178.1;4.0;143.9;-1.6
3399;813 Hoveniersbedrijven;2019;143.6;7.9;143.6;8.5
