ID;CPI;Perioden;Indexcijfers1Decimaal_1;Indexcijfers0Decimalen_2;Wegingscoefficienten_3
2709;01151  Boter;2001 juni;;109.0;74
2710;01151  Boter;2001 juli;;111.0;74
2711;01151  Boter;2001 augustus;;110.0;74
2712;01151  Boter;2001 september;;110.0;74
2713;01151  Boter;2001 oktober;;110.0;74
2714;01151  Boter;2001 november;;110.0;74
2715;01151  Boter;2001 december;;110.0;74
2716;01151  Boter;2001;;109.0;74
2717;01151  Boter;2002 januari;;110.0;74
2718;01151  Boter;2002 februari;;110.0;74
2719;01151  Boter;2002 maart;;109.0;74
2720;01151  Boter;2002 april;;110.0;74
2721;01151  Boter;2002 mei;;108.0;74
2722;01151  Boter;2002 juni;;108.0;74
2723;01151  Boter;2002 juli;;108.0;74
2724;01151  Boter;2002 augustus;;108.0;74
2725;01151  Boter;2002 september;;107.0;74
2726;01151  Boter;2002 oktober;;107.0;74
2727;01151  Boter;2002 november;;108.0;74
2728;01151  Boter;2002 december;;108.0;74
2729;01151  Boter;2002;;108.0;74
2730;01152  Margarine e.d.;1996 januari;;99.0;213
2731;01152  Margarine e.d.;1996 februari;;100.0;213
2732;01152  Margarine e.d.;1996 maart;;101.0;213
2733;01152  Margarine e.d.;1996 april;;100.0;213
2734;01152  Margarine e.d.;1996 mei;;100.0;213
2735;01152  Margarine e.d.;1996 juni;;99.0;213
2736;01152  Margarine e.d.;1996 juli;;99.0;213
2737;01152  Margarine e.d.;1996 augustus;;98.0;213
2738;01152  Margarine e.d.;1996 september;;99.0;213
2739;01152  Margarine e.d.;1996 oktober;;99.0;213
2740;01152  Margarine e.d.;1996 november;;99.0;213
2741;01152  Margarine e.d.;1996 december;;99.0;213
2742;01152  Margarine e.d.;1996;;100.0;213
2743;01152  Margarine e.d.;1997 januari;;100.0;213
2744;01152  Margarine e.d.;1997 februari;;99.0;213
2745;01152  Margarine e.d.;1997 maart;;99.0;213
2746;01152  Margarine e.d.;1997 april;;100.0;213
2747;01152  Margarine e.d.;1997 mei;;100.0;213
2748;01152  Margarine e.d.;1997 juni;;100.0;213
2749;01152  Margarine e.d.;1997 juli;;99.0;213
2750;01152  Margarine e.d.;1997 augustus;;99.0;213
2751;01152  Margarine e.d.;1997 september;;99.0;213
2752;01152  Margarine e.d.;1997 oktober;;99.0;213
2753;01152  Margarine e.d.;1997 november;;99.0;213
2754;01152  Margarine e.d.;1997 december;;100.0;213
2755;01152  Margarine e.d.;1997;;99.0;213
2756;01152  Margarine e.d.;1998 januari;;100.0;213
2757;01152  Margarine e.d.;1998 februari;;100.0;213
2758;01152  Margarine e.d.;1998 maart;;100.0;213
2759;01152  Margarine e.d.;1998 april;;98.0;213
2760;01152  Margarine e.d.;1998 mei;;101.0;213
2761;01152  Margarine e.d.;1998 juni;;101.0;213
2762;01152  Margarine e.d.;1998 juli;;102.0;213
2763;01152  Margarine e.d.;1998 augustus;;102.0;213
2764;01152  Margarine e.d.;1998 september;;102.0;213
2765;01152  Margarine e.d.;1998 oktober;;102.0;213
2766;01152  Margarine e.d.;1998 november;;102.0;213
2767;01152  Margarine e.d.;1998 december;;102.0;213
2768;01152  Margarine e.d.;1998;;101.0;213
2769;01152  Margarine e.d.;1999 januari;;102.0;213
2770;01152  Margarine e.d.;1999 februari;;102.0;213
2771;01152  Margarine e.d.;1999 maart;;102.0;213
2772;01152  Margarine e.d.;1999 april;;102.0;213
2773;01152  Margarine e.d.;1999 mei;;102.0;213
2774;01152  Margarine e.d.;1999 juni;;102.0;213
2775;01152  Margarine e.d.;1999 juli;;103.0;213
2776;01152  Margarine e.d.;1999 augustus;;103.0;213
2777;01152  Margarine e.d.;1999 september;;103.0;213
2778;01152  Margarine e.d.;1999 oktober;;103.0;213
2779;01152  Margarine e.d.;1999 november;;109.0;213
2780;01152  Margarine e.d.;1999 december;;109.0;213
2781;01152  Margarine e.d.;1999;;103.0;213
2782;01152  Margarine e.d.;2000 januari;;110.0;213
2783;01152  Margarine e.d.;2000 februari;;110.0;213
2784;01152  Margarine e.d.;2000 maart;;110.0;213
2785;01152  Margarine e.d.;2000 april;;110.0;213
2786;01152  Margarine e.d.;2000 mei;;109.0;213
2787;01152  Margarine e.d.;2000 juni;;109.0;213
2788;01152  Margarine e.d.;2000 juli;;109.0;213
2789;01152  Margarine e.d.;2000 augustus;;109.0;213
2790;01152  Margarine e.d.;2000 september;;110.0;213
2791;01152  Margarine e.d.;2000 oktober;;110.0;213
2792;01152  Margarine e.d.;2000 november;;110.0;213
2793;01152  Margarine e.d.;2000 december;;117.0;213
2794;01152  Margarine e.d.;2000;;110.0;213
2795;01152  Margarine e.d.;2001 januari;;117.0;213
2796;01152  Margarine e.d.;2001 februari;;117.0;213
2797;01152  Margarine e.d.;2001 maart;;118.0;213
2798;01152  Margarine e.d.;2001 april;;118.0;213
2799;01152  Margarine e.d.;2001 mei;;119.0;213
2800;01152  Margarine e.d.;2001 juni;;119.0;213
2801;01152  Margarine e.d.;2001 juli;;119.0;213
2802;01152  Margarine e.d.;2001 augustus;;119.0;213
2803;01152  Margarine e.d.;2001 september;;119.0;213
2804;01152  Margarine e.d.;2001 oktober;;119.0;213
2805;01152  Margarine e.d.;2001 november;;119.0;213
2806;01152  Margarine e.d.;2001 december;;118.0;213
2807;01152  Margarine e.d.;2001;;118.0;213
2808;01152  Margarine e.d.;2002 januari;;118.0;213
2809;01152  Margarine e.d.;2002 februari;;119.0;213
2810;01152  Margarine e.d.;2002 maart;;125.0;213
2811;01152  Margarine e.d.;2002 april;;127.0;213
2812;01152  Margarine e.d.;2002 mei;;127.0;213
2813;01152  Margarine e.d.;2002 juni;;126.0;213
2814;01152  Margarine e.d.;2002 juli;;127.0;213
2815;01152  Margarine e.d.;2002 augustus;;128.0;213
2816;01152  Margarine e.d.;2002 september;;128.0;213
2817;01152  Margarine e.d.;2002 oktober;;128.0;213
2818;01152  Margarine e.d.;2002 november;;127.0;213
2819;01152  Margarine e.d.;2002 december;;126.0;213
2820;01152  Margarine e.d.;2002;;126.0;213
2821;01153  Eetbare oliën;1996 januari;;100.0;74
2822;01153  Eetbare oliën;1996 februari;;100.0;74
2823;01153  Eetbare oliën;1996 maart;;100.0;74
2824;01153  Eetbare oliën;1996 april;;99.0;74
2825;01153  Eetbare oliën;1996 mei;;99.0;74
2826;01153  Eetbare oliën;1996 juni;;99.0;74
2827;01153  Eetbare oliën;1996 juli;;99.0;74
2828;01153  Eetbare oliën;1996 augustus;;99.0;74
2829;01153  Eetbare oliën;1996 september;;98.0;74
2830;01153  Eetbare oliën;1996 oktober;;98.0;74
2831;01153  Eetbare oliën;1996 november;;98.0;74
2832;01153  Eetbare oliën;1996 december;;99.0;74
2833;01153  Eetbare oliën;1996;;99.0;74
2834;01153  Eetbare oliën;1997 januari;;98.0;74
2835;01153  Eetbare oliën;1997 februari;;98.0;74
2836;01153  Eetbare oliën;1997 maart;;99.0;74
2837;01153  Eetbare oliën;1997 april;;99.0;74
2838;01153  Eetbare oliën;1997 mei;;99.0;74
2839;01153  Eetbare oliën;1997 juni;;100.0;74
2840;01153  Eetbare oliën;1997 juli;;100.0;74
2841;01153  Eetbare oliën;1997 augustus;;100.0;74
2842;01153  Eetbare oliën;1997 september;;99.0;74
2843;01153  Eetbare oliën;1997 oktober;;100.0;74
2844;01153  Eetbare oliën;1997 november;;100.0;74
2845;01153  Eetbare oliën;1997 december;;100.0;74
2846;01153  Eetbare oliën;1997;;99.0;74
2847;01153  Eetbare oliën;1998 januari;;101.0;74
2848;01153  Eetbare oliën;1998 februari;;100.0;74
2849;01153  Eetbare oliën;1998 maart;;100.0;74
2850;01153  Eetbare oliën;1998 april;;100.0;74
2851;01153  Eetbare oliën;1998 mei;;101.0;74
2852;01153  Eetbare oliën;1998 juni;;100.0;74
2853;01153  Eetbare oliën;1998 juli;;100.0;74
2854;01153  Eetbare oliën;1998 augustus;;99.0;74
2855;01153  Eetbare oliën;1998 september;;99.0;74
2856;01153  Eetbare oliën;1998 oktober;;99.0;74
2857;01153  Eetbare oliën;1998 november;;98.0;74
2858;01153  Eetbare oliën;1998 december;;98.0;74
2859;01153  Eetbare oliën;1998;;100.0;74
2860;01153  Eetbare oliën;1999 januari;;98.0;74
2861;01153  Eetbare oliën;1999 februari;;98.0;74
2862;01153  Eetbare oliën;1999 maart;;97.0;74
2863;01153  Eetbare oliën;1999 april;;97.0;74
2864;01153  Eetbare oliën;1999 mei;;98.0;74
2865;01153  Eetbare oliën;1999 juni;;98.0;74
2866;01153  Eetbare oliën;1999 juli;;98.0;74
2867;01153  Eetbare oliën;1999 augustus;;98.0;74
2868;01153  Eetbare oliën;1999 september;;98.0;74
2869;01153  Eetbare oliën;1999 oktober;;98.0;74
2870;01153  Eetbare oliën;1999 november;;98.0;74
2871;01153  Eetbare oliën;1999 december;;97.0;74
2872;01153  Eetbare oliën;1999;;98.0;74
2873;01153  Eetbare oliën;2000 januari;;97.0;74
2874;01153  Eetbare oliën;2000 februari;;95.0;74
2875;01153  Eetbare oliën;2000 maart;;95.0;74
2876;01153  Eetbare oliën;2000 april;;94.0;74
2877;01153  Eetbare oliën;2000 mei;;94.0;74
2878;01153  Eetbare oliën;2000 juni;;95.0;74
2879;01153  Eetbare oliën;2000 juli;;94.0;74
2880;01153  Eetbare oliën;2000 augustus;;94.0;74
2881;01153  Eetbare oliën;2000 september;;95.0;74
2882;01153  Eetbare oliën;2000 oktober;;97.0;74
2883;01153  Eetbare oliën;2000 november;;99.0;74
2884;01153  Eetbare oliën;2000 december;;98.0;74
2885;01153  Eetbare oliën;2000;;96.0;74
2886;01153  Eetbare oliën;2001 januari;;100.0;74
2887;01153  Eetbare oliën;2001 februari;;100.0;74
2888;01153  Eetbare oliën;2001 maart;;101.0;74
2889;01153  Eetbare oliën;2001 april;;101.0;74
2890;01153  Eetbare oliën;2001 mei;;102.0;74
2891;01153  Eetbare oliën;2001 juni;;102.0;74
2892;01153  Eetbare oliën;2001 juli;;103.0;74
2893;01153  Eetbare oliën;2001 augustus;;104.0;74
2894;01153  Eetbare oliën;2001 september;;103.0;74
2895;01153  Eetbare oliën;2001 oktober;;103.0;74
2896;01153  Eetbare oliën;2001 november;;103.0;74
2897;01153  Eetbare oliën;2001 december;;105.0;74
2898;01153  Eetbare oliën;2001;;102.0;74
2899;01153  Eetbare oliën;2002 januari;;107.0;74
2900;01153  Eetbare oliën;2002 februari;;110.0;74
2901;01153  Eetbare oliën;2002 maart;;111.0;74
2902;01153  Eetbare oliën;2002 april;;113.0;74
2903;01153  Eetbare oliën;2002 mei;;112.0;74
2904;01153  Eetbare oliën;2002 juni;;112.0;74
2905;01153  Eetbare oliën;2002 juli;;111.0;74
2906;01153  Eetbare oliën;2002 augustus;;112.0;74
2907;01153  Eetbare oliën;2002 september;;112.0;74
2908;01153  Eetbare oliën;2002 oktober;;111.0;74
2909;01153  Eetbare oliën;2002 november;;110.0;74
2910;01153  Eetbare oliën;2002 december;;110.0;74
2911;01153  Eetbare oliën;2002;;111.0;74
2912;0116   Fruit;1996 januari;99.6;;986
2913;0116   Fruit;1996 februari;100.0;;986
2914;0116   Fruit;1996 maart;101.8;;986
2915;0116   Fruit;1996 april;105.8;;986
2916;0116   Fruit;1996 mei;109.6;;986
2917;0116   Fruit;1996 juni;109.1;;986
2918;0116   Fruit;1996 juli;101.9;;986
2919;0116   Fruit;1996 augustus;99.2;;986
2920;0116   Fruit;1996 september;103.2;;986
2921;0116   Fruit;1996 oktober;105.1;;986
2922;0116   Fruit;1996 november;102.7;;986
2923;0116   Fruit;1996 december;103.0;;986
2924;0116   Fruit;1996;103.4;;986
2925;0116   Fruit;1997 januari;104.7;;986
2926;0116   Fruit;1997 februari;105.4;;986
2927;0116   Fruit;1997 maart;106.8;;986
2928;0116   Fruit;1997 april;107.3;;986
2929;0116   Fruit;1997 mei;109.0;;986
2930;0116   Fruit;1997 juni;110.1;;986
2931;0116   Fruit;1997 juli;109.1;;986
2932;0116   Fruit;1997 augustus;113.6;;986
2933;0116   Fruit;1997 september;110.2;;986
2934;0116   Fruit;1997 oktober;109.8;;986
2935;0116   Fruit;1997 november;109.6;;986
2936;0116   Fruit;1997 december;104.2;;986
2937;0116   Fruit;1997;108.3;;986
2938;0116   Fruit;1998 januari;105.2;;986
2939;0116   Fruit;1998 februari;108.2;;986
2940;0116   Fruit;1998 maart;109.8;;986
2941;0116   Fruit;1998 april;112.7;;986
2942;0116   Fruit;1998 mei;114.8;;986
2943;0116   Fruit;1998 juni;110.9;;986
2944;0116   Fruit;1998 juli;116.8;;986
2945;0116   Fruit;1998 augustus;115.3;;986
2946;0116   Fruit;1998 september;114.0;;986
2947;0116   Fruit;1998 oktober;108.9;;986
2948;0116   Fruit;1998 november;107.6;;986
2949;0116   Fruit;1998 december;107.6;;986
2950;0116   Fruit;1998;111.0;;986
2951;0116   Fruit;1999 januari;108.5;;986
2952;0116   Fruit;1999 februari;112.3;;986
2953;0116   Fruit;1999 maart;113.9;;986
2954;0116   Fruit;1999 april;114.8;;986
2955;0116   Fruit;1999 mei;117.4;;986
2956;0116   Fruit;1999 juni;114.4;;986
2957;0116   Fruit;1999 juli;110.4;;986
2958;0116   Fruit;1999 augustus;115.0;;986
2959;0116   Fruit;1999 september;115.8;;986
2960;0116   Fruit;1999 oktober;111.9;;986
2961;0116   Fruit;1999 november;107.6;;986
2962;0116   Fruit;1999 december;108.2;;986
2963;0116   Fruit;1999;112.5;;986
2964;0116   Fruit;2000 januari;109.3;;986
2965;0116   Fruit;2000 februari;110.5;;986
2966;0116   Fruit;2000 maart;111.0;;986
2967;0116   Fruit;2000 april;115.5;;986
2968;0116   Fruit;2000 mei;122.0;;986
2969;0116   Fruit;2000 juni;116.7;;986
2970;0116   Fruit;2000 juli;116.4;;986
2971;0116   Fruit;2000 augustus;122.3;;986
2972;0116   Fruit;2000 september;119.0;;986
2973;0116   Fruit;2000 oktober;114.5;;986
2974;0116   Fruit;2000 november;113.6;;986
2975;0116   Fruit;2000 december;111.2;;986
2976;0116   Fruit;2000;115.2;;986
2977;0116   Fruit;2001 januari;113.4;;986
2978;0116   Fruit;2001 februari;116.7;;986
2979;0116   Fruit;2001 maart;121.0;;986
2980;0116   Fruit;2001 april;126.4;;986
2981;0116   Fruit;2001 mei;131.7;;986
2982;0116   Fruit;2001 juni;130.9;;986
2983;0116   Fruit;2001 juli;132.0;;986
2984;0116   Fruit;2001 augustus;132.6;;986
2985;0116   Fruit;2001 september;136.3;;986
2986;0116   Fruit;2001 oktober;133.5;;986
2987;0116   Fruit;2001 november;123.1;;986
2988;0116   Fruit;2001 december;122.5;;986
2989;0116   Fruit;2001;126.7;;986
2990;0116   Fruit;2002 januari;129.1;;986
2991;0116   Fruit;2002 februari;134.1;;986
2992;0116   Fruit;2002 maart;135.1;;986
2993;0116   Fruit;2002 april;141.7;;986
2994;0116   Fruit;2002 mei;141.8;;986
2995;0116   Fruit;2002 juni;139.5;;986
2996;0116   Fruit;2002 juli;133.8;;986
2997;0116   Fruit;2002 augustus;139.8;;986
2998;0116   Fruit;2002 september;143.0;;986
2999;0116   Fruit;2002 oktober;138.9;;986
3000;0116   Fruit;2002 november;126.4;;986
3001;0116   Fruit;2002 december;129.7;;986
3002;0116   Fruit;2002;136.1;;986
3003;01161  Vers fruit;1996 januari;;100.0;748
3004;01161  Vers fruit;1996 februari;;100.0;748
3005;01161  Vers fruit;1996 maart;;102.0;748
3006;01161  Vers fruit;1996 april;;108.0;748
3007;01161  Vers fruit;1996 mei;;113.0;748
3008;01161  Vers fruit;1996 juni;;112.0;748
3009;01161  Vers fruit;1996 juli;;102.0;748
3010;01161  Vers fruit;1996 augustus;;99.0;748
3011;01161  Vers fruit;1996 september;;104.0;748
3012;01161  Vers fruit;1996 oktober;;106.0;748
3013;01161  Vers fruit;1996 november;;103.0;748
3014;01161  Vers fruit;1996 december;;103.0;748
3015;01161  Vers fruit;1996;;104.0;748
3016;01161  Vers fruit;1997 januari;;105.0;748
3017;01161  Vers fruit;1997 februari;;106.0;748
3018;01161  Vers fruit;1997 maart;;108.0;748
3019;01161  Vers fruit;1997 april;;109.0;748
3020;01161  Vers fruit;1997 mei;;111.0;748
3021;01161  Vers fruit;1997 juni;;112.0;748
3022;01161  Vers fruit;1997 juli;;111.0;748
3023;01161  Vers fruit;1997 augustus;;117.0;748
3024;01161  Vers fruit;1997 september;;112.0;748
3025;01161  Vers fruit;1997 oktober;;112.0;748
3026;01161  Vers fruit;1997 november;;111.0;748
3027;01161  Vers fruit;1997 december;;104.0;748
3028;01161  Vers fruit;1997;;110.0;748
3029;01161  Vers fruit;1998 januari;;106.0;748
3030;01161  Vers fruit;1998 februari;;109.0;748
3031;01161  Vers fruit;1998 maart;;111.0;748
3032;01161  Vers fruit;1998 april;;115.0;748
3033;01161  Vers fruit;1998 mei;;118.0;748
3034;01161  Vers fruit;1998 juni;;113.0;748
3035;01161  Vers fruit;1998 juli;;121.0;748
3036;01161  Vers fruit;1998 augustus;;119.0;748
3037;01161  Vers fruit;1998 september;;118.0;748
3038;01161  Vers fruit;1998 oktober;;111.0;748
3039;01161  Vers fruit;1998 november;;109.0;748
3040;01161  Vers fruit;1998 december;;109.0;748
3041;01161  Vers fruit;1998;;113.0;748
3042;01161  Vers fruit;1999 januari;;110.0;748
3043;01161  Vers fruit;1999 februari;;115.0;748
3044;01161  Vers fruit;1999 maart;;117.0;748
3045;01161  Vers fruit;1999 april;;118.0;748
3046;01161  Vers fruit;1999 mei;;121.0;748
3047;01161  Vers fruit;1999 juni;;117.0;748
3048;01161  Vers fruit;1999 juli;;111.0;748
3049;01161  Vers fruit;1999 augustus;;117.0;748
3050;01161  Vers fruit;1999 september;;118.0;748
3051;01161  Vers fruit;1999 oktober;;113.0;748
3052;01161  Vers fruit;1999 november;;107.0;748
3053;01161  Vers fruit;1999 december;;108.0;748
3054;01161  Vers fruit;1999;;114.0;748
3055;01161  Vers fruit;2000 januari;;110.0;748
3056;01161  Vers fruit;2000 februari;;111.0;748
3057;01161  Vers fruit;2000 maart;;112.0;748
3058;01161  Vers fruit;2000 april;;117.0;748
3059;01161  Vers fruit;2000 mei;;126.0;748
3060;01161  Vers fruit;2000 juni;;119.0;748
3061;01161  Vers fruit;2000 juli;;118.0;748
3062;01161  Vers fruit;2000 augustus;;126.0;748
3063;01161  Vers fruit;2000 september;;122.0;748
3064;01161  Vers fruit;2000 oktober;;116.0;748
3065;01161  Vers fruit;2000 november;;114.0;748
3066;01161  Vers fruit;2000 december;;111.0;748
3067;01161  Vers fruit;2000;;117.0;748
3068;01161  Vers fruit;2001 januari;;113.0;748
3069;01161  Vers fruit;2001 februari;;117.0;748
3070;01161  Vers fruit;2001 maart;;123.0;748
3071;01161  Vers fruit;2001 april;;130.0;748
3072;01161  Vers fruit;2001 mei;;136.0;748
3073;01161  Vers fruit;2001 juni;;135.0;748
3074;01161  Vers fruit;2001 juli;;136.0;748
3075;01161  Vers fruit;2001 augustus;;137.0;748
3076;01161  Vers fruit;2001 september;;142.0;748
3077;01161  Vers fruit;2001 oktober;;138.0;748
3078;01161  Vers fruit;2001 november;;125.0;748
3079;01161  Vers fruit;2001 december;;124.0;748
3080;01161  Vers fruit;2001;;130.0;748
3081;01161  Vers fruit;2002 januari;;132.0;748
3082;01161  Vers fruit;2002 februari;;139.0;748
3083;01161  Vers fruit;2002 maart;;140.0;748
3084;01161  Vers fruit;2002 april;;149.0;748
3085;01161  Vers fruit;2002 mei;;149.0;748
3086;01161  Vers fruit;2002 juni;;146.0;748
3087;01161  Vers fruit;2002 juli;;139.0;748
3088;01161  Vers fruit;2002 augustus;;146.0;748
3089;01161  Vers fruit;2002 september;;150.0;748
3090;01161  Vers fruit;2002 oktober;;145.0;748
3091;01161  Vers fruit;2002 november;;129.0;748
3092;01161  Vers fruit;2002 december;;133.0;748
3093;01161  Vers fruit;2002;;141.0;748
3094;01162  Gedroogde vruchten en noten;1996 januari;;97.0;160
3095;01162  Gedroogde vruchten en noten;1996 februari;;98.0;160
3096;01162  Gedroogde vruchten en noten;1996 maart;;97.0;160
3097;01162  Gedroogde vruchten en noten;1996 april;;97.0;160
3098;01162  Gedroogde vruchten en noten;1996 mei;;96.0;160
3099;01162  Gedroogde vruchten en noten;1996 juni;;97.0;160
3100;01162  Gedroogde vruchten en noten;1996 juli;;96.0;160
3101;01162  Gedroogde vruchten en noten;1996 augustus;;97.0;160
3102;01162  Gedroogde vruchten en noten;1996 september;;97.0;160
3103;01162  Gedroogde vruchten en noten;1996 oktober;;97.0;160
3104;01162  Gedroogde vruchten en noten;1996 november;;97.0;160
3105;01162  Gedroogde vruchten en noten;1996 december;;97.0;160
3106;01162  Gedroogde vruchten en noten;1996;;97.0;160
3107;01162  Gedroogde vruchten en noten;1997 januari;;97.0;160
3108;01162  Gedroogde vruchten en noten;1997 februari;;98.0;160
3109;01162  Gedroogde vruchten en noten;1997 maart;;97.0;160
3110;01162  Gedroogde vruchten en noten;1997 april;;98.0;160
3111;01162  Gedroogde vruchten en noten;1997 mei;;98.0;160
3112;01162  Gedroogde vruchten en noten;1997 juni;;98.0;160
3113;01162  Gedroogde vruchten en noten;1997 juli;;98.0;160
3114;01162  Gedroogde vruchten en noten;1997 augustus;;97.0;160
3115;01162  Gedroogde vruchten en noten;1997 september;;97.0;160
3116;01162  Gedroogde vruchten en noten;1997 oktober;;98.0;160
3117;01162  Gedroogde vruchten en noten;1997 november;;98.0;160
3118;01162  Gedroogde vruchten en noten;1997 december;;98.0;160
3119;01162  Gedroogde vruchten en noten;1997;;98.0;160
3120;01162  Gedroogde vruchten en noten;1998 januari;;97.0;160
3121;01162  Gedroogde vruchten en noten;1998 februari;;98.0;160
3122;01162  Gedroogde vruchten en noten;1998 maart;;98.0;160
3123;01162  Gedroogde vruchten en noten;1998 april;;99.0;160
3124;01162  Gedroogde vruchten en noten;1998 mei;;98.0;160
3125;01162  Gedroogde vruchten en noten;1998 juni;;99.0;160
3126;01162  Gedroogde vruchten en noten;1998 juli;;98.0;160
