ID;RegioS;Inkomensverdeling;AantalPersMet52WekenInkomenAbs_1;AantalPersMet52WekenInkomen_2
7378;Werkendam;"5e-8e 10%-groep; 13 800 tot 24 400 euro";6.5;38.0
7379;Werkendam;"9e-10e 10%-groep; meer dan 24 400 euro";3.8;22.0
7380;Woensdrecht;Totaal personen met 52 weken inkomen;14.0;100.0
7381;Woensdrecht;"1e 10%-groep; minder dan  6 700 euro";1.6;11.0
7382;Woensdrecht;"2e 10%-groep;  6 700 tot  9 100 euro";1.3;9.0
7383;Woensdrecht;"3e 10%-groep;  9 100 tot 11 600 euro";1.4;10.0
7384;Woensdrecht;"4e 10%-groep; 11 600 tot 13 800 euro";1.4;10.0
7385;Woensdrecht;"5e 10%-groep; 13 800 tot 15 800 euro";1.4;10.0
7386;Woensdrecht;"6e 10%-groep; 15 800 tot 18 200 euro";1.3;9.0
7387;Woensdrecht;"7e 10%-groep; 18 200 tot 20 900 euro";1.4;10.0
7388;Woensdrecht;"8e 10%-groep; 20 900 tot 24 400 euro";1.5;11.0
7389;Woensdrecht;"9e 10%-groep; 24 400 tot 30 400 euro";1.5;10.0
7390;Woensdrecht;"10e 10%-groep; meer dan 30 400  euro";1.2;9.0
7391;Woensdrecht;"1e 10%-groep; minder dan 6 700 euro";1.6;11.0
7392;Woensdrecht;"2e-4e 10%-groep;  6 700 tot 13 800 euro";4.1;29.0
7393;Woensdrecht;"5e-8e 10%-groep; 13 800 tot 24 400 euro";5.7;41.0
7394;Woensdrecht;"9e-10e 10%-groep; meer dan 24 400 euro";2.7;19.0
7395;Woudrichem;Totaal personen met 52 weken inkomen;9.3;100.0
7396;Woudrichem;"1e 10%-groep; minder dan  6 700 euro";1.1;12.0
7397;Woudrichem;"2e 10%-groep;  6 700 tot  9 100 euro";0.9;9.0
7398;Woudrichem;"3e 10%-groep;  9 100 tot 11 600 euro";0.8;9.0
7399;Woudrichem;"4e 10%-groep; 11 600 tot 13 800 euro";0.8;9.0
7400;Woudrichem;"5e 10%-groep; 13 800 tot 15 800 euro";0.9;9.0
7401;Woudrichem;"6e 10%-groep; 15 800 tot 18 200 euro";0.7;8.0
7402;Woudrichem;"7e 10%-groep; 18 200 tot 20 900 euro";1.0;11.0
7403;Woudrichem;"8e 10%-groep; 20 900 tot 24 400 euro";1.0;11.0
7404;Woudrichem;"9e 10%-groep; 24 400 tot 30 400 euro";1.1;12.0
7405;Woudrichem;"10e 10%-groep; meer dan 30 400  euro";1.0;11.0
7406;Woudrichem;"1e 10%-groep; minder dan 6 700 euro";1.1;12.0
7407;Woudrichem;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.6;27.0
7408;Woudrichem;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.6;39.0
7409;Woudrichem;"9e-10e 10%-groep; meer dan 24 400 euro";2.1;22.0
7410;Zundert;Totaal personen met 52 weken inkomen;13.8;100.0
7411;Zundert;"1e 10%-groep; minder dan  6 700 euro";1.5;11.0
7412;Zundert;"2e 10%-groep;  6 700 tot  9 100 euro";1.5;11.0
7413;Zundert;"3e 10%-groep;  9 100 tot 11 600 euro";1.5;11.0
7414;Zundert;"4e 10%-groep; 11 600 tot 13 800 euro";1.3;9.0
7415;Zundert;"5e 10%-groep; 13 800 tot 15 800 euro";1.2;9.0
7416;Zundert;"6e 10%-groep; 15 800 tot 18 200 euro";1.2;9.0
7417;Zundert;"7e 10%-groep; 18 200 tot 20 900 euro";1.3;10.0
7418;Zundert;"8e 10%-groep; 20 900 tot 24 400 euro";1.4;10.0
7419;Zundert;"9e 10%-groep; 24 400 tot 30 400 euro";1.6;12.0
7420;Zundert;"10e 10%-groep; meer dan 30 400  euro";1.3;9.0
7421;Zundert;"1e 10%-groep; minder dan 6 700 euro";1.5;11.0
7422;Zundert;"2e-4e 10%-groep;  6 700 tot 13 800 euro";4.3;31.0
7423;Zundert;"5e-8e 10%-groep; 13 800 tot 24 400 euro";5.1;37.0
7424;Zundert;"9e-10e 10%-groep; meer dan 24 400 euro";2.9;21.0
7425;Wormerland;Totaal personen met 52 weken inkomen;10.6;100.0
7426;Wormerland;"1e 10%-groep; minder dan  6 700 euro";1.1;11.0
7427;Wormerland;"2e 10%-groep;  6 700 tot  9 100 euro";1.2;11.0
7428;Wormerland;"3e 10%-groep;  9 100 tot 11 600 euro";0.9;9.0
7429;Wormerland;"4e 10%-groep; 11 600 tot 13 800 euro";0.9;8.0
7430;Wormerland;"5e 10%-groep; 13 800 tot 15 800 euro";1.0;9.0
7431;Wormerland;"6e 10%-groep; 15 800 tot 18 200 euro";1.0;9.0
7432;Wormerland;"7e 10%-groep; 18 200 tot 20 900 euro";1.0;9.0
7433;Wormerland;"8e 10%-groep; 20 900 tot 24 400 euro";1.2;11.0
7434;Wormerland;"9e 10%-groep; 24 400 tot 30 400 euro";1.3;13.0
7435;Wormerland;"10e 10%-groep; meer dan 30 400  euro";1.1;11.0
7436;Wormerland;"1e 10%-groep; minder dan 6 700 euro";1.1;11.0
7437;Wormerland;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.9;28.0
7438;Wormerland;"5e-8e 10%-groep; 13 800 tot 24 400 euro";4.0;38.0
7439;Wormerland;"9e-10e 10%-groep; meer dan 24 400 euro";2.5;23.0
7440;Onderbanken;Totaal personen met 52 weken inkomen;5.5;100.0
7441;Onderbanken;"1e 10%-groep; minder dan  6 700 euro";0.5;9.0
7442;Onderbanken;"2e 10%-groep;  6 700 tot  9 100 euro";0.6;11.0
7443;Onderbanken;"3e 10%-groep;  9 100 tot 11 600 euro";0.5;10.0
7444;Onderbanken;"4e 10%-groep; 11 600 tot 13 800 euro";0.6;12.0
7445;Onderbanken;"5e 10%-groep; 13 800 tot 15 800 euro";0.6;11.0
7446;Onderbanken;"6e 10%-groep; 15 800 tot 18 200 euro";0.5;10.0
7447;Onderbanken;"7e 10%-groep; 18 200 tot 20 900 euro";0.5;10.0
7448;Onderbanken;"8e 10%-groep; 20 900 tot 24 400 euro";0.5;10.0
7449;Onderbanken;"9e 10%-groep; 24 400 tot 30 400 euro";0.5;10.0
7450;Onderbanken;"10e 10%-groep; meer dan 30 400  euro";0.4;8.0
7451;Onderbanken;"1e 10%-groep; minder dan 6 700 euro";0.5;9.0
7452;Onderbanken;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.8;33.0
7453;Onderbanken;"5e-8e 10%-groep; 13 800 tot 24 400 euro";2.2;41.0
7454;Onderbanken;"9e-10e 10%-groep; meer dan 24 400 euro";1.0;18.0
7455;Landgraaf;Totaal personen met 52 weken inkomen;27.1;100.0
7456;Landgraaf;"1e 10%-groep; minder dan  6 700 euro";2.7;10.0
7457;Landgraaf;"2e 10%-groep;  6 700 tot  9 100 euro";2.9;11.0
7458;Landgraaf;"3e 10%-groep;  9 100 tot 11 600 euro";3.2;12.0
7459;Landgraaf;"4e 10%-groep; 11 600 tot 13 800 euro";2.9;11.0
7460;Landgraaf;"5e 10%-groep; 13 800 tot 15 800 euro";3.3;12.0
7461;Landgraaf;"6e 10%-groep; 15 800 tot 18 200 euro";2.9;11.0
7462;Landgraaf;"7e 10%-groep; 18 200 tot 20 900 euro";2.7;10.0
7463;Landgraaf;"8e 10%-groep; 20 900 tot 24 400 euro";2.6;10.0
7464;Landgraaf;"9e 10%-groep; 24 400 tot 30 400 euro";2.3;9.0
7465;Landgraaf;"10e 10%-groep; meer dan 30 400  euro";1.7;6.0
7466;Landgraaf;"1e 10%-groep; minder dan 6 700 euro";2.7;10.0
7467;Landgraaf;"2e-4e 10%-groep;  6 700 tot 13 800 euro";8.9;33.0
7468;Landgraaf;"5e-8e 10%-groep; 13 800 tot 24 400 euro";11.4;42.0
7469;Landgraaf;"9e-10e 10%-groep; meer dan 24 400 euro";4.0;15.0
7470;Arcen en Velden;Totaal personen met 52 weken inkomen;6.0;100.0
7471;Arcen en Velden;"1e 10%-groep; minder dan  6 700 euro";0.9;15.0
7472;Arcen en Velden;"2e 10%-groep;  6 700 tot  9 100 euro";0.6;11.0
7473;Arcen en Velden;"3e 10%-groep;  9 100 tot 11 600 euro";0.6;10.0
7474;Arcen en Velden;"4e 10%-groep; 11 600 tot 13 800 euro";0.5;8.0
7475;Arcen en Velden;"5e 10%-groep; 13 800 tot 15 800 euro";0.6;10.0
7476;Arcen en Velden;"6e 10%-groep; 15 800 tot 18 200 euro";0.5;8.0
7477;Arcen en Velden;"7e 10%-groep; 18 200 tot 20 900 euro";0.5;9.0
7478;Arcen en Velden;"8e 10%-groep; 20 900 tot 24 400 euro";0.6;10.0
7479;Arcen en Velden;"9e 10%-groep; 24 400 tot 30 400 euro";0.6;10.0
7480;Arcen en Velden;"10e 10%-groep; meer dan 30 400  euro";0.6;10.0
7481;Arcen en Velden;"1e 10%-groep; minder dan 6 700 euro";0.9;15.0
7482;Arcen en Velden;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.8;29.0
7483;Arcen en Velden;"5e-8e 10%-groep; 13 800 tot 24 400 euro";2.2;37.0
7484;Arcen en Velden;"9e-10e 10%-groep; meer dan 24 400 euro";1.2;20.0
7485;Beek (L.);Totaal personen met 52 weken inkomen;11.4;100.0
7486;Beek (L.);"1e 10%-groep; minder dan  6 700 euro";1.0;9.0
7487;Beek (L.);"2e 10%-groep;  6 700 tot  9 100 euro";1.2;10.0
7488;Beek (L.);"3e 10%-groep;  9 100 tot 11 600 euro";1.1;10.0
7489;Beek (L.);"4e 10%-groep; 11 600 tot 13 800 euro";1.2;11.0
7490;Beek (L.);"5e 10%-groep; 13 800 tot 15 800 euro";1.1;10.0
7491;Beek (L.);"6e 10%-groep; 15 800 tot 18 200 euro";1.0;9.0
7492;Beek (L.);"7e 10%-groep; 18 200 tot 20 900 euro";1.2;10.0
7493;Beek (L.);"8e 10%-groep; 20 900 tot 24 400 euro";1.1;10.0
7494;Beek (L.);"9e 10%-groep; 24 400 tot 30 400 euro";1.2;11.0
7495;Beek (L.);"10e 10%-groep; meer dan 30 400  euro";1.3;11.0
7496;Beek (L.);"1e 10%-groep; minder dan 6 700 euro";1.0;9.0
7497;Beek (L.);"2e-4e 10%-groep;  6 700 tot 13 800 euro";3.5;30.0
7498;Beek (L.);"5e-8e 10%-groep; 13 800 tot 24 400 euro";4.4;39.0
7499;Beek (L.);"9e-10e 10%-groep; meer dan 24 400 euro";2.5;22.0
7500;Beesel;Totaal personen met 52 weken inkomen;9.0;100.0
7501;Beesel;"1e 10%-groep; minder dan  6 700 euro";0.9;11.0
7502;Beesel;"2e 10%-groep;  6 700 tot  9 100 euro";1.0;11.0
7503;Beesel;"3e 10%-groep;  9 100 tot 11 600 euro";0.9;10.0
7504;Beesel;"4e 10%-groep; 11 600 tot 13 800 euro";1.0;11.0
7505;Beesel;"5e 10%-groep; 13 800 tot 15 800 euro";0.9;10.0
7506;Beesel;"6e 10%-groep; 15 800 tot 18 200 euro";0.9;10.0
7507;Beesel;"7e 10%-groep; 18 200 tot 20 900 euro";0.9;10.0
7508;Beesel;"8e 10%-groep; 20 900 tot 24 400 euro";0.9;10.0
7509;Beesel;"9e 10%-groep; 24 400 tot 30 400 euro";0.8;9.0
7510;Beesel;"10e 10%-groep; meer dan 30 400  euro";0.7;8.0
7511;Beesel;"1e 10%-groep; minder dan 6 700 euro";0.9;11.0
7512;Beesel;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.9;33.0
7513;Beesel;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.6;40.0
7514;Beesel;"9e-10e 10%-groep; meer dan 24 400 euro";1.5;17.0
7515;Bergen (L.);Totaal personen met 52 weken inkomen;8.8;100.0
7516;Bergen (L.);"1e 10%-groep; minder dan  6 700 euro";1.0;12.0
7517;Bergen (L.);"2e 10%-groep;  6 700 tot  9 100 euro";1.0;11.0
7518;Bergen (L.);"3e 10%-groep;  9 100 tot 11 600 euro";1.0;11.0
7519;Bergen (L.);"4e 10%-groep; 11 600 tot 13 800 euro";1.1;12.0
7520;Bergen (L.);"5e 10%-groep; 13 800 tot 15 800 euro";0.9;10.0
7521;Bergen (L.);"6e 10%-groep; 15 800 tot 18 200 euro";0.8;10.0
7522;Bergen (L.);"7e 10%-groep; 18 200 tot 20 900 euro";0.8;9.0
7523;Bergen (L.);"8e 10%-groep; 20 900 tot 24 400 euro";0.9;10.0
7524;Bergen (L.);"9e 10%-groep; 24 400 tot 30 400 euro";0.8;9.0
7525;Bergen (L.);"10e 10%-groep; meer dan 30 400  euro";0.6;7.0
7526;Bergen (L.);"1e 10%-groep; minder dan 6 700 euro";1.0;12.0
7527;Bergen (L.);"2e-4e 10%-groep;  6 700 tot 13 800 euro";3.0;34.0
7528;Bergen (L.);"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.4;39.0
7529;Bergen (L.);"9e-10e 10%-groep; meer dan 24 400 euro";1.4;16.0
7530;Brunssum;Totaal personen met 52 weken inkomen;20.5;100.0
7531;Brunssum;"1e 10%-groep; minder dan  6 700 euro";2.0;10.0
7532;Brunssum;"2e 10%-groep;  6 700 tot  9 100 euro";2.4;12.0
7533;Brunssum;"3e 10%-groep;  9 100 tot 11 600 euro";2.2;11.0
7534;Brunssum;"4e 10%-groep; 11 600 tot 13 800 euro";2.3;11.0
7535;Brunssum;"5e 10%-groep; 13 800 tot 15 800 euro";2.7;13.0
7536;Brunssum;"6e 10%-groep; 15 800 tot 18 200 euro";2.3;11.0
7537;Brunssum;"7e 10%-groep; 18 200 tot 20 900 euro";2.0;10.0
7538;Brunssum;"8e 10%-groep; 20 900 tot 24 400 euro";1.9;9.0
7539;Brunssum;"9e 10%-groep; 24 400 tot 30 400 euro";1.6;8.0
7540;Brunssum;"10e 10%-groep; meer dan 30 400  euro";1.1;6.0
7541;Brunssum;"1e 10%-groep; minder dan 6 700 euro";2.0;10.0
7542;Brunssum;"2e-4e 10%-groep;  6 700 tot 13 800 euro";7.0;34.0
7543;Brunssum;"5e-8e 10%-groep; 13 800 tot 24 400 euro";8.9;43.0
7544;Brunssum;"9e-10e 10%-groep; meer dan 24 400 euro";2.7;13.0
7545;Eijsden;Totaal personen met 52 weken inkomen;8.0;100.0
7546;Eijsden;"1e 10%-groep; minder dan  6 700 euro";0.8;11.0
7547;Eijsden;"2e 10%-groep;  6 700 tot  9 100 euro";0.7;9.0
7548;Eijsden;"3e 10%-groep;  9 100 tot 11 600 euro";0.8;10.0
7549;Eijsden;"4e 10%-groep; 11 600 tot 13 800 euro";0.7;9.0
7550;Eijsden;"5e 10%-groep; 13 800 tot 15 800 euro";0.8;10.0
7551;Eijsden;"6e 10%-groep; 15 800 tot 18 200 euro";0.7;9.0
7552;Eijsden;"7e 10%-groep; 18 200 tot 20 900 euro";0.8;11.0
7553;Eijsden;"8e 10%-groep; 20 900 tot 24 400 euro";0.9;11.0
7554;Eijsden;"9e 10%-groep; 24 400 tot 30 400 euro";0.9;11.0
7555;Eijsden;"10e 10%-groep; meer dan 30 400  euro";0.8;10.0
7556;Eijsden;"1e 10%-groep; minder dan 6 700 euro";0.8;11.0
7557;Eijsden;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.2;28.0
7558;Eijsden;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.2;41.0
7559;Eijsden;"9e-10e 10%-groep; meer dan 24 400 euro";1.7;21.0
7560;Gennep;Totaal personen met 52 weken inkomen;11.6;100.0
7561;Gennep;"1e 10%-groep; minder dan  6 700 euro";1.1;10.0
7562;Gennep;"2e 10%-groep;  6 700 tot  9 100 euro";1.1;10.0
7563;Gennep;"3e 10%-groep;  9 100 tot 11 600 euro";1.8;16.0
7564;Gennep;"4e 10%-groep; 11 600 tot 13 800 euro";1.1;10.0
7565;Gennep;"5e 10%-groep; 13 800 tot 15 800 euro";1.1;10.0
7566;Gennep;"6e 10%-groep; 15 800 tot 18 200 euro";1.2;10.0
7567;Gennep;"7e 10%-groep; 18 200 tot 20 900 euro";1.1;10.0
7568;Gennep;"8e 10%-groep; 20 900 tot 24 400 euro";1.1;9.0
7569;Gennep;"9e 10%-groep; 24 400 tot 30 400 euro";1.0;8.0
7570;Gennep;"10e 10%-groep; meer dan 30 400  euro";0.9;8.0
7571;Gennep;"1e 10%-groep; minder dan 6 700 euro";1.1;10.0
7572;Gennep;"2e-4e 10%-groep;  6 700 tot 13 800 euro";4.1;35.0
7573;Gennep;"5e-8e 10%-groep; 13 800 tot 24 400 euro";4.5;39.0
7574;Gennep;"9e-10e 10%-groep; meer dan 24 400 euro";1.8;16.0
7575;Haelen;Totaal personen met 52 weken inkomen;6.8;100.0
7576;Haelen;"1e 10%-groep; minder dan  6 700 euro";0.7;10.0
7577;Haelen;"2e 10%-groep;  6 700 tot  9 100 euro";0.6;9.0
7578;Haelen;"3e 10%-groep;  9 100 tot 11 600 euro";0.6;9.0
7579;Haelen;"4e 10%-groep; 11 600 tot 13 800 euro";0.6;9.0
7580;Haelen;"5e 10%-groep; 13 800 tot 15 800 euro";0.7;10.0
7581;Haelen;"6e 10%-groep; 15 800 tot 18 200 euro";0.7;10.0
7582;Haelen;"7e 10%-groep; 18 200 tot 20 900 euro";0.8;11.0
7583;Haelen;"8e 10%-groep; 20 900 tot 24 400 euro";0.8;12.0
7584;Haelen;"9e 10%-groep; 24 400 tot 30 400 euro";0.6;9.0
7585;Haelen;"10e 10%-groep; meer dan 30 400  euro";0.7;10.0
7586;Haelen;"1e 10%-groep; minder dan 6 700 euro";0.7;10.0
7587;Haelen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.9;27.0
7588;Haelen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.0;43.0
7589;Haelen;"9e-10e 10%-groep; meer dan 24 400 euro";1.3;19.0
7590;Heerlen;Totaal personen met 52 weken inkomen;64.7;100.0
7591;Heerlen;"1e 10%-groep; minder dan  6 700 euro";6.2;10.0
7592;Heerlen;"2e 10%-groep;  6 700 tot  9 100 euro";7.3;11.0
7593;Heerlen;"3e 10%-groep;  9 100 tot 11 600 euro";7.4;11.0
7594;Heerlen;"4e 10%-groep; 11 600 tot 13 800 euro";7.6;12.0
7595;Heerlen;"5e 10%-groep; 13 800 tot 15 800 euro";8.6;13.0
7596;Heerlen;"6e 10%-groep; 15 800 tot 18 200 euro";7.3;11.0
7597;Heerlen;"7e 10%-groep; 18 200 tot 20 900 euro";6.3;10.0
7598;Heerlen;"8e 10%-groep; 20 900 tot 24 400 euro";5.4;8.0
7599;Heerlen;"9e 10%-groep; 24 400 tot 30 400 euro";4.7;7.0
7600;Heerlen;"10e 10%-groep; meer dan 30 400  euro";4.0;6.0
7601;Heerlen;"1e 10%-groep; minder dan 6 700 euro";6.2;10.0
7602;Heerlen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";22.3;34.0
7603;Heerlen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";27.6;43.0
7604;Heerlen;"9e-10e 10%-groep; meer dan 24 400 euro";8.7;13.0
7605;Helden;Totaal personen met 52 weken inkomen;13.2;100.0
7606;Helden;"1e 10%-groep; minder dan  6 700 euro";1.6;12.0
7607;Helden;"2e 10%-groep;  6 700 tot  9 100 euro";1.4;11.0
7608;Helden;"3e 10%-groep;  9 100 tot 11 600 euro";1.4;11.0
7609;Helden;"4e 10%-groep; 11 600 tot 13 800 euro";1.3;10.0
7610;Helden;"5e 10%-groep; 13 800 tot 15 800 euro";1.3;10.0
7611;Helden;"6e 10%-groep; 15 800 tot 18 200 euro";1.2;9.0
7612;Helden;"7e 10%-groep; 18 200 tot 20 900 euro";1.3;10.0
7613;Helden;"8e 10%-groep; 20 900 tot 24 400 euro";1.4;11.0
7614;Helden;"9e 10%-groep; 24 400 tot 30 400 euro";1.1;9.0
7615;Helden;"10e 10%-groep; meer dan 30 400  euro";1.0;8.0
7616;Helden;"1e 10%-groep; minder dan 6 700 euro";1.6;12.0
7617;Helden;"2e-4e 10%-groep;  6 700 tot 13 800 euro";4.1;31.0
7618;Helden;"5e-8e 10%-groep; 13 800 tot 24 400 euro";5.3;40.0
7619;Helden;"9e-10e 10%-groep; meer dan 24 400 euro";2.1;16.0
7620;Heythuysen;Totaal personen met 52 weken inkomen;8.2;100.0
7621;Heythuysen;"1e 10%-groep; minder dan  6 700 euro";0.9;10.0
7622;Heythuysen;"2e 10%-groep;  6 700 tot  9 100 euro";0.8;10.0
7623;Heythuysen;"3e 10%-groep;  9 100 tot 11 600 euro";0.8;10.0
7624;Heythuysen;"4e 10%-groep; 11 600 tot 13 800 euro";0.8;10.0
7625;Heythuysen;"5e 10%-groep; 13 800 tot 15 800 euro";0.8;10.0
7626;Heythuysen;"6e 10%-groep; 15 800 tot 18 200 euro";0.8;9.0
7627;Heythuysen;"7e 10%-groep; 18 200 tot 20 900 euro";0.8;10.0
7628;Heythuysen;"8e 10%-groep; 20 900 tot 24 400 euro";0.9;11.0
7629;Heythuysen;"9e 10%-groep; 24 400 tot 30 400 euro";0.9;11.0
7630;Heythuysen;"10e 10%-groep; meer dan 30 400  euro";0.8;10.0
7631;Heythuysen;"1e 10%-groep; minder dan 6 700 euro";0.9;10.0
7632;Heythuysen;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.4;29.0
7633;Heythuysen;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.3;40.0
7634;Heythuysen;"9e-10e 10%-groep; meer dan 24 400 euro";1.7;21.0
7635;Hunsel;Totaal personen met 52 weken inkomen;4.0;100.0
7636;Hunsel;"1e 10%-groep; minder dan  6 700 euro";0.5;13.0
7637;Hunsel;"2e 10%-groep;  6 700 tot  9 100 euro";0.4;10.0
7638;Hunsel;"3e 10%-groep;  9 100 tot 11 600 euro";0.4;9.0
7639;Hunsel;"4e 10%-groep; 11 600 tot 13 800 euro";0.4;9.0
7640;Hunsel;"5e 10%-groep; 13 800 tot 15 800 euro";0.4;9.0
7641;Hunsel;"6e 10%-groep; 15 800 tot 18 200 euro";0.4;9.0
7642;Hunsel;"7e 10%-groep; 18 200 tot 20 900 euro";0.4;9.0
7643;Hunsel;"8e 10%-groep; 20 900 tot 24 400 euro";0.4;11.0
7644;Hunsel;"9e 10%-groep; 24 400 tot 30 400 euro";0.4;10.0
7645;Hunsel;"10e 10%-groep; meer dan 30 400  euro";0.4;11.0
7646;Hunsel;"1e 10%-groep; minder dan 6 700 euro";0.5;13.0
7647;Hunsel;"2e-4e 10%-groep;  6 700 tot 13 800 euro";1.1;28.0
7648;Hunsel;"5e-8e 10%-groep; 13 800 tot 24 400 euro";1.5;38.0
7649;Hunsel;"9e-10e 10%-groep; meer dan 24 400 euro";0.8;21.0
7650;Kerkrade;Totaal personen met 52 weken inkomen;32.6;100.0
7651;Kerkrade;"1e 10%-groep; minder dan  6 700 euro";3.3;10.0
7652;Kerkrade;"2e 10%-groep;  6 700 tot  9 100 euro";3.9;12.0
7653;Kerkrade;"3e 10%-groep;  9 100 tot 11 600 euro";3.8;12.0
7654;Kerkrade;"4e 10%-groep; 11 600 tot 13 800 euro";3.8;12.0
7655;Kerkrade;"5e 10%-groep; 13 800 tot 15 800 euro";4.8;15.0
7656;Kerkrade;"6e 10%-groep; 15 800 tot 18 200 euro";3.7;11.0
7657;Kerkrade;"7e 10%-groep; 18 200 tot 20 900 euro";3.0;9.0
7658;Kerkrade;"8e 10%-groep; 20 900 tot 24 400 euro";2.5;8.0
7659;Kerkrade;"9e 10%-groep; 24 400 tot 30 400 euro";2.2;7.0
7660;Kerkrade;"10e 10%-groep; meer dan 30 400  euro";1.6;5.0
7661;Kerkrade;"1e 10%-groep; minder dan 6 700 euro";3.3;10.0
7662;Kerkrade;"2e-4e 10%-groep;  6 700 tot 13 800 euro";11.5;35.0
7663;Kerkrade;"5e-8e 10%-groep; 13 800 tot 24 400 euro";14.0;43.0
7664;Kerkrade;"9e-10e 10%-groep; meer dan 24 400 euro";3.8;12.0
7665;Kessel;Totaal personen met 52 weken inkomen;2.9;100.0
7666;Kessel;"1e 10%-groep; minder dan  6 700 euro";0.4;14.0
7667;Kessel;"2e 10%-groep;  6 700 tot  9 100 euro";0.3;11.0
7668;Kessel;"3e 10%-groep;  9 100 tot 11 600 euro";0.3;9.0
7669;Kessel;"4e 10%-groep; 11 600 tot 13 800 euro";0.2;8.0
7670;Kessel;"5e 10%-groep; 13 800 tot 15 800 euro";0.3;11.0
7671;Kessel;"6e 10%-groep; 15 800 tot 18 200 euro";0.3;10.0
7672;Kessel;"7e 10%-groep; 18 200 tot 20 900 euro";0.3;10.0
7673;Kessel;"8e 10%-groep; 20 900 tot 24 400 euro";0.3;11.0
7674;Kessel;"9e 10%-groep; 24 400 tot 30 400 euro";0.3;10.0
7675;Kessel;"10e 10%-groep; meer dan 30 400  euro";;
7676;Kessel;"1e 10%-groep; minder dan 6 700 euro";0.4;14.0
7677;Kessel;"2e-4e 10%-groep;  6 700 tot 13 800 euro";0.8;28.0
7678;Kessel;"5e-8e 10%-groep; 13 800 tot 24 400 euro";1.2;42.0
7679;Kessel;"9e-10e 10%-groep; meer dan 24 400 euro";0.5;17.0
7680;Maasbracht;Totaal personen met 52 weken inkomen;9.3;100.0
7681;Maasbracht;"1e 10%-groep; minder dan  6 700 euro";0.8;9.0
7682;Maasbracht;"2e 10%-groep;  6 700 tot  9 100 euro";1.0;11.0
7683;Maasbracht;"3e 10%-groep;  9 100 tot 11 600 euro";0.9;9.0
7684;Maasbracht;"4e 10%-groep; 11 600 tot 13 800 euro";1.0;11.0
7685;Maasbracht;"5e 10%-groep; 13 800 tot 15 800 euro";1.0;10.0
7686;Maasbracht;"6e 10%-groep; 15 800 tot 18 200 euro";0.8;9.0
7687;Maasbracht;"7e 10%-groep; 18 200 tot 20 900 euro";1.0;11.0
7688;Maasbracht;"8e 10%-groep; 20 900 tot 24 400 euro";0.9;10.0
7689;Maasbracht;"9e 10%-groep; 24 400 tot 30 400 euro";1.0;11.0
7690;Maasbracht;"10e 10%-groep; meer dan 30 400  euro";0.8;9.0
7691;Maasbracht;"1e 10%-groep; minder dan 6 700 euro";0.8;9.0
7692;Maasbracht;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.9;31.0
7693;Maasbracht;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.7;40.0
7694;Maasbracht;"9e-10e 10%-groep; meer dan 24 400 euro";1.8;20.0
7695;Maasbree;Totaal personen met 52 weken inkomen;8.6;100.0
7696;Maasbree;"1e 10%-groep; minder dan  6 700 euro";1.0;12.0
7697;Maasbree;"2e 10%-groep;  6 700 tot  9 100 euro";1.0;11.0
7698;Maasbree;"3e 10%-groep;  9 100 tot 11 600 euro";0.8;9.0
7699;Maasbree;"4e 10%-groep; 11 600 tot 13 800 euro";0.9;10.0
7700;Maasbree;"5e 10%-groep; 13 800 tot 15 800 euro";0.8;9.0
7701;Maasbree;"6e 10%-groep; 15 800 tot 18 200 euro";0.8;10.0
7702;Maasbree;"7e 10%-groep; 18 200 tot 20 900 euro";0.9;10.0
7703;Maasbree;"8e 10%-groep; 20 900 tot 24 400 euro";0.8;9.0
7704;Maasbree;"9e 10%-groep; 24 400 tot 30 400 euro";1.0;11.0
7705;Maasbree;"10e 10%-groep; meer dan 30 400  euro";0.8;9.0
7706;Maasbree;"1e 10%-groep; minder dan 6 700 euro";1.0;12.0
7707;Maasbree;"2e-4e 10%-groep;  6 700 tot 13 800 euro";2.6;30.0
7708;Maasbree;"5e-8e 10%-groep; 13 800 tot 24 400 euro";3.3;38.0
7709;Maasbree;"9e-10e 10%-groep; meer dan 24 400 euro";1.7;20.0
7710;Maastricht;Totaal personen met 52 weken inkomen;84.5;100.0
7711;Maastricht;"1e 10%-groep; minder dan  6 700 euro";9.8;12.0
7712;Maastricht;"2e 10%-groep;  6 700 tot  9 100 euro";10.1;12.0
