ID;SectorBedrijfstak;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
6339;Transport opslag en communicatie;1970 mei;;
6340;Transport opslag en communicatie;1970 juni;;
6341;Transport opslag en communicatie;1970 juli;;
6342;Transport opslag en communicatie;1970 augustus;;
6343;Transport opslag en communicatie;1970 september;;
6344;Transport opslag en communicatie;1970 oktober;;
6345;Transport opslag en communicatie;1970 november;;
6346;Transport opslag en communicatie;1970 december;;
6347;Transport opslag en communicatie;1971 januari;;
6348;Transport opslag en communicatie;1971 februari;;
6349;Transport opslag en communicatie;1971 maart;;
6350;Transport opslag en communicatie;1971 april;;
6351;Transport opslag en communicatie;1971 mei;;
6352;Transport opslag en communicatie;1971 juni;;
6353;Transport opslag en communicatie;1971 juli;;
6354;Transport opslag en communicatie;1971 augustus;;
6355;Transport opslag en communicatie;1971 september;;
6356;Transport opslag en communicatie;1971 oktober;;
6357;Transport opslag en communicatie;1971 november;;
6358;Transport opslag en communicatie;1971 december;;
6359;Transport opslag en communicatie;1972 januari;;
6360;Transport opslag en communicatie;1972 februari;;
6361;Transport opslag en communicatie;1972 maart;;
6362;Transport opslag en communicatie;1972 april;;
6363;Transport opslag en communicatie;1972 mei;;
6364;Transport opslag en communicatie;1972 juni;;
6365;Transport opslag en communicatie;1972 juli;;
6366;Transport opslag en communicatie;1972 augustus;;
6367;Transport opslag en communicatie;1972 september;;
6368;Transport opslag en communicatie;1972 oktober;;
6369;Transport opslag en communicatie;1972 november;;
6370;Transport opslag en communicatie;1972 december;;
6371;Transport opslag en communicatie;1973 januari;;
6372;Transport opslag en communicatie;1973 februari;;
6373;Transport opslag en communicatie;1973 maart;;
6374;Transport opslag en communicatie;1973 april;;
6375;Transport opslag en communicatie;1973 mei;;
6376;Transport opslag en communicatie;1973 juni;;
6377;Transport opslag en communicatie;1973 juli;;
6378;Transport opslag en communicatie;1973 augustus;;
6379;Transport opslag en communicatie;1973 september;;
6380;Transport opslag en communicatie;1973 oktober;;
6381;Transport opslag en communicatie;1973 november;;
6382;Transport opslag en communicatie;1973 december;;
6383;Transport opslag en communicatie;1974 januari;;
6384;Transport opslag en communicatie;1974 februari;;
6385;Transport opslag en communicatie;1974 maart;;
6386;Transport opslag en communicatie;1974 april;;
6387;Transport opslag en communicatie;1974 mei;;
6388;Transport opslag en communicatie;1974 juni;;
6389;Transport opslag en communicatie;1974 juli;;
6390;Transport opslag en communicatie;1974 augustus;;
6391;Transport opslag en communicatie;1974 september;;
6392;Transport opslag en communicatie;1974 oktober;;
6393;Transport opslag en communicatie;1974 november;;
6394;Transport opslag en communicatie;1974 december;;
6395;Transport opslag en communicatie;1975 januari;;
6396;Transport opslag en communicatie;1975 februari;;
6397;Transport opslag en communicatie;1975 maart;;
6398;Transport opslag en communicatie;1975 april;;
6399;Transport opslag en communicatie;1975 mei;;
6400;Transport opslag en communicatie;1975 juni;;
6401;Transport opslag en communicatie;1975 juli;;
6402;Transport opslag en communicatie;1975 augustus;;
6403;Transport opslag en communicatie;1975 september;;
6404;Transport opslag en communicatie;1975 oktober;;
6405;Transport opslag en communicatie;1975 november;;
6406;Transport opslag en communicatie;1975 december;;
6407;Transport opslag en communicatie;1976 januari;;
6408;Transport opslag en communicatie;1976 februari;;
6409;Transport opslag en communicatie;1976 maart;;
6410;Transport opslag en communicatie;1976 april;;
6411;Transport opslag en communicatie;1976 mei;;
6412;Transport opslag en communicatie;1976 juni;;
6413;Transport opslag en communicatie;1976 juli;;
6414;Transport opslag en communicatie;1976 augustus;;
6415;Transport opslag en communicatie;1976 september;;
6416;Transport opslag en communicatie;1976 oktober;;
6417;Transport opslag en communicatie;1976 november;;
6418;Transport opslag en communicatie;1976 december;;
6419;Transport opslag en communicatie;1977 januari;;
6420;Transport opslag en communicatie;1977 februari;;
6421;Transport opslag en communicatie;1977 maart;;
6422;Transport opslag en communicatie;1977 april;;
6423;Transport opslag en communicatie;1977 mei;;
6424;Transport opslag en communicatie;1977 juni;;
6425;Transport opslag en communicatie;1977 juli;;
6426;Transport opslag en communicatie;1977 augustus;;
6427;Transport opslag en communicatie;1977 september;;
6428;Transport opslag en communicatie;1977 oktober;;
6429;Transport opslag en communicatie;1977 november;;
6430;Transport opslag en communicatie;1977 december;;
6431;Transport opslag en communicatie;1978 januari;;
6432;Transport opslag en communicatie;1978 februari;;
6433;Transport opslag en communicatie;1978 maart;;
6434;Transport opslag en communicatie;1978 april;;
6435;Transport opslag en communicatie;1978 mei;;
6436;Transport opslag en communicatie;1978 juni;;
6437;Transport opslag en communicatie;1978 juli;;
6438;Transport opslag en communicatie;1978 augustus;;
6439;Transport opslag en communicatie;1978 september;;
6440;Transport opslag en communicatie;1978 oktober;;
6441;Transport opslag en communicatie;1978 november;;
6442;Transport opslag en communicatie;1978 december;;
6443;Transport opslag en communicatie;1979 januari;;
6444;Transport opslag en communicatie;1979 februari;;
6445;Transport opslag en communicatie;1979 maart;;
6446;Transport opslag en communicatie;1979 april;;
6447;Transport opslag en communicatie;1979 mei;;
6448;Transport opslag en communicatie;1979 juni;;
6449;Transport opslag en communicatie;1979 juli;;
6450;Transport opslag en communicatie;1979 augustus;;
6451;Transport opslag en communicatie;1979 september;;
6452;Transport opslag en communicatie;1979 oktober;;
6453;Transport opslag en communicatie;1979 november;;
6454;Transport opslag en communicatie;1979 december;;
6455;Transport opslag en communicatie;1980 januari;63.9;51.1
6456;Transport opslag en communicatie;1980 februari;59.9;47.9
6457;Transport opslag en communicatie;1980 maart;55.5;44.7
6458;Transport opslag en communicatie;1980 april;57.6;46.4
6459;Transport opslag en communicatie;1980 mei;61.8;52.0
6460;Transport opslag en communicatie;1980 juni;56.0;47.1
6461;Transport opslag en communicatie;1980 juli;61.1;51.4
6462;Transport opslag en communicatie;1980 augustus;63.6;53.5
6463;Transport opslag en communicatie;1980 september;58.7;49.8
6464;Transport opslag en communicatie;1980 oktober;60.0;51.0
6465;Transport opslag en communicatie;1980 november;60.8;51.7
6466;Transport opslag en communicatie;1980 december;60.5;51.3
6467;Transport opslag en communicatie;1981 januari;67.3;57.1
6468;Transport opslag en communicatie;1981 februari;71.9;61.0
6469;Transport opslag en communicatie;1981 maart;78.3;66.7
6470;Transport opslag en communicatie;1981 april;87.2;74.3
6471;Transport opslag en communicatie;1981 mei;89.1;79.3
6472;Transport opslag en communicatie;1981 juni;87.5;77.9
6473;Transport opslag en communicatie;1981 juli;82.9;73.9
6474;Transport opslag en communicatie;1981 augustus;85.4;76.5
6475;Transport opslag en communicatie;1981 september;73.8;66.2
6476;Transport opslag en communicatie;1981 oktober;76.8;68.8
6477;Transport opslag en communicatie;1981 november;79.4;71.2
6478;Transport opslag en communicatie;1981 december;78.6;70.5
6479;Transport opslag en communicatie;1982 januari;77.9;69.9
6480;Transport opslag en communicatie;1982 februari;75.5;67.6
6481;Transport opslag en communicatie;1982 maart;79.6;71.8
6482;Transport opslag en communicatie;1982 april;79.8;72.0
6483;Transport opslag en communicatie;1982 mei;75.7;72.1
6484;Transport opslag en communicatie;1982 juni;70.1;66.7
6485;Transport opslag en communicatie;1982 juli;66.7;63.5
6486;Transport opslag en communicatie;1982 augustus;66.4;63.2
6487;Transport opslag en communicatie;1982 september;66.6;63.8
6488;Transport opslag en communicatie;1982 oktober;72.3;69.2
6489;Transport opslag en communicatie;1982 november;77.1;73.8
6490;Transport opslag en communicatie;1982 december;78.9;75.4
6491;Transport opslag en communicatie;1983 januari;80.9;77.4
6492;Transport opslag en communicatie;1983 februari;85.1;82.4
6493;Transport opslag en communicatie;1983 maart;90.9;87.9
6494;Transport opslag en communicatie;1983 april;81.6;78.9
6495;Transport opslag en communicatie;1983 mei;81.4;81.0
6496;Transport opslag en communicatie;1983 juni;88.6;88.3
6497;Transport opslag en communicatie;1983 juli;89.7;89.3
6498;Transport opslag en communicatie;1983 augustus;83.9;83.8
6499;Transport opslag en communicatie;1983 september;87.3;87.2
6500;Transport opslag en communicatie;1983 oktober;89.5;89.5
6501;Transport opslag en communicatie;1983 november;97.2;97.2
6502;Transport opslag en communicatie;1983 december;100.0;100.0
6503;Transport opslag en communicatie;1984 januari;117.5;117.5
6504;Transport opslag en communicatie;1984 februari;98.8;98.8
6505;Transport opslag en communicatie;1984 maart;101.5;102.0
6506;Transport opslag en communicatie;1984 april;95.5;96.0
6507;Transport opslag en communicatie;1984 mei;86.7;88.2
6508;Transport opslag en communicatie;1984 juni;89.2;90.9
6509;Transport opslag en communicatie;1984 juli;88.3;90.0
6510;Transport opslag en communicatie;1984 augustus;95.3;97.1
6511;Transport opslag en communicatie;1984 september;105.3;107.5
6512;Transport opslag en communicatie;1984 oktober;114.0;116.5
6513;Transport opslag en communicatie;1984 november;113.4;115.8
6514;Transport opslag en communicatie;1984 december;118.3;120.8
6515;Transport opslag en communicatie;1985 januari;122.8;125.3
6516;Transport opslag en communicatie;1985 februari;135.4;138.7
6517;Transport opslag en communicatie;1985 maart;143.1;146.6
6518;Transport opslag en communicatie;1985 april;142.6;146.1
6519;Transport opslag en communicatie;1985 mei;138.0;144.5
6520;Transport opslag en communicatie;1985 juni;139.6;146.2
6521;Transport opslag en communicatie;1985 juli;144.1;150.9
6522;Transport opslag en communicatie;1985 augustus;145.9;155.4
6523;Transport opslag en communicatie;1985 september;133.5;142.3
6524;Transport opslag en communicatie;1985 oktober;132.1;140.8
6525;Transport opslag en communicatie;1985 november;139.0;148.2
6526;Transport opslag en communicatie;1985 december;144.0;153.6
6527;Transport opslag en communicatie;1986 januari;150.9;161.0
6528;Transport opslag en communicatie;1986 februari;134.8;144.2
6529;Transport opslag en communicatie;1986 maart;134.8;144.5
6530;Transport opslag en communicatie;1986 april;125.9;135.0
6531;Transport opslag en communicatie;1986 mei;128.7;140.9
6532;Transport opslag en communicatie;1986 juni;123.1;134.7
6533;Transport opslag en communicatie;1986 juli;118.8;129.9
6534;Transport opslag en communicatie;1986 augustus;120.5;134.7
6535;Transport opslag en communicatie;1986 september;122.1;136.9
6536;Transport opslag en communicatie;1986 oktober;122.1;136.7
6537;Transport opslag en communicatie;1986 november;125.3;140.4
6538;Transport opslag en communicatie;1986 december;113.0;126.7
6539;Transport opslag en communicatie;1987 januari;105.9;118.7
6540;Transport opslag en communicatie;1987 februari;111.9;125.4
6541;Transport opslag en communicatie;1987 maart;111.7;125.3
6542;Transport opslag en communicatie;1987 april;114.0;127.9
6543;Transport opslag en communicatie;1987 mei;118.4;133.9
6544;Transport opslag en communicatie;1987 juni;127.1;144.9
6545;Transport opslag en communicatie;1987 juli;137.0;156.0
6546;Transport opslag en communicatie;1987 augustus;133.5;154.8
6547;Transport opslag en communicatie;1987 september;137.6;159.8
6548;Transport opslag en communicatie;1987 oktober;94.2;109.3
6549;Transport opslag en communicatie;1987 november;72.4;84.0
6550;Transport opslag en communicatie;1987 december;82.5;95.8
6551;Transport opslag en communicatie;1988 januari;87.8;101.9
6552;Transport opslag en communicatie;1988 februari;98.7;114.5
6553;Transport opslag en communicatie;1988 maart;104.3;121.1
6554;Transport opslag en communicatie;1988 april;109.9;127.5
6555;Transport opslag en communicatie;1988 mei;106.2;124.6
6556;Transport opslag en communicatie;1988 juni;117.8;139.2
6557;Transport opslag en communicatie;1988 juli;118.3;139.7
6558;Transport opslag en communicatie;1988 augustus;109.7;133.6
6559;Transport opslag en communicatie;1988 september;115.4;140.8
6560;Transport opslag en communicatie;1988 oktober;122.7;149.6
6561;Transport opslag en communicatie;1988 november;124.3;151.6
6562;Transport opslag en communicatie;1988 december;139.3;170.0
6563;Transport opslag en communicatie;1989 januari;142.9;174.3
6564;Transport opslag en communicatie;1989 februari;144.9;176.7
6565;Transport opslag en communicatie;1989 maart;157.1;191.6
6566;Transport opslag en communicatie;1989 april;178.0;217.1
6567;Transport opslag en communicatie;1989 mei;178.7;219.3
6568;Transport opslag en communicatie;1989 juni;184.5;228.2
6569;Transport opslag en communicatie;1989 juli;188.8;233.5
6570;Transport opslag en communicatie;1989 augustus;189.5;239.2
6571;Transport opslag en communicatie;1989 september;187.8;237.0
6572;Transport opslag en communicatie;1989 oktober;174.5;220.2
6573;Transport opslag en communicatie;1989 november;173.3;218.6
6574;Transport opslag en communicatie;1989 december;182.8;230.6
6575;Transport opslag en communicatie;1990 januari;173.6;219.1
6576;Transport opslag en communicatie;1990 februari;163.0;205.7
6577;Transport opslag en communicatie;1990 maart;178.4;225.1
6578;Transport opslag en communicatie;1990 april;175.0;220.8
6579;Transport opslag en communicatie;1990 mei;172.4;221.6
6580;Transport opslag en communicatie;1990 juni;175.0;224.9
6581;Transport opslag en communicatie;1990 juli;166.3;213.7
6582;Transport opslag en communicatie;1990 augustus;136.6;178.9
6583;Transport opslag en communicatie;1990 september;125.1;164.2
6584;Transport opslag en communicatie;1990 oktober;120.2;157.8
6585;Transport opslag en communicatie;1990 november;118.5;155.4
6586;Transport opslag en communicatie;1990 december;119.4;156.6
6587;Transport opslag en communicatie;1991 januari;112.6;147.7
6588;Transport opslag en communicatie;1991 februari;131.6;172.6
6589;Transport opslag en communicatie;1991 maart;141.0;185.0
6590;Transport opslag en communicatie;1991 april;136.5;179.1
6591;Transport opslag en communicatie;1991 mei;140.3;187.4
6592;Transport opslag en communicatie;1991 juni;144.6;193.2
6593;Transport opslag en communicatie;1991 juli;144.2;192.6
6594;Transport opslag en communicatie;1991 augustus;142.5;190.6
6595;Transport opslag en communicatie;1991 september;140.6;188.0
6596;Transport opslag en communicatie;1991 oktober;151.6;202.7
6597;Transport opslag en communicatie;1991 november;147.9;97.9
6598;Transport opslag en communicatie;1991 december;151.3;202.3
6599;Transport opslag en communicatie;1992 januari;160.0;214.1
6600;Transport opslag en communicatie;1992 februari;161.4;215.9
6601;Transport opslag en communicatie;1992 maart;151.9;203.2
6602;Transport opslag en communicatie;1992 april;152.5;204.1
6603;Transport opslag en communicatie;1992 mei;157.6;212.2
6604;Transport opslag en communicatie;1992 juni;144.1;194.0
6605;Transport opslag en communicatie;1992 juli;127.0;171.0
6606;Transport opslag en communicatie;1992 augustus;104.3;142.3
6607;Transport opslag en communicatie;1992 september;106.7;145.6
6608;Transport opslag en communicatie;1992 oktober;99.1;135.3
6609;Transport opslag en communicatie;1992 november;99.8;136.3
6610;Transport opslag en communicatie;1992 december;99.9;136.4
6611;Transport opslag en communicatie;1993 januari;99.5;135.8
6612;Transport opslag en communicatie;1993 februari;97.1;132.5
6613;Transport opslag en communicatie;1993 maart;107.5;146.8
6614;Transport opslag en communicatie;1993 april;106.9;145.9
6615;Transport opslag en communicatie;1993 mei;99.5;138.9
6616;Transport opslag en communicatie;1993 juni;104.5;145.8
6617;Transport opslag en communicatie;1993 juli;128.2;178.9
6618;Transport opslag en communicatie;1993 augustus;135.4;189.2
6619;Transport opslag en communicatie;1993 september;124.6;174.0
6620;Transport opslag en communicatie;1993 oktober;141.7;197.9
6621;Transport opslag en communicatie;1993 november;149.2;208.4
6622;Transport opslag en communicatie;1993 december;156.9;219.2
6623;Transport opslag en communicatie;1994 januari;175.9;245.8
6624;Transport opslag en communicatie;1994 februari;178.4;249.2
6625;Transport opslag en communicatie;1994 maart;167.9;234.6
6626;Transport opslag en communicatie;1994 april;187.9;263.8
