ID;RegioS2009;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
7664;Harenkarspel;2017;7.1;2.1;4.6;0.3;0.0;6.3;1.8;4.2;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
7665;Harenkarspel;2018;7.2;2.1;4.7;0.3;0.0;6.3;1.8;4.3;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
7666;Harenkarspel;2019;7.3;2.2;4.7;0.3;0.0;6.4;1.9;4.3;0.3;0.0;0.4;0.1;0.2;0.0;0.0;0.5;0.2;0.3;0.0;0.0;395
7667;Harenkarspel;2020;7.4;2.3;4.7;0.3;0.0;6.4;1.9;4.3;0.3;0.0;0.4;0.1;0.2;0.0;0.0;0.6;0.2;0.3;0.0;0.0;395
7668;Harenkarspel;2021;7.5;2.3;4.8;0.4;0.0;6.5;1.9;4.3;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.6;0.2;0.3;0.0;0.0;395
7669;Harenkarspel;2022;7.5;2.3;4.8;0.4;0.0;6.5;1.9;4.3;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;395
7670;Harenkarspel;2023;7.6;2.4;4.8;0.4;0.0;6.5;2.0;4.3;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;395
7671;Harenkarspel;2024;7.7;2.4;4.9;0.4;0.1;6.6;2.0;4.3;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;395
7672;Harenkarspel;2025;7.7;2.5;4.8;0.4;0.0;6.6;2.0;4.3;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.3;0.0;0.0;395
7673;Harenkarspel;2026;7.8;2.5;4.9;0.4;0.0;6.6;2.0;4.2;0.3;0.0;0.5;0.2;0.3;0.1;0.0;0.7;0.3;0.4;0.0;0.0;395
7674;Harenkarspel;2027;7.9;2.6;4.9;0.4;0.0;6.6;2.1;4.2;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.7;0.3;0.4;0.0;0.0;395
7675;Harenkarspel;2028;8.0;2.6;4.9;0.4;0.1;6.6;2.1;4.2;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.0;0.0;395
7676;Harenkarspel;2029;8.0;2.6;4.9;0.4;0.1;6.6;2.1;4.2;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.0;0.0;395
7677;Harenkarspel;2030;8.0;2.7;4.9;0.4;0.0;6.6;2.1;4.2;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.0;0.0;395
7678;Harenkarspel;2031;8.1;2.7;4.9;0.4;0.0;6.6;2.2;4.2;0.3;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.0;0.0;395
7679;Harenkarspel;2032;8.1;2.8;4.9;0.4;0.0;6.7;2.2;4.2;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;395
7680;Harenkarspel;2033;8.2;2.8;4.9;0.4;0.0;6.7;2.2;4.2;0.3;0.0;0.7;0.2;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;395
7681;Harenkarspel;2034;8.2;2.8;4.9;0.4;0.0;6.6;2.2;4.1;0.2;0.0;0.7;0.2;0.4;0.1;0.0;0.8;0.3;0.4;0.1;0.0;395
7682;Harenkarspel;2035;8.2;2.8;5.0;0.4;0.0;6.6;2.2;4.1;0.2;0.0;0.7;0.3;0.4;0.1;0.0;0.8;0.3;0.4;0.1;0.0;395
7683;Harenkarspel;2036;8.2;2.8;5.0;0.4;0.0;6.6;2.2;4.1;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.9;0.3;0.5;0.1;0.0;395
7684;Harenkarspel;2037;8.3;2.9;4.9;0.4;0.0;6.6;2.2;4.0;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.9;0.3;0.5;0.1;0.0;395
7685;Harenkarspel;2038;8.2;2.9;4.9;0.4;0.0;6.5;2.3;4.0;0.2;0.0;0.8;0.3;0.4;0.1;0.0;0.9;0.3;0.5;0.1;0.0;395
7686;Harenkarspel;2039;8.2;2.9;4.9;0.4;0.1;6.4;2.2;3.9;0.2;0.0;0.9;0.3;0.4;0.1;0.0;0.9;0.4;0.5;0.1;0.0;395
7687;Harenkarspel;2040;8.2;2.9;4.9;0.4;0.1;6.4;2.2;3.9;0.2;0.0;0.9;0.3;0.5;0.1;0.0;1.0;0.4;0.5;0.1;0.0;395
7688;Harlingen;2010;6.9;2.3;4.1;0.5;0.0;6.0;2.0;3.7;0.4;0.0;0.3;0.1;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;72
7689;Harlingen;2011;6.9;2.3;4.1;0.5;0.0;6.0;2.0;3.6;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;72
7690;Harlingen;2012;6.9;2.3;4.1;0.5;0.0;6.0;2.0;3.6;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;72
7691;Harlingen;2013;6.9;2.3;4.1;0.5;0.0;6.0;2.0;3.6;0.4;0.0;0.3;0.2;0.1;0.1;0.0;0.6;0.2;0.3;0.0;0.0;72
7692;Harlingen;2014;7.0;2.4;4.1;0.5;0.0;6.0;2.0;3.6;0.4;0.0;0.4;0.2;0.1;0.1;0.0;0.6;0.2;0.3;0.1;0.0;72
7693;Harlingen;2015;7.0;2.4;4.1;0.5;0.0;6.0;2.0;3.6;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.6;0.2;0.3;0.1;0.0;72
7694;Harlingen;2016;7.0;2.4;4.1;0.5;0.0;5.9;2.0;3.6;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.6;0.2;0.4;0.0;0.0;72
7695;Harlingen;2017;7.0;2.4;4.1;0.4;0.0;5.9;2.0;3.6;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.7;0.2;0.4;0.1;0.0;72
7696;Harlingen;2018;7.0;2.5;4.1;0.4;0.0;5.9;2.0;3.6;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;72
7697;Harlingen;2019;7.0;2.5;4.1;0.4;0.0;5.9;2.0;3.6;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;72
7698;Harlingen;2020;7.1;2.5;4.1;0.5;0.0;5.9;2.0;3.5;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7699;Harlingen;2021;7.1;2.5;4.1;0.5;0.0;5.9;2.0;3.5;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7700;Harlingen;2022;7.2;2.6;4.1;0.4;0.0;5.9;2.0;3.5;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.0;0.0;72
7701;Harlingen;2023;7.2;2.6;4.1;0.5;0.0;5.9;2.1;3.5;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7702;Harlingen;2024;7.2;2.6;4.1;0.5;0.0;5.9;2.1;3.5;0.3;0.0;0.6;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7703;Harlingen;2025;7.2;2.6;4.1;0.5;0.0;5.9;2.1;3.5;0.3;0.0;0.6;0.2;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7704;Harlingen;2026;7.3;2.7;4.1;0.5;0.0;5.9;2.1;3.5;0.3;0.0;0.6;0.3;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7705;Harlingen;2027;7.3;2.7;4.0;0.4;0.0;5.9;2.1;3.4;0.3;0.0;0.6;0.3;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7706;Harlingen;2028;7.3;2.7;4.0;0.5;0.0;5.9;2.1;3.4;0.3;0.0;0.7;0.3;0.2;0.1;0.0;0.7;0.3;0.4;0.1;0.0;72
7707;Harlingen;2029;7.3;2.8;4.0;0.4;0.0;5.8;2.1;3.4;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7708;Harlingen;2030;7.3;2.8;4.0;0.5;0.0;5.8;2.1;3.4;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7709;Harlingen;2031;7.3;2.8;4.0;0.4;0.0;5.8;2.2;3.3;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7710;Harlingen;2032;7.3;2.8;4.0;0.5;0.0;5.8;2.2;3.3;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7711;Harlingen;2033;7.3;2.9;3.9;0.4;0.0;5.8;2.2;3.3;0.3;0.0;0.7;0.3;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7712;Harlingen;2034;7.3;2.9;3.9;0.5;0.0;5.8;2.2;3.3;0.3;0.0;0.8;0.3;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7713;Harlingen;2035;7.3;2.9;3.9;0.5;0.0;5.7;2.2;3.2;0.3;0.0;0.8;0.4;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7714;Harlingen;2036;7.3;2.9;3.9;0.5;0.0;5.7;2.2;3.2;0.3;0.0;0.8;0.4;0.3;0.1;0.0;0.8;0.4;0.4;0.1;0.0;72
7715;Harlingen;2037;7.3;3.0;3.9;0.4;0.0;5.7;2.2;3.2;0.3;0.0;0.8;0.4;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7716;Harlingen;2038;7.3;3.0;3.9;0.5;0.0;5.7;2.2;3.1;0.3;0.0;0.9;0.4;0.3;0.1;0.0;0.8;0.3;0.4;0.1;0.0;72
7717;Harlingen;2039;7.4;3.0;3.9;0.5;0.0;5.6;2.2;3.1;0.3;0.0;0.9;0.4;0.3;0.1;0.0;0.8;0.4;0.4;0.1;0.0;72
7718;Harlingen;2040;7.3;3.0;3.9;0.5;0.0;5.6;2.2;3.1;0.3;0.0;0.9;0.4;0.3;0.1;0.0;0.9;0.4;0.4;0.1;0.0;72
7719;Hattem;2010;4.8;1.3;3.2;0.2;0.0;4.4;1.2;3.0;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0;244
7720;Hattem;2011;4.8;1.4;3.2;0.2;0.0;4.4;1.2;3.0;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7721;Hattem;2012;4.8;1.4;3.2;0.2;0.0;4.4;1.2;3.0;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7722;Hattem;2013;4.8;1.4;3.1;0.2;0.0;4.4;1.3;2.9;0.2;0.0;0.1;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7723;Hattem;2014;4.9;1.5;3.1;0.2;0.0;4.4;1.3;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7724;Hattem;2015;4.9;1.5;3.1;0.2;0.0;4.4;1.4;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7725;Hattem;2016;4.9;1.6;3.1;0.2;0.0;4.4;1.4;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7726;Hattem;2017;5.0;1.5;3.2;0.2;0.0;4.4;1.4;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7727;Hattem;2018;5.0;1.6;3.2;0.2;0.0;4.4;1.4;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7728;Hattem;2019;5.0;1.6;3.2;0.2;0.0;4.4;1.4;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7729;Hattem;2020;5.0;1.6;3.2;0.2;0.0;4.5;1.4;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;244
7730;Hattem;2021;5.1;1.6;3.2;0.2;0.0;4.5;1.4;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;244
7731;Hattem;2022;5.1;1.7;3.2;0.2;0.0;4.5;1.4;2.9;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.2;0.2;0.0;0.0;244
7732;Hattem;2023;5.1;1.7;3.2;0.2;0.0;4.5;1.4;2.9;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;244
7733;Hattem;2024;5.2;1.7;3.2;0.2;0.0;4.4;1.4;2.9;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;244
7734;Hattem;2025;5.2;1.7;3.2;0.2;0.0;4.5;1.4;2.8;0.2;0.0;0.3;0.1;0.2;0.0;0.0;0.4;0.2;0.2;0.0;0.0;244
7735;Hattem;2026;5.2;1.8;3.2;0.2;0.0;4.5;1.5;2.8;0.2;0.0;0.3;0.1;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;244
7736;Hattem;2027;5.2;1.8;3.2;0.2;0.0;4.4;1.4;2.8;0.1;0.0;0.3;0.1;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;244
7737;Hattem;2028;5.2;1.8;3.2;0.2;0.0;4.4;1.4;2.8;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;244
7738;Hattem;2029;5.2;1.8;3.2;0.2;0.0;4.4;1.5;2.8;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;244
7739;Hattem;2030;5.2;1.8;3.2;0.2;0.0;4.4;1.5;2.8;0.1;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;244
7740;Hattem;2031;5.3;1.8;3.2;0.2;0.0;4.3;1.5;2.7;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;244
7741;Hattem;2032;5.3;1.8;3.2;0.2;0.0;4.3;1.4;2.7;0.1;0.0;0.4;0.2;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;244
7742;Hattem;2033;5.3;1.8;3.2;0.2;0.0;4.3;1.5;2.7;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;244
7743;Hattem;2034;5.3;1.8;3.2;0.2;0.0;4.3;1.4;2.7;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.3;0.0;0.0;244
7744;Hattem;2035;5.3;1.9;3.2;0.3;0.0;4.3;1.5;2.7;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.6;0.2;0.3;0.0;0.0;244
7745;Hattem;2036;5.3;1.9;3.2;0.3;0.0;4.3;1.4;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.6;0.2;0.3;0.0;0.0;244
7746;Hattem;2037;5.3;1.9;3.2;0.3;0.0;4.2;1.5;2.6;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.6;0.2;0.3;0.0;0.0;244
7747;Hattem;2038;5.3;1.9;3.2;0.3;0.0;4.2;1.4;2.6;0.1;0.0;0.5;0.2;0.2;0.1;0.0;0.6;0.3;0.3;0.0;0.0;244
7748;Hattem;2039;5.4;1.9;3.2;0.3;0.0;4.2;1.4;2.6;0.2;0.0;0.5;0.2;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;244
7749;Hattem;2040;5.4;1.9;3.1;0.3;0.0;4.2;1.4;2.6;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.6;0.3;0.3;0.0;0.0;244
7750;Heemskerk;2010;16.8;5.3;10.4;1.1;0.1;13.9;4.3;8.8;0.7;0.0;1.2;0.4;0.6;0.2;0.0;1.7;0.6;1.0;0.2;0.0;396
7751;Heemskerk;2011;16.9;5.3;10.4;1.1;0.1;13.9;4.3;8.9;0.7;0.0;1.2;0.4;0.6;0.2;0.0;1.7;0.6;1.0;0.2;0.0;396
7752;Heemskerk;2012;17.0;5.3;10.4;1.1;0.1;13.9;4.3;8.9;0.7;0.0;1.3;0.4;0.6;0.2;0.0;1.8;0.6;1.0;0.2;0.0;396
7753;Heemskerk;2013;17.0;5.4;10.5;1.1;0.1;13.9;4.3;8.9;0.7;0.1;1.4;0.4;0.7;0.2;0.0;1.8;0.6;1.0;0.1;0.0;396
7754;Heemskerk;2014;17.1;5.4;10.5;1.1;0.1;13.9;4.3;8.8;0.7;0.1;1.4;0.5;0.7;0.2;0.0;1.8;0.6;1.0;0.1;0.0;396
7755;Heemskerk;2015;17.1;5.4;10.5;1.1;0.1;13.8;4.3;8.8;0.7;0.1;1.5;0.5;0.7;0.3;0.0;1.8;0.6;1.0;0.1;0.0;396
7756;Heemskerk;2016;17.1;5.5;10.5;1.1;0.1;13.8;4.3;8.8;0.7;0.1;1.5;0.5;0.7;0.2;0.0;1.8;0.6;1.0;0.1;0.0;396
7757;Heemskerk;2017;17.1;5.5;10.4;1.1;0.1;13.8;4.3;8.7;0.7;0.1;1.6;0.6;0.7;0.3;0.0;1.8;0.6;1.0;0.1;0.0;396
7758;Heemskerk;2018;17.2;5.5;10.4;1.1;0.1;13.7;4.3;8.7;0.7;0.0;1.6;0.6;0.7;0.3;0.0;1.8;0.6;1.0;0.1;0.0;396
7759;Heemskerk;2019;17.2;5.6;10.4;1.1;0.1;13.7;4.4;8.6;0.7;0.0;1.7;0.6;0.8;0.3;0.0;1.8;0.6;1.0;0.1;0.0;396
7760;Heemskerk;2020;17.2;5.6;10.5;1.1;0.1;13.7;4.3;8.7;0.6;0.0;1.7;0.6;0.8;0.3;0.0;1.8;0.6;1.0;0.1;0.0;396
7761;Heemskerk;2021;17.2;5.7;10.4;1.1;0.1;13.7;4.4;8.6;0.6;0.1;1.7;0.6;0.8;0.3;0.0;1.8;0.7;1.0;0.1;0.0;396
7762;Heemskerk;2022;17.2;5.7;10.4;1.1;0.1;13.6;4.4;8.6;0.6;0.1;1.8;0.6;0.8;0.3;0.0;1.8;0.7;1.0;0.1;0.0;396
7763;Heemskerk;2023;17.2;5.7;10.4;1.1;0.1;13.6;4.4;8.5;0.6;0.1;1.8;0.7;0.9;0.3;0.0;1.8;0.7;1.0;0.1;0.0;396
7764;Heemskerk;2024;17.2;5.8;10.3;1.0;0.1;13.6;4.4;8.5;0.6;0.1;1.9;0.7;0.9;0.3;0.0;1.8;0.7;1.0;0.1;0.0;396
7765;Heemskerk;2025;17.3;5.8;10.3;1.0;0.1;13.5;4.5;8.4;0.6;0.1;1.9;0.7;0.9;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7766;Heemskerk;2026;17.3;5.9;10.3;1.0;0.1;13.5;4.5;8.4;0.6;0.0;1.9;0.7;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7767;Heemskerk;2027;17.4;5.9;10.3;1.1;0.1;13.5;4.5;8.3;0.6;0.0;2.0;0.7;1.0;0.3;0.0;1.9;0.7;1.0;0.2;0.0;396
7768;Heemskerk;2028;17.4;6.0;10.2;1.0;0.1;13.5;4.6;8.3;0.6;0.0;2.0;0.7;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7769;Heemskerk;2029;17.4;6.0;10.2;1.0;0.1;13.4;4.6;8.2;0.6;0.0;2.1;0.8;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7770;Heemskerk;2030;17.4;6.1;10.2;1.0;0.1;13.4;4.6;8.2;0.6;0.0;2.1;0.8;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7771;Heemskerk;2031;17.4;6.1;10.2;1.0;0.1;13.4;4.6;8.1;0.6;0.1;2.1;0.8;1.0;0.3;0.0;1.9;0.7;1.0;0.2;0.0;396
7772;Heemskerk;2032;17.4;6.2;10.1;1.0;0.1;13.3;4.6;8.1;0.6;0.0;2.2;0.9;1.0;0.3;0.0;1.9;0.7;1.0;0.2;0.0;396
7773;Heemskerk;2033;17.4;6.2;10.1;1.0;0.1;13.3;4.6;8.0;0.6;0.1;2.2;0.9;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7774;Heemskerk;2034;17.4;6.2;10.1;1.0;0.1;13.2;4.6;8.0;0.6;0.1;2.3;0.9;1.0;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7775;Heemskerk;2035;17.4;6.3;10.1;1.0;0.1;13.2;4.6;8.0;0.6;0.1;2.3;0.9;1.1;0.3;0.0;1.9;0.7;1.0;0.1;0.0;396
7776;Heemskerk;2036;17.5;6.3;10.0;1.0;0.1;13.2;4.6;8.0;0.6;0.1;2.3;0.9;1.1;0.3;0.0;1.9;0.8;1.0;0.1;0.0;396
7777;Heemskerk;2037;17.5;6.3;10.0;1.0;0.1;13.2;4.7;7.9;0.6;0.1;2.4;0.9;1.1;0.3;0.0;1.9;0.8;1.0;0.1;0.0;396
7778;Heemskerk;2038;17.5;6.4;10.0;1.0;0.1;13.2;4.7;7.9;0.6;0.1;2.4;0.9;1.1;0.3;0.0;1.9;0.7;1.0;0.2;0.0;396
7779;Heemskerk;2039;17.5;6.4;10.0;1.0;0.1;13.1;4.7;7.9;0.6;0.1;2.4;1.0;1.1;0.3;0.0;1.9;0.8;1.0;0.2;0.0;396
7780;Heemskerk;2040;17.5;6.4;10.0;1.0;0.1;13.1;4.7;7.8;0.6;0.1;2.5;1.0;1.2;0.3;0.0;1.9;0.8;1.0;0.2;0.0;396
7781;Heemstede;2010;11.2;3.9;6.6;0.6;0.1;9.3;3.1;5.7;0.5;0.0;0.5;0.2;0.2;0.1;0.0;1.3;0.5;0.7;0.1;0.0;397
7782;Heemstede;2011;11.2;3.8;6.7;0.6;0.1;9.4;3.1;5.8;0.5;0.0;0.5;0.2;0.3;0.1;0.0;1.4;0.6;0.7;0.1;0.0;397
7783;Heemstede;2012;11.3;3.8;6.8;0.6;0.1;9.4;3.0;5.8;0.5;0.0;0.6;0.2;0.3;0.1;0.0;1.4;0.5;0.7;0.1;0.0;397
7784;Heemstede;2013;11.4;3.8;6.9;0.6;0.1;9.4;3.0;5.9;0.5;0.0;0.6;0.2;0.3;0.1;0.0;1.3;0.5;0.7;0.1;0.0;397
7785;Heemstede;2014;11.4;3.8;6.9;0.6;0.1;9.4;3.0;5.9;0.5;0.0;0.7;0.3;0.3;0.1;0.0;1.3;0.6;0.7;0.1;0.0;397
7786;Heemstede;2015;11.4;3.8;6.9;0.6;0.1;9.4;3.0;5.9;0.4;0.0;0.7;0.3;0.3;0.1;0.0;1.3;0.5;0.7;0.1;0.0;397
7787;Heemstede;2016;11.4;3.8;6.9;0.6;0.1;9.4;3.0;6.0;0.4;0.0;0.7;0.3;0.3;0.1;0.0;1.3;0.5;0.6;0.1;0.0;397
7788;Heemstede;2017;11.5;3.8;7.0;0.6;0.0;9.4;3.0;6.0;0.4;0.0;0.8;0.3;0.3;0.1;0.0;1.3;0.5;0.6;0.1;0.0;397
7789;Heemstede;2018;11.5;3.8;7.0;0.6;0.1;9.4;3.0;6.0;0.4;0.0;0.8;0.3;0.4;0.1;0.0;1.3;0.5;0.6;0.1;0.0;397
7790;Heemstede;2019;11.5;3.8;7.0;0.6;0.1;9.4;2.9;6.0;0.4;0.0;0.8;0.3;0.4;0.1;0.0;1.3;0.6;0.6;0.1;0.0;397
7791;Heemstede;2020;11.6;3.8;7.1;0.6;0.1;9.4;2.9;6.0;0.4;0.0;0.9;0.3;0.4;0.1;0.0;1.3;0.6;0.6;0.1;0.0;397
7792;Heemstede;2021;11.6;3.8;7.1;0.6;0.1;9.4;2.9;6.0;0.4;0.0;0.9;0.4;0.4;0.1;0.0;1.3;0.6;0.6;0.1;0.0;397
7793;Heemstede;2022;11.6;3.8;7.1;0.6;0.1;9.4;2.9;6.0;0.4;0.0;1.0;0.4;0.4;0.1;0.0;1.2;0.6;0.6;0.1;0.0;397
7794;Heemstede;2023;11.6;3.8;7.1;0.6;0.0;9.4;2.9;6.0;0.4;0.0;1.0;0.4;0.5;0.1;0.0;1.2;0.6;0.6;0.1;0.0;397
7795;Heemstede;2024;11.7;3.9;7.1;0.6;0.1;9.4;2.9;6.0;0.4;0.0;1.0;0.4;0.5;0.1;0.0;1.3;0.6;0.6;0.1;0.0;397
7796;Heemstede;2025;11.7;3.9;7.1;0.6;0.1;9.3;2.9;6.0;0.4;0.0;1.0;0.4;0.5;0.1;0.0;1.3;0.6;0.6;0.1;0.0;397
7797;Heemstede;2026;11.7;3.9;7.2;0.6;0.1;9.3;2.9;6.0;0.4;0.0;1.1;0.4;0.5;0.1;0.0;1.2;0.6;0.6;0.0;0.0;397
7798;Heemstede;2027;11.7;3.9;7.2;0.6;0.1;9.3;2.9;6.0;0.4;0.0;1.2;0.4;0.6;0.1;0.0;1.2;0.6;0.6;0.1;0.0;397
7799;Heemstede;2028;11.8;4.0;7.1;0.6;0.1;9.3;2.9;6.0;0.4;0.0;1.2;0.5;0.6;0.1;0.0;1.2;0.6;0.6;0.1;0.0;397
7800;Heemstede;2029;11.8;3.9;7.2;0.6;0.1;9.3;2.9;6.0;0.4;0.0;1.2;0.4;0.6;0.1;0.0;1.2;0.6;0.6;0.1;0.0;397
7801;Heemstede;2030;11.8;3.9;7.2;0.6;0.1;9.3;2.9;5.9;0.4;0.0;1.3;0.5;0.7;0.2;0.0;1.2;0.6;0.6;0.1;0.0;397
7802;Heemstede;2031;11.7;3.9;7.1;0.6;0.1;9.3;2.9;5.9;0.4;0.0;1.3;0.5;0.7;0.2;0.0;1.2;0.5;0.6;0.0;0.0;397
7803;Heemstede;2032;11.8;3.9;7.1;0.6;0.1;9.3;2.9;5.9;0.4;0.0;1.3;0.5;0.7;0.2;0.0;1.2;0.5;0.6;0.1;0.0;397
7804;Heemstede;2033;11.7;4.0;7.1;0.6;0.1;9.2;2.9;5.9;0.4;0.0;1.4;0.5;0.7;0.2;0.0;1.2;0.6;0.6;0.1;0.0;397
7805;Heemstede;2034;11.7;4.0;7.1;0.6;0.1;9.1;2.9;5.8;0.4;0.0;1.4;0.5;0.7;0.2;0.0;1.2;0.5;0.5;0.1;0.0;397
7806;Heemstede;2035;11.7;4.0;7.0;0.6;0.1;9.2;2.9;5.8;0.4;0.0;1.4;0.5;0.7;0.2;0.0;1.1;0.5;0.5;0.1;0.0;397
7807;Heemstede;2036;11.7;3.9;7.0;0.6;0.1;9.1;2.9;5.8;0.4;0.0;1.4;0.5;0.7;0.2;0.0;1.1;0.5;0.5;0.1;0.0;397
7808;Heemstede;2037;11.6;3.9;7.0;0.6;0.1;9.1;2.9;5.7;0.4;0.0;1.4;0.5;0.7;0.2;0.0;1.2;0.5;0.6;0.1;0.0;397
