ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
2167;Tuin-en Oostdorp;Bergen (NH.)                  ;Buurt   ;BU03730110;1.0;1150;16.0;14.0;10.0;1.0;1.0;2.0;0.0;6.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;12.0;5.0;1.0;0.0
2168;Boendermaker;Bergen (NH.)                  ;Buurt   ;BU03730111;1.0;972;17.0;13.0;10.0;4.0;0.0;1.0;0.0;2.0;0.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;3.0;2.0;1.0;0.0;17.0;13.0;2.0;1.0;3.0
2169;Kruidenbuurt;Bergen (NH.)                  ;Buurt   ;BU03730112;1.0;460;3.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;2.0;0.0;0.0
2170;Conincx;Bergen (NH.)                  ;Buurt   ;BU03730113;1.0;566;11.0;9.0;5.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;4.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;19.0;16.0;2.0;4.0;0.0
2171;Beekhove;Bergen (NH.)                  ;Buurt   ;BU03730114;1.0;556;18.0;7.0;7.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;9.0;9.0;6.0;3.0;0.0;2.0;1.0;1.0;0.0;32.0;13.0;2.0;16.0;4.0
2172;Oldehove;Bergen (NH.)                  ;Buurt   ;BU03730115;1.0;120;3.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0
2173;Geest;Bergen (NH.)                  ;Buurt   ;BU03730116;1.0;794;12.0;10.0;6.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;4.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;13.0;0.0;3.0;0.0
2174;Westdorp;Bergen (NH.)                  ;Buurt   ;BU03730117;1.0;353;5.0;5.0;4.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;6.0;0.0;0.0
2175;Wijk 02 Bergen aan Zee;Bergen (NH.)                  ;Wijk    ;WK037302  ;1.0;375;29.0;25.0;23.0;7.0;1.0;5.0;0.0;2.0;4.0;4.0;2.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;77.0;67.0;5.0;8.0;3.0
2176;Bergen aan Zee;Bergen (NH.)                  ;Buurt   ;BU03730200;1.0;375;29.0;25.0;23.0;7.0;1.0;5.0;0.0;2.0;4.0;4.0;2.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;77.0;67.0;5.0;8.0;3.0
2177;Wijk 03 Buitengebied Bergen;Bergen (NH.)                  ;Wijk    ;WK037303  ;1.0;550;29.0;23.0;21.0;2.0;1.0;2.0;1.0;5.0;6.0;4.0;2.0;5.0;3.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;53.0;42.0;9.0;5.0;2.0
2178;Buitengebied Bergen;Bergen (NH.)                  ;Buurt   ;BU03730300;1.0;550;29.0;23.0;21.0;2.0;1.0;2.0;1.0;5.0;6.0;4.0;2.0;5.0;3.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;53.0;42.0;9.0;5.0;2.0
2179;Wijk 04 Egmond aan Zee;Bergen (NH.)                  ;Wijk    ;WK037304  ;1.0;4659;95.0;61.0;38.0;7.0;4.0;7.0;3.0;4.0;5.0;8.0;23.0;21.0;15.0;10.0;5.0;6.0;13.0;9.0;2.0;2.0;20.0;13.0;1.0;3.0;3.0
2180;Egmond aan Zee;Bergen (NH.)                  ;Buurt   ;BU03730400;1.0;2504;66.0;45.0;31.0;6.0;4.0;6.0;2.0;3.0;3.0;7.0;14.0;12.0;7.0;6.0;1.0;5.0;9.0;5.0;2.0;2.0;26.0;18.0;1.0;3.0;4.0
2181;Prins Hendrik Stichting;Bergen (NH.)                  ;Buurt   ;BU03730401;1.0;189;4.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;16.0;5.0;5.0;0.0
2182;Zuid I en II;Bergen (NH.)                  ;Buurt   ;BU03730402;1.0;1404;18.0;9.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;5.0;5.0;3.0;2.0;0.0;4.0;4.0;0.0;0.0;13.0;6.0;0.0;4.0;3.0
2183;Sportlaan;Bergen (NH.)                  ;Buurt   ;BU03730403;1.0;562;7.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;;;2.0;3.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;12.0;7.0;0.0;4.0;0.0
2184;Wijk 05 Egmond-Binnen;Bergen (NH.)                  ;Wijk    ;WK037305  ;1.0;2745;38.0;26.0;16.0;1.0;2.0;2.0;0.0;7.0;2.0;2.0;10.0;6.0;5.0;4.0;1.0;1.0;6.0;5.0;0.0;1.0;14.0;9.0;3.0;2.0;2.0
2185;Egmond-Binnen;Bergen (NH.)                  ;Buurt   ;BU03730500;1.0;2558;37.0;25.0;15.0;1.0;2.0;2.0;0.0;7.0;1.0;2.0;10.0;6.0;5.0;4.0;1.0;1.0;6.0;5.0;0.0;1.0;14.0;10.0;3.0;2.0;2.0
2186;Rinnegom;Bergen (NH.)                  ;Buurt   ;BU03730501;1.0;187;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0
2187;Wijk 06 Egmond aan den Hoef;Bergen (NH.)                  ;Wijk    ;WK037306  ;1.0;3589;65.0;41.0;32.0;1.0;4.0;6.0;0.0;5.0;5.0;11.0;9.0;14.0;13.0;5.0;8.0;1.0;10.0;6.0;1.0;3.0;18.0;11.0;1.0;4.0;3.0
2188;Egmond aan den Hoef;Bergen (NH.)                  ;Buurt   ;BU03730600;1.0;2402;44.0;31.0;24.0;0.0;3.0;5.0;0.0;3.0;4.0;9.0;7.0;9.0;8.0;4.0;4.0;1.0;4.0;3.0;0.0;1.0;18.0;13.0;1.0;3.0;2.0
2189;Slotplan;Bergen (NH.)                  ;Buurt   ;BU03730601;1.0;719;8.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;3.0;0.0;3.0;0.0;2.0;2.0;0.0;0.0;11.0;4.0;1.0;4.0;3.0
2190;Wimmenum;Bergen (NH.)                  ;Buurt   ;BU03730602;1.0;186;6.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;32.0;16.0;0.0;5.0;11.0
2191;Verspreide huizen Egmondermeer;Bergen (NH.)                  ;Buurt   ;BU03730609;1.0;282;7.0;4.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;25.0;14.0;4.0;4.0;7.0
2192;Wijk 07 Schoorl;Bergen (NH.)                  ;Wijk    ;WK037307  ;1.0;6163;132.0;95.0;76.0;4.0;2.0;12.0;1.0;28.0;12.0;17.0;19.0;24.0;18.0;5.0;13.0;6.0;13.0;5.0;5.0;3.0;21.0;15.0;5.0;3.0;2.0
2193;Schoorl met Bregtdorp;Bergen (NH.)                  ;Buurt   ;BU03730700;1.0;3174;79.0;60.0;50.0;1.0;2.0;7.0;1.0;19.0;9.0;11.0;10.0;13.0;9.0;2.0;7.0;4.0;6.0;3.0;2.0;1.0;25.0;19.0;6.0;3.0;2.0
2194;Schoorldam (gedeeltelijk);Bergen (NH.)                  ;Buurt   ;BU03730701;1.0;204;8.0;4.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;39.0;20.0;5.0;5.0;10.0
2195;Aagtdorp;Bergen (NH.)                  ;Buurt   ;BU03730702;1.0;560;8.0;4.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;1.0;1.0;14.0;7.0;2.0;2.0;5.0
2196;Catrijp;Bergen (NH.)                  ;Buurt   ;BU03730703;1.0;313;5.0;5.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;10.0;0.0;0.0
2197;Groet met Hargen;Bergen (NH.)                  ;Buurt   ;BU03730704;1.0;1593;21.0;16.0;12.0;0.0;0.0;4.0;0.0;4.0;2.0;2.0;4.0;4.0;4.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;13.0;10.0;3.0;3.0;1.0
2198;Camperduin;Bergen (NH.)                  ;Buurt   ;BU03730705;1.0;253;7.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;28.0;12.0;0.0;12.0;4.0
2199;Verspreide huizen in de polders;Bergen (NH.)                  ;Buurt   ;BU03730709;1.0;66;4.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;61.0;45.0;0.0;0.0;0.0
2200;Bergen op Zoom;Bergen op Zoom                ;Gemeente;GM0748    ;;66164;2509.0;1673.0;1383.0;265.0;62.0;228.0;73.0;187.0;250.0;318.0;290.0;465.0;377.0;191.0;186.0;88.0;371.0;192.0;122.0;57.0;38.0;25.0;3.0;6.0;6.0
2201;Wijk 00 Bergen op Zoom-Oude stad e.o.;Bergen op Zoom                ;Wijk    ;WK074800  ;1.0;13399;982.0;684.0;595.0;188.0;20.0;47.0;51.0;30.0;135.0;124.0;89.0;163.0;124.0;59.0;65.0;39.0;135.0;68.0;49.0;18.0;73.0;51.0;2.0;9.0;10.0
2202;Centrum;Bergen op Zoom                ;Buurt   ;BU07480000;1.0;3681;435.0;316.0;292.0;84.0;5.0;13.0;34.0;10.0;90.0;56.0;24.0;68.0;46.0;22.0;24.0;22.0;51.0;31.0;14.0;6.0;118.0;86.0;3.0;12.0;14.0
2203;Havenkwartier;Bergen op Zoom                ;Buurt   ;BU07480001;1.0;1663;58.0;39.0;31.0;6.0;2.0;5.0;0.0;4.0;2.0;12.0;8.0;12.0;11.0;6.0;5.0;1.0;7.0;3.0;3.0;1.0;35.0;23.0;2.0;7.0;4.0
2204;Vestinggronden-Noord;Bergen op Zoom                ;Buurt   ;BU07480002;1.0;1242;50.0;35.0;30.0;8.0;1.0;6.0;1.0;2.0;3.0;9.0;5.0;6.0;6.0;3.0;3.0;0.0;9.0;4.0;2.0;3.0;40.0;28.0;2.0;5.0;7.0
2205;Vestinggronden-Zuid;Bergen op Zoom                ;Buurt   ;BU07480003;1.0;1133;139.0;115.0;103.0;62.0;3.0;3.0;6.0;4.0;6.0;19.0;12.0;9.0;7.0;5.0;2.0;2.0;15.0;7.0;6.0;2.0;123.0;102.0;4.0;6.0;13.0
2206;Het Fort;Bergen op Zoom                ;Buurt   ;BU07480004;1.0;2095;85.0;59.0;50.0;12.0;7.0;7.0;4.0;2.0;12.0;6.0;9.0;17.0;14.0;8.0;6.0;3.0;9.0;4.0;3.0;2.0;41.0;28.0;1.0;7.0;4.0
2207;Zeekant;Bergen op Zoom                ;Buurt   ;BU07480005;1.0;2694;76.0;47.0;38.0;6.0;2.0;10.0;1.0;7.0;1.0;11.0;9.0;15.0;15.0;4.0;11.0;0.0;14.0;5.0;8.0;1.0;28.0;17.0;3.0;6.0;5.0
2208;Het Glacis;Bergen op Zoom                ;Buurt   ;BU07480006;1.0;891;139.0;73.0;51.0;10.0;0.0;3.0;5.0;1.0;21.0;11.0;22.0;36.0;25.0;11.0;14.0;11.0;30.0;14.0;13.0;3.0;156.0;82.0;1.0;28.0;34.0
2209;Wijk 01 Bergen op Zoom-Noord;Bergen op Zoom                ;Wijk    ;WK074801  ;1.0;10572;286.0;178.0;144.0;12.0;8.0;28.0;2.0;45.0;13.0;36.0;34.0;65.0;53.0;26.0;27.0;12.0;43.0;22.0;16.0;5.0;27.0;17.0;4.0;5.0;4.0
2210;Meilust Zuid;Bergen op Zoom                ;Buurt   ;BU07480100;1.0;2221;55.0;42.0;34.0;3.0;1.0;5.0;0.0;7.0;8.0;10.0;8.0;7.0;5.0;2.0;3.0;2.0;6.0;2.0;3.0;1.0;25.0;19.0;3.0;2.0;3.0
2211;Meilust Noord;Bergen op Zoom                ;Buurt   ;BU07480101;1.0;2388;51.0;35.0;30.0;3.0;1.0;10.0;0.0;4.0;2.0;10.0;5.0;13.0;10.0;6.0;4.0;3.0;3.0;0.0;3.0;0.0;21.0;15.0;2.0;4.0;1.0
2212;Tuinwijk;Bergen op Zoom                ;Buurt   ;BU07480102;1.0;2303;81.0;50.0;40.0;2.0;2.0;6.0;2.0;14.0;2.0;12.0;10.0;23.0;21.0;9.0;12.0;2.0;8.0;5.0;1.0;2.0;35.0;22.0;6.0;9.0;3.0
2213;Noordgeest;Bergen op Zoom                ;Buurt   ;BU07480103;1.0;3660;99.0;51.0;40.0;4.0;4.0;7.0;0.0;20.0;1.0;4.0;11.0;22.0;17.0;9.0;8.0;5.0;26.0;15.0;9.0;2.0;27.0;14.0;5.0;5.0;7.0
2214;Wijk 02 Bergen op Zoom-Oost;Bergen op Zoom                ;Wijk    ;WK074802  ;1.0;18907;780.0;499.0;408.0;42.0;24.0;92.0;11.0;81.0;49.0;109.0;91.0;166.0;142.0;68.0;74.0;24.0;115.0;71.0;29.0;15.0;41.0;26.0;4.0;8.0;6.0
2215;Gageldonk-West;Bergen op Zoom                ;Buurt   ;BU07480200;1.0;4969;186.0;126.0;108.0;12.0;4.0;31.0;4.0;20.0;11.0;26.0;18.0;39.0;35.0;18.0;17.0;4.0;21.0;9.0;9.0;3.0;37.0;25.0;4.0;7.0;4.0
2216;Warande-West;Bergen op Zoom                ;Buurt   ;BU07480201;1.0;2084;93.0;58.0;46.0;8.0;5.0;9.0;1.0;7.0;4.0;12.0;12.0;18.0;14.0;8.0;6.0;4.0;17.0;10.0;5.0;2.0;45.0;28.0;3.0;7.0;8.0
2217;Gageldonk-Oost;Bergen op Zoom                ;Buurt   ;BU07480202;1.0;3933;161.0;97.0;77.0;4.0;5.0;23.0;2.0;26.0;7.0;10.0;20.0;35.0;27.0;11.0;16.0;8.0;29.0;17.0;7.0;5.0;41.0;25.0;7.0;7.0;7.0
2218;Warande-Oost;Bergen op Zoom                ;Buurt   ;BU07480203;1.0;3192;117.0;78.0;58.0;14.0;3.0;5.0;3.0;7.0;9.0;17.0;20.0;16.0;16.0;6.0;10.0;0.0;23.0;16.0;4.0;3.0;37.0;24.0;2.0;5.0;7.0
2219;Nieuw Borgvliet;Bergen op Zoom                ;Buurt   ;BU07480204;1.0;2380;85.0;44.0;34.0;1.0;2.0;1.0;0.0;13.0;2.0;15.0;10.0;27.0;22.0;9.0;13.0;5.0;14.0;10.0;3.0;1.0;36.0;18.0;5.0;9.0;6.0
2220;Langeweg;Bergen op Zoom                ;Buurt   ;BU07480205;1.0;1296;57.0;31.0;24.0;1.0;4.0;6.0;0.0;6.0;0.0;7.0;7.0;22.0;21.0;13.0;8.0;1.0;4.0;2.0;1.0;1.0;44.0;24.0;5.0;16.0;3.0
2221;Lage Meren;Bergen op Zoom                ;Buurt   ;BU07480206;1.0;51;21.0;18.0;18.0;0.0;0.0;1.0;0.0;0.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;412.0;353.0;0.0;0.0;59.0
2222;Verspreide huizen Heimolen;Bergen op Zoom                ;Buurt   ;BU07480208;1.0;284;5.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;18.0;11.0;4.0;4.0;4.0
2223;Buitengebied-Oost;Bergen op Zoom                ;Buurt   ;BU07480209;1.0;718;55.0;44.0;40.0;2.0;1.0;16.0;1.0;1.0;4.0;15.0;4.0;8.0;6.0;3.0;3.0;2.0;3.0;3.0;0.0;0.0;77.0;61.0;1.0;8.0;4.0
2224;Wijk 03 Bergen op Zoom-West;Bergen op Zoom                ;Wijk    ;WK074803  ;1.0;8944;203.0;151.0;117.0;16.0;5.0;15.0;8.0;12.0;35.0;26.0;34.0;29.0;23.0;15.0;8.0;6.0;23.0;11.0;7.0;5.0;23.0;17.0;1.0;3.0;3.0
2225;Bergse Plaat;Bergen op Zoom                ;Buurt   ;BU07480300;1.0;7619;98.0;73.0;53.0;6.0;2.0;11.0;6.0;6.0;11.0;11.0;20.0;14.0;10.0;6.0;4.0;4.0;11.0;3.0;4.0;4.0;13.0;10.0;1.0;1.0;1.0
2226;De Markiezaten;Bergen op Zoom                ;Buurt   ;BU07480301;1.0;696;17.0;13.0;6.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;7.0;1.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;24.0;19.0;1.0;1.0;4.0
2227;Schelde Vesting;Bergen op Zoom                ;Buurt   ;BU07480302;1.0;527;59.0;44.0;40.0;10.0;2.0;2.0;1.0;1.0;17.0;7.0;4.0;11.0;11.0;8.0;3.0;0.0;4.0;2.0;2.0;0.0;112.0;83.0;2.0;21.0;8.0
2228;Waterfront-Industriegebied;Bergen op Zoom                ;Buurt   ;BU07480306;1.0;26;23.0;18.0;16.0;0.0;1.0;1.0;0.0;2.0;5.0;7.0;2.0;2.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0;1.0;;;;;
2229;Augustapolder;Bergen op Zoom                ;Buurt   ;BU07480308;1.0;76;6.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;79.0;39.0;26.0;0.0;26.0
2230;Buitengebied-West;Bergen op Zoom                ;Buurt   ;BU07480309;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
2231;Wijk 04 Halsteren;Bergen op Zoom                ;Wijk    ;WK074804  ;1.0;12424;230.0;142.0;107.0;7.0;5.0;38.0;1.0;18.0;18.0;20.0;35.0;40.0;33.0;23.0;10.0;7.0;48.0;19.0;16.0;13.0;19.0;11.0;1.0;3.0;4.0
2232;Halsteren-Centrum;Bergen op Zoom                ;Buurt   ;BU07480400;1.0;2627;60.0;39.0;32.0;0.0;2.0;11.0;1.0;5.0;6.0;7.0;7.0;9.0;6.0;5.0;1.0;3.0;12.0;5.0;3.0;4.0;23.0;15.0;2.0;2.0;5.0
2233;De Beek;Bergen op Zoom                ;Buurt   ;BU07480401;1.0;2282;23.0;13.0;11.0;0.0;0.0;6.0;0.0;1.0;1.0;3.0;2.0;5.0;5.0;2.0;3.0;0.0;5.0;2.0;1.0;2.0;10.0;6.0;0.0;2.0;2.0
2234;Nieuwe Molen;Bergen op Zoom                ;Buurt   ;BU07480402;1.0;433;6.0;5.0;4.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;14.0;12.0;5.0;0.0;2.0
2235;Jankenberg;Bergen op Zoom                ;Buurt   ;BU07480403;1.0;974;25.0;19.0;16.0;4.0;0.0;1.0;0.0;4.0;7.0;0.0;3.0;4.0;4.0;3.0;1.0;0.0;2.0;2.0;0.0;0.0;26.0;20.0;4.0;4.0;2.0
2236;Rode Schouw;Bergen op Zoom                ;Buurt   ;BU07480404;1.0;2627;43.0;25.0;16.0;2.0;0.0;5.0;0.0;4.0;1.0;4.0;9.0;12.0;11.0;8.0;3.0;1.0;6.0;3.0;2.0;1.0;16.0;10.0;2.0;4.0;2.0
2237;De Schans en Oude Molen;Bergen op Zoom                ;Buurt   ;BU07480405;1.0;2971;40.0;34.0;21.0;0.0;3.0;14.0;0.0;2.0;2.0;0.0;13.0;2.0;2.0;2.0;0.0;0.0;4.0;2.0;2.0;0.0;13.0;11.0;1.0;1.0;1.0
2238;Verspreide huizen Vrederust;Bergen op Zoom                ;Buurt   ;BU07480408;1.0;426;31.0;7.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;7.0;5.0;3.0;2.0;2.0;17.0;5.0;8.0;4.0;73.0;16.0;0.0;12.0;40.0
2239;Verspreide huizen Halsterse Polders;Bergen op Zoom                ;Buurt   ;BU07480409;1.0;84;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;24.0;0.0;0.0;0.0;12.0
2240;Wijk 05 Lepelstraat;Bergen op Zoom                ;Wijk    ;WK074805  ;1.0;1913;28.0;19.0;12.0;0.0;0.0;8.0;0.0;1.0;0.0;3.0;7.0;2.0;2.0;0.0;2.0;0.0;7.0;1.0;5.0;1.0;15.0;10.0;1.0;1.0;4.0
2241;Lepelstraat;Bergen op Zoom                ;Buurt   ;BU07480500;1.0;1416;18.0;13.0;9.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;4.0;2.0;2.0;0.0;2.0;0.0;3.0;0.0;2.0;1.0;13.0;9.0;0.0;1.0;2.0
2242;Verspreide huizen Kladde;Bergen op Zoom                ;Buurt   ;BU07480507;1.0;179;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;11.0;0.0;0.0;0.0;11.0
2243;Verspreide huizen Klutsdorp;Bergen op Zoom                ;Buurt   ;BU07480508;1.0;163;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;31.0;18.0;6.0;0.0;12.0
2244;Verspreide huizen Oud Glymespolder;Bergen op Zoom                ;Buurt   ;BU07480509;1.0;155;3.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0
2245;Berkelland;Berkelland                    ;Gemeente;GM1859    ;;44238;780.0;470.0;340.0;65.0;5.0;30.0;8.0;107.0;63.0;62.0;130.0;169.0;143.0;71.0;72.0;26.0;141.0;68.0;45.0;28.0;18.0;11.0;2.0;3.0;3.0
2246;Wijk 00 Borculo;Berkelland                    ;Wijk    ;WK185900  ;1.0;10539;168.0;98.0;65.0;10.0;2.0;6.0;2.0;17.0;14.0;14.0;33.0;34.0;27.0;15.0;12.0;7.0;36.0;16.0;17.0;3.0;16.0;9.0;2.0;3.0;3.0
2247;Borculo Oude-Centrum;Berkelland                    ;Buurt   ;BU18590000;1.0;489;14.0;5.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;7.0;3.0;1.0;3.0;29.0;10.0;0.0;4.0;14.0
2248;Borculo overige komgebieden;Berkelland                    ;Buurt   ;BU18590001;1.0;5796;93.0;48.0;30.0;5.0;1.0;3.0;1.0;8.0;5.0;7.0;18.0;26.0;22.0;14.0;8.0;4.0;19.0;9.0;10.0;0.0;16.0;8.0;1.0;4.0;3.0
2249;Uitbreidingsplan Hambroek;Berkelland                    ;Buurt   ;BU18590002;1.0;1019;16.0;10.0;6.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;4.0;3.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;0.0;16.0;10.0;2.0;0.0;3.0
2250;Geesteren;Berkelland                    ;Buurt   ;BU18590003;1.0;566;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
2251;Gelselaar;Berkelland                    ;Buurt   ;BU18590004;1.0;314;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;3.0;0.0
2252;Haarlo;Berkelland                    ;Buurt   ;BU18590005;1.0;309;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0
2253;Verspreide huizen Gelselaar;Berkelland                    ;Buurt   ;BU18590006;1.0;345;;;;;;;;;;;;;;;;;;;;;;;;;
2254;Verspreide huizen Geesteren;Berkelland                    ;Buurt   ;BU18590007;1.0;768;7.0;6.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;8.0;1.0;1.0;0.0
2255;Verspreide huizen Borculo;Berkelland                    ;Buurt   ;BU18590008;1.0;543;22.0;16.0;12.0;1.0;0.0;1.0;0.0;1.0;5.0;4.0;4.0;1.0;1.0;0.0;1.0;0.0;5.0;3.0;2.0;0.0;41.0;29.0;2.0;2.0;9.0
2256;Verspreide huizen Haarlo;Berkelland                    ;Buurt   ;BU18590009;1.0;390;12.0;11.0;8.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;31.0;28.0;13.0;0.0;3.0
2257;Wijk 01 Eibergen;Berkelland                    ;Wijk    ;WK185901  ;1.0;12531;219.0;129.0;97.0;12.0;2.0;9.0;4.0;32.0;19.0;19.0;32.0;51.0;44.0;19.0;25.0;7.0;39.0;17.0;11.0;11.0;17.0;10.0;3.0;4.0;3.0
2258;Eibergen-Centrum en -Oost;Berkelland                    ;Buurt   ;BU18590100;1.0;5578;118.0;67.0;53.0;9.0;1.0;6.0;4.0;14.0;12.0;7.0;14.0;34.0;28.0;11.0;17.0;6.0;17.0;8.0;4.0;5.0;21.0;12.0;3.0;5.0;3.0
2259;Eibergen-West;Berkelland                    ;Buurt   ;BU18590101;1.0;3691;39.0;22.0;9.0;0.0;0.0;0.0;0.0;2.0;2.0;5.0;13.0;11.0;11.0;7.0;4.0;0.0;6.0;3.0;0.0;3.0;11.0;6.0;1.0;3.0;2.0
2260;Rekken;Berkelland                    ;Buurt   ;BU18590102;1.0;475;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;0.0
