ID;Regio;Huishoudens;Perioden;TotaalAantalParticuliereHuishoudens_1;EigenaarBewoner_2;Huurder_3;EengezinswoningKoop_4;EengezinswoningHuur_5;MeergezinswoningKoop_6;MeergezinswoningHuur_7;Bedrijfswoning_8;Wooneenheid_9;BewoondeAndereRuimte_10;Inwonend_11;Ouderenwoning_12;Bedrijfswoning_13;AndereWoning_14
1695;Zeeuwsch-Vlaanderen (CR);1;2002;46.0;33.0;13.0;30.0;8.0;2.0;3.0;2.0;1.0;;;3.0;1.0;40.0
1696;Zeeuwsch-Vlaanderen (CR);1;2006;48.0;33.0;14.0;30.0;10.0;2.0;3.0;1.0;1.0;;;4.0;;41.0
1697;Zeeuwsch-Vlaanderen (CR);1;2009;48.0;35.0;13.0;31.0;8.0;2.0;4.0;2.0;1.0;;;4.0;1.0;42.0
1698;Zeeuwsch-Vlaanderen (CR);2;1998;17.0;7.0;10.0;6.0;6.0;1.0;3.0;;;;;2.0;;14.0
1699;Zeeuwsch-Vlaanderen (CR);2;1999;;;;;;;;;;;;;;
1700;Zeeuwsch-Vlaanderen (CR);2;2000;;;;;;;;;;;;;;
1701;Zeeuwsch-Vlaanderen (CR);2;2002;14.0;7.0;7.0;6.0;3.0;1.0;2.0;;1.0;;;2.0;;11.0
1702;Zeeuwsch-Vlaanderen (CR);2;2006;15.0;7.0;8.0;6.0;4.0;1.0;3.0;;1.0;;;2.0;;12.0
1703;Zeeuwsch-Vlaanderen (CR);2;2009;16.0;8.0;8.0;7.0;4.0;1.0;3.0;;;;;2.0;;13.0
1704;Zeeuwsch-Vlaanderen (CR);3;1998;16.0;12.0;5.0;10.0;4.0;;1.0;1.0;;;;1.0;1.0;15.0
1705;Zeeuwsch-Vlaanderen (CR);3;1999;;;;;;;;;;;;;;
1706;Zeeuwsch-Vlaanderen (CR);3;2000;;;;;;;;;;;;;;
1707;Zeeuwsch-Vlaanderen (CR);3;2002;16.0;13.0;3.0;11.0;2.0;1.0;1.0;1.0;;;;1.0;;15.0
1708;Zeeuwsch-Vlaanderen (CR);3;2006;17.0;13.0;4.0;11.0;3.0;1.0;1.0;1.0;;;;1.0;;15.0
1709;Zeeuwsch-Vlaanderen (CR);3;2009;17.0;14.0;3.0;12.0;2.0;1.0;1.0;1.0;;;;1.0;;15.0
1710;Zeeuwsch-Vlaanderen (CR);4;1998;13.0;10.0;2.0;9.0;2.0;;;1.0;;;;;1.0;12.0
1711;Zeeuwsch-Vlaanderen (CR);4;1999;;;;;;;;;;;;;;
1712;Zeeuwsch-Vlaanderen (CR);4;2000;;;;;;;;;;;;;;
1713;Zeeuwsch-Vlaanderen (CR);4;2002;14.0;13.0;2.0;12.0;1.0;;;1.0;;;;;1.0;13.0
1714;Zeeuwsch-Vlaanderen (CR);4;2006;13.0;12.0;1.0;11.0;1.0;;;1.0;;;;;;13.0
1715;Zeeuwsch-Vlaanderen (CR);4;2009;12.0;11.0;1.0;10.0;1.0;;;1.0;;;;;1.0;11.0
1716;Zeeuwsch-Vlaanderen (CR);5;1998;3.0;1.0;2.0;1.0;2.0;;;;;;;;;3.0
1717;Zeeuwsch-Vlaanderen (CR);5;1999;;;;;;;;;;;;;;
1718;Zeeuwsch-Vlaanderen (CR);5;2000;;;;;;;;;;;;;;
1719;Zeeuwsch-Vlaanderen (CR);5;2002;2.0;1.0;1.0;1.0;1.0;;;;;;;;;2.0
1720;Zeeuwsch-Vlaanderen (CR);5;2006;2.0;1.0;1.0;1.0;1.0;;;;;;;;;2.0
1721;Zeeuwsch-Vlaanderen (CR);5;2009;3.0;1.0;1.0;1.0;1.0;;;;;;;;;3.0
1722;Zeeuwsch-Vlaanderen (CR);6;1998;1.0;;1.0;;;;;;;;;;;1.0
1723;Zeeuwsch-Vlaanderen (CR);6;1999;;;;;;;;;;;;;;
1724;Zeeuwsch-Vlaanderen (CR);6;2000;;;;;;;;;;;;;;
1725;Zeeuwsch-Vlaanderen (CR);6;2002;;;;;;;;;;;;;;
1726;Zeeuwsch-Vlaanderen (CR);6;2006;;;;;;;;;;;;;;
1727;Zeeuwsch-Vlaanderen (CR);6;2009;1.0;;;;;;;;;;;;;
1728;Overig Zeeland (CR);1;1998;113.0;68.0;45.0;60.0;29.0;3.0;13.0;5.0;1.0;1.0;;9.0;3.0;98.0
1729;Overig Zeeland (CR);1;1999;;;;;;;;;;;;;;
1730;Overig Zeeland (CR);1;2000;;;;;;;;;;;;;;
1731;Overig Zeeland (CR);1;2002;112.0;68.0;44.0;60.0;27.0;3.0;14.0;5.0;2.0;;;9.0;2.0;97.0
1732;Overig Zeeland (CR);1;2006;116.0;73.0;42.0;66.0;27.0;4.0;12.0;3.0;2.0;;1.0;8.0;1.0;103.0
1733;Overig Zeeland (CR);1;2009;119.0;77.0;42.0;71.0;24.0;3.0;16.0;3.0;1.0;1.0;1.0;11.0;2.0;103.0
1734;Overig Zeeland (CR);2;1998;35.0;14.0;22.0;11.0;11.0;2.0;9.0;1.0;1.0;1.0;;6.0;;28.0
1735;Overig Zeeland (CR);2;1999;;;;;;;;;;;;;;
1736;Overig Zeeland (CR);2;2000;;;;;;;;;;;;;;
1737;Overig Zeeland (CR);2;2002;34.0;11.0;23.0;9.0;11.0;2.0;10.0;1.0;2.0;;;5.0;;27.0
1738;Overig Zeeland (CR);2;2006;36.0;15.0;21.0;13.0;10.0;2.0;9.0;1.0;2.0;;1.0;5.0;;29.0
1739;Overig Zeeland (CR);2;2009;37.0;16.0;22.0;13.0;8.0;1.0;12.0;1.0;1.0;1.0;1.0;6.0;1.0;29.0
1740;Overig Zeeland (CR);3;1998;37.0;25.0;12.0;22.0;9.0;1.0;3.0;2.0;;;;3.0;1.0;33.0
1741;Overig Zeeland (CR);3;1999;;;;;;;;;;;;;;
1742;Overig Zeeland (CR);3;2000;;;;;;;;;;;;;;
1743;Overig Zeeland (CR);3;2002;36.0;24.0;12.0;22.0;9.0;1.0;3.0;1.0;;;;2.0;1.0;33.0
1744;Overig Zeeland (CR);3;2006;38.0;27.0;11.0;25.0;8.0;2.0;3.0;1.0;;;;3.0;1.0;34.0
1745;Overig Zeeland (CR);3;2009;39.0;29.0;10.0;27.0;7.0;1.0;3.0;1.0;;;;4.0;;35.0
1746;Overig Zeeland (CR);4;1998;34.0;27.0;7.0;25.0;6.0;;;2.0;;;;;1.0;32.0
1747;Overig Zeeland (CR);4;1999;;;;;;;;;;;;;;
1748;Overig Zeeland (CR);4;2000;;;;;;;;;;;;;;
1749;Overig Zeeland (CR);4;2002;35.0;30.0;5.0;28.0;4.0;;;2.0;;;;1.0;1.0;32.0
1750;Overig Zeeland (CR);4;2006;34.0;28.0;6.0;27.0;5.0;;;1.0;;;;;1.0;33.0
1751;Overig Zeeland (CR);4;2009;32.0;29.0;4.0;27.0;3.0;;;1.0;;;;1.0;1.0;30.0
1752;Overig Zeeland (CR);5;1998;5.0;2.0;3.0;1.0;3.0;;;;;;;;;4.0
1753;Overig Zeeland (CR);5;1999;;;;;;;;;;;;;;
1754;Overig Zeeland (CR);5;2000;;;;;;;;;;;;;;
1755;Overig Zeeland (CR);5;2002;6.0;2.0;4.0;1.0;2.0;;1.0;1.0;;;;1.0;;5.0
1756;Overig Zeeland (CR);5;2006;6.0;2.0;4.0;2.0;4.0;;;;;;;;;6.0
1757;Overig Zeeland (CR);5;2009;9.0;3.0;6.0;3.0;5.0;;;;;;;;;8.0
1758;Overig Zeeland (CR);6;1998;2.0;1.0;1.0;1.0;1.0;;;;;;;;;1.0
1759;Overig Zeeland (CR);6;1999;;;;;;;;;;;;;;
1760;Overig Zeeland (CR);6;2000;;;;;;;;;;;;;;
1761;Overig Zeeland (CR);6;2002;1.0;1.0;;;;;;;;;;;;1.0
1762;Overig Zeeland (CR);6;2006;1.0;;;;;;;;;;;;;1.0
1763;Overig Zeeland (CR);6;2009;1.0;1.0;;;;;;;;;;;;1.0
1764;West-Noord-Brabant (CR);1;1998;241.0;134.0;106.0;120.0;63.0;6.0;35.0;8.0;6.0;1.0;2.0;15.0;6.0;211.0
1765;West-Noord-Brabant (CR);1;1999;;;;;;;;;;;;;;
1766;West-Noord-Brabant (CR);1;2000;;;;;;;;;;;;;;
1767;West-Noord-Brabant (CR);1;2002;252.0;143.0;109.0;129.0;62.0;10.0;37.0;5.0;4.0;;2.0;21.0;3.0;218.0
1768;West-Noord-Brabant (CR);1;2006;260.0;160.0;100.0;139.0;55.0;14.0;38.0;8.0;3.0;1.0;2.0;19.0;2.0;231.0
1769;West-Noord-Brabant (CR);1;2009;265.0;163.0;102.0;141.0;60.0;17.0;37.0;5.0;3.0;;2.0;23.0;3.0;234.0
1770;West-Noord-Brabant (CR);2;1998;61.0;15.0;46.0;11.0;17.0;3.0;24.0;1.0;4.0;;1.0;10.0;1.0;45.0
1771;West-Noord-Brabant (CR);2;1999;;;;;;;;;;;;;;
1772;West-Noord-Brabant (CR);2;2000;;;;;;;;;;;;;;
1773;West-Noord-Brabant (CR);2;2002;72.0;24.0;48.0;17.0;18.0;6.0;24.0;1.0;4.0;;2.0;13.0;;53.0
1774;West-Noord-Brabant (CR);2;2006;80.0;32.0;48.0;22.0;15.0;8.0;27.0;2.0;3.0;1.0;2.0;9.0;;66.0
1775;West-Noord-Brabant (CR);2;2009;86.0;34.0;52.0;26.0;21.0;8.0;27.0;;3.0;;2.0;13.0;;69.0
1776;West-Noord-Brabant (CR);3;1998;83.0;52.0;31.0;46.0;22.0;3.0;8.0;3.0;1.0;1.0;;4.0;2.0;76.0
1777;West-Noord-Brabant (CR);3;1999;;;;;;;;;;;;;;
1778;West-Noord-Brabant (CR);3;2000;;;;;;;;;;;;;;
1779;West-Noord-Brabant (CR);3;2002;82.0;53.0;30.0;47.0;20.0;4.0;10.0;1.0;;;;6.0;1.0;75.0
1780;West-Noord-Brabant (CR);3;2006;88.0;59.0;29.0;53.0;20.0;5.0;9.0;1.0;;;;9.0;;78.0
1781;West-Noord-Brabant (CR);3;2009;85.0;62.0;23.0;52.0;15.0;8.0;8.0;2.0;1.0;;;9.0;1.0;74.0
1782;West-Noord-Brabant (CR);4;1998;83.0;62.0;20.0;58.0;18.0;;1.0;4.0;;;;1.0;3.0;78.0
1783;West-Noord-Brabant (CR);4;1999;;;;;;;;;;;;;;
1784;West-Noord-Brabant (CR);4;2000;;;;;;;;;;;;;;
1785;West-Noord-Brabant (CR);4;2002;84.0;63.0;21.0;60.0;17.0;;2.0;3.0;;;;2.0;3.0;79.0
1786;West-Noord-Brabant (CR);4;2006;78.0;62.0;16.0;57.0;14.0;1.0;2.0;5.0;;;;1.0;2.0;75.0
1787;West-Noord-Brabant (CR);4;2009;76.0;62.0;14.0;59.0;13.0;1.0;1.0;2.0;;;;1.0;1.0;73.0
1788;West-Noord-Brabant (CR);5;1998;10.0;3.0;6.0;3.0;5.0;;1.0;;;;;;;9.0
1789;West-Noord-Brabant (CR);5;1999;;;;;;;;;;;;;;
1790;West-Noord-Brabant (CR);5;2000;;;;;;;;;;;;;;
1791;West-Noord-Brabant (CR);5;2002;11.0;3.0;8.0;3.0;7.0;;1.0;;;;;;;10.0
1792;West-Noord-Brabant (CR);5;2006;12.0;7.0;5.0;6.0;5.0;;;;;;;;;12.0
1793;West-Noord-Brabant (CR);5;2009;16.0;5.0;11.0;5.0;10.0;;1.0;;;;;;;16.0
1794;West-Noord-Brabant (CR);6;1998;4.0;1.0;3.0;1.0;1.0;;1.0;;;;;;;3.0
1795;West-Noord-Brabant (CR);6;1999;;;;;;;;;;;;;;
1796;West-Noord-Brabant (CR);6;2000;;;;;;;;;;;;;;
1797;West-Noord-Brabant (CR);6;2002;3.0;1.0;2.0;1.0;1.0;;;;;;;;;2.0
1798;West-Noord-Brabant (CR);6;2006;2.0;1.0;1.0;1.0;1.0;;;;;;;;;1.0
1799;West-Noord-Brabant (CR);6;2009;2.0;;2.0;;1.0;;1.0;;;;;;;2.0
1800;Midden-Noord-Brabant (CR);1;1998;179.0;94.0;85.0;85.0;42.0;2.0;30.0;7.0;7.0;3.0;3.0;11.0;5.0;151.0
1801;Midden-Noord-Brabant (CR);1;1999;;;;;;;;;;;;;;
1802;Midden-Noord-Brabant (CR);1;2000;;;;;;;;;;;;;;
1803;Midden-Noord-Brabant (CR);1;2002;185.0;100.0;85.0;90.0;45.0;3.0;32.0;6.0;5.0;;2.0;12.0;3.0;161.0
1804;Midden-Noord-Brabant (CR);1;2006;191.0;109.0;82.0;98.0;42.0;6.0;29.0;4.0;5.0;;4.0;11.0;2.0;167.0
1805;Midden-Noord-Brabant (CR);1;2009;200.0;117.0;84.0;106.0;37.0;7.0;30.0;4.0;13.0;;3.0;17.0;2.0;166.0
1806;Midden-Noord-Brabant (CR);2;1998;56.0;14.0;41.0;12.0;10.0;1.0;22.0;2.0;6.0;1.0;2.0;7.0;1.0;39.0
1807;Midden-Noord-Brabant (CR);2;1999;;;;;;;;;;;;;;
1808;Midden-Noord-Brabant (CR);2;2000;;;;;;;;;;;;;;
1809;Midden-Noord-Brabant (CR);2;2002;56.0;15.0;41.0;14.0;14.0;1.0;20.0;1.0;5.0;;2.0;6.0;;43.0
1810;Midden-Noord-Brabant (CR);2;2006;60.0;16.0;45.0;13.0;17.0;2.0;18.0;1.0;5.0;;4.0;6.0;;44.0
1811;Midden-Noord-Brabant (CR);2;2009;73.0;23.0;50.0;18.0;14.0;4.0;21.0;1.0;13.0;;2.0;8.0;1.0;49.0
1812;Midden-Noord-Brabant (CR);3;1998;56.0;34.0;22.0;31.0;14.0;1.0;6.0;2.0;;1.0;;3.0;1.0;50.0
1813;Midden-Noord-Brabant (CR);3;1999;;;;;;;;;;;;;;
1814;Midden-Noord-Brabant (CR);3;2000;;;;;;;;;;;;;;
1815;Midden-Noord-Brabant (CR);3;2002;55.0;35.0;20.0;32.0;12.0;2.0;7.0;1.0;;;;5.0;1.0;49.0
1816;Midden-Noord-Brabant (CR);3;2006;56.0;37.0;19.0;32.0;11.0;3.0;8.0;1.0;;;;5.0;;51.0
1817;Midden-Noord-Brabant (CR);3;2009;62.0;43.0;19.0;39.0;11.0;3.0;8.0;1.0;;;;6.0;;55.0
1818;Midden-Noord-Brabant (CR);4;1998;56.0;42.0;15.0;38.0;12.0;;2.0;3.0;;1.0;;1.0;2.0;53.0
1819;Midden-Noord-Brabant (CR);4;1999;;;;;;;;;;;;;;
1820;Midden-Noord-Brabant (CR);4;2000;;;;;;;;;;;;;;
1821;Midden-Noord-Brabant (CR);4;2002;59.0;44.0;15.0;41.0;12.0;;2.0;3.0;;;;1.0;2.0;56.0
1822;Midden-Noord-Brabant (CR);4;2006;62.0;51.0;10.0;49.0;9.0;;1.0;3.0;;;;;2.0;60.0
1823;Midden-Noord-Brabant (CR);4;2009;52.0;44.0;8.0;43.0;7.0;;1.0;2.0;;;;2.0;2.0;49.0
1824;Midden-Noord-Brabant (CR);5;1998;6.0;2.0;4.0;2.0;4.0;;;;;;;;;6.0
1825;Midden-Noord-Brabant (CR);5;1999;;;;;;;;;;;;;;
1826;Midden-Noord-Brabant (CR);5;2000;;;;;;;;;;;;;;
1827;Midden-Noord-Brabant (CR);5;2002;12.0;4.0;8.0;3.0;6.0;;2.0;1.0;;;;;1.0;11.0
1828;Midden-Noord-Brabant (CR);5;2006;12.0;5.0;7.0;5.0;5.0;;2.0;;;;;;;11.0
1829;Midden-Noord-Brabant (CR);5;2009;12.0;5.0;7.0;5.0;5.0;;2.0;;;;;1.0;;12.0
1830;Midden-Noord-Brabant (CR);6;1998;5.0;2.0;3.0;2.0;1.0;;;;;;1.0;;;4.0
1831;Midden-Noord-Brabant (CR);6;1999;;;;;;;;;;;;;;
1832;Midden-Noord-Brabant (CR);6;2000;;;;;;;;;;;;;;
1833;Midden-Noord-Brabant (CR);6;2002;3.0;1.0;2.0;;1.0;;1.0;;;;;;;2.0
1834;Midden-Noord-Brabant (CR);6;2006;1.0;;1.0;;;;1.0;;;;;;;1.0
1835;Midden-Noord-Brabant (CR);6;2009;1.0;1.0;1.0;1.0;;;;;;;;;;1.0
1836;Noordoost-Noord-Brabant (CR);1;1998;237.0;141.0;97.0;124.0;57.0;6.0;31.0;11.0;6.0;2.0;1.0;14.0;6.0;207.0
1837;Noordoost-Noord-Brabant (CR);1;1999;;;;;;;;;;;;;;
1838;Noordoost-Noord-Brabant (CR);1;2000;;;;;;;;;;;;;;
1839;Noordoost-Noord-Brabant (CR);1;2002;248.0;149.0;99.0;128.0;59.0;10.0;33.0;9.0;3.0;;2.0;17.0;3.0;221.0
1840;Noordoost-Noord-Brabant (CR);1;2006;255.0;158.0;97.0;138.0;54.0;10.0;35.0;10.0;3.0;;2.0;15.0;3.0;231.0
1841;Noordoost-Noord-Brabant (CR);1;2009;265.0;166.0;99.0;148.0;55.0;10.0;38.0;8.0;4.0;;2.0;19.0;3.0;236.0
1842;Noordoost-Noord-Brabant (CR);2;1998;62.0;18.0;44.0;14.0;15.0;3.0;21.0;1.0;6.0;1.0;1.0;8.0;;46.0
1843;Noordoost-Noord-Brabant (CR);2;1999;;;;;;;;;;;;;;
1844;Noordoost-Noord-Brabant (CR);2;2000;;;;;;;;;;;;;;
1845;Noordoost-Noord-Brabant (CR);2;2002;66.0;21.0;45.0;14.0;19.0;6.0;22.0;;3.0;;2.0;8.0;;53.0
1846;Noordoost-Noord-Brabant (CR);2;2006;74.0;27.0;47.0;21.0;14.0;6.0;26.0;2.0;3.0;;2.0;9.0;1.0;59.0
1847;Noordoost-Noord-Brabant (CR);2;2009;78.0;27.0;51.0;21.0;19.0;5.0;26.0;2.0;3.0;;2.0;11.0;1.0;61.0
1848;Noordoost-Noord-Brabant (CR);3;1998;77.0;50.0;27.0;45.0;19.0;2.0;7.0;3.0;;;;6.0;2.0;69.0
1849;Noordoost-Noord-Brabant (CR);3;1999;;;;;;;;;;;;;;
1850;Noordoost-Noord-Brabant (CR);3;2000;;;;;;;;;;;;;;
1851;Noordoost-Noord-Brabant (CR);3;2002;76.0;51.0;24.0;45.0;16.0;3.0;8.0;3.0;;;;7.0;1.0;67.0
1852;Noordoost-Noord-Brabant (CR);3;2006;80.0;55.0;25.0;48.0;17.0;5.0;8.0;2.0;;;;6.0;1.0;72.0
1853;Noordoost-Noord-Brabant (CR);3;2009;84.0;62.0;22.0;56.0;14.0;4.0;8.0;2.0;;;;5.0;1.0;78.0
1854;Noordoost-Noord-Brabant (CR);4;1998;86.0;69.0;17.0;62.0;16.0;;1.0;6.0;;1.0;;1.0;4.0;80.0
1855;Noordoost-Noord-Brabant (CR);4;1999;;;;;;;;;;;;;;
1856;Noordoost-Noord-Brabant (CR);4;2000;;;;;;;;;;;;;;
1857;Noordoost-Noord-Brabant (CR);4;2002;90.0;72.0;18.0;65.0;16.0;1.0;2.0;5.0;;;;1.0;2.0;87.0
1858;Noordoost-Noord-Brabant (CR);4;2006;86.0;71.0;14.0;65.0;13.0;;1.0;6.0;;;;;1.0;84.0
1859;Noordoost-Noord-Brabant (CR);4;2009;85.0;68.0;17.0;64.0;15.0;;2.0;4.0;;;;2.0;2.0;81.0
1860;Noordoost-Noord-Brabant (CR);5;1998;9.0;2.0;6.0;2.0;5.0;;1.0;;;;;;;8.0
1861;Noordoost-Noord-Brabant (CR);5;1999;;;;;;;;;;;;;;
1862;Noordoost-Noord-Brabant (CR);5;2000;;;;;;;;;;;;;;
1863;Noordoost-Noord-Brabant (CR);5;2002;13.0;4.0;9.0;3.0;9.0;;1.0;1.0;;;;1.0;;12.0
1864;Noordoost-Noord-Brabant (CR);5;2006;14.0;4.0;10.0;3.0;10.0;;;;;;;;;14.0
1865;Noordoost-Noord-Brabant (CR);5;2009;16.0;8.0;8.0;7.0;6.0;;3.0;;;;;;;16.0
1866;Noordoost-Noord-Brabant (CR);6;1998;4.0;1.0;2.0;1.0;2.0;;1.0;;;;;;;3.0
1867;Noordoost-Noord-Brabant (CR);6;1999;;;;;;;;;;;;;;
1868;Noordoost-Noord-Brabant (CR);6;2000;;;;;;;;;;;;;;
1869;Noordoost-Noord-Brabant (CR);6;2002;3.0;1.0;2.0;1.0;1.0;;;;;;;;;2.0
1870;Noordoost-Noord-Brabant (CR);6;2006;1.0;1.0;1.0;1.0;;;;;;;;;;1.0
1871;Noordoost-Noord-Brabant (CR);6;2009;1.0;1.0;1.0;1.0;;;;;;;;;;1.0
1872;Zuidoost-Noord-Brabant (CR);1;1998;291.0;159.0;132.0;142.0;80.0;5.0;37.0;12.0;12.0;1.0;3.0;18.0;9.0;249.0
1873;Zuidoost-Noord-Brabant (CR);1;1999;;;;;;;;;;;;;;
1874;Zuidoost-Noord-Brabant (CR);1;2000;;;;;;;;;;;;;;
1875;Zuidoost-Noord-Brabant (CR);1;2002;301.0;171.0;130.0;155.0;76.0;8.0;43.0;9.0;7.0;;2.0;23.0;4.0;263.0
1876;Zuidoost-Noord-Brabant (CR);1;2006;311.0;185.0;126.0;165.0;68.0;11.0;43.0;6.0;11.0;1.0;4.0;23.0;2.0;270.0
1877;Zuidoost-Noord-Brabant (CR);1;2009;318.0;193.0;125.0;171.0;70.0;15.0;43.0;7.0;11.0;1.0;1.0;24.0;3.0;277.0
1878;Zuidoost-Noord-Brabant (CR);2;1998;91.0;25.0;66.0;21.0;26.0;2.0;26.0;2.0;11.0;1.0;2.0;11.0;2.0;65.0
1879;Zuidoost-Noord-Brabant (CR);2;1999;;;;;;;;;;;;;;
1880;Zuidoost-Noord-Brabant (CR);2;2000;;;;;;;;;;;;;;
1881;Zuidoost-Noord-Brabant (CR);2;2002;91.0;28.0;63.0;22.0;22.0;5.0;32.0;1.0;7.0;;2.0;15.0;1.0;66.0
1882;Zuidoost-Noord-Brabant (CR);2;2006;101.0;33.0;68.0;25.0;23.0;6.0;32.0;1.0;10.0;;4.0;14.0;;73.0
1883;Zuidoost-Noord-Brabant (CR);2;2009;103.0;38.0;65.0;29.0;24.0;8.0;30.0;1.0;10.0;;1.0;15.0;;77.0
1884;Zuidoost-Noord-Brabant (CR);3;1998;93.0;60.0;33.0;54.0;25.0;3.0;8.0;3.0;1.0;;;5.0;2.0;85.0
1885;Zuidoost-Noord-Brabant (CR);3;1999;;;;;;;;;;;;;;
1886;Zuidoost-Noord-Brabant (CR);3;2000;;;;;;;;;;;;;;
1887;Zuidoost-Noord-Brabant (CR);3;2002;94.0;61.0;32.0;56.0;24.0;3.0;8.0;3.0;;;;6.0;2.0;85.0
1888;Zuidoost-Noord-Brabant (CR);3;2006;99.0;69.0;30.0;60.0;20.0;6.0;9.0;2.0;1.0;1.0;;7.0;1.0;89.0
1889;Zuidoost-Noord-Brabant (CR);3;2009;96.0;68.0;29.0;59.0;18.0;6.0;10.0;2.0;;;;8.0;1.0;87.0
1890;Zuidoost-Noord-Brabant (CR);4;1998;92.0;70.0;22.0;64.0;20.0;;1.0;6.0;;;;1.0;5.0;86.0
1891;Zuidoost-Noord-Brabant (CR);4;1999;;;;;;;;;;;;;;
1892;Zuidoost-Noord-Brabant (CR);4;2000;;;;;;;;;;;;;;
1893;Zuidoost-Noord-Brabant (CR);4;2002;97.0;77.0;20.0;72.0;19.0;;1.0;4.0;;;;2.0;1.0;94.0
1894;Zuidoost-Noord-Brabant (CR);4;2006;94.0;77.0;17.0;74.0;16.0;;1.0;3.0;;;;2.0;1.0;92.0
1895;Zuidoost-Noord-Brabant (CR);4;2009;96.0;80.0;17.0;76.0;15.0;1.0;1.0;3.0;;;;1.0;1.0;93.0
1896;Zuidoost-Noord-Brabant (CR);5;1998;11.0;3.0;9.0;3.0;8.0;;1.0;;;;;;;11.0
1897;Zuidoost-Noord-Brabant (CR);5;1999;;;;;;;;;;;;;;
1898;Zuidoost-Noord-Brabant (CR);5;2000;;;;;;;;;;;;;;
1899;Zuidoost-Noord-Brabant (CR);5;2002;16.0;3.0;12.0;3.0;10.0;;2.0;;;;;;;15.0
1900;Zuidoost-Noord-Brabant (CR);5;2006;15.0;5.0;10.0;5.0;9.0;;1.0;;;;;;;15.0
1901;Zuidoost-Noord-Brabant (CR);5;2009;20.0;7.0;13.0;6.0;12.0;;1.0;1.0;;;;;1.0;19.0
1902;Zuidoost-Noord-Brabant (CR);6;1998;4.0;1.0;2.0;1.0;1.0;;1.0;;;;;;;3.0
1903;Zuidoost-Noord-Brabant (CR);6;1999;;;;;;;;;;;;;;
1904;Zuidoost-Noord-Brabant (CR);6;2000;;;;;;;;;;;;;;
1905;Zuidoost-Noord-Brabant (CR);6;2002;4.0;1.0;3.0;1.0;1.0;;1.0;;1.0;;;;;3.0
1906;Zuidoost-Noord-Brabant (CR);6;2006;2.0;1.0;1.0;1.0;;;;;;;;;;2.0
1907;Zuidoost-Noord-Brabant (CR);6;2009;2.0;2.0;1.0;2.0;;;;;;;;;;2.0
1908;Noord-Limburg (CR);1;1998;106.0;63.0;43.0;56.0;26.0;2.0;15.0;6.0;1.0;;;6.0;3.0;96.0
1909;Noord-Limburg (CR);1;1999;;;;;;;;;;;;;;
1910;Noord-Limburg (CR);1;2000;;;;;;;;;;;;;;
1911;Noord-Limburg (CR);1;2002;110.0;68.0;42.0;60.0;24.0;2.0;14.0;5.0;1.0;;1.0;8.0;2.0;96.0
1912;Noord-Limburg (CR);1;2006;117.0;72.0;45.0;63.0;27.0;5.0;13.0;4.0;2.0;1.0;;7.0;2.0;104.0
1913;Noord-Limburg (CR);1;2009;116.0;76.0;40.0;68.0;21.0;5.0;18.0;3.0;;;;12.0;1.0;102.0
1914;Noord-Limburg (CR);2;1998;24.0;8.0;16.0;7.0;6.0;1.0;9.0;;1.0;;;3.0;;19.0
1915;Noord-Limburg (CR);2;1999;;;;;;;;;;;;;;
1916;Noord-Limburg (CR);2;2000;;;;;;;;;;;;;;
1917;Noord-Limburg (CR);2;2002;28.0;10.0;18.0;8.0;7.0;1.0;10.0;1.0;1.0;;1.0;6.0;;21.0
1918;Noord-Limburg (CR);2;2006;35.0;11.0;25.0;7.0;11.0;3.0;11.0;1.0;2.0;1.0;;5.0;;27.0
1919;Noord-Limburg (CR);2;2009;31.0;12.0;19.0;8.0;8.0;3.0;11.0;1.0;;;;6.0;;24.0
1920;Noord-Limburg (CR);3;1998;35.0;24.0;11.0;21.0;7.0;1.0;3.0;3.0;;;;2.0;1.0;32.0
1921;Noord-Limburg (CR);3;1999;;;;;;;;;;;;;;
1922;Noord-Limburg (CR);3;2000;;;;;;;;;;;;;;
1923;Noord-Limburg (CR);3;2002;34.0;23.0;10.0;21.0;7.0;1.0;3.0;2.0;;;;2.0;1.0;31.0
1924;Noord-Limburg (CR);3;2006;35.0;25.0;10.0;22.0;7.0;2.0;3.0;;;;;2.0;;32.0
1925;Noord-Limburg (CR);3;2009;43.0;33.0;10.0;30.0;5.0;2.0;5.0;1.0;;;;4.0;;38.0
1926;Noord-Limburg (CR);4;1998;41.0;30.0;11.0;28.0;9.0;;1.0;3.0;;;;;1.0;39.0
1927;Noord-Limburg (CR);4;1999;;;;;;;;;;;;;;
1928;Noord-Limburg (CR);4;2000;;;;;;;;;;;;;;
1929;Noord-Limburg (CR);4;2002;40.0;32.0;8.0;29.0;7.0;1.0;1.0;3.0;;;;1.0;1.0;37.0
1930;Noord-Limburg (CR);4;2006;41.0;35.0;7.0;32.0;5.0;;;3.0;;;;;2.0;39.0
1931;Noord-Limburg (CR);4;2009;34.0;29.0;4.0;27.0;4.0;;1.0;1.0;;;;2.0;1.0;31.0
1932;Noord-Limburg (CR);5;1998;6.0;1.0;5.0;;4.0;;1.0;;;;;;;5.0
1933;Noord-Limburg (CR);5;1999;;;;;;;;;;;;;;
1934;Noord-Limburg (CR);5;2000;;;;;;;;;;;;;;
1935;Noord-Limburg (CR);5;2002;6.0;2.0;4.0;2.0;3.0;;1.0;;;;;;;5.0
