ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
1743;A-U Alle economische activiteiten;Schinnen;2009;660.0
1744;A-U Alle economische activiteiten;Schinnen;2010;680.0
1745;A-U Alle economische activiteiten;Schoonhoven;2006;635.0
1746;A-U Alle economische activiteiten;Schoonhoven;2007;645.0
1747;A-U Alle economische activiteiten;Schoonhoven;2008;670.0
1748;A-U Alle economische activiteiten;Schoonhoven;2009;680.0
1749;A-U Alle economische activiteiten;Schoonhoven;2010;680.0
1750;A-U Alle economische activiteiten;Schouwen-Duiveland;2006;2405.0
1751;A-U Alle economische activiteiten;Schouwen-Duiveland;2007;2475.0
1752;A-U Alle economische activiteiten;Schouwen-Duiveland;2008;2490.0
1753;A-U Alle economische activiteiten;Schouwen-Duiveland;2009;2555.0
1754;A-U Alle economische activiteiten;Schouwen-Duiveland;2010;2610.0
1755;A-U Alle economische activiteiten;Sevenum;2006;440.0
1756;A-U Alle economische activiteiten;Sevenum;2007;455.0
1757;A-U Alle economische activiteiten;Sevenum;2008;460.0
1758;A-U Alle economische activiteiten;Sevenum;2009;475.0
1759;A-U Alle economische activiteiten;Sevenum;2010;
1760;A-U Alle economische activiteiten;Simpelveld;2006;405.0
1761;A-U Alle economische activiteiten;Simpelveld;2007;425.0
1762;A-U Alle economische activiteiten;Simpelveld;2008;430.0
1763;A-U Alle economische activiteiten;Simpelveld;2009;440.0
1764;A-U Alle economische activiteiten;Simpelveld;2010;455.0
1765;A-U Alle economische activiteiten;Sint Anthonis;2006;870.0
1766;A-U Alle economische activiteiten;Sint Anthonis;2007;900.0
1767;A-U Alle economische activiteiten;Sint Anthonis;2008;920.0
1768;A-U Alle economische activiteiten;Sint Anthonis;2009;925.0
1769;A-U Alle economische activiteiten;Sint Anthonis;2010;940.0
1770;A-U Alle economische activiteiten;Sint-Michielsgestel;2006;1620.0
1771;A-U Alle economische activiteiten;Sint-Michielsgestel;2007;1695.0
1772;A-U Alle economische activiteiten;Sint-Michielsgestel;2008;1820.0
1773;A-U Alle economische activiteiten;Sint-Michielsgestel;2009;1905.0
1774;A-U Alle economische activiteiten;Sint-Michielsgestel;2010;1950.0
1775;A-U Alle economische activiteiten;Sint-Oedenrode;2006;1105.0
1776;A-U Alle economische activiteiten;Sint-Oedenrode;2007;1180.0
1777;A-U Alle economische activiteiten;Sint-Oedenrode;2008;1255.0
1778;A-U Alle economische activiteiten;Sint-Oedenrode;2009;1300.0
1779;A-U Alle economische activiteiten;Sint-Oedenrode;2010;1330.0
1780;A-U Alle economische activiteiten;Sittard-Geleen;2006;4085.0
1781;A-U Alle economische activiteiten;Sittard-Geleen;2007;4245.0
1782;A-U Alle economische activiteiten;Sittard-Geleen;2008;4410.0
1783;A-U Alle economische activiteiten;Sittard-Geleen;2009;4575.0
1784;A-U Alle economische activiteiten;Sittard-Geleen;2010;4580.0
1785;A-U Alle economische activiteiten;Skarsterlân;2006;1725.0
1786;A-U Alle economische activiteiten;Skarsterlân;2007;1805.0
1787;A-U Alle economische activiteiten;Skarsterlân;2008;1900.0
1788;A-U Alle economische activiteiten;Skarsterlân;2009;1990.0
1789;A-U Alle economische activiteiten;Skarsterlân;2010;2055.0
1790;A-U Alle economische activiteiten;Sliedrecht;2006;1135.0
1791;A-U Alle economische activiteiten;Sliedrecht;2007;1195.0
1792;A-U Alle economische activiteiten;Sliedrecht;2008;1240.0
1793;A-U Alle economische activiteiten;Sliedrecht;2009;1295.0
1794;A-U Alle economische activiteiten;Sliedrecht;2010;1295.0
1795;A-U Alle economische activiteiten;Slochteren;2006;765.0
1796;A-U Alle economische activiteiten;Slochteren;2007;820.0
1797;A-U Alle economische activiteiten;Slochteren;2008;860.0
1798;A-U Alle economische activiteiten;Slochteren;2009;925.0
1799;A-U Alle economische activiteiten;Slochteren;2010;935.0
1800;A-U Alle economische activiteiten;Sluis;2006;2020.0
1801;A-U Alle economische activiteiten;Sluis;2007;2060.0
1802;A-U Alle economische activiteiten;Sluis;2008;2045.0
1803;A-U Alle economische activiteiten;Sluis;2009;2070.0
1804;A-U Alle economische activiteiten;Sluis;2010;2075.0
1805;A-U Alle economische activiteiten;Smallingerland;2006;2385.0
1806;A-U Alle economische activiteiten;Smallingerland;2007;2490.0
1807;A-U Alle economische activiteiten;Smallingerland;2008;2610.0
1808;A-U Alle economische activiteiten;Smallingerland;2009;2755.0
1809;A-U Alle economische activiteiten;Smallingerland;2010;2840.0
1810;A-U Alle economische activiteiten;Sneek;2006;1550.0
1811;A-U Alle economische activiteiten;Sneek;2007;1620.0
1812;A-U Alle economische activiteiten;Sneek;2008;1710.0
1813;A-U Alle economische activiteiten;Sneek;2009;1825.0
1814;A-U Alle economische activiteiten;Sneek;2010;1885.0
1815;A-U Alle economische activiteiten;Soest;2006;2590.0
1816;A-U Alle economische activiteiten;Soest;2007;2725.0
1817;A-U Alle economische activiteiten;Soest;2008;2860.0
1818;A-U Alle economische activiteiten;Soest;2009;2970.0
1819;A-U Alle economische activiteiten;Soest;2010;3060.0
1820;A-U Alle economische activiteiten;Someren;2006;1220.0
1821;A-U Alle economische activiteiten;Someren;2007;1285.0
1822;A-U Alle economische activiteiten;Someren;2008;1335.0
1823;A-U Alle economische activiteiten;Someren;2009;1405.0
1824;A-U Alle economische activiteiten;Someren;2010;1435.0
1825;A-U Alle economische activiteiten;Son en Breugel;2006;1020.0
1826;A-U Alle economische activiteiten;Son en Breugel;2007;1070.0
1827;A-U Alle economische activiteiten;Son en Breugel;2008;1110.0
1828;A-U Alle economische activiteiten;Son en Breugel;2009;1150.0
1829;A-U Alle economische activiteiten;Son en Breugel;2010;1170.0
1830;A-U Alle economische activiteiten;Spijkenisse;2006;1935.0
1831;A-U Alle economische activiteiten;Spijkenisse;2007;2075.0
1832;A-U Alle economische activiteiten;Spijkenisse;2008;2210.0
1833;A-U Alle economische activiteiten;Spijkenisse;2009;2365.0
1834;A-U Alle economische activiteiten;Spijkenisse;2010;2385.0
1835;A-U Alle economische activiteiten;Stadskanaal;2006;1395.0
1836;A-U Alle economische activiteiten;Stadskanaal;2007;1475.0
1837;A-U Alle economische activiteiten;Stadskanaal;2008;1535.0
1838;A-U Alle economische activiteiten;Stadskanaal;2009;1645.0
1839;A-U Alle economische activiteiten;Stadskanaal;2010;1655.0
1840;A-U Alle economische activiteiten;Staphorst;2006;1210.0
1841;A-U Alle economische activiteiten;Staphorst;2007;1235.0
1842;A-U Alle economische activiteiten;Staphorst;2008;1255.0
1843;A-U Alle economische activiteiten;Staphorst;2009;1310.0
1844;A-U Alle economische activiteiten;Staphorst;2010;1300.0
1845;A-U Alle economische activiteiten;Stede Broec;2006;820.0
1846;A-U Alle economische activiteiten;Stede Broec;2007;830.0
1847;A-U Alle economische activiteiten;Stede Broec;2008;865.0
1848;A-U Alle economische activiteiten;Stede Broec;2009;935.0
1849;A-U Alle economische activiteiten;Stede Broec;2010;945.0
1850;A-U Alle economische activiteiten;Steenbergen;2006;1340.0
1851;A-U Alle economische activiteiten;Steenbergen;2007;1395.0
1852;A-U Alle economische activiteiten;Steenbergen;2008;1445.0
1853;A-U Alle economische activiteiten;Steenbergen;2009;1490.0
1854;A-U Alle economische activiteiten;Steenbergen;2010;1505.0
1855;A-U Alle economische activiteiten;Steenwijkerland;2006;2335.0
1856;A-U Alle economische activiteiten;Steenwijkerland;2007;2425.0
1857;A-U Alle economische activiteiten;Steenwijkerland;2008;2565.0
1858;A-U Alle economische activiteiten;Steenwijkerland;2009;2675.0
1859;A-U Alle economische activiteiten;Steenwijkerland;2010;2760.0
1860;A-U Alle economische activiteiten;Stein (L.);2006;940.0
1861;A-U Alle economische activiteiten;Stein (L.);2007;975.0
1862;A-U Alle economische activiteiten;Stein (L.);2008;1025.0
1863;A-U Alle economische activiteiten;Stein (L.);2009;1060.0
1864;A-U Alle economische activiteiten;Stein (L.);2010;1100.0
1865;A-U Alle economische activiteiten;Strijen;2006;570.0
1866;A-U Alle economische activiteiten;Strijen;2007;590.0
1867;A-U Alle economische activiteiten;Strijen;2008;600.0
1868;A-U Alle economische activiteiten;Strijen;2009;615.0
1869;A-U Alle economische activiteiten;Strijen;2010;620.0
1870;A-U Alle economische activiteiten;Swalmen;2006;355.0
1871;A-U Alle economische activiteiten;Swalmen;2007;
1872;A-U Alle economische activiteiten;Swalmen;2008;
1873;A-U Alle economische activiteiten;Swalmen;2009;
1874;A-U Alle economische activiteiten;Swalmen;2010;
1875;A-U Alle economische activiteiten;Terneuzen;2006;2600.0
1876;A-U Alle economische activiteiten;Terneuzen;2007;2645.0
1877;A-U Alle economische activiteiten;Terneuzen;2008;2675.0
1878;A-U Alle economische activiteiten;Terneuzen;2009;2735.0
1879;A-U Alle economische activiteiten;Terneuzen;2010;2755.0
1880;A-U Alle economische activiteiten;Terschelling;2006;410.0
1881;A-U Alle economische activiteiten;Terschelling;2007;430.0
1882;A-U Alle economische activiteiten;Terschelling;2008;440.0
1883;A-U Alle economische activiteiten;Terschelling;2009;450.0
1884;A-U Alle economische activiteiten;Terschelling;2010;465.0
1885;A-U Alle economische activiteiten;Texel;2006;1245.0
1886;A-U Alle economische activiteiten;Texel;2007;1265.0
1887;A-U Alle economische activiteiten;Texel;2008;1310.0
1888;A-U Alle economische activiteiten;Texel;2009;1380.0
1889;A-U Alle economische activiteiten;Texel;2010;1395.0
1890;A-U Alle economische activiteiten;Teylingen;2006;1665.0
1891;A-U Alle economische activiteiten;Teylingen;2007;1740.0
1892;A-U Alle economische activiteiten;Teylingen;2008;1825.0
1893;A-U Alle economische activiteiten;Teylingen;2009;1950.0
1894;A-U Alle economische activiteiten;Teylingen;2010;1955.0
1895;A-U Alle economische activiteiten;Tholen;2006;1340.0
1896;A-U Alle economische activiteiten;Tholen;2007;1385.0
1897;A-U Alle economische activiteiten;Tholen;2008;1435.0
1898;A-U Alle economische activiteiten;Tholen;2009;1485.0
1899;A-U Alle economische activiteiten;Tholen;2010;1520.0
1900;A-U Alle economische activiteiten;Thorn;2006;120.0
1901;A-U Alle economische activiteiten;Thorn;2007;
1902;A-U Alle economische activiteiten;Thorn;2008;
1903;A-U Alle economische activiteiten;Thorn;2009;
1904;A-U Alle economische activiteiten;Thorn;2010;
1905;A-U Alle economische activiteiten;Tiel;2006;1985.0
1906;A-U Alle economische activiteiten;Tiel;2007;2120.0
1907;A-U Alle economische activiteiten;Tiel;2008;2245.0
1908;A-U Alle economische activiteiten;Tiel;2009;2355.0
1909;A-U Alle economische activiteiten;Tiel;2010;2375.0
1910;A-U Alle economische activiteiten;Tilburg;2006;8100.0
1911;A-U Alle economische activiteiten;Tilburg;2007;8370.0
1912;A-U Alle economische activiteiten;Tilburg;2008;8795.0
1913;A-U Alle economische activiteiten;Tilburg;2009;9420.0
1914;A-U Alle economische activiteiten;Tilburg;2010;9690.0
1915;A-U Alle economische activiteiten;Tubbergen;2006;1520.0
1916;A-U Alle economische activiteiten;Tubbergen;2007;1555.0
1917;A-U Alle economische activiteiten;Tubbergen;2008;1575.0
1918;A-U Alle economische activiteiten;Tubbergen;2009;1630.0
1919;A-U Alle economische activiteiten;Tubbergen;2010;1640.0
1920;A-U Alle economische activiteiten;Twenterand;2006;1530.0
1921;A-U Alle economische activiteiten;Twenterand;2007;1615.0
1922;A-U Alle economische activiteiten;Twenterand;2008;1680.0
1923;A-U Alle economische activiteiten;Twenterand;2009;1760.0
1924;A-U Alle economische activiteiten;Twenterand;2010;1775.0
1925;A-U Alle economische activiteiten;Tynaarlo;2006;1470.0
1926;A-U Alle economische activiteiten;Tynaarlo;2007;1550.0
1927;A-U Alle economische activiteiten;Tynaarlo;2008;1600.0
1928;A-U Alle economische activiteiten;Tynaarlo;2009;1670.0
1929;A-U Alle economische activiteiten;Tynaarlo;2010;1740.0
1930;A-U Alle economische activiteiten;Tytsjerksteradiel;2006;1410.0
1931;A-U Alle economische activiteiten;Tytsjerksteradiel;2007;1495.0
1932;A-U Alle economische activiteiten;Tytsjerksteradiel;2008;1535.0
1933;A-U Alle economische activiteiten;Tytsjerksteradiel;2009;1610.0
1934;A-U Alle economische activiteiten;Tytsjerksteradiel;2010;1645.0
1935;A-U Alle economische activiteiten;Ubbergen;2006;425.0
1936;A-U Alle economische activiteiten;Ubbergen;2007;430.0
1937;A-U Alle economische activiteiten;Ubbergen;2008;470.0
1938;A-U Alle economische activiteiten;Ubbergen;2009;480.0
1939;A-U Alle economische activiteiten;Ubbergen;2010;500.0
1940;A-U Alle economische activiteiten;Uden;2006;2370.0
1941;A-U Alle economische activiteiten;Uden;2007;2485.0
1942;A-U Alle economische activiteiten;Uden;2008;2620.0
1943;A-U Alle economische activiteiten;Uden;2009;2695.0
1944;A-U Alle economische activiteiten;Uden;2010;2770.0
1945;A-U Alle economische activiteiten;Uitgeest;2006;570.0
1946;A-U Alle economische activiteiten;Uitgeest;2007;590.0
1947;A-U Alle economische activiteiten;Uitgeest;2008;625.0
1948;A-U Alle economische activiteiten;Uitgeest;2009;645.0
1949;A-U Alle economische activiteiten;Uitgeest;2010;665.0
1950;A-U Alle economische activiteiten;Uithoorn;2006;1370.0
1951;A-U Alle economische activiteiten;Uithoorn;2007;1495.0
1952;A-U Alle economische activiteiten;Uithoorn;2008;1550.0
1953;A-U Alle economische activiteiten;Uithoorn;2009;1625.0
1954;A-U Alle economische activiteiten;Uithoorn;2010;1670.0
1955;A-U Alle economische activiteiten;Urk;2006;750.0
1956;A-U Alle economische activiteiten;Urk;2007;805.0
1957;A-U Alle economische activiteiten;Urk;2008;875.0
1958;A-U Alle economische activiteiten;Urk;2009;985.0
1959;A-U Alle economische activiteiten;Urk;2010;1005.0
1960;A-U Alle economische activiteiten;Utrecht (gemeente);2006;13305.0
1961;A-U Alle economische activiteiten;Utrecht (gemeente);2007;13950.0
1962;A-U Alle economische activiteiten;Utrecht (gemeente);2008;15110.0
1963;A-U Alle economische activiteiten;Utrecht (gemeente);2009;16425.0
1964;A-U Alle economische activiteiten;Utrecht (gemeente);2010;17215.0
1965;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2006;3060.0
1966;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2007;3235.0
1967;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2008;3280.0
1968;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2009;3445.0
1969;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2010;3625.0
1970;A-U Alle economische activiteiten;Vaals;2006;400.0
1971;A-U Alle economische activiteiten;Vaals;2007;430.0
1972;A-U Alle economische activiteiten;Vaals;2008;425.0
1973;A-U Alle economische activiteiten;Vaals;2009;455.0
1974;A-U Alle economische activiteiten;Vaals;2010;470.0
1975;A-U Alle economische activiteiten;Valkenburg aan de Geul;2006;970.0
1976;A-U Alle economische activiteiten;Valkenburg aan de Geul;2007;1000.0
1977;A-U Alle economische activiteiten;Valkenburg aan de Geul;2008;1015.0
1978;A-U Alle economische activiteiten;Valkenburg aan de Geul;2009;1045.0
1979;A-U Alle economische activiteiten;Valkenburg aan de Geul;2010;1080.0
1980;A-U Alle economische activiteiten;Valkenswaard;2006;1695.0
1981;A-U Alle economische activiteiten;Valkenswaard;2007;1770.0
1982;A-U Alle economische activiteiten;Valkenswaard;2008;1880.0
1983;A-U Alle economische activiteiten;Valkenswaard;2009;1945.0
1984;A-U Alle economische activiteiten;Valkenswaard;2010;2005.0
1985;A-U Alle economische activiteiten;Veendam;2006;1130.0
1986;A-U Alle economische activiteiten;Veendam;2007;1175.0
1987;A-U Alle economische activiteiten;Veendam;2008;1180.0
1988;A-U Alle economische activiteiten;Veendam;2009;1245.0
1989;A-U Alle economische activiteiten;Veendam;2010;1245.0
1990;A-U Alle economische activiteiten;Veenendaal;2006;2910.0
1991;A-U Alle economische activiteiten;Veenendaal;2007;3110.0
1992;A-U Alle economische activiteiten;Veenendaal;2008;3200.0
1993;A-U Alle economische activiteiten;Veenendaal;2009;3470.0
1994;A-U Alle economische activiteiten;Veenendaal;2010;3580.0
1995;A-U Alle economische activiteiten;Veere;2006;1440.0
1996;A-U Alle economische activiteiten;Veere;2007;1520.0
1997;A-U Alle economische activiteiten;Veere;2008;1550.0
1998;A-U Alle economische activiteiten;Veere;2009;1620.0
1999;A-U Alle economische activiteiten;Veere;2010;1655.0
2000;A-U Alle economische activiteiten;Veghel;2006;2190.0
2001;A-U Alle economische activiteiten;Veghel;2007;2280.0
2002;A-U Alle economische activiteiten;Veghel;2008;2410.0
2003;A-U Alle economische activiteiten;Veghel;2009;2515.0
2004;A-U Alle economische activiteiten;Veghel;2010;2550.0
2005;A-U Alle economische activiteiten;Veldhoven;2006;1870.0
2006;A-U Alle economische activiteiten;Veldhoven;2007;1965.0
2007;A-U Alle economische activiteiten;Veldhoven;2008;2080.0
2008;A-U Alle economische activiteiten;Veldhoven;2009;2205.0
2009;A-U Alle economische activiteiten;Veldhoven;2010;2240.0
2010;A-U Alle economische activiteiten;Velsen;2006;2705.0
2011;A-U Alle economische activiteiten;Velsen;2007;2900.0
2012;A-U Alle economische activiteiten;Velsen;2008;3045.0
2013;A-U Alle economische activiteiten;Velsen;2009;3235.0
2014;A-U Alle economische activiteiten;Velsen;2010;3310.0
2015;A-U Alle economische activiteiten;Venlo;2006;4120.0
2016;A-U Alle economische activiteiten;Venlo;2007;4260.0
2017;A-U Alle economische activiteiten;Venlo;2008;4365.0
2018;A-U Alle economische activiteiten;Venlo;2009;4550.0
2019;A-U Alle economische activiteiten;Venlo;2010;5060.0
2020;A-U Alle economische activiteiten;Venray;2006;1895.0
2021;A-U Alle economische activiteiten;Venray;2007;1970.0
2022;A-U Alle economische activiteiten;Venray;2008;2010.0
2023;A-U Alle economische activiteiten;Venray;2009;2090.0
2024;A-U Alle economische activiteiten;Venray;2010;2140.0
2025;A-U Alle economische activiteiten;Vianen;2006;1085.0
2026;A-U Alle economische activiteiten;Vianen;2007;1150.0
2027;A-U Alle economische activiteiten;Vianen;2008;1205.0
2028;A-U Alle economische activiteiten;Vianen;2009;1280.0
2029;A-U Alle economische activiteiten;Vianen;2010;1280.0
2030;A-U Alle economische activiteiten;Vlaardingen;2006;2420.0
2031;A-U Alle economische activiteiten;Vlaardingen;2007;2555.0
2032;A-U Alle economische activiteiten;Vlaardingen;2008;2610.0
2033;A-U Alle economische activiteiten;Vlaardingen;2009;2775.0
2034;A-U Alle economische activiteiten;Vlaardingen;2010;2865.0
2035;A-U Alle economische activiteiten;Vlagtwedde;2006;880.0
2036;A-U Alle economische activiteiten;Vlagtwedde;2007;920.0
2037;A-U Alle economische activiteiten;Vlagtwedde;2008;935.0
2038;A-U Alle economische activiteiten;Vlagtwedde;2009;985.0
2039;A-U Alle economische activiteiten;Vlagtwedde;2010;1000.0
2040;A-U Alle economische activiteiten;Vlieland;2006;110.0
