ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
1571;Binnenlands vervoer;Container;2012 1e kwartaal;3102;382;407.0
1572;Binnenlands vervoer;Container;2012 april;959;121;128.0
1573;Binnenlands vervoer;Container;2012 mei;968;126;138.0
1574;Binnenlands vervoer;Container;2012 juni;1025;135;142.0
1575;Binnenlands vervoer;Container;2012 2e kwartaal;2954;383;409.0
1576;Binnenlands vervoer;Container;2012 juli;986;131;140.0
1577;Binnenlands vervoer;Container;2012 augustus;1036;137;147.0
1578;Binnenlands vervoer;Container;2012 september;972;131;130.0
1579;Binnenlands vervoer;Container;2012 3e kwartaal;2996;400;419.0
1580;Binnenlands vervoer;Container;2012 oktober;959;131;136.0
1581;Binnenlands vervoer;Container;2012 november;981;132;135.0
1582;Binnenlands vervoer;Container;2012 december;868;117;119.0
1583;Binnenlands vervoer;Container;2012 4e kwartaal;2809;381;392.0
1584;Binnenlands vervoer;Container;2012;11862;1547;1627.0
1585;Binnenlands vervoer;Container;2013 januari;960;128;136.0
1586;Binnenlands vervoer;Container;2013 februari;913;122;128.0
1587;Binnenlands vervoer;Container;2013 maart;1078;143;144.0
1588;Binnenlands vervoer;Container;2013 1e kwartaal;2952;394;409.0
1589;Binnenlands vervoer;Container;2013 april;1052;135;143.0
1590;Binnenlands vervoer;Container;2013 mei;1077;136;143.0
1591;Binnenlands vervoer;Container;2013 juni;1049;139;140.0
1592;Binnenlands vervoer;Container;2013 2e kwartaal;3180;411;427.0
1593;Binnenlands vervoer;Container;2013 juli;1079;144;143.0
1594;Binnenlands vervoer;Container;2013 augustus;1071;142;146.0
1595;Binnenlands vervoer;Container;2013 september;1054;140;147.0
1596;Binnenlands vervoer;Container;2013 3e kwartaal;3205;427;438.0
1597;Binnenlands vervoer;Container;2013 oktober;1021;133;140.0
1598;Binnenlands vervoer;Container;2013 november;1120;148;152.0
1599;Binnenlands vervoer;Container;2013 december;945;126;127.0
1600;Binnenlands vervoer;Container;2013 4e kwartaal;3087;408;421.0
1601;Binnenlands vervoer;Container;2013;12425;1642;1696.0
1602;Binnenlands vervoer;Container;2014 januari;1105;145;155.0
1603;Binnenlands vervoer;Container;2014 februari;1029;133;141.0
1604;Binnenlands vervoer;Container;2014 maart;1142;146;159.0
1605;Binnenlands vervoer;Container;2014 1e kwartaal;3277;425;456.0
1606;Binnenlands vervoer;Container;2014 april;1084;145;154.0
1607;Binnenlands vervoer;Container;2014 mei;1143;152;153.0
1608;Binnenlands vervoer;Container;2014 juni;1063;141;148.0
1609;Binnenlands vervoer;Container;2014 2e kwartaal;3290;439;456.0
1610;Binnenlands vervoer;Container;2014 juli;1153;153;154.0
1611;Binnenlands vervoer;Container;2014 augustus;1021;138;147.0
1612;Binnenlands vervoer;Container;2014 september;1082;142;156.0
1613;Binnenlands vervoer;Container;2014 3e kwartaal;3257;434;458.0
1614;Binnenlands vervoer;Container;2014 oktober;1141;149;163.0
1615;Binnenlands vervoer;Container;2014 november;1102;143;157.0
1616;Binnenlands vervoer;Container;2014 december;1029;136;139.0
1617;Binnenlands vervoer;Container;2014 4e kwartaal;3272;429;460.0
1618;Binnenlands vervoer;Container;2014;13099;1728;1832.0
1619;Binnenlands vervoer;Container;2015 januari;1103;144;156.0
1620;Binnenlands vervoer;Container;2015 februari;1090;143;153.0
1621;Binnenlands vervoer;Container;2015 maart;1152;153;167.0
1622;Binnenlands vervoer;Container;2015 1e kwartaal;3346;441;477.0
1623;Binnenlands vervoer;Container;2015 april;1065;145;150.0
1624;Binnenlands vervoer;Container;2015 mei;1169;158;159.0
1625;Binnenlands vervoer;Container;2015 juni;1177;156;161.0
1626;Binnenlands vervoer;Container;2015 2e kwartaal;3412;460;471.0
1627;Binnenlands vervoer;Container;2015 juli;1096;149;155.0
1628;Binnenlands vervoer;Container;2015 augustus;1071;145;154.0
1629;Binnenlands vervoer;Container;2015 september;1077;149;154.0
1630;Binnenlands vervoer;Container;2015 3e kwartaal;3245;444;464.0
1631;Binnenlands vervoer;Container;2015 oktober;1146;157;160.0
1632;Binnenlands vervoer;Container;2015 november;1102;152;152.0
1633;Binnenlands vervoer;Container;2015 december;1144;155;154.0
1634;Binnenlands vervoer;Container;2015 4e kwartaal;3392;465;467.0
1635;Binnenlands vervoer;Container;2015;13397;1812;1881.0
1636;Binnenlands vervoer;Container;2016 januari;1089;151;148.0
1637;Binnenlands vervoer;Container;2016 februari;1134;154;151.0
1638;Binnenlands vervoer;Container;2016 maart;1332;180;172.0
1639;Binnenlands vervoer;Container;2016 1e kwartaal;3556;486;472.0
1640;Binnenlands vervoer;Container;2016 april;1269;177;162.0
1641;Binnenlands vervoer;Container;2016 mei;1249;171;164.0
1642;Binnenlands vervoer;Container;2016 juni;1236;165;164.0
1643;Binnenlands vervoer;Container;2016 2e kwartaal;3754;514;491.0
1644;Binnenlands vervoer;Container;2016 juli;1159;156;160.0
1645;Binnenlands vervoer;Container;2016 augustus;1162;158;157.0
1646;Binnenlands vervoer;Container;2016 september;1219;164;160.0
1647;Binnenlands vervoer;Container;2016 3e kwartaal;3541;480;479.0
1648;Binnenlands vervoer;Container;2016 oktober;1323;185;170.0
1649;Binnenlands vervoer;Container;2016 november;1384;192;177.0
1650;Binnenlands vervoer;Container;2016 december;1284;179;157.0
1651;Binnenlands vervoer;Container;2016 4e kwartaal;3992;557;505.0
1652;Binnenlands vervoer;Container;2016;14844;2038;1949.0
1653;Binnenlands vervoer;Container;2017 januari;1339;182;166.0
1654;Binnenlands vervoer;Container;2017 februari;1220;171;152.0
1655;Binnenlands vervoer;Container;2017 maart;1444;196;177.0
1656;Binnenlands vervoer;Container;2017 1e kwartaal;4004;550;496.0
1657;Binnenlands vervoer;Container;2017 april;1285;174;162.0
1658;Binnenlands vervoer;Container;2017 mei;1312;179;170.0
1659;Binnenlands vervoer;Container;2017 juni;1315;178;167.0
1660;Binnenlands vervoer;Container;2017 2e kwartaal;3913;532;500.0
1661;Binnenlands vervoer;Container;2017 juli;1309;178;168.0
1662;Binnenlands vervoer;Container;2017 augustus;1399;187;181.0
1663;Binnenlands vervoer;Container;2017 september;1363;179;175.0
1664;Binnenlands vervoer;Container;2017 3e kwartaal;4072;545;525.0
1665;Binnenlands vervoer;Container;2017 oktober;1380;188;180.0
1666;Binnenlands vervoer;Container;2017 november;1425;191;180.0
1667;Binnenlands vervoer;Container;2017 december;1238;170;152.0
1668;Binnenlands vervoer;Container;2017 4e kwartaal;4044;549;514.0
1669;Binnenlands vervoer;Container;2017;16035;2177;2036.0
1670;Binnenlands vervoer;Container;2018 januari;1371;182;174.0
1671;Binnenlands vervoer;Container;2018 februari;1278;170;166.0
1672;Binnenlands vervoer;Container;2018 maart;1403;184;176.0
1673;Binnenlands vervoer;Container;2018 1e kwartaal;4053;537;517.0
1674;Binnenlands vervoer;Container;2018 april;1248;165;153.0
1675;Binnenlands vervoer;Container;2018 mei;1397;186;174.0
1676;Binnenlands vervoer;Container;2018 juni;1438;190;178.0
1677;Binnenlands vervoer;Container;2018 2e kwartaal;4084;542;506.0
1678;Binnenlands vervoer;Container;2018 juli;1429;190;178.0
1679;Binnenlands vervoer;Container;2018 augustus;1489;196;186.0
1680;Binnenlands vervoer;Container;2018 september;1407;185;174.0
1681;Binnenlands vervoer;Container;2018 3e kwartaal;4325;572;538.0
1682;Binnenlands vervoer;Container;2018 oktober;1483;197;190.0
1683;Binnenlands vervoer;Container;2018 november;1495;195;188.0
1684;Binnenlands vervoer;Container;2018 december;1330;176;157.0
1685;Binnenlands vervoer;Container;2018 4e kwartaal;4310;568;535.0
1686;Binnenlands vervoer;Container;2018;16773;2222;2097.0
1687;Binnenlands vervoer;Container;2019 januari;1412;185;179.0
1688;Binnenlands vervoer;Container;2019 februari;1407;186;170.0
1689;Binnenlands vervoer;Container;2019 maart;1566;207;177.0
1690;Binnenlands vervoer;Container;2019 1e kwartaal;4386;579;526.0
1691;Binnenlands vervoer;Container;2019 april;1426;189;157.0
1692;Binnenlands vervoer;Container;2019 mei;1606;214;181.0
1693;Binnenlands vervoer;Container;2019 juni;1400;182;164.0
1694;Binnenlands vervoer;Container;2019 2e kwartaal;4433;586;503.0
1695;Binnenlands vervoer;Container;2019 juli;1499;193;178.0
1696;Binnenlands vervoer;Container;2019 augustus;1550;195;181.0
1697;Binnenlands vervoer;Container;2019 september;1550;196;177.0
1698;Binnenlands vervoer;Container;2019 3e kwartaal;4600;585;537.0
1699;Binnenlands vervoer;Container;2019 oktober;1634;202;187.0
1700;Binnenlands vervoer;Container;2019 november;1681;207;188.0
1701;Binnenlands vervoer;Container;2019 december;1526;190;169.0
1702;Binnenlands vervoer;Container;2019 4e kwartaal;4842;600;544.0
1703;Binnenlands vervoer;Container;2019;18263;2351;2113.0
1704;Binnenlands vervoer;Container;2020 januari;1746;213;197.0
1705;Binnenlands vervoer;Container;2020 februari;1472;177;165.0
1706;Binnenlands vervoer;Container;2020 maart;1642;195;181.0
1707;Binnenlands vervoer;Container;2020 1e kwartaal;4861;586;545.0
1708;Binnenlands vervoer;Container;2020 april;1557;185;176.0
1709;Binnenlands vervoer;Container;2020 mei;1572;193;179.0
1710;Binnenlands vervoer;Container;2020 juni;1498;178;171.0
1711;Binnenlands vervoer;Container;2020 2e kwartaal;4628;557;526.0
1712;Binnenlands vervoer;Container;2020 juli;1713;209;192.0
1713;Binnenlands vervoer;Container;2020 augustus;1640;201;191.0
1714;Binnenlands vervoer;Container;2020 september;1767;217;205.0
1715;Binnenlands vervoer;Container;2020 3e kwartaal;5120;627;589.0
1716;Binnenlands vervoer;Container;2020 oktober;1730;213;194.0
1717;Binnenlands vervoer;Container;2020 november;1639;209;177.0
1718;Binnenlands vervoer;Container;2020 december;1580;196;173.0
1719;Binnenlands vervoer;Container;2020 4e kwartaal;4951;618;545.0
1720;Binnenlands vervoer;Container;2020;19562;2390;2207.0
1721;Binnenlands vervoer;Container;2021 januari;1872;237;208.0
1722;Binnenlands vervoer;Container;2021 februari;1531;189;170.0
1723;Binnenlands vervoer;Container;2021 maart;1731;215;189.0
1724;Binnenlands vervoer;Container;2021 1e kwartaal;5135;642;569.0
1725;Binnenlands vervoer;Container;2021 april;1699;209;186.0
1726;Binnenlands vervoer;Container;2021 mei;1801;221;200.0
1727;Binnenlands vervoer;Container;2021 juni;1677;206;193.0
1728;Binnenlands vervoer;Container;2021 2e kwartaal;5178;637;579.0
1729;Binnenlands vervoer;Container;2021 juli;1591;198;176.0
1730;Binnenlands vervoer;Container;2021 augustus;1709;205;201.0
1731;Binnenlands vervoer;Container;2021 september;1662;198;199.0
1732;Binnenlands vervoer;Container;2021 3e kwartaal;4963;602;577.0
1733;Binnenlands vervoer;Container;2021 oktober;1758;212;208.0
1734;Binnenlands vervoer;Container;2021 november;1709;208;204.0
1735;Binnenlands vervoer;Container;2021 december;1503;184;178.0
1736;Binnenlands vervoer;Container;2021 4e kwartaal;4971;605;591.0
1737;Binnenlands vervoer;Container;2021;20248;2487;2317.0
1738;Binnenlands vervoer;Container;2022 januari;1589;191;190.0
1739;Binnenlands vervoer;Container;2022 februari;1419;167;166.0
1740;Binnenlands vervoer;Container;2022 maart;1806;205;213.0
1741;Binnenlands vervoer;Container;2022 1e kwartaal;4815;563;570.0
1742;Binnenlands vervoer;Container;2022 april;1596;183;190.0
1743;Binnenlands vervoer;Container;2022 mei;1745;202;213.0
1744;Binnenlands vervoer;Container;2022 juni;1717;203;205.0
1745;Binnenlands vervoer;Container;2022 2e kwartaal;5060;590;609.0
1746;Binnenlands vervoer;Container;2022 juli;1626;199;198.0
1747;Binnenlands vervoer;Container;2022 augustus;1602;188;197.0
1748;Binnenlands vervoer;Container;2022 september;1501;181;186.0
1749;Binnenlands vervoer;Container;2022 3e kwartaal;4729;569;582.0
1750;Binnenlands vervoer;Container;2022 oktober;1573;192;193.0
1751;Binnenlands vervoer;Container;2022 november;1536;187;183.0
1752;Binnenlands vervoer;Container;2022 december;1358;167;163.0
1753;Binnenlands vervoer;Container;2022 4e kwartaal;4467;547;540.0
1754;Binnenlands vervoer;Container;2022;19073;2271;2303.0
1755;Binnenlands vervoer;Container;2023 januari;1437;174;172.0
1756;Binnenlands vervoer;Container;2023 februari;1419;168;171.0
1757;Binnenlands vervoer;Container;2023 maart;1574;182;185.0
1758;Binnenlands vervoer;Container;2023 1e kwartaal;4431;525;528.0
1759;Binnenlands vervoer;Container;2023 april;1425;169;165.0
1760;Binnenlands vervoer;Container;2023 mei;1444;171;175.0
1761;Binnenlands vervoer;Container;2023 juni;1392;170;169.0
1762;Binnenlands vervoer;Container;2023 2e kwartaal;4262;511;510.0
1763;Binnenlands vervoer;Container;2023 juli;1472;180;175.0
1764;Binnenlands vervoer;Container;2023 augustus;1474;179;177.0
1765;Binnenlands vervoer;Container;2023 september;1462;174;174.0
1766;Binnenlands vervoer;Container;2023 3e kwartaal;4408;534;527.0
1767;Binnenlands vervoer;Container;2023 oktober;1509;182;182.0
1768;Binnenlands vervoer;Container;2023 november;1431;172;166.0
1769;Binnenlands vervoer;Container;2023 december;1407;165;160.0
1770;Binnenlands vervoer;Container;2023 4e kwartaal;4349;520;508.0
1771;Binnenlands vervoer;Container;2023;17451;2091;2076.0
1772;Binnenlands vervoer;Container;2024 januari;1358;158;160.0
1773;Binnenlands vervoer;Container;2024 februari;1512;179;172.0
1774;Binnenlands vervoer;Container;2024 maart;1627;193;185.0
1775;Binnenlands vervoer;Container;2024 1e kwartaal;4498;532;518.0
1776;Binnenlands vervoer;Container;2024 april;1525;180;177.0
1777;Binnenlands vervoer;Container;2024 mei;1624;196;188.0
1778;Binnenlands vervoer;Container;2024 juni;1558;183;182.0
1779;Binnenlands vervoer;Container;2024 2e kwartaal;4709;560;549.0
1780;Binnenlands vervoer;Container;2024 juli;1577;189;189.0
1781;Binnenlands vervoer;Container;2024 augustus;1533;182;193.0
1782;Binnenlands vervoer;Container;2024 september;1553;182;196.0
1783;Binnenlands vervoer;Container;2024 3e kwartaal;4663;555;579.0
1784;Binnenlands vervoer;Container;2024 oktober;1646;195;199.0
1785;Binnenlands vervoer;Container;2024 november;1551;183;187.0
1786;Binnenlands vervoer;Container;2024 december;1430;168;171.0
1787;Binnenlands vervoer;Container;2024 4e kwartaal;4628;547;558.0
1788;Binnenlands vervoer;Container;2025 januari;1530;179;180.0
1789;Binnenlands vervoer;Container;2025 februari;1571;186;185.0
1790;Binnenlands vervoer;Container;2025 maart;1705;200;203.0
1791;Binnenlands vervoer;Container;2025 1e kwartaal;4807;566;569.0
1792;Aanvoer;Totaal;2012 januari;5280;702;76.0
1793;Aanvoer;Totaal;2012 februari;4627;600;79.0
1794;Aanvoer;Totaal;2012 maart;6140;812;84.0
1795;Aanvoer;Totaal;2012 1e kwartaal;16047;2115;239.0
1796;Aanvoer;Totaal;2012 april;5517;733;80.0
1797;Aanvoer;Totaal;2012 mei;5651;740;83.0
1798;Aanvoer;Totaal;2012 juni;5797;764;86.0
1799;Aanvoer;Totaal;2012 2e kwartaal;16967;2238;250.0
1800;Aanvoer;Totaal;2012 juli;5464;739;85.0
1801;Aanvoer;Totaal;2012 augustus;5251;686;79.0
1802;Aanvoer;Totaal;2012 september;5841;776;78.0
1803;Aanvoer;Totaal;2012 3e kwartaal;16558;2201;243.0
1804;Aanvoer;Totaal;2012 oktober;6066;803;74.0
1805;Aanvoer;Totaal;2012 november;5507;752;76.0
1806;Aanvoer;Totaal;2012 december;5511;738;71.0
1807;Aanvoer;Totaal;2012 4e kwartaal;17086;2294;222.0
1808;Aanvoer;Totaal;2012;66659;8850;956.0
1809;Aanvoer;Totaal;2013 januari;5004;671;71.0
1810;Aanvoer;Totaal;2013 februari;5149;692;78.0
1811;Aanvoer;Totaal;2013 maart;6025;787;84.0
1812;Aanvoer;Totaal;2013 1e kwartaal;16178;2151;233.0
1813;Aanvoer;Totaal;2013 april;5411;714;76.0
1814;Aanvoer;Totaal;2013 mei;5860;783;76.0
1815;Aanvoer;Totaal;2013 juni;5653;756;71.0
1816;Aanvoer;Totaal;2013 2e kwartaal;16926;2253;224.0
1817;Aanvoer;Totaal;2013 juli;5326;712;75.0
1818;Aanvoer;Totaal;2013 augustus;5060;681;76.0
1819;Aanvoer;Totaal;2013 september;5044;679;72.0
1820;Aanvoer;Totaal;2013 3e kwartaal;15431;2072;224.0
1821;Aanvoer;Totaal;2013 oktober;5017;674;72.0
1822;Aanvoer;Totaal;2013 november;5096;687;71.0
1823;Aanvoer;Totaal;2013 december;4802;635;74.0
1824;Aanvoer;Totaal;2013 4e kwartaal;14916;1997;218.0
1825;Aanvoer;Totaal;2013;63452;8475;900.0
1826;Aanvoer;Totaal;2014 januari;5097;690;81.0
1827;Aanvoer;Totaal;2014 februari;4954;654;76.0
1828;Aanvoer;Totaal;2014 maart;5502;741;83.0
1829;Aanvoer;Totaal;2014 1e kwartaal;15554;2086;241.0
1830;Aanvoer;Totaal;2014 april;5249;716;75.0
1831;Aanvoer;Totaal;2014 mei;5711;771;85.0
1832;Aanvoer;Totaal;2014 juni;5191;695;74.0
1833;Aanvoer;Totaal;2014 2e kwartaal;16152;2183;235.0
1834;Aanvoer;Totaal;2014 juli;5428;734;81.0
1835;Aanvoer;Totaal;2014 augustus;5068;677;79.0
1836;Aanvoer;Totaal;2014 september;5789;781;74.0
1837;Aanvoer;Totaal;2014 3e kwartaal;16286;2193;235.0
1838;Aanvoer;Totaal;2014 oktober;5733;779;78.0
1839;Aanvoer;Totaal;2014 november;5498;755;73.0
1840;Aanvoer;Totaal;2014 december;5106;672;72.0
1841;Aanvoer;Totaal;2014 4e kwartaal;16338;2208;224.0
1842;Aanvoer;Totaal;2014;64332;8671;937.0
1843;Aanvoer;Totaal;2015 januari;5297;708;79.0
1844;Aanvoer;Totaal;2015 februari;5164;679;81.0
1845;Aanvoer;Totaal;2015 maart;6129;813;91.0
1846;Aanvoer;Totaal;2015 1e kwartaal;16591;2201;253.0
1847;Aanvoer;Totaal;2015 april;5838;786;88.0
1848;Aanvoer;Totaal;2015 mei;5688;746;79.0
1849;Aanvoer;Totaal;2015 juni;5771;782;80.0
1850;Aanvoer;Totaal;2015 2e kwartaal;17298;2316;247.0
1851;Aanvoer;Totaal;2015 juli;5389;715;82.0
1852;Aanvoer;Totaal;2015 augustus;4564;604;74.0
1853;Aanvoer;Totaal;2015 september;4891;649;67.0
1854;Aanvoer;Totaal;2015 3e kwartaal;14845;1970;224.0
1855;Aanvoer;Totaal;2015 oktober;4993;658;71.0
1856;Aanvoer;Totaal;2015 november;4734;626;63.0
1857;Aanvoer;Totaal;2015 december;4752;631;67.0
1858;Aanvoer;Totaal;2015 4e kwartaal;14480;1917;201.0
1859;Aanvoer;Totaal;2015;63216;8405;926.0
1860;Aanvoer;Totaal;2016 januari;5056;679;71.0
1861;Aanvoer;Totaal;2016 februari;5355;723;69.0
1862;Aanvoer;Totaal;2016 maart;5547;749;72.0
1863;Aanvoer;Totaal;2016 1e kwartaal;15959;2152;213.0
1864;Aanvoer;Totaal;2016 april;5738;757;70.0
1865;Aanvoer;Totaal;2016 mei;5968;789;68.0
1866;Aanvoer;Totaal;2016 juni;5627;750;71.0
1867;Aanvoer;Totaal;2016 2e kwartaal;17334;2298;210.0
1868;Aanvoer;Totaal;2016 juli;5904;788;75.0
1869;Aanvoer;Totaal;2016 augustus;5011;673;72.0
1870;Aanvoer;Totaal;2016 september;5404;716;73.0
1871;Aanvoer;Totaal;2016 3e kwartaal;16320;2178;221.0
1872;Aanvoer;Totaal;2016 oktober;5446;711;72.0
1873;Aanvoer;Totaal;2016 november;5531;728;68.0
1874;Aanvoer;Totaal;2016 december;4862;637;69.0
1875;Aanvoer;Totaal;2016 4e kwartaal;15840;2076;209.0
1876;Aanvoer;Totaal;2016;65455;8706;856.0
1877;Aanvoer;Totaal;2017 januari;4823;636;70.0
1878;Aanvoer;Totaal;2017 februari;5068;682;70.0
1879;Aanvoer;Totaal;2017 maart;6224;829;80.0
1880;Aanvoer;Totaal;2017 1e kwartaal;16116;2149;221.0
1881;Aanvoer;Totaal;2017 april;5493;721;73.0
1882;Aanvoer;Totaal;2017 mei;6018;788;80.0
1883;Aanvoer;Totaal;2017 juni;5852;781;73.0
1884;Aanvoer;Totaal;2017 2e kwartaal;17364;2292;228.0
1885;Aanvoer;Totaal;2017 juli;5724;761;79.0
1886;Aanvoer;Totaal;2017 augustus;5441;726;77.0
1887;Aanvoer;Totaal;2017 september;5533;745;77.0
1888;Aanvoer;Totaal;2017 3e kwartaal;16699;2233;234.0
1889;Aanvoer;Totaal;2017 oktober;6171;814;81.0
1890;Aanvoer;Totaal;2017 november;6322;853;74.0
1891;Aanvoer;Totaal;2017 december;5556;731;72.0
1892;Aanvoer;Totaal;2017 4e kwartaal;18050;2399;228.0
1893;Aanvoer;Totaal;2017;68231;9074;913.0
1894;Aanvoer;Totaal;2018 januari;5499;742;74.0
1895;Aanvoer;Totaal;2018 februari;5976;791;77.0
1896;Aanvoer;Totaal;2018 maart;6037;808;79.0
1897;Aanvoer;Totaal;2018 1e kwartaal;17512;2343;231.0
1898;Aanvoer;Totaal;2018 april;5744;776;74.0
1899;Aanvoer;Totaal;2018 mei;6043;814;73.0
1900;Aanvoer;Totaal;2018 juni;5993;811;74.0
1901;Aanvoer;Totaal;2018 2e kwartaal;17781;2402;222.0
1902;Aanvoer;Totaal;2018 juli;5947;800;70.0
1903;Aanvoer;Totaal;2018 augustus;4748;620;68.0
1904;Aanvoer;Totaal;2018 september;4816;645;68.0
1905;Aanvoer;Totaal;2018 3e kwartaal;15512;2067;206.0
1906;Aanvoer;Totaal;2018 oktober;4737;625;63.0
1907;Aanvoer;Totaal;2018 november;4339;567;54.0
1908;Aanvoer;Totaal;2018 december;4811;625;54.0
1909;Aanvoer;Totaal;2018 4e kwartaal;13887;1818;172.0
1910;Aanvoer;Totaal;2018;64695;8631;833.0
1911;Aanvoer;Totaal;2019 januari;5505;720;68.0
1912;Aanvoer;Totaal;2019 februari;5348;705;71.0
1913;Aanvoer;Totaal;2019 maart;5861;793;75.0
1914;Aanvoer;Totaal;2019 1e kwartaal;16714;2219;215.0
1915;Aanvoer;Totaal;2019 april;5531;747;60.0
1916;Aanvoer;Totaal;2019 mei;5982;803;66.0
1917;Aanvoer;Totaal;2019 juni;5381;709;58.0
1918;Aanvoer;Totaal;2019 2e kwartaal;16894;2259;185.0
1919;Aanvoer;Totaal;2019 juli;5495;727;64.0
1920;Aanvoer;Totaal;2019 augustus;5134;665;58.0
1921;Aanvoer;Totaal;2019 september;5433;711;61.0
1922;Aanvoer;Totaal;2019 3e kwartaal;16064;2103;184.0
1923;Aanvoer;Totaal;2019 oktober;5898;748;65.0
1924;Aanvoer;Totaal;2019 november;5462;716;60.0
1925;Aanvoer;Totaal;2019 december;5299;695;59.0
1926;Aanvoer;Totaal;2019 4e kwartaal;16660;2160;186.0
1927;Aanvoer;Totaal;2019;66333;8743;771.0
1928;Aanvoer;Totaal;2020 januari;5093;669;60.0
1929;Aanvoer;Totaal;2020 februari;5587;722;64.0
1930;Aanvoer;Totaal;2020 maart;5947;775;63.0
1931;Aanvoer;Totaal;2020 1e kwartaal;16629;2167;188.0
1932;Aanvoer;Totaal;2020 april;5437;706;57.0
1933;Aanvoer;Totaal;2020 mei;5721;744;61.0
