ID;Bedrijfstype;RegioS;Perioden;TotaalMestnummers_1;MetOverschrijdingVerliesnorm_2;Veebezetting_3;OppervlakteCultuurgrond_4;FosfaatUitKunstmest_5;Fosfaatoverschot_6;Stikstofoverschot_7;ToelaatbaarStikstofoverschot_8;Mestnummers_9;OppervlakteCultuurgrond_10;Fosfaatoverschot_11;FosfaatUitKunstmest_12;BelastbaarFosfaatoverschot_13;OpgelegdeHeffing_14;Mestnummers_15;OppervlakteCultuurgrond_16;Stikstofoverschot_17;ToelaatbaarStikstofoverschot_18;BelastbaarStikstofoverschot_19;OpgelegdeHeffing_20;MestnummersMetPositiefFosfaatsaldo_21;MestnummersMetPositiefStikstofsaldo_22;OppCultuurgrondMetFosfaatsaldo_23;OppCultuurgrondMetStikstofsaldo_24;Fosfaatsaldo_25;Stikstofsaldo_26;TotaalMestnummers_27;MetOverschrijdingVerliesnorm_28;Veebezetting_29;OppervlakteCultuurgrond_30;FosfaatUitKunstmest_31;Fosfaatoverschot_32;Stikstofoverschot_33;ToelaatbaarStikstofoverschot_34;Mestnummers_35;OppervlakteCultuurgrond_36;Fosfaatoverschot_37;FosfaatUitKunstmest_38;BelastbaarFosfaatoverschot_39;OpgelegdeHeffing_40;Mestnummers_41;OppervlakteCultuurgrond_42;Stikstofoverschot_43;ToelaatbaarStikstofoverschot_44;BelastbaarStikstofoverschot_45;OpgelegdeHeffing_46
915;Extensief-melkvee;Concentratiegebied onbekend;1998;25;20.0;2.0;674;19.0;15.0;196.0;296.0;12.0;90;45.0;6.0;5.0;168.0;8.0;57;410.0;306.0;105.0;2024.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0;1.1;26;1.0;129.0;162.0;270.0;100.0;26;129.0;1.0;89.0;9747.0;0.0;0;;;;
916;Extensief-melkvee;Concentratiegebied onbekend;1999;24;13.0;2.0;710;32.0;13.0;206.0;292.0;4.0;46;82.0;23.0;42.0;7143.0;8.0;58;311.0;288.0;24.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;50.0;1.4;75;38.0;20.0;177.0;278.0;50.0;24;53.0;0.0;13.0;657.0;0.0;0;;;;
917;Extensief-melkvee;Concentratiegebied onbekend;2000;41;12.0;1.9;1370;10.0;7.0;147.0;268.0;2.0;53;36.0;0.0;1.0;95.0;10.0;121;318.0;282.0;36.0;742.0;0.0;2.0;0.0;50.0;0.0;88.0;4.0;50.0;1.7;114;24.0;43.0;237.0;270.0;50.0;41;86.0;4.0;51.0;8557.0;25.0;8;1208.0;310.0;898.0;5143.0
918;Extensief-melkvee;Concentratiegebied onbekend;2001*;44;23.0;1.8;1342;10.0;9.0;147.0;242.0;11.0;160;40.0;7.0;5.0;346.0;16.0;262;286.0;252.0;34.0;868.0;0.0;2.0;0.0;49.0;0.0;136.0;7.0;14.0;1.3;99;0.0;4.0;3382.0;236.0;0.0;0;;;;;14.0;20;16681.0;250.0;16431.0;223678.0
919;Extensief-melkvee;Concentratiegebied onbekend;2002*;21;38.0;1.9;814;13.0;11.0;184.0;207.0;5.0;37;28.0;9.0;2.0;513.0;38.0;256;276.0;224.0;52.0;2872.0;;;;;;;4.0;0.0;1.6;51;0.0;21.0;73.0;196.0;0.0;0;;;;;0.0;0;;;;
920;Extensief-gemengd;Nederland;1998;1495;23.0;1.8;39168;16.0;16.0;121.0;249.0;21.0;7963;62.0;12.0;22.0;1435.0;6.0;2890;292.0;235.0;57.0;1106.0;27.0;80.0;10564.0;29216.0;33.0;151.0;562.0;29.0;1.6;8286;7.0;26.0;89.0;275.0;26.0;2531;67.0;8.0;29.0;1818.0;7.0;627;339.0;278.0;61.0;639.0
921;Extensief-gemengd;Nederland;1999;2103;24.0;1.8;51367;18.0;18.0;136.0;253.0;21.0;10629;63.0;14.0;23.0;1827.0;7.0;4458;328.0;247.0;81.0;1710.0;39.0;77.0;17679.0;35917.0;50.0;247.0;561.0;25.0;1.6;7669;8.0;20.0;65.0;274.0;21.0;1456;67.0;9.0;27.0;1158.0;6.0;345;373.0;294.0;79.0;528.0
922;Extensief-gemengd;Nederland;2000;3534;16.0;1.8;82716;14.0;10.0;109.0;236.0;13.0;11891;49.0;10.0;15.0;2253.0;5.0;5771;272.0;218.0;54.0;1146.0;38.0;77.0;29160.0;58330.0;64.0;315.0;986.0;20.0;1.5;14245;6.0;13.0;51.0;247.0;18.0;2336;49.0;7.0;14.0;1128.0;4.0;529;332.0;256.0;76.0;590.0
923;Extensief-gemengd;Nederland;2001*;7721;9.0;1.6;154119;11.0;2.0;74.0;215.0;8.0;12330;50.0;10.0;16.0;2102.0;3.0;4982;257.0;206.0;51.0;713.0;17.0;74.0;26780.0;103454.0;65.0;285.0;2399.0;9.0;1.3;41230;4.0;6.0;15.0;198.0;7.0;2563;46.0;6.0;13.0;787.0;3.0;769;277.0;211.0;65.0;492.0
924;Extensief-gemengd;Nederland;2002*;7548;11.0;1.5;155664;12.0;3.0;81.0;195.0;8.0;16923;48.0;9.0;22.0;5447.0;5.0;10662;239.0;180.0;59.0;3001.0;;;;;;;2127.0;8.0;1.3;33692;5.0;-1.0;-22.0;208.0;5.0;2850;59.0;3.0;36.0;5408.0;2.0;1318;197.0;117.0;80.0;2569.0
925;Extensief-gemengd;Noord-Nederland;1998;1616;45.0;5.3;43902;42.0;26.0;339.0;776.0;10.0;666;59.0;14.0;19.0;1933.0;6.0;575;300.0;257.0;43.0;1654.0;32.0;83.0;1871.0;6012.0;34.0;151.0;136.0;17.0;1.5;2540;8.0;17.0;37.0;271.0;14.0;720;54.0;3.0;19.0;2411.0;6.0;117;296.0;271.0;25.0;244.0
926;Extensief-gemengd;Noord-Nederland;1999;270;18.0;1.8;11171;15.0;14.0;126.0;249.0;17.0;1971;51.0;12.0;11.0;1189.0;4.0;455;298.0;259.0;39.0;966.0;43.0;80.0;3396.0;8180.0;49.0;226.0;102.0;14.0;1.4;1776;13.0;11.0;-136.0;287.0;10.0;234;73.0;32.0;33.0;2928.0;5.0;25;394.0;368.0;27.0;92.0
927;Extensief-gemengd;Noord-Nederland;2000;504;12.0;1.7;18850;17.0;9.0;111.0;232.0;9.0;1639;57.0;12.0;22.0;5468.0;6.0;1820;259.0;204.0;55.0;2326.0;37.0;76.0;6274.0;13123.0;70.0;298.0;186.0;6.0;1.4;3706;6.0;5.0;-74.0;236.0;6.0;156;48.0;1.0;13.0;1097.0;1.0;3;329.0;300.0;30.0;52.0
928;Extensief-gemengd;Noord-Nederland;2001*;1460;5.0;1.5;37606;11.0;-11.0;54.0;219.0;4.0;2025;47.0;10.0;13.0;2530.0;2.0;903;232.0;186.0;46.0;1072.0;13.0;80.0;6453.0;27973.0;68.0;274.0;594.0;6.0;1.3;11499;5.0;1.0;-162.0;209.0;5.0;589;39.0;5.0;6.0;541.0;2.0;125;267.0;207.0;60.0;515.0
929;Extensief-gemengd;Noord-Nederland;2002*;1413;8.0;1.5;37539;11.0;-1.0;79.0;193.0;5.0;2609;44.0;10.0;19.0;5243.0;5.0;2260;228.0;182.0;46.0;2921.0;;;;;;;537.0;16.0;3.6;11461;17.0;-21.0;-441.0;582.0;3.0;750;48.0;2.0;33.0;11057.0;2.0;819;150.0;84.0;66.0;12602.0
930;Extensief-gemengd;Oost-Nederland;1998;537;24.0;1.9;10303;19.0;20.0;129.0;263.0;23.0;2104;63.0;10.0;24.0;1288.0;5.0;449;307.0;246.0;61.0;689.0;28.0;82.0;3341.0;8623.0;30.0;148.0;167.0;34.0;1.8;1805;3.0;39.0;-45.0;284.0;33.0;617;83.0;3.0;43.0;1862.0;8.0;152;332.0;269.0;64.0;471.0
931;Extensief-gemengd;Oost-Nederland;1999;824;23.0;1.9;14200;19.0;16.0;126.0;266.0;21.0;2650;59.0;11.0;19.0;893.0;6.0;699;325.0;272.0;53.0;501.0;40.0;79.0;6240.0;11424.0;40.0;263.0;206.0;31.0;1.6;2537;6.0;26.0;328.0;269.0;29.0;589;69.0;7.0;29.0;1001.0;6.0;108;352.0;282.0;71.0;401.0
932;Extensief-gemengd;Oost-Nederland;2000;1461;15.0;1.8;25224;13.0;10.0;108.0;246.0;13.0;3551;46.0;8.0;11.0;1136.0;5.0;1073;277.0;243.0;35.0;389.0;39.0;80.0;10005.0;19278.0;54.0;332.0;358.0;27.0;1.6;4424;6.0;19.0;-69.0;245.0;24.0;1156;46.0;7.0;11.0;835.0;5.0;326;363.0;267.0;95.0;916.0
933;Extensief-gemengd;Oost-Nederland;2001*;2925;8.0;1.6;44059;11.0;6.0;79.0;221.0;7.0;3523;53.0;14.0;19.0;2018.0;3.0;1416;258.0;211.0;47.0;512.0;18.0;73.0;8482.0;29202.0;60.0;317.0;735.0;11.0;1.4;9137;5.0;12.0;-129.0;225.0;9.0;879;47.0;4.0;14.0;1042.0;3.0;202;334.0;243.0;91.0;536.0
934;Extensief-gemengd;Oost-Nederland;2002*;2948;10.0;1.6;45317;12.0;5.0;75.0;199.0;8.0;4459;49.0;10.0;24.0;4019.0;4.0;2220;248.0;189.0;59.0;1970.0;;;;;;;654.0;18.0;3.6;8762;9.0;-24.0;-4787.0;582.0;7.0;700;36.0;8.0;9.0;1326.0;3.0;205;277.0;207.0;70.0;282.0
935;Extensief-gemengd;West-Nederland;1998;246;21.0;1.9;8551;20.0;14.0;141.0;252.0;17.0;1990;57.0;17.0;17.0;1717.0;7.0;1252;281.0;226.0;55.0;2150.0;30.0;70.0;1660.0;4252.0;39.0;158.0;160.0;22.0;1.6;2468;10.0;19.0;-526.0;288.0;20.0;519;74.0;23.0;34.0;1979.0;5.0;237;382.0;293.0;89.0;1793.0
936;Extensief-gemengd;West-Nederland;1999;312;25.0;1.9;10884;25.0;22.0;176.0;253.0;20.0;2428;81.0;22.0;41.0;6290.0;10.0;1763;374.0;243.0;132.0;4946.0;35.0;68.0;2449.0;5384.0;96.0;258.0;142.0;18.0;1.6;2097;5.0;15.0;-19.0;285.0;13.0;353;55.0;2.0;18.0;954.0;6.0;126;374.0;295.0;79.0;841.0
937;Extensief-gemengd;West-Nederland;2000;542;16.0;1.8;16569;15.0;11.0;121.0;236.0;13.0;2781;49.0;12.0;15.0;3500.0;5.0;1329;296.0;212.0;84.0;2809.0;35.0;71.0;4298.0;9386.0;94.0;317.0;260.0;16.0;1.5;3868;5.0;9.0;-62.0;268.0;14.0;586;50.0;13.0;15.0;1504.0;4.0;106;282.0;225.0;57.0;375.0
938;Extensief-gemengd;West-Nederland;2001*;1540;8.0;1.5;37225;13.0;5.0;84.0;218.0;7.0;2640;50.0;10.0;18.0;2935.0;3.0;1329;270.0;214.0;56.0;1076.0;11.0;73.0;3999.0;23314.0;82.0;247.0;663.0;37.0;5.3;16108;25.0;22.0;-884.0;839.0;6.0;597;53.0;6.0;20.0;752.0;2.0;196;274.0;193.0;81.0;679.0
939;Extensief-gemengd;West-Nederland;2002*;1498;11.0;1.5;37011;14.0;0.0;90.0;210.0;7.0;3016;51.0;5.0;25.0;6954.0;6.0;3177;234.0;182.0;52.0;3600.0;;;;;;;625.0;28.0;5.0;9568;25.0;-28.0;-767.0;993.0;5.0;976;71.0;2.0;47.0;11715.0;2.0;207;279.0;128.0;151.0;3179.0
940;Extensief-gemengd;Zuid-Nederland;1998;512;26.0;1.8;12433;11.0;18.0;103.0;237.0;25.0;3071;66.0;10.0;26.0;1311.0;6.0;609;293.0;224.0;68.0;699.0;24.0;81.0;3685.0;10213.0;32.0;151.0;97.0;46.0;1.6;1436;5.0;38.0;-49.0;249.0;40.0;674;62.0;6.0;23.0;1337.0;10.0;85;301.0;275.0;26.0;150.0
941;Extensief-gemengd;Zuid-Nederland;1999;690;26.0;1.8;14891;15.0;19.0;126.0;245.0;23.0;3576;60.0;12.0;20.0;1289.0;7.0;1541;285.0;238.0;47.0;931.0;39.0;76.0;5553.0;10837.0;41.0;240.0;106.0;34.0;1.6;1129;6.0;29.0;-157.0;257.0;29.0;278;72.0;3.0;32.0;1044.0;8.0;86;391.0;287.0;104.0;677.0
942;Extensief-gemengd;Zuid-Nederland;2000;1018;19.0;1.7;21836;11.0;12.0;97.0;226.0;16.0;3799;48.0;10.0;13.0;1778.0;6.0;1440;267.0;222.0;45.0;695.0;39.0;78.0;8573.0;16424.0;57.0;307.0;175.0;25.0;1.5;2066;6.0;19.0;9.0;239.0;24.0;409;54.0;3.0;19.0;1214.0;4.0;95;282.0;253.0;30.0;262.0
943;Extensief-gemengd;Zuid-Nederland;2001*;1783;13.0;1.6;34774;10.0;8.0;79.0;202.0;11.0;4142;48.0;8.0;14.0;1607.0;4.0;1334;259.0;206.0;53.0;604.0;22.0;71.0;7839.0;22690.0;60.0;300.0;404.0;25.0;2.8;4465;13.0;24.0;-105.0;420.0;11.0;498;43.0;8.0;10.0;600.0;5.0;246;237.0;203.0;34.0;285.0
944;Extensief-gemengd;Zuid-Nederland;2002*;1679;15.0;1.5;35517;10.0;9.0;83.0;177.0;12.0;6840;47.0;9.0;20.0;6531.0;8.0;3004;244.0;168.0;76.0;3566.0;;;;;;;310.0;19.0;2.7;3898;9.0;27.0;-50.0;359.0;7.0;424;89.0;2.0;61.0;962.0;2.0;88;259.0;193.0;66.0;404.0
945;Extensief-gemengd;Landsdeel onbekend;1998;6;50.0;2.3;196;10.0;55.0;148.0;252.0;50.0;132;70.0;14.0;30.0;4439.0;17.0;5;692.0;300.0;392.0;1428.0;17.0;67.0;8.0;115.0;40.0;110.0;2.0;50.0;2.0;38;39.0;35.0;315.0;246.0;0.0;0;;;;;50.0;35;316.0;239.0;77.0;1814.0
946;Extensief-gemengd;Landsdeel onbekend;1999;7;14.0;1.9;221;2.0;21.0;17.0;251.0;14.0;2;203.0;0.0;163.0;1757.0;0.0;0;;;;;29.0;57.0;41.0;93.0;53.0;355.0;5.0;20.0;1.5;130;15.0;2.0;29.0;187.0;20.0;2;56.0;0.0;16.0;71.0;0.0;0;;;;
947;Extensief-gemengd;Landsdeel onbekend;2000;9;33.0;2.2;236;4.0;57.0;183.0;228.0;33.0;121;90.0;4.0;55.0;17480.0;11.0;108;209.0;208.0;1.0;54.0;22.0;56.0;9.0;119.0;669.0;449.0;7.0;14.0;1.6;180;2.0;4.0;-18.0;204.0;14.0;30;77.0;12.0;41.0;9180.0;0.0;0;;;;
948;Extensief-gemengd;Landsdeel onbekend;2001*;13;0.0;1.4;455;8.0;-17.0;73.0;185.0;0.0;0;;;;;0.0;0;;;;;8.0;77.0;7.0;274.0;28.0;237.0;3.0;0.0;1.0;21;0.0;13.0;42.0;156.0;0.0;0;;;;;0.0;0;;;;
949;Extensief-gemengd;Landsdeel onbekend;2002*;10;0.0;1.3;280;0.0;-26.0;-18.0;183.0;0.0;0;;;;;0.0;0;;;;;;;;;;;1.0;0.0;1.1;3;0.0;12.0;-35.0;220.0;0.0;0;;;;;0.0;0;;;;
950;Extensief-gemengd;Groningen (prv);1998;66;9.0;1.8;3022;10.0;6.0;112.0;236.0;6.0;157;54.0;0.0;14.0;1289.0;3.0;336;248.0;242.0;6.0;1006.0;20.0;89.0;406.0;2539.0;25.0;147.0;40.0;20.0;1.3;763;12.0;15.0;61.0;263.0;18.0;287;57.0;1.0;17.0;1854.0;10.0;68;256.0;235.0;21.0;245.0
951;Extensief-gemengd;Groningen (prv);1999;88;16.0;1.9;4629;13.0;12.0;132.0;237.0;14.0;501;52.0;13.0;12.0;1377.0;5.0;304;288.0;258.0;29.0;1390.0;30.0;72.0;1023.0;3312.0;47.0;210.0;22.0;0.0;1.2;523;11.0;-4.0;15.0;293.0;0.0;0;;;;;0.0;0;;;;
952;Extensief-gemengd;Groningen (prv);2000;133;12.0;1.7;6662;22.0;7.0;113.0;216.0;7.0;611;47.0;11.0;12.0;2400.0;9.0;833;221.0;193.0;28.0;1320.0;32.0;65.0;1903.0;3961.0;76.0;281.0;58.0;0.0;1.3;1045;7.0;-5.0;-20.0;270.0;0.0;0;;;;;0.0;0;;;;
953;Extensief-gemengd;Groningen (prv);2001*;338;7.0;1.6;11779;12.0;1.0;91.0;208.0;5.0;620;50.0;17.0;16.0;3643.0;3.0;522;233.0;179.0;54.0;1878.0;12.0;77.0;1920.0;8174.0;65.0;258.0;134.0;3.0;1.3;2139;6.0;0.0;7.0;225.0;3.0;109;36.0;16.0;4.0;267.0;0.0;0;;;;578.0
954;Extensief-gemengd;Groningen (prv);2002*;329;10.0;1.6;10889;11.0;-4.0;89.0;194.0;6.0;898;50.0;16.0;22.0;3292.0;5.0;763;232.0;192.0;39.0;3162.0;;;;;;;129.0;3.0;1.2;2745;4.0;-13.0;-27.0;205.0;1.0;57;41.0;0.0;36.0;117.0;2.0;292;173.0;113.0;61.0;9172.0
955;Extensief-gemengd;Friesland (prv);1998;55;13.0;1.7;1711;16.0;4.0;105.0;290.0;9.0;94;51.0;19.0;11.0;420.0;4.0;79;314.0;310.0;5.0;128.0;49.0;85.0;821.0;1263.0;37.0;188.0;70.0;16.0;1.6;1176;5.0;15.0;61.0;301.0;11.0;138;92.0;3.0;52.0;3452.0;6.0;48;352.0;322.0;29.0;242.0
956;Extensief-gemengd;Friesland (prv);1999;88;15.0;1.7;2327;14.0;6.0;126.0;297.0;14.0;246;48.0;18.0;8.0;373.0;2.0;16;317.0;310.0;7.0;41.0;63.0;89.0;1318.0;1751.0;54.0;266.0;58.0;21.0;1.5;827;16.0;18.0;67.0;299.0;16.0;203;78.0;37.0;38.0;3251.0;7.0;12;334.0;307.0;27.0;57.0
957;Extensief-gemengd;Friesland (prv);2000;183;8.0;1.7;5045;10.0;5.0;102.0;269.0;7.0;357;43.0;11.0;9.0;917.0;2.0;93;284.0;275.0;9.0;197.0;44.0;85.0;2181.0;3888.0;78.0;328.0;83.0;10.0;1.5;1354;3.0;8.0;22.0;269.0;8.0;107;51.0;1.0;16.0;1482.0;1.0;3;329.0;300.0;30.0;52.0
958;Extensief-gemengd;Friesland (prv);2001*;673;4.0;1.5;13256;7.0;-36.0;0.0;241.0;3.0;628;49.0;6.0;14.0;2773.0;1.0;117;294.0;233.0;60.0;532.0;11.0;83.0;2031.0;10610.0;75.0;289.0;286.0;5.0;1.3;4652;3.0;1.0;-10.0;243.0;4.0;243;40.0;0.0;8.0;663.0;1.0;36;246.0;219.0;27.0;163.0
959;Extensief-gemengd;Friesland (prv);2002*;641;7.0;1.4;13643;7.0;-1.0;74.0;207.0;4.0;866;43.0;4.0;17.0;6395.0;5.0;770;265.0;211.0;53.0;2693.0;;;;;;;272.0;4.0;1.2;4363;6.0;-2.0;-42.0;216.0;3.0;113;189.0;3.0;169.0;18837.0;1.0;53;583.0;135.0;448.0;26670.0
960;Extensief-gemengd;Drenthe (prv);1998;73;19.0;1.8;2952;17.0;15.0;127.0;233.0;15.0;415;63.0;18.0;23.0;2855.0;10.0;160;403.0;263.0;140.0;2183.0;30.0;75.0;643.0;2210.0;37.0;133.0;26.0;15.0;1.7;601;8.0;25.0;90.0;222.0;15.0;295;33.0;5.0;6.0;1302.0;0.0;0;;;;
961;Extensief-gemengd;Drenthe (prv);1999;94;23.0;1.7;4215;18.0;22.0;120.0;235.0;23.0;1224;50.0;10.0;10.0;1531.0;6.0;135;319.0;255.0;65.0;992.0;36.0;81.0;1056.0;3117.0;45.0;219.0;22.0;9.0;1.5;426;11.0;17.0;72.0;255.0;5.0;32;41.0;0.0;1.0;21.0;5.0;13;455.0;428.0;27.0;232.0
962;Extensief-gemengd;Drenthe (prv);2000;188;18.0;1.7;7143;16.0;13.0;114.0;221.0;12.0;671;74.0;14.0;39.0;9241.0;7.0;894;292.0;208.0;84.0;3645.0;35.0;76.0;2191.0;5274.0;58.0;289.0;45.0;9.0;1.4;1307;8.0;10.0;39.0;174.0;9.0;48;43.0;0.0;7.0;424.0;0.0;0;;;;
963;Extensief-gemengd;Drenthe (prv);2001*;449;6.0;1.5;12572;13.0;4.0;78.0;206.0;5.0;778;44.0;7.0;9.0;1520.0;2.0;264;202.0;178.0;24.0;614.0;15.0;78.0;2501.0;9189.0;63.0;270.0;174.0;9.0;1.3;4707;6.0;0.0;-8.0;168.0;8.0;237;39.0;6.0;6.0;514.0;3.0;90;275.0;202.0;73.0;739.0
964;Extensief-gemengd;Drenthe (prv);2002*;443;9.0;1.4;13007;14.0;3.0;77.0;179.0;5.0;845;40.0;9.0;18.0;5667.0;5.0;728;186.0;141.0;45.0;3050.0;;;;;;;136.0;9.0;1.1;4353;7.0;-6.0;-28.0;161.0;4.0;580;21.0;2.0;6.0;1211.0;4.0;474;87.0;60.0;26.0;250.0
965;Extensief-gemengd;Overijssel (prv);1998;217;30.0;1.8;3808;12.0;27.0;136.0;260.0;28.0;978;70.0;7.0;30.0;1745.0;7.0;212;343.0;254.0;89.0;856.0;21.0;82.0;1206.0;3238.0;31.0;147.0;65.0;45.0;1.8;778;5.0;55.0;121.0;268.0;43.0;376;89.0;3.0;49.0;2577.0;15.0;119;333.0;269.0;65.0;524.0
966;Extensief-gemengd;Overijssel (prv);1999;324;26.0;1.8;5091;19.0;20.0;140.0;270.0;23.0;1124;64.0;12.0;25.0;1264.0;9.0;389;331.0;274.0;58.0;543.0;39.0;78.0;2136.0;4121.0;39.0;245.0;97.0;39.0;1.7;1185;8.0;37.0;82.0;273.0;39.0;399;68.0;9.0;28.0;1025.0;7.0;55;334.0;248.0;85.0;458.0
967;Extensief-gemengd;Overijssel (prv);2000;665;16.0;1.8;10359;11.0;11.0;109.0;250.0;13.0;1589;48.0;9.0;13.0;1409.0;6.0;450;286.0;251.0;36.0;288.0;36.0;79.0;3878.0;7937.0;46.0;291.0;154.0;25.0;1.6;1626;7.0;19.0;61.0;246.0;23.0;426;45.0;4.0;10.0;747.0;3.0;26;700.0;238.0;462.0;287.0
968;Extensief-gemengd;Overijssel (prv);2001*;1324;9.0;1.6;17994;9.0;6.0;82.0;222.0;7.0;1330;50.0;9.0;16.0;1347.0;3.0;640;244.0;205.0;39.0;389.0;17.0;73.0;3245.0;11843.0;57.0;306.0;278.0;11.0;1.4;3258;7.0;11.0;24.0;231.0;8.0;322;42.0;9.0;7.0;410.0;3.0;66;326.0;208.0;118.0;663.0
969;Extensief-gemengd;Overijssel (prv);2002*;1351;10.0;1.6;19003;9.0;3.0;72.0;196.0;8.0;1919;49.0;8.0;24.0;4057.0;4.0;1135;230.0;176.0;54.0;1806.0;;;;;;;248.0;9.0;1.3;3188;7.0;3.0;-2.0;198.0;7.0;291;36.0;17.0;9.0;1342.0;2.0;72;213.0;195.0;18.0;282.0
970;Extensief-gemengd;Flevoland (prv);1998;26;8.0;1.9;1453;76.0;-8.0;131.0;255.0;4.0;38;50.0;113.0;10.0;412.0;4.0;11;372.0;327.0;45.0;332.0;19.0;92.0;157.0;1417.0;59.0;126.0;2.0;0.0;2.1;38;10.0;23.0;-2.0;297.0;0.0;0;;;;;0.0;0;;;;
971;Extensief-gemengd;Flevoland (prv);1999;33;18.0;1.9;1485;69.0;3.0;134.0;250.0;12.0;104;65.0;9.0;25.0;2247.0;6.0;88;263.0;228.0;35.0;616.0;24.0;76.0;203.0;898.0;49.0;217.0;2.0;50.0;2.1;49;4.0;44.0;-26.0;303.0;50.0;37;53.0;5.0;13.0;856.0;0.0;0;;;;
972;Extensief-gemengd;Flevoland (prv);2000;43;16.0;1.9;2426;43.0;6.0;129.0;221.0;9.0;218;40.0;1.0;5.0;766.0;7.0;132;231.0;206.0;25.0;738.0;30.0;74.0;602.0;1761.0;45.0;270.0;4.0;50.0;1.0;156;3.0;-1.0;33.0;247.0;0.0;0;;;;;50.0;27;462.0;377.0;85.0;1114.0
973;Extensief-gemengd;Flevoland (prv);2001*;75;8.0;1.5;3520;49.0;-5.0;84.0;194.0;8.0;328;48.0;72.0;13.0;4056.0;3.0;119;206.0;150.0;56.0;2285.0;12.0;71.0;332.0;2377.0;47.0;215.0;7.0;0.0;1.1;230;15.0;2.0;-39.0;220.0;0.0;0;;;;;0.0;0;;;;
974;Extensief-gemengd;Flevoland (prv);2002*;63;14.0;1.5;2872;79.0;2.0;110.0;214.0;11.0;125;101.0;9.0;73.0;11696.0;6.0;114;211.0;191.0;20.0;729.0;;;;;;;3.0;0.0;1.0;113;0.0;-32.0;-134.0;186.0;0.0;0;;;;;0.0;0;;;;
975;Extensief-gemengd;Gelderland (prv);1998;294;22.0;1.9;5043;8.0;23.0;124.0;267.0;20.0;1089;58.0;8.0;18.0;823.0;4.0;226;270.0;234.0;35.0;494.0;34.0;81.0;1978.0;3968.0;27.0;156.0;100.0;28.0;1.7;989;2.0;27.0;97.0;296.0;27.0;241;75.0;3.0;35.0;1119.0;4.0;33;330.0;270.0;59.0;338.0
976;Extensief-gemengd;Gelderland (prv);1999;467;22.0;1.9;7624;9.0;16.0;114.0;267.0;21.0;1422;54.0;11.0;14.0;548.0;4.0;222;338.0;288.0;50.0;423.0;42.0;81.0;3901.0;6405.0;40.0;281.0;107.0;23.0;1.6;1303;5.0;16.0;34.0;264.0;19.0;153;74.0;3.0;34.0;963.0;6.0;53;372.0;316.0;56.0;335.0
977;Extensief-gemengd;Gelderland (prv);2000;753;15.0;1.8;12440;8.0;9.0;103.0;247.0;13.0;1744;45.0;8.0;10.0;907.0;3.0;491;282.0;245.0;36.0;505.0;41.0;81.0;5525.0;9579.0;60.0;377.0;200.0;28.0;1.7;2641;6.0;21.0;88.0;244.0;26.0;730;46.0;8.0;11.0;895.0;5.0;273;321.0;259.0;62.0;1147.0
978;Extensief-gemengd;Gelderland (prv);2001*;1526;9.0;1.6;22546;6.0;7.0;76.0;225.0;8.0;1864;56.0;8.0;22.0;2450.0;3.0;658;280.0;227.0;53.0;557.0;20.0;73.0;4905.0;14982.0;63.0;341.0;450.0;11.0;1.4;5649;3.0;13.0;43.0;222.0;10.0;557;50.0;1.0;18.0;1380.0;3.0;136;338.0;260.0;78.0;452.0
979;Extensief-gemengd;Gelderland (prv);2002*;1534;10.0;1.6;23442;7.0;6.0;74.0;200.0;9.0;2414;47.0;12.0;21.0;3549.0;4.0;971;273.0;204.0;69.0;2235.0;;;;;;;403.0;9.0;1.3;5460;2.0;6.0;-8.0;198.0;7.0;409;35.0;1.0;10.0;1316.0;3.0;132;312.0;214.0;98.0;282.0
980;Extensief-gemengd;Utrecht (prv);1998;53;32.0;2.0;1025;4.0;27.0;121.0;295.0;32.0;294;61.0;5.0;21.0;1257.0;4.0;22;230.0;223.0;8.0;59.0;25.0;79.0;199.0;752.0;14.0;197.0;41.0;39.0;1.6;523;1.0;30.0;31.0;296.0;39.0;193;65.0;0.0;25.0;1003.0;0.0;0;;;;
981;Extensief-gemengd;Utrecht (prv);1999;72;32.0;2.0;1406;7.0;28.0;177.0;297.0;25.0;348;50.0;6.0;10.0;498.0;13.0;188;328.0;294.0;34.0;477.0;32.0;68.0;383.0;952.0;26.0;270.0;41.0;17.0;1.5;534;0.0;25.0;26.0;297.0;17.0;121;61.0;0.0;21.0;1131.0;0.0;0;;;;
982;Extensief-gemengd;Utrecht (prv);2000;145;18.0;1.9;2626;5.0;17.0;116.0;278.0;17.0;394;53.0;4.0;18.0;1845.0;2.0;30;508.0;282.0;226.0;1516.0;33.0;75.0;872.0;1905.0;53.0;354.0;71.0;24.0;1.5;1075;4.0;20.0;55.0;269.0;24.0;325;49.0;11.0;15.0;1800.0;6.0;38;300.0;244.0;57.0;371.0
983;Extensief-gemengd;Utrecht (prv);2001*;314;11.0;1.7;4702;4.0;13.0;96.0;241.0;10.0;628;49.0;6.0;17.0;1939.0;2.0;110;259.0;237.0;22.0;269.0;13.0;66.0;576.0;2702.0;48.0;347.0;165.0;7.0;1.4;2036;2.0;13.0;32.0;243.0;7.0;110;54.0;0.0;21.0;1385.0;2.0;32;310.0;213.0;97.0;694.0
