ID;BedrijfstakkenBranchesSBI2008;Perioden;InvesteringenInMaterieleVasteActiva_1;GrondEnTerreinen_2;Bedrijfsgebouwen_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8;NieuweMaterieleVasteActiva_9;BestaandeMaterieleVasteActiva_10;VerkoopVanMaterieleVasteActiva_11
4612;81 Schoonmaakbedrijven, hoveniers e.d.;2016;281.0;4.83;41.96;3.8;95.11;9.58;113.65;12.07;231.45;49.55;74.05
4613;81 Schoonmaakbedrijven, hoveniers e.d.;2017;304.39;3.81;32.72;9.12;105.23;12.94;125.35;15.23;255.56;48.82;22.18
4614;81 Schoonmaakbedrijven, hoveniers e.d.;2018;366.5;19.58;61.93;13.99;117.88;11.2;124.65;17.27;291.25;75.24;40.81
4615;81 Schoonmaakbedrijven, hoveniers e.d.;2019;391.32;16.93;99.09;6.14;117.4;14.08;118.3;19.38;263.86;127.46;46.62
4616;81 Schoonmaakbedrijven, hoveniers e.d.;2020;399.04;3.71;70.01;9.28;127.79;11.55;144.81;31.89;336.75;62.29;54.26
4617;81 Schoonmaakbedrijven, hoveniers e.d.;2021;476.47;5.64;62.85;7.72;165.07;14.28;188.83;32.08;381.12;95.36;103.63
4618;81 Schoonmaakbedrijven, hoveniers e.d.;2022;472.46;22.55;71.69;8.66;145.61;13.55;171.92;38.48;367.56;104.89;44.67
4619;81 Schoonmaakbedrijven, hoveniers e.d.;2023;;;;;;;;;;;
4620;811 Facility management;2009;;;;;;;;;;;
4621;811 Facility management;2010;;;;;;;;;;;
4622;811 Facility management;2011;;;;;;;;;;;
4623;811 Facility management;2012;;;;;;;;;;;
4624;811 Facility management;2013;;;;;;;;;;;
4625;811 Facility management;2014;;;;;;;;;;;
4626;811 Facility management;2015;;;;;;;;;;;
4627;811 Facility management;2016;;;;;;;;;;;
4628;811 Facility management;2017;;;;;;;;;;;
4629;811 Facility management;2018;;;;;;;;;;;
4630;811 Facility management;2019;;;;;;;;;;;
4631;811 Facility management;2020;;;;;;;;;;;
4632;811 Facility management;2021;;;;;;;;;;;
4633;811 Facility management;2022;;;;;;;;;;;
4634;811 Facility management;2023;;;;;;;;;;;
4635;812 Schoonmaakbedrijven;2009;;;;;;;;;;;
4636;812 Schoonmaakbedrijven;2010;;;;;;;;;;;
4637;812 Schoonmaakbedrijven;2011;;;;;;;;;;;
4638;812 Schoonmaakbedrijven;2012;;;;;;;;;;;
4639;812 Schoonmaakbedrijven;2013;;;;;;;;;;;
4640;812 Schoonmaakbedrijven;2014;;;;;;;;;;;
4641;812 Schoonmaakbedrijven;2015;;;;;;;;;;;
4642;812 Schoonmaakbedrijven;2016;;;;;;;;;;;
4643;812 Schoonmaakbedrijven;2017;;;;;;;;;;;
4644;812 Schoonmaakbedrijven;2018;;;;;;;;;;;
4645;812 Schoonmaakbedrijven;2019;;;;;;;;;;;
4646;812 Schoonmaakbedrijven;2020;;;;;;;;;;;
4647;812 Schoonmaakbedrijven;2021;;;;;;;;;;;
4648;812 Schoonmaakbedrijven;2022;;;;;;;;;;;
4649;812 Schoonmaakbedrijven;2023;;;;;;;;;;;
4650;813 Hoveniersbedrijven;2009;;;;;;;;;;;
4651;813 Hoveniersbedrijven;2010;;;;;;;;;;;
4652;813 Hoveniersbedrijven;2011;;;;;;;;;;;
4653;813 Hoveniersbedrijven;2012;;;;;;;;;;;
4654;813 Hoveniersbedrijven;2013;;;;;;;;;;;
4655;813 Hoveniersbedrijven;2014;;;;;;;;;;;
4656;813 Hoveniersbedrijven;2015;;;;;;;;;;;
4657;813 Hoveniersbedrijven;2016;;;;;;;;;;;
4658;813 Hoveniersbedrijven;2017;;;;;;;;;;;
4659;813 Hoveniersbedrijven;2018;;;;;;;;;;;
4660;813 Hoveniersbedrijven;2019;;;;;;;;;;;
4661;813 Hoveniersbedrijven;2020;;;;;;;;;;;
4662;813 Hoveniersbedrijven;2021;;;;;;;;;;;
4663;813 Hoveniersbedrijven;2022;;;;;;;;;;;
4664;813 Hoveniersbedrijven;2023;;;;;;;;;;;
4665;82 Overige zakelijke dienstverlening;2009;253.72;9.06;137.0;6.85;5.51;21.4;55.36;18.55;239.13;14.59;61.21
4666;82 Overige zakelijke dienstverlening;2010;116.74;0.13;24.6;5.91;4.1;18.98;47.86;15.15;113.86;2.88;3.03
4667;82 Overige zakelijke dienstverlening;2011;157.99;4.76;33.7;3.72;4.01;15.21;74.18;22.39;146.82;11.16;16.76
4668;82 Overige zakelijke dienstverlening;2012;153.66;7.13;28.55;7.05;8.51;25.49;59.76;17.18;138.4;15.26;11.07
4669;82 Overige zakelijke dienstverlening;2013;171.77;14.53;63.91;0.67;5.41;22.24;43.28;21.73;151.96;19.81;12.15
4670;82 Overige zakelijke dienstverlening;2014;152.91;4.12;59.15;0.42;11.59;21.05;43.08;13.5;142.21;10.71;3.9
4671;82 Overige zakelijke dienstverlening;2015;151.23;0.14;56.35;2.97;18.67;23.33;34.95;14.82;146.73;4.5;18.29
4672;82 Overige zakelijke dienstverlening;2016;206.46;25.13;81.23;1.02;11.28;26.74;40.08;20.98;174.64;31.82;15.67
4673;82 Overige zakelijke dienstverlening;2017;233.68;10.73;79.54;7.51;26.4;32.07;42.52;34.92;208.47;25.21;18.18
4674;82 Overige zakelijke dienstverlening;2018;202.17;4.44;58.49;1.58;13.61;21.4;57.3;45.36;186.24;15.92;8.8
4675;82 Overige zakelijke dienstverlening;2019;243.83;11.59;72.36;3.89;26.8;32.57;67.74;28.88;208.43;35.4;38.35
4676;82 Overige zakelijke dienstverlening;2020;234.49;2.88;65.74;2.71;15.34;27.96;86.18;33.68;220.63;13.87;19.54
4677;82 Overige zakelijke dienstverlening;2021;214.02;3.24;51.52;29.42;15.84;30.31;58.93;24.77;201.39;12.63;36.54
4678;82 Overige zakelijke dienstverlening;2022;276.31;21.39;89.11;7.16;15.69;26.69;63.22;53.05;235.11;41.21;31.53
4679;82 Overige zakelijke dienstverlening;2023;;;;;;;;;;;
4680;821 Administratieve dienstverlening;2009;;;;;;;;;;;
4681;821 Administratieve dienstverlening;2010;;;;;;;;;;;
4682;821 Administratieve dienstverlening;2011;;;;;;;;;;;
4683;821 Administratieve dienstverlening;2012;;;;;;;;;;;
4684;821 Administratieve dienstverlening;2013;;;;;;;;;;;
4685;821 Administratieve dienstverlening;2014;;;;;;;;;;;
4686;821 Administratieve dienstverlening;2015;;;;;;;;;;;
4687;821 Administratieve dienstverlening;2016;;;;;;;;;;;
4688;821 Administratieve dienstverlening;2017;;;;;;;;;;;
4689;821 Administratieve dienstverlening;2018;;;;;;;;;;;
4690;821 Administratieve dienstverlening;2019;;;;;;;;;;;
4691;821 Administratieve dienstverlening;2020;;;;;;;;;;;
4692;821 Administratieve dienstverlening;2021;;;;;;;;;;;
4693;821 Administratieve dienstverlening;2022;;;;;;;;;;;
4694;821 Administratieve dienstverlening;2023;;;;;;;;;;;
4695;822 Callcenters;2009;;;;;;;;;;;
4696;822 Callcenters;2010;;;;;;;;;;;
4697;822 Callcenters;2011;;;;;;;;;;;
4698;822 Callcenters;2012;;;;;;;;;;;
4699;822 Callcenters;2013;;;;;;;;;;;
4700;822 Callcenters;2014;;;;;;;;;;;
4701;822 Callcenters;2015;;;;;;;;;;;
4702;822 Callcenters;2016;;;;;;;;;;;
4703;822 Callcenters;2017;;;;;;;;;;;
4704;822 Callcenters;2018;;;;;;;;;;;
4705;822 Callcenters;2019;;;;;;;;;;;
4706;822 Callcenters;2020;;;;;;;;;;;
4707;822 Callcenters;2021;;;;;;;;;;;
4708;822 Callcenters;2022;;;;;;;;;;;
4709;822 Callcenters;2023;;;;;;;;;;;
4710;823 Organisatie van congressen, beurzen;2009;;;;;;;;;;;
4711;823 Organisatie van congressen, beurzen;2010;;;;;;;;;;;
4712;823 Organisatie van congressen, beurzen;2011;;;;;;;;;;;
4713;823 Organisatie van congressen, beurzen;2012;;;;;;;;;;;
4714;823 Organisatie van congressen, beurzen;2013;;;;;;;;;;;
4715;823 Organisatie van congressen, beurzen;2014;;;;;;;;;;;
4716;823 Organisatie van congressen, beurzen;2015;;;;;;;;;;;
4717;823 Organisatie van congressen, beurzen;2016;;;;;;;;;;;
4718;823 Organisatie van congressen, beurzen;2017;;;;;;;;;;;
4719;823 Organisatie van congressen, beurzen;2018;;;;;;;;;;;
4720;823 Organisatie van congressen, beurzen;2019;;;;;;;;;;;
4721;823 Organisatie van congressen, beurzen;2020;;;;;;;;;;;
4722;823 Organisatie van congressen, beurzen;2021;;;;;;;;;;;
4723;823 Organisatie van congressen, beurzen;2022;;;;;;;;;;;
4724;823 Organisatie van congressen, beurzen;2023;;;;;;;;;;;
4725;829 Overige zakelijke diensten (rest);2009;;;;;;;;;;;
4726;829 Overige zakelijke diensten (rest);2010;;;;;;;;;;;
4727;829 Overige zakelijke diensten (rest);2011;;;;;;;;;;;
4728;829 Overige zakelijke diensten (rest);2012;;;;;;;;;;;
4729;829 Overige zakelijke diensten (rest);2013;;;;;;;;;;;
4730;829 Overige zakelijke diensten (rest);2014;;;;;;;;;;;
4731;829 Overige zakelijke diensten (rest);2015;;;;;;;;;;;
4732;829 Overige zakelijke diensten (rest);2016;;;;;;;;;;;
4733;829 Overige zakelijke diensten (rest);2017;;;;;;;;;;;
4734;829 Overige zakelijke diensten (rest);2018;;;;;;;;;;;
4735;829 Overige zakelijke diensten (rest);2019;;;;;;;;;;;
4736;829 Overige zakelijke diensten (rest);2020;;;;;;;;;;;
4737;829 Overige zakelijke diensten (rest);2021;;;;;;;;;;;
4738;829 Overige zakelijke diensten (rest);2022;;;;;;;;;;;
4739;829 Overige zakelijke diensten (rest);2023;;;;;;;;;;;
4740;95 Reparatie van consumentenartikelen;2009;17.97;0.0;5.03;0.0;4.08;2.01;2.68;4.18;12.1;5.87;0.29
4741;95 Reparatie van consumentenartikelen;2010;20.68;0.22;4.87;0.0;6.89;0.94;5.71;2.06;16.02;4.67;1.3
4742;95 Reparatie van consumentenartikelen;2011;19.64;0.01;2.06;0.0;7.1;2.84;5.71;1.92;16.68;2.97;2.23
4743;95 Reparatie van consumentenartikelen;2012;22.48;0.0;3.59;0.0;9.21;3.57;3.97;2.13;18.71;3.76;2.85
4744;95 Reparatie van consumentenartikelen;2013;38.4;0.0;13.6;0.01;13.33;4.61;3.64;3.22;25.3;13.1;1.85
4745;95 Reparatie van consumentenartikelen;2014;24.71;0.0;6.0;0.0;6.47;3.84;5.2;3.21;18.24;6.48;0.76
4746;95 Reparatie van consumentenartikelen;2015;21.69;0.0;1.26;0.0;9.44;3.95;3.44;3.6;19.56;2.13;1.36
4747;95 Reparatie van consumentenartikelen;2016;29.31;0.0;13.2;0.0;8.16;2.88;2.15;2.91;21.53;7.78;1.56
4748;95 Reparatie van consumentenartikelen;2017;39.44;3.02;8.05;0.15;13.0;5.23;6.33;3.64;32.0;7.44;2.77
4749;95 Reparatie van consumentenartikelen;2018;47.1;0.02;6.25;0.0;15.68;9.29;11.72;4.13;40.71;6.39;2.66
4750;95 Reparatie van consumentenartikelen;2019;32.86;0.0;6.09;0.0;13.41;6.22;3.66;3.48;29.43;3.43;6.69
4751;95 Reparatie van consumentenartikelen;2020;42.19;0.0;4.68;0.0;14.21;2.92;14.39;5.99;36.59;5.6;44.28
4752;95 Reparatie van consumentenartikelen;2021;24.16;0.0;2.34;0.0;11.96;4.01;4.48;1.37;23.49;0.67;0.92
4753;95 Reparatie van consumentenartikelen;2022;29.34;0.0;9.56;0.03;7.5;5.43;5.54;1.29;16.3;13.04;2.3
4754;95 Reparatie van consumentenartikelen;2023;;;;;;;;;;;
4755;951 Reparatie van computers en telecom;2009;;;;;;;;;;;
4756;951 Reparatie van computers en telecom;2010;;;;;;;;;;;
4757;951 Reparatie van computers en telecom;2011;;;;;;;;;;;
4758;951 Reparatie van computers en telecom;2012;;;;;;;;;;;
4759;951 Reparatie van computers en telecom;2013;;;;;;;;;;;
4760;951 Reparatie van computers en telecom;2014;;;;;;;;;;;
4761;951 Reparatie van computers en telecom;2015;;;;;;;;;;;
4762;951 Reparatie van computers en telecom;2016;;;;;;;;;;;
4763;951 Reparatie van computers en telecom;2017;;;;;;;;;;;
4764;951 Reparatie van computers en telecom;2018;;;;;;;;;;;
4765;951 Reparatie van computers en telecom;2019;;;;;;;;;;;
4766;951 Reparatie van computers en telecom;2020;;;;;;;;;;;
4767;951 Reparatie van computers en telecom;2021;;;;;;;;;;;
4768;951 Reparatie van computers en telecom;2022;;;;;;;;;;;
4769;951 Reparatie van computers en telecom;2023;;;;;;;;;;;
4770;952 Reparatie van consumentenartikelen;2009;;;;;;;;;;;
4771;952 Reparatie van consumentenartikelen;2010;;;;;;;;;;;
4772;952 Reparatie van consumentenartikelen;2011;;;;;;;;;;;
4773;952 Reparatie van consumentenartikelen;2012;;;;;;;;;;;
4774;952 Reparatie van consumentenartikelen;2013;;;;;;;;;;;
4775;952 Reparatie van consumentenartikelen;2014;;;;;;;;;;;
4776;952 Reparatie van consumentenartikelen;2015;;;;;;;;;;;
4777;952 Reparatie van consumentenartikelen;2016;;;;;;;;;;;
4778;952 Reparatie van consumentenartikelen;2017;;;;;;;;;;;
4779;952 Reparatie van consumentenartikelen;2018;;;;;;;;;;;
4780;952 Reparatie van consumentenartikelen;2019;;;;;;;;;;;
4781;952 Reparatie van consumentenartikelen;2020;;;;;;;;;;;
4782;952 Reparatie van consumentenartikelen;2021;;;;;;;;;;;
4783;952 Reparatie van consumentenartikelen;2022;;;;;;;;;;;
4784;952 Reparatie van consumentenartikelen;2023;;;;;;;;;;;
4785;96 Overige persoonlijke dienstverlening;2009;260.61;1.59;43.83;1.91;42.49;14.96;48.48;107.35;247.54;13.07;3.55
4786;96 Overige persoonlijke dienstverlening;2010;236.37;0.27;66.22;0.47;18.01;10.96;46.86;93.58;230.0;6.37;11.93
4787;96 Overige persoonlijke dienstverlening;2011;245.26;0.24;56.42;0.53;37.41;11.53;54.73;84.4;223.38;21.88;30.52
4788;96 Overige persoonlijke dienstverlening;2012;229.77;3.1;54.46;0.8;31.77;12.37;46.29;80.97;205.66;24.11;3.34
4789;96 Overige persoonlijke dienstverlening;2013;226.33;7.3;55.41;2.53;31.98;14.14;50.43;64.54;212.51;13.83;8.12
4790;96 Overige persoonlijke dienstverlening;2014;234.5;5.18;71.85;0.63;32.78;17.76;41.59;64.72;221.29;13.22;8.86
4791;96 Overige persoonlijke dienstverlening;2015;237.62;0.23;50.98;2.09;40.26;13.63;45.23;85.19;207.44;30.18;18.51
4792;96 Overige persoonlijke dienstverlening;2016;281.63;3.15;72.83;3.3;42.1;14.23;47.4;98.62;245.83;35.8;8.48
4793;96 Overige persoonlijke dienstverlening;2017;355.22;11.67;105.07;6.13;48.44;11.52;65.0;107.39;296.46;58.76;15.37
4794;96 Overige persoonlijke dienstverlening;2018;269.55;6.95;63.18;3.53;57.32;13.59;48.73;76.26;239.44;30.11;31.75
4795;96 Overige persoonlijke dienstverlening;2019;346.18;3.47;86.96;5.01;76.91;14.4;50.19;109.24;318.36;27.81;57.35
4796;96 Overige persoonlijke dienstverlening;2020;353.21;9.04;88.14;8.71;81.41;14.37;47.23;104.31;287.16;66.04;26.61
4797;96 Overige persoonlijke dienstverlening;2021;445.97;4.01;153.36;5.31;82.49;11.71;82.71;106.38;369.24;76.73;69.56
4798;96 Overige persoonlijke dienstverlening;2022;507.12;17.8;155.85;1.83;102.05;20.65;87.93;121.01;374.81;132.32;26.32
4799;96 Overige persoonlijke dienstverlening;2023;;;;;;;;;;;
4800;960 Wellness en overige dienstverlening;2009;;;;;;;;;;;
4801;960 Wellness en overige dienstverlening;2010;;;;;;;;;;;
4802;960 Wellness en overige dienstverlening;2011;;;;;;;;;;;
4803;960 Wellness en overige dienstverlening;2012;;;;;;;;;;;
4804;960 Wellness en overige dienstverlening;2013;;;;;;;;;;;
4805;960 Wellness en overige dienstverlening;2014;;;;;;;;;;;
4806;960 Wellness en overige dienstverlening;2015;;;;;;;;;;;
4807;960 Wellness en overige dienstverlening;2016;;;;;;;;;;;
4808;960 Wellness en overige dienstverlening;2017;;;;;;;;;;;
4809;960 Wellness en overige dienstverlening;2018;;;;;;;;;;;
4810;960 Wellness en overige dienstverlening;2019;;;;;;;;;;;
4811;960 Wellness en overige dienstverlening;2020;;;;;;;;;;;
4812;960 Wellness en overige dienstverlening;2021;;;;;;;;;;;
4813;960 Wellness en overige dienstverlening;2022;;;;;;;;;;;
4814;960 Wellness en overige dienstverlening;2023;;;;;;;;;;;
4815;P Onderwijs;2009;;;;;;;;;;;
4816;P Onderwijs;2010;;;;;;;;;;;
4817;P Onderwijs;2011;;;;;;;;;;;
4818;P Onderwijs;2012;;;;;;;;;;;
4819;P Onderwijs;2013;;;;;;;;;;;
4820;P Onderwijs;2014;;;;;;;;;;;
4821;P Onderwijs;2015;;;;;;;;;;;
4822;P Onderwijs;2016;;;;;;;;;;;
4823;P Onderwijs;2017;;;;;;;;;;;
4824;P Onderwijs;2018;;;;;;;;;;;
4825;P Onderwijs;2019;;;;;;;;;;;
4826;P Onderwijs;2020;;;;;;;;;;;
4827;P Onderwijs;2021;;;;;;;;;;;
4828;P Onderwijs;2022;;;;;;;;;;;
4829;P Onderwijs;2023;;;;;;;;;;;
4830;85 Onderwijs;2009;;;;;;;;;;;
4831;85 Onderwijs;2010;;;;;;;;;;;
4832;85 Onderwijs;2011;;;;;;;;;;;
4833;85 Onderwijs;2012;;;;;;;;;;;
4834;85 Onderwijs;2013;;;;;;;;;;;
4835;85 Onderwijs;2014;;;;;;;;;;;
4836;85 Onderwijs;2015;;;;;;;;;;;
4837;85 Onderwijs;2016;;;;;;;;;;;
4838;85 Onderwijs;2017;;;;;;;;;;;
4839;85 Onderwijs;2018;;;;;;;;;;;
4840;85 Onderwijs;2019;;;;;;;;;;;
4841;85 Onderwijs;2020;;;;;;;;;;;
4842;85 Onderwijs;2021;964.91;4.07;265.63;0.0;129.68;162.55;82.72;320.26;913.7;51.21;26.67
4843;85 Onderwijs;2022;364.17;0.26;85.58;0.02;11.98;19.99;12.52;233.83;359.78;4.39;5.36
4844;85 Onderwijs;2023;;;;;;;;;;;
4845;Q Gezondheids- en welzijnszorg;2009;;;;;;;;;;;
4846;Q Gezondheids- en welzijnszorg;2010;;;;;;;;;;;
4847;Q Gezondheids- en welzijnszorg;2011;;;;;;;;;;;
4848;Q Gezondheids- en welzijnszorg;2012;;;;;;;;;;;
4849;Q Gezondheids- en welzijnszorg;2013;;;;;;;;;;;
4850;Q Gezondheids- en welzijnszorg;2014;;;;;;;;;;;
4851;Q Gezondheids- en welzijnszorg;2015;;;;;;;;;;;
4852;Q Gezondheids- en welzijnszorg;2016;;;;;;;;;;;
4853;Q Gezondheids- en welzijnszorg;2017;;;;;;;;;;;
4854;Q Gezondheids- en welzijnszorg;2018;;;;;;;;;;;
4855;Q Gezondheids- en welzijnszorg;2019;;;;;;;;;;;
4856;Q Gezondheids- en welzijnszorg;2020;;;;;;;;;;;
4857;Q Gezondheids- en welzijnszorg;2021;;;;;;;;;;;
4858;Q Gezondheids- en welzijnszorg;2022;;;;;;;;;;;
4859;Q Gezondheids- en welzijnszorg;2023;;;;;;;;;;;
4860;86 Gezondheidszorg;2009;;;;;;;;;;;
4861;86 Gezondheidszorg;2010;;;;;;;;;;;
4862;86 Gezondheidszorg;2011;;;;;;;;;;;
4863;86 Gezondheidszorg;2012;;;;;;;;;;;
4864;86 Gezondheidszorg;2013;;;;;;;;;;;
4865;86 Gezondheidszorg;2014;;;;;;;;;;;
4866;86 Gezondheidszorg;2015;;;;;;;;;;;
4867;86 Gezondheidszorg;2016;;;;;;;;;;;
4868;86 Gezondheidszorg;2017;;;;;;;;;;;
4869;86 Gezondheidszorg;2018;;;;;;;;;;;
4870;86 Gezondheidszorg;2019;;;;;;;;;;;
4871;86 Gezondheidszorg;2020;;;;;;;;;;;
4872;86 Gezondheidszorg;2021;2662.99;0.72;274.7;0.0;8.52;19.64;341.06;2018.34;2650.52;12.47;6.94
4873;86 Gezondheidszorg;2022;3157.08;0.63;360.15;0.16;39.11;30.1;332.34;2394.59;3098.25;58.83;71.86
4874;86 Gezondheidszorg;2023;;;;;;;;;;;
4875;87 Verpleging en zorg met overnachting;2009;;;;;;;;;;;
4876;87 Verpleging en zorg met overnachting;2010;;;;;;;;;;;
4877;87 Verpleging en zorg met overnachting;2011;;;;;;;;;;;
4878;87 Verpleging en zorg met overnachting;2012;;;;;;;;;;;
4879;87 Verpleging en zorg met overnachting;2013;;;;;;;;;;;
4880;87 Verpleging en zorg met overnachting;2014;;;;;;;;;;;
4881;87 Verpleging en zorg met overnachting;2015;;;;;;;;;;;
4882;87 Verpleging en zorg met overnachting;2016;;;;;;;;;;;
4883;87 Verpleging en zorg met overnachting;2017;;;;;;;;;;;
4884;87 Verpleging en zorg met overnachting;2018;;;;;;;;;;;
4885;87 Verpleging en zorg met overnachting;2019;;;;;;;;;;;
4886;87 Verpleging en zorg met overnachting;2020;;;;;;;;;;;
4887;87 Verpleging en zorg met overnachting;2021;1301.96;0.0;45.99;0.0;0.0;0.0;233.52;1022.45;1301.96;0.0;0.0
4888;87 Verpleging en zorg met overnachting;2022;1952.85;0.0;72.99;0.0;0.0;0.0;203.1;1676.76;1952.85;0.0;0.0
4889;87 Verpleging en zorg met overnachting;2023;;;;;;;;;;;
4890;88 Welzijnszorg zonder overnachting;2009;;;;;;;;;;;
4891;88 Welzijnszorg zonder overnachting;2010;;;;;;;;;;;
4892;88 Welzijnszorg zonder overnachting;2011;;;;;;;;;;;
4893;88 Welzijnszorg zonder overnachting;2012;;;;;;;;;;;
4894;88 Welzijnszorg zonder overnachting;2013;;;;;;;;;;;
4895;88 Welzijnszorg zonder overnachting;2014;;;;;;;;;;;
4896;88 Welzijnszorg zonder overnachting;2015;;;;;;;;;;;
4897;88 Welzijnszorg zonder overnachting;2016;;;;;;;;;;;
4898;88 Welzijnszorg zonder overnachting;2017;;;;;;;;;;;
4899;88 Welzijnszorg zonder overnachting;2018;;;;;;;;;;;
4900;88 Welzijnszorg zonder overnachting;2019;;;;;;;;;;;
4901;88 Welzijnszorg zonder overnachting;2020;;;;;;;;;;;
4902;88 Welzijnszorg zonder overnachting;2021;420.49;4.45;104.28;0.1;5.87;12.54;31.4;261.85;400.84;19.66;13.71
4903;88 Welzijnszorg zonder overnachting;2022;581.89;2.66;177.63;0.0;6.97;24.56;25.38;344.7;546.83;35.06;7.61
4904;88 Welzijnszorg zonder overnachting;2023;;;;;;;;;;;
4905;R Cultuur, sport en recreatie;2009;;;;;;;;;;;
4906;R Cultuur, sport en recreatie;2010;;;;;;;;;;;
4907;R Cultuur, sport en recreatie;2011;;;;;;;;;;;
4908;R Cultuur, sport en recreatie;2012;;;;;;;;;;;
4909;R Cultuur, sport en recreatie;2013;;;;;;;;;;;
4910;R Cultuur, sport en recreatie;2014;;;;;;;;;;;
4911;R Cultuur, sport en recreatie;2015;;;;;;;;;;;
4912;R Cultuur, sport en recreatie;2016;;;;;;;;;;;
4913;R Cultuur, sport en recreatie;2017;;;;;;;;;;;
4914;R Cultuur, sport en recreatie;2018;;;;;;;;;;;
4915;R Cultuur, sport en recreatie;2019;;;;;;;;;;;
4916;R Cultuur, sport en recreatie;2020;;;;;;;;;;;
4917;R Cultuur, sport en recreatie;2021;;;;;;;;;;;
4918;R Cultuur, sport en recreatie;2022;;;;;;;;;;;
4919;R Cultuur, sport en recreatie;2023;;;;;;;;;;;
4920;90 Kunst;2009;;;;;;;;;;;
4921;90 Kunst;2010;;;;;;;;;;;
4922;90 Kunst;2011;;;;;;;;;;;
4923;90 Kunst;2012;;;;;;;;;;;
4924;90 Kunst;2013;;;;;;;;;;;
4925;90 Kunst;2014;;;;;;;;;;;
4926;90 Kunst;2015;;;;;;;;;;;
4927;90 Kunst;2016;;;;;;;;;;;
4928;90 Kunst;2017;;;;;;;;;;;
4929;90 Kunst;2018;;;;;;;;;;;
4930;90 Kunst;2019;;;;;;;;;;;
4931;90 Kunst;2020;;;;;;;;;;;
4932;90 Kunst;2021;221.65;0.0;49.06;0.0;2.15;5.95;25.8;138.68;220.49;1.16;11.27
4933;90 Kunst;2022;325.38;4.12;67.46;3.83;12.5;7.19;45.6;184.68;317.9;7.48;31.0
4934;90 Kunst;2023;;;;;;;;;;;
4935;91 Bibliotheken, musea en natuurbehoud;2009;;;;;;;;;;;
4936;91 Bibliotheken, musea en natuurbehoud;2010;;;;;;;;;;;
4937;91 Bibliotheken, musea en natuurbehoud;2011;;;;;;;;;;;
4938;91 Bibliotheken, musea en natuurbehoud;2012;;;;;;;;;;;
4939;91 Bibliotheken, musea en natuurbehoud;2013;;;;;;;;;;;
4940;91 Bibliotheken, musea en natuurbehoud;2014;;;;;;;;;;;
4941;91 Bibliotheken, musea en natuurbehoud;2015;;;;;;;;;;;
4942;91 Bibliotheken, musea en natuurbehoud;2016;;;;;;;;;;;
4943;91 Bibliotheken, musea en natuurbehoud;2017;;;;;;;;;;;
4944;91 Bibliotheken, musea en natuurbehoud;2018;;;;;;;;;;;
4945;91 Bibliotheken, musea en natuurbehoud;2019;;;;;;;;;;;
4946;91 Bibliotheken, musea en natuurbehoud;2020;;;;;;;;;;;
4947;91 Bibliotheken, musea en natuurbehoud;2021;144.77;9.06;72.02;5.01;2.06;10.72;15.37;30.52;128.81;15.96;7.28
4948;91 Bibliotheken, musea en natuurbehoud;2022;155.48;12.19;74.93;1.12;1.55;11.83;17.65;36.21;142.15;13.33;10.71
4949;91 Bibliotheken, musea en natuurbehoud;2023;;;;;;;;;;;
4950;92 Loterijen en kansspelen;2009;;;;;;;;;;;
4951;92 Loterijen en kansspelen;2010;;;;;;;;;;;
4952;92 Loterijen en kansspelen;2011;;;;;;;;;;;
4953;92 Loterijen en kansspelen;2012;;;;;;;;;;;
4954;92 Loterijen en kansspelen;2013;;;;;;;;;;;
4955;92 Loterijen en kansspelen;2014;;;;;;;;;;;
4956;92 Loterijen en kansspelen;2015;;;;;;;;;;;
4957;92 Loterijen en kansspelen;2016;;;;;;;;;;;
4958;92 Loterijen en kansspelen;2017;;;;;;;;;;;
4959;92 Loterijen en kansspelen;2018;;;;;;;;;;;
4960;92 Loterijen en kansspelen;2019;;;;;;;;;;;
4961;92 Loterijen en kansspelen;2020;;;;;;;;;;;
4962;92 Loterijen en kansspelen;2021;109.09;0.0;58.96;0.0;0.45;2.67;9.43;37.58;108.97;0.12;3.53
4963;92 Loterijen en kansspelen;2022;102.41;0.0;32.75;0.0;0.46;2.7;22.67;43.83;97.8;4.62;2.46
4964;92 Loterijen en kansspelen;2023;;;;;;;;;;;
4965;93 Sport en recreatie;2009;;;;;;;;;;;
4966;93 Sport en recreatie;2010;;;;;;;;;;;
4967;93 Sport en recreatie;2011;;;;;;;;;;;
4968;93 Sport en recreatie;2012;;;;;;;;;;;
4969;93 Sport en recreatie;2013;;;;;;;;;;;
4970;93 Sport en recreatie;2014;;;;;;;;;;;
4971;93 Sport en recreatie;2015;;;;;;;;;;;
4972;93 Sport en recreatie;2016;;;;;;;;;;;
4973;93 Sport en recreatie;2017;;;;;;;;;;;
4974;93 Sport en recreatie;2018;;;;;;;;;;;
4975;93 Sport en recreatie;2019;;;;;;;;;;;
4976;93 Sport en recreatie;2020;;;;;;;;;;;
4977;93 Sport en recreatie;2021;489.21;6.4;220.35;3.85;7.77;10.03;44.84;195.98;473.77;15.43;49.33
4978;93 Sport en recreatie;2022;655.13;5.12;232.89;4.66;6.89;8.89;100.28;296.41;627.72;27.41;28.39
4979;93 Sport en recreatie;2023;;;;;;;;;;;
4980;S Overige dienstverlening;2009;;;;;;;;;;;
