ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
5217;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1998;111678.0
5218;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";1999;125849.0
5219;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2000;121556.0
5220;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2001;128840.0
5221;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2002;105788.0
5222;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2003;113458.0
5223;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2004;101965.0
5224;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2005;89167.0
5225;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2006;97611.0
5226;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2007;112998.0
5227;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2008;114951.0
5228;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2009;101343.0
5229;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2010;79010.0
5230;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2011;80498.0
5231;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2012;76047.0
5232;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2013;74746.0
5233;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2014;77173.0
5234;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2015;79258.0
5235;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2016;84469.0
5236;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2017;91637.0
5237;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2018;99209.0
5238;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2019;92055.0
5239;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2020;94283.0
5240;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2021;96231.0
5241;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2022;100392.0
5242;Beroepsvervoer;Binnenlands vervoer;"6 Ruwe mineralen en -fabricaten; bouw...";2023;80184.0
5243;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1975;2086.0
5244;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1976;2585.0
5245;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1977;2630.0
5246;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1978;2444.0
5247;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1979;2313.0
5248;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1980;2504.0
5249;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1981;2186.0
5250;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1982;2042.0
5251;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1983;2373.0
5252;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1984;2936.0
5253;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1985;2606.0
5254;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1986;2885.0
5255;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1987;2489.0
5256;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1988;2507.0
5257;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1989;2742.0
5258;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1990;2894.0
5259;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1991;3873.0
5260;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1992;4266.0
5261;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1993;5580.0
5262;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1994;7068.0
5263;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1995;7000.0
5264;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1996;7373.0
5265;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1997;7554.0
5266;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1998;7213.0
5267;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;1999;8804.0
5268;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2000;7515.0
5269;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2001;7995.0
5270;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2002;8267.0
5271;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2003;6749.0
5272;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2004;10178.0
5273;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2005;7440.0
5274;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2006;7747.0
5275;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2007;11215.0
5276;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2008;14432.0
5277;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2009;9849.0
5278;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2010;12058.0
5279;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2011;11521.0
5280;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2012;10576.0
5281;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2013;12261.0
5282;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2014;11662.0
5283;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2015;14655.0
5284;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2016;13814.0
5285;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2017;18375.0
5286;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2018;17130.0
5287;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2019;18403.0
5288;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2020;20693.0
5289;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2021;15615.0
5290;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2022;14465.0
5291;Beroepsvervoer;Binnenlands vervoer;7 Meststoffen;2023;13587.0
5292;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1975;7822.0
5293;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1976;9022.0
5294;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1977;8933.0
5295;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1978;7632.0
5296;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1979;7818.0
5297;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1980;8235.0
5298;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1981;8561.0
5299;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1982;7929.0
5300;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1983;8338.0
5301;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1984;9970.0
5302;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1985;9945.0
5303;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1986;10354.0
5304;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1987;11260.0
5305;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1988;12724.0
5306;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1989;11139.0
5307;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1990;11572.0
5308;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1991;12361.0
5309;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1992;14813.0
5310;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1993;13918.0
5311;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1994;14324.0
5312;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1995;16317.0
5313;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1996;14028.0
5314;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1997;14415.0
5315;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1998;15788.0
5316;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;1999;17062.0
5317;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2000;21780.0
5318;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2001;24447.0
5319;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2002;19275.0
5320;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2003;26972.0
5321;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2004;38117.0
5322;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2005;35831.0
5323;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2006;38589.0
5324;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2007;42637.0
5325;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2008;44444.0
5326;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2009;36817.0
5327;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2010;34552.0
5328;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2011;36665.0
5329;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2012;34451.0
5330;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2013;38141.0
5331;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2014;37083.0
5332;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2015;39353.0
5333;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2016;39443.0
5334;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2017;41094.0
5335;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2018;40104.0
5336;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2019;44945.0
5337;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2020;40188.0
5338;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2021;42000.0
5339;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2022;42995.0
5340;Beroepsvervoer;Binnenlands vervoer;8 Chemische producten;2023;37495.0
5341;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1975;43209.0
5342;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1976;44465.0
5343;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1977;45311.0
5344;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1978;40337.0
5345;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1979;40464.0
5346;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1980;39507.0
5347;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1981;40004.0
5348;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1982;38209.0
5349;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1983;38129.0
5350;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1984;42602.0
5351;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1985;43499.0
5352;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1986;43169.0
5353;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1987;47079.0
5354;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1988;48801.0
5355;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1989;49150.0
5356;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1990;52344.0
5357;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1991;56109.0
5358;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1992;62049.0
5359;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1993;66655.0
5360;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1994;67592.0
5361;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1995;75587.0
5362;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1996;77148.0
5363;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1997;83596.0
5364;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1998;89062.0
5365;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;1999;103987.0
5366;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2000;88040.0
5367;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2001;88490.0
5368;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2002;93562.0
5369;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2003;91509.0
5370;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2004;89847.0
5371;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2005;90074.0
5372;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2006;94939.0
5373;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2007;100504.0
5374;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2008;104562.0
5375;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2009;85975.0
5376;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2010;116543.0
5377;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2011;110425.0
5378;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2012;107016.0
5379;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2013;111141.0
5380;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2014;111086.0
5381;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2015;110398.0
5382;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2016;118618.0
5383;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2017;119985.0
5384;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2018;125135.0
5385;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2019;130165.0
5386;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2020;127635.0
5387;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2021;138507.0
5388;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2022;137394.0
5389;Beroepsvervoer;Binnenlands vervoer;9 Voertuigen, machines en overige goe...;2023;130728.0
5390;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1975;
5391;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1976;
5392;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1977;
5393;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1978;
5394;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1979;
5395;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1980;
5396;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1981;
5397;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1982;
5398;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1983;
5399;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1984;
5400;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1985;
5401;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1986;
5402;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1987;
5403;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1988;
5404;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1989;
5405;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1990;
5406;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1991;
5407;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1992;
5408;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1993;
5409;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1994;
5410;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1995;
5411;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1996;
5412;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1997;124740.0
5413;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1998;127363.0
5414;Beroepsvervoer;Totaal internationaal vervoer;Totaal;1999;136160.0
5415;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2000;127477.0
5416;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2001;130758.0
5417;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2002;131795.0
5418;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2003;133848.0
5419;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2004;148611.0
5420;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2005;143528.0
5421;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2006;142039.0
5422;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2007;136665.0
5423;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2008;139244.0
5424;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2009;124670.0
5425;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2010;124876.0
5426;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2011;127494.0
5427;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2012;121149.0
5428;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2013;121960.0
5429;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2014;122127.0
5430;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2015;118537.0
5431;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2016;114125.0
5432;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2017;119022.0
5433;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2018;118844.0
5434;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2019;115596.0
5435;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2020;113280.0
5436;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2021;115477.0
5437;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2022;104552.0
5438;Beroepsvervoer;Totaal internationaal vervoer;Totaal;2023;102630.0
5439;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1975;
5440;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1976;
5441;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1977;
5442;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1978;
5443;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1979;
5444;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1980;
5445;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1981;
5446;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1982;
5447;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1983;
5448;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1984;
5449;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1985;
5450;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1986;
5451;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1987;
5452;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1988;
5453;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1989;
5454;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1990;
5455;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1991;
5456;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1992;
5457;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1993;
5458;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1994;
5459;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1995;
5460;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1996;
5461;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1997;15997.0
5462;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1998;17133.0
5463;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;1999;17436.0
5464;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2000;14176.0
5465;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2001;14649.0
5466;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2002;14371.0
5467;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2003;14095.0
5468;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2004;16905.0
5469;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2005;15853.0
5470;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2006;16863.0
5471;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2007;16779.0
5472;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2008;15406.0
5473;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2009;15604.0
5474;Beroepsvervoer;Totaal internationaal vervoer;0 Landbouwproducten en levende dieren;2010;16711.0
