ID;RegioS;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
1779;Utrecht (PV);2018 4e kwartaal;88.7;0.8;8.1;4331;-2.5;-12.8;359026;1555
1780;Utrecht (PV);2018;86.5;9.0;9.0;16756;-10.3;-10.3;349404;5855
1781;Utrecht (PV);2019 1e kwartaal;90.8;2.4;8.4;3890;-10.2;-2.2;363375;1414
1782;Utrecht (PV);2019 2e kwartaal;91.7;1.0;7.2;4095;5.3;2.2;366737;1502
1783;Utrecht (PV);2019 3e kwartaal;93.4;1.9;6.2;4717;15.2;6.1;379913;1792
1784;Utrecht (PV);2019 4e kwartaal;94.6;1.3;6.7;4630;-1.8;6.9;374820;1735
1785;Utrecht (PV);2019;92.6;7.1;7.1;17332;3.4;3.4;371727;6443
1786;Utrecht (PV);2020 1e kwartaal;97.1;2.6;6.9;4021;-13.2;3.4;394002;1584
1787;Utrecht (PV);2020 2e kwartaal;98.7;1.7;7.7;4167;3.6;1.8;399400;1664
1788;Utrecht (PV);2020 3e kwartaal;101.1;2.5;8.3;4881;17.1;3.5;407946;1991
1789;Utrecht (PV);2020 4e kwartaal;103.1;1.9;8.9;5051;3.5;9.1;414850;2095
1790;Utrecht (PV);2020;100.0;8.0;8.0;18120;4.5;4.5;404811;7335
1791;Utrecht (PV);2021 1e kwartaal ;107.0;3.8;10.2;5710;13.0;42.0;447453;2555
1792;Utrecht (PV);2021 2e kwartaal ;111.7;4.5;13.2;3962;-30.6;-4.9;438622;1738
1793;Utrecht (PV);2021 3e kwartaal ;119.8;7.2;18.5;4304;8.6;-11.8;479474;2064
1794;Utrecht (PV);2021 4e kwartaal ;124.0;3.5;20.3;4044;-6.0;-19.9;482356;1951
1795;Utrecht (PV);2021;115.6;15.6;15.6;18020;-0.6;-0.6;460992;8307
1796;Utrecht (PV);2022 1e kwartaal;129.2;4.1;20.8;3507;-13.3;-38.6;513237;1800
1797;Utrecht (PV);2022 2e kwartaal;133.7;3.5;19.6;3853;9.9;-2.8;505526;1948
1798;Utrecht (PV);2022 3e kwartaal;133.2;-0.4;11.1;4113;6.7;-4.4;532589;2191
1799;Utrecht (PV);2022 4e kwartaal;127.8;-4.0;3.1;4073;-1.0;0.7;489010;1992
1800;Utrecht (PV);2022;131.0;13.3;13.3;15546;-13.7;-13.7;510098;7930
1801;Utrecht (PV);2023 1e kwartaal;124.7;-2.4;-3.4;3537;-13.2;0.9;477960;1691
1802;Utrecht (PV);2023 2e kwartaal;121.9;-2.3;-8.8;3556;0.5;-7.7;473875;1685
1803;Utrecht (PV);2023 3e kwartaal;124.3;2.0;-6.7;3815;7.3;-7.2;473762;1807
1804;Utrecht (PV);2023 4e kwartaal;127.3;2.4;-0.4;4197;10.0;3.0;480181;2015
1805;Utrecht (PV);2023;124.5;-4.9;-4.9;15105;-2.8;-2.8;476555;7198
1806;Utrecht (PV);2024 1e kwartaal;131.9;3.6;5.7;3519;-16.2;-0.5;508372;1789
1807;Utrecht (PV);2024 2e kwartaal;136.6;3.6;12.1;3806;8.2;7.0;519390;1977
1808;Utrecht (PV);2024 3e kwartaal;142.1;4.0;14.4;4385;15.2;14.9;528612;2318
1809;Utrecht (PV);2024 4e kwartaal;145.2;2.2;14.1;4680;6.7;11.5;544885;2550
1810;Utrecht (PV);2024;139.0;11.6;11.6;16390;8.5;8.5;526771;8634
1811;Utrecht (PV);2025 1e kwartaal;149.0;2.6;13.0;4047;-13.5;15.0;560609;2269
1812;Noord-Holland (PV);1995 1e kwartaal;24.0;;;4631;;;96044;445
1813;Noord-Holland (PV);1995 2e kwartaal;24.3;1.1;;5169;11.6;;99392;514
1814;Noord-Holland (PV);1995 3e kwartaal;25.0;3.0;;5711;10.5;;104320;596
1815;Noord-Holland (PV);1995 4e kwartaal;25.2;0.7;;6536;14.4;;103921;679
1816;Noord-Holland (PV);1995;24.6;;;22047;;;101308;2234
1817;Noord-Holland (PV);1996 1e kwartaal;25.9;2.9;7.8;5065;-22.5;9.4;107215;543
1818;Noord-Holland (PV);1996 2e kwartaal;26.7;3.0;10.0;6199;22.4;19.9;107520;667
1819;Noord-Holland (PV);1996 3e kwartaal;27.7;3.7;10.7;6176;-0.4;8.1;111351;688
1820;Noord-Holland (PV);1996 4e kwartaal;28.3;2.3;12.5;6535;5.8;0.0;116526;761
1821;Noord-Holland (PV);1996;27.2;10.3;10.3;23975;8.7;8.7;110897;2659
1822;Noord-Holland (PV);1997 1e kwartaal;29.3;3.4;13.0;4949;-24.3;-2.3;116588;577
1823;Noord-Holland (PV);1997 2e kwartaal;30.3;3.5;13.5;6769;36.8;9.2;120838;818
1824;Noord-Holland (PV);1997 3e kwartaal;30.9;1.9;11.6;6885;1.7;11.5;125102;861
1825;Noord-Holland (PV);1997 4e kwartaal;31.8;3.0;12.3;7412;7.7;13.4;126518;938
1826;Noord-Holland (PV);1997;30.6;12.6;12.6;26015;8.5;8.5;122776;3194
1827;Noord-Holland (PV);1998 1e kwartaal;32.5;2.1;11.0;5537;-25.3;11.9;132016;731
1828;Noord-Holland (PV);1998 2e kwartaal;33.8;4.0;11.5;6416;15.9;-5.2;136938;879
1829;Noord-Holland (PV);1998 3e kwartaal;35.2;4.2;14.0;6634;3.4;-3.6;146886;974
1830;Noord-Holland (PV);1998 4e kwartaal;36.1;2.4;13.3;7353;10.8;-0.8;146899;1080
1831;Noord-Holland (PV);1998;34.4;12.5;12.5;25940;-0.3;-0.3;141255;3664
1832;Noord-Holland (PV);1999 1e kwartaal;38.1;5.6;17.2;5781;-21.4;4.4;153340;886
1833;Noord-Holland (PV);1999 2e kwartaal;40.1;5.3;18.7;6763;17.0;5.4;161833;1094
1834;Noord-Holland (PV);1999 3e kwartaal;42.4;5.7;20.4;7827;15.7;18.0;171266;1340
1835;Noord-Holland (PV);1999 4e kwartaal;44.7;5.3;23.8;7816;-0.1;6.3;181269;1417
1836;Noord-Holland (PV);1999;41.3;20.1;20.1;28187;8.7;8.7;168100;4738
1837;Noord-Holland (PV);2000 1e kwartaal;46.6;4.2;22.2;5904;-24.5;2.1;188053;1110
1838;Noord-Holland (PV);2000 2e kwartaal;48.4;4.0;20.6;6741;14.2;-0.3;202130;1363
1839;Noord-Holland (PV);2000 3e kwartaal;50.3;4.0;18.7;7337;8.8;-6.3;208133;1527
1840;Noord-Holland (PV);2000 4e kwartaal;51.6;2.4;15.4;7791;6.2;-0.3;211770;1650
1841;Noord-Holland (PV);2000;49.2;19.1;19.1;27773;-1.5;-1.5;203428;5650
1842;Noord-Holland (PV);2001 1e kwartaal;53.5;3.8;14.9;5562;-28.6;-5.8;213421;1187
1843;Noord-Holland (PV);2001 2e kwartaal;54.8;2.4;13.2;7008;26.0;4.0;219625;1539
1844;Noord-Holland (PV);2001 3e kwartaal;55.4;1.1;10.0;7641;9.0;4.1;224301;1714
1845;Noord-Holland (PV);2001 4e kwartaal;55.7;0.6;8.0;8288;8.5;6.4;223252;1850
1846;Noord-Holland (PV);2001;54.8;11.4;11.4;28499;2.6;2.6;220723;6290
1847;Noord-Holland (PV);2002 1e kwartaal;56.5;1.4;5.6;6499;-21.6;16.8;231315;1503
1848;Noord-Holland (PV);2002 2e kwartaal;57.2;1.4;4.5;7103;9.3;1.4;231708;1646
1849;Noord-Holland (PV);2002 3e kwartaal;57.9;1.2;4.6;7694;8.3;0.7;235267;1810
1850;Noord-Holland (PV);2002 4e kwartaal;57.7;-0.4;3.5;8156;6.0;-1.6;225978;1843
1851;Noord-Holland (PV);2002;57.3;4.5;4.5;29452;3.3;3.3;230964;6802
1852;Noord-Holland (PV);2003 1e kwartaal;57.4;-0.5;1.6;5829;-28.5;-10.3;226489;1320
1853;Noord-Holland (PV);2003 2e kwartaal;57.8;0.7;0.9;6570;12.7;-7.5;231542;1521
1854;Noord-Holland (PV);2003 3e kwartaal;58.0;0.4;0.2;7489;14.0;-2.7;228699;1713
1855;Noord-Holland (PV);2003 4e kwartaal;58.4;0.7;1.3;8943;19.4;9.6;231221;2068
1856;Noord-Holland (PV);2003;57.9;1.0;1.0;28831;-2.1;-2.1;229682;6622
1857;Noord-Holland (PV);2004 1e kwartaal;59.2;1.3;3.1;6369;-28.8;9.3;234935;1496
1858;Noord-Holland (PV);2004 2e kwartaal;59.7;0.9;3.3;7564;18.8;15.1;235915;1784
1859;Noord-Holland (PV);2004 3e kwartaal;60.4;1.2;4.1;8210;8.5;9.6;243747;2001
1860;Noord-Holland (PV);2004 4e kwartaal;60.2;-0.3;3.1;8922;8.7;-0.2;231840;2068
1861;Noord-Holland (PV);2004;59.9;3.4;3.4;31065;7.7;7.7;236614;7350
1862;Noord-Holland (PV);2005 1e kwartaal;61.1;1.5;3.2;7017;-21.4;10.2;240089;1685
1863;Noord-Holland (PV);2005 2e kwartaal;62.0;1.6;3.9;8356;19.1;10.5;243460;2034
1864;Noord-Holland (PV);2005 3e kwartaal;62.8;1.2;3.9;9144;9.4;11.4;251960;2304
1865;Noord-Holland (PV);2005 4e kwartaal;63.2;0.6;4.9;9722;6.3;9.0;251798;2448
1866;Noord-Holland (PV);2005;62.3;4.0;4.0;34239;10.2;10.2;247406;8471
1867;Noord-Holland (PV);2006 1e kwartaal;64.2;1.7;5.2;7911;-18.6;12.7;252756;2000
1868;Noord-Holland (PV);2006 2e kwartaal;65.1;1.3;4.9;8887;12.3;6.4;260290;2313
1869;Noord-Holland (PV);2006 3e kwartaal;66.6;2.3;6.1;9039;1.7;-1.1;272619;2464
1870;Noord-Holland (PV);2006 4e kwartaal;67.0;0.7;6.1;9290;2.8;-4.4;266113;2472
1871;Noord-Holland (PV);2006;65.7;5.6;5.6;35127;2.6;2.6;263306;9249
1872;Noord-Holland (PV);2007 1e kwartaal;68.0;1.5;5.9;7733;-16.8;-2.3;276740;2140
1873;Noord-Holland (PV);2007 2e kwartaal;69.3;1.8;6.5;8448;9.2;-4.9;277716;2346
1874;Noord-Holland (PV);2007 3e kwartaal;71.6;3.3;7.6;8744;3.5;-3.3;294248;2573
1875;Noord-Holland (PV);2007 4e kwartaal;72.0;0.5;7.4;9292;6.3;0.0;292884;2721
1876;Noord-Holland (PV);2007;70.2;6.9;6.9;34217;-2.6;-2.6;285839;9781
1877;Noord-Holland (PV);2008 1e kwartaal;73.4;1.9;7.8;7178;-22.8;-7.2;297422;2135
1878;Noord-Holland (PV);2008 2e kwartaal;73.9;0.7;6.6;8155;13.6;-3.5;296843;2421
1879;Noord-Holland (PV);2008 3e kwartaal;74.8;1.2;4.4;8195;0.5;-6.3;300283;2461
1880;Noord-Holland (PV);2008 4e kwartaal;73.8;-1.3;2.5;7639;-6.8;-17.8;288067;2201
1881;Noord-Holland (PV);2008;73.9;5.3;5.3;31167;-8.9;-8.9;295730;9217
1882;Noord-Holland (PV);2009 1e kwartaal;73.6;-0.3;0.3;4565;-40.2;-36.4;285732;1304
1883;Noord-Holland (PV);2009 2e kwartaal;71.1;-3.4;-3.7;5181;13.5;-36.5;265504;1376
1884;Noord-Holland (PV);2009 3e kwartaal;70.4;-1.0;-5.8;5738;10.8;-30.0;268456;1540
1885;Noord-Holland (PV);2009 4e kwartaal;70.2;-0.4;-4.9;6682;16.5;-12.5;277043;1851
1886;Noord-Holland (PV);2009;71.3;-3.6;-3.6;22166;-28.9;-28.9;273913;6072
1887;Noord-Holland (PV);2010 1e kwartaal;69.5;-1.0;-5.6;5158;-22.8;13.0;271448;1400
1888;Noord-Holland (PV);2010 2e kwartaal;70.2;1.1;-1.3;5652;9.6;9.1;276262;1561
1889;Noord-Holland (PV);2010 3e kwartaal;70.0;-0.2;-0.5;5934;5.0;3.4;282889;1679
1890;Noord-Holland (PV);2010 4e kwartaal;69.6;-0.6;-0.8;5946;0.2;-11.0;272498;1620
1891;Noord-Holland (PV);2010;69.8;-2.1;-2.1;22690;2.4;2.4;275914;6260
1892;Noord-Holland (PV);2011 1e kwartaal;69.5;-0.1;0.1;5172;-13.0;0.3;279145;1444
1893;Noord-Holland (PV);2011 2e kwartaal;69.2;-0.5;-1.4;5455;5.5;-3.5;278563;1520
1894;Noord-Holland (PV);2011 3e kwartaal;68.9;-0.4;-1.6;5615;2.9;-5.4;288309;1619
1895;Noord-Holland (PV);2011 4e kwartaal;67.4;-2.2;-3.2;5783;3.0;-2.7;270519;1564
1896;Noord-Holland (PV);2011;68.8;-1.5;-1.5;22025;-2.9;-2.9;279072;6147
1897;Noord-Holland (PV);2012 1e kwartaal;66.9;-0.8;-3.8;4369;-24.5;-15.5;274778;1201
1898;Noord-Holland (PV);2012 2e kwartaal;65.1;-2.6;-5.9;6068;38.9;11.2;267505;1623
1899;Noord-Holland (PV);2012 3e kwartaal;63.3;-2.8;-8.1;4294;-29.2;-23.5;248888;1069
1900;Noord-Holland (PV);2012 4e kwartaal;62.4;-1.4;-7.4;6279;46.2;8.6;246290;1546
1901;Noord-Holland (PV);2012;64.4;-6.3;-6.3;21010;-4.6;-4.6;258872;5439
1902;Noord-Holland (PV);2013 1e kwartaal;60.7;-2.8;-9.3;4408;-29.8;0.9;242169;1067
1903;Noord-Holland (PV);2013 2e kwartaal;60.0;-1.2;-7.9;3958;-10.2;-34.8;243186;963
1904;Noord-Holland (PV);2013 3e kwartaal;60.3;0.5;-4.8;5413;36.8;26.1;241450;1307
1905;Noord-Holland (PV);2013 4e kwartaal;59.8;-0.7;-4.2;6579;21.5;4.8;245175;1613
1906;Noord-Holland (PV);2013;60.2;-6.6;-6.6;20358;-3.1;-3.1;243147;4950
1907;Noord-Holland (PV);2014 1e kwartaal;60.9;1.8;0.3;5651;-14.1;28.2;246091;1391
1908;Noord-Holland (PV);2014 2e kwartaal;61.5;1.0;2.6;6721;18.9;69.8;256081;1721
1909;Noord-Holland (PV);2014 3e kwartaal;62.9;2.2;4.4;7793;16.0;44.0;261905;2041
1910;Noord-Holland (PV);2014 4e kwartaal;63.2;0.6;5.7;10060;29.1;52.9;260326;2619
1911;Noord-Holland (PV);2014;62.1;3.2;3.2;30225;48.5;48.5;257128;7772
1912;Noord-Holland (PV);2015 1e kwartaal;63.9;1.0;4.9;6778;-32.6;19.9;259310;1758
1913;Noord-Holland (PV);2015 2e kwartaal;64.9;1.7;5.6;8284;22.2;23.3;265019;2195
1914;Noord-Holland (PV);2015 3e kwartaal;66.5;2.4;5.8;10097;21.9;29.6;279418;2821
1915;Noord-Holland (PV);2015 4e kwartaal;67.4;1.3;6.6;10219;1.2;1.6;285363;2916
1916;Noord-Holland (PV);2015;65.7;5.7;5.7;35378;17.0;17.0;273911;9690
1917;Noord-Holland (PV);2016 1e kwartaal;68.5;1.6;7.2;8465;-17.2;24.9;290262;2457
1918;Noord-Holland (PV);2016 2e kwartaal;70.1;2.4;8.0;9364;10.6;13.0;292352;2738
1919;Noord-Holland (PV);2016 3e kwartaal;72.8;3.7;9.4;11167;19.3;10.6;313974;3506
1920;Noord-Holland (PV);2016 4e kwartaal;73.7;1.3;9.3;10447;-6.4;2.2;306977;3207
1921;Noord-Holland (PV);2016;71.3;8.5;8.5;39443;11.5;11.5;301899;11908
1922;Noord-Holland (PV);2017 1e kwartaal;76.0;3.2;11.0;9541;-8.7;12.7;321760;3070
1923;Noord-Holland (PV);2017 2e kwartaal;78.1;2.7;11.3;9570;0.3;2.2;327548;3135
1924;Noord-Holland (PV);2017 3e kwartaal;80.8;3.5;11.0;10254;7.1;-8.2;342898;3516
1925;Noord-Holland (PV);2017 4e kwartaal;81.8;1.2;11.0;10484;2.2;0.4;338835;3552
1926;Noord-Holland (PV);2017;79.2;11.1;11.1;39849;1.0;1.0;333082;13273
1927;Noord-Holland (PV);2018 1e kwartaal;84.8;3.7;11.5;8529;-18.6;-10.6;363481;3100
1928;Noord-Holland (PV);2018 2e kwartaal;86.7;2.3;11.0;8420;-1.3;-12.0;371264;3126
1929;Noord-Holland (PV);2018 3e kwartaal;89.7;3.5;11.0;9235;9.7;-9.9;382173;3529
1930;Noord-Holland (PV);2018 4e kwartaal;91.0;1.5;11.3;8765;-5.1;-16.4;377011;3304
1931;Noord-Holland (PV);2018;88.0;11.2;11.2;34949;-12.3;-12.3;373688;13060
1932;Noord-Holland (PV);2019 1e kwartaal;92.2;1.3;8.8;7850;-10.4;-8.0;389048;3054
1933;Noord-Holland (PV);2019 2e kwartaal;93.5;1.4;7.9;8486;8.1;0.8;387683;3290
1934;Noord-Holland (PV);2019 3e kwartaal;94.6;1.2;5.4;9796;15.4;6.1;406272;3980
1935;Noord-Holland (PV);2019 4e kwartaal;95.8;1.3;5.2;9570;-2.3;9.2;400806;3836
1936;Noord-Holland (PV);2019;94.0;6.8;6.8;35702;2.2;2.2;396601;14159
1937;Noord-Holland (PV);2020 1e kwartaal;97.2;1.5;5.5;8391;-12.3;6.9;418112;3508
1938;Noord-Holland (PV);2020 2e kwartaal;99.4;2.3;6.3;8486;1.1;0.0;408679;3468
1939;Noord-Holland (PV);2020 3e kwartaal;101.2;1.8;7.0;10166;19.8;3.8;435998;4432
1940;Noord-Holland (PV);2020 4e kwartaal;102.2;1.0;6.7;10980;8.0;14.7;431148;4734
1941;Noord-Holland (PV);2020;100.0;6.4;6.4;38023;6.5;6.5;424553;16143
1942;Noord-Holland (PV);2021 1e kwartaal ;105.7;3.4;8.7;12025;9.5;43.3;476969;5736
1943;Noord-Holland (PV);2021 2e kwartaal ;110.9;5.0;11.6;8196;-31.8;-3.4;459026;3762
1944;Noord-Holland (PV);2021 3e kwartaal ;118.7;7.0;17.3;8793;7.3;-13.5;514514;4524
1945;Noord-Holland (PV);2021 4e kwartaal ;122.2;2.9;19.5;8509;-3.2;-22.5;513911;4373
1946;Noord-Holland (PV);2021;114.4;14.4;14.4;37523;-1.3;-1.3;490225;18395
1947;Noord-Holland (PV);2022 1e kwartaal;127.1;4.1;20.3;7477;-12.1;-37.8;547825;4096
1948;Noord-Holland (PV);2022 2e kwartaal;130.8;2.9;18.0;7744;3.6;-5.5;535850;4150
1949;Noord-Holland (PV);2022 3e kwartaal;130.6;-0.2;10.0;8560;10.5;-2.7;557426;4772
1950;Noord-Holland (PV);2022 4e kwartaal;125.8;-3.7;3.0;8588;0.3;0.9;507447;4358
1951;Noord-Holland (PV);2022;128.6;12.4;12.4;32369;-13.7;-13.7;536786;17375
1952;Noord-Holland (PV);2023 1e kwartaal;122.7;-2.5;-3.5;6706;-21.9;-10.3;501158;3361
1953;Noord-Holland (PV);2023 2e kwartaal;120.5;-1.8;-7.9;7449;11.1;-3.8;485707;3618
1954;Noord-Holland (PV);2023 3e kwartaal;122.6;1.8;-6.1;8542;14.7;-0.2;510908;4364
1955;Noord-Holland (PV);2023 4e kwartaal;124.4;1.5;-1.1;8738;2.3;1.7;526790;4603
1956;Noord-Holland (PV);2023;122.5;-4.7;-4.7;31435;-2.9;-2.9;507271;15946
1957;Noord-Holland (PV);2024 1e kwartaal;126.8;1.9;3.4;7791;-10.8;16.2;514158;4006
1958;Noord-Holland (PV);2024 2e kwartaal;131.1;3.3;8.8;8414;8.0;13.0;536154;4511
1959;Noord-Holland (PV);2024 3e kwartaal;135.6;3.5;10.6;10164;20.8;19.0;572201;5816
1960;Noord-Holland (PV);2024 4e kwartaal;137.0;1.0;10.1;11245;10.6;28.7;548124;6164
1961;Noord-Holland (PV);2024;132.6;8.2;8.2;37614;19.7;19.7;544917;20497
1962;Noord-Holland (PV);2025 1e kwartaal;138.0;0.8;8.8;8941;-20.5;14.8;564621;5048
1963;Zuid-Holland (PV);1995 1e kwartaal;28.6;;;7164;;;84833;608
1964;Zuid-Holland (PV);1995 2e kwartaal;28.9;1.0;;8725;21.8;;88942;776
1965;Zuid-Holland (PV);1995 3e kwartaal;29.5;2.0;;9502;8.9;;93579;889
1966;Zuid-Holland (PV);1995 4e kwartaal;29.7;0.7;;10707;12.7;;92722;993
1967;Zuid-Holland (PV);1995;29.2;;;36098;;;90469;3266
1968;Zuid-Holland (PV);1996 1e kwartaal;30.4;2.3;6.1;8569;-20.0;19.6;93815;804
1969;Zuid-Holland (PV);1996 2e kwartaal;31.3;3.0;8.2;9647;12.6;10.6;98112;946
1970;Zuid-Holland (PV);1996 3e kwartaal;32.3;3.1;9.4;10589;9.8;11.4;102624;1087
1971;Zuid-Holland (PV);1996 4e kwartaal;32.9;2.1;11.0;11152;5.3;4.2;103903;1159
1972;Zuid-Holland (PV);1996;31.7;8.7;8.7;39957;10.7;10.7;100002;3996
1973;Zuid-Holland (PV);1997 1e kwartaal;33.8;2.7;11.4;8178;-26.7;-4.6;101249;828
1974;Zuid-Holland (PV);1997 2e kwartaal;34.7;2.6;11.0;10140;24.0;5.1;108971;1105
1975;Zuid-Holland (PV);1997 3e kwartaal;36.0;3.6;11.5;10956;8.0;3.5;112311;1230
1976;Zuid-Holland (PV);1997 4e kwartaal;36.7;2.0;11.3;11586;5.8;3.9;112661;1305
1977;Zuid-Holland (PV);1997;35.3;11.3;11.3;40860;2.3;2.3;109367;4469
1978;Zuid-Holland (PV);1998 1e kwartaal;37.0;1.0;9.5;9081;-21.6;11.0;111378;1011
1979;Zuid-Holland (PV);1998 2e kwartaal;38.2;3.0;9.9;11246;23.8;10.9;115537;1299
1980;Zuid-Holland (PV);1998 3e kwartaal;39.2;2.8;9.0;12169;8.2;11.1;120802;1470
1981;Zuid-Holland (PV);1998 4e kwartaal;40.1;2.1;9.2;13210;8.6;14.0;121339;1603
1982;Zuid-Holland (PV);1998;38.6;9.4;9.4;45706;11.9;11.9;117790;5384
1983;Zuid-Holland (PV);1999 1e kwartaal;41.4;3.4;11.8;9769;-26.0;7.6;124282;1214
1984;Zuid-Holland (PV);1999 2e kwartaal;43.1;4.2;13.0;11144;14.1;-0.9;130936;1459
1985;Zuid-Holland (PV);1999 3e kwartaal;45.1;4.7;15.1;12027;7.9;-1.2;140365;1688
1986;Zuid-Holland (PV);1999 4e kwartaal;47.1;4.3;17.6;12477;3.7;-5.5;143854;1795
1987;Zuid-Holland (PV);1999;44.2;14.4;14.4;45417;-0.6;-0.6;135551;6156
1988;Zuid-Holland (PV);2000 1e kwartaal;48.7;3.4;17.6;9110;-27.0;-6.7;146848;1338
1989;Zuid-Holland (PV);2000 2e kwartaal;50.7;4.1;17.5;10834;18.9;-2.8;154209;1671
1990;Zuid-Holland (PV);2000 3e kwartaal;52.9;4.4;17.2;11036;1.9;-8.2;165664;1828
1991;Zuid-Holland (PV);2000 4e kwartaal;54.5;2.9;15.7;12099;9.6;-3.0;167755;2030
1992;Zuid-Holland (PV);2000;51.7;17.0;17.0;43079;-5.1;-5.1;159392;6866
1993;Zuid-Holland (PV);2001 1e kwartaal;55.6;2.1;14.2;8651;-28.5;-5.0;164612;1424
1994;Zuid-Holland (PV);2001 2e kwartaal;57.4;3.3;13.3;10857;25.5;0.2;173772;1887
1995;Zuid-Holland (PV);2001 3e kwartaal;59.2;3.0;11.8;12108;11.5;9.7;181694;2200
1996;Zuid-Holland (PV);2001 4e kwartaal;59.8;1.1;9.8;13073;8.0;8.1;179152;2342
1997;Zuid-Holland (PV);2001;58.0;12.2;12.2;44689;3.7;3.7;175719;7853
1998;Zuid-Holland (PV);2002 1e kwartaal;60.8;1.6;9.3;10352;-20.8;19.7;180722;1871
1999;Zuid-Holland (PV);2002 2e kwartaal;62.0;2.1;8.0;11148;7.7;2.7;186624;2080
2000;Zuid-Holland (PV);2002 3e kwartaal;62.9;1.4;6.4;12517;12.3;3.4;190976;2390
2001;Zuid-Holland (PV);2002 4e kwartaal;62.9;-0.1;5.2;12304;-1.7;-5.9;190315;2342
2002;Zuid-Holland (PV);2002;62.2;7.2;7.2;46321;3.7;3.7;187461;8683
2003;Zuid-Holland (PV);2003 1e kwartaal;64.4;2.4;6.0;9457;-23.1;-8.6;187692;1775
2004;Zuid-Holland (PV);2003 2e kwartaal;65.0;1.0;4.8;10782;14.0;-3.3;192566;2076
2005;Zuid-Holland (PV);2003 3e kwartaal;65.9;1.3;4.7;11329;5.1;-9.5;196474;2226
2006;Zuid-Holland (PV);2003 4e kwartaal;66.5;0.9;5.7;13142;16.0;6.8;200018;2629
2007;Zuid-Holland (PV);2003;65.5;5.3;5.3;44710;-3.5;-3.5;194716;8706
2008;Zuid-Holland (PV);2004 1e kwartaal;66.9;0.6;3.8;9604;-26.9;1.6;196160;1884
2009;Zuid-Holland (PV);2004 2e kwartaal;67.8;1.4;4.2;10936;13.9;1.4;201682;2206
2010;Zuid-Holland (PV);2004 3e kwartaal;68.8;1.6;4.5;11080;1.3;-2.2;204782;2269
2011;Zuid-Holland (PV);2004 4e kwartaal;69.3;0.6;4.2;12121;9.4;-7.8;203506;2467
2012;Zuid-Holland (PV);2004;68.2;4.2;4.2;43741;-2.2;-2.2;201760;8825
2013;Zuid-Holland (PV);2005 1e kwartaal;69.9;0.9;4.5;9286;-23.4;-3.3;204759;1901
2014;Zuid-Holland (PV);2005 2e kwartaal;70.5;0.9;4.1;11315;21.9;3.5;211548;2394
2015;Zuid-Holland (PV);2005 3e kwartaal;71.4;1.2;3.7;12420;9.8;12.1;220612;2740
2016;Zuid-Holland (PV);2005 4e kwartaal;71.5;0.2;3.2;13150;5.9;8.5;214875;2826
2017;Zuid-Holland (PV);2005;70.8;3.8;3.8;46171;5.6;5.6;213568;9861
2018;Zuid-Holland (PV);2006 1e kwartaal;72.5;1.4;3.7;10576;-19.6;13.9;218592;2312
2019;Zuid-Holland (PV);2006 2e kwartaal;73.3;1.1;3.9;11655;10.2;3.0;223511;2605
2020;Zuid-Holland (PV);2006 3e kwartaal;74.0;0.9;3.6;11752;0.8;-5.4;233253;2741
2021;Zuid-Holland (PV);2006 4e kwartaal;74.3;0.5;4.0;12148;3.4;-7.6;227085;2759
2022;Zuid-Holland (PV);2006;73.5;3.8;3.8;46131;-0.1;-0.1;225806;10417
2023;Zuid-Holland (PV);2007 1e kwartaal;74.8;0.7;3.2;10375;-14.6;-1.9;227310;2358
2024;Zuid-Holland (PV);2007 2e kwartaal;75.7;1.2;3.3;11232;8.3;-3.6;232210;2608
2025;Zuid-Holland (PV);2007 3e kwartaal;76.6;1.1;3.5;11820;5.2;0.6;242952;2872
2026;Zuid-Holland (PV);2007 4e kwartaal;77.0;0.6;3.6;12282;3.9;1.1;238269;2926
2027;Zuid-Holland (PV);2007;76.0;3.4;3.4;45709;-0.9;-0.9;235504;10765
2028;Zuid-Holland (PV);2008 1e kwartaal;77.4;0.6;3.5;9276;-24.5;-10.6;238665;2214
2029;Zuid-Holland (PV);2008 2e kwartaal;78.0;0.7;3.0;10714;15.5;-4.6;237363;2543
2030;Zuid-Holland (PV);2008 3e kwartaal;79.0;1.3;3.1;10914;1.9;-7.7;249220;2720
2031;Zuid-Holland (PV);2008 4e kwartaal;78.6;-0.5;2.0;10029;-8.1;-18.3;242385;2431
2032;Zuid-Holland (PV);2008;78.2;2.9;2.9;40933;-10.4;-10.4;242050;9908
2033;Zuid-Holland (PV);2009 1e kwartaal;77.5;-1.3;0.1;6449;-35.7;-30.5;233651;1507
2034;Zuid-Holland (PV);2009 2e kwartaal;75.8;-2.2;-2.8;6919;7.3;-35.4;222342;1538
2035;Zuid-Holland (PV);2009 3e kwartaal;75.2;-0.8;-4.7;7627;10.2;-30.1;224732;1714
2036;Zuid-Holland (PV);2009 4e kwartaal;74.6;-0.8;-5.1;8387;10.0;-16.4;228256;1914
2037;Zuid-Holland (PV);2009;75.8;-3.1;-3.1;29382;-28.2;-28.2;227133;6674
2038;Zuid-Holland (PV);2010 1e kwartaal;74.4;-0.2;-4.0;6329;-24.5;-1.9;225620;1428
