ID;Bronnen;Emissies;Perioden;EmissiesNederlandsGrondgebied_1
3812;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1994;0.042
3813;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1995;0.05
3814;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1996;0.055
3815;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1997;0.052
3816;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1998;0.052
3817;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);1999;0.052
3818;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2000;0.052
3819;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2001;0.052
3820;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2002;0.052
3821;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2003;0.052
3822;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2004;0.051
3823;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2005;0.05
3824;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2006;0.05
3825;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2007;0.05
3826;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2008;0.05
3827;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2009;0.05
3828;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2010;0.049
3829;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2011;0.049
3830;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2012;0.049
3831;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2013;0.048
3832;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2014;0.048
3833;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2015;0.047
3834;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2016;0.047
3835;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2017;0.047
3836;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2018;0.047
3837;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2019;0.047
3838;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2020;0.037
3839;"Binnenvaart; recreatievaartuigen";PM2.5 (fijn stof);2021;0.037
3840;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1990;400.0
3841;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1991;300.0
3842;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1992;300.0
3843;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1993;300.0
3844;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1994;300.0
3845;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1995;400.0
3846;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1996;400.0
3847;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1997;400.0
3848;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1998;400.0
3849;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);1999;400.0
3850;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2000;400.0
3851;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2001;400.0
3852;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2002;300.0
3853;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2003;300.0
3854;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2004;300.0
3855;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2005;300.0
3856;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2006;300.0
3857;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2007;200.0
3858;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2008;200.0
3859;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2009;200.0
3860;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2010;200.0
3861;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2011;200.0
3862;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2012;100.0
3863;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2013;200.0
3864;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2014;200.0
3865;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2015;200.0
3866;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2016;200.0
3867;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2017;100.0
3868;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2018;200.0
3869;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2019;200.0
3870;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2020;200.0
3871;"Visserij; Nederlands grondgebied";Kooldioxide (CO2);2021;200.0
3872;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1990;0.438
3873;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1991;0.42
3874;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1992;0.399
3875;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1993;0.395
3876;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1994;0.405
3877;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1995;0.453
3878;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1996;0.432
3879;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1997;0.44
3880;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1998;0.438
3881;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);1999;0.441
3882;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2000;0.423
3883;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2001;0.411
3884;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2002;0.339
3885;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2003;0.303
3886;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2004;0.281
3887;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2005;0.272
3888;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2006;0.253
3889;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2007;0.218
3890;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2008;0.198
3891;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2009;0.185
3892;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2010;0.178
3893;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2011;0.148
3894;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2012;0.117
3895;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2013;0.134
3896;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2014;0.137
3897;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2015;0.124
3898;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2016;0.132
3899;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2017;0.111
3900;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2018;0.132
3901;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2019;0.22
3902;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2020;0.157
3903;"Visserij; Nederlands grondgebied";Koolmonoxide (CO);2021;0.172
3904;"Visserij; Nederlands grondgebied";VOS door verbranding;1990;0.427
3905;"Visserij; Nederlands grondgebied";VOS door verbranding;1991;0.407
3906;"Visserij; Nederlands grondgebied";VOS door verbranding;1992;0.385
3907;"Visserij; Nederlands grondgebied";VOS door verbranding;1993;0.379
3908;"Visserij; Nederlands grondgebied";VOS door verbranding;1994;0.389
3909;"Visserij; Nederlands grondgebied";VOS door verbranding;1995;0.433
3910;"Visserij; Nederlands grondgebied";VOS door verbranding;1996;0.411
3911;"Visserij; Nederlands grondgebied";VOS door verbranding;1997;0.416
3912;"Visserij; Nederlands grondgebied";VOS door verbranding;1998;0.416
3913;"Visserij; Nederlands grondgebied";VOS door verbranding;1999;0.417
3914;"Visserij; Nederlands grondgebied";VOS door verbranding;2000;0.399
3915;"Visserij; Nederlands grondgebied";VOS door verbranding;2001;0.386
3916;"Visserij; Nederlands grondgebied";VOS door verbranding;2002;0.318
3917;"Visserij; Nederlands grondgebied";VOS door verbranding;2003;0.283
3918;"Visserij; Nederlands grondgebied";VOS door verbranding;2004;0.262
3919;"Visserij; Nederlands grondgebied";VOS door verbranding;2005;0.251
3920;"Visserij; Nederlands grondgebied";VOS door verbranding;2006;0.233
3921;"Visserij; Nederlands grondgebied";VOS door verbranding;2007;0.198
3922;"Visserij; Nederlands grondgebied";VOS door verbranding;2008;0.174
3923;"Visserij; Nederlands grondgebied";VOS door verbranding;2009;0.158
3924;"Visserij; Nederlands grondgebied";VOS door verbranding;2010;0.155
3925;"Visserij; Nederlands grondgebied";VOS door verbranding;2011;0.131
3926;"Visserij; Nederlands grondgebied";VOS door verbranding;2012;0.103
3927;"Visserij; Nederlands grondgebied";VOS door verbranding;2013;0.115
3928;"Visserij; Nederlands grondgebied";VOS door verbranding;2014;0.111
3929;"Visserij; Nederlands grondgebied";VOS door verbranding;2015;0.104
3930;"Visserij; Nederlands grondgebied";VOS door verbranding;2016;0.108
3931;"Visserij; Nederlands grondgebied";VOS door verbranding;2017;0.091
3932;"Visserij; Nederlands grondgebied";VOS door verbranding;2018;0.109
3933;"Visserij; Nederlands grondgebied";VOS door verbranding;2019;0.178
3934;"Visserij; Nederlands grondgebied";VOS door verbranding;2020;0.127
3935;"Visserij; Nederlands grondgebied";VOS door verbranding;2021;0.141
3936;"Visserij; Nederlands grondgebied";VOS door verdamping;1990;0.0
3937;"Visserij; Nederlands grondgebied";VOS door verdamping;1991;0.0
3938;"Visserij; Nederlands grondgebied";VOS door verdamping;1992;0.0
3939;"Visserij; Nederlands grondgebied";VOS door verdamping;1993;0.0
3940;"Visserij; Nederlands grondgebied";VOS door verdamping;1994;0.0
3941;"Visserij; Nederlands grondgebied";VOS door verdamping;1995;0.0
3942;"Visserij; Nederlands grondgebied";VOS door verdamping;1996;0.0
3943;"Visserij; Nederlands grondgebied";VOS door verdamping;1997;0.0
3944;"Visserij; Nederlands grondgebied";VOS door verdamping;1998;0.0
3945;"Visserij; Nederlands grondgebied";VOS door verdamping;1999;0.0
3946;"Visserij; Nederlands grondgebied";VOS door verdamping;2000;0.0
3947;"Visserij; Nederlands grondgebied";VOS door verdamping;2001;0.0
3948;"Visserij; Nederlands grondgebied";VOS door verdamping;2002;0.0
3949;"Visserij; Nederlands grondgebied";VOS door verdamping;2003;0.0
3950;"Visserij; Nederlands grondgebied";VOS door verdamping;2004;0.0
3951;"Visserij; Nederlands grondgebied";VOS door verdamping;2005;0.0
3952;"Visserij; Nederlands grondgebied";VOS door verdamping;2006;0.0
3953;"Visserij; Nederlands grondgebied";VOS door verdamping;2007;0.0
3954;"Visserij; Nederlands grondgebied";VOS door verdamping;2008;0.0
3955;"Visserij; Nederlands grondgebied";VOS door verdamping;2009;0.0
3956;"Visserij; Nederlands grondgebied";VOS door verdamping;2010;0.0
3957;"Visserij; Nederlands grondgebied";VOS door verdamping;2011;0.0
3958;"Visserij; Nederlands grondgebied";VOS door verdamping;2012;0.0
3959;"Visserij; Nederlands grondgebied";VOS door verdamping;2013;0.0
3960;"Visserij; Nederlands grondgebied";VOS door verdamping;2014;0.0
3961;"Visserij; Nederlands grondgebied";VOS door verdamping;2015;0.0
3962;"Visserij; Nederlands grondgebied";VOS door verdamping;2016;0.0
3963;"Visserij; Nederlands grondgebied";VOS door verdamping;2017;0.0
3964;"Visserij; Nederlands grondgebied";VOS door verdamping;2018;0.0
3965;"Visserij; Nederlands grondgebied";VOS door verdamping;2019;0.0
3966;"Visserij; Nederlands grondgebied";VOS door verdamping;2020;0.0
3967;"Visserij; Nederlands grondgebied";VOS door verdamping;2021;0.0
3968;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1990;0.427
3969;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1991;0.407
3970;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1992;0.385
3971;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1993;0.379
3972;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1994;0.389
3973;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1995;0.433
3974;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1996;0.411
3975;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1997;0.416
3976;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1998;0.416
3977;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);1999;0.417
3978;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2000;0.399
3979;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2001;0.386
3980;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2002;0.318
3981;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2003;0.283
3982;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2004;0.262
3983;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2005;0.251
3984;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2006;0.233
3985;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2007;0.198
3986;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2008;0.174
3987;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2009;0.158
3988;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2010;0.155
3989;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2011;0.131
3990;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2012;0.103
3991;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2013;0.115
3992;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2014;0.111
3993;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2015;0.104
3994;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2016;0.108
3995;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2017;0.091
3996;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2018;0.109
3997;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2019;0.178
3998;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2020;0.127
3999;"Visserij; Nederlands grondgebied";Vluchtige organische stoffen (VOS);2021;0.141
4000;"Visserij; Nederlands grondgebied";Methaan (CH4);1990;0.017
4001;"Visserij; Nederlands grondgebied";Methaan (CH4);1991;0.016
4002;"Visserij; Nederlands grondgebied";Methaan (CH4);1992;0.015
4003;"Visserij; Nederlands grondgebied";Methaan (CH4);1993;0.015
4004;"Visserij; Nederlands grondgebied";Methaan (CH4);1994;0.016
4005;"Visserij; Nederlands grondgebied";Methaan (CH4);1995;0.017
4006;"Visserij; Nederlands grondgebied";Methaan (CH4);1996;0.016
4007;"Visserij; Nederlands grondgebied";Methaan (CH4);1997;0.017
4008;"Visserij; Nederlands grondgebied";Methaan (CH4);1998;0.017
4009;"Visserij; Nederlands grondgebied";Methaan (CH4);1999;0.017
4010;"Visserij; Nederlands grondgebied";Methaan (CH4);2000;0.016
4011;"Visserij; Nederlands grondgebied";Methaan (CH4);2001;0.015
4012;"Visserij; Nederlands grondgebied";Methaan (CH4);2002;0.013
4013;"Visserij; Nederlands grondgebied";Methaan (CH4);2003;0.011
4014;"Visserij; Nederlands grondgebied";Methaan (CH4);2004;0.01
4015;"Visserij; Nederlands grondgebied";Methaan (CH4);2005;0.01
4016;"Visserij; Nederlands grondgebied";Methaan (CH4);2006;0.009
4017;"Visserij; Nederlands grondgebied";Methaan (CH4);2007;0.008
4018;"Visserij; Nederlands grondgebied";Methaan (CH4);2008;0.007
4019;"Visserij; Nederlands grondgebied";Methaan (CH4);2009;0.006
4020;"Visserij; Nederlands grondgebied";Methaan (CH4);2010;0.006
4021;"Visserij; Nederlands grondgebied";Methaan (CH4);2011;0.005
4022;"Visserij; Nederlands grondgebied";Methaan (CH4);2012;0.004
4023;"Visserij; Nederlands grondgebied";Methaan (CH4);2013;0.005
4024;"Visserij; Nederlands grondgebied";Methaan (CH4);2014;0.004
4025;"Visserij; Nederlands grondgebied";Methaan (CH4);2015;0.004
4026;"Visserij; Nederlands grondgebied";Methaan (CH4);2016;0.004
4027;"Visserij; Nederlands grondgebied";Methaan (CH4);2017;0.004
4028;"Visserij; Nederlands grondgebied";Methaan (CH4);2018;0.004
4029;"Visserij; Nederlands grondgebied";Methaan (CH4);2019;0.007
4030;"Visserij; Nederlands grondgebied";Methaan (CH4);2020;0.005
4031;"Visserij; Nederlands grondgebied";Methaan (CH4);2021;0.006
4032;"Visserij; Nederlands grondgebied";NMVOS;1990;0.41
4033;"Visserij; Nederlands grondgebied";NMVOS;1991;0.391
4034;"Visserij; Nederlands grondgebied";NMVOS;1992;0.369
4035;"Visserij; Nederlands grondgebied";NMVOS;1993;0.364
4036;"Visserij; Nederlands grondgebied";NMVOS;1994;0.373
4037;"Visserij; Nederlands grondgebied";NMVOS;1995;0.415
4038;"Visserij; Nederlands grondgebied";NMVOS;1996;0.395
4039;"Visserij; Nederlands grondgebied";NMVOS;1997;0.399
4040;"Visserij; Nederlands grondgebied";NMVOS;1998;0.399
4041;"Visserij; Nederlands grondgebied";NMVOS;1999;0.4
4042;"Visserij; Nederlands grondgebied";NMVOS;2000;0.383
4043;"Visserij; Nederlands grondgebied";NMVOS;2001;0.371
4044;"Visserij; Nederlands grondgebied";NMVOS;2002;0.305
4045;"Visserij; Nederlands grondgebied";NMVOS;2003;0.272
4046;"Visserij; Nederlands grondgebied";NMVOS;2004;0.251
4047;"Visserij; Nederlands grondgebied";NMVOS;2005;0.241
4048;"Visserij; Nederlands grondgebied";NMVOS;2006;0.224
4049;"Visserij; Nederlands grondgebied";NMVOS;2007;0.19
4050;"Visserij; Nederlands grondgebied";NMVOS;2008;0.167
4051;"Visserij; Nederlands grondgebied";NMVOS;2009;0.152
4052;"Visserij; Nederlands grondgebied";NMVOS;2010;0.149
4053;"Visserij; Nederlands grondgebied";NMVOS;2011;0.126
4054;"Visserij; Nederlands grondgebied";NMVOS;2012;0.099
4055;"Visserij; Nederlands grondgebied";NMVOS;2013;0.111
4056;"Visserij; Nederlands grondgebied";NMVOS;2014;0.107
4057;"Visserij; Nederlands grondgebied";NMVOS;2015;0.1
4058;"Visserij; Nederlands grondgebied";NMVOS;2016;0.104
4059;"Visserij; Nederlands grondgebied";NMVOS;2017;0.088
4060;"Visserij; Nederlands grondgebied";NMVOS;2018;0.104
4061;"Visserij; Nederlands grondgebied";NMVOS;2019;0.171
4062;"Visserij; Nederlands grondgebied";NMVOS;2020;0.122
4063;"Visserij; Nederlands grondgebied";NMVOS;2021;0.135
4064;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1990;6.07
4065;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1991;5.954
4066;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1992;5.79
4067;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1993;5.831
4068;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1994;5.969
4069;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1995;6.791
4070;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1996;6.574
4071;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1997;6.806
4072;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1998;6.71
4073;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);1999;6.882
4074;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2000;6.663
4075;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2001;6.501
4076;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2002;5.405
4077;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2003;4.93
4078;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2004;4.661
4079;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2005;4.581
4080;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2006;4.351
4081;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2007;3.775
4082;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2008;3.464
4083;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2009;3.306
4084;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2010;3.228
4085;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2011;2.592
4086;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2012;2.039
4087;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2013;2.382
4088;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2014;2.439
4089;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2015;2.452
4090;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2016;2.614
4091;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2017;2.142
4092;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2018;2.547
4093;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2019;3.996
4094;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2020;3.005
4095;"Visserij; Nederlands grondgebied";Stikstofoxiden (NOx);2021;3.357
4096;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1990;0.009
4097;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1991;0.009
4098;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1992;0.008
4099;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1993;0.008
4100;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1994;0.009
4101;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1995;0.01
4102;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1996;0.01
4103;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1997;0.01
4104;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1998;0.01
4105;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);1999;0.01
4106;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);2000;0.01
4107;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);2001;0.01
4108;"Visserij; Nederlands grondgebied";Distikstofoxide (N20);2002;0.008
