ID;RegioSSituatie2011;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;RegionaleCodering_21
4068;Best;2020;12.6;3.8;7.9;0.8;0.1;10.6;3.1;6.9;0.6;0.0;0.9;0.3;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4069;Best;2021;12.7;3.9;7.9;0.8;0.1;10.6;3.2;6.9;0.6;0.0;0.9;0.3;0.4;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0753
4070;Best;2022;12.8;4.0;7.9;0.8;0.1;10.6;3.2;6.9;0.6;0.0;1.0;0.4;0.4;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4071;Best;2023;12.9;4.1;7.9;0.8;0.1;10.7;3.3;6.8;0.6;0.0;1.0;0.4;0.4;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4072;Best;2024;12.9;4.1;7.9;0.8;0.1;10.7;3.3;6.8;0.5;0.0;1.0;0.4;0.5;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4073;Best;2025;13.0;4.2;7.9;0.8;0.1;10.7;3.4;6.8;0.5;0.0;1.1;0.4;0.5;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4074;Best;2026;13.0;4.3;7.9;0.8;0.1;10.7;3.4;6.7;0.5;0.0;1.1;0.4;0.5;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4075;Best;2027;13.1;4.4;7.9;0.8;0.1;10.8;3.5;6.7;0.5;0.0;1.1;0.4;0.5;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4076;Best;2028;13.2;4.4;7.9;0.8;0.1;10.8;3.5;6.7;0.5;0.0;1.2;0.4;0.5;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4077;Best;2029;13.2;4.5;7.9;0.8;0.1;10.7;3.6;6.6;0.5;0.0;1.2;0.4;0.6;0.2;0.0;1.2;0.5;0.6;0.1;0.0;GM0753
4078;Best;2030;13.2;4.6;7.8;0.7;0.1;10.7;3.6;6.6;0.5;0.0;1.3;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4079;Best;2031;13.2;4.6;7.8;0.8;0.1;10.6;3.6;6.5;0.5;0.0;1.3;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4080;Best;2032;13.2;4.6;7.7;0.8;0.1;10.6;3.6;6.5;0.5;0.1;1.3;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4081;Best;2033;13.2;4.6;7.7;0.8;0.1;10.6;3.6;6.4;0.5;0.0;1.4;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4082;Best;2034;13.2;4.7;7.7;0.8;0.1;10.5;3.6;6.4;0.5;0.0;1.4;0.5;0.7;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4083;Best;2035;13.2;4.7;7.7;0.8;0.1;10.4;3.6;6.3;0.5;0.0;1.4;0.6;0.7;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4084;Best;2036;13.2;4.8;7.6;0.7;0.1;10.4;3.6;6.2;0.5;0.0;1.5;0.6;0.7;0.2;0.0;1.4;0.6;0.7;0.1;0.0;GM0753
4085;Best;2037;13.2;4.8;7.6;0.8;0.1;10.3;3.7;6.1;0.5;0.0;1.5;0.6;0.7;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0753
4086;Best;2038;13.2;4.8;7.5;0.8;0.1;10.3;3.7;6.1;0.5;0.0;1.6;0.6;0.7;0.2;0.0;1.4;0.5;0.7;0.1;0.0;GM0753
4087;Best;2039;13.2;4.8;7.5;0.8;0.1;10.2;3.7;6.0;0.5;0.0;1.6;0.6;0.8;0.2;0.0;1.4;0.5;0.7;0.1;0.0;GM0753
4088;Best;2040;13.2;4.9;7.5;0.8;0.1;10.2;3.7;5.9;0.5;0.0;1.6;0.6;0.8;0.2;0.0;1.4;0.6;0.7;0.1;0.0;GM0753
4089;Beuningen;2012;10.6;2.8;7.0;0.7;0.1;9.3;2.5;6.3;0.6;0.0;0.4;0.1;0.2;0.1;0.0;0.9;0.3;0.6;0.1;0.0;GM0209
4090;Beuningen;2013;10.7;2.9;7.0;0.7;0.1;9.3;2.5;6.2;0.6;0.0;0.4;0.1;0.2;0.1;0.0;1.0;0.3;0.6;0.1;0.0;GM0209
4091;Beuningen;2014;10.8;3.0;7.0;0.7;0.1;9.4;2.6;6.2;0.6;0.0;0.4;0.2;0.2;0.1;0.0;1.0;0.3;0.6;0.1;0.0;GM0209
4092;Beuningen;2015;10.9;3.1;6.9;0.7;0.1;9.4;2.6;6.1;0.6;0.0;0.5;0.2;0.2;0.1;0.0;1.0;0.3;0.6;0.1;0.0;GM0209
4093;Beuningen;2016;11.0;3.2;6.9;0.7;0.1;9.4;2.7;6.1;0.6;0.0;0.5;0.2;0.2;0.1;0.0;1.0;0.3;0.6;0.1;0.0;GM0209
4094;Beuningen;2017;11.0;3.3;6.9;0.7;0.1;9.4;2.8;6.0;0.6;0.0;0.6;0.2;0.2;0.1;0.0;1.0;0.3;0.6;0.1;0.0;GM0209
4095;Beuningen;2018;11.1;3.4;6.9;0.7;0.1;9.4;2.8;6.0;0.6;0.0;0.6;0.2;0.2;0.1;0.0;1.1;0.3;0.6;0.1;0.0;GM0209
4096;Beuningen;2019;11.2;3.5;6.9;0.7;0.1;9.5;2.9;6.0;0.6;0.0;0.6;0.2;0.3;0.1;0.0;1.1;0.3;0.6;0.1;0.0;GM0209
4097;Beuningen;2020;11.2;3.6;6.8;0.7;0.1;9.5;2.9;6.0;0.6;0.0;0.6;0.3;0.3;0.1;0.0;1.1;0.3;0.6;0.1;0.0;GM0209
4098;Beuningen;2021;11.2;3.6;6.8;0.7;0.1;9.5;3.0;5.9;0.6;0.0;0.7;0.3;0.3;0.1;0.0;1.1;0.3;0.6;0.1;0.0;GM0209
4099;Beuningen;2022;11.3;3.7;6.8;0.7;0.1;9.5;3.1;5.9;0.5;0.0;0.7;0.3;0.3;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0209
4100;Beuningen;2023;11.4;3.8;6.8;0.7;0.1;9.5;3.1;5.8;0.5;0.0;0.7;0.3;0.3;0.1;0.0;1.1;0.3;0.6;0.1;0.0;GM0209
4101;Beuningen;2024;11.4;3.8;6.7;0.7;0.1;9.5;3.2;5.8;0.5;0.0;0.8;0.3;0.3;0.1;0.0;1.1;0.3;0.7;0.1;0.0;GM0209
4102;Beuningen;2025;11.5;3.9;6.7;0.7;0.1;9.5;3.3;5.7;0.5;0.0;0.8;0.3;0.3;0.1;0.0;1.1;0.4;0.6;0.1;0.0;GM0209
4103;Beuningen;2026;11.5;4.0;6.7;0.7;0.1;9.6;3.3;5.7;0.5;0.0;0.8;0.3;0.3;0.1;0.0;1.1;0.4;0.7;0.1;0.0;GM0209
4104;Beuningen;2027;11.6;4.1;6.7;0.7;0.1;9.5;3.3;5.7;0.5;0.0;0.9;0.4;0.4;0.1;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4105;Beuningen;2028;11.6;4.2;6.7;0.7;0.1;9.5;3.4;5.6;0.5;0.0;0.9;0.4;0.4;0.1;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4106;Beuningen;2029;11.6;4.2;6.6;0.7;0.1;9.5;3.5;5.5;0.5;0.0;0.9;0.4;0.4;0.1;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4107;Beuningen;2030;11.7;4.3;6.6;0.7;0.1;9.5;3.5;5.5;0.5;0.0;1.0;0.4;0.4;0.1;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4108;Beuningen;2031;11.7;4.4;6.6;0.7;0.1;9.5;3.6;5.4;0.5;0.0;1.0;0.4;0.4;0.1;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4109;Beuningen;2032;11.7;4.4;6.5;0.7;0.1;9.5;3.6;5.4;0.5;0.0;1.1;0.4;0.5;0.2;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4110;Beuningen;2033;11.8;4.5;6.5;0.7;0.1;9.5;3.7;5.3;0.4;0.0;1.1;0.4;0.5;0.2;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4111;Beuningen;2034;11.8;4.6;6.4;0.7;0.1;9.4;3.7;5.2;0.4;0.0;1.1;0.5;0.5;0.1;0.0;1.2;0.4;0.7;0.1;0.0;GM0209
4112;Beuningen;2035;11.8;4.7;6.4;0.7;0.1;9.4;3.7;5.2;0.5;0.0;1.2;0.5;0.5;0.1;0.0;1.3;0.5;0.7;0.1;0.0;GM0209
4113;Beuningen;2036;11.8;4.7;6.3;0.7;0.1;9.4;3.8;5.1;0.5;0.0;1.2;0.5;0.6;0.1;0.0;1.3;0.5;0.7;0.1;0.0;GM0209
4114;Beuningen;2037;11.9;4.7;6.3;0.7;0.1;9.4;3.8;5.1;0.5;0.0;1.2;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0209
4115;Beuningen;2038;11.9;4.8;6.3;0.7;0.1;9.4;3.9;5.0;0.4;0.0;1.2;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0209
4116;Beuningen;2039;11.9;4.8;6.3;0.7;0.1;9.4;3.9;5.0;0.4;0.0;1.2;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0209
4117;Beuningen;2040;11.9;4.9;6.2;0.7;0.1;9.4;4.0;4.9;0.4;0.0;1.3;0.5;0.6;0.2;0.0;1.3;0.5;0.7;0.1;0.0;GM0209
4118;Beverwijk;2012;18.5;7.0;10.0;1.4;0.1;14.4;5.4;8.0;1.0;0.1;1.8;0.7;0.9;0.2;0.0;2.2;0.9;1.1;0.2;0.0;GM0375
4119;Beverwijk;2013;18.6;7.0;10.1;1.4;0.1;14.5;5.4;8.1;1.0;0.1;1.9;0.7;0.9;0.2;0.0;2.2;0.9;1.1;0.2;0.0;GM0375
4120;Beverwijk;2014;18.8;7.1;10.1;1.4;0.1;14.5;5.4;8.1;1.0;0.1;2.0;0.8;0.9;0.3;0.0;2.3;0.9;1.1;0.2;0.0;GM0375
4121;Beverwijk;2015;18.9;7.2;10.2;1.4;0.1;14.6;5.4;8.1;1.0;0.1;2.1;0.8;1.0;0.3;0.0;2.3;0.9;1.1;0.2;0.0;GM0375
4122;Beverwijk;2016;19.0;7.3;10.2;1.4;0.1;14.5;5.4;8.1;0.9;0.1;2.2;0.8;1.0;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0375
4123;Beverwijk;2017;19.1;7.3;10.3;1.4;0.1;14.5;5.4;8.1;0.9;0.1;2.3;0.9;1.0;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0375
4124;Beverwijk;2018;19.2;7.4;10.3;1.4;0.1;14.4;5.4;8.0;0.9;0.1;2.3;0.9;1.1;0.3;0.0;2.5;1.0;1.2;0.2;0.0;GM0375
4125;Beverwijk;2019;19.4;7.5;10.4;1.4;0.1;14.5;5.5;8.0;0.9;0.1;2.4;0.9;1.1;0.3;0.0;2.5;1.0;1.2;0.2;0.0;GM0375
4126;Beverwijk;2020;19.6;7.6;10.4;1.4;0.1;14.5;5.6;8.0;0.9;0.1;2.5;1.0;1.1;0.4;0.0;2.6;1.1;1.3;0.2;0.0;GM0375
4127;Beverwijk;2021;19.8;7.7;10.5;1.5;0.1;14.6;5.6;8.0;0.9;0.1;2.6;1.0;1.2;0.4;0.0;2.6;1.1;1.3;0.2;0.0;GM0375
4128;Beverwijk;2022;19.8;7.7;10.5;1.5;0.1;14.5;5.6;8.0;0.9;0.1;2.6;1.0;1.2;0.4;0.0;2.6;1.1;1.3;0.2;0.0;GM0375
4129;Beverwijk;2023;20.0;7.8;10.6;1.4;0.1;14.6;5.7;8.0;0.9;0.1;2.7;1.1;1.2;0.4;0.0;2.7;1.1;1.3;0.2;0.0;GM0375
4130;Beverwijk;2024;20.1;7.9;10.6;1.5;0.1;14.6;5.7;8.0;0.9;0.1;2.8;1.1;1.2;0.4;0.0;2.7;1.1;1.3;0.2;0.0;GM0375
4131;Beverwijk;2025;20.3;8.0;10.7;1.5;0.1;14.7;5.8;8.0;0.9;0.1;2.8;1.1;1.3;0.4;0.0;2.7;1.1;1.4;0.2;0.0;GM0375
4132;Beverwijk;2026;20.4;8.1;10.7;1.5;0.1;14.7;5.8;8.0;0.9;0.1;2.9;1.1;1.3;0.4;0.0;2.8;1.2;1.4;0.2;0.0;GM0375
4133;Beverwijk;2027;20.4;8.1;10.7;1.5;0.1;14.7;5.8;8.0;0.8;0.1;2.9;1.1;1.3;0.4;0.0;2.8;1.2;1.4;0.2;0.0;GM0375
4134;Beverwijk;2028;20.5;8.2;10.7;1.5;0.2;14.7;5.8;8.0;0.8;0.1;3.0;1.2;1.4;0.4;0.0;2.8;1.2;1.4;0.2;0.0;GM0375
4135;Beverwijk;2029;20.6;8.3;10.7;1.5;0.1;14.7;5.9;7.9;0.8;0.1;3.0;1.2;1.4;0.4;0.0;2.8;1.2;1.4;0.2;0.0;GM0375
4136;Beverwijk;2030;20.7;8.4;10.7;1.4;0.1;14.7;5.9;7.9;0.8;0.1;3.1;1.2;1.4;0.4;0.1;2.9;1.3;1.4;0.2;0.0;GM0375
4137;Beverwijk;2031;20.7;8.4;10.7;1.4;0.1;14.6;5.9;7.8;0.8;0.1;3.1;1.2;1.5;0.4;0.1;2.9;1.3;1.4;0.2;0.0;GM0375
4138;Beverwijk;2032;20.8;8.5;10.7;1.5;0.1;14.6;6.0;7.8;0.8;0.1;3.2;1.2;1.5;0.4;0.0;2.9;1.3;1.4;0.2;0.0;GM0375
4139;Beverwijk;2033;20.8;8.5;10.7;1.5;0.1;14.6;6.0;7.7;0.8;0.1;3.3;1.2;1.5;0.4;0.0;3.0;1.3;1.4;0.2;0.0;GM0375
4140;Beverwijk;2034;20.9;8.6;10.6;1.5;0.1;14.5;6.0;7.7;0.8;0.1;3.3;1.3;1.5;0.5;0.0;3.0;1.3;1.4;0.2;0.0;GM0375
4141;Beverwijk;2035;20.9;8.7;10.6;1.5;0.1;14.5;6.0;7.6;0.8;0.1;3.3;1.3;1.6;0.5;0.0;3.0;1.4;1.4;0.2;0.0;GM0375
4142;Beverwijk;2036;20.9;8.7;10.6;1.5;0.1;14.4;6.0;7.5;0.8;0.1;3.4;1.3;1.6;0.4;0.0;3.1;1.4;1.5;0.2;0.0;GM0375
4143;Beverwijk;2037;21.0;8.7;10.6;1.5;0.2;14.5;6.0;7.5;0.8;0.1;3.5;1.3;1.6;0.4;0.0;3.1;1.4;1.5;0.2;0.0;GM0375
4144;Beverwijk;2038;20.9;8.7;10.6;1.5;0.1;14.4;6.0;7.5;0.8;0.1;3.5;1.3;1.7;0.5;0.0;3.1;1.4;1.5;0.2;0.0;GM0375
4145;Beverwijk;2039;21.0;8.8;10.6;1.5;0.1;14.4;6.1;7.4;0.8;0.1;3.5;1.3;1.7;0.5;0.0;3.1;1.4;1.5;0.2;0.0;GM0375
4146;Beverwijk;2040;21.0;8.8;10.5;1.5;0.1;14.3;6.0;7.3;0.8;0.1;3.5;1.3;1.7;0.5;0.0;3.2;1.4;1.5;0.2;0.0;GM0375
4147;het Bildt;2012;4.7;1.5;2.9;0.3;0.0;4.2;1.3;2.7;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;GM0063
4148;het Bildt;2013;4.7;1.5;2.9;0.3;0.0;4.2;1.2;2.7;0.3;0.0;0.3;0.2;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;GM0063
4149;het Bildt;2014;4.8;1.5;2.9;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0063
4150;het Bildt;2015;4.9;1.5;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0063
4151;het Bildt;2016;4.9;1.5;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;GM0063
4152;het Bildt;2017;4.9;1.5;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0063
4153;het Bildt;2018;4.9;1.5;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0063
4154;het Bildt;2019;4.9;1.5;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0063
4155;het Bildt;2020;5.0;1.6;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.3;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0063
4156;het Bildt;2021;5.0;1.6;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;GM0063
4157;het Bildt;2022;5.0;1.6;3.0;0.3;0.0;4.3;1.3;2.7;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.4;0.1;0.2;0.0;0.0;GM0063
4158;het Bildt;2023;5.0;1.6;3.0;0.3;0.0;4.3;1.3;2.7;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.4;0.1;0.2;0.0;0.0;GM0063
4159;het Bildt;2024;5.1;1.6;3.1;0.3;0.0;4.2;1.3;2.7;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0063
4160;het Bildt;2025;5.1;1.7;3.0;0.3;0.0;4.2;1.3;2.6;0.2;0.0;0.4;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0063
4161;het Bildt;2026;5.1;1.7;3.0;0.3;0.0;4.2;1.3;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0063
4162;het Bildt;2027;5.1;1.7;3.0;0.3;0.0;4.1;1.3;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;GM0063
4163;het Bildt;2028;5.1;1.7;3.0;0.3;0.0;4.1;1.3;2.6;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0063
4164;het Bildt;2029;5.1;1.7;3.0;0.4;0.0;4.1;1.3;2.5;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0063
4165;het Bildt;2030;5.1;1.7;3.0;0.4;0.0;4.1;1.3;2.5;0.2;0.0;0.6;0.2;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0063
4166;het Bildt;2031;5.1;1.7;3.0;0.3;0.0;4.0;1.3;2.5;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.2;0.0;0.0;GM0063
4167;het Bildt;2032;5.1;1.8;3.0;0.3;0.0;4.0;1.3;2.5;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;GM0063
4168;het Bildt;2033;5.1;1.8;3.0;0.3;0.0;4.0;1.3;2.4;0.2;0.0;0.6;0.2;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;GM0063
4169;het Bildt;2034;5.1;1.8;3.0;0.3;0.0;4.0;1.4;2.4;0.2;0.0;0.6;0.3;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;GM0063
4170;het Bildt;2035;5.1;1.8;3.0;0.3;0.0;4.0;1.4;2.4;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;GM0063
4171;het Bildt;2036;5.2;1.8;2.9;0.3;0.0;3.9;1.4;2.4;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.5;0.2;0.3;0.0;0.0;GM0063
4172;het Bildt;2037;5.2;1.9;2.9;0.3;0.0;3.9;1.4;2.3;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;GM0063
4173;het Bildt;2038;5.2;1.9;2.9;0.3;0.0;3.9;1.4;2.3;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;GM0063
4174;het Bildt;2039;5.1;1.9;2.9;0.3;0.0;3.8;1.4;2.3;0.2;0.0;0.7;0.3;0.3;0.1;0.0;0.6;0.2;0.3;0.0;0.0;GM0063
4175;het Bildt;2040;5.1;1.8;2.9;0.3;0.0;3.8;1.3;2.3;0.2;0.0;0.7;0.3;0.4;0.1;0.0;0.6;0.2;0.3;0.0;0.0;GM0063
4176;De Bilt;2012;18.9;7.0;10.6;1.2;0.1;16.0;5.9;9.1;0.9;0.1;1.0;0.4;0.5;0.2;0.0;2.0;0.8;1.0;0.2;0.0;GM0310
4177;De Bilt;2013;18.9;7.0;10.6;1.2;0.1;15.8;5.8;9.0;0.9;0.1;1.1;0.4;0.5;0.2;0.0;2.0;0.8;1.0;0.2;0.0;GM0310
4178;De Bilt;2014;19.0;7.1;10.6;1.2;0.1;15.7;5.8;9.0;0.9;0.1;1.2;0.5;0.5;0.2;0.0;2.1;0.8;1.1;0.2;0.0;GM0310
4179;De Bilt;2015;19.0;7.1;10.6;1.2;0.1;15.6;5.7;8.9;0.8;0.1;1.3;0.5;0.6;0.2;0.0;2.1;0.9;1.1;0.2;0.0;GM0310
4180;De Bilt;2016;19.1;7.2;10.6;1.2;0.1;15.6;5.8;8.9;0.8;0.1;1.4;0.5;0.6;0.2;0.0;2.2;0.9;1.1;0.2;0.0;GM0310
4181;De Bilt;2017;19.2;7.2;10.6;1.2;0.1;15.5;5.7;8.9;0.8;0.1;1.5;0.6;0.6;0.2;0.0;2.2;0.9;1.1;0.2;0.0;GM0310
4182;De Bilt;2018;19.3;7.3;10.6;1.3;0.1;15.5;5.7;8.8;0.8;0.1;1.6;0.6;0.7;0.2;0.0;2.2;0.9;1.1;0.2;0.0;GM0310
4183;De Bilt;2019;19.3;7.3;10.6;1.3;0.1;15.4;5.7;8.8;0.8;0.1;1.6;0.7;0.7;0.2;0.0;2.2;0.9;1.1;0.2;0.0;GM0310
4184;De Bilt;2020;19.4;7.4;10.6;1.2;0.1;15.4;5.8;8.7;0.8;0.1;1.7;0.7;0.7;0.3;0.0;2.2;0.9;1.1;0.2;0.0;GM0310
4185;De Bilt;2021;19.4;7.5;10.6;1.3;0.1;15.4;5.9;8.6;0.8;0.1;1.8;0.7;0.8;0.3;0.0;2.3;0.9;1.1;0.2;0.0;GM0310
4186;De Bilt;2022;19.5;7.6;10.6;1.3;0.1;15.4;5.9;8.6;0.8;0.1;1.9;0.8;0.8;0.3;0.0;2.3;0.9;1.2;0.2;0.0;GM0310
4187;De Bilt;2023;19.6;7.6;10.6;1.3;0.1;15.4;5.9;8.6;0.8;0.1;2.0;0.8;0.9;0.3;0.0;2.3;0.9;1.2;0.2;0.0;GM0310
4188;De Bilt;2024;19.6;7.7;10.5;1.3;0.1;15.3;6.0;8.5;0.8;0.1;2.0;0.8;0.9;0.3;0.0;2.3;0.9;1.1;0.2;0.0;GM0310
4189;De Bilt;2025;19.7;7.8;10.5;1.3;0.1;15.3;6.0;8.4;0.8;0.1;2.1;0.8;0.9;0.3;0.0;2.3;0.9;1.2;0.2;0.0;GM0310
4190;De Bilt;2026;19.7;7.8;10.5;1.3;0.1;15.2;6.0;8.3;0.8;0.1;2.1;0.9;0.9;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4191;De Bilt;2027;19.7;7.9;10.4;1.3;0.1;15.1;6.0;8.3;0.8;0.1;2.2;0.9;1.0;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4192;De Bilt;2028;19.7;8.0;10.4;1.2;0.1;15.1;6.1;8.3;0.7;0.1;2.3;0.9;1.0;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4193;De Bilt;2029;19.8;8.0;10.4;1.3;0.1;15.1;6.1;8.2;0.7;0.1;2.3;1.0;1.0;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4194;De Bilt;2030;19.8;8.1;10.4;1.2;0.1;15.1;6.1;8.2;0.7;0.1;2.4;1.0;1.0;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4195;De Bilt;2031;19.8;8.1;10.4;1.2;0.1;15.0;6.1;8.1;0.7;0.1;2.4;1.0;1.1;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4196;De Bilt;2032;19.8;8.1;10.4;1.2;0.1;15.0;6.1;8.1;0.7;0.1;2.5;1.0;1.1;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4197;De Bilt;2033;19.8;8.2;10.3;1.2;0.1;14.9;6.1;8.0;0.7;0.1;2.6;1.1;1.1;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4198;De Bilt;2034;19.8;8.2;10.3;1.2;0.1;14.8;6.1;7.9;0.7;0.1;2.7;1.1;1.2;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4199;De Bilt;2035;19.8;8.2;10.2;1.3;0.1;14.7;6.0;7.8;0.7;0.1;2.7;1.2;1.2;0.3;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4200;De Bilt;2036;19.8;8.2;10.2;1.3;0.1;14.6;6.0;7.8;0.7;0.1;2.8;1.2;1.2;0.4;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4201;De Bilt;2037;19.8;8.3;10.1;1.3;0.1;14.5;6.0;7.7;0.7;0.1;2.9;1.2;1.3;0.4;0.0;2.4;1.0;1.2;0.2;0.0;GM0310
4202;De Bilt;2038;19.8;8.3;10.1;1.3;0.1;14.4;6.0;7.7;0.7;0.1;2.9;1.2;1.3;0.4;0.0;2.4;1.1;1.2;0.2;0.0;GM0310
4203;De Bilt;2039;19.8;8.3;10.1;1.3;0.1;14.4;5.9;7.6;0.7;0.1;3.0;1.3;1.3;0.4;0.0;2.4;1.1;1.1;0.2;0.0;GM0310
4204;De Bilt;2040;19.8;8.3;10.1;1.3;0.1;14.3;5.9;7.5;0.7;0.1;3.1;1.3;1.4;0.4;0.0;2.4;1.1;1.1;0.2;0.0;GM0310
4205;Binnenmaas;2012;12.4;3.4;8.2;0.7;0.1;11.3;3.0;7.6;0.6;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.2;0.4;0.0;0.0;GM0585
4206;Binnenmaas;2013;12.4;3.5;8.1;0.7;0.1;11.2;3.0;7.5;0.6;0.0;0.5;0.2;0.2;0.1;0.0;0.7;0.2;0.4;0.0;0.0;GM0585
4207;Binnenmaas;2014;12.4;3.6;8.1;0.7;0.1;11.1;3.1;7.4;0.6;0.0;0.6;0.3;0.2;0.1;0.0;0.7;0.2;0.4;0.0;0.0;GM0585
4208;Binnenmaas;2015;12.5;3.6;8.0;0.7;0.1;11.1;3.1;7.4;0.6;0.0;0.7;0.3;0.3;0.1;0.0;0.7;0.2;0.4;0.0;0.0;GM0585
