ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
1588;Leiderdorp;30 juni 2024;760.0;735.0;700.0;210.0;495.0;385.0;25.0;80.0;30.0;15.0;10.0;;;20.0;10.0;10.0;;10.0;10.0;;;;;;;;;;
1589;Leidschendam-Voorburg;30 juni 2021;1555.0;1400.0;1240.0;20.0;1215.0;900.0;60.0;255.0;160.0;75.0;15.0;15.0;55.0;125.0;80.0;80.0;;45.0;40.0;;;35.0;25.0;;;;;;
1590;Leidschendam-Voorburg;31 december 2021;1650.0;1505.0;1340.0;20.0;1320.0;960.0;70.0;290.0;165.0;70.0;15.0;10.0;70.0;120.0;80.0;80.0;;35.0;35.0;;;30.0;30.0;;;;;;
1591;Leidschendam-Voorburg;30 juni 2022;1775.0;1650.0;1520.0;25.0;1495.0;1120.0;75.0;300.0;130.0;55.0;10.0;;55.0;100.0;85.0;85.0;;15.0;15.0;;;25.0;25.0;;;;;;
1592;Leidschendam-Voorburg;31 december 2022;1785.0;1660.0;1540.0;15.0;1525.0;1140.0;90.0;295.0;125.0;60.0;10.0;;50.0;100.0;80.0;80.0;;20.0;15.0;;;25.0;20.0;;;;;;
1593;Leidschendam-Voorburg;30 juni 2023;1825.0;1720.0;1590.0;20.0;1575.0;1185.0;105.0;285.0;125.0;70.0;10.0;;45.0;85.0;65.0;65.0;;20.0;20.0;;;20.0;15.0;;;;;;
1594;Leidschendam-Voorburg;31 december 2023;1840.0;1735.0;1610.0;20.0;1590.0;1175.0;110.0;305.0;125.0;65.0;10.0;;50.0;85.0;65.0;60.0;;20.0;20.0;;;20.0;20.0;;;;;;
1595;Leidschendam-Voorburg;30 juni 2024;1795.0;1695.0;1575.0;;1565.0;1175.0;90.0;305.0;120.0;60.0;15.0;;45.0;80.0;60.0;60.0;;20.0;20.0;;;20.0;20.0;;;;;;
1596;Lelystad;30 juni 2021;1820.0;1525.0;1320.0;;1320.0;935.0;180.0;205.0;205.0;120.0;25.0;10.0;45.0;250.0;195.0;185.0;10.0;55.0;55.0;;;45.0;35.0;;;;;;
1597;Lelystad;31 december 2021;1810.0;1525.0;1300.0;10.0;1295.0;900.0;160.0;235.0;220.0;130.0;25.0;10.0;50.0;245.0;195.0;190.0;;50.0;50.0;;;40.0;35.0;;;;;;
1598;Lelystad;30 juni 2022;1900.0;1575.0;1290.0;15.0;1270.0;980.0;115.0;175.0;285.0;185.0;35.0;;60.0;285.0;190.0;185.0;;95.0;95.0;;;45.0;35.0;;;;;;
1599;Lelystad;31 december 2022;1890.0;1570.0;1290.0;15.0;1275.0;1000.0;105.0;170.0;280.0;180.0;35.0;;60.0;275.0;175.0;170.0;;95.0;95.0;;;45.0;35.0;;;;;;
1600;Lelystad;30 juni 2023;1730.0;1435.0;1160.0;20.0;1140.0;850.0;110.0;180.0;270.0;185.0;35.0;10.0;45.0;255.0;160.0;160.0;;95.0;95.0;;;45.0;35.0;;;;;;
1601;Lelystad;31 december 2023;1760.0;1465.0;1205.0;10.0;1195.0;915.0;110.0;170.0;260.0;180.0;30.0;10.0;40.0;250.0;165.0;160.0;10.0;85.0;85.0;;;45.0;35.0;;;;;;
1602;Lelystad;30 juni 2024;1830.0;1520.0;1250.0;15.0;1235.0;965.0;110.0;160.0;270.0;175.0;35.0;;50.0;250.0;170.0;165.0;;85.0;80.0;;;60.0;50.0;;;;;;
1603;Leudal;30 juni 2021;1160.0;1060.0;985.0;370.0;615.0;460.0;40.0;120.0;75.0;35.0;10.0;;30.0;95.0;40.0;40.0;;55.0;55.0;;;;;;;;;;
1604;Leudal;31 december 2021;1135.0;1030.0;960.0;355.0;610.0;465.0;40.0;100.0;70.0;30.0;;;30.0;100.0;40.0;40.0;;60.0;60.0;;;;;;;;;;
1605;Leudal;30 juni 2022;1085.0;1010.0;935.0;365.0;570.0;445.0;55.0;65.0;75.0;25.0;;;50.0;70.0;50.0;50.0;;20.0;20.0;;;;;;;;;;
1606;Leudal;31 december 2022;1045.0;980.0;910.0;330.0;575.0;440.0;55.0;80.0;75.0;25.0;;;45.0;60.0;45.0;45.0;;15.0;15.0;;;;;;;;;;
1607;Leudal;30 juni 2023;1040.0;970.0;890.0;325.0;570.0;440.0;60.0;65.0;80.0;25.0;;;45.0;65.0;45.0;40.0;;20.0;20.0;;;;;;;;;;
1608;Leudal;31 december 2023;1035.0;965.0;880.0;305.0;575.0;450.0;55.0;70.0;85.0;25.0;;;50.0;60.0;45.0;45.0;;20.0;20.0;;;;;;;;;;
1609;Leudal;30 juni 2024;1030.0;970.0;890.0;290.0;600.0;460.0;65.0;75.0;80.0;30.0;;;45.0;55.0;40.0;40.0;;20.0;20.0;;;;;;;;;;
1610;Leusden;30 juni 2021;635.0;575.0;520.0;125.0;395.0;295.0;45.0;55.0;60.0;30.0;15.0;;10.0;50.0;35.0;35.0;;15.0;15.0;;;;;;;;;;
1611;Leusden;31 december 2021;670.0;625.0;560.0;120.0;440.0;325.0;35.0;80.0;60.0;30.0;15.0;;15.0;45.0;30.0;30.0;;15.0;15.0;;;;;;;;;;
1612;Leusden;30 juni 2022;840.0;795.0;745.0;155.0;590.0;445.0;35.0;110.0;50.0;30.0;;;15.0;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1613;Leusden;31 december 2022;930.0;890.0;830.0;200.0;630.0;460.0;40.0;130.0;60.0;30.0;;;20.0;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1614;Leusden;30 juni 2023;855.0;820.0;765.0;180.0;585.0;415.0;55.0;120.0;55.0;25.0;;;20.0;30.0;25.0;25.0;;;;;;;;;;;;;
1615;Leusden;31 december 2023;825.0;795.0;745.0;70.0;670.0;490.0;50.0;130.0;50.0;25.0;;;20.0;25.0;15.0;15.0;;;;;;;;;;;;;
1616;Leusden;30 juni 2024;915.0;885.0;840.0;170.0;670.0;470.0;50.0;145.0;50.0;25.0;;;15.0;25.0;15.0;15.0;;;;;;;;;;;;;
1617;Lingewaard;30 juni 2021;1185.0;1115.0;1010.0;;1005.0;730.0;45.0;230.0;105.0;15.0;50.0;;40.0;65.0;35.0;35.0;;30.0;30.0;;;;;;;;;;
1618;Lingewaard;31 december 2021;1210.0;1135.0;1040.0;;1035.0;735.0;45.0;250.0;95.0;15.0;50.0;;30.0;70.0;40.0;40.0;;30.0;30.0;;;;;;;;;;
1619;Lingewaard;30 juni 2022;1180.0;1120.0;1020.0;;1015.0;780.0;55.0;185.0;100.0;20.0;50.0;;30.0;55.0;35.0;35.0;;20.0;20.0;;;;;;;;;;
1620;Lingewaard;31 december 2022;1220.0;1160.0;1070.0;;1065.0;835.0;55.0;180.0;85.0;20.0;40.0;;25.0;55.0;35.0;35.0;;25.0;20.0;;;;;;;;;;
1621;Lingewaard;30 juni 2023;1230.0;1175.0;1080.0;;1080.0;795.0;70.0;215.0;95.0;25.0;30.0;;40.0;50.0;30.0;30.0;;20.0;20.0;;;;;;;;;;
1622;Lingewaard;31 december 2023;1225.0;1175.0;1085.0;;1080.0;800.0;60.0;215.0;90.0;25.0;35.0;;35.0;45.0;25.0;25.0;;20.0;20.0;;;;;;;;;;
1623;Lingewaard;30 juni 2024;1370.0;1320.0;1225.0;;1225.0;930.0;65.0;235.0;90.0;25.0;35.0;;30.0;45.0;25.0;25.0;;20.0;20.0;;;;;;;;;;
1624;Lisse;30 juni 2021;605.0;565.0;530.0;240.0;290.0;225.0;25.0;45.0;35.0;20.0;;;10.0;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1625;Lisse;31 december 2021;565.0;525.0;490.0;235.0;255.0;180.0;25.0;45.0;35.0;20.0;;;10.0;40.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1626;Lisse;30 juni 2022;610.0;575.0;545.0;240.0;305.0;240.0;25.0;40.0;30.0;20.0;;;;30.0;30.0;30.0;;;;;;;;;;;;;
1627;Lisse;31 december 2022;625.0;590.0;560.0;245.0;315.0;260.0;20.0;35.0;30.0;20.0;;;;35.0;25.0;25.0;;;;;;;;;;;;;
1628;Lisse;30 juni 2023;620.0;585.0;555.0;270.0;285.0;225.0;20.0;40.0;30.0;20.0;;;10.0;35.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1629;Lisse;31 december 2023;660.0;625.0;595.0;315.0;280.0;225.0;20.0;35.0;30.0;15.0;;;10.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1630;Lisse;30 juni 2024;710.0;675.0;640.0;280.0;365.0;300.0;20.0;40.0;35.0;15.0;;;15.0;30.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1631;Lochem;30 juni 2021;630.0;565.0;520.0;;520.0;320.0;20.0;175.0;45.0;10.0;;10.0;15.0;55.0;35.0;30.0;;20.0;20.0;;;;;;;;;;
1632;Lochem;31 december 2021;630.0;565.0;530.0;;525.0;305.0;30.0;190.0;35.0;10.0;10.0;;15.0;60.0;40.0;40.0;;20.0;20.0;;;;;;;;;;
1633;Lochem;30 juni 2022;580.0;535.0;510.0;;510.0;295.0;30.0;185.0;30.0;10.0;;;15.0;40.0;35.0;35.0;;;;;;;;;;;;;
1634;Lochem;31 december 2022;575.0;545.0;515.0;;515.0;300.0;30.0;190.0;30.0;10.0;;;15.0;30.0;25.0;25.0;;;;;;;;;;;;;
1635;Lochem;30 juni 2023;610.0;585.0;555.0;;550.0;315.0;45.0;195.0;30.0;10.0;;;15.0;25.0;20.0;20.0;;;;;;;;;;;;;
1636;Lochem;31 december 2023;590.0;560.0;540.0;;535.0;300.0;45.0;190.0;25.0;10.0;;;10.0;25.0;20.0;20.0;;;;;;;;;;;;;
1637;Lochem;30 juni 2024;655.0;615.0;590.0;;585.0;345.0;35.0;205.0;30.0;10.0;;;15.0;30.0;25.0;25.0;;;;;;;;;;;;;
1638;Loon op Zand;30 juni 2021;380.0;350.0;310.0;;310.0;205.0;10.0;95.0;40.0;25.0;;;10.0;30.0;20.0;20.0;;;;;;;;;;;;;
1639;Loon op Zand;31 december 2021;410.0;380.0;345.0;;340.0;240.0;10.0;90.0;35.0;20.0;;;10.0;30.0;20.0;20.0;;10.0;;;;;;;;;;;
1640;Loon op Zand;30 juni 2022;385.0;355.0;315.0;;315.0;220.0;10.0;85.0;40.0;25.0;;;;25.0;10.0;10.0;;15.0;10.0;;;;;;;;;;
1641;Loon op Zand;31 december 2022;410.0;385.0;350.0;;345.0;260.0;;85.0;35.0;25.0;;;;25.0;15.0;15.0;;15.0;10.0;;;;;;;;;;
1642;Loon op Zand;30 juni 2023;400.0;370.0;340.0;;340.0;230.0;10.0;105.0;30.0;25.0;;;;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
1643;Loon op Zand;31 december 2023;410.0;385.0;360.0;;355.0;230.0;15.0;105.0;25.0;15.0;;;;20.0;10.0;10.0;;10.0;;;;;;;;;;;
1644;Loon op Zand;30 juni 2024;520.0;495.0;470.0;;465.0;330.0;30.0;105.0;25.0;20.0;;;;20.0;15.0;15.0;;10.0;;;;;;;;;;;
1645;Lopik;30 juni 2021;285.0;245.0;210.0;25.0;185.0;140.0;15.0;30.0;35.0;20.0;10.0;;;35.0;20.0;20.0;;20.0;15.0;;;;;;;;;;
1646;Lopik;31 december 2021;290.0;250.0;215.0;25.0;190.0;150.0;20.0;25.0;30.0;20.0;10.0;;;35.0;15.0;15.0;;20.0;20.0;;;;;;;;;;
1647;Lopik;30 juni 2022;285.0;265.0;225.0;10.0;210.0;155.0;20.0;35.0;40.0;25.0;15.0;;;15.0;10.0;10.0;;;;;;;;;;;;;
1648;Lopik;31 december 2022;310.0;290.0;250.0;30.0;220.0;155.0;25.0;45.0;40.0;25.0;15.0;;;20.0;15.0;15.0;;;;;;;;;;;;;
1649;Lopik;30 juni 2023;305.0;290.0;250.0;35.0;215.0;150.0;20.0;45.0;35.0;20.0;10.0;;;15.0;10.0;10.0;;;;;;;;;;;;;
1650;Lopik;31 december 2023;300.0;280.0;245.0;25.0;220.0;155.0;25.0;45.0;35.0;20.0;;;;20.0;15.0;15.0;;;;;;;;;;;;;
1651;Lopik;30 juni 2024;270.0;245.0;205.0;;200.0;135.0;25.0;40.0;40.0;25.0;;;10.0;20.0;15.0;15.0;;;;;;;;;;;;;
1652;Losser;30 juni 2021;435.0;395.0;350.0;;350.0;245.0;30.0;75.0;45.0;15.0;15.0;;15.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
1653;Losser;31 december 2021;475.0;435.0;390.0;;390.0;280.0;25.0;80.0;45.0;15.0;15.0;;15.0;40.0;25.0;25.0;;10.0;10.0;;;;;;;;;;
1654;Losser;30 juni 2022;495.0;455.0;410.0;;410.0;280.0;40.0;90.0;45.0;15.0;15.0;;15.0;35.0;20.0;20.0;;15.0;15.0;;;;;;;;;;
1655;Losser;31 december 2022;500.0;465.0;420.0;;420.0;290.0;40.0;90.0;45.0;15.0;15.0;;15.0;30.0;20.0;20.0;;15.0;15.0;;;;;;;;;;
1656;Losser;30 juni 2023;525.0;485.0;450.0;;450.0;320.0;45.0;85.0;30.0;15.0;10.0;;10.0;40.0;30.0;25.0;;10.0;10.0;;;;;;;;;;
1657;Losser;31 december 2023;565.0;520.0;480.0;;480.0;345.0;55.0;80.0;40.0;15.0;10.0;;10.0;45.0;35.0;30.0;;10.0;10.0;;;;;;;;;;
1658;Losser;30 juni 2024;620.0;575.0;535.0;;535.0;380.0;65.0;90.0;40.0;20.0;10.0;;10.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
1659;Maasdriel;30 juni 2021;480.0;430.0;375.0;;365.0;315.0;15.0;35.0;55.0;25.0;;;25.0;50.0;25.0;25.0;;20.0;20.0;;;;;;;;;;
1660;Maasdriel;31 december 2021;510.0;455.0;405.0;;400.0;335.0;15.0;50.0;50.0;25.0;;;20.0;55.0;30.0;25.0;;25.0;25.0;;;;;;;;;;
1661;Maasdriel;30 juni 2022;475.0;435.0;400.0;10.0;390.0;305.0;20.0;65.0;35.0;20.0;;;15.0;40.0;30.0;30.0;;10.0;10.0;;;;;;;;;;
1662;Maasdriel;31 december 2022;525.0;480.0;440.0;;435.0;345.0;25.0;65.0;40.0;20.0;;;15.0;40.0;35.0;30.0;;10.0;10.0;;;;;;;;;;
1663;Maasdriel;30 juni 2023;520.0;475.0;440.0;;435.0;345.0;30.0;60.0;40.0;15.0;;;20.0;45.0;35.0;35.0;;;;;;;;;;;;;
1664;Maasdriel;31 december 2023;540.0;500.0;465.0;;460.0;370.0;35.0;55.0;35.0;15.0;;;20.0;40.0;30.0;30.0;;;;;;;;;;;;;
1665;Maasdriel;30 juni 2024;635.0;600.0;560.0;;555.0;445.0;40.0;70.0;40.0;15.0;;;20.0;35.0;25.0;25.0;;;;;;;;;;;;;
1666;Maasgouw;30 juni 2021;575.0;540.0;510.0;200.0;310.0;230.0;25.0;55.0;35.0;15.0;;;10.0;30.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
1667;Maasgouw;31 december 2021;550.0;520.0;490.0;175.0;310.0;230.0;30.0;55.0;30.0;15.0;;;15.0;25.0;15.0;15.0;;15.0;10.0;;;;;;;;;;
1668;Maasgouw;30 juni 2022;540.0;510.0;480.0;175.0;305.0;230.0;30.0;45.0;30.0;15.0;;;15.0;25.0;15.0;15.0;;;;;;10.0;10.0;;;;;;
1669;Maasgouw;31 december 2022;540.0;505.0;480.0;160.0;320.0;245.0;35.0;40.0;30.0;10.0;;;15.0;25.0;15.0;15.0;;10.0;10.0;;;10.0;10.0;;;;;;
1670;Maasgouw;30 juni 2023;560.0;530.0;495.0;175.0;320.0;245.0;25.0;45.0;35.0;10.0;;;20.0;25.0;15.0;15.0;;10.0;10.0;;;;;;;;;;
1671;Maasgouw;31 december 2023;535.0;505.0;470.0;160.0;310.0;245.0;25.0;35.0;35.0;10.0;;;20.0;25.0;20.0;20.0;;10.0;10.0;;;;;;;;;;
1672;Maasgouw;30 juni 2024;570.0;545.0;510.0;175.0;335.0;255.0;30.0;50.0;35.0;10.0;;;25.0;30.0;20.0;20.0;;;;;;;;;;;;;
1673;Maashorst;30 juni 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1674;Maashorst;31 december 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1675;Maashorst;30 juni 2022;1210.0;1070.0;965.0;35.0;930.0;580.0;90.0;260.0;105.0;50.0;25.0;;25.0;125.0;90.0;90.0;;35.0;35.0;;;10.0;10.0;;;;;;
1676;Maashorst;31 december 2022;1235.0;1110.0;1005.0;15.0;995.0;620.0;105.0;270.0;105.0;50.0;25.0;10.0;20.0;115.0;75.0;75.0;;40.0;40.0;;;10.0;10.0;;;;;;
1677;Maashorst;30 juni 2023;1255.0;1135.0;1030.0;20.0;1015.0;590.0;115.0;305.0;100.0;45.0;30.0;;20.0;110.0;75.0;75.0;;35.0;35.0;;;10.0;10.0;;;;;;
1678;Maashorst;31 december 2023;1260.0;1150.0;1055.0;25.0;1030.0;630.0;100.0;300.0;95.0;40.0;20.0;;25.0;100.0;60.0;60.0;;35.0;35.0;;;15.0;10.0;;;;;;
1679;Maashorst;30 juni 2024;1290.0;1185.0;1100.0;15.0;1085.0;635.0;110.0;335.0;85.0;40.0;15.0;;30.0;95.0;60.0;60.0;;35.0;35.0;;;10.0;10.0;;;;;;
1680;Maassluis;30 juni 2021;460.0;370.0;315.0;;310.0;220.0;25.0;65.0;55.0;35.0;;;15.0;70.0;50.0;50.0;;20.0;20.0;;;20.0;20.0;;;;;;
1681;Maassluis;31 december 2021;430.0;350.0;290.0;;285.0;195.0;35.0;55.0;60.0;35.0;;;15.0;70.0;50.0;45.0;;20.0;20.0;;;15.0;15.0;;;;;;
1682;Maassluis;30 juni 2022;360.0;290.0;245.0;;245.0;170.0;30.0;50.0;45.0;25.0;;;15.0;55.0;40.0;40.0;;15.0;15.0;;;15.0;15.0;;;;;;
1683;Maassluis;31 december 2022;395.0;335.0;290.0;;285.0;200.0;30.0;55.0;45.0;25.0;;;15.0;45.0;30.0;30.0;;15.0;15.0;;;15.0;15.0;;;;;;
1684;Maassluis;30 juni 2023;390.0;330.0;290.0;;285.0;190.0;35.0;55.0;40.0;20.0;;;15.0;45.0;30.0;25.0;;15.0;15.0;;;15.0;10.0;;;;;;
1685;Maassluis;31 december 2023;435.0;370.0;325.0;;325.0;220.0;40.0;65.0;45.0;25.0;;;20.0;55.0;35.0;35.0;;15.0;15.0;;;15.0;10.0;;;;;;
1686;Maassluis;30 juni 2024;495.0;435.0;390.0;20.0;370.0;220.0;60.0;90.0;45.0;25.0;;;15.0;45.0;30.0;30.0;;15.0;10.0;;;20.0;15.0;;;;;;
1687;Maastricht;30 juni 2021;2790.0;2505.0;2270.0;20.0;2245.0;1590.0;180.0;480.0;240.0;140.0;30.0;;60.0;240.0;185.0;185.0;;55.0;55.0;;;45.0;30.0;;10.0;;;;
1688;Maastricht;31 december 2021;2690.0;2430.0;2190.0;25.0;2165.0;1515.0;185.0;470.0;240.0;140.0;25.0;;65.0;225.0;170.0;170.0;;55.0;55.0;;;35.0;25.0;;;;;;
1689;Maastricht;30 juni 2022;2665.0;2400.0;2115.0;25.0;2095.0;1445.0;195.0;450.0;285.0;175.0;35.0;;70.0;215.0;145.0;140.0;;70.0;70.0;;;45.0;35.0;;;;;;
1690;Maastricht;31 december 2022;2665.0;2425.0;2145.0;25.0;2120.0;1445.0;205.0;465.0;280.0;175.0;40.0;;65.0;195.0;130.0;125.0;;65.0;65.0;;;40.0;40.0;;;;;;
1691;Maastricht;30 juni 2023;2665.0;2435.0;2155.0;35.0;2115.0;1525.0;230.0;365.0;285.0;175.0;35.0;;65.0;185.0;125.0;120.0;;60.0;60.0;;;45.0;40.0;;;;;;
1692;Maastricht;31 december 2023;2660.0;2440.0;2160.0;45.0;2115.0;1575.0;180.0;360.0;280.0;165.0;35.0;;75.0;180.0;120.0;120.0;;60.0;55.0;;;40.0;35.0;;;;;;
1693;Maastricht;30 juni 2024;2800.0;2580.0;2290.0;40.0;2245.0;1645.0;180.0;420.0;295.0;165.0;45.0;;75.0;185.0;130.0;125.0;;55.0;55.0;;;35.0;25.0;;;;;;
1694;Medemblik;30 juni 2021;960.0;835.0;715.0;15.0;700.0;430.0;75.0;195.0;120.0;35.0;30.0;;50.0;120.0;70.0;70.0;;50.0;50.0;;;;;;;;;;
1695;Medemblik;31 december 2021;955.0;815.0;700.0;15.0;685.0;445.0;65.0;175.0;115.0;35.0;30.0;;45.0;130.0;80.0;75.0;;50.0;50.0;;;10.0;;;;;;;
1696;Medemblik;30 juni 2022;1030.0;920.0;805.0;20.0;780.0;565.0;60.0;160.0;115.0;35.0;35.0;;45.0;105.0;70.0;70.0;;35.0;30.0;;;10.0;;;;;;;
1697;Medemblik;31 december 2022;1015.0;910.0;775.0;25.0;755.0;565.0;60.0;130.0;135.0;35.0;40.0;;60.0;90.0;60.0;60.0;;35.0;30.0;;;10.0;10.0;;;;;;
1698;Medemblik;30 juni 2023;960.0;875.0;755.0;25.0;730.0;550.0;75.0;105.0;125.0;35.0;30.0;;55.0;80.0;50.0;50.0;;30.0;30.0;;;;;;;;;;
1699;Medemblik;31 december 2023;995.0;895.0;770.0;20.0;745.0;590.0;75.0;80.0;125.0;35.0;35.0;;55.0;90.0;55.0;55.0;;35.0;30.0;;;;;;;;;;
1700;Medemblik;30 juni 2024;1095.0;985.0;885.0;25.0;855.0;645.0;100.0;115.0;100.0;30.0;30.0;;40.0;100.0;65.0;65.0;;35.0;35.0;;;10.0;10.0;;;;;;
1701;Meerssen;30 juni 2021;420.0;400.0;375.0;;370.0;280.0;25.0;70.0;25.0;10.0;10.0;;;15.0;10.0;10.0;;;;;;;;;;;;;
1702;Meerssen;31 december 2021;395.0;380.0;360.0;;355.0;270.0;20.0;65.0;25.0;10.0;10.0;;;15.0;10.0;10.0;;;;;;;;;;;;;
1703;Meerssen;30 juni 2022;380.0;370.0;350.0;;350.0;245.0;30.0;75.0;20.0;;15.0;;;10.0;;;;;;;;;;;;;;;
1704;Meerssen;31 december 2022;380.0;370.0;355.0;;355.0;260.0;25.0;70.0;15.0;;10.0;;;10.0;;;;;;;;;;;;;;;
1705;Meerssen;30 juni 2023;380.0;370.0;355.0;;350.0;270.0;30.0;50.0;15.0;;;;;10.0;;;;;;;;;;;;;;;
1706;Meerssen;31 december 2023;360.0;355.0;340.0;;335.0;255.0;30.0;50.0;15.0;;;;;10.0;;;;;;;;;;;;;;;
1707;Meerssen;30 juni 2024;410.0;395.0;380.0;;375.0;290.0;25.0;60.0;20.0;;10.0;;;10.0;;;;;;;;;;;;;;;
1708;Meierijstad;30 juni 2021;1615.0;1475.0;1370.0;290.0;1085.0;745.0;85.0;250.0;105.0;45.0;25.0;;35.0;125.0;100.0;100.0;;25.0;25.0;;;15.0;15.0;;;;;;
1709;Meierijstad;31 december 2021;1610.0;1485.0;1380.0;330.0;1050.0;725.0;80.0;245.0;105.0;45.0;15.0;;35.0;110.0;85.0;85.0;;30.0;30.0;;;15.0;15.0;;;;;;
1710;Meierijstad;30 juni 2022;1705.0;1580.0;1470.0;320.0;1150.0;860.0;70.0;220.0;110.0;50.0;25.0;;35.0;105.0;85.0;85.0;;20.0;20.0;;;20.0;15.0;;;;;;
1711;Meierijstad;31 december 2022;1835.0;1715.0;1590.0;300.0;1290.0;965.0;80.0;245.0;125.0;55.0;25.0;;40.0;100.0;85.0;85.0;;20.0;20.0;;;15.0;15.0;;;;;;
1712;Meierijstad;30 juni 2023;1815.0;1685.0;1555.0;275.0;1280.0;940.0;85.0;255.0;130.0;60.0;35.0;;35.0;110.0;90.0;90.0;;15.0;15.0;;;20.0;20.0;;;;;;
1713;Meierijstad;31 december 2023;1785.0;1655.0;1515.0;230.0;1290.0;940.0;70.0;275.0;140.0;65.0;40.0;;35.0;110.0;95.0;90.0;;20.0;15.0;;;20.0;20.0;;;;;;
1714;Meierijstad;30 juni 2024;1725.0;1590.0;1460.0;170.0;1295.0;920.0;80.0;300.0;130.0;55.0;40.0;;30.0;115.0;95.0;95.0;;15.0;15.0;;;25.0;20.0;;;;;;
1715;Meppel;30 juni 2021;820.0;750.0;675.0;10.0;670.0;535.0;30.0;105.0;75.0;35.0;15.0;;25.0;55.0;30.0;30.0;;25.0;25.0;;;10.0;10.0;;;;;;
1716;Meppel;31 december 2021;815.0;740.0;645.0;;640.0;500.0;30.0;110.0;95.0;35.0;15.0;;40.0;60.0;40.0;35.0;;25.0;25.0;;;15.0;15.0;;;;;;
1717;Meppel;30 juni 2022;905.0;825.0;735.0;10.0;725.0;570.0;35.0;120.0;90.0;30.0;25.0;;35.0;65.0;35.0;35.0;;30.0;30.0;;;15.0;15.0;;;;;;
1718;Meppel;31 december 2022;905.0;830.0;735.0;15.0;720.0;555.0;40.0;125.0;95.0;35.0;20.0;;40.0;65.0;35.0;35.0;;30.0;30.0;;;10.0;10.0;;;;;;
1719;Meppel;30 juni 2023;800.0;720.0;650.0;10.0;640.0;500.0;35.0;105.0;70.0;25.0;15.0;;30.0;65.0;35.0;35.0;;30.0;30.0;;;15.0;15.0;;;;;;
1720;Meppel;31 december 2023;775.0;695.0;630.0;;625.0;480.0;40.0;105.0;65.0;25.0;15.0;;30.0;65.0;35.0;35.0;;30.0;30.0;;;15.0;15.0;;;;;;
1721;Meppel;30 juni 2024;740.0;670.0;595.0;;590.0;445.0;35.0;110.0;75.0;25.0;20.0;;30.0;60.0;35.0;35.0;;25.0;25.0;;;10.0;10.0;;;;;;
1722;Middelburg (Z.);30 juni 2021;1305.0;1165.0;1010.0;20.0;990.0;665.0;85.0;240.0;155.0;85.0;10.0;;55.0;110.0;70.0;65.0;;45.0;45.0;;;35.0;30.0;;;;;;
1723;Middelburg (Z.);31 december 2021;1330.0;1185.0;1030.0;15.0;1015.0;695.0;85.0;235.0;160.0;85.0;15.0;;55.0;110.0;70.0;70.0;;40.0;40.0;;;30.0;30.0;;;;;;
1724;Middelburg (Z.);30 juni 2022;1335.0;1210.0;1065.0;;1060.0;725.0;85.0;255.0;145.0;90.0;;;50.0;100.0;55.0;55.0;;45.0;45.0;;;25.0;20.0;;;;;;
1725;Middelburg (Z.);31 december 2022;1435.0;1310.0;1165.0;;1160.0;805.0;95.0;260.0;150.0;90.0;;;50.0;105.0;60.0;55.0;;45.0;45.0;;;20.0;15.0;;;;;;
1726;Middelburg (Z.);30 juni 2023;1335.0;1215.0;1075.0;;1070.0;745.0;90.0;235.0;135.0;85.0;10.0;;40.0;105.0;65.0;65.0;;40.0;40.0;;;15.0;15.0;;;;;;
