ID;Goederensoorten;WereldEUEnNietEU;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;EenheidVanGoederensoort_5
3973;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 november;;;150.0;40.0;stuks                    
3974;0101900000 Muildieren en muilezels, l...;Niet-EU;2019 december;;;;;                         
3975;0101900000 Muildieren en muilezels, l...;Niet-EU;2019;;;153.0;42.0;stuks                    
3976;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 januari;2.0;7.0;;;stuks                    
3977;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 februari;15.0;40.0;;;stuks                    
3978;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 maart;18.0;38.0;0.0;0.0;stuks                    
3979;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 april;24.0;1269.0;;;stuks                    
3980;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 mei;;;;;                         
3981;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 juni;;;1.0;75.0;stuks                    
3982;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 juli;;;4.0;1441.0;stuks                    
3983;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 augustus;;;6.0;10.0;stuks                    
3984;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 september;;;4.0;127.0;stuks                    
3985;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 oktober;;;0.0;348.0;stuks                    
3986;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 november;;;;;                         
3987;0101900000 Muildieren en muilezels, l...;Niet-EU;2020 december;0.0;0.0;;;stuks                    
3988;0101900000 Muildieren en muilezels, l...;Niet-EU;2020;60.0;1354.0;15.0;2001.0;stuks                    
3989;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 januari;;;;;                         
3990;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 februari;;;;;                         
3991;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 maart;;;;;                         
3992;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 april;;;;;                         
3993;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 mei;;;;;                         
3994;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 juni;;;;;                         
3995;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 juli;;;;;                         
3996;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 augustus;;;;;                         
3997;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 september;;;;;                         
3998;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 oktober;;;;;                         
3999;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 november;;;;;                         
4000;0101900000 Muildieren en muilezels, l...;Niet-EU;2021 december;;;;;                         
4001;0101900000 Muildieren en muilezels, l...;Niet-EU;2021;;;;;                         
4002;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 januari;;;0.0;0.0;stuks                    
4003;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 februari;;;0.0;0.0;stuks                    
4004;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 maart;;;;;                         
4005;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 april;;;0.0;0.0;stuks                    
4006;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 mei;;;0.0;0.0;stuks                    
4007;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 juni;;;;;                         
4008;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 juli;;;0.0;0.0;stuks                    
4009;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 augustus;0.0;0.0;0.0;0.0;stuks                    
4010;0101900000 Muildieren en muilezels, l...;Niet-EU;2022 januari-augustus;0.0;0.0;0.0;0.0;stuks                    
4011;0101901100 Slachtpaarden;Totaal landen;2008 januari;1.0;0.0;;;stuks                    
4012;0101901100 Slachtpaarden;Totaal landen;2008 februari;;;;;                         
4013;0101901100 Slachtpaarden;Totaal landen;2008 maart;;;;;                         
4014;0101901100 Slachtpaarden;Totaal landen;2008 april;;;154.0;303.0;stuks                    
4015;0101901100 Slachtpaarden;Totaal landen;2008 mei;0.0;58.0;133.0;272.0;stuks                    
4016;0101901100 Slachtpaarden;Totaal landen;2008 juni;0.0;0.0;150.0;340.0;stuks                    
4017;0101901100 Slachtpaarden;Totaal landen;2008 juli;0.0;80.0;102.0;148.0;stuks                    
4018;0101901100 Slachtpaarden;Totaal landen;2008 augustus;1.0;81.0;103.0;150.0;stuks                    
4019;0101901100 Slachtpaarden;Totaal landen;2008 september;1.0;109.0;183.0;291.0;stuks                    
4020;0101901100 Slachtpaarden;Totaal landen;2008 oktober;1.0;105.0;0.0;7.0;stuks                    
4021;0101901100 Slachtpaarden;Totaal landen;2008 november;0.0;56.0;0.0;4.0;stuks                    
4022;0101901100 Slachtpaarden;Totaal landen;2008 december;0.0;46.0;0.0;0.0;stuks                    
4023;0101901100 Slachtpaarden;Totaal landen;2008;4.0;535.0;826.0;1515.0;stuks                    
4024;0101901100 Slachtpaarden;Totaal landen;2009 januari;1.0;4.0;0.0;2.0;stuks                    
4025;0101901100 Slachtpaarden;Totaal landen;2009 februari;3.0;7.0;0.0;1.0;stuks                    
4026;0101901100 Slachtpaarden;Totaal landen;2009 maart;3.0;182.0;1.0;79.0;stuks                    
4027;0101901100 Slachtpaarden;Totaal landen;2009 april;34.0;155.0;;;stuks                    
4028;0101901100 Slachtpaarden;Totaal landen;2009 mei;60.0;2607.0;;;stuks                    
4029;0101901100 Slachtpaarden;Totaal landen;2009 juni;25.0;1858.0;31.0;160.0;stuks                    
4030;0101901100 Slachtpaarden;Totaal landen;2009 juli;19.0;2053.0;;;stuks                    
4031;0101901100 Slachtpaarden;Totaal landen;2009 augustus;25.0;45.0;;;stuks                    
4032;0101901100 Slachtpaarden;Totaal landen;2009 september;18.0;1168.0;;;stuks                    
4033;0101901100 Slachtpaarden;Totaal landen;2009 oktober;25.0;90.0;0.0;4.0;stuks                    
4034;0101901100 Slachtpaarden;Totaal landen;2009 november;32.0;1510.0;9.0;18.0;stuks                    
4035;0101901100 Slachtpaarden;Totaal landen;2009 december;28.0;716.0;1.0;114.0;stuks                    
4036;0101901100 Slachtpaarden;Totaal landen;2009;272.0;10395.0;43.0;378.0;stuks                    
4037;0101901100 Slachtpaarden;Totaal landen;2010 januari;;;;;                         
4038;0101901100 Slachtpaarden;Totaal landen;2010 februari;15.0;16.0;;;stuks                    
4039;0101901100 Slachtpaarden;Totaal landen;2010 maart;;;;;                         
4040;0101901100 Slachtpaarden;Totaal landen;2010 april;;;;;                         
4041;0101901100 Slachtpaarden;Totaal landen;2010 mei;;;0.0;1.0;stuks                    
4042;0101901100 Slachtpaarden;Totaal landen;2010 juni;;;;;                         
4043;0101901100 Slachtpaarden;Totaal landen;2010 juli;;;;;                         
4044;0101901100 Slachtpaarden;Totaal landen;2010 augustus;;;0.0;1.0;stuks                    
4045;0101901100 Slachtpaarden;Totaal landen;2010 september;;;;;                         
4046;0101901100 Slachtpaarden;Totaal landen;2010 oktober;;;;;                         
4047;0101901100 Slachtpaarden;Totaal landen;2010 november;0.0;1.0;0.0;1.0;stuks                    
4048;0101901100 Slachtpaarden;Totaal landen;2010 december;;;0.0;4.0;stuks                    
4049;0101901100 Slachtpaarden;Totaal landen;2010;15.0;17.0;1.0;7.0;stuks                    
4050;0101901100 Slachtpaarden;Totaal landen;2011 januari;0.0;1.0;9.0;22.0;stuks                    
4051;0101901100 Slachtpaarden;Totaal landen;2011 februari;9.0;22.0;1.0;7.0;stuks                    
4052;0101901100 Slachtpaarden;Totaal landen;2011 maart;4.0;9.0;8.0;22.0;stuks                    
4053;0101901100 Slachtpaarden;Totaal landen;2011 april;0.0;1.0;4.0;14.0;stuks                    
4054;0101901100 Slachtpaarden;Totaal landen;2011 mei;31.0;91.0;4.0;10.0;stuks                    
4055;0101901100 Slachtpaarden;Totaal landen;2011 juni;42.0;111.0;11.0;17.0;stuks                    
4056;0101901100 Slachtpaarden;Totaal landen;2011 juli;1.0;14.0;13.0;58.0;stuks                    
4057;0101901100 Slachtpaarden;Totaal landen;2011 augustus;0.0;4.0;12.0;25.0;stuks                    
4058;0101901100 Slachtpaarden;Totaal landen;2011 september;1.0;35.0;15.0;32.0;stuks                    
4059;0101901100 Slachtpaarden;Totaal landen;2011 oktober;1.0;19.0;9.0;18.0;stuks                    
4060;0101901100 Slachtpaarden;Totaal landen;2011 november;1.0;27.0;64.0;109.0;stuks                    
4061;0101901100 Slachtpaarden;Totaal landen;2011 december;2.0;28.0;5.0;13.0;stuks                    
4062;0101901100 Slachtpaarden;Totaal landen;2011;93.0;362.0;155.0;347.0;stuks                    
4063;0101901100 Slachtpaarden;Totaal landen;2012 januari;;;;;                         
4064;0101901100 Slachtpaarden;Totaal landen;2012 februari;;;;;                         
4065;0101901100 Slachtpaarden;Totaal landen;2012 maart;;;;;                         
4066;0101901100 Slachtpaarden;Totaal landen;2012 april;;;;;                         
4067;0101901100 Slachtpaarden;Totaal landen;2012 mei;;;;;                         
4068;0101901100 Slachtpaarden;Totaal landen;2012 juni;;;;;                         
4069;0101901100 Slachtpaarden;Totaal landen;2012 juli;;;;;                         
4070;0101901100 Slachtpaarden;Totaal landen;2012 augustus;;;;;                         
4071;0101901100 Slachtpaarden;Totaal landen;2012 september;;;;;                         
4072;0101901100 Slachtpaarden;Totaal landen;2012 oktober;;;;;                         
4073;0101901100 Slachtpaarden;Totaal landen;2012 november;;;;;                         
4074;0101901100 Slachtpaarden;Totaal landen;2012 december;;;;;                         
4075;0101901100 Slachtpaarden;Totaal landen;2012;;;;;                         
4076;0101901100 Slachtpaarden;Totaal landen;2013 januari;;;;;                         
4077;0101901100 Slachtpaarden;Totaal landen;2013 februari;;;;;                         
4078;0101901100 Slachtpaarden;Totaal landen;2013 maart;;;;;                         
4079;0101901100 Slachtpaarden;Totaal landen;2013 april;;;;;                         
4080;0101901100 Slachtpaarden;Totaal landen;2013 mei;;;;;                         
4081;0101901100 Slachtpaarden;Totaal landen;2013 juni;;;;;                         
4082;0101901100 Slachtpaarden;Totaal landen;2013 juli;;;;;                         
4083;0101901100 Slachtpaarden;Totaal landen;2013 augustus;;;;;                         
4084;0101901100 Slachtpaarden;Totaal landen;2013 september;;;;;                         
4085;0101901100 Slachtpaarden;Totaal landen;2013 oktober;;;;;                         
4086;0101901100 Slachtpaarden;Totaal landen;2013 november;;;;;                         
4087;0101901100 Slachtpaarden;Totaal landen;2013 december;;;;;                         
4088;0101901100 Slachtpaarden;Totaal landen;2013 ;;;;;                         
4089;0101901100 Slachtpaarden;Totaal landen;2014 januari;;;;;                         
4090;0101901100 Slachtpaarden;Totaal landen;2014 februari;;;;;                         
4091;0101901100 Slachtpaarden;Totaal landen;2014 maart;;;;;                         
4092;0101901100 Slachtpaarden;Totaal landen;2014 april;;;;;                         
4093;0101901100 Slachtpaarden;Totaal landen;2014 mei;;;;;                         
4094;0101901100 Slachtpaarden;Totaal landen;2014 juni;;;;;                         
4095;0101901100 Slachtpaarden;Totaal landen;2014 juli;;;;;                         
4096;0101901100 Slachtpaarden;Totaal landen;2014 augustus;;;;;                         
4097;0101901100 Slachtpaarden;Totaal landen;2014 september;;;;;                         
4098;0101901100 Slachtpaarden;Totaal landen;2014 oktober;;;;;                         
4099;0101901100 Slachtpaarden;Totaal landen;2014 november;;;;;                         
4100;0101901100 Slachtpaarden;Totaal landen;2014 december;;;;;                         
4101;0101901100 Slachtpaarden;Totaal landen;2014;;;;;                         
4102;0101901100 Slachtpaarden;Totaal landen;2015 januari;;;;;                         
4103;0101901100 Slachtpaarden;Totaal landen;2015 februari;;;;;                         
4104;0101901100 Slachtpaarden;Totaal landen;2015 maart;;;;;                         
4105;0101901100 Slachtpaarden;Totaal landen;2015 april;;;;;                         
4106;0101901100 Slachtpaarden;Totaal landen;2015 mei;;;;;                         
4107;0101901100 Slachtpaarden;Totaal landen;2015 juni;;;;;                         
4108;0101901100 Slachtpaarden;Totaal landen;2015 juli;;;;;                         
4109;0101901100 Slachtpaarden;Totaal landen;2015 augustus;;;;;                         
4110;0101901100 Slachtpaarden;Totaal landen;2015 september;;;;;                         
4111;0101901100 Slachtpaarden;Totaal landen;2015 oktober;;;;;                         
4112;0101901100 Slachtpaarden;Totaal landen;2015 november;;;;;                         
4113;0101901100 Slachtpaarden;Totaal landen;2015 december;;;;;                         
4114;0101901100 Slachtpaarden;Totaal landen;2015 ;;;;;                         
4115;0101901100 Slachtpaarden;Totaal landen;2016 januari;;;;;                         
4116;0101901100 Slachtpaarden;Totaal landen;2016 februari;;;;;                         
4117;0101901100 Slachtpaarden;Totaal landen;2016 maart;;;;;                         
4118;0101901100 Slachtpaarden;Totaal landen;2016 april;;;;;                         
4119;0101901100 Slachtpaarden;Totaal landen;2016 mei;;;;;                         
4120;0101901100 Slachtpaarden;Totaal landen;2016 juni;;;;;                         
4121;0101901100 Slachtpaarden;Totaal landen;2016 juli;;;;;                         
4122;0101901100 Slachtpaarden;Totaal landen;2016 augustus;;;;;                         
4123;0101901100 Slachtpaarden;Totaal landen;2016 september;;;;;                         
4124;0101901100 Slachtpaarden;Totaal landen;2016 oktober;;;;;                         
4125;0101901100 Slachtpaarden;Totaal landen;2016 november;;;;;                         
4126;0101901100 Slachtpaarden;Totaal landen;2016 december;;;;;                         
4127;0101901100 Slachtpaarden;Totaal landen;2016;;;;;                         
4128;0101901100 Slachtpaarden;Totaal landen;2017 januari;;;;;                         
4129;0101901100 Slachtpaarden;Totaal landen;2017 februari;;;;;                         
4130;0101901100 Slachtpaarden;Totaal landen;2017 maart;;;;;                         
4131;0101901100 Slachtpaarden;Totaal landen;2017 april;;;;;                         
4132;0101901100 Slachtpaarden;Totaal landen;2017 mei;;;;;                         
