ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonend_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersoonInInstitutioneelHuishouden_12;TotaalPersonenInHuishoudens_13;TotaalPersonenInParticuliereHuish_14;PersoonInEenpersoonshuishouden_15;TotaalPersonenInMeerpersoonshuisho_16;ZonderKinderen_17;MetKinderen_18;TotaalPersonenInNietGehuwdPaar_19;ZonderKinderen_20;MetKinderen_21;TotaalPersonenInGehuwdPaar_22;ZonderKinderen_23;MetKinderen_24;PersoonInEenouderhuishouden_25;PersoonInOverigHuishouden_26;PersoonInInstitutioneelHuishouden_27
872;Vrouwen;53500;2003;1151;1146;56;184.0;832.0;218.0;124.0;93.0;398.0;60.0;14;5;1151;1146;184.0;962;352;610;312;218.0;94;569;126.0;442;73;8;5
873;Vrouwen;53500;2004;1123;1118;56;183.0;805.0;214.0;115.0;98.0;379.0;60.0;14;5;1123;1118;183.0;935;340;595;313;214.0;99;541;118.0;423;72;8;5
874;Vrouwen;53500;2005;1088;1083;56;182.0;772.0;209.0;106.0;101.0;356.0;58.0;15;5;1088;1083;182.0;901;327;574;312;209.0;102;509;109.0;400;72;8;5
875;Vrouwen;53500;2006;1056;1052;56;181.0;743.0;206.0;99.0;104.0;334.0;57.0;15;4;1056;1052;181.0;871;317;555;312;206.0;105;480;102.0;379;70;9;4
876;Vrouwen;53500;2007;1028;1024;56;181.0;717.0;202.0;94.0;106.0;315.0;56.0;16;4;1028;1024;181.0;844;308;536;310;203.0;108;455;96.0;359;69;9;4
877;Vrouwen;53500;2008;1006;1002;55;182.0;694.0;198.0;90.0;108.0;298.0;55.0;16;4;1006;1002;182.0;821;300;521;308;198.0;110;434;92.0;342;69;9;4
878;Vrouwen;53500;2009;997;993;56;186.0;680.0;194.0;87.0;111.0;288.0;55.0;17;4;997;993;186.0;808;294;514;307;194.0;113;421;90.0;331;70;10;4
879;Vrouwen;53500;2010;995;991;57;191.0;669.0;189.0;84.0;115.0;281.0;57.0;17;4;995;991;191.0;800;287;514;307;190.0;117;412;87.0;325;72;10;4
880;Vrouwen;53700;1971;756;748;24;22.0;668.0;4.0;56.0;3.0;605.0;21.0;12;7;756;748;22.0;726;68;658;8;5.0;4;676;57.0;619;36;6;7
881;Vrouwen;53700;1972;758;750;23;24.0;671.0;4.0;55.0;4.0;608.0;21.0;12;7;758;750;24.0;727;67;659;8;4.0;4;676;57.0;620;36;6;7
882;Vrouwen;53700;1973;759;753;22;25.0;672.0;4.0;55.0;4.0;610.0;21.0;12;7;759;753;25.0;727;67;661;8;4.0;4;677;57.0;620;37;6;7
883;Vrouwen;53700;1974;763;756;20;27.0;675.0;3.0;55.0;4.0;614.0;22.0;12;7;763;756;27.0;730;66;664;8;4.0;4;679;57.0;623;37;5;7
884;Vrouwen;53700;1975;769;763;19;28.0;680.0;3.0;55.0;3.0;619.0;23.0;12;6;769;763;28.0;735;66;669;8;4.0;3;684;57.0;627;38;5;6
885;Vrouwen;53700;1976;778;772;18;30.0;686.0;3.0;55.0;3.0;625.0;26.0;12;6;778;772;30.0;742;66;676;7;4.0;3;691;57.0;634;40;5;6
886;Vrouwen;53700;1977;782;777;17;31.0;688.0;3.0;55.0;2.0;628.0;29.0;12;6;782;777;31.0;746;65;680;6;4.0;2;694;57.0;637;41;5;6
887;Vrouwen;53700;1978;790;784;15;33.0;692.0;3.0;55.0;2.0;633.0;32.0;12;6;790;784;33.0;752;65;687;6;4.0;2;698;57.0;642;43;4;6
888;Vrouwen;53700;1979;808;802;15;35.0;705.0;3.0;55.0;2.0;645.0;35.0;12;6;808;802;35.0;767;66;701;7;4.0;2;711;57.0;654;46;4;6
889;Vrouwen;53700;1980;831;826;14;38.0;723.0;3.0;56.0;2.0;661.0;39.0;11;5;831;826;38.0;787;67;721;7;5.0;3;727;58.0;669;49;4;5
890;Vrouwen;53700;1981;849;844;13;42.0;735.0;4.0;57.0;3.0;671.0;43.0;11;5;849;844;42.0;803;68;735;8;5.0;3;738;59.0;679;52;4;5
891;Vrouwen;53700;1982;901;896;13;47.0;776.0;5.0;60.0;4.0;707.0;50.0;10;5;901;896;47.0;849;72;777;10;6.0;4;777;62.0;715;59;4;5
892;Vrouwen;53700;1983;947;942;13;52.0;810.0;6.0;64.0;5.0;735.0;57.0;10;4;947;942;52.0;890;76;814;12;7.0;6;809;65.0;743;65;4;4
893;Vrouwen;53700;1984;982;978;13;57.0;834.0;7.0;67.0;7.0;752.0;64.0;9;4;982;978;57.0;921;81;840;15;8.0;7;830;69.0;761;71;4;4
894;Vrouwen;53700;1985;1012;1008;13;62.0;853.0;9.0;72.0;9.0;763.0;71.0;9;4;1012;1008;62.0;946;87;859;19;10.0;9;846;73.0;773;77;4;4
895;Vrouwen;53700;1986;1039;1035;13;67.0;870.0;11.0;75.0;12.0;772.0;76.0;9;4;1039;1035;67.0;968;92;876;23;12.0;12;859;77.0;782;82;4;4
896;Vrouwen;53700;1987;1067;1063;13;71.0;891.0;14.0;80.0;14.0;783.0;80.0;9;4;1067;1063;71.0;992;99;894;29;14.0;14;874;81.0;793;86;3;4
897;Vrouwen;53700;1988;1096;1092;13;75.0;912.0;16.0;85.0;17.0;794.0;83.0;9;4;1096;1092;75.0;1017;106;911;34;17.0;17;889;86.0;803;90;3;4
898;Vrouwen;53700;1989;1117;1113;14;78.0;928.0;20.0;89.0;20.0;800.0;85.0;8;4;1117;1113;78.0;1035;113;922;40;20.0;20;898;90.0;808;93;3;4
899;Vrouwen;53700;1990;1134;1130;14;81.0;941.0;23.0;93.0;23.0;802.0;86.0;8;4;1134;1130;81.0;1049;121;928;46;23.0;23;905;95.0;810;95;3;4
900;Vrouwen;53700;1991;1158;1153;14;83.0;959.0;26.0;98.0;25.0;810.0;89.0;7;5;1158;1153;83.0;1069;129;941;52;27.0;25;917;99.0;817;98;3;5
901;Vrouwen;53700;1992;1149;1143;14;85.0;950.0;29.0;99.0;28.0;794.0;88.0;7;6;1149;1143;85.0;1059;133;926;57;29.0;28;901;101.0;800;97;3;6
902;Vrouwen;53700;1993;1146;1140;13;86.0;945.0;32.0;99.0;31.0;782.0;89.0;6;6;1146;1140;86.0;1053;135;918;64;32.0;31;890;101.0;789;98;2;6
903;Vrouwen;53700;1994;1152;1145;13;88.0;948.0;35.0;100.0;35.0;778.0;90.0;6;7;1152;1145;88.0;1057;139;918;71;36.0;36;885;101.0;784;98;2;7
904;Vrouwen;53700;1995;1163;1156;13;90.0;954.0;40.0;99.0;39.0;776.0;92.0;6;7;1163;1156;90.0;1066;143;922;80;40.0;39;883;101.0;783;100;2;7
905;Vrouwen;53700;1996;1176;1169;12;93.0;962.0;44.0;98.0;43.0;776.0;96.0;6;7;1176;1169;93.0;1076;146;930;88;45.0;44;883;100.0;783;103;2;7
906;Vrouwen;53700;1997;1193;1186;12;95.0;974.0;49.0;97.0;48.0;780.0;99.0;6;7;1193;1186;95.0;1091;150;941;97;49.0;48;885;99.0;787;107;2;7
907;Vrouwen;53700;1998;1208;1201;12;98.0;983.0;52.0;96.0;53.0;782.0;101.0;6;7;1208;1201;98.0;1104;152;951;106;53.0;53;886;98.0;789;109;2;7
908;Vrouwen;53700;1999;1226;1220;13;100.0;996.0;56.0;96.0;58.0;786.0;104.0;6;7;1226;1220;100.0;1119;155;964;115;56.0;59;890;97.0;792;113;2;7
909;Vrouwen;53700;2000;1245;1239;13;103.0;1009.0;59.0;95.0;65.0;789.0;108.0;7;6;1245;1239;103.0;1136;159;978;125;60.0;65;893;97.0;796;116;2;6
910;Vrouwen;53700;2001;1260;1254;13;105.0;1017.0;62.0;94.0;72.0;789.0;112.0;7;6;1260;1254;105.0;1149;161;988;135;63.0;72;892;96.0;796;120;2;6
911;Vrouwen;53700;2002;1272;1265;13;107.0;1022.0;65.0;93.0;80.0;786.0;116.0;7;6;1272;1265;107.0;1159;162;997;145;65.0;80;887;94.0;793;124;2;6
912;Vrouwen;53700;2003;1279;1273;13;108.0;1024.0;67.0;91.0;88.0;778.0;120.0;8;6;1279;1273;108.0;1164;162;1002;155;67.0;88;879;93.0;786;128;3;6
913;Vrouwen;53700;2004;1285;1279;13;110.0;1025.0;69.0;89.0;97.0;770.0;123.0;8;6;1285;1279;110.0;1169;163;1006;166;69.0;97;869;91.0;778;131;3;6
914;Vrouwen;53700;2005;1292;1286;13;112.0;1027.0;71.0;88.0;107.0;761.0;126.0;8;6;1292;1286;112.0;1174;163;1011;178;71.0;107;859;90.0;769;134;3;6
915;Vrouwen;53700;2006;1294;1288;13;113.0;1026.0;72.0;86.0;117.0;751.0;128.0;8;6;1294;1288;113.0;1176;163;1013;190;73.0;118;846;88.0;759;136;3;6
916;Vrouwen;53700;2007;1288;1282;13;114.0;1018.0;73.0;83.0;127.0;735.0;129.0;8;6;1288;1282;114.0;1168;161;1007;200;73.0;127;828;85.0;742;138;3;6
917;Vrouwen;53700;2008;1276;1270;13;114.0;1005.0;73.0;81.0;135.0;716.0;130.0;8;6;1276;1270;114.0;1156;159;998;209;73.0;136;806;83.0;724;138;3;6
918;Vrouwen;53700;2009;1256;1250;13;115.0;984.0;72.0;77.0;142.0;693.0;131.0;8;6;1256;1250;115.0;1136;154;981;215;72.0;143;780;79.0;701;138;3;6
919;Vrouwen;53700;2010;1231;1225;13;115.0;959.0;70.0;74.0;148.0;667.0;131.0;8;5;1231;1225;115.0;1111;149;962;219;71.0;148;751;76.0;675;138;2;5
920;Vrouwen;53800;1971;722;712;15;36.0;605.0;8.0;127.0;4.0;465.0;38.0;18;10;722;712;36.0;676;150;526;13;8.0;4;601;129.0;472;49;12;10
921;Vrouwen;53800;1972;730;720;15;38.0;610.0;8.0;124.0;5.0;473.0;39.0;18;10;730;720;38.0;682;147;535;14;8.0;5;605;127.0;478;51;12;10
922;Vrouwen;53800;1973;737;727;14;40.0;616.0;7.0;122.0;6.0;481.0;40.0;18;10;737;727;40.0;687;144;544;14;8.0;6;609;125.0;485;53;11;10
923;Vrouwen;53800;1974;748;739;14;42.0;625.0;7.0;121.0;7.0;490.0;41.0;18;9;748;739;42.0;697;142;554;15;8.0;7;617;124.0;493;54;10;9
924;Vrouwen;53800;1975;757;748;13;43.0;633.0;7.0;122.0;7.0;498.0;41.0;17;9;757;748;43.0;705;143;562;15;8.0;7;625;125.0;500;55;10;9
925;Vrouwen;53800;1976;758;749;12;44.0;635.0;6.0;124.0;7.0;498.0;41.0;17;8;758;749;44.0;705;143;562;15;8.0;7;628;127.0;501;54;9;8
926;Vrouwen;53800;1977;756;748;11;44.0;635.0;6.0;126.0;7.0;496.0;41.0;16;8;756;748;44.0;703;144;559;15;7.0;7;628;129.0;500;52;8;8
927;Vrouwen;53800;1978;756;748;10;45.0;636.0;6.0;127.0;7.0;496.0;42.0;15;8;756;748;45.0;703;143;560;15;7.0;7;629;129.0;500;52;8;8
928;Vrouwen;53800;1979;752;744;10;46.0;631.0;6.0;125.0;7.0;492.0;42.0;14;8;752;744;46.0;697;141;556;15;7.0;8;623;127.0;496;52;7;8
929;Vrouwen;53800;1980;750;743;9;48.0;629.0;6.0;125.0;8.0;491.0;43.0;14;7;750;743;48.0;695;139;556;15;7.0;8;621;126.0;495;53;6;7
930;Vrouwen;53800;1981;750;744;9;50.0;629.0;6.0;126.0;8.0;489.0;44.0;13;7;750;744;50.0;694;140;555;16;7.0;9;619;127.0;493;53;6;7
931;Vrouwen;53800;1982;752;745;8;51.0;629.0;6.0;129.0;8.0;485.0;45.0;12;6;752;745;51.0;694;142;552;16;7.0;9;618;130.0;489;54;6;6
932;Vrouwen;53800;1983;755;748;8;53.0;630.0;7.0;132.0;9.0;482.0;47.0;11;6;755;748;53.0;695;146;550;17;8.0;9;619;133.0;486;55;5;6
933;Vrouwen;53800;1984;758;752;7;55.0;632.0;7.0;134.0;9.0;482.0;48.0;11;6;758;752;55.0;698;148;550;17;8.0;9;620;135.0;485;56;5;6
934;Vrouwen;53800;1985;764;759;6;57.0;635.0;8.0;136.0;9.0;482.0;50.0;11;6;764;759;57.0;702;150;551;18;9.0;9;623;137.0;486;57;4;6
935;Vrouwen;53800;1986;770;765;5;59.0;638.0;9.0;139.0;9.0;481.0;52.0;11;5;770;765;59.0;706;154;551;19;10.0;9;625;140.0;484;58;4;5
936;Vrouwen;53800;1987;775;770;5;61.0;640.0;10.0;144.0;8.0;477.0;54.0;10;5;775;770;61.0;709;160;548;20;11.0;9;626;145.0;480;59;4;5
937;Vrouwen;53800;1988;783;778;5;64.0;645.0;12.0;152.0;8.0;473.0;55.0;10;5;783;778;64.0;714;170;545;21;13.0;9;629;154.0;476;60;3;5
938;Vrouwen;53800;1989;800;795;5;67.0;657.0;13.0;165.0;8.0;471.0;56.0;10;5;800;795;67.0;729;184;544;23;15.0;8;641;167.0;474;61;3;5
939;Vrouwen;53800;1990;822;817;5;71.0;675.0;16.0;180.0;8.0;471.0;57.0;10;4;822;817;71.0;746;201;546;25;17.0;8;656;181.0;475;62;3;4
940;Vrouwen;53800;1991;839;834;5;74.0;688.0;18.0;195.0;8.0;467.0;57.0;9;5;839;834;74.0;759;218;541;27;19.0;8;668;197.0;471;62;2;5
941;Vrouwen;53800;1992;890;885;5;80.0;731.0;21.0;218.0;8.0;483.0;59.0;9;5;890;885;80.0;805;244;561;31;22.0;9;707;220.0;487;65;2;5
942;Vrouwen;53800;1993;937;932;5;86.0;768.0;23.0;236.0;10.0;498.0;63.0;10;5;937;932;86.0;846;265;581;35;25.0;11;740;238.0;502;69;2;5
943;Vrouwen;53800;1994;973;968;5;91.0;796.0;26.0;256.0;12.0;502.0;65.0;10;5;973;968;91.0;877;288;589;40;28.0;12;764;259.0;505;71;2;5
944;Vrouwen;53800;1995;1003;997;6;97.0;818.0;29.0;272.0;13.0;503.0;67.0;10;6;1003;997;97.0;901;307;593;44;31.0;14;782;275.0;507;73;2;6
945;Vrouwen;53800;1996;1029;1023;6;101.0;836.0;32.0;283.0;14.0;506.0;69.0;10;6;1029;1023;101.0;921;322;600;49;34.0;15;796;286.0;510;75;2;6
946;Vrouwen;53800;1997;1056;1050;6;107.0;855.0;35.0;296.0;15.0;508.0;71.0;10;6;1056;1050;107.0;943;337;606;53;37.0;16;812;299.0;513;77;2;6
947;Vrouwen;53800;1998;1084;1077;6;112.0;875.0;38.0;309.0;16.0;511.0;74.0;11;6;1084;1077;112.0;966;354;612;57;40.0;17;827;312.0;516;80;2;6
948;Vrouwen;53800;1999;1104;1098;6;116.0;889.0;41.0;321.0;18.0;510.0;76.0;11;6;1104;1098;116.0;982;368;614;61;43.0;18;838;324.0;514;82;2;6
949;Vrouwen;53800;2000;1122;1115;6;119.0;900.0;43.0;324.0;19.0;513.0;79.0;11;6;1122;1115;119.0;996;374;622;65;45.0;20;845;327.0;517;85;2;6
950;Vrouwen;53800;2001;1146;1139;6;122.0;916.0;46.0;326.0;22.0;523.0;83.0;11;7;1146;1139;122.0;1017;379;638;70;48.0;22;855;329.0;526;89;2;7
951;Vrouwen;53800;2002;1136;1130;6;122.0;903.0;47.0;308.0;24.0;524.0;87.0;11;6;1136;1130;122.0;1008;363;645;73;49.0;24;839;311.0;528;93;2;6
952;Vrouwen;53800;2003;1132;1126;6;122.0;895.0;48.0;293.0;26.0;527.0;91.0;11;6;1132;1126;122.0;1004;349;655;77;50.0;27;827;296.0;531;97;2;6
953;Vrouwen;53800;2004;1137;1130;6;123.0;894.0;50.0;282.0;29.0;533.0;96.0;11;7;1137;1130;123.0;1007;339;668;82;52.0;30;821;285.0;536;102;2;7
954;Vrouwen;53800;2005;1147;1141;6;124.0;898.0;52.0;272.0;32.0;541.0;101.0;11;7;1147;1141;124.0;1016;332;684;87;54.0;33;819;275.0;545;107;3;7
955;Vrouwen;53800;2006;1159;1153;7;126.0;903.0;55.0;265.0;36.0;548.0;106.0;11;6;1159;1153;126.0;1027;326;701;93;57.0;37;819;267.0;552;112;3;6
956;Vrouwen;53800;2007;1176;1169;7;129.0;912.0;57.0;257.0;40.0;559.0;110.0;11;6;1176;1169;129.0;1041;321;720;100;59.0;41;822;259.0;562;117;3;6
957;Vrouwen;53800;2008;1190;1183;7;131.0;919.0;59.0;249.0;44.0;567.0;115.0;11;7;1190;1183;131.0;1052;315;737;106;61.0;45;822;251.0;571;122;3;7
958;Vrouwen;53800;2009;1207;1200;7;134.0;927.0;61.0;241.0;49.0;576.0;121.0;11;7;1207;1200;134.0;1066;310;757;113;63.0;50;824;244.0;580;127;3;7
959;Vrouwen;53800;2010;1225;1218;7;137.0;936.0;64.0;234.0;53.0;585.0;127.0;11;7;1225;1218;137.0;1081;305;776;119;65.0;54;826;237.0;588;134;3;7
960;Vrouwen;53900;1971;631;617;5;82.0;456.0;14.0;229.0;3.0;210.0;43.0;31;14;631;617;82.0;534;267;267;17;14.0;3;449;233.0;216;48;20;14
961;Vrouwen;53900;1972;634;620;5;85.0;458.0;13.0;230.0;3.0;211.0;42.0;30;14;634;620;85.0;535;268;268;18;14.0;3;451;234.0;217;47;19;14
962;Vrouwen;53900;1973;636;622;5;88.0;460.0;13.0;231.0;3.0;212.0;41.0;29;13;636;622;88.0;535;268;267;18;14.0;3;452;236.0;217;47;18;13
963;Vrouwen;53900;1974;635;622;5;90.0;459.0;12.0;232.0;3.0;212.0;40.0;29;13;635;622;90.0;532;266;266;17;14.0;3;452;236.0;216;46;17;13
964;Vrouwen;53900;1975;635;622;5;92.0;459.0;12.0;233.0;3.0;211.0;39.0;28;13;635;622;92.0;530;267;264;17;14.0;3;452;237.0;215;45;16;13
965;Vrouwen;53900;1976;648;636;5;95.0;470.0;11.0;241.0;3.0;214.0;39.0;27;12;648;636;95.0;541;274;267;17;14.0;3;464;245.0;219;45;15;12
966;Vrouwen;53900;1977;660;649;5;98.0;480.0;11.0;249.0;3.0;217.0;39.0;27;12;660;649;98.0;550;281;269;17;14.0;3;474;253.0;221;44;15;12
967;Vrouwen;53900;1978;668;656;5;101.0;487.0;11.0;255.0;3.0;218.0;38.0;26;12;668;656;101.0;555;285;270;17;14.0;3;480;257.0;223;44;14;12
968;Vrouwen;53900;1979;677;665;5;103.0;493.0;11.0;260.0;3.0;220.0;38.0;25;12;677;665;103.0;561;289;272;17;14.0;3;487;262.0;225;44;13;12
969;Vrouwen;53900;1980;684;673;5;106.0;500.0;11.0;264.0;3.0;221.0;38.0;24;11;684;673;106.0;567;293;274;18;14.0;4;493;266.0;226;44;13;11
970;Vrouwen;53900;1981;693;683;5;109.0;507.0;12.0;269.0;3.0;223.0;39.0;23;10;693;683;109.0;574;298;276;18;14.0;4;499;271.0;228;45;12;10
971;Vrouwen;53900;1982;700;690;6;111.0;513.0;13.0;274.0;3.0;223.0;39.0;21;10;700;690;111.0;579;302;277;19;15.0;4;504;276.0;228;45;12;10
972;Vrouwen;53900;1983;707;697;6;113.0;519.0;14.0;280.0;4.0;222.0;40.0;20;10;707;697;113.0;584;308;276;19;15.0;4;508;282.0;227;45;11;10
973;Vrouwen;53900;1984;717;708;5;116.0;527.0;15.0;289.0;4.0;221.0;40.0;19;9;717;708;116.0;592;317;275;20;16.0;4;516;290.0;226;45;11;9
974;Vrouwen;53900;1985;725;716;5;118.0;534.0;15.0;298.0;3.0;217.0;40.0;20;9;725;716;118.0;599;327;272;21;17.0;4;523;300.0;223;45;10;9
975;Vrouwen;53900;1986;725;716;4;119.0;534.0;16.0;303.0;3.0;211.0;40.0;20;8;725;716;119.0;598;332;265;21;17.0;4;523;306.0;217;45;10;8
976;Vrouwen;53900;1987;724;716;3;120.0;533.0;17.0;310.0;3.0;203.0;40.0;20;8;724;716;120.0;596;339;257;21;18.0;4;522;312.0;210;44;9;8
977;Vrouwen;53900;1988;724;717;3;121.0;534.0;17.0;319.0;3.0;195.0;40.0;19;7;724;717;121.0;596;348;248;22;18.0;4;523;321.0;201;43;8;7
978;Vrouwen;53900;1989;721;714;2;122.0;532.0;17.0;328.0;3.0;184.0;39.0;19;7;721;714;122.0;592;356;236;22;18.0;3;521;330.0;190;42;7;7
979;Vrouwen;53900;1990;719;713;2;123.0;532.0;18.0;339.0;3.0;173.0;38.0;17;6;719;713;123.0;589;366;223;22;19.0;3;520;341.0;179;41;7;6
980;Vrouwen;53900;1991;719;713;2;125.0;534.0;18.0;350.0;3.0;163.0;36.0;17;6;719;713;125.0;588;377;211;22;19.0;3;521;352.0;169;39;6;6
981;Vrouwen;53900;1992;721;715;2;126.0;536.0;19.0;358.0;3.0;157.0;34.0;16;6;721;715;126.0;589;386;202;23;20.0;3;524;361.0;162;37;5;6
982;Vrouwen;53900;1993;724;718;3;128.0;539.0;20.0;367.0;2.0;150.0;33.0;15;6;724;718;128.0;590;395;195;24;21.0;3;526;370.0;156;36;4;6
983;Vrouwen;53900;1994;728;722;2;130.0;543.0;21.0;377.0;2.0;143.0;31.0;15;6;728;722;130.0;592;405;186;25;22.0;3;529;380.0;149;34;4;6
984;Vrouwen;53900;1995;734;728;2;132.0;549.0;22.0;390.0;2.0;135.0;30.0;14;6;734;728;132.0;596;419;176;26;23.0;3;534;393.0;141;33;3;6
985;Vrouwen;53900;1996;740;734;2;134.0;555.0;23.0;402.0;2.0;127.0;29.0;14;6;740;734;134.0;600;432;168;27;24.0;3;538;405.0;133;31;3;6
986;Vrouwen;53900;1997;744;739;2;136.0;559.0;24.0;413.0;2.0;120.0;27.0;14;6;744;739;136.0;603;443;159;28;25.0;3;542;416.0;126;30;3;6
987;Vrouwen;53900;1998;752;747;2;139.0;565.0;25.0;424.0;2.0;114.0;26.0;14;5;752;747;139.0;607;456;152;29;26.0;3;547;427.0;120;29;3;5
988;Vrouwen;53900;1999;769;764;2;143.0;579.0;26.0;441.0;2.0;110.0;26.0;14;5;769;764;143.0;620;473;148;30;27.0;3;560;443.0;117;28;3;5
989;Vrouwen;53900;2000;789;784;2;148.0;595.0;27.0;457.0;3.0;109.0;25.0;14;5;789;784;148.0;636;490;146;31;28.0;3;575;460.0;115;28;2;5
990;Vrouwen;53900;2001;805;800;2;152.0;607.0;28.0;469.0;3.0;108.0;25.0;14;5;805;800;152.0;649;503;145;32;29.0;3;586;472.0;114;28;2;5
991;Vrouwen;53900;2002;854;850;2;161.0;646.0;30.0;499.0;3.0;114.0;27.0;15;5;854;850;161.0;689;536;153;35;31.0;4;622;502.0;120;29;2;5
992;Vrouwen;53900;2003;899;894;2;169.0;680.0;32.0;526.0;3.0;118.0;28.0;15;5;899;894;169.0;725;565;161;38;34.0;4;654;529.0;125;31;2;5
993;Vrouwen;53900;2004;933;928;2;175.0;705.0;34.0;546.0;4.0;122.0;29.0;15;5;933;928;175.0;752;587;166;41;36.0;5;677;549.0;129;32;2;5
994;Vrouwen;53900;2005;961;956;2;181.0;726.0;36.0;562.0;4.0;124.0;30.0;16;5;961;956;181.0;775;605;170;43;38.0;5;696;565.0;131;33;2;5
995;Vrouwen;53900;2006;985;980;3;187.0;743.0;38.0;575.0;4.0;125.0;31.0;16;5;985;980;187.0;793;620;173;46;40.0;6;710;578.0;133;35;2;5
996;Vrouwen;53900;2007;1011;1005;3;192.0;762.0;41.0;589.0;5.0;127.0;33.0;16;6;1011;1005;192.0;813;636;177;49;42.0;6;726;592.0;134;36;3;6
997;Vrouwen;53900;2008;1036;1030;3;197.0;780.0;43.0;601.0;5.0;130.0;34.0;16;6;1036;1030;197.0;833;651;182;52;45.0;7;741;604.0;137;38;3;6
998;Vrouwen;53900;2009;1055;1049;3;202.0;793.0;46.0;608.0;6.0;134.0;36.0;16;6;1055;1049;202.0;847;660;187;54;47.0;8;751;611.0;140;39;3;6
999;Vrouwen;53900;2010;1072;1065;3;206.0;804.0;48.0;611.0;7.0;138.0;38.0;15;7;1072;1065;206.0;859;665;193;57;49.0;8;758;614.0;144;41;3;7
1000;Vrouwen;53925;1971;474;448;0;130.0;249.0;13.0;192.0;1.0;43.0;26.0;42;26;474;448;130.0;318;232;87;15;13.0;1;254;196.0;58;27;22;26
1001;Vrouwen;53925;1972;484;458;1;136.0;253.0;13.0;196.0;1.0;43.0;26.0;42;26;484;458;136.0;321;235;86;15;13.0;1;258;201.0;57;28;21;26
1002;Vrouwen;53925;1973;494;468;1;143.0;257.0;12.0;201.0;1.0;42.0;26.0;42;26;494;468;143.0;325;240;85;14;13.0;1;262;206.0;56;28;20;26
1003;Vrouwen;53925;1974;505;479;1;150.0;261.0;12.0;206.0;1.0;42.0;26.0;41;26;505;479;150.0;329;244;85;14;13.0;1;267;212.0;55;29;19;26
1004;Vrouwen;53925;1975;516;490;1;156.0;266.0;12.0;212.0;1.0;41.0;26.0;41;26;516;490;156.0;334;250;84;14;13.0;1;272;218.0;54;29;19;26
1005;Vrouwen;53925;1976;526;500;1;162.0;271.0;12.0;217.0;1.0;41.0;27.0;40;26;526;500;162.0;338;255;83;14;13.0;1;276;223.0;53;29;18;26
1006;Vrouwen;53925;1977;531;506;1;167.0;273.0;12.0;221.0;1.0;40.0;27.0;39;25;531;506;167.0;339;257;82;14;13.0;1;279;227.0;52;29;18;25
1007;Vrouwen;53925;1978;540;515;1;172.0;277.0;12.0;225.0;1.0;39.0;27.0;38;25;540;515;172.0;342;261;81;14;13.0;1;282;231.0;51;29;17;25
1008;Vrouwen;53925;1979;548;522;1;177.0;281.0;12.0;229.0;1.0;39.0;27.0;37;26;548;522;177.0;345;265;81;14;13.0;1;286;235.0;51;29;17;26
1009;Vrouwen;53925;1980;556;531;1;182.0;285.0;12.0;234.0;1.0;39.0;27.0;35;25;556;531;182.0;349;268;80;14;13.0;1;289;239.0;50;29;16;25
1010;Vrouwen;53925;1981;559;535;1;186.0;287.0;12.0;235.0;1.0;39.0;27.0;33;25;559;535;186.0;349;269;80;14;13.0;1;290;240.0;49;29;16;25
1011;Vrouwen;53925;1982;563;539;1;190.0;290.0;12.0;238.0;1.0;39.0;27.0;31;24;563;539;190.0;349;270;79;14;13.0;1;291;242.0;49;29;15;24
1012;Vrouwen;53925;1983;566;542;1;192.0;292.0;13.0;240.0;1.0;39.0;27.0;29;24;566;542;192.0;349;271;78;14;13.0;1;291;243.0;48;29;15;24
1013;Vrouwen;53925;1984;566;543;1;194.0;293.0;13.0;241.0;1.0;38.0;27.0;28;24;566;543;194.0;348;272;76;15;14.0;1;291;244.0;47;28;14;24
1014;Vrouwen;53925;1985;566;543;1;196.0;293.0;13.0;242.0;1.0;38.0;27.0;27;23;566;543;196.0;348;273;75;15;14.0;1;292;245.0;46;28;14;23
1015;Vrouwen;53925;1986;579;556;1;201.0;302.0;13.0;249.0;1.0;38.0;27.0;27;22;579;556;201.0;356;280;75;15;14.0;1;299;253.0;47;28;13;22
1016;Vrouwen;53925;1987;590;569;1;206.0;310.0;14.0;257.0;1.0;38.0;27.0;26;21;590;569;206.0;363;288;76;15;15.0;1;307;260.0;47;28;13;21
1017;Vrouwen;53925;1988;598;578;1;209.0;316.0;14.0;263.0;1.0;38.0;27.0;26;20;598;578;209.0;369;293;76;16;15.0;1;313;266.0;47;28;12;20
1018;Vrouwen;53925;1989;608;588;1;213.0;324.0;15.0;270.0;1.0;38.0;27.0;25;20;608;588;213.0;375;300;75;16;15.0;1;320;273.0;46;28;12;20
1019;Vrouwen;53925;1990;615;596;1;216.0;330.0;15.0;276.0;1.0;38.0;26.0;24;19;615;596;216.0;380;306;75;17;16.0;1;325;279.0;46;28;11;19
