ID;Bouwjaar;Perioden;TotaalNederland_1;Groningen_2;Fryslan_3;Drenthe_4;Overijssel_5;Flevoland_6;Gelderland_7;Utrecht_8;NoordHolland_9;ZuidHolland_10;Zeeland_11;NoordBrabant_12;Limburg_13;TotaalMotorfietsen_14;k_1Cilinder_15;k_2Cilinders_16;k_3Cilinders_17;k_4Cilinders_18;k_5Cilinders_19;k_6Cilinders_20;OverigEnOnbekendAantalCilinders_21;TotaalMotorfietsen_22;k_50Cc_23;k_51125Cc_24;k_126175Cc_25;k_176250Cc_26;k_251375Cc_27;k_376500Cc_28;k_501625Cc_29;k_626750Cc_30;k_751875Cc_31;k_8761000Cc_32;k_10011125Cc_33;k_1126CcEnMeer_34;OverigEnOnbekend_35;TotaalMotorfietsen_36;k_18Tot20Jaar_37;k_20Tot25Jaar_38;k_25Tot30Jaar_39;k_30Tot40Jaar_40;k_40Tot50Jaar_41;k_50Tot60Jaar_42;k_60Tot65Jaar_43;k_65JaarEnOuder_44;OpNaamRechtspersoon_45
820;Bouwjaar 2002;2020;20848;811;892;842;1595;556;2692;1403;3276;3605;535;3178;1463;20848;1776;9849;198;8795;1;221;8;20848;2;210;62;343;29;666;3509;2522;1272;4624;963;6541;105;20848;17;454;1545;4019;4395;6106;2237;1884;191
821;Bouwjaar 2002;2021;20580;803;902;816;1594;559;2685;1401;3202;3552;553;3079;1434;20580;1764;9802;191;8583;1;230;9;20580;2;225;60;339;27;647;3401;2479;1247;4539;956;6554;104;20580;20;456;1420;3942;4239;5955;2385;2001;162
822;Bouwjaar 2002;2022;20041;791;911;827;1591;539;2645;1314;3078;3371;549;3011;1414;20041;1735;9594;188;8281;1;235;7;20041;2;222;63;338;25;601;3261;2387;1218;4421;942;6462;99;20041;11;425;1278;3790;3955;5770;2462;2201;149
823;Bouwjaar 2002;2023;19653;795;945;835;1541;531;2574;1265;2961;3296;533;2963;1414;19653;1753;9447;183;8032;1;229;8;19653;3;257;62;344;27;596;3133;2317;1201;4305;915;6395;98;19653;24;360;1217;3695;3775;5530;2546;2357;149
824;Bouwjaar 2002;2024;19113;786;923;807;1514;509;2516;1223;2779;3267;517;2883;1389;19113;1743;9244;183;7701;1;232;9;19113;3;274;62;341;25;571;3005;2247;1159;4176;892;6264;94;19113;18;328;1101;3527;3649;5235;2579;2537;139
825;Bouwjaar 2002;2025;18576;751;927;789;1480;505;2469;1193;2622;3140;523;2815;1362;18576;1725;9051;175;7389;1;227;8;18576;4;278;63;347;26;553;2884;2161;1114;4073;870;6115;88;18576;33;325;1025;3357;3542;4929;2492;2739;134
826;Bouwjaar 2003;2019;22404;839;932;864;1740;638;2820;1524;3491;3994;598;3445;1519;22404;1987;10419;188;9619;1;180;10;22404;0;203;150;313;36;905;4768;2623;943;4958;672;6740;93;22404;15;545;2201;4569;4737;6195;2124;1788;230
827;Bouwjaar 2003;2020;22182;843;949;873;1728;622;2824;1518;3447;3912;605;3363;1498;22182;1973;10358;187;9464;1;185;14;22182;1;210;142;305;35;878;4673;2582;931;4914;680;6741;90;22182;19;531;2029;4536;4489;6122;2266;1956;234
828;Bouwjaar 2003;2021;21954;838;950;868;1753;630;2822;1499;3321;3871;602;3349;1451;21954;1951;10319;191;9292;2;185;14;21954;1;224;143;303;35;852;4556;2530;924;4875;667;6754;90;21954;20;499;1820;4577;4361;5978;2364;2117;218
829;Bouwjaar 2003;2022;21557;860;961;872;1728;618;2761;1473;3179;3775;596;3321;1413;21557;1930;10194;190;9044;2;183;14;21557;2;236;140;296;35;818;4437;2461;912;4780;661;6691;88;21557;21;471;1689;4556;4149;5802;2438;2218;213
830;Bouwjaar 2003;2023;21128;847;968;859;1707;593;2698;1441;3084;3660;590;3266;1415;21128;1926;10037;180;8788;1;183;13;21128;1;254;135;301;34;790;4305;2410;896;4657;656;6605;84;21128;23;442;1519;4465;4005;5521;2534;2418;201
831;Bouwjaar 2003;2024;20641;838;969;861;1675;588;2622;1399;2930;3532;599;3223;1405;20641;1880;9880;179;8512;1;175;14;20641;2;258;129;303;32;753;4145;2326;866;4576;646;6524;81;20641;20;463;1378;4222;3868;5275;2602;2614;199
832;Bouwjaar 2003;2025;20188;822;971;846;1636;567;2591;1333;2847;3463;584;3148;1380;20188;1841;9743;170;8248;1;173;12;20188;4;264;122;304;29;712;4024;2274;834;4463;642;6432;84;20188;14;469;1328;4065;3720;4993;2646;2773;180
833;Bouwjaar 2004;2019;23076;890;990;923;1684;644;2828;1678;3744;4062;618;3593;1422;23076;2161;10216;202;10348;0;138;11;23076;0;295;123;257;29;1089;4632;3835;818;5093;508;6332;65;23076;30;658;2469;4861;4801;6188;2112;1689;268
834;Bouwjaar 2004;2020;23039;880;983;886;1706;642;2863;1655;3713;4045;619;3625;1422;23039;2148;10260;207;10273;0;138;13;23039;0;305;117;256;30;1044;4595;3827;816;5102;506;6374;67;23039;25;624;2355;4974;4588;6111;2220;1900;242
835;Bouwjaar 2004;2021;22928;904;990;901;1729;662;2832;1651;3602;4064;610;3561;1422;22928;2121;10264;209;10182;0;136;16;22928;2;310;115;258;28;1023;4513;3787;817;5061;504;6444;66;22928;24;615;2176;4942;4496;6031;2345;2077;222
836;Bouwjaar 2004;2022;22657;939;1020;910;1722;633;2852;1585;3498;3979;595;3503;1421;22657;2101;10162;209;10030;0;139;16;22657;2;313;104;253;27;989;4462;3736;796;4979;501;6431;64;22657;23;577;1983;5015;4425;5764;2443;2226;201
837;Bouwjaar 2004;2023;22254;929;1031;905;1713;626;2792;1573;3409;3877;602;3423;1374;22254;2089;10041;211;9758;0;138;17;22254;5;307;106;254;24;982;4303;3677;793;4883;492;6365;63;22254;19;557;1785;4982;4222;5574;2562;2363;190
838;Bouwjaar 2004;2024;21911;929;1058;909;1697;606;2780;1509;3279;3812;603;3376;1353;21911;2053;9945;197;9561;0;139;16;21911;6;309;101;242;21;965;4214;3644;785;4779;485;6301;59;21911;22;528;1748;4820;4111;5322;2572;2592;196
839;Bouwjaar 2004;2025;21452;915;1059;925;1672;584;2711;1460;3174;3671;607;3354;1320;21452;2010;9793;195;9306;0;133;15;21452;8;304;96;228;20;947;4102;3560;781;4655;470;6224;57;21452;27;527;1623;4649;4034;5072;2520;2826;174
840;Bouwjaar 2005;2019;21162;820;920;846;1516;568;2582;1541;3431;3722;490;3372;1354;21162;2238;9838;392;8563;0;120;11;21162;4;314;140;289;21;1007;3364;3899;911;3953;623;6622;15;21162;26;647;2096;4284;4461;5723;2033;1612;280
841;Bouwjaar 2005;2020;21240;825;954;865;1518;590;2594;1496;3422;3801;472;3373;1330;21240;2241;9906;397;8557;0;122;17;21240;4;321;135;289;20;1000;3357;3916;912;3926;627;6718;15;21240;25;626;2107;4364;4251;5672;2143;1792;260
842;Bouwjaar 2005;2021;21285;840;971;867;1550;600;2618;1506;3348;3791;491;3362;1341;21285;2254;9969;394;8522;0;127;19;21285;5;321;130;298;19;990;3325;3961;932;3884;630;6775;15;21285;19;641;1969;4462;4087;5654;2236;1963;254
843;Bouwjaar 2005;2022;21114;844;962;864;1590;592;2665;1485;3251;3709;503;3298;1351;21114;2204;9939;397;8422;0;134;18;21114;5;328;124;290;19;956;3281;3888;923;3877;626;6782;15;21114;23;559;1821;4568;3946;5581;2253;2135;228
844;Bouwjaar 2005;2023;20914;856;988;869;1605;553;2651;1451;3163;3648;511;3243;1376;20914;2199;9870;406;8287;0;135;17;20914;3;346;122;294;20;938;3224;3845;898;3838;633;6740;13;20914;26;537;1659;4554;3890;5391;2304;2337;216
845;Bouwjaar 2005;2024;20575;853;1011;866;1590;544;2620;1414;3059;3579;498;3167;1374;20575;2194;9756;402;8075;0;130;18;20575;8;356;122;294;21;922;3123;3787;903;3759;622;6645;13;20575;28;502;1579;4546;3706;5107;2407;2505;195
846;Bouwjaar 2005;2025;20365;846;1037;880;1584;507;2566;1364;3013;3568;517;3119;1364;20365;2198;9713;396;7907;0;133;18;20365;13;386;128;297;20;887;3063;3698;888;3714;618;6640;13;20365;41;511;1515;4364;3696;4892;2429;2731;186
847;Bouwjaar 2006;2019;21720;783;887;841;1617;576;2618;1620;3556;4009;511;3300;1402;21720;2361;9873;390;8969;0;120;7;21720;1;406;202;345;28;837;3428;4384;943;4011;529;6553;53;21720;23;820;2430;4346;4274;5989;1926;1612;300
848;Bouwjaar 2006;2020;21754;812;903;863;1644;567;2631;1630;3509;3979;526;3286;1404;21754;2334;9959;403;8928;0;117;13;21754;1;403;196;338;28;818;3396;4416;947;3999;535;6623;54;21754;25;798;2330;4505;4054;5897;2101;1761;283
849;Bouwjaar 2006;2021;21858;838;929;884;1650;601;2690;1589;3487;3981;519;3274;1416;21858;2325;10059;397;8945;0;117;15;21858;1;391;195;328;27;814;3398;4430;942;4033;535;6709;55;21858;29;788;2218;4670;3945;5776;2221;1959;252
850;Bouwjaar 2006;2022;21781;865;955;900;1656;600;2690;1554;3392;3974;535;3247;1413;21781;2299;10048;408;8900;0;111;15;21781;1;393;184;331;23;790;3366;4418;937;4017;554;6714;53;21781;25;680;2094;4774;3916;5649;2302;2099;242
851;Bouwjaar 2006;2023;21593;895;973;881;1701;589;2641;1540;3303;3919;529;3212;1410;21593;2250;10008;401;8805;0;114;15;21593;1;387;173;328;22;768;3313;4385;915;4000;550;6698;53;21593;25;648;1969;4768;3890;5456;2359;2261;217
852;Bouwjaar 2006;2024;21343;908;976;862;1695;583;2644;1478;3224;3858;549;3153;1413;21343;2224;9943;387;8664;0;111;14;21343;1;386;166;324;20;741;3260;4333;911;3972;528;6651;50;21343;25;624;1926;4699;3739;5240;2458;2428;204
853;Bouwjaar 2006;2025;21014;893;969;829;1679;590;2630;1435;3165;3750;553;3146;1375;21014;2202;9841;374;8466;0;116;15;21014;2;382;162;324;21;726;3232;4221;903;3885;522;6585;49;21014;34;600;1780;4626;3712;4951;2513;2601;197
854;Bouwjaar 2007;2019;23130;764;956;823;1525;626;2774;1723;3909;4438;567;3579;1446;23130;3017;10666;789;8549;0;94;15;23130;0;475;148;626;87;1112;3167;4826;833;3915;1193;6693;55;23130;22;783;2495;4785;4452;6309;2145;1688;451
855;Bouwjaar 2007;2020;23454;801;981;869;1539;641;2842;1699;3911;4476;586;3632;1477;23454;3011;10759;810;8753;0;100;21;23454;0;473;138;617;84;1083;3196;4938;822;4007;1220;6823;53;23454;32;765;2505;5030;4286;6301;2268;1881;386
856;Bouwjaar 2007;2021;23736;852;989;894;1632;653;2916;1721;3881;4497;601;3608;1492;23736;2993;10946;821;8848;0;104;24;23736;0;468;134;612;84;1072;3230;4987;852;4061;1236;6945;55;23736;24;788;2460;5218;4231;6142;2422;2076;375
857;Bouwjaar 2007;2022;23790;862;1016;941;1659;643;2928;1700;3795;4487;602;3668;1489;23790;2965;11013;815;8868;0;103;26;23790;0;465;128;597;77;1062;3222;5028;838;4072;1235;7015;51;23790;19;729;2273;5355;4209;5994;2563;2302;346
858;Bouwjaar 2007;2023;23723;897;1028;962;1661;645;2969;1662;3718;4486;618;3588;1489;23723;2949;11004;825;8818;0;102;25;23723;0;483;120;587;78;1025;3206;5016;837;4063;1254;7003;51;23723;28;725;2170;5435;4139;5739;2700;2476;311
859;Bouwjaar 2007;2024;23521;925;1022;971;1664;641;2974;1627;3647;4405;632;3551;1462;23521;2872;10946;820;8756;0;103;24;23521;0;469;113;570;71;985;3159;5013;836;4022;1232;7000;51;23521;33;663;2035;5472;4096;5523;2732;2686;281
860;Bouwjaar 2007;2025;23308;942;1024;951;1670;633;2912;1616;3597;4317;628;3558;1460;23308;2822;10886;824;8652;0;100;24;23308;0;459;112;556;72;969;3139;4951;825;3999;1241;6934;51;23308;26;664;1934;5395;4184;5181;2801;2850;273
861;Bouwjaar 2008;2019;22787;755;838;784;1459;612;2695;1666;3988;4423;517;3654;1396;22787;3281;10770;828;7824;0;65;19;22787;0;529;213;707;236;1126;2430;5546;1448;3310;914;6293;35;22787;26;771;2600;4692;4430;6096;2038;1653;481
862;Bouwjaar 2008;2020;23287;795;872;830;1516;623;2786;1697;4011;4514;542;3678;1423;23287;3268;11051;871;8008;0;67;22;23287;0;520;201;709;235;1106;2469;5724;1504;3388;955;6444;32;23287;26;790;2634;4957;4358;6085;2214;1789;434
863;Bouwjaar 2008;2021;23656;829;893;883;1597;652;2832;1694;4043;4552;552;3675;1454;23656;3247;11269;880;8169;0;68;23;23656;0;508;187;701;238;1095;2497;5877;1549;3461;955;6554;34;23656;25;810;2620;5150;4280;6079;2340;1957;395
864;Bouwjaar 2008;2022;23827;872;919;923;1676;672;2883;1676;3949;4526;591;3650;1490;23827;3212;11389;899;8238;0;66;23;23827;0;482;186;696;241;1079;2480;5944;1578;3495;961;6651;34;23827;26;740;2502;5312;4282;6004;2453;2133;375
865;Bouwjaar 2008;2023;23891;868;961;935;1713;655;2899;1647;3898;4551;611;3642;1511;23891;3165;11488;922;8230;0;64;22;23891;0;481;178;685;240;1033;2469;6034;1582;3476;968;6713;32;23891;24;698;2289;5502;4273;5856;2532;2373;344
866;Bouwjaar 2008;2024;23822;903;951;954;1739;616;2950;1623;3842;4494;627;3609;1514;23822;3118;11461;915;8237;0;68;23;23822;0;484;160;669;239;1024;2463;5997;1589;3461;948;6755;33;23822;32;728;2102;5621;4200;5601;2656;2562;320
867;Bouwjaar 2008;2025;23616;908;940;970;1757;599;2968;1628;3781;4401;650;3504;1510;23616;3046;11442;908;8129;0;71;20;23616;0;466;151;644;231;1010;2418;5955;1597;3422;957;6734;31;23616;33;682;2018;5617;4228;5261;2700;2768;309
868;Bouwjaar 2009;2019;18374;570;716;630;1180;468;2111;1351;3177;3544;430;2978;1219;18374;2722;8976;700;5918;0;30;28;18374;0;361;261;465;371;848;1905;4298;1144;2805;846;5051;19;18374;27;721;1899;3600;3627;5014;1628;1368;490
869;Bouwjaar 2009;2020;18846;587;747;672;1275;471;2191;1366;3237;3628;435;3010;1227;18846;2748;9231;731;6081;0;30;25;18846;0;360;252;468;382;859;1956;4460;1191;2885;869;5148;16;18846;30;708;2031;3753;3554;5038;1806;1485;441
870;Bouwjaar 2009;2021;19289;618;801;698;1327;484;2262;1409;3236;3682;438;3080;1254;19289;2730;9511;737;6258;0;30;23;19289;0;356;253;462;375;837;2020;4602;1235;2965;889;5282;13;19289;32;659;2033;4015;3508;5022;1925;1681;414
871;Bouwjaar 2009;2022;19585;657;816;730;1365;484;2361;1374;3178;3738;464;3137;1281;19585;2709;9702;752;6366;0;32;24;19585;0;349;237;458;369;854;2045;4690;1253;3028;903;5386;13;19585;23;623;2013;4263;3380;4994;2033;1871;385
872;Bouwjaar 2009;2023;19697;679;830;749;1424;487;2402;1359;3140;3728;491;3095;1313;19697;2705;9807;771;6353;0;35;26;19697;1;349;231;465;372;856;2033;4737;1258;3029;912;5437;17;19697;25;598;1893;4443;3439;4828;2093;2027;351
873;Bouwjaar 2009;2024;19744;704;857;750;1444;480;2407;1360;3109;3723;503;3093;1314;19744;2679;9901;769;6336;0;34;25;19744;1;351;226;464;366;830;2004;4772;1279;3044;916;5475;16;19744;31;593;1814;4455;3456;4668;2149;2265;313
874;Bouwjaar 2009;2025;19721;714;867;765;1452;514;2443;1325;3059;3716;520;3048;1298;19721;2626;9957;773;6305;0;36;24;19721;1;343;214;462;356;807;2012;4787;1297;3026;909;5493;14;19721;33;571;1713;4442;3499;4448;2259;2447;309
875;Bouwjaar 2010;2019;15043;478;561;542;926;369;1714;1086;2742;2944;304;2451;926;15043;2329;7456;548;4673;0;29;8;15043;0;406;208;378;433;591;1318;3202;1185;1693;757;4867;5;15043;38;497;1411;2764;2993;4241;1411;1204;484
876;Bouwjaar 2010;2020;15580;497;608;584;970;388;1815;1137;2797;2961;332;2500;991;15580;2337;7781;573;4845;0;33;11;15580;0;399;205;382;437;601;1355;3331;1256;1769;785;5055;5;15580;34;535;1504;2909;2935;4370;1568;1283;442
877;Bouwjaar 2010;2021;16088;534;630;594;1031;392;1920;1192;2861;3013;350;2569;1002;16088;2363;8070;586;5019;0;37;13;16088;0;406;200;389;443;602;1389;3463;1314;1831;826;5221;4;16088;42;552;1533;3114;2918;4360;1722;1443;404
878;Bouwjaar 2010;2022;16394;548;666;618;1081;401;2000;1199;2784;3072;381;2605;1039;16394;2326;8264;622;5132;0;39;11;16394;0;390;186;378;441;601;1407;3561;1338;1876;872;5341;3;16394;18;536;1604;3280;2857;4298;1835;1582;384
879;Bouwjaar 2010;2023;16568;574;669;644;1143;408;2041;1204;2742;3091;378;2615;1059;16568;2302;8426;635;5154;0;40;11;16568;0;388;180;382;441;584;1387;3610;1382;1914;880;5416;4;16568;22;498;1502;3485;2839;4193;1959;1719;351
880;Bouwjaar 2010;2024;16639;606;681;658;1180;425;2068;1163;2727;3030;396;2629;1076;16639;2293;8520;631;5143;0;41;11;16639;0;389;173;387;435;580;1387;3648;1383;1916;876;5461;4;16639;34;487;1422;3545;2804;4123;2039;1875;310
881;Bouwjaar 2010;2025;16633;594;688;657;1189;414;2061;1158;2692;3071;407;2628;1074;16633;2271;8572;640;5101;0;39;10;16633;0;370;172;383;430;574;1376;3656;1400;1915;889;5464;4;16633;32;477;1364;3600;2821;3946;2032;2071;290
882;Bouwjaar 2011;2019;13223;390;439;454;823;322;1590;987;2326;2617;299;2067;909;13223;2345;6058;849;3673;0;283;15;13223;0;576;146;312;579;445;1102;2526;1575;1114;699;4138;11;13223;40;437;1256;2221;2573;3905;1249;989;553
883;Bouwjaar 2011;2020;13877;423;484;474;895;333;1672;1055;2455;2681;314;2157;934;13877;2361;6446;895;3862;0;296;17;13877;0;576;136;314;601;450;1137;2666;1673;1177;745;4391;11;13877;34;463;1378;2428;2547;4043;1386;1120;478
884;Bouwjaar 2011;2021;14461;448;528;508;955;367;1734;1072;2512;2763;328;2253;993;14461;2360;6798;944;4036;0;306;17;14461;0;580;127;318;589;460;1156;2773;1792;1234;781;4643;8;14461;35;481;1452;2729;2505;4026;1570;1240;423
885;Bouwjaar 2011;2022;14970;500;572;540;1021;390;1831;1073;2509;2856;358;2322;998;14970;2345;7045;999;4244;0;320;17;14970;0;554;132;306;594;467;1190;2871;1899;1310;848;4791;8;14970;32;436;1457;2956;2575;3997;1713;1414;390
886;Bouwjaar 2011;2023;15236;543;605;572;1043;389;1881;1062;2521;2883;365;2333;1039;15236;2340;7199;1029;4327;0;325;16;15236;0;560;123;313;594;449;1204;2943;1937;1311;887;4909;6;15236;25;434;1389;3118;2522;3967;1862;1557;362
887;Bouwjaar 2011;2024;15326;578;626;586;1066;415;1931;1044;2474;2864;371;2331;1040;15326;2334;7279;1042;4331;0;324;16;15326;0;547;129;313;593;456;1186;2973;1961;1329;891;4942;6;15326;43;419;1328;3210;2518;3806;1928;1735;339
888;Bouwjaar 2011;2025;15499;586;647;611;1073;414;1990;1052;2468;2877;385;2349;1047;15499;2321;7424;1043;4365;0;330;16;15499;1;547;121;312;584;463;1199;3001;2004;1339;900;5022;6;15499;39;418;1286;3305;2554;3715;1963;1909;310
889;Bouwjaar 2012;2019;12074;302;419;391;782;311;1413;895;2220;2422;265;1812;842;12074;2284;6108;832;2524;0;308;18;12074;0;382;197;334;615;394;614;2701;1291;912;519;4108;7;12074;27;425;1049;1895;2299;3620;1147;904;708
890;Bouwjaar 2012;2020;12667;331;455;426;853;310;1513;935;2332;2466;283;1905;858;12667;2304;6456;898;2682;0;309;18;12667;0;381;197;328;623;400;646;2896;1338;996;567;4290;5;12667;38;472;1152;2084;2251;3824;1279;1018;549
891;Bouwjaar 2012;2021;13426;354;503;477;939;341;1578;1018;2403;2566;311;2006;930;13426;2339;6925;967;2867;0;306;22;13426;0;398;193;327;639;398;689;3124;1464;1015;619;4556;4;13426;32;564;1186;2319;2329;3930;1431;1172;463
892;Bouwjaar 2012;2022;13998;407;532;524;1011;368;1638;1072;2442;2653;322;2080;949;13998;2352;7249;1028;3024;0;324;21;13998;0;399;189;326;654;398;707;3305;1554;1062;679;4721;4;13998;24;585;1222;2610;2307;3965;1594;1263;428
893;Bouwjaar 2012;2023;14494;445;560;551;1093;377;1713;1094;2434;2734;334;2164;995;14494;2358;7550;1072;3164;0;330;20;14494;0;405;188;330;640;399;707;3497;1619;1106;710;4889;4;14494;30;583;1238;2809;2356;3900;1723;1442;413
894;Bouwjaar 2012;2024;14844;469;586;578;1112;385;1770;1072;2476;2795;356;2212;1033;14844;2366;7794;1105;3212;0;346;21;14844;0;404;185;337;642;399;700;3608;1672;1125;727;5041;4;14844;41;565;1280;3014;2334;3770;1843;1620;377
895;Bouwjaar 2012;2025;14990;525;607;598;1167;384;1811;1039;2473;2782;381;2216;1007;14990;2331;7915;1131;3246;0;346;21;14990;0;392;180;336;645;383;696;3655;1727;1142;736;5094;4;14990;36;543;1272;3116;2344;3703;1842;1788;346
896;Bouwjaar 2013;2019;10883;271;343;361;650;264;1320;794;1962;2258;247;1682;731;10883;2293;5699;826;1896;0;147;22;10883;0;673;224;265;593;610;447;1989;1550;595;317;3601;19;10883;68;579;940;1595;2018;3079;1006;848;750
897;Bouwjaar 2013;2020;11662;293;387;384;734;285;1401;873;2077;2375;247;1836;770;11662;2333;6169;905;2066;0;164;25;11662;0;678;218;261;605;628;472;2188;1681;661;350;3901;19;11662;64;647;1073;1834;2044;3230;1136;969;665
898;Bouwjaar 2013;2021;12461;322;427;432;812;293;1511;970;2186;2460;271;1975;802;12461;2392;6650;991;2226;0;174;28;12461;0;682;218;270;636;651;470;2340;1843;715;395;4225;16;12461;76;694;1174;2157;2095;3370;1249;1097;549
899;Bouwjaar 2013;2022;13115;378;457;456;880;317;1597;1024;2255;2546;298;2067;840;13115;2418;7027;1090;2372;0;181;27;13115;0;666;214;282;635;671;479;2542;1993;726;441;4451;15;13115;70;694;1239;2484;2076;3464;1376;1213;499
900;Bouwjaar 2013;2023;13747;441;521;491;961;331;1696;1028;2294;2626;325;2146;887;13747;2454;7389;1173;2501;0;204;26;13747;0;659;220;284;653;692;478;2713;2158;770;487;4619;14;13747;54;720;1316;2735;2072;3574;1482;1360;434
901;Bouwjaar 2013;2024;14031;465;549;502;1033;339;1733;1023;2322;2659;339;2169;898;14031;2440;7593;1188;2583;0;200;27;14031;0;662;204;283;645;700;487;2793;2233;781;489;4739;15;14031;62;695;1332;2864;2124;3446;1610;1502;396
902;Bouwjaar 2013;2025;14332;509;583;546;1078;349;1748;1042;2337;2663;368;2186;923;14332;2434;7822;1208;2631;0;213;24;14332;0;649;205;278;646;706;482;2897;2286;793;497;4881;12;14332;68;738;1268;2970;2188;3348;1691;1701;360
903;Bouwjaar 2014;2019;11613;272;358;369;668;297;1314;883;2145;2445;275;1871;716;11613;2200;6503;887;1855;0;104;64;11613;0;433;231;183;803;521;293;2328;1622;664;580;3893;62;11613;36;539;972;1645;2073;3347;1137;919;945
904;Bouwjaar 2014;2020;12579;312;419;391;752;314;1444;933;2322;2623;295;2032;742;12579;2280;7053;1032;2022;0;128;64;12579;0;449;223;191;822;557;300;2540;1832;725;636;4244;60;12579;31;622;1196;1896;2081;3600;1215;1073;865
905;Bouwjaar 2014;2021;13662;363;455;466;867;345;1579;1029;2485;2771;315;2195;792;13662;2311;7738;1168;2241;0;136;68;13662;0;457;218;190;828;580;320;2822;2071;770;708;4637;61;13662;46;688;1413;2279;2154;3721;1402;1189;770
906;Bouwjaar 2014;2022;14588;414;519;547;979;381;1679;1084;2559;2869;322;2367;868;14588;2332;8321;1302;2424;0;144;65;14588;0;444;213;197;850;615;325;3045;2281;837;763;4959;59;14588;29;712;1625;2588;2255;3777;1547;1348;707
907;Bouwjaar 2014;2023;15357;457;587;627;1067;400;1778;1155;2605;2889;363;2473;956;15357;2374;8818;1397;2541;0;160;67;15357;0;451;216;204;850;647;326;3231;2463;858;841;5210;60;15357;49;680;1684;2989;2321;3852;1690;1530;562
908;Bouwjaar 2014;2024;15913;498;627;676;1149;413;1859;1164;2645;2969;378;2539;996;15913;2379;9180;1490;2629;0;167;68;15913;0;458;215;203;855;660;322;3409;2578;890;866;5396;61;15913;43;701;1696;3295;2399;3758;1774;1758;489
909;Bouwjaar 2014;2025;16359;545;646;685;1199;404;1981;1185;2667;3042;385;2575;1045;16359;2399;9505;1547;2679;0;169;60;16359;0;473;215;200;858;675;324;3571;2648;892;878;5572;53;16359;55;742;1660;3538;2438;3672;1865;1944;445
910;Bouwjaar 2015;2019;12183;311;351;361;755;313;1394;872;2247;2610;227;1921;821;12183;2419;6413;1125;2063;0;93;70;12183;0;491;250;220;996;537;255;2421;2029;743;578;3598;65;12183;36;576;924;1581;2154;3548;1162;980;1222
911;Bouwjaar 2015;2020;13229;356;399;425;871;333;1475;935;2436;2768;257;2085;889;13229;2475;6957;1339;2288;0;102;68;13229;0;506;239;234;1027;552;269;2652;2271;889;640;3888;62;13229;34;690;1153;1945;2234;3686;1321;1101;1065
912;Bouwjaar 2015;2021;14414;387;480;478;959;373;1628;1019;2592;2890;298;2325;985;14414;2531;7623;1570;2520;0;102;68;14414;0;517;243;238;1045;593;293;2891;2599;982;702;4251;60;14414;35;744;1393;2362;2309;3909;1509;1231;922
913;Bouwjaar 2015;2022;15582;445;533;539;1076;425;1781;1075;2695;3108;339;2525;1041;15582;2553;8290;1768;2797;0;107;67;15582;0;527;238;238;1056;602;299;3152;2894;1100;789;4628;59;15582;43;833;1548;2746;2377;4074;1728;1381;852
914;Bouwjaar 2015;2023;16464;483;576;604;1180;456;1914;1125;2794;3154;367;2672;1139;16464;2573;8798;1930;2986;0;110;67;16464;0;529;233;235;1076;632;300;3426;3145;1148;852;4829;59;16464;33;863;1682;3138;2435;4054;1941;1568;750
915;Bouwjaar 2015;2024;17121;524;665;634;1256;468;2036;1179;2843;3197;388;2754;1177;17121;2578;9166;2071;3128;0;113;65;17121;0;526;234;238;1082;636;297;3633;3335;1196;898;4988;58;17121;49;864;1784;3451;2521;4010;2035;1776;631
916;Bouwjaar 2015;2025;17651;576;718;678;1298;480;2126;1204;2863;3291;418;2806;1193;17651;2575;9485;2176;3234;0;118;63;17651;0;519;231;241;1093;638;294;3778;3504;1226;941;5129;57;17651;39;876;1783;3777;2593;3908;2095;2007;573
917;Bouwjaar 2016;2019;12668;284;355;375;727;368;1443;951;2422;2737;276;1949;781;12668;2476;6939;989;2040;0;113;111;12668;0;480;225;285;1066;641;212;2695;1660;1142;637;3576;49;12668;32;708;932;1539;2092;3661;1169;939;1596
918;Bouwjaar 2016;2020;13661;319;399;419;796;353;1575;1013;2588;2908;305;2136;850;13661;2547;7567;1107;2199;0;124;117;13661;0;513;224;286;1100;663;222;2895;1824;1251;682;3949;52;13661;36;812;1121;1848;2081;3948;1315;1074;1426
919;Bouwjaar 2016;2021;14965;354;463;510;917;393;1765;1120;2748;3082;346;2317;950;14965;2601;8385;1283;2451;0;127;118;14965;0;513;222;293;1124;706;233;3131;2085;1427;754;4425;52;14965;44;879;1365;2234;2252;4098;1595;1221;1277
920;Bouwjaar 2016;2022;16216;415;550;546;1042;423;1917;1197;2869;3286;369;2548;1054;16216;2642;9147;1477;2710;0;128;112;16216;0;531;218;290;1145;720;246;3461;2339;1626;799;4789;52;16216;44;948;1612;2653;2321;4244;1793;1434;1167
921;Bouwjaar 2016;2023;17299;504;609;614;1156;433;2040;1280;2984;3426;402;2726;1125;17299;2706;9821;1627;2929;0;117;99;17299;0;547;219;305;1173;737;240;3768;2571;1782;878;5035;44;17299;48;1019;1827;3086;2386;4303;1969;1653;1008
922;Bouwjaar 2016;2024;18081;549;668;681;1246;474;2133;1311;3021;3553;421;2837;1187;18081;2720;10295;1766;3076;0;120;104;18081;0;565;211;309;1177;757;241;3991;2740;1885;941;5214;50;18081;49;1014;1932;3484;2469;4270;2116;1880;867
