ID;Woonruimten;BewoningWoonruimte;RegioS;Perioden;BewoondeWoonruimte_1
6061;Totaal;1 particulier huishouden;Molenlanden;2020;16395.0
6062;Totaal;1 particulier huishouden;Molenlanden;2021;16690.0
6063;Totaal;1 particulier huishouden;Molenlanden;2022;16770.0
6064;Totaal;1 particulier huishouden;Molenwaard;2015;10320.0
6065;Totaal;1 particulier huishouden;Molenwaard;2016;10455.0
6066;Totaal;1 particulier huishouden;Molenwaard;2017;10525.0
6067;Totaal;1 particulier huishouden;Molenwaard;2018;10580.0
6068;Totaal;1 particulier huishouden;Molenwaard;2019;
6069;Totaal;1 particulier huishouden;Molenwaard;2020;
6070;Totaal;1 particulier huishouden;Molenwaard;2021;
6071;Totaal;1 particulier huishouden;Molenwaard;2022;
6072;Totaal;1 particulier huishouden;Montferland;2015;14415.0
6073;Totaal;1 particulier huishouden;Montferland;2016;14565.0
6074;Totaal;1 particulier huishouden;Montferland;2017;14695.0
6075;Totaal;1 particulier huishouden;Montferland;2018;14855.0
6076;Totaal;1 particulier huishouden;Montferland;2019;14985.0
6077;Totaal;1 particulier huishouden;Montferland;2020;15105.0
6078;Totaal;1 particulier huishouden;Montferland;2021;15270.0
6079;Totaal;1 particulier huishouden;Montferland;2022;15335.0
6080;Totaal;1 particulier huishouden;Montfoort;2015;5280.0
6081;Totaal;1 particulier huishouden;Montfoort;2016;5340.0
6082;Totaal;1 particulier huishouden;Montfoort;2017;5385.0
6083;Totaal;1 particulier huishouden;Montfoort;2018;5425.0
6084;Totaal;1 particulier huishouden;Montfoort;2019;5420.0
6085;Totaal;1 particulier huishouden;Montfoort;2020;5440.0
6086;Totaal;1 particulier huishouden;Montfoort;2021;5450.0
6087;Totaal;1 particulier huishouden;Montfoort;2022;5465.0
6088;Totaal;1 particulier huishouden;Mook en Middelaar;2015;3315.0
6089;Totaal;1 particulier huishouden;Mook en Middelaar;2016;3315.0
6090;Totaal;1 particulier huishouden;Mook en Middelaar;2017;3355.0
6091;Totaal;1 particulier huishouden;Mook en Middelaar;2018;3380.0
6092;Totaal;1 particulier huishouden;Mook en Middelaar;2019;3395.0
6093;Totaal;1 particulier huishouden;Mook en Middelaar;2020;3435.0
6094;Totaal;1 particulier huishouden;Mook en Middelaar;2021;3490.0
6095;Totaal;1 particulier huishouden;Mook en Middelaar;2022;3520.0
6096;Totaal;1 particulier huishouden;Muiden;2015;2610.0
6097;Totaal;1 particulier huishouden;Muiden;2016;
6098;Totaal;1 particulier huishouden;Muiden;2017;
6099;Totaal;1 particulier huishouden;Muiden;2018;
6100;Totaal;1 particulier huishouden;Muiden;2019;
6101;Totaal;1 particulier huishouden;Muiden;2020;
6102;Totaal;1 particulier huishouden;Muiden;2021;
6103;Totaal;1 particulier huishouden;Muiden;2022;
6104;Totaal;1 particulier huishouden;Naarden;2015;7130.0
6105;Totaal;1 particulier huishouden;Naarden;2016;
6106;Totaal;1 particulier huishouden;Naarden;2017;
6107;Totaal;1 particulier huishouden;Naarden;2018;
6108;Totaal;1 particulier huishouden;Naarden;2019;
6109;Totaal;1 particulier huishouden;Naarden;2020;
6110;Totaal;1 particulier huishouden;Naarden;2021;
6111;Totaal;1 particulier huishouden;Naarden;2022;
6112;Totaal;1 particulier huishouden;Neder-Betuwe;2015;7990.0
6113;Totaal;1 particulier huishouden;Neder-Betuwe;2016;8130.0
6114;Totaal;1 particulier huishouden;Neder-Betuwe;2017;8255.0
6115;Totaal;1 particulier huishouden;Neder-Betuwe;2018;8355.0
6116;Totaal;1 particulier huishouden;Neder-Betuwe;2019;8450.0
6117;Totaal;1 particulier huishouden;Neder-Betuwe;2020;8590.0
6118;Totaal;1 particulier huishouden;Neder-Betuwe;2021;8670.0
6119;Totaal;1 particulier huishouden;Neder-Betuwe;2022;8695.0
6120;Totaal;1 particulier huishouden;Nederweert;2015;6750.0
6121;Totaal;1 particulier huishouden;Nederweert;2016;6845.0
6122;Totaal;1 particulier huishouden;Nederweert;2017;6945.0
6123;Totaal;1 particulier huishouden;Nederweert;2018;6975.0
6124;Totaal;1 particulier huishouden;Nederweert;2019;7020.0
6125;Totaal;1 particulier huishouden;Nederweert;2020;7090.0
6126;Totaal;1 particulier huishouden;Nederweert;2021;7170.0
6127;Totaal;1 particulier huishouden;Nederweert;2022;7235.0
6128;Totaal;1 particulier huishouden;Neerijnen;2015;4455.0
6129;Totaal;1 particulier huishouden;Neerijnen;2016;4530.0
6130;Totaal;1 particulier huishouden;Neerijnen;2017;4575.0
6131;Totaal;1 particulier huishouden;Neerijnen;2018;4595.0
6132;Totaal;1 particulier huishouden;Neerijnen;2019;
6133;Totaal;1 particulier huishouden;Neerijnen;2020;
6134;Totaal;1 particulier huishouden;Neerijnen;2021;
6135;Totaal;1 particulier huishouden;Neerijnen;2022;
6136;Totaal;1 particulier huishouden;Nieuwegein;2015;26060.0
6137;Totaal;1 particulier huishouden;Nieuwegein;2016;26420.0
6138;Totaal;1 particulier huishouden;Nieuwegein;2017;26860.0
6139;Totaal;1 particulier huishouden;Nieuwegein;2018;27230.0
6140;Totaal;1 particulier huishouden;Nieuwegein;2019;27305.0
6141;Totaal;1 particulier huishouden;Nieuwegein;2020;27815.0
6142;Totaal;1 particulier huishouden;Nieuwegein;2021;28370.0
6143;Totaal;1 particulier huishouden;Nieuwegein;2022;28690.0
6144;Totaal;1 particulier huishouden;Nieuwkoop;2015;10540.0
6145;Totaal;1 particulier huishouden;Nieuwkoop;2016;10780.0
6146;Totaal;1 particulier huishouden;Nieuwkoop;2017;10995.0
6147;Totaal;1 particulier huishouden;Nieuwkoop;2018;11160.0
6148;Totaal;1 particulier huishouden;Nieuwkoop;2019;11245.0
6149;Totaal;1 particulier huishouden;Nieuwkoop;2020;11425.0
6150;Totaal;1 particulier huishouden;Nieuwkoop;2021;11570.0
6151;Totaal;1 particulier huishouden;Nieuwkoop;2022;11610.0
6152;Totaal;1 particulier huishouden;Nijkerk;2015;15560.0
6153;Totaal;1 particulier huishouden;Nijkerk;2016;15775.0
6154;Totaal;1 particulier huishouden;Nijkerk;2017;16040.0
6155;Totaal;1 particulier huishouden;Nijkerk;2018;16400.0
6156;Totaal;1 particulier huishouden;Nijkerk;2019;16515.0
6157;Totaal;1 particulier huishouden;Nijkerk;2020;16750.0
6158;Totaal;1 particulier huishouden;Nijkerk;2021;17105.0
6159;Totaal;1 particulier huishouden;Nijkerk;2022;17300.0
6160;Totaal;1 particulier huishouden;Nijmegen;2015;72315.0
6161;Totaal;1 particulier huishouden;Nijmegen;2016;70670.0
6162;Totaal;1 particulier huishouden;Nijmegen;2017;72010.0
6163;Totaal;1 particulier huishouden;Nijmegen;2018;72930.0
6164;Totaal;1 particulier huishouden;Nijmegen;2019;74010.0
6165;Totaal;1 particulier huishouden;Nijmegen;2020;74885.0
6166;Totaal;1 particulier huishouden;Nijmegen;2021;75860.0
6167;Totaal;1 particulier huishouden;Nijmegen;2022;76420.0
6168;Totaal;1 particulier huishouden;Nissewaard;2015;37010.0
6169;Totaal;1 particulier huishouden;Nissewaard;2016;37115.0
6170;Totaal;1 particulier huishouden;Nissewaard;2017;37365.0
6171;Totaal;1 particulier huishouden;Nissewaard;2018;37000.0
6172;Totaal;1 particulier huishouden;Nissewaard;2019;37045.0
6173;Totaal;1 particulier huishouden;Nissewaard;2020;37205.0
6174;Totaal;1 particulier huishouden;Nissewaard;2021;37645.0
6175;Totaal;1 particulier huishouden;Nissewaard;2022;37610.0
6176;Totaal;1 particulier huishouden;Noardeast-Fryslân;2015;
6177;Totaal;1 particulier huishouden;Noardeast-Fryslân;2016;
6178;Totaal;1 particulier huishouden;Noardeast-Fryslân;2017;
6179;Totaal;1 particulier huishouden;Noardeast-Fryslân;2018;
6180;Totaal;1 particulier huishouden;Noardeast-Fryslân;2019;19025.0
6181;Totaal;1 particulier huishouden;Noardeast-Fryslân;2020;19235.0
6182;Totaal;1 particulier huishouden;Noardeast-Fryslân;2021;19335.0
6183;Totaal;1 particulier huishouden;Noardeast-Fryslân;2022;19440.0
6184;Totaal;1 particulier huishouden;Noord-Beveland;2015;3380.0
6185;Totaal;1 particulier huishouden;Noord-Beveland;2016;3380.0
6186;Totaal;1 particulier huishouden;Noord-Beveland;2017;3400.0
6187;Totaal;1 particulier huishouden;Noord-Beveland;2018;3420.0
6188;Totaal;1 particulier huishouden;Noord-Beveland;2019;3465.0
6189;Totaal;1 particulier huishouden;Noord-Beveland;2020;3580.0
6190;Totaal;1 particulier huishouden;Noord-Beveland;2021;3615.0
6191;Totaal;1 particulier huishouden;Noord-Beveland;2022;3685.0
6192;Totaal;1 particulier huishouden;Noordenveld;2015;13230.0
6193;Totaal;1 particulier huishouden;Noordenveld;2016;13350.0
6194;Totaal;1 particulier huishouden;Noordenveld;2017;13380.0
6195;Totaal;1 particulier huishouden;Noordenveld;2018;13460.0
6196;Totaal;1 particulier huishouden;Noordenveld;2019;13505.0
6197;Totaal;1 particulier huishouden;Noordenveld;2020;13600.0
6198;Totaal;1 particulier huishouden;Noordenveld;2021;13665.0
6199;Totaal;1 particulier huishouden;Noordenveld;2022;13725.0
6200;Totaal;1 particulier huishouden;Noordoostpolder;2015;17990.0
6201;Totaal;1 particulier huishouden;Noordoostpolder;2016;18090.0
6202;Totaal;1 particulier huishouden;Noordoostpolder;2017;18215.0
6203;Totaal;1 particulier huishouden;Noordoostpolder;2018;18370.0
6204;Totaal;1 particulier huishouden;Noordoostpolder;2019;18455.0
6205;Totaal;1 particulier huishouden;Noordoostpolder;2020;18635.0
6206;Totaal;1 particulier huishouden;Noordoostpolder;2021;18825.0
6207;Totaal;1 particulier huishouden;Noordoostpolder;2022;19215.0
6208;Totaal;1 particulier huishouden;Noordwijk;2015;10745.0
6209;Totaal;1 particulier huishouden;Noordwijk;2016;10825.0
6210;Totaal;1 particulier huishouden;Noordwijk;2017;10950.0
6211;Totaal;1 particulier huishouden;Noordwijk;2018;11045.0
6212;Totaal;1 particulier huishouden;Noordwijk;2019;18125.0
6213;Totaal;1 particulier huishouden;Noordwijk;2020;18490.0
6214;Totaal;1 particulier huishouden;Noordwijk;2021;18760.0
6215;Totaal;1 particulier huishouden;Noordwijk;2022;19005.0
6216;Totaal;1 particulier huishouden;Noordwijkerhout;2015;6545.0
6217;Totaal;1 particulier huishouden;Noordwijkerhout;2016;6690.0
6218;Totaal;1 particulier huishouden;Noordwijkerhout;2017;6780.0
6219;Totaal;1 particulier huishouden;Noordwijkerhout;2018;6845.0
6220;Totaal;1 particulier huishouden;Noordwijkerhout;2019;
6221;Totaal;1 particulier huishouden;Noordwijkerhout;2020;
6222;Totaal;1 particulier huishouden;Noordwijkerhout;2021;
6223;Totaal;1 particulier huishouden;Noordwijkerhout;2022;
6224;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2015;9550.0
6225;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2016;9610.0
6226;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2017;9660.0
6227;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2018;9730.0
6228;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2019;9820.0
6229;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2020;9995.0
6230;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2021;10005.0
6231;Totaal;1 particulier huishouden;Nuenen, Gerwen en Nederwetten;2022;10105.0
6232;Totaal;1 particulier huishouden;Nunspeet;2015;9875.0
6233;Totaal;1 particulier huishouden;Nunspeet;2016;9975.0
6234;Totaal;1 particulier huishouden;Nunspeet;2017;10110.0
6235;Totaal;1 particulier huishouden;Nunspeet;2018;10310.0
6236;Totaal;1 particulier huishouden;Nunspeet;2019;10510.0
6237;Totaal;1 particulier huishouden;Nunspeet;2020;10660.0
6238;Totaal;1 particulier huishouden;Nunspeet;2021;10770.0
6239;Totaal;1 particulier huishouden;Nunspeet;2022;10910.0
6240;Totaal;1 particulier huishouden;Nuth;2015;6520.0
6241;Totaal;1 particulier huishouden;Nuth;2016;6550.0
6242;Totaal;1 particulier huishouden;Nuth;2017;6550.0
6243;Totaal;1 particulier huishouden;Nuth;2018;6610.0
6244;Totaal;1 particulier huishouden;Nuth;2019;
6245;Totaal;1 particulier huishouden;Nuth;2020;
6246;Totaal;1 particulier huishouden;Nuth;2021;
6247;Totaal;1 particulier huishouden;Nuth;2022;
6248;Totaal;1 particulier huishouden;Oegstgeest;2015;9655.0
6249;Totaal;1 particulier huishouden;Oegstgeest;2016;9840.0
6250;Totaal;1 particulier huishouden;Oegstgeest;2017;9885.0
6251;Totaal;1 particulier huishouden;Oegstgeest;2018;10125.0
6252;Totaal;1 particulier huishouden;Oegstgeest;2019;10220.0
6253;Totaal;1 particulier huishouden;Oegstgeest;2020;10380.0
6254;Totaal;1 particulier huishouden;Oegstgeest;2021;10510.0
6255;Totaal;1 particulier huishouden;Oegstgeest;2022;10535.0
6256;Totaal;1 particulier huishouden;Oirschot;2015;7055.0
6257;Totaal;1 particulier huishouden;Oirschot;2016;7175.0
6258;Totaal;1 particulier huishouden;Oirschot;2017;7250.0
6259;Totaal;1 particulier huishouden;Oirschot;2018;7305.0
6260;Totaal;1 particulier huishouden;Oirschot;2019;7375.0
6261;Totaal;1 particulier huishouden;Oirschot;2020;7495.0
6262;Totaal;1 particulier huishouden;Oirschot;2021;7615.0
6263;Totaal;1 particulier huishouden;Oirschot;2022;7600.0
6264;Totaal;1 particulier huishouden;Oisterwijk;2015;10395.0
6265;Totaal;1 particulier huishouden;Oisterwijk;2016;10545.0
6266;Totaal;1 particulier huishouden;Oisterwijk;2017;10675.0
6267;Totaal;1 particulier huishouden;Oisterwijk;2018;10740.0
6268;Totaal;1 particulier huishouden;Oisterwijk;2019;10830.0
6269;Totaal;1 particulier huishouden;Oisterwijk;2020;11050.0
6270;Totaal;1 particulier huishouden;Oisterwijk;2021;13560.0
6271;Totaal;1 particulier huishouden;Oisterwijk;2022;13585.0
6272;Totaal;1 particulier huishouden;Oldambt;2015;17010.0
6273;Totaal;1 particulier huishouden;Oldambt;2016;17085.0
6274;Totaal;1 particulier huishouden;Oldambt;2017;17115.0
6275;Totaal;1 particulier huishouden;Oldambt;2018;17125.0
6276;Totaal;1 particulier huishouden;Oldambt;2019;17265.0
6277;Totaal;1 particulier huishouden;Oldambt;2020;17400.0
6278;Totaal;1 particulier huishouden;Oldambt;2021;17480.0
6279;Totaal;1 particulier huishouden;Oldambt;2022;17655.0
6280;Totaal;1 particulier huishouden;Oldebroek;2015;8515.0
6281;Totaal;1 particulier huishouden;Oldebroek;2016;8615.0
6282;Totaal;1 particulier huishouden;Oldebroek;2017;8725.0
6283;Totaal;1 particulier huishouden;Oldebroek;2018;8790.0
6284;Totaal;1 particulier huishouden;Oldebroek;2019;8795.0
6285;Totaal;1 particulier huishouden;Oldebroek;2020;8925.0
6286;Totaal;1 particulier huishouden;Oldebroek;2021;9070.0
6287;Totaal;1 particulier huishouden;Oldebroek;2022;9075.0
6288;Totaal;1 particulier huishouden;Oldenzaal;2015;13425.0
6289;Totaal;1 particulier huishouden;Oldenzaal;2016;13520.0
6290;Totaal;1 particulier huishouden;Oldenzaal;2017;13565.0
6291;Totaal;1 particulier huishouden;Oldenzaal;2018;13660.0
6292;Totaal;1 particulier huishouden;Oldenzaal;2019;13700.0
6293;Totaal;1 particulier huishouden;Oldenzaal;2020;13765.0
6294;Totaal;1 particulier huishouden;Oldenzaal;2021;13845.0
6295;Totaal;1 particulier huishouden;Oldenzaal;2022;13950.0
6296;Totaal;1 particulier huishouden;Olst-Wijhe;2015;7000.0
6297;Totaal;1 particulier huishouden;Olst-Wijhe;2016;7050.0
6298;Totaal;1 particulier huishouden;Olst-Wijhe;2017;7140.0
6299;Totaal;1 particulier huishouden;Olst-Wijhe;2018;7210.0
6300;Totaal;1 particulier huishouden;Olst-Wijhe;2019;7245.0
6301;Totaal;1 particulier huishouden;Olst-Wijhe;2020;7375.0
6302;Totaal;1 particulier huishouden;Olst-Wijhe;2021;7440.0
6303;Totaal;1 particulier huishouden;Olst-Wijhe;2022;7490.0
6304;Totaal;1 particulier huishouden;Ommen;2015;6745.0
6305;Totaal;1 particulier huishouden;Ommen;2016;6800.0
6306;Totaal;1 particulier huishouden;Ommen;2017;6900.0
6307;Totaal;1 particulier huishouden;Ommen;2018;7035.0
6308;Totaal;1 particulier huishouden;Ommen;2019;7100.0
6309;Totaal;1 particulier huishouden;Ommen;2020;7280.0
6310;Totaal;1 particulier huishouden;Ommen;2021;7385.0
6311;Totaal;1 particulier huishouden;Ommen;2022;7455.0
6312;Totaal;1 particulier huishouden;Onderbanken;2015;3315.0
6313;Totaal;1 particulier huishouden;Onderbanken;2016;3350.0
6314;Totaal;1 particulier huishouden;Onderbanken;2017;3360.0
6315;Totaal;1 particulier huishouden;Onderbanken;2018;3335.0
6316;Totaal;1 particulier huishouden;Onderbanken;2019;
6317;Totaal;1 particulier huishouden;Onderbanken;2020;
6318;Totaal;1 particulier huishouden;Onderbanken;2021;
6319;Totaal;1 particulier huishouden;Onderbanken;2022;
6320;Totaal;1 particulier huishouden;Oost Gelre;2015;11835.0
6321;Totaal;1 particulier huishouden;Oost Gelre;2016;11910.0
6322;Totaal;1 particulier huishouden;Oost Gelre;2017;11980.0
6323;Totaal;1 particulier huishouden;Oost Gelre;2018;12115.0
6324;Totaal;1 particulier huishouden;Oost Gelre;2019;12155.0
6325;Totaal;1 particulier huishouden;Oost Gelre;2020;12235.0
6326;Totaal;1 particulier huishouden;Oost Gelre;2021;12285.0
6327;Totaal;1 particulier huishouden;Oost Gelre;2022;12280.0
6328;Totaal;1 particulier huishouden;Oosterhout;2015;22915.0
6329;Totaal;1 particulier huishouden;Oosterhout;2016;23240.0
6330;Totaal;1 particulier huishouden;Oosterhout;2017;23460.0
6331;Totaal;1 particulier huishouden;Oosterhout;2018;23740.0
6332;Totaal;1 particulier huishouden;Oosterhout;2019;23835.0
6333;Totaal;1 particulier huishouden;Oosterhout;2020;24150.0
6334;Totaal;1 particulier huishouden;Oosterhout;2021;24185.0
6335;Totaal;1 particulier huishouden;Oosterhout;2022;24510.0
6336;Totaal;1 particulier huishouden;Ooststellingwerf;2015;10715.0
6337;Totaal;1 particulier huishouden;Ooststellingwerf;2016;10790.0
6338;Totaal;1 particulier huishouden;Ooststellingwerf;2017;10850.0
6339;Totaal;1 particulier huishouden;Ooststellingwerf;2018;10920.0
6340;Totaal;1 particulier huishouden;Ooststellingwerf;2019;10910.0
6341;Totaal;1 particulier huishouden;Ooststellingwerf;2020;10995.0
6342;Totaal;1 particulier huishouden;Ooststellingwerf;2021;11110.0
6343;Totaal;1 particulier huishouden;Ooststellingwerf;2022;11140.0
6344;Totaal;1 particulier huishouden;Oostzaan;2015;3860.0
6345;Totaal;1 particulier huishouden;Oostzaan;2016;3880.0
6346;Totaal;1 particulier huishouden;Oostzaan;2017;3885.0
6347;Totaal;1 particulier huishouden;Oostzaan;2018;3905.0
6348;Totaal;1 particulier huishouden;Oostzaan;2019;3880.0
6349;Totaal;1 particulier huishouden;Oostzaan;2020;3895.0
6350;Totaal;1 particulier huishouden;Oostzaan;2021;3920.0
6351;Totaal;1 particulier huishouden;Oostzaan;2022;3910.0
6352;Totaal;1 particulier huishouden;Opmeer;2015;4455.0
6353;Totaal;1 particulier huishouden;Opmeer;2016;4490.0
6354;Totaal;1 particulier huishouden;Opmeer;2017;4545.0
6355;Totaal;1 particulier huishouden;Opmeer;2018;4615.0
6356;Totaal;1 particulier huishouden;Opmeer;2019;4660.0
6357;Totaal;1 particulier huishouden;Opmeer;2020;4745.0
6358;Totaal;1 particulier huishouden;Opmeer;2021;4845.0
6359;Totaal;1 particulier huishouden;Opmeer;2022;4860.0
6360;Totaal;1 particulier huishouden;Opsterland;2015;11990.0
6361;Totaal;1 particulier huishouden;Opsterland;2016;12010.0
6362;Totaal;1 particulier huishouden;Opsterland;2017;12110.0
6363;Totaal;1 particulier huishouden;Opsterland;2018;12135.0
6364;Totaal;1 particulier huishouden;Opsterland;2019;12175.0
6365;Totaal;1 particulier huishouden;Opsterland;2020;12220.0
6366;Totaal;1 particulier huishouden;Opsterland;2021;12270.0
6367;Totaal;1 particulier huishouden;Opsterland;2022;12265.0
6368;Totaal;1 particulier huishouden;Oss;2015;36530.0
6369;Totaal;1 particulier huishouden;Oss;2016;36850.0
6370;Totaal;1 particulier huishouden;Oss;2017;37100.0
6371;Totaal;1 particulier huishouden;Oss;2018;37505.0
6372;Totaal;1 particulier huishouden;Oss;2019;37815.0
6373;Totaal;1 particulier huishouden;Oss;2020;38295.0
6374;Totaal;1 particulier huishouden;Oss;2021;38835.0
6375;Totaal;1 particulier huishouden;Oss;2022;39050.0
6376;Totaal;1 particulier huishouden;Oud-Beijerland;2015;9505.0
6377;Totaal;1 particulier huishouden;Oud-Beijerland;2016;9675.0
6378;Totaal;1 particulier huishouden;Oud-Beijerland;2017;9810.0
6379;Totaal;1 particulier huishouden;Oud-Beijerland;2018;9825.0
6380;Totaal;1 particulier huishouden;Oud-Beijerland;2019;
6381;Totaal;1 particulier huishouden;Oud-Beijerland;2020;
6382;Totaal;1 particulier huishouden;Oud-Beijerland;2021;
